model,signal,top_k,label,layer,n_mentions,mean,q25,median,q75
llava_1_5_7b,raw_attention,32,HALL,28,3487,0.6086755420233823,0.5643530189990997,0.6101827025413513,0.6539762020111084
llava_1_5_7b,raw_attention,32,HALL,29,3487,0.5589453798841876,0.5095718502998352,0.5535063743591309,0.6041326820850372
llava_1_5_7b,raw_attention,32,HALL,30,3487,0.4755793577762535,0.42772121727466583,0.469705194234848,0.5165285766124725
llava_1_5_7b,raw_attention,32,HALL,31,3487,0.4895642821054456,0.44855065643787384,0.4859220087528229,0.5276497900485992
llava_1_5_7b,raw_attention,32,HALL,32,3487,0.38793848496403704,0.3532974421977997,0.3845686614513397,0.4181007891893387
llava_1_5_7b,raw_attention,32,REAL,1,11976,0.10021924380394683,0.09371697716414928,0.1000334620475769,0.1059777457267046
llava_1_5_7b,raw_attention,32,REAL,2,11976,0.22419762031194482,0.2042052112519741,0.22236541658639908,0.24313455820083618
llava_1_5_7b,raw_attention,32,REAL,3,11976,0.8354400262764158,0.8083312064409256,0.8429369628429413,0.8705012202262878
llava_1_5_7b,raw_attention,32,REAL,4,11976,0.8479165746447797,0.8180685788393021,0.8557431697845459,0.8867468982934952
llava_1_5_7b,raw_attention,32,REAL,5,11976,0.8050762072514118,0.7660094201564789,0.811045914888382,0.8521852791309357
llava_1_5_7b,raw_attention,32,REAL,6,11976,0.7281640360931914,0.679333284497261,0.7344865798950195,0.7833313941955566
llava_1_5_7b,raw_attention,32,REAL,7,11976,0.6941877238318055,0.6380217224359512,0.6954029500484467,0.7546923458576202
llava_1_5_7b,raw_attention,32,REAL,8,11976,0.633249911771429,0.5703292042016983,0.6306740641593933,0.6953354179859161
llava_1_5_7b,raw_attention,32,REAL,9,11976,0.5941740849895842,0.5373937040567398,0.590532511472702,0.6468548029661179
llava_1_5_7b,raw_attention,32,REAL,10,11976,0.5770127951038744,0.5190008133649826,0.5695362389087677,0.6261994391679764
llava_1_5_7b,raw_attention,32,REAL,11,11976,0.5608252684300195,0.500225841999054,0.5511988997459412,0.6154566258192062
llava_1_5_7b,raw_attention,32,REAL,12,11976,0.5794025141504421,0.5171512812376022,0.5740006864070892,0.6383018493652344
llava_1_5_7b,raw_attention,32,REAL,13,11976,0.6439070245754982,0.583687037229538,0.6368781626224518,0.6997267007827759
llava_1_5_7b,raw_attention,32,REAL,14,11976,0.5596584013315464,0.5061462819576263,0.5549782812595367,0.6091059893369675
llava_1_5_7b,raw_attention,32,REAL,15,11976,0.6197645667325717,0.5418171584606171,0.6085951328277588,0.6890883892774582
llava_1_5_7b,raw_attention,32,REAL,16,11976,0.5672121522133161,0.502002164721489,0.5566286146640778,0.6230899691581726
llava_1_5_7b,raw_attention,32,REAL,17,11976,0.5371022354774102,0.4754815772175789,0.5267484188079834,0.5894762575626373
llava_1_5_7b,raw_attention,32,REAL,18,11976,0.5827825574718202,0.5058018714189529,0.574701577425003,0.6537020057439804
llava_1_5_7b,raw_attention,32,REAL,19,11976,0.6488668036434996,0.5904714912176132,0.6463036835193634,0.7069328725337982
llava_1_5_7b,raw_attention,32,REAL,20,11976,0.6119017079373001,0.5297680795192719,0.6019849479198456,0.6862417012453079
llava_1_5_7b,raw_attention,32,REAL,21,11976,0.5259360670047994,0.4536758214235306,0.5144205689430237,0.5872692912817001
llava_1_5_7b,raw_attention,32,REAL,22,11976,0.5940237857585521,0.5134037882089615,0.5816960632801056,0.6653071641921997
llava_1_5_7b,raw_attention,32,REAL,23,11976,0.6120742475097587,0.5347432494163513,0.6037537157535553,0.6854833513498306
llava_1_5_7b,raw_attention,32,REAL,24,11976,0.6214021336394265,0.5501201450824738,0.6166258752346039,0.68930983543396
llava_1_5_7b,raw_attention,32,REAL,25,11976,0.5749747322557486,0.49593813717365265,0.5669628977775574,0.6453490853309631
llava_1_5_7b,raw_attention,32,REAL,26,11976,0.561683060963431,0.5030171722173691,0.554876983165741,0.6145782768726349
llava_1_5_7b,raw_attention,32,REAL,27,11976,0.5451486749411545,0.47877805680036545,0.5355759263038635,0.6041563004255295
llava_1_5_7b,raw_attention,32,REAL,28,11976,0.6158449207653423,0.5717967748641968,0.6158312261104584,0.6583185344934464
llava_1_5_7b,raw_attention,32,REAL,29,11976,0.5921344398859946,0.5340572446584702,0.5869954228401184,0.6456758230924606
llava_1_5_7b,raw_attention,32,REAL,30,11976,0.4932351854636658,0.4383886232972145,0.4871460646390915,0.5423488914966583
llava_1_5_7b,raw_attention,32,REAL,31,11976,0.5010521070995606,0.45903250575065613,0.499342605471611,0.5414588451385498
llava_1_5_7b,raw_attention,32,REAL,32,11976,0.40039638762219837,0.36678172647953033,0.39832261204719543,0.4309030994772911
llava_1_5_7b,ae,16,HALL,1,3487,0.07244254679774055,0.06661470234394073,0.07241953164339066,0.07796774432063103
llava_1_5_7b,ae,16,HALL,2,3487,0.17311112022020428,0.12703879922628403,0.1683419644832611,0.2159491404891014
llava_1_5_7b,ae,16,HALL,3,3487,0.6836949957965744,0.4957561641931534,0.7561770081520081,0.873324066400528
llava_1_5_7b,ae,16,HALL,4,3487,0.7325803138292174,0.5757704377174377,0.8186971545219421,0.9100765287876129
llava_1_5_7b,ae,16,HALL,5,3487,0.7034602846607356,0.5498140156269073,0.775063693523407,0.876954048871994
llava_1_5_7b,ae,16,HALL,6,3487,0.6422740947449826,0.4864630401134491,0.691892147064209,0.8086104393005371
llava_1_5_7b,ae,16,HALL,7,3487,0.6304755963156481,0.4860192537307739,0.6669189929962158,0.7819997668266296
llava_1_5_7b,ae,16,HALL,8,3487,0.5584410450282122,0.38018307089805603,0.5997391939163208,0.7264838516712189
llava_1_5_7b,ae,16,HALL,9,3487,0.5179011610472548,0.37161819636821747,0.5381289124488831,0.654827743768692
llava_1_5_7b,ae,16,HALL,10,3487,0.4988346353861265,0.3682738095521927,0.5129984021186829,0.617810845375061
llava_1_5_7b,ae,16,HALL,11,3487,0.4778961983183786,0.3760925382375717,0.4844720661640167,0.5745013952255249
llava_1_5_7b,ae,16,HALL,12,3487,0.46401007150403745,0.3782801032066345,0.4600125849246979,0.5432707071304321
llava_1_5_7b,ae,16,HALL,13,3487,0.5387624884219234,0.45134203135967255,0.5446239113807678,0.6287428438663483
llava_1_5_7b,ae,16,HALL,14,3487,0.4476032717789625,0.3631760776042938,0.43959665298461914,0.5187996625900269
llava_1_5_7b,ae,16,HALL,15,3487,0.5046479188467734,0.41671814024448395,0.49136775732040405,0.5827980935573578
llava_1_5_7b,ae,16,HALL,16,3487,0.46124820901785535,0.3785078078508377,0.45259952545166016,0.5361294150352478
llava_1_5_7b,ae,16,HALL,17,3487,0.4370826949635993,0.35825325548648834,0.4277024567127228,0.5058961808681488
llava_1_5_7b,ae,16,HALL,18,3487,0.5062667164371456,0.4204660505056381,0.49600663781166077,0.5817061364650726
llava_1_5_7b,ae,16,HALL,19,3487,0.5707700549017778,0.4917575865983963,0.5645938515663147,0.6465736925601959
llava_1_5_7b,ae,16,HALL,20,3487,0.5135778745864434,0.4229799807071686,0.49736836552619934,0.5940323770046234
llava_1_5_7b,ae,16,HALL,21,3487,0.45611070636643836,0.3802480399608612,0.44471511244773865,0.5221899747848511
llava_1_5_7b,ae,16,HALL,22,3487,0.5218603378265951,0.4332544356584549,0.5146046876907349,0.5971573293209076
llava_1_5_7b,ae,16,HALL,23,3487,0.5687426583094142,0.48149290680885315,0.5654562711715698,0.6504956781864166
llava_1_5_7b,ae,16,HALL,24,3487,0.5636155410878871,0.4837135821580887,0.554951012134552,0.6403603851795197
llava_1_5_7b,ae,16,HALL,25,3487,0.5061953209440996,0.42229731380939484,0.4965771734714508,0.5798729062080383
llava_1_5_7b,ae,16,HALL,26,3487,0.4908281574541223,0.41951051354408264,0.48286014795303345,0.5564107000827789
llava_1_5_7b,ae,16,HALL,27,3487,0.46011709270810275,0.3780423253774643,0.449677050113678,0.526457667350769
llava_1_5_7b,ae,16,HALL,28,3487,0.5206992708537583,0.43342268466949463,0.5207838416099548,0.6109471023082733
llava_1_5_7b,ae,16,HALL,29,3487,0.47123677131180647,0.40172210335731506,0.4650289714336395,0.5356793403625488
llava_1_5_7b,ae,16,HALL,30,3487,0.40469378046638,0.3416885584592819,0.39646318554878235,0.4574253708124161
llava_1_5_7b,ae,16,HALL,31,3487,0.4236951971895072,0.3507481664419174,0.4196290969848633,0.4943217933177948
llava_1_5_7b,ae,16,HALL,32,3487,0.3173630303431624,0.2583704888820648,0.31691813468933105,0.37557730078697205
llava_1_5_7b,ae,16,REAL,1,11976,0.07629234099396086,0.06966292858123779,0.07606755197048187,0.08256901800632477
llava_1_5_7b,ae,16,REAL,2,11976,0.16548616137186348,0.11931978166103363,0.15431047976016998,0.20824650675058365
llava_1_5_7b,ae,16,REAL,3,11976,0.688096550526564,0.5074629485607147,0.770465761423111,0.8665300160646439
llava_1_5_7b,ae,16,REAL,4,11976,0.7056345997916991,0.5354202389717102,0.7857262194156647,0.8823204338550568
llava_1_5_7b,ae,16,REAL,5,11976,0.6727533216930991,0.5098212361335754,0.7339789271354675,0.8399520516395569
llava_1_5_7b,ae,16,REAL,6,11976,0.6016696961186005,0.4408457726240158,0.6361280083656311,0.7644869834184647
llava_1_5_7b,ae,16,REAL,7,11976,0.5718643705204438,0.4389059618115425,0.5778300762176514,0.70338074862957
llava_1_5_7b,ae,16,REAL,8,11976,0.514821626722524,0.36596424877643585,0.5214531123638153,0.6533108055591583
llava_1_5_7b,ae,16,REAL,9,11976,0.49105305679244504,0.36838148534297943,0.4961351007223129,0.6011993139982224
llava_1_5_7b,ae,16,REAL,10,11976,0.47202342034192507,0.36027976125478745,0.4734400659799576,0.5752179473638535
llava_1_5_7b,ae,16,REAL,11,11976,0.4680354144329637,0.3787098228931427,0.46981993317604065,0.5510593503713608
llava_1_5_7b,ae,16,REAL,12,11976,0.4861474233476038,0.40139319747686386,0.48727239668369293,0.5654688626527786
llava_1_5_7b,ae,16,REAL,13,11976,0.5390843213495408,0.45536060631275177,0.541823148727417,0.621375784277916
llava_1_5_7b,ae,16,REAL,14,11976,0.46439953242679316,0.38158954679965973,0.46120157837867737,0.5393616855144501
llava_1_5_7b,ae,16,REAL,15,11976,0.5147546536240007,0.4220483526587486,0.5006649792194366,0.5942642837762833
llava_1_5_7b,ae,16,REAL,16,11976,0.47573958070912636,0.394629530608654,0.4651300609111786,0.5468125641345978
llava_1_5_7b,ae,16,REAL,17,11976,0.4470872998849782,0.3706548735499382,0.4385668784379959,0.5151917636394501
llava_1_5_7b,ae,16,REAL,18,11976,0.4909817388849849,0.40301913022994995,0.477914422750473,0.5674644261598587
llava_1_5_7b,ae,16,REAL,19,11976,0.5742653019865632,0.4928169324994087,0.5682431757450104,0.6538102179765701
llava_1_5_7b,ae,16,REAL,20,11976,0.5208912561128118,0.42460402101278305,0.5007497668266296,0.6010890156030655
llava_1_5_7b,ae,16,REAL,21,11976,0.4437025279757295,0.36049776524305344,0.4271771013736725,0.511424794793129
llava_1_5_7b,ae,16,REAL,22,11976,0.4912760950632408,0.39629628509283066,0.47230327129364014,0.5663102120161057
llava_1_5_7b,ae,16,REAL,23,11976,0.513126206639644,0.4164752960205078,0.49643900990486145,0.596144363284111
llava_1_5_7b,ae,16,REAL,24,11976,0.514884331941097,0.4254882261157036,0.4991065710783005,0.5956960916519165
llava_1_5_7b,ae,16,REAL,25,11976,0.4834347159409511,0.3879600241780281,0.4671262204647064,0.5648050904273987
llava_1_5_7b,ae,16,REAL,26,11976,0.46099946934433683,0.3880603313446045,0.44755420088768005,0.5237206816673279
llava_1_5_7b,ae,16,REAL,27,11976,0.4644736944024035,0.382002092897892,0.4509901851415634,0.5347419232130051
llava_1_5_7b,ae,16,REAL,28,11976,0.5173101217418152,0.44526419043540955,0.5184589624404907,0.5907633602619171
llava_1_5_7b,ae,16,REAL,29,11976,0.5126018468875366,0.4340735524892807,0.5054476857185364,0.5866179913282394
llava_1_5_7b,ae,16,REAL,30,11976,0.4235175417757325,0.35304296016693115,0.4141620844602585,0.48466432094573975
llava_1_5_7b,ae,16,REAL,31,11976,0.42455069079830915,0.3616686537861824,0.425759419798851,0.48540450632572174
llava_1_5_7b,ae,16,REAL,32,11976,0.3180762151574732,0.2679955065250397,0.3195170909166336,0.3690941482782364
llava_1_5_7b,ae,32,HALL,1,3487,0.13156513077483875,0.12279658392071724,0.13174475729465485,0.13994314521551132
llava_1_5_7b,ae,32,HALL,2,3487,0.23941231429670887,0.1934393122792244,0.23696117103099823,0.2831379771232605
llava_1_5_7b,ae,32,HALL,3,3487,0.7334866102903458,0.573944628238678,0.7948486804962158,0.8941465318202972
llava_1_5_7b,ae,32,HALL,4,3487,0.7736857548582544,0.6425314247608185,0.8484676480293274,0.9250839352607727
llava_1_5_7b,ae,32,HALL,5,3487,0.7517985866939505,0.6218676269054413,0.8141782879829407,0.8982286155223846
llava_1_5_7b,ae,32,HALL,6,3487,0.7041697418976897,0.5775008201599121,0.7503798007965088,0.8455775380134583
llava_1_5_7b,ae,32,HALL,7,3487,0.7063552660999511,0.5935308933258057,0.7420132756233215,0.8293896913528442
llava_1_5_7b,ae,32,HALL,8,3487,0.6339233148215936,0.48185768723487854,0.6741324663162231,0.7772178649902344
llava_1_5_7b,ae,32,HALL,9,3487,0.5971782479786688,0.47021786868572235,0.6225677728652954,0.7177116870880127
llava_1_5_7b,ae,32,HALL,10,3487,0.5917096467304612,0.48337145149707794,0.6100308895111084,0.6966555416584015
llava_1_5_7b,ae,32,HALL,11,3487,0.5786992000719863,0.49155378341674805,0.5909391045570374,0.6654604375362396
llava_1_5_7b,ae,32,HALL,12,3487,0.5750500718177066,0.4942277669906616,0.5758159160614014,0.6551960706710815
llava_1_5_7b,ae,32,HALL,13,3487,0.6516124063588364,0.5763258635997772,0.663974940776825,0.7331936955451965
llava_1_5_7b,ae,32,HALL,14,3487,0.5636664849230851,0.48870520293712616,0.5600250959396362,0.6355006098747253
llava_1_5_7b,ae,32,HALL,15,3487,0.6395450388082707,0.5626400709152222,0.6360703110694885,0.7130902111530304
llava_1_5_7b,ae,32,HALL,16,3487,0.5813102974466379,0.5038168132305145,0.5769930481910706,0.6561712920665741
llava_1_5_7b,ae,32,HALL,17,3487,0.5504598817888221,0.4801352620124817,0.5445546507835388,0.6146098673343658
llava_1_5_7b,ae,32,HALL,18,3487,0.6372568483830592,0.5599565207958221,0.6365516781806946,0.7122935950756073
llava_1_5_7b,ae,32,HALL,19,3487,0.6832853294065014,0.6185354888439178,0.6835624575614929,0.7503615319728851
llava_1_5_7b,ae,32,HALL,20,3487,0.6480295466323757,0.5709705352783203,0.6434714198112488,0.7244473397731781
llava_1_5_7b,ae,32,HALL,21,3487,0.5937650495745372,0.5265512466430664,0.5893348455429077,0.659058541059494
llava_1_5_7b,ae,32,HALL,22,3487,0.6651858615010319,0.5913566946983337,0.6642232537269592,0.7334185838699341
llava_1_5_7b,ae,32,HALL,23,3487,0.7077626087089852,0.6388146579265594,0.7127026915550232,0.7795038521289825
llava_1_5_7b,ae,32,HALL,24,3487,0.6948217286535755,0.6323311626911163,0.6970611810684204,0.7612388432025909
llava_1_5_7b,ae,32,HALL,25,3487,0.6512907720206972,0.5797309875488281,0.6494426131248474,0.7233002483844757
llava_1_5_7b,ae,32,HALL,26,3487,0.616510419388162,0.5559113323688507,0.6138413548469543,0.6754922270774841
llava_1_5_7b,ae,32,HALL,27,3487,0.5973049036609364,0.5233493149280548,0.5912969708442688,0.6669747233390808
llava_1_5_7b,ae,32,HALL,28,3487,0.5926737547313924,0.514583170413971,0.596812903881073,0.6749143898487091
llava_1_5_7b,ae,32,HALL,29,3487,0.5830718798951224,0.5178239643573761,0.5808738470077515,0.6471083164215088
llava_1_5_7b,ae,32,HALL,30,3487,0.5222229225385281,0.4590757042169571,0.5154194831848145,0.5792681872844696
llava_1_5_7b,ae,32,HALL,31,3487,0.5032711617492625,0.43712082505226135,0.5015246868133545,0.567488968372345
llava_1_5_7b,ae,32,HALL,32,3487,0.3898101076419626,0.3343338817358017,0.38837629556655884,0.4461010694503784
llava_1_5_7b,ae,32,REAL,1,11976,0.13777591575947437,0.12741461768746376,0.13744106143712997,0.14792782813310623
llava_1_5_7b,ae,32,REAL,2,11976,0.23406151310293752,0.18729853630065918,0.22380158305168152,0.2779610902070999
llava_1_5_7b,ae,32,REAL,3,11976,0.7379393915701148,0.5865380465984344,0.8095167279243469,0.889948382973671
llava_1_5_7b,ae,32,REAL,4,11976,0.7501540816636009,0.6075089424848557,0.8202720284461975,0.901656910777092
llava_1_5_7b,ae,32,REAL,5,11976,0.7277914277671692,0.5909305214881897,0.7817629873752594,0.868804395198822
llava_1_5_7b,ae,32,REAL,6,11976,0.67385272359203,0.5413548797369003,0.7087928056716919,0.8109009265899658
llava_1_5_7b,ae,32,REAL,7,11976,0.6683031180369591,0.5622993856668472,0.6842337250709534,0.7774040400981903
llava_1_5_7b,ae,32,REAL,8,11976,0.6085816546652464,0.4860104098916054,0.622849315404892,0.7285262942314148
llava_1_5_7b,ae,32,REAL,9,11976,0.591366838227084,0.4868088960647583,0.6064951121807098,0.6935847103595734
llava_1_5_7b,ae,32,REAL,10,11976,0.5858553412594971,0.4923715144395828,0.5948085784912109,0.6791016906499863
llava_1_5_7b,ae,32,REAL,11,11976,0.5841224173714737,0.5070548206567764,0.5897054970264435,0.6648938804864883
llava_1_5_7b,ae,32,REAL,12,11976,0.6078492653237018,0.5321913510560989,0.615473061800003,0.6865083575248718
llava_1_5_7b,ae,32,REAL,13,11976,0.6657103709901422,0.5966787040233612,0.6745258867740631,0.7420444190502167
llava_1_5_7b,ae,32,REAL,14,11976,0.591286165041273,0.5203614234924316,0.5961485207080841,0.6642976403236389
llava_1_5_7b,ae,32,REAL,15,11976,0.6602517423147191,0.5803526043891907,0.6580718457698822,0.7393003851175308
llava_1_5_7b,ae,32,REAL,16,11976,0.6109922596053752,0.5402024537324905,0.6095032691955566,0.6823237091302872
llava_1_5_7b,ae,32,REAL,17,11976,0.5839904591978672,0.5124235451221466,0.5843720734119415,0.652861088514328
llava_1_5_7b,ae,32,REAL,18,11976,0.6367146576927077,0.5589961111545563,0.6347705721855164,0.714893564581871
llava_1_5_7b,ae,32,REAL,19,11976,0.7040554899062884,0.6410995274782181,0.7080479860305786,0.7719815373420715
llava_1_5_7b,ae,32,REAL,20,11976,0.6686490558401377,0.5859750509262085,0.6623485088348389,0.7479151040315628
llava_1_5_7b,ae,32,REAL,21,11976,0.592604270912881,0.5155710428953171,0.5846465528011322,0.6624590307474136
llava_1_5_7b,ae,32,REAL,22,11976,0.6463318374791819,0.5625057965517044,0.6373489797115326,0.7231830507516861
llava_1_5_7b,ae,32,REAL,23,11976,0.6629696893558633,0.5809223502874374,0.6577869653701782,0.744787260890007
llava_1_5_7b,ae,32,REAL,24,11976,0.6570784553397713,0.5781181007623672,0.6520919799804688,0.7340654879808426
llava_1_5_7b,ae,32,REAL,25,11976,0.6353133168686169,0.5508540719747543,0.6291233599185944,0.7160141617059708
llava_1_5_7b,ae,32,REAL,26,11976,0.5958112708691684,0.5285965204238892,0.5894240438938141,0.658887043595314
llava_1_5_7b,ae,32,REAL,27,11976,0.6062987120293265,0.5297273695468903,0.5995016694068909,0.6757296621799469
llava_1_5_7b,ae,32,REAL,28,11976,0.6025018086588494,0.5387995541095734,0.6055966913700104,0.6698735505342484
llava_1_5_7b,ae,32,REAL,29,11976,0.622881866394279,0.5535276979207993,0.6200494468212128,0.6921710968017578
llava_1_5_7b,ae,32,REAL,30,11976,0.545758512510645,0.4775736555457115,0.5404577255249023,0.608395591378212
llava_1_5_7b,ae,32,REAL,31,11976,0.5174819757563417,0.46008719503879547,0.5205785632133484,0.5754938572645187
llava_1_5_7b,ae,32,REAL,32,11976,0.39984721710324367,0.3516552001237869,0.40008223056793213,0.44848542660474777
qwen3_vl_8b,raw_attention,16,HALL,1,2593,0.2933185072051849,0.24672667682170868,0.2856406569480896,0.33116331696510315
qwen3_vl_8b,raw_attention,16,HALL,2,2593,0.4519040206891894,0.3971361815929413,0.44779497385025024,0.5023206472396851
qwen3_vl_8b,raw_attention,16,HALL,3,2593,0.28671003602275597,0.24756383895874023,0.27804049849510193,0.3187105059623718
qwen3_vl_8b,raw_attention,16,HALL,4,2593,0.3341911684935772,0.2763531506061554,0.3155304789543152,0.3661869764328003
qwen3_vl_8b,raw_attention,16,HALL,5,2593,0.36267722398904684,0.3127971291542053,0.3556053340435028,0.4035554528236389
qwen3_vl_8b,raw_attention,16,HALL,6,2593,0.3320124324768885,0.27704596519470215,0.31742092967033386,0.36601072549819946
qwen3_vl_8b,raw_attention,16,HALL,7,2593,0.3743240423256304,0.312167227268219,0.36252832412719727,0.4240751266479492
qwen3_vl_8b,raw_attention,16,HALL,8,2593,0.3641132502437695,0.3101321756839752,0.3557536005973816,0.40593796968460083
qwen3_vl_8b,raw_attention,16,HALL,9,2593,0.4387543766116066,0.3557398319244385,0.4308798313140869,0.5074548125267029
qwen3_vl_8b,raw_attention,16,HALL,10,2593,0.47593288262102806,0.37853261828422546,0.46313753724098206,0.5633739233016968
qwen3_vl_8b,raw_attention,16,HALL,11,2593,0.4105761566023729,0.32700785994529724,0.3953478932380676,0.4812990725040436
qwen3_vl_8b,raw_attention,16,HALL,12,2593,0.44873648838237407,0.364952951669693,0.4342963993549347,0.5219246745109558
qwen3_vl_8b,raw_attention,16,HALL,13,2593,0.3845000225307856,0.31819912791252136,0.3712822496891022,0.4371252655982971
qwen3_vl_8b,raw_attention,16,HALL,14,2593,0.5318158410067177,0.44600412249565125,0.529321551322937,0.6179025769233704
qwen3_vl_8b,raw_attention,16,HALL,15,2593,0.5362400566973008,0.44394975900650024,0.5337421894073486,0.6245045065879822
qwen3_vl_8b,raw_attention,16,HALL,16,2593,0.5667454555452537,0.474934458732605,0.5671164393424988,0.6627331972122192
qwen3_vl_8b,raw_attention,16,HALL,17,2593,0.47916037678672596,0.3988765776157379,0.4727320969104767,0.5538919568061829
qwen3_vl_8b,raw_attention,16,HALL,18,2593,0.6562742402757681,0.5845637321472168,0.6652570366859436,0.7376144528388977
qwen3_vl_8b,raw_attention,16,HALL,19,2593,0.601889810625807,0.5179373621940613,0.6078554391860962,0.6882255673408508
qwen3_vl_8b,raw_attention,16,HALL,20,2593,0.6489328621116973,0.5613334774971008,0.6560457944869995,0.7447584867477417
qwen3_vl_8b,raw_attention,16,HALL,21,2593,0.7154177655780173,0.6383373737335205,0.7303638458251953,0.8083811402320862
qwen3_vl_8b,raw_attention,16,HALL,22,2593,0.7493339378287606,0.6752486228942871,0.7683303356170654,0.8389326930046082
qwen3_vl_8b,raw_attention,16,HALL,23,2593,0.6139638790558353,0.5382440090179443,0.616288959980011,0.6965433359146118
qwen3_vl_8b,raw_attention,16,HALL,24,2593,0.7593071450149972,0.6889463067054749,0.7784504890441895,0.8517401218414307
qwen3_vl_8b,raw_attention,16,HALL,25,2593,0.7016835093291349,0.6353824138641357,0.7129702568054199,0.7804579138755798
qwen3_vl_8b,raw_attention,16,HALL,26,2593,0.6702930359159066,0.5964505672454834,0.6733444333076477,0.7497100830078125
qwen3_vl_8b,raw_attention,16,HALL,27,2593,0.6881068235789769,0.6068376898765564,0.696884274482727,0.776958703994751
qwen3_vl_8b,raw_attention,16,HALL,28,2593,0.6418858879880468,0.5628683567047119,0.644817054271698,0.7253605723381042
qwen3_vl_8b,raw_attention,16,HALL,29,2593,0.7291460492828846,0.6521078944206238,0.742713451385498,0.825038731098175
qwen3_vl_8b,raw_attention,16,HALL,30,2593,0.6964313707501558,0.6092166304588318,0.7026525735855103,0.7868552207946777
qwen3_vl_8b,raw_attention,16,HALL,31,2593,0.6474429467126204,0.5553887486457825,0.6511015295982361,0.7390157580375671
qwen3_vl_8b,raw_attention,16,HALL,32,2593,0.7167001292712891,0.6374882459640503,0.7276654839515686,0.8057924509048462
qwen3_vl_8b,raw_attention,16,HALL,33,2593,0.7608321388738752,0.6773223280906677,0.7802138924598694,0.8585846424102783
qwen3_vl_8b,raw_attention,16,HALL,34,2593,0.7148703289592859,0.6335011720657349,0.7292953729629517,0.805060088634491
qwen3_vl_8b,raw_attention,16,HALL,35,2593,0.6711269030688676,0.6004795432090759,0.6760174632072449,0.7476298809051514
qwen3_vl_8b,raw_attention,16,HALL,36,2593,0.3670724813847573,0.3166466951370239,0.3559272885322571,0.40672439336776733
qwen3_vl_8b,raw_attention,16,REAL,1,12280,0.3030006885298009,0.2577553018927574,0.29514363408088684,0.33939582109451294
qwen3_vl_8b,raw_attention,16,REAL,2,12280,0.4781706563837171,0.4219581261277199,0.4767343997955322,0.5316463559865952
qwen3_vl_8b,raw_attention,16,REAL,3,12280,0.3087076697547098,0.2618746757507324,0.29989956319332123,0.3442481607198715
qwen3_vl_8b,raw_attention,16,REAL,4,12280,0.3631563467182923,0.29750023037195206,0.34156522154808044,0.39695993065834045
qwen3_vl_8b,raw_attention,16,REAL,5,12280,0.39011572036734427,0.33111418038606644,0.38184311985969543,0.44286656379699707
qwen3_vl_8b,raw_attention,16,REAL,6,12280,0.3757611010769679,0.3074151277542114,0.3606659322977066,0.42660049349069595
qwen3_vl_8b,raw_attention,16,REAL,7,12280,0.43171489902374605,0.3587311953306198,0.4241461753845215,0.49865758419036865
qwen3_vl_8b,raw_attention,16,REAL,8,12280,0.38877908318312626,0.3351255878806114,0.383687362074852,0.43598293513059616
qwen3_vl_8b,raw_attention,16,REAL,9,12280,0.44131053202703646,0.3786884769797325,0.43812794983386993,0.5000821202993393
qwen3_vl_8b,raw_attention,16,REAL,10,12280,0.46045137403793757,0.3708151653409004,0.4488135576248169,0.5423353910446167
qwen3_vl_8b,raw_attention,16,REAL,11,12280,0.3962137846779746,0.33245889097452164,0.38515375554561615,0.4501725137233734
qwen3_vl_8b,raw_attention,16,REAL,12,12280,0.4360101020988987,0.36097604781389236,0.42443297803401947,0.501429408788681
qwen3_vl_8b,raw_attention,16,REAL,13,12280,0.3912487692184479,0.3338860049843788,0.3861904591321945,0.4428655579686165
qwen3_vl_8b,raw_attention,16,REAL,14,12280,0.5018888851500295,0.427336186170578,0.4963141083717346,0.5732731223106384
qwen3_vl_8b,raw_attention,16,REAL,15,12280,0.527658400579025,0.4539209231734276,0.5247475206851959,0.599086120724678
qwen3_vl_8b,raw_attention,16,REAL,16,12280,0.5337764737696815,0.4489167556166649,0.5264887809753418,0.6163493394851685
qwen3_vl_8b,raw_attention,16,REAL,17,12280,0.4447721053521583,0.36856313794851303,0.4332941323518753,0.5109530240297318
qwen3_vl_8b,raw_attention,16,REAL,18,12280,0.6149302250933181,0.5363290309906006,0.616504430770874,0.6947225630283356
qwen3_vl_8b,raw_attention,16,REAL,19,12280,0.5378255089666051,0.44445206224918365,0.5323509573936462,0.6242584735155106
qwen3_vl_8b,raw_attention,16,REAL,20,12280,0.5953132671307081,0.49765436351299286,0.5943438112735748,0.692567303776741
qwen3_vl_8b,raw_attention,16,REAL,21,12280,0.6581923194884866,0.5731496810913086,0.6607992053031921,0.7472256422042847
qwen3_vl_8b,raw_attention,16,REAL,22,12280,0.706805325741197,0.6213882565498352,0.7159972786903381,0.8014559298753738
qwen3_vl_8b,raw_attention,16,REAL,23,12280,0.5792646889310901,0.5008593052625656,0.5781916379928589,0.6568941026926041
qwen3_vl_8b,raw_attention,16,REAL,24,12280,0.6986378791302151,0.6119519472122192,0.7022058069705963,0.7920720130205154
qwen3_vl_8b,raw_attention,16,REAL,25,12280,0.6442884790319767,0.5636508911848068,0.6472781300544739,0.7307561784982681
qwen3_vl_8b,raw_attention,16,REAL,26,12280,0.648415431931178,0.5804834067821503,0.6539501845836639,0.7203260809183121
qwen3_vl_8b,raw_attention,16,REAL,27,12280,0.6414300082415245,0.5545225739479065,0.6416192948818207,0.7309519201517105
