model,scope,metric,label,layer,total,valid,undefined,mean,q25,median,q75
llava_1_5_7b,train,retained_energy,REAL,4,9523,9523,0,0.9577075641627638,0.9530567408120538,0.9562053775457011,0.960755584809273
llava_1_5_7b,train,retained_energy,REAL,5,9523,9523,0,0.9553138245319994,0.9520133177685044,0.9540621992993453,0.957276355642629
llava_1_5_7b,train,retained_energy,REAL,6,9523,9523,0,0.9529486341782737,0.9512329777348305,0.9524186280173104,0.9539066822222417
llava_1_5_7b,train,retained_energy,REAL,7,9523,9523,0,0.9531408554567485,0.9513234338116913,0.952590704959112,0.954215789882291
llava_1_5_7b,train,retained_energy,REAL,8,9523,9523,0,0.9519692096391303,0.9507946624568107,0.951604712722453,0.9525272841651332
llava_1_5_7b,train,retained_energy,REAL,9,9523,9523,0,0.9521043654067238,0.9507617228109737,0.9515116849365215,0.9525137304631786
llava_1_5_7b,train,retained_energy,REAL,10,9523,9523,0,0.951903448678846,0.9507882649321795,0.9514893185633452,0.9524182511453223
llava_1_5_7b,train,retained_energy,REAL,11,9523,9523,0,0.9524624920508188,0.9508291692036523,0.9516349024148877,0.9528731638229142
llava_1_5_7b,train,retained_energy,REAL,12,9523,9523,0,0.953244625098313,0.9510675881639232,0.9521694566698611,0.9537494959635586
llava_1_5_7b,train,retained_energy,REAL,13,9523,9523,0,0.9536401318292387,0.9513088865225092,0.952572045171746,0.9544276001090672
llava_1_5_7b,train,retained_energy,REAL,14,9523,9523,0,0.9519161404174582,0.9507574541677346,0.9514937832684723,0.9523831342855851
llava_1_5_7b,train,retained_energy,REAL,15,9523,9523,0,0.9533070517205258,0.951152208573196,0.9522343206415117,0.9538332970300093
llava_1_5_7b,train,retained_energy,REAL,16,9523,9523,0,0.9524684694414308,0.9507902217542038,0.951568517526213,0.9526775593592121
llava_1_5_7b,train,retained_energy,REAL,17,9523,9523,0,0.951720742779893,0.9506691028251144,0.9513621432404913,0.9522541890882584
llava_1_5_7b,train,retained_energy,REAL,18,9523,9523,0,0.9528353988838325,0.9510233106286918,0.9520005316011041,0.9534735651203367
llava_1_5_7b,train,retained_energy,REAL,19,9523,9523,0,0.9547392782794083,0.9516049512739185,0.9532286970840821,0.9558648986519813
llava_1_5_7b,train,retained_energy,REAL,20,9523,9523,0,0.9532402804368031,0.9510999324449511,0.9521975910222916,0.9538514418904207
llava_1_5_7b,train,retained_energy,REAL,21,9523,9523,0,0.9519987004553866,0.9507932263539332,0.9515321354049874,0.9525177661235943
llava_1_5_7b,train,retained_energy,REAL,22,9523,9523,0,0.9526855552057899,0.9509778115443814,0.951906169940746,0.9532140970972596
llava_1_5_7b,train,retained_energy,REAL,23,9523,9523,0,0.9530487766225577,0.9511247044134356,0.9521960620861358,0.9537241763282363
llava_1_5_7b,train,retained_energy,REAL,24,9523,9523,0,0.9532454005231881,0.9511426125392735,0.952247559087434,0.9540032209433336
llava_1_5_7b,train,retained_energy,REAL,25,9523,9523,0,0.9524911708233237,0.9509250635229418,0.9518236065363,0.9530849232874743
llava_1_5_7b,train,retained_energy,REAL,26,9523,9523,0,0.9525045781048356,0.9509152792890286,0.9518548748637035,0.9531440811806404
llava_1_5_7b,train,retained_energy,REAL,27,9523,9523,0,0.9530648215478426,0.9510714377153758,0.9521103610360764,0.953641793886058
llava_1_5_7b,train,retained_energy,REAL,28,9523,9523,0,0.9524756406586377,0.9507665248092978,0.9515375941422216,0.952885519830492
llava_1_5_7b,train,retained_energy,REAL,29,9523,9523,0,0.9553265545138971,0.9515745481141715,0.953269662267564,0.9566563853720296
llava_1_5_7b,train,retained_energy,REAL,30,9523,9523,0,0.9531343474199305,0.9509899198875474,0.9519800655216505,0.9534924817114709
llava_1_5_7b,train,retained_energy,REAL,31,9523,9523,0,0.9532598816772189,0.9509473913076036,0.9519457685347292,0.9538992478522967
llava_1_5_7b,train,retained_energy,REAL,32,9523,9523,0,0.9519273910196386,0.9507418169843397,0.9514557476415414,0.9524615456730432
llava_1_5_7b,train,retained_energy,HALL,1,2761,2761,0,0.9514359844109729,0.9506887410593758,0.951369762113862,0.9521033051301604
llava_1_5_7b,train,retained_energy,HALL,2,2761,2761,0,0.951418217884073,0.9506551728385825,0.9513034860943521,0.9519747505262162
llava_1_5_7b,train,retained_energy,HALL,3,2761,2761,0,0.959023388760978,0.95424535767019,0.9581081169132178,0.9625288502923146
llava_1_5_7b,train,retained_energy,HALL,4,2761,2761,0,0.9606410683789733,0.9549402498759879,0.9593816799337368,0.9648415304865049
llava_1_5_7b,train,retained_energy,HALL,5,2761,2761,0,0.9577491528412772,0.9532146023917752,0.956537837640965,0.9612361658401654
