model,case_id,layer,strategy,lambda,finite_effect_norm
internvl_2_5_8b,internvl_2_5_8b:220981:79:24,24,deterministic_random_region,0.0,0.4103553891181946
internvl_2_5_8b,internvl_2_5_8b:220981:79:24,24,deterministic_random_region,0.25,0.4160139858722687
internvl_2_5_8b,internvl_2_5_8b:220981:79:24,24,deterministic_random_region,0.5,0.4218404293060303
internvl_2_5_8b,internvl_2_5_8b:220981:79:24,24,deterministic_random_region,0.75,0.4278287887573242
internvl_2_5_8b,internvl_2_5_8b:220981:79:24,24,deterministic_random_region,1.0,0.43397071957588196
internvl_2_5_8b,internvl_2_5_8b:220981:79:24,24,deterministic_random_region,1.25,0.4402632415294647
internvl_2_5_8b,internvl_2_5_8b:240727:38:16,16,highest_p_ffn_token,0.0,6.348223686218262
internvl_2_5_8b,internvl_2_5_8b:240727:38:16,16,highest_p_ffn_token,0.25,6.68849515914917
internvl_2_5_8b,internvl_2_5_8b:240727:38:16,16,highest_p_ffn_token,0.5,7.071480751037598
internvl_2_5_8b,internvl_2_5_8b:240727:38:16,16,highest_p_ffn_token,0.75,7.491185665130615
internvl_2_5_8b,internvl_2_5_8b:240727:38:16,16,highest_p_ffn_token,1.0,7.942356586456299
internvl_2_5_8b,internvl_2_5_8b:240727:38:16,16,highest_p_ffn_token,1.25,8.420519828796387
internvl_2_5_8b,internvl_2_5_8b:240727:38:16,16,highest_8_region,0.0,4.2556939125061035
internvl_2_5_8b,internvl_2_5_8b:240727:38:16,16,highest_8_region,0.25,5.118447780609131
internvl_2_5_8b,internvl_2_5_8b:240727:38:16,16,highest_8_region,0.5,6.032432556152344
internvl_2_5_8b,internvl_2_5_8b:240727:38:16,16,highest_8_region,0.75,6.977766990661621
internvl_2_5_8b,internvl_2_5_8b:240727:38:16,16,highest_8_region,1.0,7.942356586456299
internvl_2_5_8b,internvl_2_5_8b:240727:38:16,16,highest_8_region,1.25,8.918164253234863
internvl_2_5_8b,internvl_2_5_8b:240727:38:16,16,deterministic_random_region,0.0,7.9175496101379395
internvl_2_5_8b,internvl_2_5_8b:240727:38:16,16,deterministic_random_region,0.25,7.923603057861328
internvl_2_5_8b,internvl_2_5_8b:240727:38:16,16,deterministic_random_region,0.5,7.929754734039307
internvl_2_5_8b,internvl_2_5_8b:240727:38:16,16,deterministic_random_region,0.75,7.936005592346191
internvl_2_5_8b,internvl_2_5_8b:240727:38:16,16,deterministic_random_region,1.0,7.942356586456299
internvl_2_5_8b,internvl_2_5_8b:240727:38:16,16,deterministic_random_region,1.25,7.948806285858154
internvl_2_5_8b,internvl_2_5_8b:262093:45:32,32,highest_p_ffn_token,0.0,8.587905883789062
internvl_2_5_8b,internvl_2_5_8b:262093:45:32,32,highest_p_ffn_token,0.25,8.68364143371582
internvl_2_5_8b,internvl_2_5_8b:262093:45:32,32,highest_p_ffn_token,0.5,8.784993171691895
internvl_2_5_8b,internvl_2_5_8b:262093:45:32,32,highest_p_ffn_token,0.75,8.89157485961914
internvl_2_5_8b,internvl_2_5_8b:262093:45:32,32,highest_p_ffn_token,1.0,9.003297805786133
internvl_2_5_8b,internvl_2_5_8b:262093:45:32,32,highest_p_ffn_token,1.25,9.11995792388916
internvl_2_5_8b,internvl_2_5_8b:262093:45:32,32,highest_8_region,0.0,7.759047031402588
internvl_2_5_8b,internvl_2_5_8b:262093:45:32,32,highest_8_region,0.25,8.062026023864746
internvl_2_5_8b,internvl_2_5_8b:262093:45:32,32,highest_8_region,0.5,8.37080192565918
internvl_2_5_8b,internvl_2_5_8b:262093:45:32,32,highest_8_region,0.75,8.68478775024414
internvl_2_5_8b,internvl_2_5_8b:262093:45:32,32,highest_8_region,1.0,9.003297805786133
internvl_2_5_8b,internvl_2_5_8b:262093:45:32,32,highest_8_region,1.25,9.325776100158691
internvl_2_5_8b,internvl_2_5_8b:262093:45:32,32,deterministic_random_region,0.0,8.50721549987793
internvl_2_5_8b,internvl_2_5_8b:262093:45:32,32,deterministic_random_region,0.25,8.629073143005371
internvl_2_5_8b,internvl_2_5_8b:262093:45:32,32,deterministic_random_region,0.5,8.752424240112305
internvl_2_5_8b,internvl_2_5_8b:262093:45:32,32,deterministic_random_region,0.75,8.877159118652344
internvl_2_5_8b,internvl_2_5_8b:262093:45:32,32,deterministic_random_region,1.0,9.003297805786133
internvl_2_5_8b,internvl_2_5_8b:262093:45:32,32,deterministic_random_region,1.25,9.130722045898438
internvl_2_5_8b,internvl_2_5_8b:268390:171:24,24,highest_p_ffn_token,0.0,0.7460096478462219
internvl_2_5_8b,internvl_2_5_8b:268390:171:24,24,highest_p_ffn_token,0.25,0.7595827579498291
internvl_2_5_8b,internvl_2_5_8b:268390:171:24,24,highest_p_ffn_token,0.5,0.7738190293312073
internvl_2_5_8b,internvl_2_5_8b:268390:171:24,24,highest_p_ffn_token,0.75,0.788688063621521
internvl_2_5_8b,internvl_2_5_8b:268390:171:24,24,highest_p_ffn_token,1.0,0.8041478991508484
internvl_2_5_8b,internvl_2_5_8b:268390:171:24,24,highest_p_ffn_token,1.25,0.8201715350151062
internvl_2_5_8b,internvl_2_5_8b:268390:171:24,24,highest_8_region,0.0,0.6460750102996826
internvl_2_5_8b,internvl_2_5_8b:268390:171:24,24,highest_8_region,0.25,0.6832745671272278
internvl_2_5_8b,internvl_2_5_8b:268390:171:24,24,highest_8_region,0.5,0.7221860289573669
internvl_2_5_8b,internvl_2_5_8b:268390:171:24,24,highest_8_region,0.75,0.7625523805618286
internvl_2_5_8b,internvl_2_5_8b:268390:171:24,24,highest_8_region,1.0,0.8041478991508484
internvl_2_5_8b,internvl_2_5_8b:268390:171:24,24,highest_8_region,1.25,0.8467903733253479
internvl_2_5_8b,internvl_2_5_8b:268390:171:24,24,deterministic_random_region,0.0,0.7560667395591736
internvl_2_5_8b,internvl_2_5_8b:268390:171:24,24,deterministic_random_region,0.25,0.7674885988235474
internvl_2_5_8b,internvl_2_5_8b:268390:171:24,24,deterministic_random_region,0.5,0.7793246507644653
internvl_2_5_8b,internvl_2_5_8b:268390:171:24,24,deterministic_random_region,0.75,0.7915475368499756
internvl_2_5_8b,internvl_2_5_8b:268390:171:24,24,deterministic_random_region,1.0,0.8041478991508484
internvl_2_5_8b,internvl_2_5_8b:268390:171:24,24,deterministic_random_region,1.25,0.8171122670173645
internvl_2_5_8b,internvl_2_5_8b:278032:49:32,32,highest_p_ffn_token,0.0,8.19861888885498
internvl_2_5_8b,internvl_2_5_8b:278032:49:32,32,highest_p_ffn_token,0.25,8.440208435058594
internvl_2_5_8b,internvl_2_5_8b:278032:49:32,32,highest_p_ffn_token,0.5,8.722272872924805
internvl_2_5_8b,internvl_2_5_8b:278032:49:32,32,highest_p_ffn_token,0.75,9.0413179397583
internvl_2_5_8b,internvl_2_5_8b:278032:49:32,32,highest_p_ffn_token,1.0,9.394112586975098
internvl_2_5_8b,internvl_2_5_8b:278032:49:32,32,highest_p_ffn_token,1.25,9.777281761169434
internvl_2_5_8b,internvl_2_5_8b:278032:49:32,32,highest_8_region,0.0,7.212559223175049
internvl_2_5_8b,internvl_2_5_8b:278032:49:32,32,highest_8_region,0.25,7.705589771270752
internvl_2_5_8b,internvl_2_5_8b:278032:49:32,32,highest_8_region,0.5,8.23826789855957
internvl_2_5_8b,internvl_2_5_8b:278032:49:32,32,highest_8_region,0.75,8.803155899047852
internvl_2_5_8b,internvl_2_5_8b:278032:49:32,32,highest_8_region,1.0,9.394112586975098
internvl_2_5_8b,internvl_2_5_8b:278032:49:32,32,highest_8_region,1.25,10.00645923614502
internvl_2_5_8b,internvl_2_5_8b:278032:49:32,32,deterministic_random_region,0.0,8.177667617797852
internvl_2_5_8b,internvl_2_5_8b:278032:49:32,32,deterministic_random_region,0.25,8.481239318847656
internvl_2_5_8b,internvl_2_5_8b:278032:49:32,32,deterministic_random_region,0.5,8.785221099853516
internvl_2_5_8b,internvl_2_5_8b:278032:49:32,32,deterministic_random_region,0.75,9.089564323425293
internvl_2_5_8b,internvl_2_5_8b:278032:49:32,32,deterministic_random_region,1.0,9.394112586975098
internvl_2_5_8b,internvl_2_5_8b:278032:49:32,32,deterministic_random_region,1.25,9.698872566223145
internvl_2_5_8b,internvl_2_5_8b:280710:36:16,16,highest_p_ffn_token,0.0,4.823939323425293
internvl_2_5_8b,internvl_2_5_8b:280710:36:16,16,highest_p_ffn_token,0.25,5.108006954193115
internvl_2_5_8b,internvl_2_5_8b:280710:36:16,16,highest_p_ffn_token,0.5,5.512871265411377
internvl_2_5_8b,internvl_2_5_8b:280710:36:16,16,highest_p_ffn_token,0.75,6.018209457397461
internvl_2_5_8b,internvl_2_5_8b:280710:36:16,16,highest_p_ffn_token,1.0,6.604476451873779
internvl_2_5_8b,internvl_2_5_8b:280710:36:16,16,highest_p_ffn_token,1.25,7.255027770996094
internvl_2_5_8b,internvl_2_5_8b:280710:36:16,16,highest_8_region,0.0,3.327251434326172
internvl_2_5_8b,internvl_2_5_8b:280710:36:16,16,highest_8_region,0.25,4.016045093536377
internvl_2_5_8b,internvl_2_5_8b:280710:36:16,16,highest_8_region,0.5,4.819324970245361
internvl_2_5_8b,internvl_2_5_8b:280710:36:16,16,highest_8_region,0.75,5.690763473510742
internvl_2_5_8b,internvl_2_5_8b:280710:36:16,16,highest_8_region,1.0,6.604476451873779
internvl_2_5_8b,internvl_2_5_8b:280710:36:16,16,highest_8_region,1.25,7.545473575592041
internvl_2_5_8b,internvl_2_5_8b:280710:36:16,16,deterministic_random_region,0.0,6.351992130279541
internvl_2_5_8b,internvl_2_5_8b:280710:36:16,16,deterministic_random_region,0.25,6.410719871520996
internvl_2_5_8b,internvl_2_5_8b:280710:36:16,16,deterministic_random_region,0.5,6.472433567047119
internvl_2_5_8b,internvl_2_5_8b:280710:36:16,16,deterministic_random_region,0.75,6.537048816680908
internvl_2_5_8b,internvl_2_5_8b:280710:36:16,16,deterministic_random_region,1.0,6.604476451873779
internvl_2_5_8b,internvl_2_5_8b:280710:36:16,16,deterministic_random_region,1.25,6.674633502960205
internvl_2_5_8b,internvl_2_5_8b:28499:111:8,8,highest_p_ffn_token,0.0,0.8597251772880554
internvl_2_5_8b,internvl_2_5_8b:28499:111:8,8,highest_p_ffn_token,0.25,0.8761544227600098
internvl_2_5_8b,internvl_2_5_8b:28499:111:8,8,highest_p_ffn_token,0.5,0.8929080963134766
internvl_2_5_8b,internvl_2_5_8b:28499:111:8,8,highest_p_ffn_token,0.75,0.9099701642990112
internvl_2_5_8b,internvl_2_5_8b:28499:111:8,8,highest_p_ffn_token,1.0,0.9273253083229065
internvl_2_5_8b,internvl_2_5_8b:28499:111:8,8,highest_p_ffn_token,1.25,0.9449591636657715
internvl_2_5_8b,internvl_2_5_8b:28499:111:8,8,highest_8_region,0.0,0.6779086589813232
internvl_2_5_8b,internvl_2_5_8b:28499:111:8,8,highest_8_region,0.25,0.7381099462509155
internvl_2_5_8b,internvl_2_5_8b:28499:111:8,8,highest_8_region,0.5,0.799950361251831
internvl_2_5_8b,internvl_2_5_8b:28499:111:8,8,highest_8_region,0.75,0.8631036281585693
internvl_2_5_8b,internvl_2_5_8b:28499:111:8,8,highest_8_region,1.0,0.9273253083229065
internvl_2_5_8b,internvl_2_5_8b:28499:111:8,8,highest_8_region,1.25,0.9924284815788269
internvl_2_5_8b,internvl_2_5_8b:28499:111:8,8,deterministic_random_region,0.0,0.6779086589813232
internvl_2_5_8b,internvl_2_5_8b:28499:111:8,8,deterministic_random_region,0.25,0.7381099462509155
internvl_2_5_8b,internvl_2_5_8b:28499:111:8,8,deterministic_random_region,0.5,0.799950361251831
internvl_2_5_8b,internvl_2_5_8b:28499:111:8,8,deterministic_random_region,0.75,0.8631036281585693
internvl_2_5_8b,internvl_2_5_8b:28499:111:8,8,deterministic_random_region,1.0,0.9273253083229065
internvl_2_5_8b,internvl_2_5_8b:28499:111:8,8,deterministic_random_region,1.25,0.9924284815788269
internvl_2_5_8b,internvl_2_5_8b:301494:84:16,16,highest_p_ffn_token,0.0,5.9398322105407715
internvl_2_5_8b,internvl_2_5_8b:301494:84:16,16,highest_p_ffn_token,0.25,6.244228363037109
internvl_2_5_8b,internvl_2_5_8b:301494:84:16,16,highest_p_ffn_token,0.5,6.569818019866943
internvl_2_5_8b,internvl_2_5_8b:301494:84:16,16,highest_p_ffn_token,0.75,6.913578033447266
internvl_2_5_8b,internvl_2_5_8b:301494:84:16,16,highest_p_ffn_token,1.0,7.272861957550049
internvl_2_5_8b,internvl_2_5_8b:301494:84:16,16,highest_p_ffn_token,1.25,7.645387649536133
internvl_2_5_8b,internvl_2_5_8b:301494:84:16,16,highest_8_region,0.0,5.220746994018555
internvl_2_5_8b,internvl_2_5_8b:301494:84:16,16,highest_8_region,0.25,5.68735408782959
internvl_2_5_8b,internvl_2_5_8b:301494:84:16,16,highest_8_region,0.5,6.190722942352295
internvl_2_5_8b,internvl_2_5_8b:301494:84:16,16,highest_8_region,0.75,6.7215962409973145
internvl_2_5_8b,internvl_2_5_8b:301494:84:16,16,highest_8_region,1.0,7.272861957550049
internvl_2_5_8b,internvl_2_5_8b:301494:84:16,16,highest_8_region,1.25,7.839049339294434
internvl_2_5_8b,internvl_2_5_8b:301494:84:16,16,deterministic_random_region,0.0,4.5083794593811035
internvl_2_5_8b,internvl_2_5_8b:301494:84:16,16,deterministic_random_region,0.25,5.120753288269043
internvl_2_5_8b,internvl_2_5_8b:301494:84:16,16,deterministic_random_region,0.5,5.799126625061035
internvl_2_5_8b,internvl_2_5_8b:301494:84:16,16,deterministic_random_region,0.75,6.521450519561768
internvl_2_5_8b,internvl_2_5_8b:301494:84:16,16,deterministic_random_region,1.0,7.272861957550049
internvl_2_5_8b,internvl_2_5_8b:301494:84:16,16,deterministic_random_region,1.25,8.04329776763916
internvl_2_5_8b,internvl_2_5_8b:301494:8:32,32,highest_p_ffn_token,0.0,9.470715522766113
internvl_2_5_8b,internvl_2_5_8b:301494:8:32,32,highest_p_ffn_token,0.25,9.591541290283203
internvl_2_5_8b,internvl_2_5_8b:301494:8:32,32,highest_p_ffn_token,0.5,9.758918762207031
internvl_2_5_8b,internvl_2_5_8b:301494:8:32,32,highest_p_ffn_token,0.75,9.971918106079102
internvl_2_5_8b,internvl_2_5_8b:301494:8:32,32,highest_p_ffn_token,1.0,10.228958129882812
internvl_2_5_8b,internvl_2_5_8b:301494:8:32,32,highest_p_ffn_token,1.25,10.528167724609375
internvl_2_5_8b,internvl_2_5_8b:301494:8:32,32,highest_8_region,0.0,8.034248352050781
internvl_2_5_8b,internvl_2_5_8b:301494:8:32,32,highest_8_region,0.25,8.506631851196289
internvl_2_5_8b,internvl_2_5_8b:301494:8:32,32,highest_8_region,0.5,9.034584999084473
internvl_2_5_8b,internvl_2_5_8b:301494:8:32,32,highest_8_region,0.75,9.610818862915039
internvl_2_5_8b,internvl_2_5_8b:301494:8:32,32,highest_8_region,1.0,10.228958129882812
internvl_2_5_8b,internvl_2_5_8b:301494:8:32,32,highest_8_region,1.25,10.883776664733887
internvl_2_5_8b,internvl_2_5_8b:301494:8:32,32,deterministic_random_region,0.0,9.172248840332031
internvl_2_5_8b,internvl_2_5_8b:301494:8:32,32,deterministic_random_region,0.25,9.428610801696777
internvl_2_5_8b,internvl_2_5_8b:301494:8:32,32,deterministic_random_region,0.5,9.69053840637207
internvl_2_5_8b,internvl_2_5_8b:301494:8:32,32,deterministic_random_region,0.75,9.957500457763672
internvl_2_5_8b,internvl_2_5_8b:301494:8:32,32,deterministic_random_region,1.0,10.228958129882812
internvl_2_5_8b,internvl_2_5_8b:301494:8:32,32,deterministic_random_region,1.25,10.504514694213867
internvl_2_5_8b,internvl_2_5_8b:314757:74:16,16,highest_p_ffn_token,0.0,3.897263765335083
internvl_2_5_8b,internvl_2_5_8b:314757:74:16,16,highest_p_ffn_token,0.25,4.478890895843506
internvl_2_5_8b,internvl_2_5_8b:314757:74:16,16,highest_p_ffn_token,0.5,5.163989067077637
internvl_2_5_8b,internvl_2_5_8b:314757:74:16,16,highest_p_ffn_token,0.75,5.914640426635742
internvl_2_5_8b,internvl_2_5_8b:314757:74:16,16,highest_p_ffn_token,1.0,6.706831455230713
internvl_2_5_8b,internvl_2_5_8b:314757:74:16,16,highest_p_ffn_token,1.25,7.525504112243652
internvl_2_5_8b,internvl_2_5_8b:314757:74:16,16,highest_8_region,0.0,2.4859414100646973
internvl_2_5_8b,internvl_2_5_8b:314757:74:16,16,highest_8_region,0.25,3.089999198913574
internvl_2_5_8b,internvl_2_5_8b:314757:74:16,16,highest_8_region,0.5,4.1415863037109375
internvl_2_5_8b,internvl_2_5_8b:314757:74:16,16,highest_8_region,0.75,5.3833184242248535
internvl_2_5_8b,internvl_2_5_8b:314757:74:16,16,highest_8_region,1.0,6.706831455230713
internvl_2_5_8b,internvl_2_5_8b:314757:74:16,16,highest_8_region,1.25,8.0675687789917
internvl_2_5_8b,internvl_2_5_8b:314757:74:16,16,deterministic_random_region,0.0,6.598617076873779
internvl_2_5_8b,internvl_2_5_8b:314757:74:16,16,deterministic_random_region,0.25,6.622569561004639
internvl_2_5_8b,internvl_2_5_8b:314757:74:16,16,deterministic_random_region,0.5,6.6486124992370605
internvl_2_5_8b,internvl_2_5_8b:314757:74:16,16,deterministic_random_region,0.75,6.676712512969971
internvl_2_5_8b,internvl_2_5_8b:314757:74:16,16,deterministic_random_region,1.0,6.706831455230713
internvl_2_5_8b,internvl_2_5_8b:314757:74:16,16,deterministic_random_region,1.25,6.738933563232422
internvl_2_5_8b,internvl_2_5_8b:315037:5:8,8,highest_p_ffn_token,0.0,2.3064427375793457
internvl_2_5_8b,internvl_2_5_8b:315037:5:8,8,highest_p_ffn_token,0.25,2.387556552886963
internvl_2_5_8b,internvl_2_5_8b:315037:5:8,8,highest_p_ffn_token,0.5,2.473332166671753
internvl_2_5_8b,internvl_2_5_8b:315037:5:8,8,highest_p_ffn_token,0.75,2.563339948654175
internvl_2_5_8b,internvl_2_5_8b:315037:5:8,8,highest_p_ffn_token,1.0,2.6571834087371826
internvl_2_5_8b,internvl_2_5_8b:315037:5:8,8,highest_p_ffn_token,1.25,2.754502773284912
internvl_2_5_8b,internvl_2_5_8b:315037:5:8,8,highest_8_region,0.0,1.9336789846420288
internvl_2_5_8b,internvl_2_5_8b:315037:5:8,8,highest_8_region,0.25,2.109360933303833
internvl_2_5_8b,internvl_2_5_8b:315037:5:8,8,highest_8_region,0.5,2.2891547679901123
internvl_2_5_8b,internvl_2_5_8b:315037:5:8,8,highest_8_region,0.75,2.4720258712768555
internvl_2_5_8b,internvl_2_5_8b:315037:5:8,8,highest_8_region,1.0,2.6571834087371826
internvl_2_5_8b,internvl_2_5_8b:315037:5:8,8,highest_8_region,1.25,2.8440158367156982
internvl_2_5_8b,internvl_2_5_8b:315037:5:8,8,deterministic_random_region,0.0,2.6119351387023926
internvl_2_5_8b,internvl_2_5_8b:315037:5:8,8,deterministic_random_region,0.25,2.622385025024414
internvl_2_5_8b,internvl_2_5_8b:315037:5:8,8,deterministic_random_region,0.5,2.633415460586548
internvl_2_5_8b,internvl_2_5_8b:315037:5:8,8,deterministic_random_region,0.75,2.645017385482788
internvl_2_5_8b,internvl_2_5_8b:315037:5:8,8,deterministic_random_region,1.0,2.6571834087371826
internvl_2_5_8b,internvl_2_5_8b:315037:5:8,8,deterministic_random_region,1.25,2.6699039936065674
internvl_2_5_8b,internvl_2_5_8b:331604:11:24,24,highest_p_ffn_token,0.0,1.0841699838638306
internvl_2_5_8b,internvl_2_5_8b:331604:11:24,24,highest_p_ffn_token,0.25,1.1960194110870361
internvl_2_5_8b,internvl_2_5_8b:331604:11:24,24,highest_p_ffn_token,0.5,1.3323639631271362
internvl_2_5_8b,internvl_2_5_8b:331604:11:24,24,highest_p_ffn_token,0.75,1.4865578413009644
internvl_2_5_8b,internvl_2_5_8b:331604:11:24,24,highest_p_ffn_token,1.0,1.6536844968795776
internvl_2_5_8b,internvl_2_5_8b:331604:11:24,24,highest_p_ffn_token,1.25,1.8302675485610962
internvl_2_5_8b,internvl_2_5_8b:331604:11:24,24,highest_8_region,0.0,0.721872866153717
internvl_2_5_8b,internvl_2_5_8b:331604:11:24,24,highest_8_region,0.25,0.8772066235542297
internvl_2_5_8b,internvl_2_5_8b:331604:11:24,24,highest_8_region,0.5,1.1048710346221924
internvl_2_5_8b,internvl_2_5_8b:331604:11:24,24,highest_8_region,0.75,1.369512915611267
internvl_2_5_8b,internvl_2_5_8b:331604:11:24,24,highest_8_region,1.0,1.6536844968795776
internvl_2_5_8b,internvl_2_5_8b:331604:11:24,24,highest_8_region,1.25,1.9490411281585693
internvl_2_5_8b,internvl_2_5_8b:331604:11:24,24,deterministic_random_region,0.0,1.6157922744750977
internvl_2_5_8b,internvl_2_5_8b:331604:11:24,24,deterministic_random_region,0.25,1.6247973442077637
internvl_2_5_8b,internvl_2_5_8b:331604:11:24,24,deterministic_random_region,0.5,1.6341177225112915
internvl_2_5_8b,internvl_2_5_8b:331604:11:24,24,deterministic_random_region,0.75,1.6437486410140991
internvl_2_5_8b,internvl_2_5_8b:331604:11:24,24,deterministic_random_region,1.0,1.6536844968795776
internvl_2_5_8b,internvl_2_5_8b:331604:11:24,24,deterministic_random_region,1.25,1.6639163494110107
internvl_2_5_8b,internvl_2_5_8b:351183:160:16,16,highest_p_ffn_token,0.0,5.340010166168213
internvl_2_5_8b,internvl_2_5_8b:351183:160:16,16,highest_p_ffn_token,0.25,5.402110576629639
internvl_2_5_8b,internvl_2_5_8b:351183:160:16,16,highest_p_ffn_token,0.5,5.467782020568848
internvl_2_5_8b,internvl_2_5_8b:351183:160:16,16,highest_p_ffn_token,0.75,5.537147045135498
internvl_2_5_8b,internvl_2_5_8b:351183:160:16,16,highest_p_ffn_token,1.0,5.610342502593994
internvl_2_5_8b,internvl_2_5_8b:351183:160:16,16,highest_p_ffn_token,1.25,5.687531471252441
internvl_2_5_8b,internvl_2_5_8b:351183:160:16,16,highest_8_region,0.0,3.6390950679779053
internvl_2_5_8b,internvl_2_5_8b:351183:160:16,16,highest_8_region,0.25,4.107830047607422
internvl_2_5_8b,internvl_2_5_8b:351183:160:16,16,highest_8_region,0.5,4.598362922668457
internvl_2_5_8b,internvl_2_5_8b:351183:160:16,16,highest_8_region,0.75,5.10110330581665
internvl_2_5_8b,internvl_2_5_8b:351183:160:16,16,highest_8_region,1.0,5.610342502593994
internvl_2_5_8b,internvl_2_5_8b:351183:160:16,16,highest_8_region,1.25,6.122729778289795
internvl_2_5_8b,internvl_2_5_8b:351183:160:16,16,deterministic_random_region,0.0,5.591055393218994
internvl_2_5_8b,internvl_2_5_8b:351183:160:16,16,deterministic_random_region,0.25,5.595839977264404
internvl_2_5_8b,internvl_2_5_8b:351183:160:16,16,deterministic_random_region,0.5,5.600650310516357
internvl_2_5_8b,internvl_2_5_8b:351183:160:16,16,deterministic_random_region,0.75,5.605483531951904
internvl_2_5_8b,internvl_2_5_8b:351183:160:16,16,deterministic_random_region,1.0,5.610342502593994
internvl_2_5_8b,internvl_2_5_8b:351183:160:16,16,deterministic_random_region,1.25,5.615227222442627
internvl_2_5_8b,internvl_2_5_8b:355777:145:8,8,highest_p_ffn_token,0.0,0.6273490786552429
internvl_2_5_8b,internvl_2_5_8b:355777:145:8,8,highest_p_ffn_token,0.25,0.6327462792396545
internvl_2_5_8b,internvl_2_5_8b:355777:145:8,8,highest_p_ffn_token,0.5,0.6386522650718689
internvl_2_5_8b,internvl_2_5_8b:355777:145:8,8,highest_p_ffn_token,0.75,0.6450546383857727
internvl_2_5_8b,internvl_2_5_8b:355777:145:8,8,highest_p_ffn_token,1.0,0.6519390344619751
internvl_2_5_8b,internvl_2_5_8b:355777:145:8,8,highest_p_ffn_token,1.25,0.6592921018600464
internvl_2_5_8b,internvl_2_5_8b:355777:145:8,8,highest_8_region,0.0,0.5323053598403931
internvl_2_5_8b,internvl_2_5_8b:355777:145:8,8,highest_8_region,0.25,0.5609408020973206
internvl_2_5_8b,internvl_2_5_8b:355777:145:8,8,highest_8_region,0.5,0.5905051231384277
internvl_2_5_8b,internvl_2_5_8b:355777:145:8,8,highest_8_region,0.75,0.6208727955818176
internvl_2_5_8b,internvl_2_5_8b:355777:145:8,8,highest_8_region,1.0,0.6519390344619751
internvl_2_5_8b,internvl_2_5_8b:355777:145:8,8,highest_8_region,1.25,0.6836155652999878
internvl_2_5_8b,internvl_2_5_8b:355777:145:8,8,deterministic_random_region,0.0,0.5672504305839539
internvl_2_5_8b,internvl_2_5_8b:355777:145:8,8,deterministic_random_region,0.25,0.5877522230148315
internvl_2_5_8b,internvl_2_5_8b:355777:145:8,8,deterministic_random_region,0.5,0.6087307929992676
internvl_2_5_8b,internvl_2_5_8b:355777:145:8,8,deterministic_random_region,0.75,0.6301406621932983
internvl_2_5_8b,internvl_2_5_8b:355777:145:8,8,deterministic_random_region,1.0,0.6519390344619751
internvl_2_5_8b,internvl_2_5_8b:355777:145:8,8,deterministic_random_region,1.25,0.6740903258323669
internvl_2_5_8b,internvl_2_5_8b:36563:135:24,24,highest_p_ffn_token,0.0,0.889639675617218
internvl_2_5_8b,internvl_2_5_8b:36563:135:24,24,highest_p_ffn_token,0.25,0.9617363214492798
internvl_2_5_8b,internvl_2_5_8b:36563:135:24,24,highest_p_ffn_token,0.5,1.0772103071212769
internvl_2_5_8b,internvl_2_5_8b:36563:135:24,24,highest_p_ffn_token,0.75,1.223853588104248
internvl_2_5_8b,internvl_2_5_8b:36563:135:24,24,highest_p_ffn_token,1.0,1.391846776008606
internvl_2_5_8b,internvl_2_5_8b:36563:135:24,24,highest_p_ffn_token,1.25,1.5743695497512817
internvl_2_5_8b,internvl_2_5_8b:36563:135:24,24,highest_8_region,0.0,0.7688312530517578
internvl_2_5_8b,internvl_2_5_8b:36563:135:24,24,highest_8_region,0.25,0.8524451851844788
internvl_2_5_8b,internvl_2_5_8b:36563:135:24,24,highest_8_region,0.5,0.9980946779251099
internvl_2_5_8b,internvl_2_5_8b:36563:135:24,24,highest_8_region,0.75,1.1830989122390747
internvl_2_5_8b,internvl_2_5_8b:36563:135:24,24,highest_8_region,1.0,1.391846776008606
internvl_2_5_8b,internvl_2_5_8b:36563:135:24,24,highest_8_region,1.25,1.6151549816131592
internvl_2_5_8b,internvl_2_5_8b:36563:135:24,24,deterministic_random_region,0.0,1.3356056213378906
internvl_2_5_8b,internvl_2_5_8b:36563:135:24,24,deterministic_random_region,0.25,1.3491278886795044
internvl_2_5_8b,internvl_2_5_8b:36563:135:24,24,deterministic_random_region,0.5,1.3630151748657227
internvl_2_5_8b,internvl_2_5_8b:36563:135:24,24,deterministic_random_region,0.75,1.3772611618041992
internvl_2_5_8b,internvl_2_5_8b:36563:135:24,24,deterministic_random_region,1.0,1.391846776008606
internvl_2_5_8b,internvl_2_5_8b:36563:135:24,24,deterministic_random_region,1.25,1.406771183013916
internvl_2_5_8b,internvl_2_5_8b:373140:159:24,24,highest_p_ffn_token,0.0,0.22958971560001373
internvl_2_5_8b,internvl_2_5_8b:373140:159:24,24,highest_p_ffn_token,0.25,0.2401181161403656
internvl_2_5_8b,internvl_2_5_8b:373140:159:24,24,highest_p_ffn_token,0.5,0.2508813440799713
internvl_2_5_8b,internvl_2_5_8b:373140:159:24,24,highest_p_ffn_token,0.75,0.2618606984615326
internvl_2_5_8b,internvl_2_5_8b:373140:159:24,24,highest_p_ffn_token,1.0,0.27302196621894836
internvl_2_5_8b,internvl_2_5_8b:373140:159:24,24,highest_p_ffn_token,1.25,0.2843462824821472
internvl_2_5_8b,internvl_2_5_8b:373140:159:24,24,highest_8_region,0.0,0.1742810308933258
internvl_2_5_8b,internvl_2_5_8b:373140:159:24,24,highest_8_region,0.25,0.19811274111270905
