model,metric,label,layer,n_mentions,mean,q25,median,q75
internvl_2_5_8b,top1_agreement,REAL,11,9993,0.9297508255779046,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,REAL,12,9993,0.9172420694486141,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,REAL,13,9993,0.9088361853297308,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,REAL,14,9993,0.9439607725407786,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,REAL,15,9993,0.9020314219953968,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,REAL,16,9993,0.8640048033623536,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,REAL,17,9993,0.9241469028319824,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,REAL,18,9993,0.9059341539077355,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,REAL,19,9993,0.8591013709596718,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,REAL,20,9993,0.7907535274692284,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,REAL,21,9993,0.8696087261082758,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,REAL,22,9993,0.8345842089462624,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,REAL,23,9993,0.9063344341038727,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,REAL,24,9993,0.924647253077154,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,REAL,25,9993,0.8622035424797359,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,REAL,26,9993,0.91784248974282,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,REAL,27,9993,0.8880216151305914,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,REAL,28,9993,0.939457620334234,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,REAL,29,9993,0.8701090763534474,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,REAL,30,9993,0.82087461222856,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,REAL,31,9993,0.8715100570399279,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,REAL,32,9993,0.8240768537976584,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,HALL,1,1766,0.7242355605889015,0.0,1.0,1.0
internvl_2_5_8b,top1_agreement,HALL,2,1766,0.7842582106455266,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,HALL,3,1766,0.9224235560588901,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,HALL,4,1766,0.8590033975084937,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,HALL,5,1766,0.8935447338618346,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,HALL,6,1766,0.8997734994337486,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,HALL,7,1766,0.8691959229898075,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,HALL,8,1766,0.8980747451868629,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,HALL,9,1766,0.891845979614949,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,HALL,10,1766,0.9303510758776897,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,HALL,11,1766,0.9184597961494904,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,HALL,12,1766,0.9405436013590034,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,HALL,13,1766,0.9450736126840317,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,HALL,14,1766,0.942242355605889,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,HALL,15,1766,0.920158550396376,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,HALL,16,1766,0.8867497168742922,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,HALL,17,1766,0.9309173272933182,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,HALL,18,1766,0.934881087202718,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,HALL,19,1766,0.9003397508493771,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,HALL,20,1766,0.8227633069082673,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,HALL,21,1766,0.8731596828992072,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,HALL,22,1766,0.8759909399773499,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,HALL,23,1766,0.9173272933182333,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,HALL,24,1766,0.928652321630804,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,HALL,25,1766,0.9020385050962627,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,HALL,26,1766,0.927519818799547,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,HALL,27,1766,0.928652321630804,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,HALL,28,1766,0.9473386183465459,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,HALL,29,1766,0.8963759909399773,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,HALL,30,1766,0.8556058890147226,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,HALL,31,1766,0.9014722536806342,1.0,1.0,1.0
internvl_2_5_8b,top1_agreement,HALL,32,1766,0.8244620611551529,1.0,1.0,1.0
internvl_2_5_8b,top32_overlap,REAL,1,9993,0.912094716301411,0.875,0.90625,0.9375
internvl_2_5_8b,top32_overlap,REAL,2,9993,0.9376469778845191,0.90625,0.9375,0.96875
internvl_2_5_8b,top32_overlap,REAL,3,9993,0.9601033223256279,0.9375,0.96875,0.96875
internvl_2_5_8b,top32_overlap,REAL,4,9993,0.9610133343340338,0.9375,0.96875,0.96875
internvl_2_5_8b,top32_overlap,REAL,5,9993,0.9620765786050235,0.9375,0.96875,0.96875
internvl_2_5_8b,top32_overlap,REAL,6,9993,0.9612916541579105,0.9375,0.96875,0.96875
internvl_2_5_8b,top32_overlap,REAL,7,9993,0.9436511808265786,0.9375,0.9375,0.96875
