model,split,label,layer,n,mean,median,q25,q75
llava_1_5_7b,test,0,28,709,0.03260408714413643,0.031332820653915405,0.02644423209130764,0.03641747683286667
llava_1_5_7b,test,0,29,709,0.06942995637655258,0.07009883224964142,0.05851462483406067,0.08164826780557632
llava_1_5_7b,test,0,30,709,0.10760102421045303,0.10784634947776794,0.0924413800239563,0.12522606551647186
llava_1_5_7b,test,0,31,709,0.04441877081990242,0.04449666291475296,0.03784975782036781,0.0498911589384079
llava_1_5_7b,test,0,32,709,0.14132612943649292,0.1395922601222992,0.12657701969146729,0.15412797033786774
llava_1_5_7b,test,1,1,2437,0.7034372091293335,0.7341240644454956,0.6151800751686096,0.792940616607666
llava_1_5_7b,test,1,2,2437,0.309598445892334,0.3059362471103668,0.2522827684879303,0.35948967933654785
llava_1_5_7b,test,1,3,2437,0.1599503606557846,0.15825971961021423,0.1339227706193924,0.18521292507648468
llava_1_5_7b,test,1,4,2437,0.0833776667714119,0.08335797488689423,0.0668099969625473,0.09892573207616806
llava_1_5_7b,test,1,5,2437,0.06316559761762619,0.06137463077902794,0.0496799573302269,0.07420579344034195
llava_1_5_7b,test,1,6,2437,0.06185876950621605,0.05853733792901039,0.04661939665675163,0.07311532646417618
llava_1_5_7b,test,1,7,2437,0.07874435931444168,0.07307655364274979,0.047827646136283875,0.10347187519073486
llava_1_5_7b,test,1,8,2437,0.07944536209106445,0.07540757954120636,0.05012538656592369,0.10519909858703613
llava_1_5_7b,test,1,9,2437,0.08889059722423553,0.08412101864814758,0.0514768622815609,0.118013896048069
llava_1_5_7b,test,1,10,2437,0.09526892006397247,0.0945286825299263,0.060141853988170624,0.1279652714729309
llava_1_5_7b,test,1,11,2437,0.12421949207782745,0.12977123260498047,0.08065072447061539,0.16398561000823975
llava_1_5_7b,test,1,12,2437,0.1688520461320877,0.16406528651714325,0.13145577907562256,0.20262286067008972
