model,scope,metric,layer,n_mixed_images,n_valid,mean_hall_minus_real,median_hall_minus_real,fraction_hall_gt_real
qwen2_5_vl_7b,all,common_c,27,95,95,0.007173391442149707,0.007520330832703606,0.6
qwen2_5_vl_7b,all,common_c,28,95,95,-0.006817537241247228,0.007003395150973691,0.5157894736842106
qwen2_5_vl_7b,all,shared_scalar_error,1,95,95,0.0029483638468642535,0.004685936169168459,0.6105263157894737
qwen2_5_vl_7b,all,shared_scalar_error,2,95,95,0.0008497765195111427,0.0007282741599815568,0.5473684210526316
qwen2_5_vl_7b,all,shared_scalar_error,3,95,95,-0.0022951073724282738,-0.0014476566426159243,0.45263157894736844
qwen2_5_vl_7b,all,shared_scalar_error,4,95,95,-0.002766890066180342,-0.003516909415070324,0.43157894736842106
qwen2_5_vl_7b,all,shared_scalar_error,5,95,95,4.2873427405186676e-05,0.0016177898244519318,0.5263157894736842
qwen2_5_vl_7b,all,shared_scalar_error,6,95,95,0.005825420918358412,0.005358797411691207,0.5263157894736842
qwen2_5_vl_7b,all,shared_scalar_error,7,95,95,-0.005495962530615192,-0.005579964616911015,0.4421052631578947
qwen2_5_vl_7b,all,shared_scalar_error,8,95,95,-5.6331556620581895e-05,-0.003146280945707236,0.45263157894736844
qwen2_5_vl_7b,all,shared_scalar_error,9,95,95,-0.0007245669945880998,-0.001146659118186344,0.4631578947368421
qwen2_5_vl_7b,all,shared_scalar_error,10,95,95,0.016837009081333062,0.02270460735553481,0.6210526315789474
qwen2_5_vl_7b,all,shared_scalar_error,11,95,95,0.005721542952325388,0.006902806300240982,0.6526315789473685
qwen2_5_vl_7b,all,shared_scalar_error,12,95,95,-0.00743520143632569,-0.007654407467713065,0.43157894736842106
qwen2_5_vl_7b,all,shared_scalar_error,13,95,95,0.0003144244572156025,0.002354259633081779,0.5368421052631579
qwen2_5_vl_7b,all,shared_scalar_error,14,95,95,-0.011595784977273453,-0.015870702343933396,0.37894736842105264
qwen2_5_vl_7b,all,shared_scalar_error,15,95,95,0.009279668917219264,0.010487814613303614,0.6947368421052632
qwen2_5_vl_7b,all,shared_scalar_error,16,95,95,0.004248542704993833,0.008245948900861055,0.6526315789473685
qwen2_5_vl_7b,all,shared_scalar_error,17,95,95,-0.0032383241883074967,0.0012917229253613938,0.5368421052631579
qwen2_5_vl_7b,all,shared_scalar_error,18,95,95,-0.005836738034385326,-0.008432802586855082,0.3368421052631579
qwen2_5_vl_7b,all,shared_scalar_error,19,95,95,-0.00117754349807529,-0.00036346920496632684,0.47368421052631576
qwen2_5_vl_7b,all,shared_scalar_error,20,95,95,-0.004611552831659972,-0.004588493112699932,0.30526315789473685
qwen2_5_vl_7b,all,shared_scalar_error,21,95,95,-0.0007899587333501022,-0.000603268323018602,0.45263157894736844
qwen2_5_vl_7b,all,shared_scalar_error,22,95,95,0.0008143170362809123,0.0011430505837681793,0.6210526315789474
qwen2_5_vl_7b,all,shared_scalar_error,23,95,95,-0.0010400136782385476,-0.00014084450815965432,0.4631578947368421
qwen2_5_vl_7b,all,shared_scalar_error,24,95,95,-0.0004370791455891745,-0.00011161622288424766,0.4105263157894737
qwen2_5_vl_7b,all,shared_scalar_error,25,95,95,0.0005863388660373263,7.57425271445955e-05,0.5684210526315789
qwen2_5_vl_7b,all,shared_scalar_error,26,95,95,0.001291879532633682,0.00024225998421156802,0.6842105263157895
