model,scope,metric,label,layer,n_total,n_valid,n_undefined,mean,q25,median,q75
qwen2_5_vl_7b,all,cos_mean,HALL,23,122,122,0,-0.0807509245751605,-0.09960962422372972,-0.08340851312235724,-0.06903529843850516
qwen2_5_vl_7b,all,cos_mean,HALL,24,122,122,0,-0.0721001205805661,-0.08188395304648537,-0.07034510830490479,-0.058946630529156226
qwen2_5_vl_7b,all,cos_mean,HALL,25,122,122,0,-0.03518866181992783,-0.05260115974501616,-0.03423213739034353,-0.013167217926819786
qwen2_5_vl_7b,all,cos_mean,HALL,26,122,122,0,0.010184989969272484,-0.0015157699890620104,0.012391895910801342,0.023303999489006952
qwen2_5_vl_7b,all,cos_mean,HALL,27,122,122,0,0.013107111885396825,-0.016780747022143553,0.006618372397956145,0.043381364402330994
qwen2_5_vl_7b,all,cos_mean,HALL,28,122,122,0,-0.055338364778472746,-0.09405437106948217,-0.04670720114417827,0.018182284828074973
qwen2_5_vl_7b,all,parallel_gain_mean,REAL,1,1006,1006,0,-0.1399588905810675,-0.2223399515804601,-0.13852920134116303,-0.06105115975981233
qwen2_5_vl_7b,all,parallel_gain_mean,REAL,2,1006,1006,0,-0.06633624887556813,-0.0743955176110292,-0.06122400957339922,-0.051207913372961655
qwen2_5_vl_7b,all,parallel_gain_mean,REAL,3,1006,1006,0,-0.07594068544388624,-0.08554143725346043,-0.07573769152917531,-0.06628152669022837
qwen2_5_vl_7b,all,parallel_gain_mean,REAL,4,1006,1006,0,-0.11011114016760146,-0.13314300179855026,-0.11628298977819526,-0.08505689346651649
qwen2_5_vl_7b,all,parallel_gain_mean,REAL,5,1006,1006,0,-0.18064059804193822,-0.2022517508815702,-0.18298773053576323,-0.15671421442639674
qwen2_5_vl_7b,all,parallel_gain_mean,REAL,6,1006,1006,0,-0.24051155111940137,-0.2742418413288807,-0.24109672610458033,-0.20196291590530882
qwen2_5_vl_7b,all,parallel_gain_mean,REAL,7,1006,1006,0,-0.2541501982671789,-0.27548845880240524,-0.260446801058152,-0.23096445730185983
qwen2_5_vl_7b,all,parallel_gain_mean,REAL,8,1006,1006,0,-0.3675195437987376,-0.4054610202000615,-0.37835666574646826,-0.33842178103704523
qwen2_5_vl_7b,all,parallel_gain_mean,REAL,9,1006,1006,0,-0.26246064994176915,-0.2971854858939005,-0.2809050172731977,-0.22166778247991814
qwen2_5_vl_7b,all,parallel_gain_mean,REAL,10,1006,1006,0,-0.49766690612884973,-0.5403451197010016,-0.5010065860126612,-0.4443979084444744
qwen2_5_vl_7b,all,parallel_gain_mean,REAL,11,1006,1006,0,-0.3034574884538166,-0.32724451338018307,-0.30754626200369417,-0.28301404089926024
qwen2_5_vl_7b,all,parallel_gain_mean,REAL,12,1006,1006,0,-0.2866982652622395,-0.30678820239657933,-0.2855738339915501,-0.2660615393220623
qwen2_5_vl_7b,all,parallel_gain_mean,REAL,13,1006,1006,0,-0.2879545008885631,-0.3106178492767907,-0.29317943754199505,-0.2652328972661732
qwen2_5_vl_7b,all,parallel_gain_mean,REAL,14,1006,1006,0,-0.3391574476940888,-0.36473913031187943,-0.3418008249873279,-0.31208096403128827
qwen2_5_vl_7b,all,parallel_gain_mean,REAL,15,1006,1006,0,-0.20170958136458556,-0.2179957718828418,-0.20062397679220512,-0.18332860545081803
qwen2_5_vl_7b,all,parallel_gain_mean,REAL,16,1006,1006,0,-0.2121742838373789,-0.2310489783874253,-0.21512158560364858,-0.19283598304478758
