method,label,layer,metric,count,mean,std,q10,median,q90
JFFN_MATCH_WRITE,REAL,15,top1_mass,5,0.10229746401309966,0.04759429186676372,0.05494075119495392,0.08387316763401031,0.16090422570705415
JFFN_MATCH_WRITE,REAL,15,top32_mass,5,0.5951119184494018,0.11350485956610513,0.47906687259674074,0.5453946590423584,0.7289207339286804
JFFN_MATCH_WRITE,REAL,16,normalized_entropy,5,0.7916289925575256,0.047346063263531954,0.7353076100349426,0.8131775856018066,0.8394813656806945
JFFN_MATCH_WRITE,REAL,16,top1_mass,5,0.05371663272380829,0.02311952135845659,0.03510732427239418,0.04546350985765457,0.08064219951629639
JFFN_MATCH_WRITE,REAL,16,top32_mass,5,0.5202596485614777,0.09164637557816126,0.4175868213176727,0.5109404921531677,0.6228395938873291
JFFN_MATCH_WRITE,REAL,17,normalized_entropy,5,0.7964711308479309,0.038635167080946074,0.7553488492965699,0.7880632281303406,0.8403179407119751
JFFN_MATCH_WRITE,REAL,17,top1_mass,5,0.05098520666360855,0.017324361388044284,0.036656782031059265,0.04370023310184479,0.07152277529239655
JFFN_MATCH_WRITE,REAL,17,top32_mass,5,0.48804314732551574,0.07274374278214057,0.4043725788593292,0.5066922307014465,0.5649757146835327
JFFN_MATCH_WRITE,REAL,18,normalized_entropy,5,0.765018105506897,0.04093917032165062,0.7139548778533935,0.7868046164512634,0.8014981031417847
JFFN_MATCH_WRITE,REAL,18,top1_mass,5,0.052580397576093674,0.013025564461001577,0.03885466530919075,0.05348479375243187,0.06736322343349457
JFFN_MATCH_WRITE,REAL,18,top32_mass,5,0.5609559178352356,0.0935028596024599,0.4780665159225464,0.5059475898742676,0.6782173633575439
JFFN_MATCH_WRITE,REAL,19,normalized_entropy,5,0.7235607028007507,0.02440504825802579,0.6950653672218323,0.7271754741668701,0.7480184078216553
JFFN_MATCH_WRITE,REAL,19,top1_mass,5,0.11447161510586738,0.048517058877717886,0.0704001747071743,0.08813706040382385,0.17430731356143953
JFFN_MATCH_WRITE,REAL,19,top32_mass,5,0.633765184879303,0.04547335482002595,0.5915847420692444,0.6279767155647278,0.6854359745979309
JFFN_MATCH_WRITE,REAL,2,normalized_entropy,5,0.9477662444114685,0.010221640758306234,0.9352231740951538,0.9519158601760864,0.9577133178710937
JFFN_MATCH_WRITE,REAL,2,top1_mass,5,0.028619888052344323,0.005926559757665551,0.023357999697327613,0.024785304442048073,0.03605311959981918
JFFN_MATCH_WRITE,REAL,2,top32_mass,5,0.24483205378055573,0.022490216939794954,0.22251222431659698,0.24126869440078735,0.2710024297237396
JFFN_MATCH_WRITE,REAL,20,normalized_entropy,5,0.7625631928443909,0.05942781522193479,0.6963155269622803,0.7896429300308228,0.805074405670166
JFFN_MATCH_WRITE,REAL,20,top1_mass,5,0.05634367391467095,0.027826960427440664,0.03281804621219635,0.04139883443713188,0.09084990918636322
JFFN_MATCH_WRITE,REAL,20,top32_mass,5,0.5504705607891083,0.12188312489423064,0.4695297718048096,0.4959091246128082,0.6835491895675659
JFFN_MATCH_WRITE,REAL,21,normalized_entropy,5,0.7927780628204346,0.05103193565143237,0.733910346031189,0.817158043384552,0.8295294284820557
JFFN_MATCH_WRITE,REAL,21,top1_mass,5,0.05536642223596573,0.04794236926978492,0.02344237081706524,0.028060033917427063,0.11028435975313187
JFFN_MATCH_WRITE,REAL,21,top32_mass,5,0.48701114058494566,0.10981355093171187,0.3894542396068573,0.4450274705886841,0.6196270704269409
JFFN_MATCH_WRITE,REAL,22,normalized_entropy,5,0.7249590396881104,0.08201463221107955,0.6397266626358032,0.7598609924316406,0.7736573576927185
JFFN_MATCH_WRITE,REAL,22,top1_mass,5,0.11159759908914565,0.08828474897267835,0.04916356578469276,0.06656622141599655,0.21278183758258823
JFFN_MATCH_WRITE,REAL,22,top32_mass,5,0.5940467119216919,0.10968635882725558,0.5255232572555542,0.544530987739563,0.7104559063911439
JFFN_MATCH_WRITE,REAL,23,normalized_entropy,5,0.7331967830657959,0.08088967986894662,0.6449391841888428,0.7598716020584106,0.7928664684295654
JFFN_MATCH_WRITE,REAL,23,top1_mass,5,0.10536087974905968,0.09829185916870688,0.03291753381490707,0.0740898996591568,0.21347576081752778
JFFN_MATCH_WRITE,REAL,23,top32_mass,5,0.579012680053711,0.11584345857136583,0.48175700902938845,0.5489319562911987,0.7047875165939331
JFFN_MATCH_WRITE,REAL,24,normalized_entropy,5,0.7405987977981567,0.07359114414971658,0.6624347686767578,0.7666811943054199,0.7889014482498169
JFFN_MATCH_WRITE,REAL,24,top1_mass,5,0.12817509099841118,0.09971090159430748,0.05490351989865303,0.08604022860527039,0.23985850512981416
JFFN_MATCH_WRITE,REAL,24,top32_mass,5,0.5859265804290772,0.0967177006155866,0.5082350254058838,0.5626294612884521,0.6935142040252685
JFFN_MATCH_WRITE,REAL,25,normalized_entropy,5,0.758513605594635,0.09726364965322165,0.645805835723877,0.807836651802063,0.8310894131660461
JFFN_MATCH_WRITE,REAL,25,top1_mass,5,0.089888097345829,0.0810766645780034,0.03444162979722023,0.05982917919754982,0.17776364982128146
JFFN_MATCH_WRITE,REAL,25,top32_mass,5,0.5382924914360047,0.15561074683376894,0.4060930013656616,0.454664021730423,0.7277711868286133
JFFN_MATCH_WRITE,REAL,26,normalized_entropy,5,0.7171062409877778,0.1422378444881235,0.5626094996929168,0.7569647431373596,0.8258774399757385
JFFN_MATCH_WRITE,REAL,26,top1_mass,5,0.11418191269040108,0.09969812187284986,0.04356154277920723,0.058369286358356476,0.2299788981676102
JFFN_MATCH_WRITE,REAL,26,top32_mass,5,0.6078392028808594,0.1572107618573802,0.4706616044044495,0.5892831683158875,0.77757728099823
JFFN_MATCH_WRITE,REAL,27,normalized_entropy,5,0.7699662923812867,0.08835342174425449,0.6790710687637329,0.8106863498687744,0.819818377494812
JFFN_MATCH_WRITE,REAL,27,top1_mass,5,0.07285147458314896,0.0513902468755213,0.03691848814487457,0.043330032378435135,0.13300857841968539
JFFN_MATCH_WRITE,REAL,27,top32_mass,5,0.5577218651771545,0.1357807328970205,0.4802881956100464,0.49240386486053467,0.6999340295791626
JFFN_MATCH_WRITE,REAL,28,normalized_entropy,5,0.7898080945014954,0.052154942929984634,0.732925534248352,0.7940748929977417,0.8419711828231812
JFFN_MATCH_WRITE,REAL,28,top1_mass,5,0.09288249835371971,0.03421195076351707,0.05884736701846123,0.07951591163873672,0.13440718054771422
JFFN_MATCH_WRITE,REAL,28,top32_mass,5,0.5454375863075256,0.09440646142032387,0.4396557331085205,0.5701611638069153,0.6453338503837586
JFFN_MATCH_WRITE,REAL,29,normalized_entropy,5,0.668721079826355,0.12911077155447956,0.5107678890228271,0.709514319896698,0.7986804604530334
JFFN_MATCH_WRITE,REAL,29,top1_mass,5,0.13161567524075507,0.06353895063318143,0.05688733756542206,0.1469811499118805,0.19996443390846252
JFFN_MATCH_WRITE,REAL,29,top32_mass,5,0.6925379872322083,0.15993853380505696,0.5303582787513733,0.6472692489624023,0.8873717904090881
JFFN_MATCH_WRITE,REAL,3,normalized_entropy,5,0.6649285674095153,0.029953017757577503,0.6371447205543518,0.6557478904724121,0.6986718654632569
JFFN_MATCH_WRITE,REAL,3,top1_mass,5,0.20871824622154236,0.023107689096347316,0.18093491196632386,0.21654990315437317,0.2311754882335663
JFFN_MATCH_WRITE,REAL,3,top32_mass,5,0.6556165933609008,0.027849731463072312,0.6244392037391663,0.6609657406806946,0.6831819415092468
JFFN_MATCH_WRITE,REAL,30,normalized_entropy,5,0.7854989051818848,0.08171299342795921,0.6951653480529785,0.8272920250892639,0.8385534524917603
JFFN_MATCH_WRITE,REAL,30,top1_mass,5,0.08815353438258171,0.049230750094520125,0.04936534762382507,0.06289603561162949,0.14656855165958405
JFFN_MATCH_WRITE,REAL,30,top32_mass,5,0.5104495584964752,0.13273135605265504,0.42317370772361756,0.4329643249511719,0.6621594071388245
JFFN_MATCH_WRITE,REAL,31,normalized_entropy,5,0.7355445742607116,0.1242485352212267,0.5787286043167115,0.8243096470832825,0.8369430422782898
JFFN_MATCH_WRITE,REAL,31,top1_mass,5,0.16809736862778663,0.08999402231868542,0.08205259665846826,0.13532957434654236,0.2733540117740631
JFFN_MATCH_WRITE,REAL,31,top32_mass,5,0.5811500012874603,0.15968189287443754,0.43001408576965333,0.5045218467712402,0.78014235496521
JFFN_MATCH_WRITE,REAL,32,normalized_entropy,5,0.816450560092926,0.056058281377268364,0.7511161208152771,0.8277613520622253,0.870723032951355
JFFN_MATCH_WRITE,REAL,32,top1_mass,5,0.08025024533271789,0.030369815526894665,0.0487991638481617,0.07346151769161224,0.11690412163734436
JFFN_MATCH_WRITE,REAL,32,top32_mass,5,0.4855971813201904,0.09772758790162013,0.387867146730423,0.4708525538444519,0.597830331325531
JFFN_MATCH_WRITE,REAL,4,normalized_entropy,5,0.7091864705085754,0.04805745253612117,0.6544392704963684,0.718722403049469,0.7622963309288024
JFFN_MATCH_WRITE,REAL,4,top1_mass,5,0.1729721635580063,0.039902285240793235,0.12880872786045075,0.1664418876171112,0.2175990343093872
JFFN_MATCH_WRITE,REAL,4,top32_mass,5,0.6000652551651001,0.05154744067666462,0.5415281414985657,0.5971710085868835,0.6587792873382569
JFFN_MATCH_WRITE,REAL,5,normalized_entropy,5,0.728960120677948,0.04219039017796416,0.6854297161102295,0.7181742787361145,0.7789734482765198
JFFN_MATCH_WRITE,REAL,5,top1_mass,5,0.10698226317763329,0.045423048157511,0.052987391501665114,0.12179188430309296,0.15467325747013091
JFFN_MATCH_WRITE,REAL,5,top32_mass,5,0.6131748080253601,0.05519251344989846,0.5479177117347718,0.6367075443267822,0.6579877972602844
JFFN_MATCH_WRITE,REAL,6,normalized_entropy,5,0.7520859479904175,0.0373738964518778,0.7106169581413269,0.766152024269104,0.778876793384552
JFFN_MATCH_WRITE,REAL,6,top1_mass,5,0.07996353507041931,0.047730970158667736,0.0423989899456501,0.05822104215621948,0.13628476858139038
JFFN_MATCH_WRITE,REAL,6,top32_mass,5,0.5855258345603943,0.03511683852456171,0.5529339671134949,0.5774812698364258,0.6253745675086975
JFFN_MATCH_WRITE,REAL,7,normalized_entropy,5,0.7488878965377808,0.04109598471062618,0.7017311334609986,0.7675333619117737,0.7806775331497192
JFFN_MATCH_WRITE,REAL,7,top1_mass,5,0.0680111937224865,0.014331651490171352,0.05069178193807602,0.07310827821493149,0.08267239481210709
JFFN_MATCH_WRITE,REAL,7,top32_mass,5,0.6033122658729553,0.07571947328705554,0.5317517876625061,0.6004902720451355,0.6799723029136657
JFFN_MATCH_WRITE,REAL,8,normalized_entropy,5,0.7681551814079285,0.05596181233419833,0.7033917427062988,0.7806359529495239,0.822259783744812
JFFN_MATCH_WRITE,REAL,8,top1_mass,5,0.0704216219484806,0.037604574420124125,0.03926346600055695,0.058283790946006775,0.113822802901268
JFFN_MATCH_WRITE,REAL,8,top32_mass,5,0.5662845432758331,0.08965041258929565,0.47754724621772765,0.5551067590713501,0.6674734115600586
JFFN_MATCH_WRITE,REAL,9,normalized_entropy,5,0.7987193584442138,0.04342345978692077,0.7533654928207397,0.8139490485191345,0.8280043721199035
JFFN_MATCH_WRITE,REAL,9,top1_mass,5,0.060009878128767014,0.03338643650074436,0.031895024329423906,0.05483752116560936,0.0970655992627144
JFFN_MATCH_WRITE,REAL,9,top32_mass,5,0.5219703197479248,0.07408240970391156,0.45993574261665343,0.5043411254882812,0.6048018455505371
Q_POSITIVE,REAL,1,normalized_entropy,5,0.9423663854598999,0.02602784736437555,0.9102083563804626,0.955653190612793,0.9675632238388061
Q_POSITIVE,REAL,1,top1_mass,5,0.010007807053625584,0.003029326842250451,0.006903832964599133,0.009475111030042171,0.013566800579428674
Q_POSITIVE,REAL,1,top32_mass,5,0.2165544718503952,0.05215098409455368,0.16110386252403258,0.20256245136260986,0.2786668598651886
Q_POSITIVE,REAL,10,normalized_entropy,5,0.7146278381347656,0.05046486671876592,0.6772592544555665,0.6926712989807129,0.771969985961914
Q_POSITIVE,REAL,10,top1_mass,5,0.08699102923274041,0.0483630970086976,0.057751983404159546,0.06419423222541809,0.13865033388137818
Q_POSITIVE,REAL,10,top32_mass,5,0.6550411522388458,0.086708666530894,0.558931416273117,0.6906045079231262,0.719205892086029
Q_POSITIVE,REAL,11,normalized_entropy,5,0.6134521842002869,0.018774862433369413,0.5944038271903992,0.6158273816108704,0.6339496850967408
Q_POSITIVE,REAL,11,top1_mass,5,0.127378611266613,0.014538664567524794,0.11014193445444107,0.13221067190170288,0.14220552444458007
Q_POSITIVE,REAL,11,top32_mass,5,0.7926401376724244,0.026529705818427198,0.76100754737854,0.8039345145225525,0.8179436445236206
Q_POSITIVE,REAL,12,normalized_entropy,5,0.597737991809845,0.08448430211878889,0.5116596460342407,0.5868924856185913,0.6943965792655945
Q_POSITIVE,REAL,12,top1_mass,5,0.13289603888988494,0.03839794035435418,0.08772945553064346,0.14477723836898804,0.173529452085495
Q_POSITIVE,REAL,12,top32_mass,5,0.8048192262649536,0.11843170843732759,0.6685235023498535,0.851199746131897,0.9024947881698608
Q_POSITIVE,REAL,13,normalized_entropy,5,0.6624689221382141,0.0905277969907508,0.5646378040313721,0.646750271320343,0.7694802045822143
Q_POSITIVE,REAL,13,top1_mass,5,0.09246326237916946,0.03734392559922696,0.052261346578598024,0.09586654603481293,0.13235438764095306
Q_POSITIVE,REAL,13,top32_mass,5,0.7259223461151123,0.157850996905995,0.5327641606330872,0.7912384867668152,0.8793673396110535
Q_POSITIVE,REAL,14,normalized_entropy,5,0.7451808094978333,0.09510684585882932,0.63694326877594,0.7437893748283386,0.8536033511161805
Q_POSITIVE,REAL,14,top1_mass,5,0.06555231511592866,0.03891101636893868,0.031828024238348004,0.04584429785609245,0.11380747556686402
Q_POSITIVE,REAL,14,top32_mass,5,0.5824793517589569,0.16629846291865652,0.3909295618534088,0.5857089757919312,0.769865882396698
Q_POSITIVE,REAL,15,normalized_entropy,5,0.6159818828105926,0.10170119674899654,0.4952058494091034,0.6494074463844299,0.7225103139877319
Q_POSITIVE,REAL,15,top1_mass,5,0.15465297549962997,0.07456053541477718,0.07808134406805038,0.138236865401268,0.24478702545166017
Q_POSITIVE,REAL,15,top32_mass,5,0.7562406778335571,0.1389736892160159,0.6019323825836181,0.7311950325965881,0.9144487023353577
Q_POSITIVE,REAL,16,normalized_entropy,5,0.677193558216095,0.072614918647915,0.5974979519844055,0.6785895228385925,0.7489964127540588
Q_POSITIVE,REAL,16,top1_mass,5,0.0819861851632595,0.042005173725925486,0.05374412164092064,0.062313877046108246,0.12875690758228303
Q_POSITIVE,REAL,16,top32_mass,5,0.6951438307762146,0.11254465906115223,0.5734023213386535,0.7085086107254028,0.8143875122070312
Q_POSITIVE,REAL,17,normalized_entropy,5,0.7406600117683411,0.04911692681616281,0.6929618716239929,0.719556450843811,0.8010049104690552
Q_POSITIVE,REAL,17,top1_mass,5,0.05910363048315048,0.012798675200978294,0.04784658253192901,0.057026974856853485,0.07257094532251358
Q_POSITIVE,REAL,17,top32_mass,5,0.5898664355278015,0.10369482322810573,0.4611279726028442,0.644477128982544,0.6834562301635743
Q_POSITIVE,REAL,18,normalized_entropy,5,0.6761353135108947,0.05119810403081141,0.6132189869880676,0.6950411796569824,0.7273659229278564
Q_POSITIVE,REAL,18,top1_mass,5,0.0687024399638176,0.015283207738823792,0.05501469373703003,0.05947981774806976,0.08790952116250991
Q_POSITIVE,REAL,18,top32_mass,5,0.6977119684219361,0.10625676499934847,0.5935988306999207,0.650327205657959,0.8286366105079651
Q_POSITIVE,REAL,19,normalized_entropy,5,0.6109278202056885,0.03142265094383144,0.5733582973480225,0.6183502674102783,0.6427565574645996
Q_POSITIVE,REAL,19,top1_mass,5,0.17844066619873047,0.07979430102004963,0.10449121296405792,0.13131272792816162,0.27780755162239074
Q_POSITIVE,REAL,19,top32_mass,5,0.7883998394012451,0.038921226607380614,0.7512168765068055,0.7794381380081177,0.8311744570732117
Q_POSITIVE,REAL,2,normalized_entropy,5,0.9840670347213745,0.0031244683896446065,0.9805476903915405,0.9840324521064758,0.9876272439956665
Q_POSITIVE,REAL,2,top1_mass,5,0.013768470287322998,0.002297232638045724,0.011325020901858806,0.014012808911502361,0.0160305131226778
Q_POSITIVE,REAL,2,top32_mass,5,0.12536580860614777,0.008085103371752613,0.11558574438095093,0.1296427994966507,0.1333016961812973
Q_POSITIVE,REAL,20,normalized_entropy,5,0.6928012490272522,0.06670217438303092,0.6164672017097473,0.7194277048110962,0.7435810685157775
Q_POSITIVE,REAL,20,top1_mass,5,0.07308696955442429,0.03430756954379284,0.03992527946829796,0.054405756294727325,0.11451499164104462
Q_POSITIVE,REAL,20,top32_mass,5,0.6743613362312317,0.12251370820534184,0.5815300345420837,0.6416921615600586,0.807941746711731
Q_POSITIVE,REAL,21,normalized_entropy,5,0.7564176559448242,0.05198786012237694,0.6935130715370178,0.7820935845375061,0.799974775314331
Q_POSITIVE,REAL,21,top1_mass,5,0.05923919603228569,0.04345887326148227,0.02882108688354492,0.03385654464364052,0.11006278097629549
Q_POSITIVE,REAL,21,top32_mass,5,0.5510641455650329,0.11772133617071377,0.43919525742530824,0.5063384175300598,0.6957661032676696
Q_POSITIVE,REAL,22,normalized_entropy,5,0.6386570155620575,0.11304435338803548,0.5101415812969208,0.6998952031135559,0.716243839263916
Q_POSITIVE,REAL,22,top1_mass,5,0.17307309061288834,0.14433801646004382,0.07126286774873733,0.09425652772188187,0.339154201745987
Q_POSITIVE,REAL,22,top32_mass,5,0.713981282711029,0.1052595431211761,0.6208502531051636,0.6824097633361816,0.8348987936973572
Q_POSITIVE,REAL,23,normalized_entropy,5,0.6584780871868133,0.11395866931425049,0.5367621958255768,0.6852027177810669,0.7487412095069885
Q_POSITIVE,REAL,23,top1_mass,5,0.14919767081737517,0.16524202152643663,0.04109521061182022,0.054393328726291656,0.33717320561409003
Q_POSITIVE,REAL,23,top32_mass,5,0.6846700489521027,0.12640287790824647,0.560844749212265,0.6870114803314209,0.807620906829834
Q_POSITIVE,REAL,24,normalized_entropy,5,0.6551474809646607,0.11656791276150032,0.5309081554412842,0.6886327266693115,0.7367130875587463
Q_POSITIVE,REAL,24,top1_mass,5,0.17504928335547448,0.17589900479593806,0.05651255771517753,0.09691719710826874,0.3688454329967499
Q_POSITIVE,REAL,24,top32_mass,5,0.7003548860549926,0.10068632907061222,0.6079680800437928,0.6969268321990967,0.8113909244537354
Q_POSITIVE,REAL,25,normalized_entropy,5,0.660831767320633,0.15140335909950708,0.47664123177528384,0.7375120520591736,0.7881157636642456
Q_POSITIVE,REAL,25,top1_mass,5,0.14631573259830474,0.16130698492171344,0.04152265936136246,0.07434424012899399,0.3209234565496445
Q_POSITIVE,REAL,25,top32_mass,5,0.6647149443626403,0.18586210106804257,0.4736792802810669,0.6018086075782776,0.8890791416168213
Q_POSITIVE,REAL,26,normalized_entropy,5,0.687177449464798,0.1974324285814598,0.4742307841777802,0.742647647857666,0.8383197069168091
Q_POSITIVE,REAL,26,top1_mass,5,0.14327467307448388,0.15058488434105696,0.0450567863881588,0.06226671114563942,0.3130524158477783
Q_POSITIVE,REAL,26,top32_mass,5,0.6205386400222779,0.1959788747544188,0.430079972743988,0.6093301177024841,0.8326387643814087
Q_POSITIVE,REAL,27,normalized_entropy,5,0.6742497682571411,0.10189160476342621,0.5594837546348572,0.7155225276947021,0.7476378440856933
Q_POSITIVE,REAL,27,top1_mass,5,0.11745093241333962,0.08190290517040465,0.061129205673933026,0.07170875370502472,0.2121037304401398
Q_POSITIVE,REAL,27,top32_mass,5,0.6879274845123291,0.11737710329168535,0.5830556511878967,0.6678942441940308,0.8228374600410462
Q_POSITIVE,REAL,28,normalized_entropy,5,0.7436335206031799,0.1099298129323465,0.6150114893913269,0.7854712009429932,0.8449579000473022
Q_POSITIVE,REAL,28,top1_mass,5,0.13558705002069474,0.05742221898632688,0.06929987370967865,0.14170818030834198,0.19913803935050964
Q_POSITIVE,REAL,28,top32_mass,5,0.5777363240718841,0.15959185684576177,0.40504854917526245,0.566496729850769,0.759745740890503
Q_POSITIVE,REAL,29,normalized_entropy,5,0.5715480148792267,0.16414660013593993,0.3682045578956604,0.6401910781860352,0.7306758522987366
Q_POSITIVE,REAL,29,top1_mass,5,0.17413585036993026,0.08486361194085697,0.08062437176704407,0.16646581888198853,0.27125640511512755
Q_POSITIVE,REAL,29,top32_mass,5,0.7886287093162536,0.15239943852451607,0.6297147154808045,0.7411036491394043,0.972807765007019
Q_POSITIVE,REAL,3,normalized_entropy,5,0.4618359923362732,0.10294733488088996,0.3600986659526825,0.4378151297569275,0.5792125701904297
Q_POSITIVE,REAL,3,top1_mass,5,0.3397974520921707,0.06909769065612174,0.2581125468015671,0.35563984513282776,0.409534215927124
Q_POSITIVE,REAL,3,top32_mass,5,0.8330172419548034,0.07811934048417431,0.7432608485221863,0.8518040180206299,0.910011637210846
Q_POSITIVE,REAL,30,normalized_entropy,5,0.7273730397224426,0.11684764969525141,0.6028274893760681,0.788703441619873,0.7950334072113037
Q_POSITIVE,REAL,30,top1_mass,5,0.12637315839529037,0.06289955056402091,0.07893994301557541,0.11044113337993622,0.19340267181396487
Q_POSITIVE,REAL,30,top32_mass,5,0.5838907182216644,0.15914894820523945,0.4808415412902832,0.5168911218643188,0.7537485122680665
Q_POSITIVE,REAL,31,normalized_entropy,5,0.7053450226783753,0.2273331154648718,0.41840711832046507,0.8573412895202637,0.8981408834457397
Q_POSITIVE,REAL,31,top1_mass,5,0.19148593321442603,0.15973027891351618,0.05972991213202476,0.07897414267063141,0.39305063486099245
Q_POSITIVE,REAL,31,top32_mass,5,0.5695130825042725,0.24836240652799346,0.33473358750343324,0.44438132643699646,0.8782905578613281
Q_POSITIVE,REAL,32,normalized_entropy,5,0.9096654415130615,0.02582193672817959,0.8789924860000611,0.9183810353279114,0.9340312123298645
Q_POSITIVE,REAL,32,top1_mass,5,0.04253113977611065,0.02743185599289653,0.01926376149058342,0.026695480570197105,0.07678369581699372
Q_POSITIVE,REAL,32,top32_mass,5,0.29757958054542544,0.06251524322190939,0.23817943930625915,0.27401140332221985,0.37359126210212706
Q_POSITIVE,REAL,4,normalized_entropy,5,0.6982398748397827,0.10064408004478688,0.5780237913131714,0.7147685885429382,0.8025486469268799
Q_POSITIVE,REAL,4,top1_mass,5,0.16366965994238852,0.08144996964729859,0.07384798154234887,0.15359434485435486,0.2584022104740143
Q_POSITIVE,REAL,4,top32_mass,5,0.6106519103050232,0.11294098774750327,0.4880035758018494,0.6117250919342041,0.7412257075309754
Q_POSITIVE,REAL,5,normalized_entropy,5,0.6959965467453003,0.061001301683801565,0.6278536915779114,0.694269597530365,0.7598388433456421
Q_POSITIVE,REAL,5,top1_mass,5,0.13781852275133133,0.06823521518403598,0.06335540860891342,0.14852674305438995,0.21388106644153596
Q_POSITIVE,REAL,5,top32_mass,5,0.6393245697021485,0.0730021520634343,0.5558670401573181,0.6569033861160278,0.710020387172699
Q_POSITIVE,REAL,6,normalized_entropy,5,0.737774384021759,0.05871851102128269,0.6741584777832031,0.7471030950546265,0.7873093366622925
Q_POSITIVE,REAL,6,top1_mass,5,0.0808688037097454,0.06323722983986224,0.04154839068651199,0.0537227988243103,0.14710018485784532
Q_POSITIVE,REAL,6,top32_mass,5,0.5984866738319397,0.06176335990677668,0.5391179084777832,0.5834777355194092,0.6724269270896912
Q_POSITIVE,REAL,7,normalized_entropy,5,0.7070980668067932,0.08816508018924582,0.6116696238517761,0.7287910580635071,0.7766607642173767
Q_POSITIVE,REAL,7,top1_mass,5,0.08064087927341461,0.023409202463192495,0.057561366260051726,0.0757623165845871,0.10669411569833756
Q_POSITIVE,REAL,7,top32_mass,5,0.6665416836738587,0.12609876780390694,0.576921808719635,0.608359158039093,0.8082830309867859
Q_POSITIVE,REAL,8,normalized_entropy,5,0.7246832132339478,0.10273117798436296,0.6055105209350586,0.7425305247306824,0.8287853479385376
Q_POSITIVE,REAL,8,top1_mass,5,0.07526075690984727,0.0567139478727167,0.03381181582808494,0.058078743517398834,0.13590309768915176
Q_POSITIVE,REAL,8,top32_mass,5,0.632693099975586,0.15965022179035018,0.46493241786956785,0.6165529489517212,0.8123388051986694
Q_POSITIVE,REAL,9,normalized_entropy,5,0.7304539680480957,0.09823468208470543,0.6240787863731384,0.7759456038475037,0.7925182461738587
Q_POSITIVE,REAL,9,top1_mass,5,0.08506931215524674,0.06013023962248931,0.04531197249889374,0.05732611194252968,0.15143266916275025
Q_POSITIVE,REAL,9,top32_mass,5,0.6201762557029724,0.14006676296423118,0.5235867857933044,0.5458777546882629,0.7800994873046875
WRITE,REAL,1,normalized_entropy,5,0.9694892048835755,0.008241747933635577,0.962201714515686,0.9644160866737366,0.9798397660255432
WRITE,REAL,1,top1_mass,5,0.008914719894528389,0.0006297349492847159,0.00815572813153267,0.00904320552945137,0.009569380618631839
WRITE,REAL,1,top32_mass,5,0.18065785765647888,0.02629771083222526,0.14772157669067382,0.19767534732818604,0.20315701365470887
WRITE,REAL,10,normalized_entropy,5,0.8007930636405944,0.01590180254129813,0.7853737473487854,0.7975593209266663,0.8197351336479187
WRITE,REAL,10,top1_mass,5,0.05556870959699154,0.020681885304735123,0.03604244329035282,0.05123807489871979,0.07896374315023423
WRITE,REAL,10,top32_mass,5,0.516915225982666,0.035969289014857075,0.4788983345031738,0.5078133344650269,0.5598158121109009
WRITE,REAL,11,normalized_entropy,5,0.7534346222877503,0.01012536018017798,0.7423403024673462,0.7553284764289856,0.7642442226409912
WRITE,REAL,11,top1_mass,5,0.08239529058337211,0.01344024776981701,0.06676655933260918,0.08308465778827667,0.0969069629907608
WRITE,REAL,11,top32_mass,5,0.5977784276008606,0.01748040494627958,0.5787297248840332,0.5966261029243469,0.6149192214012146
WRITE,REAL,12,normalized_entropy,5,0.7470770716667176,0.04614041883728244,0.698594605922699,0.7354885935783386,0.8013498783111572
WRITE,REAL,12,top1_mass,5,0.08572935909032822,0.02301285176880365,0.06340109556913376,0.08029278367757797,0.11335337460041046
WRITE,REAL,12,top32_mass,5,0.6053787529468536,0.08036766894627692,0.5091214001178741,0.6263617873191833,0.6865953087806702
WRITE,REAL,13,normalized_entropy,5,0.7754597544670105,0.04960223860535491,0.7255237102508545,0.7577093839645386,0.8351880550384522
WRITE,REAL,13,top1_mass,5,0.057500939816236496,0.023640376517834082,0.03173857480287552,0.05852289870381355,0.08374277353286744
WRITE,REAL,13,top32_mass,5,0.564063036441803,0.09800647239661908,0.447980010509491,0.5957285761833191,0.6625152826309204
WRITE,REAL,14,normalized_entropy,5,0.817156183719635,0.05232094121109981,0.761197853088379,0.8090846538543701,0.8787997722625732
WRITE,REAL,14,top1_mass,5,0.04811301901936531,0.015201703207097461,0.03334185779094696,0.0437982976436615,0.06656128615140915
WRITE,REAL,14,top32_mass,5,0.4735874593257904,0.10412219095241228,0.3538998246192932,0.47674375772476196,0.5887294411659241
WRITE,REAL,15,normalized_entropy,5,0.738220500946045,0.06434124742945528,0.6579237103462219,0.7723696231842041,0.798460865020752
WRITE,REAL,15,top1_mass,5,0.10783649310469627,0.054529528640986626,0.05913385972380638,0.07776479423046112,0.17614141404628755
WRITE,REAL,15,top32_mass,5,0.5914579689502716,0.10746040888798992,0.48298768401145936,0.5451856851577759,0.7211899042129517
WRITE,REAL,16,normalized_entropy,5,0.7916290521621704,0.047462633912949276,0.7347630620002746,0.8112732768058777,0.840312910079956
WRITE,REAL,16,top1_mass,5,0.05551525130867958,0.0223022380265222,0.03649143204092979,0.04673954099416733,0.08210565894842148
WRITE,REAL,16,top32_mass,5,0.5199232578277588,0.09254369431126394,0.41572152376174926,0.5102169513702393,0.6251417636871338
WRITE,REAL,17,normalized_entropy,5,0.7964711427688599,0.04744445754974696,0.7453922390937805,0.7915400862693787,0.8455009222030639
