layer,metric,count,mean,std,q10,median,q90
16,top16_overlap,5,0.9375,0.03952847075210474,0.9,0.9375,0.975
16,top1_overlap,5,0.8,0.4,0.4,1.0,1.0
16,top32_overlap,5,0.95,0.015309310892394862,0.9375,0.9375,0.96875
16,top5_overlap,5,0.9200000047683716,0.09797958387128848,0.800000011920929,1.0,1.0
17,pearson,5,0.9866653919219971,0.01624261038438978,0.9688602805137634,0.9941632747650146,0.9971816658973693
17,spearman,5,0.9987044215202332,0.00042730377597645114,0.998231053352356,0.9987530708312988,0.9991320848464966
17,top16_overlap,5,0.8625,0.04677071733467427,0.8125,0.875,0.9125
17,top1_overlap,5,0.4,0.48989794855663565,0.0,0.0,1.0
17,top32_overlap,5,0.95,0.037500000000000006,0.9125,0.96875,0.96875
17,top5_overlap,5,0.8800000071525573,0.09797958387128848,0.800000011920929,0.800000011920929,1.0
18,pearson,5,0.9890285968780518,0.006394192060040679,0.9814817667007446,0.9902227520942688,0.9958605647087098
18,spearman,5,0.9971707105636597,0.0007385304130150547,0.9962817907333374,0.9973925948143005,0.9979453444480896
18,top16_overlap,5,0.925,0.024999999999999998,0.9,0.9375,0.9375
18,top1_overlap,5,1.0,0.0,1.0,1.0,1.0
18,top32_overlap,5,0.91875,0.05796011559684815,0.85,0.9375,0.96875
18,top5_overlap,5,0.9200000047683716,0.09797958387128848,0.800000011920929,1.0,1.0
19,pearson,5,0.9938853144645691,0.00483196359440173,0.9882633209228515,0.9939822554588318,0.9991011619567871
19,spearman,5,0.9963443398475647,0.0018888419465177926,0.9942756056785583,0.9962338209152222,0.9983002066612243
19,top16_overlap,5,0.925,0.046770717334674264,0.875,0.9375,0.975
19,top1_overlap,5,1.0,0.0,1.0,1.0,1.0
19,top32_overlap,5,0.94375,0.023385358667337135,0.91875,0.9375,0.96875
19,top5_overlap,5,0.9200000047683716,0.09797958387128848,0.800000011920929,1.0,1.0
2,pearson,5,0.9864687085151672,0.002562371080283929,0.9835284113883972,0.9866373538970947,0.9893635034561157
2,spearman,5,0.9561015725135803,0.009579598609940345,0.9460139036178589,0.9559486508369446,0.9656558156013488
2,top16_overlap,5,0.925,0.04677071733467427,0.875,0.9375,0.975
2,top1_overlap,5,0.8,0.4000000000000001,0.4,1.0,1.0
2,top32_overlap,5,0.9125,0.012499999999999999,0.90625,0.90625,0.925
2,top5_overlap,5,1.0,0.0,1.0,1.0,1.0
20,pearson,5,0.9972567439079285,0.0015304731496693944,0.995418119430542,0.9980848431587219,0.9987558126449585
20,spearman,5,0.9985976219177246,0.0003116173012425317,0.998255455493927,0.9986053109169006,0.9988903880119324
20,top16_overlap,5,0.95,0.024999999999999998,0.9375,0.9375,0.975
20,top1_overlap,5,0.8,0.4,0.4,1.0,1.0
20,top32_overlap,5,0.95,0.054486236794258416,0.89375,0.96875,0.9875
20,top5_overlap,5,0.9200000047683716,0.09797958387128848,0.800000011920929,1.0,1.0
21,pearson,5,0.9879257202148437,0.005324483709854115,0.9821802735328674,0.9884473085403442,0.9926385998725891
21,spearman,5,0.9970132112503052,0.0011196086040284534,0.9957771062850952,0.9975136518478394,0.997777807712555
21,top16_overlap,5,0.8375,0.075,0.75,0.875,0.9125
21,top1_overlap,5,0.8,0.4,0.4,1.0,1.0
21,top32_overlap,5,0.925,0.046770717334674264,0.86875,0.9375,0.96875
21,top5_overlap,5,0.8800000071525573,0.09797958387128848,0.800000011920929,0.800000011920929,1.0
22,pearson,5,0.9954874157905579,0.004546616425944421,0.9900814414024353,0.9974209070205688,0.9991613745689392
22,spearman,5,0.9980106592178345,0.0004871662382206642,0.9974941849708557,0.9981874227523804,0.9983330011367798
22,top16_overlap,5,0.9,0.075,0.8125,0.9375,0.975
22,top1_overlap,5,1.0,0.0,1.0,1.0,1.0
22,top32_overlap,5,0.94375,0.041457809879442496,0.9,0.9375,0.9875
22,top5_overlap,5,0.9200000047683716,0.09797958387128848,0.800000011920929,1.0,1.0
23,pearson,5,0.9811243414878845,0.019008636499878252,0.9571475028991699,0.9949885010719299,0.9970906019210816
23,spearman,5,0.995217216014862,0.003248289505835609,0.9913385510444641,0.9966623783111572,0.9978955745697021
23,top16_overlap,5,0.875,0.10458250331675945,0.75,0.9375,0.975
23,top1_overlap,5,0.8,0.4000000000000001,0.4,1.0,1.0
23,top32_overlap,5,0.875,0.04841229182759271,0.84375,0.84375,0.93125
23,top5_overlap,5,0.800000011920929,0.17888542753758016,0.6000000238418579,0.800000011920929,1.0
24,pearson,5,0.9955189228057861,0.004295484973268719,0.9901780962944031,0.9981767535209656,0.9994588971138001
24,spearman,5,0.9967341423034668,0.0016155275673415063,0.9947896599769592,0.9974926710128784,0.9983571529388428
24,top16_overlap,5,0.975,0.03061862178478973,0.9375,1.0,1.0
24,top1_overlap,5,1.0,0.0,1.0,1.0,1.0
24,top32_overlap,5,0.975,0.023385358667337132,0.95,0.96875,1.0
24,top5_overlap,5,0.9200000047683716,0.09797958387128848,0.800000011920929,1.0,1.0
25,pearson,5,0.9970641613006592,0.0015852770789231087,0.9951992630958557,0.9972319006919861,0.9986974716186523
25,spearman,5,0.998482882976532,0.0008387457635861124,0.99758939743042,0.9986897706985474,0.9991409301757812
25,top16_overlap,5,0.9625,0.03061862178478973,0.9375,0.9375,1.0
25,top1_overlap,5,1.0,0.0,1.0,1.0,1.0
25,top32_overlap,5,0.95,0.03186887195995491,0.91875,0.9375,0.9875
25,top5_overlap,5,1.0,0.0,1.0,1.0,1.0
26,pearson,5,0.9986996412277221,0.000986638158810557,0.9974783778190612,0.9993742108345032,0.9995784640312195
26,spearman,5,0.9921128392219544,0.003384596650721493,0.9880643248558044,0.9932819604873657,0.9956501245498657
26,top16_overlap,5,0.9875,0.025,0.9625,1.0,1.0
26,top1_overlap,5,1.0,0.0,1.0,1.0,1.0
26,top32_overlap,5,0.98125,0.015309310892394862,0.96875,0.96875,1.0
26,top5_overlap,5,0.9600000023841858,0.07999999523162842,0.8800000071525573,1.0,1.0
27,pearson,5,0.9807228684425354,0.026267445066136146,0.9527474164962768,0.9936500787734985,0.9964102268218994
27,spearman,5,0.9923808932304382,0.0016965854565801186,0.9904842138290405,0.9921116828918457,0.9942857146263122
27,top16_overlap,5,0.8875,0.13919410907075053,0.725,0.9375,1.0
27,top1_overlap,5,0.4,0.48989794855663565,0.0,0.0,1.0
27,top32_overlap,5,0.9,0.0414578098794425,0.85625,0.90625,0.94375
27,top5_overlap,5,0.8800000071525573,0.15999999046325683,0.6800000190734863,1.0,1.0
28,pearson,5,0.9974031686782837,0.00393327031618669,0.9933154463768006,0.9991108179092407,0.9997170805931092
28,spearman,5,0.9879737496376038,0.00451615348790547,0.9838238000869751,0.9877219200134277,0.9928277134895325
28,top16_overlap,5,0.95,0.046770717334674264,0.9,0.9375,1.0
28,top1_overlap,5,1.0,0.0,1.0,1.0,1.0
28,top32_overlap,5,0.975,0.023385358667337132,0.95,0.96875,1.0
28,top5_overlap,5,0.9600000023841858,0.07999999523162842,0.8800000071525573,1.0,1.0
29,pearson,5,0.9972706437110901,0.002168894738263385,0.9948533415794373,0.997769296169281,0.9991174697875976
29,spearman,5,0.9933573603630066,0.0027646236568068094,0.9901872634887695,0.9937437176704407,0.9964255332946778
29,top16_overlap,5,0.9625,0.030618621784789725,0.9375,0.9375,1.0
29,top1_overlap,5,1.0,0.0,1.0,1.0,1.0
29,top32_overlap,5,0.95,0.015309310892394862,0.9375,0.9375,0.96875
29,top5_overlap,5,0.9600000023841858,0.07999999523162842,0.8800000071525573,1.0,1.0
3,pearson,5,0.9989906907081604,0.0003331116450358529,0.9986442685127258,0.9989189505577087,0.9993917584419251
3,spearman,5,0.9961837768554688,0.0008754656064235201,0.995470929145813,0.9954992532730103,0.9972892761230469
3,top16_overlap,5,0.9125,0.03061862178478973,0.875,0.9375,0.9375
3,top1_overlap,5,1.0,0.0,1.0,1.0,1.0
3,top32_overlap,5,0.93125,0.012499999999999999,0.91875,0.9375,0.9375
3,top5_overlap,5,1.0,0.0,1.0,1.0,1.0
30,pearson,5,0.9970640420913697,0.0025726376724399683,0.9943665623664856,0.9983372092247009,0.9985410571098328
30,spearman,5,0.9950334429740906,0.003245800648491846,0.9913723111152649,0.9950560927391052,0.9986613869667054
30,top16_overlap,5,0.95,0.04677071733467427,0.9,0.9375,1.0
30,top1_overlap,5,1.0,0.0,1.0,1.0,1.0
30,top32_overlap,5,0.96875,0.01976423537605237,0.95,0.96875,0.9875
30,top5_overlap,5,0.9600000023841858,0.07999999523162842,0.8800000071525573,1.0,1.0
31,pearson,5,0.9962900757789612,0.0027991852116887993,0.9930253148078918,0.9964954257011414,0.9993540644645691
31,spearman,5,0.9590475916862488,0.01796956342207172,0.9396705746650695,0.9653621315956116,0.9715026259422302
31,top16_overlap,5,0.9375,0.03952847075210474,0.9,0.9375,0.975
31,top1_overlap,5,0.8,0.4,0.4,1.0,1.0
31,top32_overlap,5,0.9,0.04592793267718459,0.84375,0.9375,0.9375
31,top5_overlap,5,1.0,0.0,1.0,1.0,1.0
32,pearson,5,0.8276620030403137,0.06073878387107054,0.7640555143356323,0.8132890462875366,0.900398564338684
32,spearman,5,0.784467589855194,0.07337304713675571,0.6943074822425842,0.8141229748725891,0.8512949466705322
32,top16_overlap,5,0.725,0.1286953767623375,0.5875,0.6875,0.875
32,top1_overlap,5,0.2,0.4,0.0,0.0,0.6000000000000001
32,top32_overlap,5,0.61875,0.0914296177395487,0.5125,0.625,0.71875
32,top5_overlap,5,0.7200000166893006,0.09797958387128848,0.6000000238418579,0.800000011920929,0.800000011920929
4,pearson,5,0.9980978727340698,0.0021503055932840668,0.9958602905273437,0.9990360736846924,0.999378502368927
4,spearman,5,0.9926783442497253,0.0007823990431655443,0.9919586300849914,0.992512047290802,0.9935549736022949
4,top16_overlap,5,0.9375,0.03952847075210474,0.9,0.9375,0.975
4,top1_overlap,5,1.0,0.0,1.0,1.0,1.0
4,top32_overlap,5,0.875,0.03952847075210474,0.84375,0.84375,0.925
4,top5_overlap,5,1.0,0.0,1.0,1.0,1.0
5,pearson,5,0.9870554327964782,0.01433010962203231,0.9690251827239991,0.9968488812446594,0.9988209366798401
5,spearman,5,0.9950172781944275,0.0019561899269744908,0.9925656676292419,0.996416449546814,0.9967050671577453
5,top16_overlap,5,0.9625,0.049999999999999996,0.9,1.0,1.0
5,top1_overlap,5,0.8,0.4000000000000001,0.4,1.0,1.0
5,top32_overlap,5,0.9375,0.01976423537605237,0.91875,0.9375,0.95625
5,top5_overlap,5,0.8800000071525573,0.15999999046325683,0.6800000190734863,1.0,1.0
6,pearson,5,0.9941126704216003,0.0029323412848144726,0.9912395477294922,0.993400514125824,0.99764084815979
6,spearman,5,0.9965832471847534,0.0009828339995669726,0.9954156637191772,0.9969128966331482,0.997579300403595
6,top16_overlap,5,1.0,0.0,1.0,1.0,1.0
6,top1_overlap,5,1.0,0.0,1.0,1.0,1.0
6,top32_overlap,5,0.975,0.023385358667337132,0.95,0.96875,1.0
6,top5_overlap,5,0.8800000071525573,0.09797958387128848,0.800000011920929,0.800000011920929,1.0
7,pearson,5,0.9920478820800781,0.004119502415835083,0.987060797214508,0.9933081269264221,0.9963376641273498
7,spearman,5,0.995281457901001,0.002128250526914729,0.9929219126701355,0.9958328604698181,0.9971029043197632
7,top16_overlap,5,0.9125,0.08477912478906585,0.825,0.9375,0.975
7,top1_overlap,5,1.0,0.0,1.0,1.0,1.0
7,top32_overlap,5,0.9625,0.030618621784789725,0.93125,0.96875,0.9875
7,top5_overlap,5,0.9200000047683716,0.0979795838712885,0.800000011920929,1.0,1.0
8,pearson,5,0.992147707939148,0.006630981306517197,0.9847811579704284,0.9932865500450134,0.9980124115943909
8,spearman,5,0.9970894575119018,0.0008170617962485012,0.9961282849311829,0.9972010850906372,0.9979860663414002
8,top16_overlap,5,0.9375,0.03952847075210474,0.9,0.9375,0.975
8,top1_overlap,5,0.8,0.4000000000000001,0.4,1.0,1.0
8,top32_overlap,5,0.95625,0.042389562394532926,0.90625,0.96875,1.0
8,top5_overlap,5,0.9200000047683716,0.09797958387128848,0.800000011920929,1.0,1.0
9,pearson,5,0.9967204809188843,0.00265174885730563,0.9937923550605774,0.9974036812782288,0.9987902164459228
9,spearman,5,0.9980894684791565,0.0007005799018297872,0.997304630279541,0.9981377720832825,0.9987329602241516
9,top16_overlap,5,0.9625,0.03061862178478973,0.9375,0.9375,1.0
9,top1_overlap,5,1.0,0.0,1.0,1.0,1.0
9,top32_overlap,5,0.95625,0.03186887195995491,0.91875,0.96875,0.9875
9,top5_overlap,5,1.0,0.0,1.0,1.0,1.0
