layer,metric,count,mean,std,q10,median,q90
19,attention_reconstruction_relative_error,5,0.0009130941471084952,0.0,0.0009130941471084952,0.0009130941471084952,0.0009130941471084952
19,component_sum_relative_error,5,0.0009608546388335526,0.0,0.0009608546388335526,0.0009608546388335526,0.0009608546388335526
2,attention_reconstruction_relative_error,5,0.0005536742974072695,0.0,0.0005536742974072695,0.0005536742974072695,0.0005536742974072695
2,component_sum_relative_error,5,0.0006535212742164731,0.0,0.0006535212742164731,0.0006535212742164731,0.0006535212742164731
20,attention_reconstruction_relative_error,5,0.0008371684816665947,0.0,0.0008371684816665947,0.0008371684816665947,0.0008371684816665947
20,component_sum_relative_error,5,0.0008993669180199504,0.0,0.0008993669180199504,0.0008993669180199504,0.0008993669180199504
21,attention_reconstruction_relative_error,5,0.0009456540574319661,0.0,0.0009456540574319661,0.0009456540574319661,0.0009456540574319661
21,component_sum_relative_error,5,0.0009733669576235116,0.0,0.0009733669576235116,0.0009733669576235116,0.0009733669576235116
22,attention_reconstruction_relative_error,5,0.0011306400410830975,0.0,0.0011306400410830975,0.0011306400410830975,0.0011306400410830975
22,component_sum_relative_error,5,0.0011684257769957185,0.0,0.0011684257769957185,0.0011684257769957185,0.0011684257769957185
23,attention_reconstruction_relative_error,5,0.0011390667641535401,0.0,0.0011390667641535401,0.0011390667641535401,0.0011390667641535401
23,component_sum_relative_error,5,0.0011707476805895567,0.0,0.0011707476805895567,0.0011707476805895567,0.0011707476805895567
24,attention_reconstruction_relative_error,5,0.001839389093220234,0.0,0.001839389093220234,0.001839389093220234,0.001839389093220234
24,component_sum_relative_error,5,0.0018721794476732612,0.0,0.0018721794476732612,0.0018721794476732612,0.0018721794476732612
25,attention_reconstruction_relative_error,5,0.0013598408550024033,0.0,0.0013598408550024033,0.0013598408550024033,0.0013598408550024033
25,component_sum_relative_error,5,0.0013963773380964994,0.0,0.0013963773380964994,0.0013963773380964994,0.0013963773380964994
26,attention_reconstruction_relative_error,5,0.002535351784899831,0.0,0.002535351784899831,0.002535351784899831,0.002535351784899831
26,component_sum_relative_error,5,0.002551546785980463,0.0,0.002551546785980463,0.002551546785980463,0.002551546785980463
27,attention_reconstruction_relative_error,5,0.0012725206324830651,0.0,0.0012725206324830651,0.0012725206324830651,0.0012725206324830651
27,component_sum_relative_error,5,0.0012994908029213548,0.0,0.0012994908029213548,0.0012994908029213548,0.0012994908029213548
28,attention_reconstruction_relative_error,5,0.002634327160194516,0.0,0.002634327160194516,0.002634327160194516,0.002634327160194516
28,component_sum_relative_error,5,0.0026494094636291265,0.0,0.0026494094636291265,0.0026494094636291265,0.0026494094636291265
29,attention_reconstruction_relative_error,5,0.0015456302789971232,0.0,0.0015456302789971232,0.0015456302789971232,0.0015456302789971232
29,component_sum_relative_error,5,0.001569463755004108,0.0,0.001569463755004108,0.001569463755004108,0.001569463755004108
3,attention_reconstruction_relative_error,5,0.0005349628627300262,0.0,0.0005349628627300262,0.0005349628627300262,0.0005349628627300262
3,component_sum_relative_error,5,0.0006438358686864376,0.0,0.0006438358686864376,0.0006438358686864376,0.0006438358686864376
30,attention_reconstruction_relative_error,5,0.0020466770511120558,0.0,0.0020466770511120558,0.0020466770511120558,0.0020466770511120558
30,component_sum_relative_error,5,0.0019870104733854532,0.0,0.0019870104733854532,0.0019870104733854532,0.0019870104733854532
31,attention_reconstruction_relative_error,5,0.001547228661365807,0.0,0.001547228661365807,0.001547228661365807,0.001547228661365807
31,component_sum_relative_error,5,0.001610425184480846,0.0,0.001610425184480846,0.001610425184480846,0.001610425184480846
32,attention_reconstruction_relative_error,5,0.0018281730590388179,0.0,0.0018281730590388179,0.0018281730590388179,0.0018281730590388179
32,component_sum_relative_error,5,0.0018974366830661893,0.0,0.0018974366830661893,0.0018974366830661893,0.0018974366830661893
4,attention_reconstruction_relative_error,5,0.0008690046961419284,0.0,0.0008690046961419284,0.0008690046961419284,0.0008690046961419284
4,component_sum_relative_error,5,0.0009187206160277128,0.0,0.0009187206160277128,0.0009187206160277128,0.0009187206160277128
5,attention_reconstruction_relative_error,5,0.0007367948419414461,0.0,0.0007367948419414461,0.0007367948419414461,0.0007367948419414461
5,component_sum_relative_error,5,0.0007836499135009944,0.0,0.0007836499135009944,0.0007836499135009944,0.0007836499135009944
6,attention_reconstruction_relative_error,5,0.000654083036351949,0.0,0.000654083036351949,0.000654083036351949,0.000654083036351949
6,component_sum_relative_error,5,0.0007232945645228028,0.0,0.0007232945645228028,0.0007232945645228028,0.0007232945645228028
7,attention_reconstruction_relative_error,5,0.0007216781377792358,0.0,0.0007216781377792358,0.0007216781377792358,0.0007216781377792358
7,component_sum_relative_error,5,0.0007749859942123294,0.0,0.0007749859942123294,0.0007749859942123294,0.0007749859942123294
8,attention_reconstruction_relative_error,5,0.0007776993443258107,0.0,0.0007776993443258107,0.0007776993443258107,0.0007776993443258107
8,component_sum_relative_error,5,0.0008338481420651078,0.0,0.0008338481420651078,0.0008338481420651078,0.0008338481420651078
9,attention_reconstruction_relative_error,5,0.0008216153946705163,0.0,0.0008216153946705163,0.0008216153946705163,0.0008216153946705163
9,component_sum_relative_error,5,0.0008907158626243472,0.0,0.0008907158626243472,0.0008907158626243472,0.0008907158626243472
