method,layer,metric,count,mean,std,q10,median,q90
ATTN,4,patch_auroc,5,0.5091122782503023,0.17642832744746467,0.3060443037974684,0.5639481000926784,0.6976891351855249
ATTN,4,top1_pointing,5,0.6,0.48989794855663565,0.0,1.0,1.0
ATTN,4,top32_box_recall,5,0.06850588008482746,0.02926046666663462,0.039230769230769236,0.06578947368421052,0.1021978021978022
ATTN,4,uniform_enrichment,5,0.6384354472358634,0.4510720616522359,0.2487116120448768,0.3390630204924047,1.2061743297634564
ATTN,5,bbox_mass,5,0.25409557968378066,0.25447073752511845,0.08593791574239731,0.1599707305431366,0.5202867031097412
ATTN,5,patch_aupr,5,0.41447576582431794,0.24600892736288626,0.22153076231479646,0.3592555820941925,0.6851125597953797
ATTN,5,patch_auroc,5,0.5193129780408415,0.162944270275196,0.3269413339824732,0.5998867263927504,0.682385740774701
ATTN,5,top1_pointing,5,0.6,0.48989794855663565,0.0,1.0,1.0
ATTN,5,top32_box_recall,5,0.08260844418739156,0.03445203415360307,0.048461538461538466,0.06578947368421052,0.12454212454212453
ATTN,5,uniform_enrichment,5,0.7461817072422646,0.4394836225864364,0.35369881557767524,0.5177284414533404,1.294064801575472
ATTN,6,bbox_mass,5,0.26806976050138476,0.23739276691883096,0.10728468149900436,0.17905500531196594,0.5203782320022583
ATTN,6,patch_aupr,5,0.4257919669151306,0.224924930553393,0.23875831961631774,0.377888023853302,0.6778000831604004
ATTN,6,patch_auroc,5,0.5282495672306164,0.1320689036689978,0.36324123661148977,0.6172767995057151,0.6460057728161869
ATTN,6,top1_pointing,5,0.8,0.4,0.4,1.0,1.0
ATTN,6,top32_box_recall,5,0.08488143435511857,0.03717016397786508,0.04994601889338732,0.06153846153846154,0.12985347985347986
ATTN,6,uniform_enrichment,5,0.8402368462049923,0.4389347926862371,0.4103020297311085,0.7716618810879516,1.3547599720882026
ATTN,7,bbox_mass,5,0.3259366750717163,0.21296529931939934,0.16868386566638946,0.2605104148387909,0.5561502933502198
ATTN,7,patch_aupr,5,0.44156246781349184,0.20740409791559863,0.24928873181343078,0.43166637420654297,0.6703726410865785
ATTN,7,patch_auroc,5,0.5403586462726532,0.11638095795565413,0.4027117818889971,0.5675529970760234,0.6648453906755405
ATTN,7,top1_pointing,5,0.6,0.48989794855663565,0.0,1.0,1.0
ATTN,7,top32_box_recall,5,0.0876286871023713,0.04881588257018223,0.04598997493734336,0.08076923076923077,0.14
ATTN,7,uniform_enrichment,5,1.2229690983855463,0.786414823482145,0.5552052516300512,0.9896622818480123,2.13415353930227
ATTN,8,bbox_mass,5,0.3213506072759628,0.2251244088086586,0.1660648316144943,0.23569977283477783,0.5680942296981812
ATTN,8,patch_aupr,5,0.46623566150665285,0.2076257774003281,0.2629361689090729,0.4671337902545929,0.6987314701080323
ATTN,8,patch_auroc,5,0.595578591122837,0.10309413650334669,0.4749987828627069,0.6105628654970761,0.7087856204591438
ATTN,8,top1_pointing,5,0.6,0.48989794855663565,0.0,1.0,1.0
ATTN,8,top32_box_recall,5,0.08997397339502602,0.0331162159867103,0.06409774436090225,0.08076923076923077,0.12615384615384617
ATTN,8,uniform_enrichment,5,1.0731808708809623,0.41760501139868844,0.6135615715580237,1.0195874857442675,1.5594739886456108
ATTN,9,bbox_mass,5,0.345001757144928,0.22377001920616288,0.16171393394470215,0.26523926854133606,0.6052544832229615
ATTN,9,patch_aupr,5,0.4892098069190979,0.20601130134767842,0.2740414500236511,0.5131555199623108,0.7170788526535035
ATTN,9,patch_auroc,5,0.62930663414106,0.086443331916897,0.5357887049659202,0.6105263157894738,0.7316142036205215
ATTN,9,top1_pointing,5,0.8,0.4,0.4,1.0,1.0
ATTN,9,top32_box_recall,5,0.08371023713128976,0.015647605672702843,0.06475708502024291,0.08846153846153847,0.09963369963369963
ATTN,9,uniform_enrichment,5,1.1245329870835354,0.3602733794141563,0.7424261585068987,1.0243203690201006,1.5531778820885698
JFFN,1,bbox_mass,5,0.31298141181468964,0.2906698367698001,0.061492201685905454,0.2767826318740845,0.635806405544281
JFFN,1,patch_aupr,5,0.36136883199214936,0.3137932503590124,0.09670653343200683,0.3194892704486847,0.7069149136543275
JFFN,1,patch_auroc,5,0.4046563276761666,0.22343803576843732,0.2650735496350869,0.28477361246348587,0.6509119470424027
JFFN,1,top1_pointing,5,0.4,0.48989794855663565,0.0,0.0,1.0
JFFN,1,top32_box_recall,5,0.01788124156545209,0.026526235597639346,0.0,0.007692307692307693,0.046720647773279354
JFFN,1,uniform_enrichment,5,0.7480756943420328,0.2121478867567272,0.5737989271581391,0.676078431144169,0.9830407642720765
JFFN,10,bbox_mass,5,0.4911754369735718,0.2571678410152951,0.19341562390327455,0.5228651165962219,0.7771255135536194
JFFN,10,patch_aupr,5,0.5295331537723541,0.21746524755886013,0.28263646364212036,0.5946811437606812,0.7620359063148499
JFFN,10,patch_auroc,5,0.6577339780250057,0.0654416561513343,0.5861051606621227,0.6525219298245615,0.7334253883218033
JFFN,10,top1_pointing,5,0.4,0.48989794855663565,0.0,0.0,1.0
JFFN,10,top32_box_recall,5,0.10759205706574126,0.05112681982435707,0.06541353383458647,0.1,0.1630769230769231
JFFN,10,uniform_enrichment,5,1.58960356673304,0.5447511402452692,1.1846790858296412,1.2771676652355917,2.23369381515657
JFFN,11,bbox_mass,5,0.4733115702867508,0.2856599198552829,0.14336983263492584,0.49606117606163025,0.7892742395401001
