model,scope,metric,label,layer,n_total,n_valid,n_undefined,mean,q25,median,q75
llava_1_5_7b,all,scalar_error_projected,REAL,26,1503,1503,0,0.9996955821752536,0.999550834783595,0.9997720272111635,0.9999034863535817
llava_1_5_7b,all,scalar_error_projected,REAL,27,1503,1503,0,0.9998326450138104,0.999792695979117,0.9999286931576705,0.9999860903401168
llava_1_5_7b,all,scalar_error_projected,REAL,28,1503,1503,0,0.999781840182678,0.9997112988324177,0.9998913747713641,0.9999753960521199
llava_1_5_7b,all,scalar_error_projected,REAL,29,1503,1503,0,0.9985177981022394,0.9978542194159463,0.9989775476776992,0.9997722311908692
llava_1_5_7b,all,scalar_error_projected,REAL,30,1503,1503,0,0.995406076545675,0.9932859775116689,0.9959507420650368,0.9986953093030337
llava_1_5_7b,all,scalar_error_projected,REAL,31,1503,1503,0,0.9967118147040224,0.9953187000552329,0.9974636317929686,0.9990302014754376
llava_1_5_7b,all,scalar_error_projected,REAL,32,1503,1503,0,0.9997492452989392,0.9997781213754622,0.9999342701652343,0.9999864014835221
llava_1_5_7b,all,scalar_error_projected,HALL,1,450,450,0,0.9626165855510578,0.9536119920452967,0.9618617561868694,0.9681494479518034
llava_1_5_7b,all,scalar_error_projected,HALL,2,450,450,0,0.9539544814505078,0.939370444848453,0.954652472758911,0.9706469662233985
llava_1_5_7b,all,scalar_error_projected,HALL,3,450,450,0,0.9441326188131413,0.9370570186202586,0.9427182100099885,0.9513496416589532
llava_1_5_7b,all,scalar_error_projected,HALL,4,450,450,0,0.9141233380485219,0.9025903319221588,0.9099030176325175,0.9209901846341573
llava_1_5_7b,all,scalar_error_projected,HALL,5,450,450,0,0.8415630646567251,0.8265378370172549,0.839691163156892,0.8604922652984927
llava_1_5_7b,all,scalar_error_projected,HALL,6,450,450,0,0.7579241047286485,0.745970191234169,0.7578385829459512,0.7700439302748938
llava_1_5_7b,all,scalar_error_projected,HALL,7,450,450,0,0.7293090010006361,0.7154547738737219,0.7285212921313398,0.7428335422653007
llava_1_5_7b,all,scalar_error_projected,HALL,8,450,450,0,0.7011686622993837,0.6874108788977074,0.6981823864753139,0.7108430727036921
llava_1_5_7b,all,scalar_error_projected,HALL,9,450,450,0,0.6904608702327154,0.6696425937571391,0.6859192291834298,0.6979941533388649
llava_1_5_7b,all,scalar_error_projected,HALL,10,450,450,0,0.6900930738231451,0.6768168504801189,0.6865194344181169,0.6977995744568709
llava_1_5_7b,all,scalar_error_projected,HALL,11,450,450,0,0.6794011840262723,0.6684827209421578,0.6757460181910964,0.6845740156731193
llava_1_5_7b,all,scalar_error_projected,HALL,12,450,450,0,0.6881354590418148,0.6747153176521467,0.6844300868919386,0.6949219616009689
llava_1_5_7b,all,scalar_error_projected,HALL,13,450,450,0,0.6845342888378848,0.6746524083836365,0.6852005006294889,0.6934924318859139
llava_1_5_7b,all,scalar_error_projected,HALL,14,450,450,0,0.6841925206024362,0.6681722781180085,0.6807193555102434,0.6964053744146352
llava_1_5_7b,all,scalar_error_projected,HALL,15,450,450,0,0.7147699247037261,0.7017264178805127,0.717722819416131,0.7303397109576777
llava_1_5_7b,all,scalar_error_projected,HALL,16,450,450,0,0.7524153506614915,0.7367349928037807,0.7522542990236226,0.7688062223709542
llava_1_5_7b,all,scalar_error_projected,HALL,17,450,450,0,0.7746717202454373,0.7614925474938355,0.7732788517489049,0.7871806723301363
llava_1_5_7b,all,scalar_error_projected,HALL,18,450,450,0,0.7995244821815057,0.7850210204526464,0.8032867576100557,0.8155893179419051
llava_1_5_7b,all,scalar_error_projected,HALL,19,450,450,0,0.8570574543226498,0.840725682538372,0.8602543368645201,0.8734732397318946
llava_1_5_7b,all,scalar_error_projected,HALL,20,450,450,0,0.9034103624238007,0.892595673673269,0.9025517744666581,0.9118547822111791
llava_1_5_7b,all,scalar_error_projected,HALL,21,450,450,0,0.9343045716525249,0.9263201893242974,0.9343145266465902,0.941783310805876
llava_1_5_7b,all,scalar_error_projected,HALL,22,450,450,0,0.964955034165772,0.9610758529468612,0.964899086749261,0.9681816623864183
llava_1_5_7b,all,scalar_error_projected,HALL,23,450,450,0,0.9862951958122352,0.9844749480855857,0.986371679299209,0.9879799463640117
llava_1_5_7b,all,scalar_error_projected,HALL,24,450,450,0,0.9938053091071797,0.9929357694519013,0.9936914027214876,0.9944415342633179
llava_1_5_7b,all,scalar_error_projected,HALL,25,450,450,0,0.9992588794209228,0.9990389201086036,0.9992915107988607,0.9994979123459911
llava_1_5_7b,all,scalar_error_projected,HALL,26,450,450,0,0.9996499087452573,0.9995011717499153,0.9996773137081145,0.9998680831431606
llava_1_5_7b,all,scalar_error_projected,HALL,27,450,450,0,0.9998684219125603,0.9998405694267474,0.9999379738549939,0.9999818494489456
llava_1_5_7b,all,scalar_error_projected,HALL,28,450,450,0,0.9997543089990487,0.9996596595481227,0.9998650571015247,0.9999673345761141
llava_1_5_7b,all,scalar_error_projected,HALL,29,450,450,0,0.9981757303705947,0.9974225811496599,0.9984722106312012,0.9993693023762596
llava_1_5_7b,all,scalar_error_projected,HALL,30,450,450,0,0.9951613400169294,0.9934170693171401,0.9954153808485728,0.9974827281920101
llava_1_5_7b,all,scalar_error_projected,HALL,31,450,450,0,0.9969733215007173,0.995900883945832,0.997410421555369,0.9986841195520234
