model,scope,metric,layer,n_mixed_images,n_valid,mean_hall_minus_real,median_hall_minus_real,fraction_hall_gt_real
llava_1_5_7b,all,scalar_error_full,24,241,241,5.652444358158449e-06,-8.15237528384305e-06,0.47717842323651455
llava_1_5_7b,all,scalar_error_full,25,241,241,2.30164307494492e-06,7.822501716381325e-07,0.5186721991701245
llava_1_5_7b,all,scalar_error_full,26,241,241,-7.012644970114309e-06,-3.9202127387616414e-06,0.43983402489626555
llava_1_5_7b,all,scalar_error_full,27,241,241,3.674820382169604e-06,5.791370655594541e-06,0.6141078838174274
llava_1_5_7b,all,scalar_error_full,28,241,241,-2.921730822029116e-06,2.2174424957333017e-06,0.5394190871369294
llava_1_5_7b,all,scalar_error_full,29,241,241,-4.195677732681101e-05,-3.4672462850049435e-05,0.42323651452282157
llava_1_5_7b,all,scalar_error_full,30,241,241,2.4154057131801663e-05,7.583207574546336e-06,0.5145228215767634
llava_1_5_7b,all,scalar_error_full,31,241,241,5.090222968178578e-05,6.812946438683465e-05,0.5933609958506224
llava_1_5_7b,all,scalar_error_full,32,241,241,3.0013454521512877e-05,2.5188689012467513e-05,0.6970954356846473
llava_1_5_7b,all,scalar_error_projected,1,241,241,-0.006326720383652187,-0.006569709185301975,0.2946058091286307
llava_1_5_7b,all,scalar_error_projected,2,241,241,0.009075410127002014,0.010931013097951303,0.6182572614107884
llava_1_5_7b,all,scalar_error_projected,3,241,241,-0.005146005257918769,-0.00546524327967135,0.34439834024896265
llava_1_5_7b,all,scalar_error_projected,4,241,241,-0.0014965078782154832,-0.004055731626292469,0.4149377593360996
llava_1_5_7b,all,scalar_error_projected,5,241,241,-0.0007138576401096737,-0.0019275805795508916,0.46887966804979253
llava_1_5_7b,all,scalar_error_projected,6,241,241,-0.012676037048250202,-0.01179682114555225,0.2074688796680498
llava_1_5_7b,all,scalar_error_projected,7,241,241,-0.005271501611376854,-0.005804468089785408,0.4190871369294606
llava_1_5_7b,all,scalar_error_projected,8,241,241,-0.006820387448447523,-0.008789959953582227,0.3651452282157676
llava_1_5_7b,all,scalar_error_projected,9,241,241,-0.016460030060305747,-0.01687589165864123,0.24896265560165975
llava_1_5_7b,all,scalar_error_projected,10,241,241,-0.004113385166960153,-0.005372102147048086,0.38589211618257263
llava_1_5_7b,all,scalar_error_projected,11,241,241,-0.007077741863126391,-0.007934442951273546,0.35269709543568467
llava_1_5_7b,all,scalar_error_projected,12,241,241,-0.006311300272489481,-0.007752751082503839,0.26556016597510373
llava_1_5_7b,all,scalar_error_projected,13,241,241,0.006003564869752496,0.005442758504986656,0.6182572614107884
llava_1_5_7b,all,scalar_error_projected,14,241,241,-0.002269203426806836,-0.0044339132766562095,0.4190871369294606
llava_1_5_7b,all,scalar_error_projected,15,241,241,0.006014032674648619,0.004670526548111176,0.6016597510373444
llava_1_5_7b,all,scalar_error_projected,16,241,241,0.013705991082392127,0.011144265857258251,0.7095435684647303
llava_1_5_7b,all,scalar_error_projected,17,241,241,0.011174370764672275,0.009804470429750523,0.6473029045643154
llava_1_5_7b,all,scalar_error_projected,18,241,241,0.008422454825356637,0.007050616573763602,0.6182572614107884
llava_1_5_7b,all,scalar_error_projected,19,241,241,0.010227549297528206,0.010108231676360435,0.6473029045643154
llava_1_5_7b,all,scalar_error_projected,20,241,241,0.0024346425332620572,0.0015756978129680688,0.5352697095435685
llava_1_5_7b,all,scalar_error_projected,21,241,241,-0.0013636626155538148,-0.001821091431140287,0.4315352697095436
llava_1_5_7b,all,scalar_error_projected,22,241,241,-0.00041474623786222066,-0.0006233452423919372,0.44813278008298757
llava_1_5_7b,all,scalar_error_projected,23,241,241,-0.0012982267164484784,-0.0015651612322309383,0.3153526970954357
llava_1_5_7b,all,scalar_error_projected,24,241,241,1.983567068491894e-05,-8.71484669900946e-05,0.4605809128630705
llava_1_5_7b,all,scalar_error_projected,25,241,241,1.6848601967345876e-05,1.1124442256260636e-05,0.5145228215767634
llava_1_5_7b,all,scalar_error_projected,26,241,241,-3.904220744381083e-05,-2.1166535831618205e-05,0.44813278008298757
llava_1_5_7b,all,scalar_error_projected,27,241,241,2.3977104439521177e-05,3.836435337134514e-05,0.6141078838174274
llava_1_5_7b,all,scalar_error_projected,28,241,241,-1.937396037777342e-05,1.2987034270550701e-05,0.5394190871369294
llava_1_5_7b,all,scalar_error_projected,29,241,241,-0.00026804378692983616,-0.0002537937798561263,0.4190871369294606
llava_1_5_7b,all,scalar_error_projected,30,241,241,4.721657320900354e-05,9.381120654627928e-06,0.5020746887966805
llava_1_5_7b,all,scalar_error_projected,31,241,241,0.0002697042156261895,0.0004089890183961442,0.5850622406639004
llava_1_5_7b,all,scalar_error_projected,32,241,241,7.219524829610141e-05,6.332255840812984e-05,0.6970954356846473
llava_1_5_7b,all,leakage_ratio,1,241,241,0.0031080549124905404,0.0054491198306400035,0.5518672199170125
llava_1_5_7b,all,leakage_ratio,2,241,241,0.0016322587605604854,0.0012776836771875022,0.5394190871369294
llava_1_5_7b,all,leakage_ratio,3,241,241,-0.003369427055365706,-0.003092683120646922,0.27800829875518673
llava_1_5_7b,all,leakage_ratio,4,241,241,-0.000139843098063423,0.00011062545259843404,0.5020746887966805
llava_1_5_7b,all,leakage_ratio,5,241,241,0.0014580427340345312,0.0006663748721820184,0.5352697095435685
