model,source_mode,label,layer,n_samples,n_tokens,n_visual_mean,n_visual_min,n_visual_max,token_mean,token_std,max_row_sum_error,p50_mean,p50_std,p50_sem,p90_mean,p90_std,p90_sem,p99_mean,p99_std,p99_sem,pmax_mean,pmax_std,pmax_sem,relative_p50_mean,relative_p50_std,relative_p50_sem,relative_p90_mean,relative_p90_std,relative_p90_sem,relative_p99_mean,relative_p99_std,relative_p99_sem,relative_pmax_mean,relative_pmax_std,relative_pmax_sem,top1_mass_mean,top1_mass_std,top1_mass_sem,top5_mass_mean,top5_mass_std,top5_mass_sem,top10_mass_mean,top10_mass_std,top10_mass_sem,top32_mass_mean,top32_mass_std,top32_mass_sem,normalized_entropy_mean,normalized_entropy_std,normalized_entropy_sem,effective_token_fraction_mean,effective_token_fraction_std,effective_token_fraction_sem,mass_above_uniform_mean,mass_above_uniform_std,mass_above_uniform_sem,fraction_above_uniform_mean,fraction_above_uniform_std,fraction_above_uniform_sem
qwen2_5_vl_7b,hmid_cos,hall,11,916,324716,354.4934498,99,529,0.002820926594,0.001324019509,1.246808097e-07,0.00282427062,0.000736696398,2.434113413e-05,0.004138991692,0.001122363781,3.708394314e-05,0.006018583494,0.002794666392,9.23383767e-05,0.008066890594,0.009486572918,0.000313445192,0.9552665387,0.06324742909,0.002089753879,1.400110035,0.1491798454,0.004929040834,2.036376935,0.7971775768,0.02633948853,2.723565522,2.633231909,0.08700443123,0.008066890594,0.009486572918,0.000313445192,0.03334193178,0.02007282918,0.0006632249441,0.06037676402,0.0288207714,0.000952265091,0.1606697455,0.05184555999,0.00171302552,0.9896663216,0.01197045664,0.00039551502,0.9434383463,0.0542023147,0.001790894887,0.5707766946,0.04563963341,0.001507975934,0.4463455631,0.05615924103,0.001855553553
qwen2_5_vl_7b,hmid_cos,hall,12,916,324716,354.4934498,99,529,0.002820926594,0.002335555761,1.371372491e-07,0.002572153088,0.0007669477521,2.534066701e-05,0.004581444448,0.001300079912,4.295584939e-05,0.009330142337,0.005995095035,0.0001980835155,0.01753664518,0.02177168804,0.0007193568209,0.8688469841,0.124561189,0.00411561753,1.551280077,0.2247075563,0.007424546645,3.175639471,1.918523732,0.06338980836,6.012203051,7.137122944,0.2358171798,0.01753664518,0.02177168804,0.0007193568209,0.05887644523,0.04728896105,0.001562471253,0.09651329457,0.06322962479,0.002089165608,0.2163373806,0.09301019168,0.003073143235,0.973108744,0.03101691938,0.001024827863,0.866622165,0.127346689,0.004207653038,0.5765848021,0.04102141381,0.001355385663,0.3911005654,0.07433372744,0.002456055487
qwen2_5_vl_7b,hmid_cos,hall,13,916,324716,354.4934498,99,529,0.002820926594,0.001635931392,1.557637006e-07,0.002687084449,0.0007340782982,2.425462968e-05,0.004480488802,0.001244381465,4.111552091e-05,0.007444494953,0.003644082555,0.0001204038767,0.01140186633,0.01000504079,0.0003305758525,0.9080968981,0.08331447807,0.00275278784,1.515700914,0.1935258892,0.006394275363,2.526905821,1.098892279,0.03630842289,3.926220109,3.656419432,0.1208114986,0.01140186633,0.01000504079,0.0003305758525,0.04339384558,0.02573763205,0.0008503952996,0.07562900767,0.03727452556,0.001231584991,0.1880661272,0.06498444082,0.002147146362,0.9828006124,0.01651829105,0.0005457796988,0.9082528178,0.07840303576,0.002590509218,0.5735685925,0.03587950798,0.001185492313,0.4141787756,0.05532876322,0.001828113794
qwen2_5_vl_7b,hmid_cos,hall,14,916,324716,354.4934498,99,529,0.002820926594,0.002428938621,1.323351171e-07,0.002480696084,0.0007456782427,2.463790264e-05,0.004929045061,0.00135825733,4.487808541e-05,0.01022263547,0.005769964399,0.00019064499,0.01907352916,0.01881647162,0.000621713722,0.8365734454,0.1230854994,0.004066859373,1.673043791,0.2397122848,0.007920316826,3.483713296,1.757940231,0.05808398016,6.628725859,6.809128339,0.224979933,0.01907352916,0.01881647162,0.000621713722,0.06450627754,0.04224922586,0.001395953715,0.105783698,0.0571782822,0.001889223621,0.2367656016,0.08702285249,0.00287531598,0.966504681,0.02902051862,0.0009588649249,0.8327328541,0.1236944435,0.004086979452,0.6019430296,0.04337905862,0.00143328444,0.3828616412,0.06390656149,0.002111532226
qwen2_5_vl_7b,hmid_cos,hall,15,916,324716,354.4934498,99,529,0.002820926594,0.001182023975,1.435400918e-07,0.002820226458,0.0007290306247,2.408784986e-05,0.004141539451,0.001103144766,3.6448929e-05,0.005711235465,0.002329317089,7.696280294e-05,0.00717810828,0.004767419483,0.0001575199735,0.9531663475,0.04663624121,0.001540904782,1.403257098,0.1511425344,0.004993889903,1.932781985,0.5777495592,0.01908938276,2.443085146,1.504550002,0.04971173132,0.00717810828,0.004767419483,0.0001575199735,0.03091164838,0.0144350205,0.0004769465024,0.05695657174,0.02199379836,0.0007266955526,0.1560766903,0.04488145425,0.001482924989,0.9908412465,0.00863960906,0.0002854607184,0.9489872315,0.04442677805,0.001467902065,0.5668540404,0.03631362995,0.001199836106,0.4458468153,0.0370942607,0.001225628872
qwen2_5_vl_7b,hmid_cos,hall,16,916,324716,354.4934498,99,529,0.002820926594,0.001500354904,1.399603207e-07,0.002716963751,0.0007440085857,2.458273562e-05,0.004457688799,0.001258328482,4.157634333e-05,0.006791665896,0.003243914423,0.0001071819494,0.009567217049,0.007503899654,0.0002479358234,0.917333578,0.07957516,0.002629237293,1.512373936,0.2347403342,0.007756038957,2.30803729,0.921683823,0.0304532907,3.282851806,2.531366708,0.08363871027,0.009567217049,0.007503899654,0.0002479358234,0.0383183159,0.02098257791,0.0006932838883,0.06862699421,0.03192714057,0.001054902418,0.1787088241,0.06086320126,0.002010976774,0.9843603982,0.01563494288,0.0005165930536,0.9161225221,0.07720530459,0.002550935066,0.5781983032,0.04457737336,0.001472877874,0.4253822466,0.04536129909,0.001498779509
qwen2_5_vl_7b,hmid_cos,hall,17,916,324716,354.4934498,99,529,0.002820926594,0.001711956083,1.170556061e-07,0.002630177255,0.0007557150036,2.496952655e-05,0.004701246627,0.001325543459,4.379718866e-05,0.007676232206,0.003724963966,0.0001230762737,0.01100437391,0.008029548406,0.000265303747,0.8864265635,0.09874427386,0.003262602643,1.59906209,0.2761052157,0.009122773111,2.621402352,1.127108097,0.03724069978,3.787668583,2.670893035,0.08824878986,0.01100437391,0.008029548406,0.000265303747,0.0438480978,0.02396721347,0.000791899023,0.07740844844,0.03623703148,0.001197305221,0.1956705512,0.06724172326,0.002221729073,0.9789853133,0.01927296958,0.0006367968393,0.8894349735,0.09312066079,0.003076793237,0.5943972048,0.0513590151,0.001696949624,0.4156118304,0.04941665157,0.001632772127
qwen2_5_vl_7b,hmid_cos,hall,18,916,324716,354.4934498,99,529,0.002820926594,0.002095395521,1.289590728e-07,0.002479843328,0.0007508974195,2.481034909e-05,0.005188611872,0.001397854874,4.618642507e-05,0.009364431158,0.004316379294,0.0001426171862,0.0142424684,0.009467006196,0.0003127986892,0.8345248566,0.1090598335,0.003603438327,1.765011141,0.2786318817,0.009206256505,3.196756317,1.243154611,0.04107498451,4.893401001,3.108113432,0.1026949584,0.0142424684,0.009467006196,0.0003127986892,0.05451989811,0.02677890573,0.0008847999503,0.09444327521,0.03962220911,0.001309154638,0.2291483465,0.07130833952,0.002356093856,0.9677363868,0.02223173428,0.0007345571767,0.8345751513,0.103818495,0.003430259627,0.6283290395,0.05591734564,0.001847561104,0.3982285971,0.04585067421,0.001514948918
qwen2_5_vl_7b,hmid_cos,hall,19,916,324716,354.4934498,99,529,0.002820926594,0.001458544661,1.324806362e-07,0.002710445784,0.0007161188276,2.366123207e-05,0.004366344547,0.001196310719,3.952721875e-05,0.006794055774,0.003045099705,0.0001006129263,0.009767526603,0.009126135197,0.0003015359944,0.9161708692,0.0656592856,0.002169443861,1.478858948,0.1857292799,0.006136668141,2.307439403,0.8305346152,0.0274416361,3.293110216,2.292155196,0.07573493944,0.009767526603,0.009126135197,0.0003015359944,0.03850246267,0.02063868079,0.0006819212078,0.06856813918,0.03002372146,0.0009920116797,0.1766845656,0.05500233009,0.00181732814,0.9864984227,0.01233056115,0.0004074132081,0.926359492,0.05999563422,0.001982311552,0.5564757738,0.03471589504,0.001147045459,0.4130154957,0.044747122,0.001478486527
qwen2_5_vl_7b,hmid_cos,hall,20,916,324716,354.4934498,99,529,0.002820926594,0.001570222069,1.309672371e-07,0.00266371743,0.0007672566083,2.53508719e-05,0.004563078824,0.00133656421,4.416132455e-05,0.006904351914,0.003182745278,0.000105160864,0.009054035047,0.009198720571,0.0003039342827,0.8981623998,0.1011311317,0.003341466646,1.550467216,0.2937193634,0.009704760931,2.359132026,0.9903669137,0.03272264389,3.072521324,2.185473832,0.07221008794,0.009054035047,0.009198720571,0.0003039342827,0.03795056862,0.02041091426,0.0006743955899,0.06885535573,0.03122587033,0.001031731796,0.181853087,0.06304357983,0.002083018509,0.9829187827,0.01893993184,0.0006257929627,0.909877103,0.08931204161,0.002950952917,0.5800275142,0.05993260924,0.001980229148,0.4193524534,0.04288243966,0.001416875688
qwen2_5_vl_7b,hmid_cos,hall,21,916,324716,354.4934498,99,529,0.002820926594,0.001265792448,1.441221684e-07,0.002751977827,0.0007320648119,2.418810222e-05,0.004325540053,0.00117905298,3.895700702e-05,0.006087842626,0.002152663083,7.11259903e-05,0.007553287842,0.003880448845,0.0001282136387,0.9294956854,0.06357161871,0.002100465405,1.467029258,0.1870167945,0.006179208819,2.071817902,0.5527172931,0.0182622934,2.57735445,1.076713031,0.0355755999,0.007553287842,0.003880448845,0.0001282136387,0.03285110041,0.01241080756,0.0004100646242,0.06069778689,0.02017689595,0.0006666634071,0.1653866242,0.04447703404,0.001469562569,0.9886478978,0.009434436128,0.0003117225439,0.9370364439,0.04794581587,0.001584174347,0.5674936837,0.05265098622,0.001739637551,0.4290739394,0.04273328753,0.001411947563
qwen2_5_vl_7b,hmid_cos,hall,22,916,324716,354.4934498,99,529,0.002820926594,0.001557996787,1.325970516e-07,0.002656325686,0.0006949406873,2.296148662e-05,0.004806196297,0.001346008902,4.447338595e-05,0.00725967541,0.002344409632,7.746147461e-05,0.009223142651,0.003460802362,0.0001143481287,0.8981799941,0.06757127676,0.002232617827,1.627147693,0.2105235942,0.006955895342,2.466557652,0.5550448536,0.01833919817,3.15135519,1.010858824,0.03339971568,0.009223142651,0.003460802362,0.0001143481287,0.03964076479,0.01260535822,0.0004164927588,0.07228523546,0.02101717331,0.0006944269526,0.1910780078,0.04817620601,0.001591786652,0.980897484,0.01080525186,0.0003570155704,0.8960288168,0.05478550586,0.001810164065,0.6044851639,0.05495973203,0.00181592066,0.420261699,0.0358812056,0.001185548404
qwen2_5_vl_7b,hmid_cos,hall,23,916,324716,354.4934498,99,529,0.002820926594,0.001777926616,1.17419404e-07,0.002612582473,0.0006888022688,2.275866756e-05,0.005182765959,0.001452390876,4.798834529e-05,0.007931247414,0.002442177702,8.069182257e-05,0.01008703804,0.003314478117,0.0001095134395,0.8834524825,0.0717212851,0.002369737962,1.753138909,0.2089508996,0.00690393205,2.692811847,0.5343258407,0.01765462271,3.446621877,0.9002954478,0.02974659889,0.01008703804,0.003314478117,0.0001095134395,0.04326459091,0.0126090997,0.0004166163808,0.07891291677,0.02165526211,0.00071551,0.2078388801,0.05040972402,0.001665584164,0.9735574125,0.0119202532,0.0003938562519,0.8588122564,0.05816302273,0.001921760364,0.6460442614,0.04885700528,0.001614280892,0.4254396633,0.03391498972,0.001120582802
qwen2_5_vl_7b,hmid_cos,hall,24,916,324716,354.4934498,99,529,0.002820926594,0.001927183843,1.180160325e-07,0.002504176463,0.0006803992327,2.248102343e-05,0.005439020899,0.001396971907,4.615725102e-05,0.008705377306,0.00267354968,8.833656789e-05,0.01084168857,0.003529613884,0.0001166217253,0.8451372287,0.06826764019,0.002255626322,1.845590683,0.1887717173,0.006237193102,2.954973355,0.5596584285,0.01849163497,3.701195154,0.91600913,0.03026579356,0.01084168857,0.003529613884,0.0001166217253,0.04706693253,0.0135320829,0.0004471126042,0.08602992339,0.0229205077,0.0007573148911,0.2237136836,0.04937529004,0.001631405503,0.9689068588,0.0110091086,0.0003637511869,0.8354011517,0.0534055463,0.001764568918,0.6466053483,0.0366960994,0.001212473252,0.4055389789,0.03062771316,0.001011968127
qwen2_5_vl_7b,hmid_cos,hall,25,916,324716,354.4934498,99,529,0.002820926594,0.001679812562,1.297448762e-07,0.002633844788,0.0006812049968,2.250764663e-05,0.005086755196,0.001327834995,4.387290315e-05,0.007656615118,0.002220591663,7.337041376e-05,0.009526851356,0.002910434913,9.61634763e-05,0.8902408632,0.05199534608,0.001717974591,1.723291706,0.1552833974,0.005130707869,2.599401161,0.4421952808,0.01461054333,3.250281331,0.7366039766,0.02433808045,0.009526851356,0.002910434913,9.61634763e-05,0.04134935643,0.01124579982,0.0003715716848,0.07611650201,0.0196819169,0.0006503088389,0.2023534165,0.04542640198,0.001500930569,0.9764835039,0.008140520783,0.0002689703776,0.8724930445,0.04098044214,0.001354031921,0.6255241391,0.03270679681,0.001080662985,0.4183997308,0.03106496757,0.00102641542
qwen2_5_vl_7b,hmid_cos,hall,26,916,324716,354.4934498,99,529,0.002820926594,0.001327940386,1.086154953e-07,0.002814352881,0.0007184384641,2.373787502e-05,0.004508712771,0.001195802399,3.951042339e-05,0.006116092797,0.00181446236,5.995152387e-05,0.007107937747,0.002194400829,7.250504425e-05,0.9516803214,0.04120919881,0.001361590254,1.528587401,0.1651195922,0.00545570489,2.07351574,0.3520202907,0.01163107779,2.418160591,0.5057921626,0.01671184345,0.007107937747,0.002194400829,7.250504425e-05,0.03227484558,0.009147161512,0.0003022307234,0.06062146885,0.01644472635,0.0005433490525,0.1688339492,0.040454148,0.001336642673,0.9858282646,0.007441080104,0.000245860207,0.9212660222,0.03896382024,0.001287400858,0.6083336408,0.04123993228,0.001362605717,0.452749932,0.03328933509,0.001099910591
qwen2_5_vl_7b,hmid_cos,hall,27,916,324716,354.4934498,99,529,0.002820926594,0.001124190884,1.540174708e-07,0.002862438382,0.0007275313037,2.403831089e-05,0.004131380821,0.001158431982,3.827567006e-05,0.005377211591,0.001681935303,5.557270665e-05,0.006359670093,0.002268515706,7.495386869e-05,0.9682500659,0.0394813209,0.001304499561,1.397193937,0.1712047004,0.005656762524,1.82256959,0.3735170116,0.01234134944,2.164748624,0.616111151,0.02035688543,0.006359670093,0.002268515706,7.495386869e-05,0.02848390533,0.008871237195,0.0002931139274,0.05358746263,0.01579681103,0.0005219413277,0.1514072213,0.04037428943,0.001334004072,0.9911195636,0.007393919452,0.0002443019752,0.9502741664,0.03917034428,0.001294224604,0.5809287031,0.05006396771,0.001654160054,0.4617741951,0.03986597847,0.001317209005
qwen2_5_vl_7b,hmid_cos,hall,28,916,324716,354.4934498,99,529,0.002820926594,0.008973108071,1.281150617e-07,0.00181823151,0.0007525568318,2.486517762e-05,0.004306294405,0.001644353732,5.433097658e-05,0.02069955342,0.01245742748,0.0004116049895,0.1082515983,0.09687976365,0.003200997491,0.6082768928,0.1710717889,0.005652371005,1.440175112,0.3207105848,0.01059657599,7.153943488,4.334442796,0.1432140211,38.45157401,35.00204153,1.156500005,0.1082515983,0.09687976365,0.003200997491,0.2345986236,0.1525818966,0.005041447769,0.2940346795,0.1607790195,0.005312288334,0.4239778379,0.1490124725,0.004923510675,0.8682663898,0.1080736571,0.003570854141,0.5364831162,0.2342524335,0.007739918264,0.5884840045,0.06108343337,0.002018253448,0.2253925302,0.0883113489,0.002917889099
qwen2_5_vl_7b,hmid_cos,real,1,7801,2770830,355.1890783,63,529,0.002815401883,0.001419505229,1.649314072e-07,0.002827632591,0.0007687754693,8.704110146e-06,0.004370951366,0.001259653949,1.426185818e-05,0.006899699473,0.00258958696,2.931941904e-05,0.009817951422,0.004718518887,5.342328125e-05,0.9587016437,0.04745394074,0.0005372756332,1.479818612,0.1132502317,0.001282224174,2.342470113,0.6434587713,0.007285268902,3.368668625,1.51581977,0.01716217903,0.009817951422,0.004718518887,5.342328125e-05,0.03933651779,0.01502751661,0.0001701422132,0.06943292095,0.02337107649,0.0002646083702,0.1765755228,0.0467386646,0.0005291772449,0.984913379,0.007438792955,8.422234555e-05,0.9164155334,0.03851146393,0.0004360285119,0.610430855,0.04019284626,0.0004550651976,0.4559139983,0.04721883138,0.0005346137145
qwen2_5_vl_7b,hmid_cos,real,2,7801,2770830,355.1890783,63,529,0.002815401883,0.002602747901,1.689768396e-07,0.00241062523,0.0006810658824,7.711058291e-06,0.005036714745,0.001623478766,1.838109899e-05,0.01148655687,0.005384475556,6.096327235e-05,0.02465748106,0.01621969421,0.0001836401012,0.819219818,0.09627868249,0.001090071537,1.699317798,0.1861653969,0.002107772926,3.872662634,1.348721424,0.0152702841,8.611697063,5.771763896,0.06534816821,0.02465748106,0.01621969421,0.0001836401012,0.0768722648,0.03613202376,0.0004090883842,0.1228540896,0.05048414838,0.0005715837792,0.2604677539,0.07924292257,0.000897191903,0.9608446046,0.02242511965,0.0002538982047,0.8021053112,0.09875828864,0.001118145748,0.5976659182,0.03504160652,0.0003967426316,0.3590871256,0.05805029613,0.0006572480415
qwen2_5_vl_7b,hmid_cos,real,3,7801,2770830,355.1890783,63,529,0.002815401883,0.004991863699,1.785811037e-07,0.002209324746,0.0007075725468,8.011167927e-06,0.005094736949,0.001656367939,1.875347167e-05,0.01301334757,0.005264234293,5.960189541e-05,0.05266002959,0.06585116771,0.0007455698573,0.7477404467,0.1121542069,0.001269814931,1.717767583,0.2003450575,0.002268315675,4.419143799,1.357852624,0.01537366796,18.78099483,24.11515321,0.27303284,0.05266002959,0.06585116771,0.0007455698573,0.1134800525,0.07479182086,0.000846796331,0.1631325768,0.08029158134,0.0009090648644,0.3054087667,0.09323875875,0.001055653384,0.9375975926,0.04940799772,0.0005593995534,0.7185645703,0.1620579869,0.001834827754,0.5982153984,0.03725918156,0.0004218501151,0.3205999213,0.06233669439,0.0007057788337
qwen2_5_vl_7b,hmid_cos,real,4,7801,2770830,355.1890783,63,529,0.002815401883,0.001712993858,1.42143108e-07,0.002693987656,0.0007691838073,8.708733366e-06,0.004479215686,0.001336556109,1.513254787e-05,0.00743716972,0.003380217994,3.827097886e-05,0.01302531437,0.01360945703,0.0001540868793,0.9118893418,0.06844576699,0.000774946026,1.516729093,0.1695379478,0.001919516205,2.530180774,0.9393324987,0.01063516444,4.533546745,4.840860846,0.05480844237,0.01302531437,0.01360945703,0.0001540868793,0.04522420522,0.02486821129,0.0002815589971,0.077359913,0.03421090515,0.0003873373937,0.1894177809,0.05853894599,0.000662780557,0.9821856258,0.0143847833,0.000162865158,0.9040280812,0.06915350982,0.0007829591219,0.5758679446,0.0439275879,0.000497350109,0.4133261279,0.05238050727,0.0005930544391
