model,group,AUROC_mean,AUROC_std,HALL_AUPR_mean,HALL_AUPR_std,HALL_F1_mean,HALL_F1_std
llava_1_5_7b,attention_log1p_prompt,0.8976643961926105,0.0018999772488665725,0.7061370360021629,0.00526455787573131,0.6403834702444245,0.015279540391553293
llava_1_5_7b,attention_log1p_generation,0.8876822393522215,0.0008793969500936231,0.6626435341691116,0.0004930154699052903,0.6275334691624933,0.005060662666971047
llava_1_5_7b,attention_log1p_visual,0.893161453296316,0.002474485845011108,0.6852701425204234,0.010390828832629817,0.6461887335141568,0.006324023368750137
llava_1_5_7b,attention_log1p_concat,0.9012465325063245,0.0016642812264511802,0.7022679442520078,0.009992887945617283,0.6482573268446529,0.0017086292687924181
llava_1_5_7b,attention_log1p_visual_prompt_sum,0.897377717252381,0.0010218744643341376,0.7032499820631749,0.0025083863327096598,0.6436331209910138,0.015405867298343643
llava_1_5_7b,gated_raw_prompt,0.8916399906703947,0.002063450806868408,0.705622457809511,0.005040965222796207,0.6113477745904428,0.011971594131436817
llava_1_5_7b,gated_raw_generation,0.8806221434594663,0.0009157101739180772,0.6487776366435006,0.001993823025006949,0.6021962110874064,0.01572679156424584
llava_1_5_7b,gated_raw_visual,0.8911962749486401,0.0006071944102752302,0.6949217742306363,0.0024316730384016188,0.6371409064291199,0.0063012042896713125
llava_1_5_7b,gated_raw_concat,0.9048154538083252,0.0022134714717569393,0.7219361212517027,0.002524358096310071,0.6698157666098128,0.013599472995257805
llava_1_5_7b,gated_raw_visual_prompt_sum,0.8912827030544426,0.001754679488963858,0.6939632370559533,0.005338883015530874,0.6324914819876742,0.006198568556172267
llava_1_5_7b,gated_log1p_prompt,0.8931758258273031,0.001857294432378646,0.706173288270537,0.004134544821453707,0.6114696087275343,0.01140091484633649
llava_1_5_7b,gated_log1p_generation,0.8852537639150698,0.0012538897846819928,0.6681367628559366,0.0041541476536363356,0.6049740935767752,0.004524426208335727
llava_1_5_7b,gated_log1p_visual,0.8937814013275589,0.00018518243425589225,0.688623029379043,0.0036634429969340998,0.6411268837637831,0.005986771341796811
llava_1_5_7b,gated_log1p_concat,0.9029640017293339,0.0007323071020656957,0.7125830563836141,0.007269712550212629,0.6572256658589315,0.01643912864941568
llava_1_5_7b,gated_log1p_visual_prompt_sum,0.8967304710582562,0.0007996873278439884,0.7039362761818837,0.005339628121044588,0.6392243075968631,0.005216329331156981
qwen3_vl_8b,attention_raw_prompt,0.8641824808053865,0.006249694169727981,0.5767539471108913,0.014350113532751068,0.4692568253756006,0.03430008805536918
qwen3_vl_8b,attention_raw_generation,0.8632947846015001,0.0026523199708991907,0.5720979829986629,0.009298852886597707,0.5311177498713887,0.01917119920299268
qwen3_vl_8b,attention_raw_visual,0.8656287014140366,0.00223615518439325,0.562544947450211,0.0034671574524355263,0.5162312000654892,0.010534977883297669
qwen3_vl_8b,attention_raw_concat,0.9009928665293895,0.005155070107224962,0.6567334719557297,0.013792493997362595,0.6111221054645058,0.012919635150409772
qwen3_vl_8b,attention_raw_visual_prompt_sum,0.8700466011564619,0.0016153704285107504,0.5924793760956305,0.010033369669883888,0.47679028340538077,0.00885487734779032
qwen3_vl_8b,attention_log1p_prompt,0.8799238132578413,0.008790651884314412,0.6160469298664629,0.019154506891306645,0.5814712634071235,0.017491394792760923
qwen3_vl_8b,attention_log1p_generation,0.8752137880149049,0.0011712172598286406,0.5991126839222484,0.018142211198142424,0.5383242613763685,0.012015304997246266
qwen3_vl_8b,attention_log1p_visual,0.8730904433927412,0.00464228015685351,0.5919764476328186,0.0030015454897101288,0.5349015839188774,0.0034053286443329438
qwen3_vl_8b,attention_log1p_concat,0.9008325898347015,0.0013631505834505897,0.6694089250206158,0.007531422771800988,0.6177349423538728,0.012802338741184338
qwen3_vl_8b,attention_log1p_visual_prompt_sum,0.8514947666957893,0.01977333186818628,0.5775304314347378,0.030639277604065897,0.5060697094581266,0.059992672336343256
qwen3_vl_8b,gated_raw_prompt,0.8550290864897295,0.017426145520231907,0.5751829769185998,0.020580820751123798,0.49440594063072196,0.03870955506421962
qwen3_vl_8b,gated_raw_generation,0.8646954691347734,0.0042695186022753155,0.5800248683340815,0.013485322094857057,0.5475775465366751,0.015443292364618954
qwen3_vl_8b,gated_raw_visual,0.8672866519098911,0.001503364123533266,0.569541377374238,0.0019415669867114225,0.5168262779355087,0.00865497564997169
qwen3_vl_8b,gated_raw_concat,0.9052497177792391,0.001214392372923927,0.6663075521440543,0.004469363361180333,0.6207452450884898,0.00922150825139863
qwen3_vl_8b,gated_raw_visual_prompt_sum,0.8699147523506391,0.0008908115456471068,0.5966633990538474,0.003609250256375627,0.5099084820042289,0.015955176269069508
qwen3_vl_8b,gated_log1p_prompt,0.8739751810380579,0.007486571387489107,0.6244448924012489,0.010413462501894948,0.5691723466046267,0.024168924728038516
qwen3_vl_8b,gated_log1p_generation,0.8632159325839691,0.012368257114493233,0.5773011986006259,0.037993152993214006,0.4988454992819588,0.05415607557494914
qwen3_vl_8b,gated_log1p_visual,0.8767858116792572,0.0031312729869820617,0.5942450260190731,0.003924696595539185,0.5451921597436248,0.01248876557950664
qwen3_vl_8b,gated_log1p_concat,0.9087818508124973,0.0036571853407447005,0.6897207296963902,0.001796223145775752,0.6417127465038667,0.004669098112915873
qwen3_vl_8b,gated_log1p_visual_prompt_sum,0.8798852233634541,0.0019428682485835968,0.626268987487225,0.004161957607119985,0.5627319344423293,0.008370306383679717
internvl_2_5_8b,attention_raw_prompt,0.8765610035283352,0.002846123883416433,0.5629477105099171,0.012712649693332459,0.46126618611782716,0.015521507184581979
internvl_2_5_8b,attention_raw_generation,0.8358142497035984,0.0029702659870959034,0.47868268160050137,0.010713512524880486,0.30255479805805185,0.048087883557726044
internvl_2_5_8b,attention_raw_visual,0.8388570383345971,0.002335027356124167,0.4998182185110007,0.008655356868839514,0.3516266337023779,0.09000835434475928
internvl_2_5_8b,attention_raw_concat,0.8733299598745322,0.002745959784496132,0.5810860799956402,0.0056192584011828285,0.5347088290265455,0.009756347212452896
internvl_2_5_8b,attention_raw_visual_prompt_sum,0.8551390950941542,0.002554121655067477,0.5260330240349903,0.004999685820086933,0.39484424402633084,0.025115383031138413
internvl_2_5_8b,attention_log1p_prompt,0.8519392047538176,0.016825551573395266,0.5193563673755262,0.0411924035640405,0.4124189201711716,0.044770585319140556
internvl_2_5_8b,attention_log1p_generation,0.851740713642303,0.004062790882826313,0.5153104096934642,0.010807569646016556,0.4369420334620833,0.00347788227260528
internvl_2_5_8b,attention_log1p_visual,0.8494727524219475,0.005419081701749898,0.5167734063706394,0.008115751379070979,0.4027523291485564,0.007044905054257597
internvl_2_5_8b,attention_log1p_concat,0.8693928486233796,0.002055232545374237,0.5459241402114225,0.013254503739081287,0.49225859416233114,0.020799726173407477
internvl_2_5_8b,attention_log1p_visual_prompt_sum,0.8458663113408743,0.007560455557747185,0.5137057397698231,0.0125066736560109,0.42421308111826567,0.055452284706150747
internvl_2_5_8b,gated_raw_prompt,0.8828239321534239,0.0018431547942615067,0.596716808361271,0.008804662174538732,0.5021774952621038,0.015086019788038935
internvl_2_5_8b,gated_raw_generation,0.8366449305548138,0.005091840058453427,0.488255369953097,0.013504534990221648,0.3663524889325749,0.04916477663559959
internvl_2_5_8b,gated_raw_visual,0.8431059052440818,0.000596904879092456,0.5040411925453929,0.006109577529241843,0.42168112428847376,0.028605186305728354
internvl_2_5_8b,gated_raw_concat,0.8728005760692708,0.001723139460059523,0.5862651876069193,0.0063984760163066385,0.5107534136250315,0.005437854984669933
internvl_2_5_8b,gated_raw_visual_prompt_sum,0.8569838162987016,0.0020020914282171637,0.5313183903028911,0.007920888945229064,0.43271459313318134,0.0326251914262052
internvl_2_5_8b,gated_log1p_prompt,0.8667664017744928,0.011985791331819899,0.5564329226995933,0.023621132046394558,0.4676246664240127,0.05143888808236997
internvl_2_5_8b,gated_log1p_generation,0.8474816106441082,0.0015830311818500404,0.510508594811138,0.010057994156587273,0.4131204213187832,0.03162284608519494
internvl_2_5_8b,gated_log1p_visual,0.849944725120964,0.002259518491788974,0.5194190532157864,0.0023252781977050542,0.46882892629806355,0.00934047772274216
internvl_2_5_8b,gated_log1p_concat,0.8681780919218568,0.004521517622201175,0.5646779529605407,0.023396485120751317,0.5214478957851073,0.025881325688345155
internvl_2_5_8b,gated_log1p_visual_prompt_sum,0.853528023740605,0.014194325462979744,0.5285325798138992,0.028238064809937735,0.45512238963775054,0.03458698096476736
