method,label,layer,metric,count,mean,std,q10,median,q90
JFFN_MATCH_WRITE,HALL,13,top1_mass,1766,0.15750152099611806,0.10139703855000522,0.05717710964381695,0.1303986757993698,0.30524997413158417
JFFN_MATCH_WRITE,HALL,13,top32_mass,1766,0.7039120123380983,0.1054078882288138,0.5547302067279816,0.7133740782737732,0.834342360496521
JFFN_MATCH_WRITE,HALL,14,normalized_entropy,1766,0.7867959875145153,0.0816222511405232,0.6777556538581848,0.7999677062034607,0.8767092823982239
JFFN_MATCH_WRITE,HALL,14,top1_mass,1766,0.12973612613263008,0.08753485854461399,0.04908517003059387,0.10475247353315353,0.24779869616031647
JFFN_MATCH_WRITE,HALL,14,top32_mass,1766,0.6390166665898849,0.09596238728793462,0.514110654592514,0.6386823356151581,0.7633263468742371
JFFN_MATCH_WRITE,HALL,15,normalized_entropy,1766,0.7529823013738489,0.08500467791788995,0.6399453282356262,0.7592996954917908,0.8587409257888794
JFFN_MATCH_WRITE,HALL,15,top1_mass,1766,0.13600444223938482,0.0841237092154824,0.05389486998319626,0.11423014849424362,0.25015902519226074
JFFN_MATCH_WRITE,HALL,15,top32_mass,1766,0.6944828567222723,0.09723787740717199,0.555461585521698,0.7054061591625214,0.8116703033447266
JFFN_MATCH_WRITE,HALL,16,normalized_entropy,1766,0.7382264091028903,0.08570875244694266,0.6261303126811981,0.744192361831665,0.8444106876850128
JFFN_MATCH_WRITE,HALL,16,top1_mass,1766,0.12839491103511064,0.07950561319851539,0.05218895897269249,0.10647989064455032,0.23236382752656937
JFFN_MATCH_WRITE,HALL,16,top32_mass,1766,0.7211449627900582,0.10365786663238254,0.5754575133323669,0.7315542101860046,0.8476148545742035
JFFN_MATCH_WRITE,HALL,17,normalized_entropy,1766,0.7422013351122089,0.07800409535343372,0.6381092369556427,0.7498400807380676,0.8358099162578583
JFFN_MATCH_WRITE,HALL,17,top1_mass,1766,0.1306700651720588,0.07407973406047293,0.05664982087910175,0.11323661357164383,0.2307378351688385
JFFN_MATCH_WRITE,HALL,17,top32_mass,1766,0.7154135908066619,0.092016310143607,0.5892521739006042,0.7213716804981232,0.829632431268692
JFFN_MATCH_WRITE,HALL,18,normalized_entropy,1766,0.6956291852829005,0.11034644886383228,0.5410535037517548,0.7078398764133453,0.832427054643631
JFFN_MATCH_WRITE,HALL,18,top1_mass,1766,0.18147242680879674,0.11619953836158871,0.06544467434287071,0.15195491909980774,0.3420945703983307
JFFN_MATCH_WRITE,HALL,18,top32_mass,1766,0.751648038035071,0.10529806771403229,0.6011392772197723,0.7654300034046173,0.8773246705532074
JFFN_MATCH_WRITE,HALL,19,normalized_entropy,1766,0.7320826008899025,0.07627209552479218,0.6327878832817078,0.7397166788578033,0.8241740465164185
JFFN_MATCH_WRITE,HALL,19,top1_mass,1766,0.14459461114756417,0.07957704166272031,0.0648987740278244,0.12614216655492783,0.2546498030424118
JFFN_MATCH_WRITE,HALL,19,top32_mass,1766,0.7246093293008556,0.08441235818299425,0.60761559009552,0.7300834357738495,0.8284274041652679
JFFN_MATCH_WRITE,HALL,20,normalized_entropy,1766,0.69818986206403,0.09044912495548445,0.5800456404685974,0.7054714262485504,0.8079172968864441
JFFN_MATCH_WRITE,HALL,20,top1_mass,1766,0.14939251891943803,0.0910395846111112,0.062072379514575005,0.12425410747528076,0.2690940499305725
JFFN_MATCH_WRITE,HALL,20,top32_mass,1766,0.7727197944645433,0.09160093100525794,0.6476929485797882,0.7866270244121552,0.8806710541248322
JFFN_MATCH_WRITE,HALL,21,normalized_entropy,1766,0.7569171678473158,0.08034108923303046,0.6432443857192993,0.7686960101127625,0.8504826128482819
JFFN_MATCH_WRITE,HALL,21,top1_mass,1766,0.11979401757411177,0.07331241696465045,0.0491238534450531,0.09888014197349548,0.22226261347532272
JFFN_MATCH_WRITE,HALL,21,top32_mass,1766,0.6935110983026392,0.0985928113186276,0.5626316070556641,0.6968221366405487,0.8230116665363312
JFFN_MATCH_WRITE,HALL,22,normalized_entropy,1766,0.7240623770828021,0.07846795909320933,0.622187614440918,0.7322364449501038,0.8210282623767853
JFFN_MATCH_WRITE,HALL,22,top1_mass,1766,0.14072242459453144,0.07935493296840228,0.06352724134922028,0.12209432944655418,0.24178103357553482
JFFN_MATCH_WRITE,HALL,22,top32_mass,1766,0.739541870298229,0.0882254830272016,0.6214154958724976,0.7456610202789307,0.8465450406074524
JFFN_MATCH_WRITE,HALL,23,normalized_entropy,1766,0.7172079268897781,0.1166189959718051,0.5602672100067139,0.7311610877513885,0.8545336425304413
JFFN_MATCH_WRITE,HALL,23,top1_mass,1766,0.16755125332109014,0.11175861771250216,0.058525919914245605,0.13545828312635422,0.3284478038549423
JFFN_MATCH_WRITE,HALL,23,top32_mass,1766,0.7218778772640336,0.12211280480155358,0.5512218177318573,0.738861083984375,0.8719959855079651
JFFN_MATCH_WRITE,HALL,24,normalized_entropy,1766,0.7074835976229249,0.12549691623169373,0.5366932153701782,0.7243322134017944,0.8557554185390472
JFFN_MATCH_WRITE,HALL,24,top1_mass,1766,0.17080373772117283,0.11971117797837606,0.05800195410847664,0.1348932608962059,0.3382512032985687
JFFN_MATCH_WRITE,HALL,24,top32_mass,1766,0.733416096135417,0.12789771912838246,0.5506857931613922,0.7482115924358368,0.8924978971481323
JFFN_MATCH_WRITE,HALL,25,normalized_entropy,1766,0.6712591131455091,0.11188649980461057,0.5257891714572906,0.6816087663173676,0.8087275922298431
JFFN_MATCH_WRITE,HALL,25,top1_mass,1766,0.17388409600062624,0.11231915790077808,0.0662366934120655,0.14392437785863876,0.32540272176265717
JFFN_MATCH_WRITE,HALL,25,top32_mass,1766,0.7910413841800269,0.10667932935144696,0.6379744708538055,0.8091742396354675,0.914254754781723
JFFN_MATCH_WRITE,HALL,26,normalized_entropy,1766,0.6903713112981781,0.1130693823620734,0.5419327914714813,0.6990216076374054,0.835951566696167
JFFN_MATCH_WRITE,HALL,26,top1_mass,1766,0.16390283217723245,0.10359495454999762,0.06226946413516998,0.13669294118881226,0.3028513789176941
JFFN_MATCH_WRITE,HALL,26,top32_mass,1766,0.7671897900232777,0.12080300347042373,0.5889188051223755,0.7897862792015076,0.9067239463329315
JFFN_MATCH_WRITE,HALL,27,normalized_entropy,1766,0.6879252969568947,0.1491840352191357,0.470907524228096,0.7133981883525848,0.8478579819202423
JFFN_MATCH_WRITE,HALL,27,top1_mass,1766,0.18256902146666804,0.15487037997507871,0.060492562130093575,0.1302696242928505,0.38745342195034027
JFFN_MATCH_WRITE,HALL,27,top32_mass,1766,0.7504034181244646,0.12889297611810152,0.5635354220867157,0.7654295265674591,0.9135818481445312
JFFN_MATCH_WRITE,HALL,28,normalized_entropy,1766,0.7035034609829853,0.1350813265225736,0.522688627243042,0.716633528470993,0.8757550120353699
JFFN_MATCH_WRITE,HALL,28,top1_mass,1766,0.1808127728855134,0.1280838099879534,0.054846495389938354,0.14679192006587982,0.3553232401609421
JFFN_MATCH_WRITE,HALL,28,top32_mass,1766,0.7298678452168018,0.14203412478437394,0.5106706619262695,0.756127655506134,0.8930201530456543
JFFN_MATCH_WRITE,HALL,29,normalized_entropy,1766,0.6904102781890877,0.10680629766559616,0.5549202561378479,0.6931485831737518,0.826642245054245
JFFN_MATCH_WRITE,HALL,29,top1_mass,1766,0.1717960271849334,0.10282971738573785,0.06699985265731812,0.14938028156757355,0.30739380419254303
JFFN_MATCH_WRITE,HALL,29,top32_mass,1766,0.7632665576946965,0.11222970239629289,0.6072931885719299,0.7887365221977234,0.8880844414234161
JFFN_MATCH_WRITE,HALL,30,normalized_entropy,1766,0.6855002105033546,0.10783307182052201,0.5483864843845367,0.6885555684566498,0.8222339451313019
JFFN_MATCH_WRITE,HALL,30,top1_mass,1766,0.16946538879893644,0.104560083215801,0.06685417518019676,0.14582237601280212,0.30585817992687225
JFFN_MATCH_WRITE,HALL,30,top32_mass,1766,0.7714765657452468,0.11042229168419485,0.6150114238262177,0.7961453199386597,0.8908789455890656
JFFN_MATCH_WRITE,HALL,31,normalized_entropy,1766,0.727493878280995,0.09736520383121729,0.5960521996021271,0.7326921820640564,0.8533447682857513
JFFN_MATCH_WRITE,HALL,31,top1_mass,1766,0.14908897352751896,0.09034971530998749,0.06022806093096733,0.12693405151367188,0.2723914533853531
JFFN_MATCH_WRITE,HALL,31,top32_mass,1766,0.7249297126368245,0.1128630184180753,0.5615664720535278,0.7437479794025421,0.8556250333786011
JFFN_MATCH_WRITE,HALL,32,normalized_entropy,1766,0.7895872395818933,0.08811280706080273,0.6643261313438416,0.8043850064277649,0.8897128105163574
JFFN_MATCH_WRITE,HALL,32,top1_mass,1766,0.12110251558275888,0.08328367073027484,0.044899506494402885,0.09684256464242935,0.2278028354048729
JFFN_MATCH_WRITE,HALL,32,top32_mass,1766,0.6373943524141948,0.11253879887215178,0.48866383731365204,0.6392233073711395,0.7907819151878357
JFFN_MATCH_WRITE,REAL,1,normalized_entropy,9993,0.9119019358828299,0.046888905353959856,0.845792293548584,0.9255256652832031,0.9578092098236084
JFFN_MATCH_WRITE,REAL,1,top1_mass,9993,0.0554978009386039,0.03160946519676843,0.028535863384604454,0.04636607691645622,0.0931559503078461
JFFN_MATCH_WRITE,REAL,1,top32_mass,9993,0.43606419851922373,0.09616449893397179,0.32912628054618837,0.41481727361679077,0.5770662307739258
JFFN_MATCH_WRITE,REAL,2,normalized_entropy,9993,0.8039121127314698,0.04138341955918194,0.7502964496612549,0.8071990013122559,0.85369473695755
JFFN_MATCH_WRITE,REAL,2,top1_mass,9993,0.10191105695229434,0.04021666385034336,0.06190807968378067,0.09361816942691803,0.15197844803333285
JFFN_MATCH_WRITE,REAL,2,top32_mass,9993,0.6323861501858207,0.06158375289504173,0.5535715818405151,0.6329811215400696,0.7112966656684876
JFFN_MATCH_WRITE,REAL,3,normalized_entropy,9993,0.7308606525017647,0.07343891363851678,0.6323255658149719,0.7389758229255676,0.8180988430976868
JFFN_MATCH_WRITE,REAL,3,top1_mass,9993,0.15549511525973442,0.07572086972384393,0.07523957788944244,0.13962192833423615,0.25331103801727295
JFFN_MATCH_WRITE,REAL,3,top32_mass,9993,0.7217941510150063,0.07636321307502468,0.6202840089797974,0.7244166135787964,0.8184036016464233
JFFN_MATCH_WRITE,REAL,4,normalized_entropy,9993,0.7575679823650345,0.053666412586453445,0.6871630787849426,0.7609519362449646,0.8237021803855896
JFFN_MATCH_WRITE,REAL,4,top1_mass,9993,0.119534724409052,0.05296668498965287,0.06441513299942017,0.10904742777347565,0.1897533178329468
JFFN_MATCH_WRITE,REAL,4,top32_mass,9993,0.7091610930822018,0.06978066416493307,0.6173670053482055,0.7124682664871216,0.7977658271789552
JFFN_MATCH_WRITE,REAL,5,normalized_entropy,9993,0.7885955909607612,0.05912760148678107,0.7157752394676209,0.798504114151001,0.8514218211174012
JFFN_MATCH_WRITE,REAL,5,top1_mass,9993,0.1023700230463297,0.05622690480683783,0.05254516154527664,0.08779949694871902,0.16762227416038517
JFFN_MATCH_WRITE,REAL,5,top32_mass,9993,0.6634308784606637,0.07848157638291457,0.5647251963615417,0.6586110591888428,0.766792643070221
JFFN_MATCH_WRITE,REAL,6,normalized_entropy,9993,0.8003915436666529,0.054010588676594064,0.7307875990867615,0.8102981448173523,0.8581323266029358
JFFN_MATCH_WRITE,REAL,6,top1_mass,9993,0.08552925492537418,0.044248633535647036,0.04597430750727653,0.07445880025625229,0.13838287293910992
JFFN_MATCH_WRITE,REAL,6,top32_mass,9993,0.6470626704264341,0.08122288183452785,0.5473105430603027,0.6395447254180908,0.7583053588867188
JFFN_MATCH_WRITE,REAL,7,normalized_entropy,9993,0.8268570468570811,0.08024480990467969,0.7125620126724244,0.8499099612236023,0.9022977948188782
JFFN_MATCH_WRITE,REAL,7,top1_mass,9993,0.09331856218280257,0.07951167014699659,0.03661370798945427,0.06588461995124817,0.1835132271051408
JFFN_MATCH_WRITE,REAL,7,top32_mass,9993,0.5869178636515688,0.10207221670974845,0.4651321887969971,0.5722283720970154,0.7388191342353821
JFFN_MATCH_WRITE,REAL,8,normalized_entropy,9993,0.8063405317777296,0.06645220087675596,0.7205131888389588,0.8192694783210754,0.8774652361869812
JFFN_MATCH_WRITE,REAL,8,top1_mass,9993,0.09507124036021905,0.06627519341658451,0.04203262776136398,0.07489465922117233,0.17229191958904272
JFFN_MATCH_WRITE,REAL,8,top32_mass,9993,0.62658109361794,0.09036561987373432,0.5102952241897583,0.6223353147506714,0.7473509192466736
JFFN_MATCH_WRITE,REAL,9,normalized_entropy,9993,0.8698825308370671,0.044675414690473376,0.8093009471893311,0.8767377734184265,0.9202477097511291
JFFN_MATCH_WRITE,REAL,9,top1_mass,9993,0.05901314958838309,0.03545690150769407,0.029160847142338752,0.04903150349855423,0.1002530187368393
JFFN_MATCH_WRITE,REAL,9,top32_mass,9993,0.5216345005203364,0.08181725665183358,0.418538361787796,0.5158517956733704,0.633202600479126
JFFN_MATCH_WRITE,REAL,10,normalized_entropy,9993,0.8084093068772866,0.07096653299271928,0.7149364709854126,0.8192528486251831,0.8881254076957703
JFFN_MATCH_WRITE,REAL,10,top1_mass,9993,0.10156349714619509,0.06934081848237744,0.04093590825796127,0.08066515624523163,0.18818990886211404
JFFN_MATCH_WRITE,REAL,10,top32_mass,9993,0.6186338903237592,0.09623795975174755,0.49173808097839355,0.6203197240829468,0.7437240242958069
JFFN_MATCH_WRITE,REAL,11,normalized_entropy,9993,0.8107091917250114,0.0840518574662149,0.6929281949996948,0.8261016607284546,0.9048174738883973
JFFN_MATCH_WRITE,REAL,11,top1_mass,9993,0.1082062069818722,0.08000437870586327,0.036895547062158585,0.08409494906663895,0.21158430278301246
JFFN_MATCH_WRITE,REAL,11,top32_mass,9993,0.6024883192073209,0.11308045960917668,0.4531253814697266,0.6023525595664978,0.752901577949524
JFFN_MATCH_WRITE,REAL,12,normalized_entropy,9993,0.7989855465630827,0.06782612867533222,0.7105518102645874,0.8041449785232544,0.8797656536102296
JFFN_MATCH_WRITE,REAL,12,top1_mass,9993,0.10210396810869525,0.06112394491063881,0.0427313894033432,0.08694858103990555,0.1781056046485901
JFFN_MATCH_WRITE,REAL,12,top32_mass,9993,0.6376976672174884,0.09765316187899016,0.5086202263832093,0.6448063254356384,0.7592080712318421
JFFN_MATCH_WRITE,REAL,13,normalized_entropy,9993,0.7751523159943126,0.08834535035883624,0.6533843159675599,0.7864500880241394,0.8804116368293763
JFFN_MATCH_WRITE,REAL,13,top1_mass,9993,0.1214941435235465,0.08749890627984751,0.04186662510037422,0.09477695822715759,0.23814447224140195
JFFN_MATCH_WRITE,REAL,13,top32_mass,9993,0.6606751519030641,0.11117908896792987,0.5067773580551147,0.6694308519363403,0.800966763496399
JFFN_MATCH_WRITE,REAL,14,normalized_entropy,9993,0.7888297174268688,0.07347797832699392,0.690059506893158,0.7991762161254883,0.8734645843505859
JFFN_MATCH_WRITE,REAL,14,top1_mass,9993,0.12420682156700624,0.07552338359222255,0.050840888917446134,0.10497681051492691,0.22208729684352876
JFFN_MATCH_WRITE,REAL,14,top32_mass,9993,0.6394686554927171,0.09102391957666836,0.5205527544021606,0.6413990259170532,0.756510853767395
JFFN_MATCH_WRITE,REAL,15,normalized_entropy,9993,0.7843864625141831,0.07927220724145619,0.6742080688476563,0.7966151833534241,0.8776091575622559
JFFN_MATCH_WRITE,REAL,15,top1_mass,9993,0.10840380282036793,0.06920030980579787,0.0439054511487484,0.08955282717943192,0.19846378862857822
JFFN_MATCH_WRITE,REAL,15,top32_mass,9993,0.6591971738344674,0.10409335168772042,0.5159763932228089,0.664070725440979,0.7938187956809998
JFFN_MATCH_WRITE,REAL,16,normalized_entropy,9993,0.7801374098798433,0.08093945108579396,0.669689679145813,0.7898714542388916,0.877929973602295
JFFN_MATCH_WRITE,REAL,16,top1_mass,9993,0.10098590139968043,0.06509163532445598,0.040358975529670715,0.08272479474544525,0.186005637049675
JFFN_MATCH_WRITE,REAL,16,top32_mass,9993,0.6657654351030016,0.11310357909376559,0.5078474402427673,0.6728076338768005,0.812391722202301
JFFN_MATCH_WRITE,REAL,17,normalized_entropy,9993,0.7694626879634817,0.07371284888480256,0.6707272410392762,0.7762460112571716,0.8595625638961792
JFFN_MATCH_WRITE,REAL,17,top1_mass,9993,0.10713060084108945,0.0661218217650041,0.044546347856521604,0.08935550600290298,0.19248641431331645
JFFN_MATCH_WRITE,REAL,17,top32_mass,9993,0.682176678138107,0.09894683314959972,0.545707106590271,0.6909188032150269,0.8057544231414795
JFFN_MATCH_WRITE,REAL,18,normalized_entropy,9993,0.7100558968399375,0.09505527660949528,0.5801338791847229,0.7187919616699219,0.8274297118186951
JFFN_MATCH_WRITE,REAL,18,top1_mass,9993,0.15370574223792263,0.09491194896324526,0.06013783812522888,0.1279618740081787,0.28108435869216924
JFFN_MATCH_WRITE,REAL,18,top32_mass,9993,0.7507735699054346,0.09899702267272284,0.6076003670692444,0.7681273221969604,0.8652668476104737
JFFN_MATCH_WRITE,REAL,19,normalized_entropy,9993,0.743975990544231,0.07512620321541218,0.6465616822242737,0.7474460601806641,0.8397475481033325
JFFN_MATCH_WRITE,REAL,19,top1_mass,9993,0.1337935274020829,0.07346152332205876,0.05822962000966072,0.11679904162883759,0.23276576697826393
JFFN_MATCH_WRITE,REAL,19,top32_mass,9993,0.7103406766430103,0.08994984737660468,0.5838345408439636,0.7210460305213928,0.8187114238739014
JFFN_MATCH_WRITE,REAL,20,normalized_entropy,9993,0.7455797861416419,0.07850367104853365,0.6409358382225037,0.7530542612075806,0.8421280026435853
JFFN_MATCH_WRITE,REAL,20,top1_mass,9993,0.11174459149320091,0.0681790147609734,0.04760114625096321,0.09332498162984848,0.20094955265522008
JFFN_MATCH_WRITE,REAL,20,top32_mass,9993,0.7193760037821811,0.10142220711410367,0.5765996694564819,0.7300270199775696,0.8430497646331788
JFFN_MATCH_WRITE,REAL,21,normalized_entropy,9993,0.7814193034654001,0.07214928253859944,0.68272545337677,0.7915486097335815,0.8662393808364868
JFFN_MATCH_WRITE,REAL,21,top1_mass,9993,0.10017919958246926,0.06096704113062502,0.043433967232704165,0.08397267758846283,0.1787740975618363
JFFN_MATCH_WRITE,REAL,21,top32_mass,9993,0.662227229448478,0.09977130164218613,0.5266727805137634,0.6636912822723389,0.7937392592430116
JFFN_MATCH_WRITE,REAL,22,normalized_entropy,9993,0.7480352454794833,0.07433265820919001,0.6482316970825195,0.7568294405937195,0.8372515916824341
JFFN_MATCH_WRITE,REAL,22,top1_mass,9993,0.11703001032091799,0.06707257947110204,0.05414394363760948,0.09922482818365097,0.2016716629266739
JFFN_MATCH_WRITE,REAL,22,top32_mass,9993,0.7135059646266747,0.09178675886287638,0.5881861686706543,0.7185448408126831,0.831401336193085
JFFN_MATCH_WRITE,REAL,23,normalized_entropy,9993,0.7173785223720383,0.09721293651278709,0.5851889967918396,0.7306779026985168,0.8309123396873475
JFFN_MATCH_WRITE,REAL,23,top1_mass,9993,0.15211401251300813,0.0951898796567815,0.06223033368587494,0.12532372772693634,0.2750428199768071
JFFN_MATCH_WRITE,REAL,23,top32_mass,9993,0.738242029064138,0.10025794879130916,0.6007325768470764,0.747035562992096,0.8629314184188843
JFFN_MATCH_WRITE,REAL,24,normalized_entropy,9993,0.7215107673223486,0.10779644877834833,0.5706252336502076,0.741401195526123,0.8413352608680725
JFFN_MATCH_WRITE,REAL,24,top1_mass,9993,0.15341408053903438,0.10490809737093994,0.05804030001163483,0.1226293072104454,0.29366531372070337
JFFN_MATCH_WRITE,REAL,24,top32_mass,9993,0.729107478818986,0.10847165223633604,0.58310467004776,0.7319105267524719,0.8724448323249818
JFFN_MATCH_WRITE,REAL,25,normalized_entropy,9993,0.6980135461926329,0.09476262479348788,0.5681246995925904,0.7083720564842224,0.8124611496925355
JFFN_MATCH_WRITE,REAL,25,top1_mass,9993,0.14348228166529806,0.09091426458976078,0.05831504613161087,0.11818698793649673,0.26093202829360973
JFFN_MATCH_WRITE,REAL,25,top32_mass,9993,0.7712525928937839,0.1015407295980727,0.6269512891769409,0.7840156555175781,0.8953761458396913
JFFN_MATCH_WRITE,REAL,26,normalized_entropy,9993,0.690359925219906,0.09479802547831749,0.5608280420303344,0.6966153979301453,0.808670485019684
JFFN_MATCH_WRITE,REAL,26,top1_mass,9993,0.15063054350183425,0.08833791333728123,0.06430947333574295,0.1275024116039276,0.2692934036254883
JFFN_MATCH_WRITE,REAL,26,top32_mass,9993,0.7813485506346046,0.10128787094307169,0.6373019337654113,0.7963070869445801,0.9000303745269775
JFFN_MATCH_WRITE,REAL,27,normalized_entropy,9993,0.7178386043465306,0.08907951935981656,0.6063222169876099,0.7265698313713074,0.8229522943496704
JFFN_MATCH_WRITE,REAL,27,top1_mass,9993,0.1372850802862646,0.08587198410886668,0.059860965609550475,0.11484578251838684,0.24155974090099352
JFFN_MATCH_WRITE,REAL,27,top32_mass,9993,0.7486788422528371,0.09879169918923392,0.6106611609458923,0.7593560814857483,0.867806875705719
JFFN_MATCH_WRITE,REAL,28,normalized_entropy,9993,0.7102230006349309,0.12279812665134647,0.5446552515029908,0.7260540723800659,0.8534866213798523
JFFN_MATCH_WRITE,REAL,28,top1_mass,9993,0.16947161009089523,0.12015843200364422,0.05929538235068321,0.13525830209255219,0.3244147777557374
JFFN_MATCH_WRITE,REAL,28,top32_mass,9993,0.7306563119284446,0.12343083504430019,0.5560634016990662,0.7446689605712891,0.8834225058555603
JFFN_MATCH_WRITE,REAL,29,normalized_entropy,9993,0.6823815166007813,0.09570313835669865,0.5560263991355896,0.6859119534492493,0.8060569524765014
JFFN_MATCH_WRITE,REAL,29,top1_mass,9993,0.16123071602934966,0.0914172295352537,0.06830688118934632,0.13921093940734863,0.281657886505127
JFFN_MATCH_WRITE,REAL,29,top32_mass,9993,0.7836645418407322,0.09670420376026545,0.6423577070236206,0.803931713104248,0.8930079102516174
JFFN_MATCH_WRITE,REAL,30,normalized_entropy,9993,0.7060370861971019,0.09093815356551133,0.5843820095062255,0.7141462564468384,0.8180448532104493
JFFN_MATCH_WRITE,REAL,30,top1_mass,9993,0.14189544075202126,0.0845693413612499,0.060249748080968855,0.11975076049566269,0.2540162265300751
JFFN_MATCH_WRITE,REAL,30,top32_mass,9993,0.7626021731953166,0.09811894458483515,0.6225654721260071,0.7762318253517151,0.8786760449409485
JFFN_MATCH_WRITE,REAL,31,normalized_entropy,9993,0.7303160680440242,0.0834588143264923,0.6206356644630432,0.7355988621711731,0.8330085635185241
JFFN_MATCH_WRITE,REAL,31,top1_mass,9993,0.1365560906237711,0.076472387727197,0.06175745949149132,0.11817582696676254,0.23685550689697274
JFFN_MATCH_WRITE,REAL,31,top32_mass,9993,0.7332017249761849,0.09710745454060231,0.599076771736145,0.7456153631210327,0.849383568763733
JFFN_MATCH_WRITE,REAL,32,normalized_entropy,9993,0.7804717641447944,0.07537758763497521,0.681815254688263,0.7896185517311096,0.869595754146576
JFFN_MATCH_WRITE,REAL,32,top1_mass,9993,0.11300400254211035,0.06898496298738421,0.04947533681988716,0.0948038250207901,0.19779833555221574
JFFN_MATCH_WRITE,REAL,32,top32_mass,9993,0.6634691161763665,0.09809740336985345,0.5297819137573242,0.6689329147338867,0.7866886138916016
Q_POSITIVE,HALL,1,normalized_entropy,1766,0.9390026643484122,0.045449514736868306,0.8809671700000763,0.9540893733501434,0.9756620228290558
Q_POSITIVE,HALL,1,top1_mass,1766,0.04113660221929965,0.034486507130468615,0.018619922921061516,0.03158235736191273,0.06927202269434929
Q_POSITIVE,HALL,1,top32_mass,1766,0.3665977824112297,0.0975272171821233,0.27042625844478607,0.3390118479728699,0.5093836784362793
Q_POSITIVE,HALL,2,normalized_entropy,1766,0.8264329892457679,0.06339508969084673,0.7444222569465637,0.8369244337081909,0.893509030342102
Q_POSITIVE,HALL,2,top1_mass,1766,0.10762142288126263,0.06344906840946346,0.05062849074602127,0.09095973521471024,0.18572384119033813
Q_POSITIVE,HALL,2,top32_mass,1766,0.5811434278975527,0.08809373379666785,0.47518177330493927,0.5780758559703827,0.6976587176322937
Q_POSITIVE,HALL,3,normalized_entropy,1766,0.6765499096258311,0.11153617130633747,0.5217190384864807,0.6925143003463745,0.8048056364059448
Q_POSITIVE,HALL,3,top1_mass,1766,0.208845971641579,0.12173601176458676,0.08337671309709549,0.17940080910921097,0.37739089131355286
Q_POSITIVE,HALL,3,top32_mass,1766,0.7599668104543287,0.09741193765571565,0.6269935667514801,0.761685699224472,0.8892099261283875
Q_POSITIVE,HALL,4,normalized_entropy,1766,0.7035372270058128,0.08652310565256491,0.5898360311985016,0.714796394109726,0.803748220205307
Q_POSITIVE,HALL,4,top1_mass,1766,0.16792920733235633,0.09447412651132665,0.07800041884183884,0.14248590171337128,0.29410189390182495
Q_POSITIVE,HALL,4,top32_mass,1766,0.7552817363464954,0.08635441253427874,0.6414651572704315,0.7588372230529785,0.8627153038978577
Q_POSITIVE,HALL,5,normalized_entropy,1766,0.7635414810473624,0.08188745365424786,0.6595914959907532,0.7784115076065063,0.8507736623287201
Q_POSITIVE,HALL,5,top1_mass,1766,0.12633594156307246,0.08287192340382551,0.05463801324367523,0.10244837403297424,0.2247852087020874
Q_POSITIVE,HALL,5,top32_mass,1766,0.685403714549231,0.09758722047315851,0.5603265166282654,0.6795218884944916,0.8217698335647583
Q_POSITIVE,HALL,6,normalized_entropy,1766,0.723748523374916,0.07769615930770327,0.6237008273601532,0.7331890761852264,0.8129807114601135
Q_POSITIVE,HALL,6,top1_mass,1766,0.12033842355097271,0.06762255903166742,0.056826019659638405,0.10370559617877007,0.19835107773542404
Q_POSITIVE,HALL,6,top32_mass,1766,0.7521826152184542,0.09524235624871719,0.6260509788990021,0.7517098188400269,0.877205103635788
Q_POSITIVE,HALL,7,normalized_entropy,1766,0.7820670452108132,0.12736697133346786,0.6119450330734253,0.8216876685619354,0.8904995024204254
Q_POSITIVE,HALL,7,top1_mass,1766,0.1149553746050424,0.11695240404323518,0.03986528888344765,0.07496192306280136,0.23598583042621613
Q_POSITIVE,HALL,7,top32_mass,1766,0.6434653689103921,0.13429556142830795,0.48809847235679626,0.6215460896492004,0.8443185389041901
Q_POSITIVE,HALL,8,normalized_entropy,1766,0.7149743182354713,0.1125258074522289,0.5762743055820465,0.7355936765670776,0.8304111659526825
Q_POSITIVE,HALL,8,top1_mass,1766,0.13826193725257807,0.11115940266066454,0.053826188668608665,0.10459362715482712,0.2505224347114563
Q_POSITIVE,HALL,8,top32_mass,1766,0.7472959583032441,0.1128094066129207,0.597261518239975,0.749596506357193,0.8962340354919434
Q_POSITIVE,HALL,9,normalized_entropy,1766,0.8275437718879596,0.08593341567463471,0.7197263836860657,0.8505158722400665,0.9096058905124664
Q_POSITIVE,HALL,9,top1_mass,1766,0.07852567601600917,0.06441169430357,0.031718434765934944,0.05846281163394451,0.1458556205034256
Q_POSITIVE,HALL,9,top32_mass,1766,0.5855056806504388,0.12497648761584458,0.4397493153810501,0.5657148063182831,0.7644131481647491
Q_POSITIVE,HALL,10,normalized_entropy,1766,0.6239703094263984,0.15304197212652548,0.4080589562654495,0.6476209759712219,0.8008772730827332
Q_POSITIVE,HALL,10,top1_mass,1766,0.20983746311377358,0.15298289580891883,0.06696104258298874,0.16172154247760773,0.4272844195365906
Q_POSITIVE,HALL,10,top32_mass,1766,0.8217209766060958,0.12588126343729075,0.6445589065551758,0.8427038490772247,0.9698367714881897
Q_POSITIVE,HALL,11,normalized_entropy,1766,0.6410998970287033,0.18520048616848653,0.367464616894722,0.6814228594303131,0.85346320271492
Q_POSITIVE,HALL,11,top1_mass,1766,0.20782975743747278,0.17055095696724612,0.05482044816017151,0.15159770846366882,0.4299573004245758
