method,layer,metric,count,mean,std,q10,median,q90
JFFN_MATCH_WRITE,4,js,16510,0.07743229611699488,0.045986795448947244,0.03234916888177395,0.06606835499405861,0.13881941586732865
JFFN_MATCH_WRITE,4,top1_agreement,16510,0.3696547546941248,0.4827112149372037,0.0,0.0,1.0
JFFN_MATCH_WRITE,4,top32_overlap,16510,0.7147107813446396,0.09993307030526596,0.59375,0.71875,0.84375
JFFN_MATCH_WRITE,4,total_variation,16510,0.30964728768560684,0.09651104233140703,0.20017552971839905,0.2956186681985855,0.4429601460695267
JFFN_MATCH_WRITE,5,cosine,16510,0.6904963730470582,0.18803513958855828,0.4119255125522614,0.7252518534660339,0.9091458141803742
JFFN_MATCH_WRITE,5,js,16510,0.0966482072441908,0.056494888985603,0.03628058396279812,0.08484294265508652,0.17641955763101577
JFFN_MATCH_WRITE,5,top1_agreement,16510,0.25124167171411266,0.4337272116300876,0.0,0.0,1.0
JFFN_MATCH_WRITE,5,top32_overlap,16510,0.6617674894003635,0.1232137689223711,0.5,0.6875,0.8125
JFFN_MATCH_WRITE,5,total_variation,16510,0.3436491961703201,0.10883851671254428,0.21303824037313462,0.332819864153862,0.49383309781551366
JFFN_MATCH_WRITE,6,cosine,16510,0.7041736480970047,0.17702397453130844,0.4492063283920288,0.7342948615550995,0.912694650888443
JFFN_MATCH_WRITE,6,js,16510,0.09173488803343258,0.05552501303185565,0.031696520000696185,0.08045418560504913,0.1668396309018135
JFFN_MATCH_WRITE,6,top1_agreement,16510,0.21005451241671713,0.40734704396876675,0.0,0.0,1.0
JFFN_MATCH_WRITE,6,top32_overlap,16510,0.6633668988491823,0.12746372344942633,0.5,0.6875,0.8125
JFFN_MATCH_WRITE,6,total_variation,16510,0.3369744254974507,0.11055949030075334,0.20095382779836654,0.32735690474510193,0.4849181115627289
JFFN_MATCH_WRITE,7,cosine,16510,0.5604468697262336,0.24996836754808527,0.1892366424202919,0.5981542766094208,0.8721406698226929
JFFN_MATCH_WRITE,7,js,16510,0.1288592193903952,0.0866754991366628,0.03703315891325474,0.10474611446261406,0.2607021749019623
JFFN_MATCH_WRITE,7,top1_agreement,16510,0.11047849788007268,0.3134852458828572,0.0,0.0,1.0
JFFN_MATCH_WRITE,7,top32_overlap,16510,0.5639460932768019,0.1524132679801567,0.34375,0.5625,0.75
