model,group,classifier,AUROC_mean,AUROC_std,HALL_AUPR_mean,HALL_AUPR_std,HALL_F1_mean,HALL_F1_std
llava_1_5_7b,attention_generation,xgb,0.8823520560146726,1.1102230246251565e-16,0.6431591099258989,0.0,0.6091370558375635,0.0
llava_1_5_7b,attention_generation,rf,0.8818756403734235,0.000641775821747528,0.6558257357314917,0.0034185756127617425,0.6355191414103495,0.005133356328726061
llava_1_5_7b,attention_vp_generation,three_hidden,0.9002137359339705,0.004380563339588556,0.700667306091431,0.015009294805148904,0.6563484632297393,0.008777374185366267
llava_1_5_7b,attention_vp_generation,one_hidden,0.8943263999858012,0.0031795949851722628,0.7042647276055461,0.0024646813392895386,0.5939179923993373,0.015806602370573478
llava_1_5_7b,attention_vp_generation,xgb,0.8959870543044378,1.1102230246251565e-16,0.6818578064483111,0.0,0.6362252663622526,0.0
llava_1_5_7b,attention_vp_generation,rf,0.8918596299526632,0.00015764712065970696,0.6906913530895259,0.0014917150102088143,0.6386041511702488,0.015486007799766149
llava_1_5_7b,gated_visual,three_hidden,0.8950098186572429,0.0010240867627421969,0.6882827426598825,0.0019218482131548127,0.6485505014816234,0.00715691186888789
llava_1_5_7b,gated_visual,one_hidden,0.8882779759386468,0.002288648668039431,0.6631970294345287,0.010578535496678502,0.6103469363041237,0.0125300257605642
llava_1_5_7b,gated_visual,xgb,0.8888000171312852,1.1102230246251565e-16,0.6657741124627023,0.0,0.6359583952451708,0.0
llava_1_5_7b,gated_visual,rf,0.8845220188139326,0.0004815897700867772,0.6735380839720014,0.0008412504603411864,0.6461239721910484,0.005132998643800669
llava_1_5_7b,gated_visual_prompt_sum,three_hidden,0.8969937102331841,0.00043114688276092033,0.7027590857220692,0.0008056319991004215,0.6383685287148494,0.016770446799603107
llava_1_5_7b,gated_visual_prompt_sum,one_hidden,0.8841463073495336,0.004745360901593632,0.6839726547517809,0.008254002507388378,0.5985161733491906,0.013937831496333304
llava_1_5_7b,gated_visual_prompt_sum,xgb,0.8927517879332086,1.1102230246251565e-16,0.6761031252994864,0.0,0.6491994177583698,0.0
llava_1_5_7b,gated_visual_prompt_sum,rf,0.8931479489047843,0.0007809226680857501,0.6917624087771147,0.003187956891934845,0.6363927340183597,0.009043178639884427
llava_1_5_7b,gated_generation,three_hidden,0.8822759491223978,0.005043537595324441,0.6617141740651403,0.010701043621352161,0.6049964763750201,0.014225738537887814
llava_1_5_7b,gated_generation,one_hidden,0.8721213219101615,0.0013237438699587492,0.6477693574442932,0.005096641360133218,0.5634434605555527,0.01044001009808764
llava_1_5_7b,gated_generation,xgb,0.8849926468588111,0.0,0.6458779488423648,0.0,0.5925925925925926,0.0
llava_1_5_7b,gated_generation,rf,0.8814690617283808,0.00039144303929890864,0.6461816361964857,0.003476721419959895,0.5967923159716696,0.011200216495977789
llava_1_5_7b,gated_vp_generation,three_hidden,0.9046986408215764,0.003056199364981223,0.7194709595496999,0.006017456501661914,0.6610326779360387,0.017336449499226456
llava_1_5_7b,gated_vp_generation,one_hidden,0.8960138701676224,0.0041611530590288485,0.7118650161438195,0.00711260708376815,0.6190975338992221,0.019955623552671848
llava_1_5_7b,gated_vp_generation,xgb,0.9051913581926031,0.0,0.7113365008688185,0.0,0.6374133949191686,0.0
llava_1_5_7b,gated_vp_generation,rf,0.8979195327326194,0.00034904876475410425,0.7044274247361649,0.0021080182432187643,0.6272387871143533,0.0055004577517788564
qwen3_vl_8b,attention_visual,three_hidden,0.8751641356841269,0.0019516013721587954,0.5957282604495133,0.009774475849526013,0.5297548206977566,0.010071286139381422
qwen3_vl_8b,attention_visual,one_hidden,0.8688278036587335,0.003963743230867596,0.5788801143457188,0.002375684075832939,0.49455482328475125,0.01195369554240365
qwen3_vl_8b,attention_visual,xgb,0.868111703851889,0.0,0.5898406166044479,0.0,0.4507042253521127,0.0
qwen3_vl_8b,attention_visual,rf,0.8400171030411924,0.0008725633943460832,0.5396046707706489,0.0010327109423486091,0.4007737788136437,0.010992214930944638
qwen3_vl_8b,attention_visual_prompt_sum,three_hidden,0.8772463177522777,0.010912143327166484,0.6152721618289243,0.018427827395407038,0.5714717274949237,0.027393179653697936
qwen3_vl_8b,attention_visual_prompt_sum,one_hidden,0.8259088949192032,0.002031216651951497,0.5164975828607151,0.003943821340575878,0.39903088432052486,0.006622660055115569
qwen3_vl_8b,attention_visual_prompt_sum,xgb,0.878653691200578,0.0,0.5993321564576002,0.0,0.508557457212714,0.0
qwen3_vl_8b,attention_visual_prompt_sum,rf,0.847665620108731,0.0005499452153943605,0.5455814253779543,0.0008262930018000532,0.5290884759340865,0.0012042311560544734
qwen3_vl_8b,attention_generation,three_hidden,0.8644940298860723,0.007171769528990953,0.5758614540742016,0.018009055897809254,0.5112000766301631,0.028636881128908186
qwen3_vl_8b,attention_generation,one_hidden,0.8330898310997502,0.003082565224252303,0.5041739718308019,0.007838063191630005,0.3424568788469609,0.019093360574814824
qwen3_vl_8b,attention_generation,xgb,0.8685496991531835,1.1102230246251565e-16,0.5715655412446087,0.0,0.48648648648648657,5.551115123125783e-17
qwen3_vl_8b,attention_generation,rf,0.8531456423776725,0.0009006746506614963,0.5452462633458245,0.0012126586295617072,0.39227231354854036,0.025165634594634393
qwen3_vl_8b,attention_vp_generation,three_hidden,0.892890146404914,0.001095833434850837,0.6413482278038746,0.00966377671309038,0.5847325326443097,0.006364754886364159
qwen3_vl_8b,attention_vp_generation,one_hidden,0.8574512455274311,0.0006550525924762213,0.5604395626696103,0.0003554571710177418,0.505999183326549,0.007204802499293804
qwen3_vl_8b,attention_vp_generation,xgb,0.8905609890126853,0.0,0.6295607393914338,0.0,0.5614035087719298,0.0
qwen3_vl_8b,attention_vp_generation,rf,0.8585621199538568,0.0008068441177852217,0.5656852511273333,0.0010296548024305583,0.41071870716500153,0.013580453792613594
qwen3_vl_8b,gated_visual,three_hidden,0.8774418398838394,0.0030477411813259326,0.5963792343475965,0.00440792107672201,0.535143333021504,0.0065902703327729755
qwen3_vl_8b,gated_visual,one_hidden,0.8712598674359947,0.0006259576670884009,0.5832772665525691,0.001683848834310534,0.4976465005327518,0.009868622048847845
qwen3_vl_8b,gated_visual,xgb,0.8713825833001461,0.0,0.5933573294854575,0.0,0.4631043256997455,0.0
qwen3_vl_8b,gated_visual,rf,0.8440451162173259,0.0009398778256493427,0.5487841142034866,0.00418065821436583,0.4987034992030445,0.043002467268706976
qwen3_vl_8b,gated_visual_prompt_sum,three_hidden,0.8834990383398318,0.0022805626138928214,0.6237923605851415,0.00934979662193516,0.5359476276459817,0.012262633960717773
qwen3_vl_8b,gated_visual_prompt_sum,one_hidden,0.8591632218754276,0.007189282730261308,0.5881114785266711,0.011111970186996167,0.4556722261410773,0.02385416437467819
qwen3_vl_8b,gated_visual_prompt_sum,xgb,0.8925715225102572,1.1102230246251565e-16,0.645070307106223,0.0,0.5421686746987951,0.0
qwen3_vl_8b,gated_visual_prompt_sum,rf,0.8635875532669176,0.0007827138176235925,0.6132457726561854,0.0008065739188895897,0.4643125937243584,0.005952598786419987
qwen3_vl_8b,gated_generation,three_hidden,0.8659778113252594,0.008602731875297639,0.5831309281365956,0.024115581245929437,0.5152653469243996,0.026998242944578775
qwen3_vl_8b,gated_generation,one_hidden,0.8330186970610965,0.00090590363158016,0.5128926153547192,0.003774892509293411,0.3390782635740633,0.013231507659840321
qwen3_vl_8b,gated_generation,xgb,0.8701747196058274,0.0,0.5846531607715574,0.0,0.5030084235860409,0.0
qwen3_vl_8b,gated_generation,rf,0.8470983486612393,0.0007182087016519498,0.5440725993726154,0.003586042529349614,0.42053733158274825,0.003916728262178376
qwen3_vl_8b,gated_vp_generation,three_hidden,0.8966520179427574,0.0007263270828116417,0.6641066546195121,0.009725052278472472,0.6067756284821484,0.02366844080958848
qwen3_vl_8b,gated_vp_generation,one_hidden,0.8818915119726434,0.0031366035547410903,0.6300663665021776,0.004538630600677824,0.5216227979909475,0.0334965227527616
qwen3_vl_8b,gated_vp_generation,xgb,0.9099628302137263,0.0,0.6964582622462491,0.0,0.5906976744186047,0.0
qwen3_vl_8b,gated_vp_generation,rf,0.876074857191664,0.0003777251370200198,0.6367566453033552,0.0011830371215656632,0.492281439526094,0.0032243038420398024
internvl_2_5_8b,attention_visual,three_hidden,0.8524418857189651,0.0019862544590492264,0.5234856033852099,0.004916887904941489,0.44158009162581763,0.01599868485691914
internvl_2_5_8b,attention_visual,one_hidden,0.8453436032456413,0.0033047864242992473,0.5237119618431517,0.0026620300889881603,0.3905230286245933,0.05537011643572013
internvl_2_5_8b,attention_visual,xgb,0.8343469286393302,1.1102230246251565e-16,0.5011755268596988,0.0,0.32335329341317365,0.0
internvl_2_5_8b,attention_visual,rf,0.8318390869052831,0.00152732331781986,0.4805645967676276,0.0018633953822244256,0.2518676824145946,0.010846658001494407
internvl_2_5_8b,attention_visual_prompt_sum,three_hidden,0.8488045138480929,0.006862833186439029,0.5154345176570483,0.013745160365504935,0.41339596719032534,0.06601871841436689
internvl_2_5_8b,attention_visual_prompt_sum,one_hidden,0.8187856260391856,0.007137145974052399,0.4656222556150002,0.01882510329678296,0.2055606418010961,0.046453648582790386
internvl_2_5_8b,attention_visual_prompt_sum,xgb,0.8570423400232849,0.0,0.5346122605732094,0.0,0.4101633393829401,0.0
internvl_2_5_8b,attention_visual_prompt_sum,rf,0.8502073030487524,0.0012534921938152986,0.5173826588404157,0.0011776327980937496,0.2974949780214244,0.015718527383236917
internvl_2_5_8b,attention_generation,three_hidden,0.8446738070061132,0.00503483618025994,0.49977849997853957,0.011616197334257512,0.39875678244827917,0.04198222553779737
internvl_2_5_8b,attention_generation,one_hidden,0.8315159825399029,0.002583932103942132,0.48594104929366894,0.00999085144851618,0.2452715185687713,0.022676770672420334
internvl_2_5_8b,attention_generation,xgb,0.853111681958493,0.0,0.5101883182197703,0.0,0.36046511627906974,0.0
internvl_2_5_8b,attention_generation,rf,0.8387867208556301,0.001067056279255247,0.4924188193791168,0.004053090005336735,0.19812276324764763,0.042615403334710845
internvl_2_5_8b,attention_vp_generation,three_hidden,0.8669459783742598,0.002183081185680175,0.5441738258230303,0.004685175898642638,0.496151740185616,0.024743568115478013
internvl_2_5_8b,attention_vp_generation,one_hidden,0.8462608458035596,0.0007844989137502462,0.5149471537586023,0.0017283814236329733,0.3740236416572129,0.03888750561818797
internvl_2_5_8b,attention_vp_generation,xgb,0.8709044518975038,0.0,0.5629395842591758,0.0,0.42066420664206644,0.0
internvl_2_5_8b,attention_vp_generation,rf,0.8527511936169532,0.0004370794222671979,0.5233634555138874,0.0010706786977583804,0.30304538156453353,0.030134903815187474
internvl_2_5_8b,gated_visual,three_hidden,0.8541898091280989,0.0019165128331737745,0.5289109189273291,0.01059446786340789,0.44310969264665706,0.05061102853876963
internvl_2_5_8b,gated_visual,one_hidden,0.8447499101004382,0.003412768932946917,0.5195451848806368,0.0036139577473422355,0.4496369497948877,0.0252050903982406
internvl_2_5_8b,gated_visual,xgb,0.8448257906710958,0.0,0.5222643773813916,0.0,0.3650190114068441,0.0
internvl_2_5_8b,gated_visual,rf,0.8394431656751012,0.0007588801602550276,0.5076647473696398,0.002227479462556143,0.3676844304667968,0.003564625747574996
internvl_2_5_8b,gated_visual_prompt_sum,three_hidden,0.8540224713300506,0.0032721372220107015,0.5249050131009116,0.021174631318797477,0.4616119263918006,0.015069767739315744
internvl_2_5_8b,gated_visual_prompt_sum,one_hidden,0.8242537001235452,0.003512452912062538,0.4780598096260968,0.008289651301224502,0.18076174007471627,0.05050507907520816
internvl_2_5_8b,gated_visual_prompt_sum,xgb,0.8566491407026052,0.0,0.524230455334545,0.0,0.38345864661654133,0.0
internvl_2_5_8b,gated_visual_prompt_sum,rf,0.8537443167455291,0.0009465270659795898,0.530210002101502,0.0018752976618236093,0.3092286530860249,0.024057788287388887
internvl_2_5_8b,gated_generation,three_hidden,0.8471787559324809,0.0023919243444227157,0.5090234399063092,0.0036061692891338243,0.4337888615153223,0.01432852708624688
internvl_2_5_8b,gated_generation,one_hidden,0.8174947662433376,0.004243925791734965,0.43268553287695494,0.01829839185495265,0.0913668770811628,0.08315876926692452
internvl_2_5_8b,gated_generation,xgb,0.848118918428164,0.0,0.5126848435678157,0.0,0.3536345776031434,5.551115123125783e-17
internvl_2_5_8b,gated_generation,rf,0.8359379728627937,0.0005115360790219051,0.4835071804187467,0.0016867556373930455,0.1496279637882932,0.01395160964438797
internvl_2_5_8b,gated_vp_generation,three_hidden,0.8659926869821875,0.005580615484436007,0.561599262814276,0.005699160049706062,0.5347885848027224,0.007975438452014582
internvl_2_5_8b,gated_vp_generation,one_hidden,0.8482453118713705,0.0028099723444916544,0.5223665041183059,0.006901887798629304,0.3695699342734972,0.04958516458343354
internvl_2_5_8b,gated_vp_generation,xgb,0.87338247546009,0.0,0.5676535676618025,0.0,0.4412296564195299,5.551115123125783e-17
internvl_2_5_8b,gated_vp_generation,rf,0.8555225033734589,0.0006439183637879667,0.5328602929733096,0.005901351857772406,0.41874379084967317,0.13699985417666458
