model,group,classifier,seed,threshold_rule,threshold,AUROC,HALL_AUPR,HALL_precision,HALL_recall,HALL_F1
qwen2_5_vl_7b,gated_generation,rf,44,train_f1,0.805,0.8192805511752691,0.3430275276947616,0.31564245810055863,0.6174863387978142,0.4177449168207024
qwen2_5_vl_7b,gated_generation,rf,45,fixed_0.5,0.5,0.8193352312614872,0.354386911712162,0.6666666666666666,0.01092896174863388,0.021505376344086023
qwen2_5_vl_7b,gated_generation,rf,45,train_f1,0.78,0.8193352312614872,0.354386911712162,0.33774834437086093,0.5573770491803278,0.42061855670103093
qwen2_5_vl_7b,gated_vp_generation,three_hidden,43,fixed_0.5,0.5,0.8660761217355107,0.4431989625770923,0.45108695652173914,0.453551912568306,0.45231607629427795
qwen2_5_vl_7b,gated_vp_generation,three_hidden,43,train_f1,0.4185665547847748,0.8660761217355107,0.4431989625770923,0.4779874213836478,0.41530054644808745,0.4444444444444444
qwen2_5_vl_7b,gated_vp_generation,three_hidden,44,fixed_0.5,0.5,0.8745656460893154,0.5016655744170359,0.5253164556962026,0.453551912568306,0.4868035190615836
qwen2_5_vl_7b,gated_vp_generation,three_hidden,44,train_f1,0.4335116446018219,0.8745656460893154,0.5016655744170359,0.5357142857142857,0.4098360655737705,0.46439628482972134
qwen2_5_vl_7b,gated_vp_generation,three_hidden,45,fixed_0.5,0.5,0.8583997431799821,0.4585290806980057,0.4810126582278481,0.41530054644808745,0.44574780058651026
qwen2_5_vl_7b,gated_vp_generation,three_hidden,45,train_f1,0.4637814462184906,0.8583997431799821,0.4585290806980057,0.4899328859060403,0.3989071038251366,0.4397590361445783
qwen2_5_vl_7b,gated_vp_generation,one_hidden,43,fixed_0.5,0.5,0.833285708742111,0.3948747027124378,0.5161290322580645,0.26229508196721313,0.34782608695652173
qwen2_5_vl_7b,gated_vp_generation,one_hidden,43,train_f1,0.3929707109928131,0.833285708742111,0.3948747027124378,0.5319148936170213,0.1366120218579235,0.21739130434782608
qwen2_5_vl_7b,gated_vp_generation,one_hidden,44,fixed_0.5,0.5,0.8278071168778023,0.3811600057460366,0.47058823529411764,0.04371584699453552,0.08
qwen2_5_vl_7b,gated_vp_generation,one_hidden,44,train_f1,0.6503919363021851,0.8278071168778023,0.3811600057460366,0.45901639344262296,0.15300546448087432,0.22950819672131148
qwen2_5_vl_7b,gated_vp_generation,one_hidden,45,fixed_0.5,0.5,0.8322273844927275,0.3941611041515712,0.6538461538461539,0.09289617486338798,0.16267942583732056
qwen2_5_vl_7b,gated_vp_generation,one_hidden,45,train_f1,0.5571259260177612,0.8322273844927275,0.3941611041515712,0.5128205128205128,0.1092896174863388,0.18018018018018017
qwen2_5_vl_7b,gated_vp_generation,xgb,43,fixed_0.5,0.5,0.8658362349056504,0.4578274025032458,0.673469387755102,0.18032786885245902,0.28448275862068967
qwen2_5_vl_7b,gated_vp_generation,xgb,43,train_f1,0.9319562315940857,0.8658362349056504,0.4578274025032458,0.41697416974169743,0.6174863387978142,0.4977973568281938
qwen2_5_vl_7b,gated_vp_generation,xgb,44,fixed_0.5,0.5,0.8658362349056504,0.4578274025032458,0.673469387755102,0.18032786885245902,0.28448275862068967
qwen2_5_vl_7b,gated_vp_generation,xgb,44,train_f1,0.9319562315940857,0.8658362349056504,0.4578274025032458,0.41697416974169743,0.6174863387978142,0.4977973568281938
qwen2_5_vl_7b,gated_vp_generation,xgb,45,fixed_0.5,0.5,0.8658362349056504,0.4578274025032458,0.673469387755102,0.18032786885245902,0.28448275862068967
qwen2_5_vl_7b,gated_vp_generation,xgb,45,train_f1,0.9319562315940857,0.8658362349056504,0.4578274025032458,0.41697416974169743,0.6174863387978142,0.4977973568281938
qwen2_5_vl_7b,gated_vp_generation,rf,43,fixed_0.5,0.5,0.8319927892841144,0.4142902745289553,0.8181818181818182,0.04918032786885246,0.09278350515463918
qwen2_5_vl_7b,gated_vp_generation,rf,43,train_f1,0.7116666666666667,0.8319927892841144,0.4142902745289553,0.46296296296296297,0.4098360655737705,0.43478260869565216
qwen2_5_vl_7b,gated_vp_generation,rf,44,fixed_0.5,0.5,0.8359473942293105,0.4188529982628101,0.7272727272727273,0.04371584699453552,0.08247422680412371
qwen2_5_vl_7b,gated_vp_generation,rf,44,train_f1,0.715,0.8359473942293105,0.4188529982628101,0.46060606060606063,0.41530054644808745,0.4367816091954023
qwen2_5_vl_7b,gated_vp_generation,rf,45,fixed_0.5,0.5,0.8345539339676225,0.40923920842597517,0.6666666666666666,0.0546448087431694,0.10101010101010101
qwen2_5_vl_7b,gated_vp_generation,rf,45,train_f1,0.7433333333333333,0.8345539339676225,0.40923920842597517,0.435,0.47540983606557374,0.45430809399477806
llava_1_5_7b,attention_visual,three_hidden,43,fixed_0.5,0.5,0.8918570255342964,0.6787821584105622,0.6302864938608458,0.6516220028208745,0.6407766990291263
llava_1_5_7b,attention_visual,three_hidden,43,train_f1,0.47261157631874084,0.8918570255342964,0.6787821584105622,0.6467153284671533,0.6248236953455572,0.6355810616929699
llava_1_5_7b,attention_visual,three_hidden,44,fixed_0.5,0.5,0.8955474863600823,0.6868946310158935,0.6535764375876578,0.6572637517630465,0.6554149085794655
llava_1_5_7b,attention_visual,three_hidden,44,train_f1,0.49139660596847534,0.8955474863600823,0.6868946310158935,0.6560232220609579,0.6375176304654443,0.6466380543633763
llava_1_5_7b,attention_visual,three_hidden,45,fixed_0.5,0.5,0.893960816815051,0.6929841510826963,0.6347941567065073,0.6741889985895627,0.6538987688098495
llava_1_5_7b,attention_visual,three_hidden,45,train_f1,0.4598178565502167,0.893960816815051,0.6929841510826963,0.656934306569343,0.6346967559943583,0.6456241032998565
llava_1_5_7b,attention_visual,one_hidden,43,fixed_0.5,0.5,0.8901010687954216,0.6686398555181352,0.646795827123696,0.61212976022567,0.6289855072463768
llava_1_5_7b,attention_visual,one_hidden,43,train_f1,0.4795045554637909,0.8901010687954216,0.6686398555181352,0.6526479750778816,0.5909732016925247,0.6202812731310141
llava_1_5_7b,attention_visual,one_hidden,44,fixed_0.5,0.5,0.8894106085483956,0.666780289750534,0.6194690265486725,0.691114245416079,0.6533333333333333
llava_1_5_7b,attention_visual,one_hidden,44,train_f1,0.39334842562675476,0.8894106085483956,0.666780289750534,0.6786296900489397,0.5867418899858956,0.6293494704992436
llava_1_5_7b,attention_visual,one_hidden,45,fixed_0.5,0.5,0.8907452282714822,0.6844990460822551,0.6651851851851852,0.6332863187588152,0.6488439306358381
llava_1_5_7b,attention_visual,one_hidden,45,train_f1,0.48505711555480957,0.8907452282714822,0.6844990460822551,0.6780185758513931,0.6177715091678421,0.6464944649446495
llava_1_5_7b,attention_visual,xgb,43,fixed_0.5,0.5,0.8842454681673517,0.6491371188535647,0.6693679092382496,0.5825105782792666,0.6229260935143288
llava_1_5_7b,attention_visual,xgb,43,train_f1,0.4941127896308899,0.8842454681673517,0.6491371188535647,0.6754966887417219,0.5754583921015515,0.6214775323686215
llava_1_5_7b,attention_visual,xgb,44,fixed_0.5,0.5,0.8842454681673517,0.6491371188535647,0.6693679092382496,0.5825105782792666,0.6229260935143288
llava_1_5_7b,attention_visual,xgb,44,train_f1,0.4941127896308899,0.8842454681673517,0.6491371188535647,0.6754966887417219,0.5754583921015515,0.6214775323686215
llava_1_5_7b,attention_visual,xgb,45,fixed_0.5,0.5,0.8842454681673517,0.6491371188535647,0.6693679092382496,0.5825105782792666,0.6229260935143288
llava_1_5_7b,attention_visual,xgb,45,train_f1,0.4941127896308899,0.8842454681673517,0.6491371188535647,0.6754966887417219,0.5754583921015515,0.6214775323686215
llava_1_5_7b,attention_visual,rf,43,fixed_0.5,0.5,0.8830161826982121,0.6683055582325603,0.6886120996441281,0.5458392101551481,0.6089693154996066
llava_1_5_7b,attention_visual,rf,43,train_f1,0.5258908730158729,0.8830161826982121,0.6683055582325603,0.6666666666666666,0.5923836389280677,0.6273338312173263
llava_1_5_7b,attention_visual,rf,44,fixed_0.5,0.5,0.8835286743568388,0.6685669214994872,0.6899641577060932,0.5430183356840621,0.6077348066298343
llava_1_5_7b,attention_visual,rf,44,train_f1,0.5083333333333335,0.8835286743568388,0.6685669214994872,0.6820512820512821,0.5627644569816643,0.616692426584235
llava_1_5_7b,attention_visual,rf,45,fixed_0.5,0.5,0.8830462781993399,0.6726945171173775,0.6994633273703041,0.5514809590973202,0.6167192429022083
llava_1_5_7b,attention_visual,rf,45,train_f1,0.5157499999999999,0.8830462781993399,0.6726945171173775,0.6912521440823327,0.5684062059238364,0.6238390092879257
llava_1_5_7b,attention_visual_prompt_sum,three_hidden,43,fixed_0.5,0.5,0.900486331723031,0.7094113323739971,0.6848,0.6036671368124118,0.6416791604197901
llava_1_5_7b,attention_visual_prompt_sum,three_hidden,43,train_f1,0.4954434037208557,0.900486331723031,0.7094113323739971,0.690671031096563,0.5952045133991537,0.6393939393939394
llava_1_5_7b,attention_visual_prompt_sum,three_hidden,44,fixed_0.5,0.5,0.893507069259587,0.6837274898509587,0.5809217577706324,0.764456981664316,0.6601705237515225
llava_1_5_7b,attention_visual_prompt_sum,three_hidden,44,train_f1,0.40924790501594543,0.893507069259587,0.6837274898509587,0.6567607726597325,0.6234132581100141,0.6396526772793053
llava_1_5_7b,attention_visual_prompt_sum,three_hidden,45,fixed_0.5,0.5,0.8975971636147706,0.6960752063434618,0.6217870257037944,0.7165021156558533,0.6657929226736566
llava_1_5_7b,attention_visual_prompt_sum,three_hidden,45,train_f1,0.35529881715774536,0.8975971636147706,0.6960752063434618,0.7042735042735043,0.5811001410437235,0.6367851622874807
llava_1_5_7b,attention_visual_prompt_sum,one_hidden,43,fixed_0.5,0.5,0.8820409727097467,0.6925449679485448,0.7161410018552876,0.5444287729196051,0.6185897435897436
llava_1_5_7b,attention_visual_prompt_sum,one_hidden,43,train_f1,0.44134521484375,0.8820409727097467,0.6925449679485448,0.743421052631579,0.4781382228490832,0.5819742489270386
llava_1_5_7b,attention_visual_prompt_sum,one_hidden,44,fixed_0.5,0.5,0.8762892594365311,0.6810246937851834,0.7126654064272212,0.5317348377997179,0.6090468497576736
llava_1_5_7b,attention_visual_prompt_sum,one_hidden,44,train_f1,0.4539277255535126,0.8762892594365311,0.6810246937851834,0.7393258426966293,0.46403385049365303,0.5701906412478336
llava_1_5_7b,attention_visual_prompt_sum,one_hidden,45,fixed_0.5,0.5,0.8761460164263559,0.6817041334977443,0.7481296758104738,0.4231311706629055,0.5405405405405406
llava_1_5_7b,attention_visual_prompt_sum,one_hidden,45,train_f1,0.5399010181427002,0.8761460164263559,0.6817041334977443,0.7276507276507277,0.4936530324400564,0.5882352941176471
llava_1_5_7b,attention_visual_prompt_sum,xgb,43,fixed_0.5,0.5,0.894159620750385,0.685507782812065,0.6666666666666666,0.5867418899858956,0.6241560390097525
llava_1_5_7b,attention_visual_prompt_sum,xgb,43,train_f1,0.5176389217376709,0.894159620750385,0.685507782812065,0.6609375,0.5966149506346967,0.6271312083024463
llava_1_5_7b,attention_visual_prompt_sum,xgb,44,fixed_0.5,0.5,0.894159620750385,0.685507782812065,0.6666666666666666,0.5867418899858956,0.6241560390097525
llava_1_5_7b,attention_visual_prompt_sum,xgb,44,train_f1,0.5176389217376709,0.894159620750385,0.685507782812065,0.6609375,0.5966149506346967,0.6271312083024463
llava_1_5_7b,attention_visual_prompt_sum,xgb,45,fixed_0.5,0.5,0.894159620750385,0.685507782812065,0.6666666666666666,0.5867418899858956,0.6241560390097525
llava_1_5_7b,attention_visual_prompt_sum,xgb,45,train_f1,0.5176389217376709,0.894159620750385,0.685507782812065,0.6609375,0.5966149506346967,0.6271312083024463
llava_1_5_7b,attention_visual_prompt_sum,rf,43,fixed_0.5,0.5,0.890395657450691,0.6911109903145584,0.6826758147512865,0.5613540197461213,0.6160990712074303
llava_1_5_7b,attention_visual_prompt_sum,rf,43,train_f1,0.5642480037310833,0.890395657450691,0.6911109903145584,0.6518817204301075,0.6840620592383639,0.6675843083275981
llava_1_5_7b,attention_visual_prompt_sum,rf,44,fixed_0.5,0.5,0.890570153481268,0.6891328859351443,0.6878216123499142,0.5655853314527504,0.6207430340557275
llava_1_5_7b,attention_visual_prompt_sum,rf,44,train_f1,0.5363497648919155,0.890570153481268,0.6891328859351443,0.6742081447963801,0.6304654442877292,0.6516034985422741
llava_1_5_7b,attention_visual_prompt_sum,rf,45,fixed_0.5,0.5,0.8910820663802577,0.6906255278726406,0.6868512110726643,0.5599435825105783,0.616938616938617
llava_1_5_7b,attention_visual_prompt_sum,rf,45,train_f1,0.5556715835159447,0.8910820663802577,0.6906255278726406,0.6558988764044944,0.6586741889985895,0.657283603096411
llava_1_5_7b,attention_generation,three_hidden,43,fixed_0.5,0.5,0.8888081197662043,0.6600072150867328,0.6013590033975085,0.7489421720733427,0.6670854271356784
llava_1_5_7b,attention_generation,three_hidden,43,train_f1,0.4126846492290497,0.8888081197662043,0.6600072150867328,0.6551226551226551,0.6403385049365303,0.6476462196861626
llava_1_5_7b,attention_generation,three_hidden,44,fixed_0.5,0.5,0.8866215658573484,0.6593388630222691,0.6166253101736973,0.7009873060648801,0.6561056105610561
llava_1_5_7b,attention_generation,three_hidden,44,train_f1,0.40777072310447693,0.8866215658573484,0.6593388630222691,0.6716917922948074,0.5655853314527504,0.6140888208269525
llava_1_5_7b,attention_generation,three_hidden,45,fixed_0.5,0.5,0.8902584914167053,0.6685932501116126,0.6750788643533123,0.6036671368124118,0.637379002233805
llava_1_5_7b,attention_generation,three_hidden,45,train_f1,0.5191344022750854,0.8902584914167053,0.6685932501116126,0.6656716417910448,0.6290550070521862,0.6468455402465555
llava_1_5_7b,attention_generation,one_hidden,43,fixed_0.5,0.5,0.871703457452196,0.6461477924179686,0.611185086551265,0.6473906911142454,0.6287671232876713
llava_1_5_7b,attention_generation,one_hidden,43,train_f1,0.36866897344589233,0.871703457452196,0.6461477924179686,0.6809421841541756,0.44851904090267986,0.5408163265306123
llava_1_5_7b,attention_generation,one_hidden,44,fixed_0.5,0.5,0.8771455343195783,0.6632168284697415,0.6477093206951027,0.5782792665726375,0.6110283159463488
llava_1_5_7b,attention_generation,one_hidden,44,train_f1,0.410973459482193,0.8771455343195783,0.6632168284697415,0.6995614035087719,0.44992947813822287,0.5476394849785408
llava_1_5_7b,attention_generation,one_hidden,45,fixed_0.5,0.5,0.8785189309383488,0.65600348400133,0.6024844720496895,0.6840620592383639,0.6406869220607662
llava_1_5_7b,attention_generation,one_hidden,45,train_f1,0.32387953996658325,0.8785189309383488,0.65600348400133,0.6846846846846847,0.4287729196050776,0.5273200346921075
llava_1_5_7b,attention_generation,xgb,43,fixed_0.5,0.5,0.8823520560146727,0.6431591099258989,0.6521008403361345,0.5472496473906912,0.5950920245398773
llava_1_5_7b,attention_generation,xgb,43,train_f1,0.5464586019515991,0.8823520560146727,0.6431591099258989,0.6268656716417911,0.5923836389280677,0.6091370558375635
llava_1_5_7b,attention_generation,xgb,44,fixed_0.5,0.5,0.8823520560146727,0.6431591099258989,0.6521008403361345,0.5472496473906912,0.5950920245398773
llava_1_5_7b,attention_generation,xgb,44,train_f1,0.5464586019515991,0.8823520560146727,0.6431591099258989,0.6268656716417911,0.5923836389280677,0.6091370558375635
llava_1_5_7b,attention_generation,xgb,45,fixed_0.5,0.5,0.8823520560146727,0.6431591099258989,0.6521008403361345,0.5472496473906912,0.5950920245398773
llava_1_5_7b,attention_generation,xgb,45,train_f1,0.5464586019515991,0.8823520560146727,0.6431591099258989,0.6268656716417911,0.5923836389280677,0.6091370558375635
llava_1_5_7b,attention_generation,rf,43,fixed_0.5,0.5,0.88132099572123,0.6510290374886827,0.6570458404074703,0.5458392101551481,0.5963020030816641
llava_1_5_7b,attention_generation,rf,43,train_f1,0.5525954880931291,0.88132099572123,0.6510290374886827,0.6363636363636364,0.6220028208744711,0.6291012838801712
llava_1_5_7b,attention_generation,rf,44,fixed_0.5,0.5,0.882775129309372,0.6587472992504698,0.6585365853658537,0.5331452750352609,0.5892439594699922
llava_1_5_7b,attention_generation,rf,44,train_f1,0.5618212179425585,0.882775129309372,0.6587472992504698,0.6320109439124487,0.6516220028208745,0.6416666666666667
llava_1_5_7b,attention_generation,rf,45,fixed_0.5,0.5,0.8815307960896683,0.6577008704553228,0.6570458404074703,0.5458392101551481,0.5963020030816641
llava_1_5_7b,attention_generation,rf,45,train_f1,0.5608629094379264,0.8815307960896683,0.6577008704553228,0.63268156424581,0.6389280677009873,0.6357894736842106
llava_1_5_7b,attention_vp_generation,three_hidden,43,fixed_0.5,0.5,0.8945815365258101,0.6818027814313445,0.6661764705882353,0.6389280677009873,0.652267818574514
llava_1_5_7b,attention_vp_generation,three_hidden,43,train_f1,0.4899226725101471,0.8945815365258101,0.6818027814313445,0.6727272727272727,0.6262341325811002,0.6486486486486487
llava_1_5_7b,attention_vp_generation,three_hidden,44,fixed_0.5,0.5,0.9052642819068741,0.7185266484515646,0.6785714285714286,0.6967559943582511,0.6875434933890049
llava_1_5_7b,attention_vp_generation,three_hidden,44,train_f1,0.44118332862854004,0.9052642819068741,0.7185266484515646,0.699537750385208,0.6403385049365303,0.6686303387334315
llava_1_5_7b,attention_vp_generation,three_hidden,45,fixed_0.5,0.5,0.9007953893692272,0.701672488391384,0.6109865470852018,0.768688293370945,0.6808244846970644
llava_1_5_7b,attention_vp_generation,three_hidden,45,train_f1,0.3800012469291687,0.9007953893692272,0.701672488391384,0.6666666666666666,0.6375176304654443,0.6517664023071377
llava_1_5_7b,attention_vp_generation,one_hidden,43,fixed_0.5,0.5,0.8961803600232199,0.7028947191672849,0.713472485768501,0.5303244005641748,0.6084142394822006
llava_1_5_7b,attention_vp_generation,one_hidden,43,train_f1,0.5101475119590759,0.8961803600232199,0.7028947191672849,0.7074954296160878,0.5458392101551481,0.6162420382165605
llava_1_5_7b,attention_vp_generation,one_hidden,44,fixed_0.5,0.5,0.8969472165423394,0.7077253918931438,0.8152173913043478,0.31734837799717913,0.45685279187817257
llava_1_5_7b,attention_vp_generation,one_hidden,44,train_f1,0.5951571464538574,0.8969472165423394,0.7077253918931438,0.7461368653421634,0.4767277856135402,0.5817555938037866
llava_1_5_7b,attention_vp_generation,one_hidden,45,fixed_0.5,0.5,0.889851623391844,0.7021740717562095,0.77088948787062,0.4033850493653032,0.5296296296296297
llava_1_5_7b,attention_vp_generation,one_hidden,45,train_f1,0.5541564226150513,0.889851623391844,0.7021740717562095,0.7293868921775899,0.48660084626234135,0.583756345177665
llava_1_5_7b,attention_vp_generation,xgb,43,fixed_0.5,0.5,0.8959870543044379,0.6818578064483111,0.6909090909090909,0.5895627644569816,0.6362252663622526
llava_1_5_7b,attention_vp_generation,xgb,43,train_f1,0.4997667074203491,0.8959870543044379,0.6818578064483111,0.6909090909090909,0.5895627644569816,0.6362252663622526
llava_1_5_7b,attention_vp_generation,xgb,44,fixed_0.5,0.5,0.8959870543044379,0.6818578064483111,0.6909090909090909,0.5895627644569816,0.6362252663622526
llava_1_5_7b,attention_vp_generation,xgb,44,train_f1,0.4997667074203491,0.8959870543044379,0.6818578064483111,0.6909090909090909,0.5895627644569816,0.6362252663622526
llava_1_5_7b,attention_vp_generation,xgb,45,fixed_0.5,0.5,0.8959870543044379,0.6818578064483111,0.6909090909090909,0.5895627644569816,0.6362252663622526
llava_1_5_7b,attention_vp_generation,xgb,45,train_f1,0.4997667074203491,0.8959870543044379,0.6818578064483111,0.6909090909090909,0.5895627644569816,0.6362252663622526
llava_1_5_7b,attention_vp_generation,rf,43,fixed_0.5,0.5,0.8916527233824101,0.6891315670518806,0.6931034482758621,0.5669957686882934,0.6237393328161366
llava_1_5_7b,attention_vp_generation,rf,43,train_f1,0.5255198412698413,0.8916527233824101,0.6891315670518806,0.6871069182389937,0.616361071932299,0.649814126394052
llava_1_5_7b,attention_vp_generation,rf,44,fixed_0.5,0.5,0.8918911723528837,0.6902411562152521,0.6957295373665481,0.5514809590973202,0.6152635719905586
llava_1_5_7b,attention_vp_generation,rf,44,train_f1,0.5000000000000001,0.8918911723528837,0.6902411562152521,0.6905594405594405,0.5571227080394923,0.6167056986729118
llava_1_5_7b,attention_vp_generation,rf,45,fixed_0.5,0.5,0.892034994122696,0.6927013360014452,0.6920415224913494,0.5641748942172073,0.6216006216006216
llava_1_5_7b,attention_vp_generation,rf,45,train_f1,0.5216646825396827,0.892034994122696,0.6927013360014452,0.6876971608832808,0.614950634696756,0.6492926284437825
llava_1_5_7b,gated_visual,three_hidden,43,fixed_0.5,0.5,0.8938427498490884,0.6857056851796274,0.6451169188445667,0.6614950634696756,0.6532033426183844
llava_1_5_7b,gated_visual,three_hidden,43,train_f1,0.518242597579956,0.8938427498490884,0.6857056851796274,0.6339869281045751,0.6840620592383639,0.6580732700135685
llava_1_5_7b,gated_visual,three_hidden,44,fixed_0.5,0.5,0.896336046365592,0.6888233864561816,0.6210268948655256,0.7165021156558533,0.6653569089718402
llava_1_5_7b,gated_visual,three_hidden,44,train_f1,0.44291171431541443,0.896336046365592,0.6888233864561816,0.6686746987951807,0.6262341325811002,0.6467589220684632
llava_1_5_7b,gated_visual,three_hidden,45,fixed_0.5,0.5,0.8948506597570483,0.6903191563438386,0.6080097087378641,0.7066290550070522,0.6536203522504892
llava_1_5_7b,gated_visual,three_hidden,45,train_f1,0.4269111752510071,0.8948506597570483,0.6903191563438386,0.6656534954407295,0.6177715091678421,0.6408193123628383
llava_1_5_7b,gated_visual,one_hidden,43,fixed_0.5,0.5,0.885620890444852,0.6546171855735242,0.6885553470919324,0.5176304654442877,0.5909822866344605
llava_1_5_7b,gated_visual,one_hidden,43,train_f1,0.5106672644615173,0.885620890444852,0.6546171855735242,0.6854545454545454,0.5317348377997179,0.5988880063542494
llava_1_5_7b,gated_visual,one_hidden,44,fixed_0.5,0.5,0.8880059589092233,0.6568733831915883,0.6265060240963856,0.6600846262341326,0.6428571428571429
llava_1_5_7b,gated_visual,one_hidden,44,train_f1,0.4282379746437073,0.8880059589092233,0.6568733831915883,0.6488673139158576,0.5655853314527504,0.6043707611152976
llava_1_5_7b,gated_visual,one_hidden,45,fixed_0.5,0.5,0.8912070784618653,0.6781005195384738,0.6329787234042553,0.6713681241184767,0.6516084873374401
llava_1_5_7b,gated_visual,one_hidden,45,train_f1,0.40026193857192993,0.8912070784618653,0.6781005195384738,0.6885521885521886,0.5768688293370945,0.6277820414428242
llava_1_5_7b,gated_visual,xgb,43,fixed_0.5,0.5,0.8888000171312853,0.6657741124627023,0.6784,0.5980253878702397,0.6356821589205397
llava_1_5_7b,gated_visual,xgb,43,train_f1,0.5147408843040466,0.8888000171312853,0.6657741124627023,0.6718995290423861,0.6036671368124118,0.6359583952451708
llava_1_5_7b,gated_visual,xgb,44,fixed_0.5,0.5,0.8888000171312853,0.6657741124627023,0.6784,0.5980253878702397,0.6356821589205397
llava_1_5_7b,gated_visual,xgb,44,train_f1,0.5147408843040466,0.8888000171312853,0.6657741124627023,0.6718995290423861,0.6036671368124118,0.6359583952451708
llava_1_5_7b,gated_visual,xgb,45,fixed_0.5,0.5,0.8888000171312853,0.6657741124627023,0.6784,0.5980253878702397,0.6356821589205397
llava_1_5_7b,gated_visual,xgb,45,train_f1,0.5147408843040466,0.8888000171312853,0.6657741124627023,0.6718995290423861,0.6036671368124118,0.6359583952451708
llava_1_5_7b,gated_visual,rf,43,fixed_0.5,0.5,0.8852018684676124,0.672996616110111,0.7087912087912088,0.5458392101551481,0.6167330677290837
llava_1_5_7b,gated_visual,rf,43,train_f1,0.5648880731371465,0.8852018684676124,0.672996616110111,0.6594827586206896,0.6473906911142454,0.6533807829181495
llava_1_5_7b,gated_visual,rf,44,fixed_0.5,0.5,0.8842173983249538,0.6747262397914151,0.7140255009107468,0.5528913963328632,0.6232114467408585
llava_1_5_7b,gated_visual,rf,44,train_f1,0.5663029104058231,0.8842173983249538,0.6747262397914151,0.6435643564356436,0.6417489421720733,0.6426553672316384
llava_1_5_7b,gated_visual,rf,45,fixed_0.5,0.5,0.8841467896492312,0.6728913960144779,0.6989247311827957,0.5500705218617772,0.6156274664561957
llava_1_5_7b,gated_visual,rf,45,train_f1,0.5516470742247859,0.8841467896492312,0.6728913960144779,0.6656580937972768,0.6205923836389281,0.6423357664233577
llava_1_5_7b,gated_visual_prompt_sum,three_hidden,43,fixed_0.5,0.5,0.8968100505083534,0.7024020493148386,0.6519886363636364,0.6473906911142454,0.6496815286624203
llava_1_5_7b,gated_visual_prompt_sum,three_hidden,43,train_f1,0.45923787355422974,0.8968100505083534,0.7024020493148386,0.6905901116427432,0.610719322990127,0.6482035928143712
llava_1_5_7b,gated_visual_prompt_sum,three_hidden,44,fixed_0.5,0.5,0.8975890609798516,0.702000609726185,0.6583941605839416,0.6361071932299013,0.6470588235294118
llava_1_5_7b,gated_visual_prompt_sum,three_hidden,44,train_f1,0.41685599088668823,0.8975890609798516,0.702000609726185,0.7232824427480916,0.5345557122708039,0.6147607461476075
llava_1_5_7b,gated_visual_prompt_sum,three_hidden,45,fixed_0.5,0.5,0.8965820192113474,0.703874598125184,0.6558988764044944,0.6586741889985895,0.657283603096411
llava_1_5_7b,gated_visual_prompt_sum,three_hidden,45,train_f1,0.44323623180389404,0.8965820192113474,0.703874598125184,0.6977491961414791,0.61212976022567,0.6521412471825695
llava_1_5_7b,gated_visual_prompt_sum,one_hidden,43,fixed_0.5,0.5,0.8892416107343707,0.6942949090644159,0.6697530864197531,0.61212976022567,0.6396462785556374
llava_1_5_7b,gated_visual_prompt_sum,one_hidden,43,train_f1,0.45391425490379333,0.8892416107343707,0.6942949090644159,0.7007168458781362,0.5514809590973202,0.6172059984214681
llava_1_5_7b,gated_visual_prompt_sum,one_hidden,44,fixed_0.5,0.5,0.8853809945752859,0.6835318173659043,0.7283372365339579,0.4386459802538787,0.5475352112676056
llava_1_5_7b,gated_visual_prompt_sum,one_hidden,44,train_f1,0.5531376004219055,0.8853809945752859,0.6835318173659043,0.708984375,0.5119887165021156,0.5945945945945946
llava_1_5_7b,gated_visual_prompt_sum,one_hidden,45,fixed_0.5,0.5,0.877816316738944,0.6740912378250228,0.7037037037037037,0.5091678420310296,0.5908346972176759
llava_1_5_7b,gated_visual_prompt_sum,one_hidden,45,train_f1,0.48359131813049316,0.877816316738944,0.6740912378250228,0.7082494969818913,0.49647390691114246,0.5837479270315091
llava_1_5_7b,gated_visual_prompt_sum,xgb,43,fixed_0.5,0.5,0.8927517879332088,0.6761031252994864,0.6821829855537721,0.5994358251057827,0.6381381381381381
llava_1_5_7b,gated_visual_prompt_sum,xgb,43,train_f1,0.5392990112304688,0.8927517879332088,0.6761031252994864,0.6706766917293233,0.6290550070521862,0.6491994177583698
llava_1_5_7b,gated_visual_prompt_sum,xgb,44,fixed_0.5,0.5,0.8927517879332088,0.6761031252994864,0.6821829855537721,0.5994358251057827,0.6381381381381381
llava_1_5_7b,gated_visual_prompt_sum,xgb,44,train_f1,0.5392990112304688,0.8927517879332088,0.6761031252994864,0.6706766917293233,0.6290550070521862,0.6491994177583698
llava_1_5_7b,gated_visual_prompt_sum,xgb,45,fixed_0.5,0.5,0.8927517879332088,0.6761031252994864,0.6821829855537721,0.5994358251057827,0.6381381381381381
llava_1_5_7b,gated_visual_prompt_sum,xgb,45,train_f1,0.5392990112304688,0.8927517879332088,0.6761031252994864,0.6706766917293233,0.6290550070521862,0.6491994177583698
llava_1_5_7b,gated_visual_prompt_sum,rf,43,fixed_0.5,0.5,0.8929471193107206,0.6882489148697752,0.6963350785340314,0.5627644569816643,0.6224648985959438
llava_1_5_7b,gated_visual_prompt_sum,rf,43,train_f1,0.5207222222222225,0.8929471193107206,0.6882489148697752,0.6885245901639344,0.5923836389280677,0.6368460955269143
