model,group,classifier,seed,threshold_rule,threshold,AUROC,HALL_AUPR,HALL_precision,HALL_recall,HALL_F1
internvl_2_5_8b,attention_generation,fixed_three_hidden,43,train_f1,0.4554767310619354,0.8517878886598378,0.5134053117008675,0.5982532751091703,0.3672922252010724,0.45514950166112955
internvl_2_5_8b,attention_generation,fixed_three_hidden,44,fixed_0.5,0.5,0.8408584162011472,0.4850192422136596,0.430327868852459,0.5630026809651475,0.4878048780487805
internvl_2_5_8b,attention_generation,fixed_three_hidden,44,train_f1,0.30751585960388184,0.8408584162011472,0.4850192422136596,0.5828220858895705,0.2546916890080429,0.35447761194029853
internvl_2_5_8b,attention_generation,fixed_three_hidden,45,fixed_0.5,0.5,0.8413751161573546,0.5009109460210917,0.723404255319149,0.09115281501340483,0.1619047619047619
internvl_2_5_8b,attention_generation,fixed_three_hidden,45,train_f1,0.6784582734107971,0.8413751161573546,0.5009109460210917,0.5612244897959183,0.2949061662198391,0.3866432337434095
internvl_2_5_8b,attention_generation,searched_one_hidden,43,fixed_0.5,0.5,0.829854175790137,0.48052768089069864,1.0,0.005361930294906166,0.010666666666666666
internvl_2_5_8b,attention_generation,searched_one_hidden,43,train_f1,0.6792013645172119,0.829854175790137,0.48052768089069864,0.6049382716049383,0.13136729222520108,0.21585903083700442
internvl_2_5_8b,attention_generation,searched_one_hidden,44,fixed_0.5,0.5,0.8295284011407453,0.47734520055338525,0.6571428571428571,0.06166219839142091,0.11274509803921569
internvl_2_5_8b,attention_generation,searched_one_hidden,44,train_f1,0.5711371898651123,0.8295284011407453,0.47734520055338525,0.5789473684210527,0.1769436997319035,0.27104722792607805
internvl_2_5_8b,attention_generation,searched_one_hidden,45,fixed_0.5,0.5,0.8351653706888265,0.49995026643692286,0.7142857142857143,0.08042895442359249,0.14457831325301204
internvl_2_5_8b,attention_generation,searched_one_hidden,45,train_f1,0.553947389125824,0.8351653706888265,0.49995026643692286,0.6705882352941176,0.15281501340482573,0.24890829694323144
internvl_2_5_8b,attention_vp_generation,fixed_three_hidden,43,fixed_0.5,0.5,0.8671486974354592,0.5463312869272507,0.5379746835443038,0.45576407506702415,0.4934687953555878
internvl_2_5_8b,attention_vp_generation,fixed_three_hidden,43,train_f1,0.4636821746826172,0.8671486974354592,0.5463312869272507,0.5408163265306123,0.4262734584450402,0.4767616191904048
internvl_2_5_8b,attention_vp_generation,fixed_three_hidden,44,fixed_0.5,0.5,0.8695125663565577,0.5376696615564909,0.5075268817204301,0.6327077747989276,0.5632458233890215
internvl_2_5_8b,attention_vp_generation,fixed_three_hidden,44,train_f1,0.37750717997550964,0.8695125663565577,0.5376696615564909,0.5611940298507463,0.5040214477211796,0.5310734463276836
internvl_2_5_8b,attention_vp_generation,fixed_three_hidden,45,fixed_0.5,0.5,0.8641766713307627,0.5485205289853492,0.547945205479452,0.5361930294906166,0.5420054200542005
internvl_2_5_8b,attention_vp_generation,fixed_three_hidden,45,train_f1,0.3952687680721283,0.8641766713307627,0.5485205289853492,0.5698529411764706,0.4155495978552279,0.4806201550387597
internvl_2_5_8b,attention_vp_generation,searched_one_hidden,43,fixed_0.5,0.5,0.8451535680334961,0.5138709998456478,0.5360230547550432,0.49865951742627346,0.5166666666666667
internvl_2_5_8b,attention_vp_generation,searched_one_hidden,43,train_f1,0.38105133175849915,0.8451535680334961,0.5138709998456478,0.6484848484848484,0.2868632707774799,0.39776951672862454
internvl_2_5_8b,attention_vp_generation,searched_one_hidden,44,fixed_0.5,0.5,0.8467544032983348,0.5135846063216069,0.6235955056179775,0.2975871313672922,0.4029038112522686
internvl_2_5_8b,attention_vp_generation,searched_one_hidden,44,train_f1,0.49800652265548706,0.8467544032983348,0.5135846063216069,0.6342857142857142,0.2975871313672922,0.4051094890510949
internvl_2_5_8b,attention_vp_generation,searched_one_hidden,45,fixed_0.5,0.5,0.8468745660788481,0.5173858551085524,0.6444444444444445,0.3109919571045576,0.41952983725135623
internvl_2_5_8b,attention_vp_generation,searched_one_hidden,45,train_f1,0.4413083493709564,0.8468745660788481,0.5173858551085524,0.6475409836065574,0.21179624664879357,0.3191919191919192
internvl_2_5_8b,gated_visual,fixed_three_hidden,43,fixed_0.5,0.5,0.8526730878096195,0.5139293042671418,0.5588235294117647,0.35656836461126007,0.4353518821603928
internvl_2_5_8b,gated_visual,fixed_three_hidden,43,train_f1,0.4780743420124054,0.8526730878096195,0.5139293042671418,0.569060773480663,0.2761394101876676,0.37184115523465705
internvl_2_5_8b,gated_visual,fixed_three_hidden,44,fixed_0.5,0.5,0.8530028678850282,0.5365676798455651,0.6084656084656085,0.30831099195710454,0.4092526690391459
internvl_2_5_8b,gated_visual,fixed_three_hidden,44,train_f1,0.5446013808250427,0.8530028678850282,0.5365676798455651,0.5797665369649806,0.39946380697050937,0.473015873015873
internvl_2_5_8b,gated_visual,fixed_three_hidden,45,fixed_0.5,0.5,0.8568934716896489,0.5362357726692807,0.5805243445692884,0.4155495978552279,0.484375
internvl_2_5_8b,gated_visual,fixed_three_hidden,45,train_f1,0.503093421459198,0.8568934716896489,0.5362357726692807,0.5756457564575646,0.41823056300268097,0.484472049689441
internvl_2_5_8b,gated_visual,searched_one_hidden,43,fixed_0.5,0.5,0.8401748234942268,0.5169492856239333,0.5661157024793388,0.3672922252010724,0.44552845528455287
internvl_2_5_8b,gated_visual,searched_one_hidden,43,train_f1,0.4742024838924408,0.8401748234942268,0.5169492856239333,0.5727699530516432,0.32707774798927614,0.41638225255972694
internvl_2_5_8b,gated_visual,searched_one_hidden,44,fixed_0.5,0.5,0.8483685899832306,0.5170303905907394,0.6289308176100629,0.2680965147453083,0.37593984962406013
internvl_2_5_8b,gated_visual,searched_one_hidden,44,train_f1,0.592430591583252,0.8483685899832306,0.5170303905907394,0.5982532751091703,0.3672922252010724,0.45514950166112955
internvl_2_5_8b,gated_visual,searched_one_hidden,45,fixed_0.5,0.5,0.8457063168238573,0.5246558784272379,0.6692307692307692,0.23324396782841822,0.34592445328031807
internvl_2_5_8b,gated_visual,searched_one_hidden,45,train_f1,0.671470046043396,0.8457063168238573,0.5246558784272379,0.5708955223880597,0.4101876675603217,0.47737909516380655
internvl_2_5_8b,gated_visual_prompt_sum,fixed_three_hidden,43,fixed_0.5,0.5,0.8502124210931075,0.5537356643237302,0.5443037974683544,0.46112600536193027,0.49927431059506533
internvl_2_5_8b,gated_visual_prompt_sum,fixed_three_hidden,43,train_f1,0.4747093617916107,0.8502124210931075,0.5537356643237302,0.5817490494296578,0.4101876675603217,0.4811320754716981
internvl_2_5_8b,gated_visual_prompt_sum,fixed_three_hidden,44,fixed_0.5,0.5,0.8536530820418059,0.5034795034846676,0.5561224489795918,0.29222520107238603,0.38312829525483305
internvl_2_5_8b,gated_visual_prompt_sum,fixed_three_hidden,44,train_f1,0.5894034504890442,0.8536530820418059,0.5034795034846676,0.5132450331125827,0.4155495978552279,0.45925925925925926
internvl_2_5_8b,gated_visual_prompt_sum,fixed_three_hidden,45,fixed_0.5,0.5,0.8582019108552386,0.5174998714943371,0.5230352303523035,0.517426273458445,0.5202156334231806
internvl_2_5_8b,gated_visual_prompt_sum,fixed_three_hidden,45,train_f1,0.4142400026321411,0.8582019108552386,0.5174998714943371,0.5564516129032258,0.3699731903485255,0.4444444444444444
internvl_2_5_8b,gated_visual_prompt_sum,searched_one_hidden,43,fixed_0.5,0.5,0.819444073571665,0.4730166487977259,0.5925925925925926,0.04289544235924933,0.08
internvl_2_5_8b,gated_visual_prompt_sum,searched_one_hidden,43,train_f1,0.5647931098937988,0.819444073571665,0.4730166487977259,0.6666666666666666,0.1554959785522788,0.25217391304347825
internvl_2_5_8b,gated_visual_prompt_sum,searched_one_hidden,44,fixed_0.5,0.5,0.8277339702850796,0.4897466709791421,0.711864406779661,0.1126005361930295,0.19444444444444445
internvl_2_5_8b,gated_visual_prompt_sum,searched_one_hidden,44,train_f1,0.4727867543697357,0.8277339702850796,0.4897466709791421,0.6818181818181818,0.08042895442359249,0.14388489208633093
internvl_2_5_8b,gated_visual_prompt_sum,searched_one_hidden,45,fixed_0.5,0.5,0.8255830565138909,0.47141610910142223,0.6144578313253012,0.2734584450402145,0.3784786641929499
internvl_2_5_8b,gated_visual_prompt_sum,searched_one_hidden,45,train_f1,0.39189064502716064,0.8255830565138909,0.47141610910142223,0.6078431372549019,0.08310991957104558,0.14622641509433962
internvl_2_5_8b,gated_generation,fixed_three_hidden,43,fixed_0.5,0.5,0.8482217243626031,0.509457403912322,0.6170212765957447,0.3109919571045576,0.41354723707664887
internvl_2_5_8b,gated_generation,fixed_three_hidden,43,train_f1,0.5571238994598389,0.8482217243626031,0.509457403912322,0.5668016194331984,0.3753351206434316,0.45161290322580644
internvl_2_5_8b,gated_generation,fixed_three_hidden,44,fixed_0.5,0.5,0.8438704965660146,0.5044058395553939,0.6178343949044586,0.26005361930294907,0.3660377358490566
internvl_2_5_8b,gated_generation,fixed_three_hidden,44,train_f1,0.5587825179100037,0.8438704965660146,0.5044058395553939,0.5518672199170125,0.35656836461126007,0.43322475570032576
internvl_2_5_8b,gated_generation,fixed_three_hidden,45,fixed_0.5,0.5,0.849444046868825,0.5132070762512115,0.6524822695035462,0.24664879356568364,0.35797665369649806
internvl_2_5_8b,gated_generation,fixed_three_hidden,45,train_f1,0.5902345180511475,0.849444046868825,0.5132070762512115,0.5431034482758621,0.3378016085790885,0.41652892561983473
internvl_2_5_8b,gated_generation,searched_one_hidden,43,fixed_0.5,0.5,0.8174787445392692,0.43054563763802356,0.75,0.00804289544235925,0.015915119363395226
internvl_2_5_8b,gated_generation,searched_one_hidden,43,train_f1,0.5117089748382568,0.8174787445392692,0.43054563763802356,0.6,0.00804289544235925,0.015873015873015872
internvl_2_5_8b,gated_generation,searched_one_hidden,44,fixed_0.5,0.5,0.8227004849235764,0.45608958788827525,0.5454545454545454,0.0160857908847185,0.03125
internvl_2_5_8b,gated_generation,searched_one_hidden,44,train_f1,0.5778899788856506,0.8227004849235764,0.45608958788827525,0.647887323943662,0.12332439678284182,0.2072072072072072
internvl_2_5_8b,gated_generation,searched_one_hidden,45,fixed_0.5,0.5,0.8123050692671673,0.411421373104566,0.5263157894736842,0.08042895442359249,0.13953488372093023
internvl_2_5_8b,gated_generation,searched_one_hidden,45,train_f1,0.45214980840682983,0.8123050692671673,0.411421373104566,0.5263157894736842,0.02680965147453083,0.05102040816326531
internvl_2_5_8b,gated_vp_generation,fixed_three_hidden,43,fixed_0.5,0.5,0.8697208485094475,0.5685113571037694,0.563076923076923,0.4906166219839142,0.5243553008595988
internvl_2_5_8b,gated_vp_generation,fixed_three_hidden,43,train_f1,0.5470985174179077,0.8697208485094475,0.5685113571037694,0.547752808988764,0.5227882037533512,0.5349794238683128
internvl_2_5_8b,gated_vp_generation,fixed_three_hidden,44,fixed_0.5,0.5,0.8701527669482927,0.5545532501671724,0.5186915887850467,0.5951742627345844,0.5543071161048689
internvl_2_5_8b,gated_vp_generation,fixed_three_hidden,44,train_f1,0.4238612651824951,0.8701527669482927,0.5545532501671724,0.5558659217877095,0.5335120643431636,0.5444596443228454
internvl_2_5_8b,gated_vp_generation,fixed_three_hidden,45,fixed_0.5,0.5,0.8581044454888223,0.5617331811718862,0.5549738219895288,0.5683646112600537,0.56158940397351
internvl_2_5_8b,gated_vp_generation,fixed_three_hidden,45,train_f1,0.39469894766807556,0.8581044454888223,0.5617331811718862,0.5792880258899676,0.47989276139410186,0.5249266862170088
internvl_2_5_8b,gated_vp_generation,searched_one_hidden,43,fixed_0.5,0.5,0.845117519199342,0.5145382589518627,0.5369318181818182,0.5067024128686327,0.5213793103448275
internvl_2_5_8b,gated_vp_generation,searched_one_hidden,43,train_f1,0.4014851450920105,0.845117519199342,0.5145382589518627,0.631578947368421,0.32171581769436997,0.42628774422735344
internvl_2_5_8b,gated_vp_generation,searched_one_hidden,44,fixed_0.5,0.5,0.847686332418316,0.5212315657999493,0.6904761904761905,0.0777479892761394,0.13975903614457832
internvl_2_5_8b,gated_vp_generation,searched_one_hidden,44,train_f1,0.5960947871208191,0.847686332418316,0.5212315657999493,0.635593220338983,0.20107238605898123,0.3054989816700611
internvl_2_5_8b,gated_vp_generation,searched_one_hidden,45,fixed_0.5,0.5,0.8519320839964538,0.5313296876031057,0.6619718309859155,0.2520107238605898,0.3650485436893204
internvl_2_5_8b,gated_vp_generation,searched_one_hidden,45,train_f1,0.5057123899459839,0.8519320839964538,0.5313296876031057,0.6666666666666666,0.26273458445040215,0.3769230769230769
