model,metric,label,layer,n_mentions,mean,q25,median,q75
qwen3_vl_8b,s_write,HALL,18,2593,16.25714903380399,12.797476367697527,16.523971177171916,19.830587354081217
qwen3_vl_8b,s_write,HALL,19,2593,23.00592637913864,18.68210159506998,23.839618788973894,27.711386685463367
qwen3_vl_8b,s_write,HALL,20,2593,15.550632501971089,9.854947227344383,15.133903646172257,20.105144974048017
qwen3_vl_8b,s_write,HALL,21,2593,20.102003548374967,13.82994676164526,20.6455633018777,26.291665343211207
qwen3_vl_8b,s_write,HALL,22,2593,22.225470728925856,17.193900097772712,22.996829205032554,27.73687136854278
qwen3_vl_8b,s_write,HALL,23,2593,13.293119521922057,10.031594224041328,12.929865785816219,16.216780389484484
qwen3_vl_8b,s_write,HALL,24,2593,36.80283213633636,28.8980478528174,37.59053148300154,44.94152826326899
qwen3_vl_8b,s_write,HALL,25,2593,54.22809129078209,42.65916407856275,54.28723948400875,65.568271427328
qwen3_vl_8b,s_write,HALL,26,2593,25.234952915569327,17.062083920754958,24.45945343893254,32.454453606391326
qwen3_vl_8b,s_write,HALL,27,2593,52.1006360118163,38.10077390720835,52.24591910978779,65.93339097464923
qwen3_vl_8b,s_write,HALL,28,2593,31.067939861301998,21.068122604163364,29.841329819813836,39.47046966765629
qwen3_vl_8b,s_write,HALL,29,2593,39.76232973583083,23.83875737444032,36.59945900778985,53.42529343691422
qwen3_vl_8b,s_write,HALL,30,2593,66.55688249977396,45.41045220190426,64.21896359673701,85.08023284806404
qwen3_vl_8b,s_write,HALL,31,2593,41.66541764831932,24.57431841052312,38.51543186951312,55.987966575383325
qwen3_vl_8b,s_write,HALL,32,2593,61.77090273542963,36.902254033469944,58.28790534789732,82.55320421712531
qwen3_vl_8b,s_write,HALL,33,2593,68.00583923492783,35.04926176855224,60.28194206234184,95.2395959107671
qwen3_vl_8b,s_write,HALL,34,2593,96.01964068586818,56.62096778996056,88.92315577657428,128.39241144421976
qwen3_vl_8b,s_write,HALL,35,2593,103.76224493696662,64.17187486949842,94.71599590347614,135.95675505854888
qwen3_vl_8b,s_write,HALL,36,2593,38.167442594318295,23.81208493025042,32.7709726979956,46.203422490973026
qwen3_vl_8b,s_ffn,REAL,1,12280,0.7319057145656515,0.37257077544927597,0.6285209059715271,0.9906727075576782
qwen3_vl_8b,s_ffn,REAL,2,12280,0.1485340668744004,0.051807367242872715,0.09973163530230522,0.18191862851381302
qwen3_vl_8b,s_ffn,REAL,3,12280,0.6668147746218727,0.27723414450883865,0.4384886920452118,0.7823007255792618
qwen3_vl_8b,s_ffn,REAL,4,12280,0.43771088027944394,0.15108055621385574,0.29599688947200775,0.5705167502164841
qwen3_vl_8b,s_ffn,REAL,5,12280,0.6338086051894474,0.2097211480140686,0.4431186020374298,0.7827514410018921
qwen3_vl_8b,s_ffn,REAL,6,12280,1.2382832345570944,0.5701766759157181,0.9811504781246185,1.6035585403442383
qwen3_vl_8b,s_ffn,REAL,7,12280,1.719474970126761,0.5529803186655045,1.313402533531189,2.678642451763153
qwen3_vl_8b,s_ffn,REAL,8,12280,1.1159172073279655,0.5785098075866699,0.9553127288818359,1.5352429449558258
qwen3_vl_8b,s_ffn,REAL,9,12280,6.190394945930484,3.8713163137435913,5.693521499633789,8.296735525131226
qwen3_vl_8b,s_ffn,REAL,10,12280,9.425342352724716,5.485919833183289,9.359182357788086,12.497070789337158
qwen3_vl_8b,s_ffn,REAL,11,12280,7.130162882054959,4.964454650878906,6.859610319137573,9.019213438034058
qwen3_vl_8b,s_ffn,REAL,12,12280,7.22415226307191,4.969123721122742,6.946412563323975,9.267982959747314
qwen3_vl_8b,s_ffn,REAL,13,12280,6.467026205375451,4.429729461669922,5.929293155670166,8.172425746917725
qwen3_vl_8b,s_ffn,REAL,14,12280,11.276153068380363,8.434734106063843,10.768192291259766,14.144284963607788
qwen3_vl_8b,s_ffn,REAL,15,12280,9.43810223561836,7.4803982973098755,9.555859565734863,11.562585353851318
qwen3_vl_8b,s_ffn,REAL,16,12280,12.490876254021927,9.892122507095337,12.568627834320068,15.073768377304077
qwen3_vl_8b,s_ffn,REAL,17,12280,11.085079429184574,8.23359727859497,10.675071716308594,13.608268737792969
qwen3_vl_8b,s_ffn,REAL,18,12280,13.221491345957359,10.844269037246704,13.414432048797607,15.676389694213867
qwen3_vl_8b,s_ffn,REAL,19,12280,16.968037618759787,14.719434022903442,17.209461212158203,19.568989753723145
qwen3_vl_8b,s_ffn,REAL,20,12280,12.679480505727401,9.54315996170044,12.289862155914307,15.62255573272705
qwen3_vl_8b,s_ffn,REAL,21,12280,16.006985378347895,12.82712697982788,16.276615142822266,19.501811981201172
qwen3_vl_8b,s_ffn,REAL,22,12280,16.52772462916976,13.179178237915039,16.624370574951172,19.939307689666748
qwen3_vl_8b,s_ffn,REAL,23,12280,9.139562466827977,7.020223140716553,8.991327285766602,11.103766918182373
qwen3_vl_8b,s_ffn,REAL,24,12280,24.585832487769935,19.96691608428955,25.05250644683838,29.837957859039307
qwen3_vl_8b,s_ffn,REAL,25,12280,29.892460562778997,24.279154777526855,30.38346576690674,36.05996131896973
qwen3_vl_8b,s_ffn,REAL,26,12280,13.155383409841248,9.153171300888062,12.774961948394775,16.92701292037964
qwen3_vl_8b,s_ffn,REAL,27,12280,25.73200915915958,19.584247589111328,26.000791549682617,31.769866466522217
qwen3_vl_8b,s_ffn,REAL,28,12280,21.564481662830236,14.894333839416504,21.01780605316162,27.727700233459473
qwen3_vl_8b,s_ffn,REAL,29,12280,24.622059272263648,16.23654317855835,23.225008010864258,31.971720695495605
qwen3_vl_8b,s_ffn,REAL,30,12280,38.70472446556783,23.73511552810669,35.585065841674805,50.504005432128906
qwen3_vl_8b,s_ffn,REAL,31,12280,19.749337619285825,12.513674259185791,18.129650115966797,25.225980758666992
qwen3_vl_8b,s_ffn,REAL,32,12280,29.91316428843655,19.3682279586792,28.434188842773438,39.15664005279541
qwen3_vl_8b,s_ffn,REAL,33,12280,28.561767154339858,16.52899742126465,26.329567909240723,38.87825679779053
qwen3_vl_8b,s_ffn,REAL,34,12280,42.03353476676762,25.184760570526123,38.607357025146484,55.72532081604004
qwen3_vl_8b,s_ffn,REAL,35,12280,41.013503744936145,25.837448120117188,37.37339782714844,53.06241226196289
qwen3_vl_8b,s_ffn,REAL,36,12280,32.111888650457715,22.837509632110596,29.656044006347656,38.94161510467529
qwen3_vl_8b,s_ffn,HALL,1,2593,0.48674958895761167,0.24778787791728973,0.39206066727638245,0.6207531690597534
qwen3_vl_8b,s_ffn,HALL,2,2593,0.08615891689975555,0.0379195436835289,0.05578749254345894,0.09230292588472366
qwen3_vl_8b,s_ffn,HALL,3,2593,0.40133679854136567,0.18896886706352234,0.27570340037345886,0.45255523920059204
qwen3_vl_8b,s_ffn,HALL,4,2593,0.30314392095551645,0.11446429044008255,0.18376873433589935,0.35489851236343384
qwen3_vl_8b,s_ffn,HALL,5,2593,0.36120296715023525,0.10018454492092133,0.21852950751781464,0.4661614000797272
qwen3_vl_8b,s_ffn,HALL,6,2593,0.6818705485322694,0.32802170515060425,0.5201965570449829,0.8334001302719116
qwen3_vl_8b,s_ffn,HALL,7,2593,0.8765637103211016,0.2726784646511078,0.6016153693199158,1.2391703128814697
qwen3_vl_8b,s_ffn,HALL,8,2593,0.6968901978508989,0.369573175907135,0.5871323347091675,0.882375955581665
qwen3_vl_8b,s_ffn,HALL,9,2593,4.584810590921016,2.7796714305877686,4.270079135894775,6.019840240478516
qwen3_vl_8b,s_ffn,HALL,10,2593,7.070165867758128,4.323034286499023,6.682957172393799,9.290977478027344
qwen3_vl_8b,s_ffn,HALL,11,2593,5.407517004130294,3.442620038986206,5.086230754852295,7.014610290527344
qwen3_vl_8b,s_ffn,HALL,12,2593,5.689483455948696,3.9483203887939453,5.505541801452637,7.200957298278809
qwen3_vl_8b,s_ffn,HALL,13,2593,4.401133788790521,3.09470796585083,4.102243900299072,5.332991600036621
qwen3_vl_8b,s_ffn,HALL,14,2593,9.769642422523821,6.833550453186035,9.327180862426758,12.60432243347168
qwen3_vl_8b,s_ffn,HALL,15,2593,7.360181942277556,5.4203596115112305,7.278724670410156,9.236101150512695
qwen3_vl_8b,s_ffn,HALL,16,2593,11.182946121329467,8.35969066619873,11.089204788208008,13.89197826385498
qwen3_vl_8b,s_ffn,HALL,17,2593,8.322379515109446,5.969461441040039,8.025254249572754,10.23495864868164
qwen3_vl_8b,s_ffn,HALL,18,2593,11.439527835434024,8.781351089477539,11.561895370483398,14.131824493408203
qwen3_vl_8b,s_ffn,HALL,19,2593,14.754510813360733,11.680761337280273,15.218108177185059,17.938133239746094
qwen3_vl_8b,s_ffn,HALL,20,2593,9.675115394950879,5.958280563354492,9.281424522399902,12.7556791305542
qwen3_vl_8b,s_ffn,HALL,21,2593,12.770769846138235,8.393464088439941,12.920754432678223,16.977052688598633
qwen3_vl_8b,s_ffn,HALL,22,2593,12.79640615967954,9.39069652557373,12.953786849975586,16.142200469970703
qwen3_vl_8b,s_ffn,HALL,23,2593,7.800600369005097,5.775717258453369,7.6338629722595215,9.531991958618164
qwen3_vl_8b,s_ffn,HALL,24,2593,20.838312027264045,16.026290893554688,20.977012634277344,25.60663604736328
qwen3_vl_8b,s_ffn,HALL,25,2593,25.505227973504365,20.320209503173828,25.18659210205078,30.573440551757812
qwen3_vl_8b,s_ffn,HALL,26,2593,10.439390947287302,6.973219871520996,10.11931324005127,13.38522720336914
qwen3_vl_8b,s_ffn,HALL,27,2593,22.889561680951175,16.494138717651367,22.7996768951416,28.82831573486328
qwen3_vl_8b,s_ffn,HALL,28,2593,15.9163260376458,10.677291870117188,15.05980110168457,20.174346923828125
qwen3_vl_8b,s_ffn,HALL,29,2593,17.665214828598053,10.289831161499023,16.081768035888672,23.73586654663086
qwen3_vl_8b,s_ffn,HALL,30,2593,32.21630824196077,21.65224838256836,30.5541934967041,40.411155700683594
qwen3_vl_8b,s_ffn,HALL,31,2593,16.40416567771765,9.937322616577148,15.329792022705078,21.789043426513672
qwen3_vl_8b,s_ffn,HALL,32,2593,22.905458337774252,13.739869117736816,21.648651123046875,30.370464324951172
qwen3_vl_8b,s_ffn,HALL,33,2593,25.670713201205427,13.513872146606445,22.870967864990234,36.264923095703125
qwen3_vl_8b,s_ffn,HALL,34,2593,37.47009034382989,22.22953224182129,35.1518669128418,49.975345611572266
qwen3_vl_8b,s_ffn,HALL,35,2593,36.05980482038917,21.793109893798828,32.495277404785156,47.55657958984375
qwen3_vl_8b,s_ffn,HALL,36,2593,26.378336353096042,19.823312759399414,24.827117919921875,31.512115478515625
qwen3_vl_8b,gross_gain,REAL,1,12280,2.6177576129653843,1.6772822033168173,2.6949970235272804,3.313145899616407
qwen3_vl_8b,gross_gain,REAL,2,12280,0.462060635328515,0.33779530056159146,0.3962629006424869,0.5068903828596256
qwen3_vl_8b,gross_gain,REAL,3,12280,0.5463327667954677,0.4777290366763147,0.5247376400759631,0.5875439633648278
qwen3_vl_8b,gross_gain,REAL,4,12280,0.41205345100076746,0.35763374848363705,0.3957568538837877,0.4426359026583227
qwen3_vl_8b,gross_gain,REAL,5,12280,0.6362298057422661,0.5561086963808501,0.6213470666468526,0.6914111410171367
qwen3_vl_8b,gross_gain,REAL,6,12280,0.723783119633332,0.6889769113628957,0.7285610035632145,0.7687949659770128
qwen3_vl_8b,gross_gain,REAL,7,12280,0.6997533769632486,0.640644232352719,0.6969255695856803,0.7473798359876302
qwen3_vl_8b,gross_gain,REAL,8,12280,0.6788580662968113,0.6288697637225714,0.6721838977179613,0.7262701923448468
qwen3_vl_8b,gross_gain,REAL,9,12280,0.837860244979862,0.7855689494627378,0.8328896360512577,0.887588877355244
qwen3_vl_8b,gross_gain,REAL,10,12280,0.9641018767170936,0.8489749863749805,0.9355755478721167,1.0405769482363456
qwen3_vl_8b,gross_gain,REAL,11,12280,0.9118407547387466,0.8489299825066595,0.8979318906170061,0.96035332599949
qwen3_vl_8b,gross_gain,REAL,12,12280,0.8336919909852751,0.7818436676469809,0.825098259907775,0.8757321367612617
qwen3_vl_8b,gross_gain,REAL,13,12280,0.7727756396252047,0.7308350837061054,0.7698119814809605,0.8072860993841482
qwen3_vl_8b,gross_gain,REAL,14,12280,0.7311558392314859,0.699353590225538,0.7278592981770182,0.7592909101131177
qwen3_vl_8b,gross_gain,REAL,15,12280,0.7094385434847892,0.6809819472333805,0.7054955938026573,0.7304026236286596
qwen3_vl_8b,gross_gain,REAL,16,12280,0.7020259398269724,0.6698129267799929,0.7015860590212812,0.7325580487637261
qwen3_vl_8b,gross_gain,REAL,17,12280,0.7208720609638248,0.6896945775039462,0.7194860112676185,0.7494696456086783
qwen3_vl_8b,gross_gain,REAL,18,12280,0.7242614067646572,0.6890812726236644,0.7234302133728021,0.7586034360559382
qwen3_vl_8b,gross_gain,REAL,19,12280,0.6568648587631268,0.6310598539362112,0.6563289704297115,0.6808015605130067
qwen3_vl_8b,gross_gain,REAL,20,12280,0.6400391189978998,0.6025330485980078,0.6353636648381416,0.6665815056629297
qwen3_vl_8b,gross_gain,REAL,21,12280,0.6518761874233261,0.6238561481004194,0.6531704966138232,0.6795241113370688
qwen3_vl_8b,gross_gain,REAL,22,12280,0.5859991303070688,0.5595688760168434,0.583347550317469,0.6106152165872792
qwen3_vl_8b,gross_gain,REAL,23,12280,0.5856558088725399,0.5612715999626792,0.5852155019918968,0.609892385783658
qwen3_vl_8b,gross_gain,REAL,24,12280,0.5789006855253501,0.5513464670507493,0.5781984102700962,0.6044263647075092
qwen3_vl_8b,gross_gain,REAL,25,12280,0.4896517463925083,0.4615094052583961,0.4866751596079234,0.5135807704391999
qwen3_vl_8b,gross_gain,REAL,26,12280,0.4191310091872919,0.40159333418965565,0.41866551284400977,0.43540484925375245
qwen3_vl_8b,gross_gain,REAL,27,12280,0.424721262027367,0.3996476691382289,0.418479145735241,0.44249747631227243
qwen3_vl_8b,gross_gain,REAL,28,12280,0.5064067665699786,0.47952330818771116,0.504328038800108,0.5315137203026392
qwen3_vl_8b,gross_gain,REAL,29,12280,0.455444644546458,0.43119920018207675,0.45399533477569276,0.4787901589861417
qwen3_vl_8b,gross_gain,REAL,30,12280,0.4930172072795019,0.4059195759938925,0.47300562384513545,0.5513399225294189
qwen3_vl_8b,gross_gain,REAL,31,12280,0.41588688738927265,0.3631679656615745,0.3954471780655864,0.44231404311432804
qwen3_vl_8b,gross_gain,REAL,32,12280,0.39303343578984956,0.3568037240099762,0.3879569486247778,0.42317532626022814
qwen3_vl_8b,gross_gain,REAL,33,12280,0.38561543910602664,0.3319544756388251,0.383732979940525,0.4353344106425114
qwen3_vl_8b,gross_gain,REAL,34,12280,0.3877312986231732,0.33248817190571617,0.38709866656828346,0.4365548212323271
qwen3_vl_8b,gross_gain,REAL,35,12280,0.3304497312180496,0.30018065642975933,0.3254398036887184,0.3520607553705874
qwen3_vl_8b,gross_gain,REAL,36,12280,0.7065165156081339,0.5308825347544976,0.6550104680093846,0.8228469759596828
qwen3_vl_8b,gross_gain,HALL,1,2593,2.4849188523302876,1.6146067485706692,2.508102115278503,3.2047048804232703
qwen3_vl_8b,gross_gain,HALL,2,2593,0.4623610283574074,0.3325484991920541,0.3835917815795239,0.5081653646222736
qwen3_vl_8b,gross_gain,HALL,3,2593,0.5201638057652327,0.4555321020482774,0.4958695778205416,0.5543012436095572
qwen3_vl_8b,gross_gain,HALL,4,2593,0.41382209352658006,0.3639326991749608,0.40231971634591157,0.4448589420127726
qwen3_vl_8b,gross_gain,HALL,5,2593,0.6102053960109867,0.5189967217002212,0.5833202964953595,0.6685634773423142
qwen3_vl_8b,gross_gain,HALL,6,2593,0.708982858606976,0.676947629172215,0.7119189240011597,0.7489568296667298
qwen3_vl_8b,gross_gain,HALL,7,2593,0.6781852206103813,0.6272872662119401,0.6706724235966579,0.7231385363536925
qwen3_vl_8b,gross_gain,HALL,8,2593,0.6639036132949935,0.6203512234560219,0.6596197313093224,0.7043946901165488
qwen3_vl_8b,gross_gain,HALL,9,2593,0.8329197325517181,0.7772195508504608,0.8220040836840713,0.8829751804899574
qwen3_vl_8b,gross_gain,HALL,10,2593,0.9391182524249627,0.8287943401317698,0.9101121927543254,1.0149676929689133
qwen3_vl_8b,gross_gain,HALL,11,2593,0.885494303900535,0.825506664493858,0.875337564049769,0.9311958358838056
qwen3_vl_8b,gross_gain,HALL,12,2593,0.8339944132208971,0.7721357907944613,0.8270889247162175,0.8845822471892296
qwen3_vl_8b,gross_gain,HALL,13,2593,0.7459271792884156,0.7043997295679844,0.7398325309368802,0.7800289788932965
qwen3_vl_8b,gross_gain,HALL,14,2593,0.7087998426330684,0.6769033354585204,0.7040579324943859,0.735584448402997
qwen3_vl_8b,gross_gain,HALL,15,2593,0.6930888297663246,0.6641327652386638,0.6894587857845123,0.7190645698788442
qwen3_vl_8b,gross_gain,HALL,16,2593,0.6787884246888739,0.6460485023092968,0.6765813356574136,0.7070718398333303
qwen3_vl_8b,gross_gain,HALL,17,2593,0.7128772711220868,0.6830286182931118,0.7086358507353753,0.7398314920876652
qwen3_vl_8b,gross_gain,HALL,18,2593,0.6987895887091419,0.6654513715062416,0.6958981416419218,0.729538415335786
qwen3_vl_8b,gross_gain,HALL,19,2593,0.6399217543281557,0.6111069228015623,0.6386335986631876,0.6666798441391039
qwen3_vl_8b,gross_gain,HALL,20,2593,0.6176642690763153,0.5847292024422976,0.6144699223344002,0.6471951933624235
qwen3_vl_8b,gross_gain,HALL,21,2593,0.6265651575068434,0.5948446172192042,0.6242673926155843,0.6570004235015411
qwen3_vl_8b,gross_gain,HALL,22,2593,0.5697606789410603,0.5402098242760874,0.5652329241138644,0.5949856091111603
qwen3_vl_8b,gross_gain,HALL,23,2593,0.5860323308417863,0.5602598944716187,0.5842574539658292,0.6098593262701477
qwen3_vl_8b,gross_gain,HALL,24,2593,0.564901303040035,0.5311395922363936,0.5585073464972109,0.5914792539882735
qwen3_vl_8b,gross_gain,HALL,25,2593,0.4754137682714643,0.4382740972593248,0.4688301242885971,0.504007257744236
qwen3_vl_8b,gross_gain,HALL,26,2593,0.4129029527275362,0.3924187002405462,0.4101143349926746,0.43124582313713994
qwen3_vl_8b,gross_gain,HALL,27,2593,0.4394018714027004,0.4120571447051447,0.43447157727940783,0.46229065097184224
qwen3_vl_8b,gross_gain,HALL,28,2593,0.5105734694541475,0.4794691920751317,0.5096206538658935,0.53706785734293
qwen3_vl_8b,gross_gain,HALL,29,2593,0.4399459436980686,0.4174281361460917,0.4383940345957272,0.4605122699225895
qwen3_vl_8b,gross_gain,HALL,30,2593,0.488861160699169,0.4119524802814191,0.46303987105569006,0.5369939748657022
qwen3_vl_8b,gross_gain,HALL,31,2593,0.40317222544561687,0.3617018610147889,0.38910577117233935,0.42540121493952615
qwen3_vl_8b,gross_gain,HALL,32,2593,0.3756407133674448,0.3388008440456211,0.3681296217274276,0.4032943179070403
qwen3_vl_8b,gross_gain,HALL,33,2593,0.38221308848477975,0.33921207971932793,0.37785148756464376,0.41924238413564396
qwen3_vl_8b,gross_gain,HALL,34,2593,0.3931115969979585,0.3533359109011493,0.38671029535399987,0.42600381895602457
qwen3_vl_8b,gross_gain,HALL,35,2593,0.34724024834431044,0.3110825394196482,0.3369262641506702,0.36968123334632963
qwen3_vl_8b,gross_gain,HALL,36,2593,0.7953572957179159,0.5750817343745097,0.7263600021375465,0.9374806064343222
