model,case_id,layer,strategy,lambda,finite_effect_norm
qwen3_vl_8b,qwen3_vl_8b:340946:9:9,9,highest_8_region,0.75,4.826757907867432
qwen3_vl_8b,qwen3_vl_8b:340946:9:9,9,highest_8_region,1.0,5.194840908050537
qwen3_vl_8b,qwen3_vl_8b:340946:9:9,9,highest_8_region,1.25,5.572493076324463
qwen3_vl_8b,qwen3_vl_8b:340946:9:9,9,deterministic_random_region,0.0,5.006711959838867
qwen3_vl_8b,qwen3_vl_8b:340946:9:9,9,deterministic_random_region,0.25,5.053348541259766
qwen3_vl_8b,qwen3_vl_8b:340946:9:9,9,deterministic_random_region,0.5,5.100254535675049
qwen3_vl_8b,qwen3_vl_8b:340946:9:9,9,deterministic_random_region,0.75,5.147420406341553
qwen3_vl_8b,qwen3_vl_8b:340946:9:9,9,deterministic_random_region,1.0,5.194840908050537
qwen3_vl_8b,qwen3_vl_8b:340946:9:9,9,deterministic_random_region,1.25,5.2425079345703125
qwen3_vl_8b,qwen3_vl_8b:36539:36:36,36,highest_p_ffn_token,0.0,23.231571197509766
qwen3_vl_8b,qwen3_vl_8b:36539:36:36,36,highest_p_ffn_token,0.25,24.33294105529785
qwen3_vl_8b,qwen3_vl_8b:36539:36:36,36,highest_p_ffn_token,0.5,25.436140060424805
qwen3_vl_8b,qwen3_vl_8b:36539:36:36,36,highest_p_ffn_token,0.75,26.5418701171875
qwen3_vl_8b,qwen3_vl_8b:36539:36:36,36,highest_p_ffn_token,1.0,27.648513793945312
qwen3_vl_8b,qwen3_vl_8b:36539:36:36,36,highest_p_ffn_token,1.25,28.75636863708496
qwen3_vl_8b,qwen3_vl_8b:36539:36:36,36,highest_8_region,0.0,17.2939510345459
qwen3_vl_8b,qwen3_vl_8b:36539:36:36,36,highest_8_region,0.25,19.870685577392578
qwen3_vl_8b,qwen3_vl_8b:36539:36:36,36,highest_8_region,0.5,22.460702896118164
qwen3_vl_8b,qwen3_vl_8b:36539:36:36,36,highest_8_region,0.75,25.05453109741211
qwen3_vl_8b,qwen3_vl_8b:36539:36:36,36,highest_8_region,1.0,27.648513793945312
qwen3_vl_8b,qwen3_vl_8b:36539:36:36,36,highest_8_region,1.25,30.238685607910156
qwen3_vl_8b,qwen3_vl_8b:36539:36:36,36,deterministic_random_region,0.0,26.598308563232422
qwen3_vl_8b,qwen3_vl_8b:36539:36:36,36,deterministic_random_region,0.25,26.858707427978516
qwen3_vl_8b,qwen3_vl_8b:36539:36:36,36,deterministic_random_region,0.5,27.120887756347656
qwen3_vl_8b,qwen3_vl_8b:36539:36:36,36,deterministic_random_region,0.75,27.38399887084961
qwen3_vl_8b,qwen3_vl_8b:36539:36:36,36,deterministic_random_region,1.0,27.648513793945312
qwen3_vl_8b,qwen3_vl_8b:36539:36:36,36,deterministic_random_region,1.25,27.91440200805664
qwen3_vl_8b,qwen3_vl_8b:367228:12:27,27,highest_p_ffn_token,0.0,15.559172630310059
qwen3_vl_8b,qwen3_vl_8b:367228:12:27,27,highest_p_ffn_token,0.25,15.928624153137207
qwen3_vl_8b,qwen3_vl_8b:367228:12:27,27,highest_p_ffn_token,0.5,16.323766708374023
qwen3_vl_8b,qwen3_vl_8b:367228:12:27,27,highest_p_ffn_token,0.75,16.743112564086914
qwen3_vl_8b,qwen3_vl_8b:367228:12:27,27,highest_p_ffn_token,1.0,17.185224533081055
qwen3_vl_8b,qwen3_vl_8b:367228:12:27,27,highest_p_ffn_token,1.25,17.648710250854492
qwen3_vl_8b,qwen3_vl_8b:367228:12:27,27,highest_8_region,0.0,11.482620239257812
qwen3_vl_8b,qwen3_vl_8b:367228:12:27,27,highest_8_region,0.25,12.843461036682129
qwen3_vl_8b,qwen3_vl_8b:367228:12:27,27,highest_8_region,0.5,14.253789901733398
qwen3_vl_8b,qwen3_vl_8b:367228:12:27,27,highest_8_region,0.75,15.703478813171387
qwen3_vl_8b,qwen3_vl_8b:367228:12:27,27,highest_8_region,1.0,17.185224533081055
qwen3_vl_8b,qwen3_vl_8b:367228:12:27,27,highest_8_region,1.25,18.693532943725586
qwen3_vl_8b,qwen3_vl_8b:367228:12:27,27,deterministic_random_region,0.0,17.21083641052246
qwen3_vl_8b,qwen3_vl_8b:367228:12:27,27,deterministic_random_region,0.25,17.20423698425293
qwen3_vl_8b,qwen3_vl_8b:367228:12:27,27,deterministic_random_region,0.5,17.197772979736328
qwen3_vl_8b,qwen3_vl_8b:367228:12:27,27,deterministic_random_region,0.75,17.19143295288086
qwen3_vl_8b,qwen3_vl_8b:367228:12:27,27,deterministic_random_region,1.0,17.185224533081055
qwen3_vl_8b,qwen3_vl_8b:367228:12:27,27,deterministic_random_region,1.25,17.17914390563965
qwen3_vl_8b,qwen3_vl_8b:388284:45:18,18,highest_p_ffn_token,0.0,2.9163129329681396
qwen3_vl_8b,qwen3_vl_8b:388284:45:18,18,highest_p_ffn_token,0.25,3.0542259216308594
qwen3_vl_8b,qwen3_vl_8b:388284:45:18,18,highest_p_ffn_token,0.5,3.210937023162842
qwen3_vl_8b,qwen3_vl_8b:388284:45:18,18,highest_p_ffn_token,0.75,3.3841254711151123
qwen3_vl_8b,qwen3_vl_8b:388284:45:18,18,highest_p_ffn_token,1.0,3.5716798305511475
qwen3_vl_8b,qwen3_vl_8b:388284:45:18,18,highest_p_ffn_token,1.25,3.7717385292053223
qwen3_vl_8b,qwen3_vl_8b:388284:45:18,18,highest_8_region,0.0,2.4718074798583984
qwen3_vl_8b,qwen3_vl_8b:388284:45:18,18,highest_8_region,0.25,2.709151268005371
qwen3_vl_8b,qwen3_vl_8b:388284:45:18,18,highest_8_region,0.5,2.97564697265625
qwen3_vl_8b,qwen3_vl_8b:388284:45:18,18,highest_8_region,0.75,3.264793872833252
qwen3_vl_8b,qwen3_vl_8b:388284:45:18,18,highest_8_region,1.0,3.5716798305511475
qwen3_vl_8b,qwen3_vl_8b:388284:45:18,18,highest_8_region,1.25,3.892657518386841
qwen3_vl_8b,qwen3_vl_8b:388284:45:18,18,deterministic_random_region,0.0,2.812270164489746
qwen3_vl_8b,qwen3_vl_8b:388284:45:18,18,deterministic_random_region,0.25,2.979168653488159
qwen3_vl_8b,qwen3_vl_8b:388284:45:18,18,deterministic_random_region,0.5,3.1629836559295654
qwen3_vl_8b,qwen3_vl_8b:388284:45:18,18,deterministic_random_region,0.75,3.361201286315918
qwen3_vl_8b,qwen3_vl_8b:388284:45:18,18,deterministic_random_region,1.0,3.5716798305511475
qwen3_vl_8b,qwen3_vl_8b:388284:45:18,18,deterministic_random_region,1.25,3.7926268577575684
qwen3_vl_8b,qwen3_vl_8b:431364:73:27,27,highest_p_ffn_token,0.0,12.17949104309082
qwen3_vl_8b,qwen3_vl_8b:431364:73:27,27,highest_p_ffn_token,0.25,13.116403579711914
qwen3_vl_8b,qwen3_vl_8b:431364:73:27,27,highest_p_ffn_token,0.5,14.141372680664062
qwen3_vl_8b,qwen3_vl_8b:431364:73:27,27,highest_p_ffn_token,0.75,15.236992835998535
qwen3_vl_8b,qwen3_vl_8b:431364:73:27,27,highest_p_ffn_token,1.0,16.389286041259766
qwen3_vl_8b,qwen3_vl_8b:431364:73:27,27,highest_p_ffn_token,1.25,17.587129592895508
qwen3_vl_8b,qwen3_vl_8b:431364:73:27,27,highest_8_region,0.0,9.802379608154297
qwen3_vl_8b,qwen3_vl_8b:431364:73:27,27,highest_8_region,0.25,11.043346405029297
qwen3_vl_8b,qwen3_vl_8b:431364:73:27,27,highest_8_region,0.5,12.62167739868164
qwen3_vl_8b,qwen3_vl_8b:431364:73:27,27,highest_8_region,0.75,14.428675651550293
qwen3_vl_8b,qwen3_vl_8b:431364:73:27,27,highest_8_region,1.0,16.389286041259766
qwen3_vl_8b,qwen3_vl_8b:431364:73:27,27,highest_8_region,1.25,18.454011917114258
qwen3_vl_8b,qwen3_vl_8b:431364:73:27,27,deterministic_random_region,0.0,11.858107566833496
qwen3_vl_8b,qwen3_vl_8b:431364:73:27,27,deterministic_random_region,0.25,12.85941219329834
qwen3_vl_8b,qwen3_vl_8b:431364:73:27,27,deterministic_random_region,0.5,13.961995124816895
qwen3_vl_8b,qwen3_vl_8b:431364:73:27,27,deterministic_random_region,0.75,15.144257545471191
qwen3_vl_8b,qwen3_vl_8b:431364:73:27,27,deterministic_random_region,1.0,16.389286041259766
qwen3_vl_8b,qwen3_vl_8b:431364:73:27,27,deterministic_random_region,1.25,17.683935165405273
qwen3_vl_8b,qwen3_vl_8b:452027:44:36,36,highest_p_ffn_token,0.0,22.082244873046875
qwen3_vl_8b,qwen3_vl_8b:452027:44:36,36,highest_p_ffn_token,0.25,23.587657928466797
qwen3_vl_8b,qwen3_vl_8b:452027:44:36,36,highest_p_ffn_token,0.5,25.11063003540039
qwen3_vl_8b,qwen3_vl_8b:452027:44:36,36,highest_p_ffn_token,0.75,26.648401260375977
qwen3_vl_8b,qwen3_vl_8b:452027:44:36,36,highest_p_ffn_token,1.0,28.19878578186035
qwen3_vl_8b,qwen3_vl_8b:452027:44:36,36,highest_p_ffn_token,1.25,29.759950637817383
qwen3_vl_8b,qwen3_vl_8b:452027:44:36,36,highest_8_region,0.0,18.353246688842773
qwen3_vl_8b,qwen3_vl_8b:452027:44:36,36,highest_8_region,0.25,20.750272750854492
qwen3_vl_8b,qwen3_vl_8b:452027:44:36,36,highest_8_region,0.5,23.198671340942383
qwen3_vl_8b,qwen3_vl_8b:452027:44:36,36,highest_8_region,0.75,25.68457794189453
qwen3_vl_8b,qwen3_vl_8b:452027:44:36,36,highest_8_region,1.0,28.19878578186035
qwen3_vl_8b,qwen3_vl_8b:452027:44:36,36,highest_8_region,1.25,30.735017776489258
qwen3_vl_8b,qwen3_vl_8b:452027:44:36,36,deterministic_random_region,0.0,18.353246688842773
qwen3_vl_8b,qwen3_vl_8b:452027:44:36,36,deterministic_random_region,0.25,20.750272750854492
qwen3_vl_8b,qwen3_vl_8b:452027:44:36,36,deterministic_random_region,0.5,23.198671340942383
qwen3_vl_8b,qwen3_vl_8b:452027:44:36,36,deterministic_random_region,0.75,25.68457794189453
qwen3_vl_8b,qwen3_vl_8b:452027:44:36,36,deterministic_random_region,1.0,28.19878578186035
qwen3_vl_8b,qwen3_vl_8b:452027:44:36,36,deterministic_random_region,1.25,30.735017776489258
qwen3_vl_8b,qwen3_vl_8b:47552:186:9,9,highest_p_ffn_token,0.0,0.9466661810874939
qwen3_vl_8b,qwen3_vl_8b:47552:186:9,9,highest_p_ffn_token,0.25,1.0444999933242798
qwen3_vl_8b,qwen3_vl_8b:47552:186:9,9,highest_p_ffn_token,0.5,1.1453202962875366
qwen3_vl_8b,qwen3_vl_8b:47552:186:9,9,highest_p_ffn_token,0.75,1.248509407043457
qwen3_vl_8b,qwen3_vl_8b:47552:186:9,9,highest_p_ffn_token,1.0,1.353626012802124
qwen3_vl_8b,qwen3_vl_8b:47552:186:9,9,highest_p_ffn_token,1.25,1.460349440574646
qwen3_vl_8b,qwen3_vl_8b:47552:186:9,9,highest_8_region,0.0,0.6821339726448059
qwen3_vl_8b,qwen3_vl_8b:47552:186:9,9,highest_8_region,0.25,0.8400669097900391
qwen3_vl_8b,qwen3_vl_8b:47552:186:9,9,highest_8_region,0.5,1.0065109729766846
qwen3_vl_8b,qwen3_vl_8b:47552:186:9,9,highest_8_region,0.75,1.1782500743865967
qwen3_vl_8b,qwen3_vl_8b:47552:186:9,9,highest_8_region,1.0,1.353626012802124
qwen3_vl_8b,qwen3_vl_8b:47552:186:9,9,highest_8_region,1.25,1.531724214553833
qwen3_vl_8b,qwen3_vl_8b:47552:186:9,9,deterministic_random_region,0.0,1.3471928834915161
qwen3_vl_8b,qwen3_vl_8b:47552:186:9,9,deterministic_random_region,0.25,1.3487563133239746
qwen3_vl_8b,qwen3_vl_8b:47552:186:9,9,deterministic_random_region,0.5,1.3503493070602417
qwen3_vl_8b,qwen3_vl_8b:47552:186:9,9,deterministic_random_region,0.75,1.351973056793213
qwen3_vl_8b,qwen3_vl_8b:47552:186:9,9,deterministic_random_region,1.0,1.353626012802124
qwen3_vl_8b,qwen3_vl_8b:47552:186:9,9,deterministic_random_region,1.25,1.3553086519241333
qwen3_vl_8b,qwen3_vl_8b:479836:7:27,27,highest_p_ffn_token,0.0,12.2771577835083
qwen3_vl_8b,qwen3_vl_8b:479836:7:27,27,highest_p_ffn_token,0.25,12.500617980957031
qwen3_vl_8b,qwen3_vl_8b:479836:7:27,27,highest_p_ffn_token,0.5,12.74316692352295
qwen3_vl_8b,qwen3_vl_8b:479836:7:27,27,highest_p_ffn_token,0.75,13.003748893737793
qwen3_vl_8b,qwen3_vl_8b:479836:7:27,27,highest_p_ffn_token,1.0,13.28134536743164
qwen3_vl_8b,qwen3_vl_8b:479836:7:27,27,highest_p_ffn_token,1.25,13.574959754943848
qwen3_vl_8b,qwen3_vl_8b:479836:7:27,27,highest_8_region,0.0,9.497003555297852
qwen3_vl_8b,qwen3_vl_8b:479836:7:27,27,highest_8_region,0.25,10.372532844543457
qwen3_vl_8b,qwen3_vl_8b:479836:7:27,27,highest_8_region,0.5,11.303160667419434
qwen3_vl_8b,qwen3_vl_8b:479836:7:27,27,highest_8_region,0.75,12.275908470153809
qwen3_vl_8b,qwen3_vl_8b:479836:7:27,27,highest_8_region,1.0,13.28134536743164
qwen3_vl_8b,qwen3_vl_8b:479836:7:27,27,highest_8_region,1.25,14.312673568725586
qwen3_vl_8b,qwen3_vl_8b:479836:7:27,27,deterministic_random_region,0.0,11.91081428527832
qwen3_vl_8b,qwen3_vl_8b:479836:7:27,27,deterministic_random_region,0.25,12.239460945129395
qwen3_vl_8b,qwen3_vl_8b:479836:7:27,27,deterministic_random_region,0.5,12.577994346618652
qwen3_vl_8b,qwen3_vl_8b:479836:7:27,27,deterministic_random_region,0.75,12.925551414489746
qwen3_vl_8b,qwen3_vl_8b:479836:7:27,27,deterministic_random_region,1.0,13.28134536743164
qwen3_vl_8b,qwen3_vl_8b:479836:7:27,27,deterministic_random_region,1.25,13.6446533203125
qwen3_vl_8b,qwen3_vl_8b:488567:10:27,27,highest_p_ffn_token,0.0,6.9001593589782715
qwen3_vl_8b,qwen3_vl_8b:488567:10:27,27,highest_p_ffn_token,0.25,7.309425354003906
qwen3_vl_8b,qwen3_vl_8b:488567:10:27,27,highest_p_ffn_token,0.5,7.768134593963623
qwen3_vl_8b,qwen3_vl_8b:488567:10:27,27,highest_p_ffn_token,0.75,8.2680025100708
qwen3_vl_8b,qwen3_vl_8b:488567:10:27,27,highest_p_ffn_token,1.0,8.801948547363281
qwen3_vl_8b,qwen3_vl_8b:488567:10:27,27,highest_p_ffn_token,1.25,9.364073753356934
qwen3_vl_8b,qwen3_vl_8b:488567:10:27,27,highest_8_region,0.0,5.904867649078369
qwen3_vl_8b,qwen3_vl_8b:488567:10:27,27,highest_8_region,0.25,6.534941673278809
qwen3_vl_8b,qwen3_vl_8b:488567:10:27,27,highest_8_region,0.5,7.240126609802246
qwen3_vl_8b,qwen3_vl_8b:488567:10:27,27,highest_8_region,0.75,8.000580787658691
qwen3_vl_8b,qwen3_vl_8b:488567:10:27,27,highest_8_region,1.0,8.801948547363281
qwen3_vl_8b,qwen3_vl_8b:488567:10:27,27,highest_8_region,1.25,9.6339750289917
qwen3_vl_8b,qwen3_vl_8b:488567:10:27,27,deterministic_random_region,0.0,7.223343849182129
qwen3_vl_8b,qwen3_vl_8b:488567:10:27,27,deterministic_random_region,0.25,7.5906572341918945
qwen3_vl_8b,qwen3_vl_8b:488567:10:27,27,deterministic_random_region,0.5,7.977789402008057
qwen3_vl_8b,qwen3_vl_8b:488567:10:27,27,deterministic_random_region,0.75,8.382261276245117
qwen3_vl_8b,qwen3_vl_8b:488567:10:27,27,deterministic_random_region,1.0,8.801948547363281
qwen3_vl_8b,qwen3_vl_8b:488567:10:27,27,deterministic_random_region,1.25,9.235039710998535
qwen3_vl_8b,qwen3_vl_8b:50637:88:36,36,highest_p_ffn_token,0.0,13.81344985961914
qwen3_vl_8b,qwen3_vl_8b:50637:88:36,36,highest_p_ffn_token,0.25,13.703815460205078
qwen3_vl_8b,qwen3_vl_8b:50637:88:36,36,highest_p_ffn_token,0.5,13.610095024108887
qwen3_vl_8b,qwen3_vl_8b:50637:88:36,36,highest_p_ffn_token,0.75,13.532593727111816
qwen3_vl_8b,qwen3_vl_8b:50637:88:36,36,highest_p_ffn_token,1.0,13.472024917602539
qwen3_vl_8b,qwen3_vl_8b:50637:88:36,36,highest_p_ffn_token,1.25,13.428351402282715
qwen3_vl_8b,qwen3_vl_8b:50637:88:36,36,highest_8_region,0.0,9.243558883666992
qwen3_vl_8b,qwen3_vl_8b:50637:88:36,36,highest_8_region,0.25,10.289971351623535
qwen3_vl_8b,qwen3_vl_8b:50637:88:36,36,highest_8_region,0.5,11.34531021118164
qwen3_vl_8b,qwen3_vl_8b:50637:88:36,36,highest_8_region,0.75,12.40684986114502
qwen3_vl_8b,qwen3_vl_8b:50637:88:36,36,highest_8_region,1.0,13.472024917602539
qwen3_vl_8b,qwen3_vl_8b:50637:88:36,36,highest_8_region,1.25,14.539230346679688
qwen3_vl_8b,qwen3_vl_8b:50637:88:36,36,deterministic_random_region,0.0,12.66247272491455
qwen3_vl_8b,qwen3_vl_8b:50637:88:36,36,deterministic_random_region,0.25,12.864188194274902
qwen3_vl_8b,qwen3_vl_8b:50637:88:36,36,deterministic_random_region,0.5,13.066213607788086
qwen3_vl_8b,qwen3_vl_8b:50637:88:36,36,deterministic_random_region,0.75,13.269031524658203
qwen3_vl_8b,qwen3_vl_8b:50637:88:36,36,deterministic_random_region,1.0,13.472024917602539
qwen3_vl_8b,qwen3_vl_8b:50637:88:36,36,deterministic_random_region,1.25,13.675461769104004
qwen3_vl_8b,qwen3_vl_8b:51089:67:9,9,highest_p_ffn_token,0.0,1.7408307790756226
qwen3_vl_8b,qwen3_vl_8b:51089:67:9,9,highest_p_ffn_token,0.25,1.795876145362854
qwen3_vl_8b,qwen3_vl_8b:51089:67:9,9,highest_p_ffn_token,0.5,1.8531545400619507
qwen3_vl_8b,qwen3_vl_8b:51089:67:9,9,highest_p_ffn_token,0.75,1.912471890449524
qwen3_vl_8b,qwen3_vl_8b:51089:67:9,9,highest_p_ffn_token,1.0,1.9736511707305908
qwen3_vl_8b,qwen3_vl_8b:51089:67:9,9,highest_p_ffn_token,1.25,2.036531448364258
qwen3_vl_8b,qwen3_vl_8b:51089:67:9,9,highest_8_region,0.0,1.4806997776031494
qwen3_vl_8b,qwen3_vl_8b:51089:67:9,9,highest_8_region,0.25,1.5950058698654175
qwen3_vl_8b,qwen3_vl_8b:51089:67:9,9,highest_8_region,0.5,1.7161056995391846
qwen3_vl_8b,qwen3_vl_8b:51089:67:9,9,highest_8_region,0.75,1.8426679372787476
qwen3_vl_8b,qwen3_vl_8b:51089:67:9,9,highest_8_region,1.0,1.9736511707305908
qwen3_vl_8b,qwen3_vl_8b:51089:67:9,9,highest_8_region,1.25,2.10823917388916
qwen3_vl_8b,qwen3_vl_8b:51089:67:9,9,deterministic_random_region,0.0,1.806834101676941
qwen3_vl_8b,qwen3_vl_8b:51089:67:9,9,deterministic_random_region,0.25,1.8478556871414185
qwen3_vl_8b,qwen3_vl_8b:51089:67:9,9,deterministic_random_region,0.5,1.8893524408340454
qwen3_vl_8b,qwen3_vl_8b:51089:67:9,9,deterministic_random_region,0.75,1.9312938451766968
qwen3_vl_8b,qwen3_vl_8b:51089:67:9,9,deterministic_random_region,1.0,1.9736511707305908
qwen3_vl_8b,qwen3_vl_8b:51089:67:9,9,deterministic_random_region,1.25,2.0163984298706055
qwen3_vl_8b,qwen3_vl_8b:529649:28:36,36,highest_p_ffn_token,0.0,48.2257194519043
qwen3_vl_8b,qwen3_vl_8b:529649:28:36,36,highest_p_ffn_token,0.25,49.20899200439453
qwen3_vl_8b,qwen3_vl_8b:529649:28:36,36,highest_p_ffn_token,0.5,50.192169189453125
qwen3_vl_8b,qwen3_vl_8b:529649:28:36,36,highest_p_ffn_token,0.75,51.17535400390625
qwen3_vl_8b,qwen3_vl_8b:529649:28:36,36,highest_p_ffn_token,1.0,52.15853500366211
qwen3_vl_8b,qwen3_vl_8b:529649:28:36,36,highest_p_ffn_token,1.25,53.1414909362793
qwen3_vl_8b,qwen3_vl_8b:529649:28:36,36,highest_8_region,0.0,38.81205368041992
qwen3_vl_8b,qwen3_vl_8b:529649:28:36,36,highest_8_region,0.25,42.16141891479492
qwen3_vl_8b,qwen3_vl_8b:529649:28:36,36,highest_8_region,0.5,45.50321960449219
qwen3_vl_8b,qwen3_vl_8b:529649:28:36,36,highest_8_region,0.75,48.83583068847656
qwen3_vl_8b,qwen3_vl_8b:529649:28:36,36,highest_8_region,1.0,52.15853500366211
qwen3_vl_8b,qwen3_vl_8b:529649:28:36,36,highest_8_region,1.25,55.47003173828125
qwen3_vl_8b,qwen3_vl_8b:529649:28:36,36,deterministic_random_region,0.0,38.98177719116211
qwen3_vl_8b,qwen3_vl_8b:529649:28:36,36,deterministic_random_region,0.25,42.274818420410156
qwen3_vl_8b,qwen3_vl_8b:529649:28:36,36,deterministic_random_region,0.5,45.57002639770508
qwen3_vl_8b,qwen3_vl_8b:529649:28:36,36,deterministic_random_region,0.75,48.86494827270508
qwen3_vl_8b,qwen3_vl_8b:529649:28:36,36,deterministic_random_region,1.0,52.15853500366211
qwen3_vl_8b,qwen3_vl_8b:529649:28:36,36,deterministic_random_region,1.25,55.449462890625
qwen3_vl_8b,qwen3_vl_8b:530466:165:36,36,highest_p_ffn_token,0.0,22.266048431396484
qwen3_vl_8b,qwen3_vl_8b:530466:165:36,36,highest_p_ffn_token,0.25,23.643939971923828
qwen3_vl_8b,qwen3_vl_8b:530466:165:36,36,highest_p_ffn_token,0.5,25.024494171142578
qwen3_vl_8b,qwen3_vl_8b:530466:165:36,36,highest_p_ffn_token,0.75,26.40676498413086
qwen3_vl_8b,qwen3_vl_8b:530466:165:36,36,highest_p_ffn_token,1.0,27.789884567260742
qwen3_vl_8b,qwen3_vl_8b:530466:165:36,36,highest_p_ffn_token,1.25,29.17447280883789
qwen3_vl_8b,qwen3_vl_8b:530466:165:36,36,highest_8_region,0.0,17.830541610717773
qwen3_vl_8b,qwen3_vl_8b:530466:165:36,36,highest_8_region,0.25,20.324609756469727
qwen3_vl_8b,qwen3_vl_8b:530466:165:36,36,highest_8_region,0.5,22.816320419311523
qwen3_vl_8b,qwen3_vl_8b:530466:165:36,36,highest_8_region,0.75,25.305072784423828
qwen3_vl_8b,qwen3_vl_8b:530466:165:36,36,highest_8_region,1.0,27.789884567260742
qwen3_vl_8b,qwen3_vl_8b:530466:165:36,36,highest_8_region,1.25,30.271230697631836
qwen3_vl_8b,qwen3_vl_8b:530466:165:36,36,deterministic_random_region,0.0,26.604572296142578
qwen3_vl_8b,qwen3_vl_8b:530466:165:36,36,deterministic_random_region,0.25,26.90062141418457
qwen3_vl_8b,qwen3_vl_8b:530466:165:36,36,deterministic_random_region,0.5,27.197050094604492
qwen3_vl_8b,qwen3_vl_8b:530466:165:36,36,deterministic_random_region,0.75,27.493438720703125
qwen3_vl_8b,qwen3_vl_8b:530466:165:36,36,deterministic_random_region,1.0,27.789884567260742
qwen3_vl_8b,qwen3_vl_8b:530466:165:36,36,deterministic_random_region,1.25,28.08673667907715
qwen3_vl_8b,qwen3_vl_8b:545920:30:18,18,highest_p_ffn_token,0.0,5.443471431732178
qwen3_vl_8b,qwen3_vl_8b:545920:30:18,18,highest_p_ffn_token,0.25,5.503535270690918
qwen3_vl_8b,qwen3_vl_8b:545920:30:18,18,highest_p_ffn_token,0.5,5.567507743835449
qwen3_vl_8b,qwen3_vl_8b:545920:30:18,18,highest_p_ffn_token,0.75,5.6352128982543945
qwen3_vl_8b,qwen3_vl_8b:545920:30:18,18,highest_p_ffn_token,1.0,5.706477165222168
qwen3_vl_8b,qwen3_vl_8b:545920:30:18,18,highest_p_ffn_token,1.25,5.781130790710449
qwen3_vl_8b,qwen3_vl_8b:545920:30:18,18,highest_8_region,0.0,4.230423450469971
qwen3_vl_8b,qwen3_vl_8b:545920:30:18,18,highest_8_region,0.25,4.5587544441223145
qwen3_vl_8b,qwen3_vl_8b:545920:30:18,18,highest_8_region,0.5,4.917564868927002
qwen3_vl_8b,qwen3_vl_8b:545920:30:18,18,highest_8_region,0.75,5.301547527313232
qwen3_vl_8b,qwen3_vl_8b:545920:30:18,18,highest_8_region,1.0,5.706477165222168
qwen3_vl_8b,qwen3_vl_8b:545920:30:18,18,highest_8_region,1.25,6.129028797149658
qwen3_vl_8b,qwen3_vl_8b:545920:30:18,18,deterministic_random_region,0.0,4.938299655914307
qwen3_vl_8b,qwen3_vl_8b:545920:30:18,18,deterministic_random_region,0.25,5.10512113571167
qwen3_vl_8b,qwen3_vl_8b:545920:30:18,18,deterministic_random_region,0.5,5.290332317352295
qwen3_vl_8b,qwen3_vl_8b:545920:30:18,18,deterministic_random_region,0.75,5.4915056228637695
qwen3_vl_8b,qwen3_vl_8b:545920:30:18,18,deterministic_random_region,1.0,5.706477165222168
qwen3_vl_8b,qwen3_vl_8b:545920:30:18,18,deterministic_random_region,1.25,5.933349609375
qwen3_vl_8b,qwen3_vl_8b:545920:30:36,36,highest_p_ffn_token,0.0,18.815349578857422
qwen3_vl_8b,qwen3_vl_8b:545920:30:36,36,highest_p_ffn_token,0.25,18.92389488220215
qwen3_vl_8b,qwen3_vl_8b:545920:30:36,36,highest_p_ffn_token,0.5,19.040903091430664
qwen3_vl_8b,qwen3_vl_8b:545920:30:36,36,highest_p_ffn_token,0.75,19.166719436645508
qwen3_vl_8b,qwen3_vl_8b:545920:30:36,36,highest_p_ffn_token,1.0,19.30196762084961
qwen3_vl_8b,qwen3_vl_8b:545920:30:36,36,highest_p_ffn_token,1.25,19.4473934173584
qwen3_vl_8b,qwen3_vl_8b:545920:30:36,36,highest_8_region,0.0,16.59292221069336
qwen3_vl_8b,qwen3_vl_8b:545920:30:36,36,highest_8_region,0.25,17.25682258605957
qwen3_vl_8b,qwen3_vl_8b:545920:30:36,36,highest_8_region,0.5,17.930526733398438
qwen3_vl_8b,qwen3_vl_8b:545920:30:36,36,highest_8_region,0.75,18.613014221191406
qwen3_vl_8b,qwen3_vl_8b:545920:30:36,36,highest_8_region,1.0,19.30196762084961
qwen3_vl_8b,qwen3_vl_8b:545920:30:36,36,highest_8_region,1.25,19.996110916137695
qwen3_vl_8b,qwen3_vl_8b:545920:30:36,36,deterministic_random_region,0.0,16.901493072509766
qwen3_vl_8b,qwen3_vl_8b:545920:30:36,36,deterministic_random_region,0.25,17.499937057495117
qwen3_vl_8b,qwen3_vl_8b:545920:30:36,36,deterministic_random_region,0.5,18.099773406982422
qwen3_vl_8b,qwen3_vl_8b:545920:30:36,36,deterministic_random_region,0.75,18.7006893157959
qwen3_vl_8b,qwen3_vl_8b:545920:30:36,36,deterministic_random_region,1.0,19.30196762084961
qwen3_vl_8b,qwen3_vl_8b:545920:30:36,36,deterministic_random_region,1.25,19.903308868408203
qwen3_vl_8b,qwen3_vl_8b:579231:103:27,27,highest_p_ffn_token,0.0,8.13886833190918
qwen3_vl_8b,qwen3_vl_8b:579231:103:27,27,highest_p_ffn_token,0.25,8.324562072753906
qwen3_vl_8b,qwen3_vl_8b:579231:103:27,27,highest_p_ffn_token,0.5,8.51249885559082
qwen3_vl_8b,qwen3_vl_8b:579231:103:27,27,highest_p_ffn_token,0.75,8.702584266662598
qwen3_vl_8b,qwen3_vl_8b:579231:103:27,27,highest_p_ffn_token,1.0,8.894659042358398
qwen3_vl_8b,qwen3_vl_8b:579231:103:27,27,highest_p_ffn_token,1.25,9.088606834411621
