feature_set,variant,seed,threshold_rule,threshold,auroc,real_aupr,real_precision,real_recall,real_f1,hall_aupr,hall_precision,hall_recall,hall_f1
G_JS,AE32_cosine,45,train_f1,0.5279282927513123,0.8771243736860141,0.9713687324542245,0.8992395437262357,0.9418558343289526,0.9200544641120405,0.5984721873240483,0.6322418136020151,0.48643410852713176,0.5498357064622125
G_JS,AE32,43,fixed_0.5,0.5,0.8855771041525813,0.9731929614772228,0.9229843561973526,0.9163679808841099,0.919664268585132,0.6370827237444516,0.6067415730337079,0.627906976744186,0.6171428571428571
G_JS,AE32,43,train_f1,0.3839462101459503,0.8855771041525813,0.9731929614772228,0.9057750759878419,0.9494225408203902,0.927085358740035,0.6370827237444516,0.6784810126582278,0.5193798449612403,0.5883644346871569
G_JS,AE32,44,fixed_0.5,0.5,0.8825285024959945,0.97181957373751,0.9077277970011534,0.94026284348865,0.9237089201877934,0.620664875215757,0.647887323943662,0.5348837209302325,0.5859872611464968
G_JS,AE32,44,train_f1,0.4989587366580963,0.8825285024959945,0.97181957373751,0.9077277970011534,0.94026284348865,0.9237089201877934,0.620664875215757,0.647887323943662,0.5348837209302325,0.5859872611464968
G_JS,AE32,45,fixed_0.5,0.5,0.8804523661779642,0.9718995157753272,0.8986000756715853,0.9458383114297093,0.9216142801707412,0.6103108421639414,0.6458333333333334,0.4806201550387597,0.5511111111111111
G_JS,AE32,45,train_f1,0.5207374095916748,0.8804523661779642,0.9718995157753272,0.9022154316271963,0.9406610911987257,0.9210372392279197,0.6103108421639414,0.6356968215158925,0.5038759689922481,0.5621621621621622
H_JS,AE32_cosine,43,fixed_0.5,0.5,0.8805785551326102,0.9725507869053303,0.8936011904761905,0.9565909996017523,0.9240238507405271,0.5984365038838855,0.6784660766961652,0.44573643410852715,0.5380116959064327
H_JS,AE32_cosine,43,train_f1,0.5358355045318604,0.8805785551326102,0.9725507869053303,0.8991691842900302,0.9482277976901633,0.9230471021515798,0.5984365038838855,0.6569920844327177,0.48255813953488375,0.5564245810055866
H_JS,AE32_cosine,44,fixed_0.5,0.5,0.8872411003985564,0.9739316197865654,0.9096899224806202,0.9346873755475906,0.9220192496562561,0.6302061659178669,0.6331096196868009,0.5484496124031008,0.5877466251298027
H_JS,AE32_cosine,44,train_f1,0.4531332850456238,0.8872411003985564,0.9739316197865654,0.9009111617312073,0.945041816009558,0.9224489795918367,0.6302061659178669,0.648854961832061,0.4941860465116279,0.5610561056105611
H_JS,AE32_cosine,45,fixed_0.5,0.5,0.8809860644173388,0.971443720350427,0.9168986083499006,0.9183592194344883,0.9176283326701155,0.6222301172892732,0.599609375,0.5949612403100775,0.5972762645914397
H_JS,AE32_cosine,45,train_f1,0.39233168959617615,0.8809860644173388,0.971443720350427,0.9033724895793861,0.9494225408203902,0.9258252427184466,0.6222301172892732,0.6726804123711341,0.5058139534883721,0.577433628318584
H_JS,AE32,43,fixed_0.5,0.5,0.8885959915904902,0.9743502156464587,0.9056171188383645,0.9438470728793309,0.9243369734789392,0.6275546481717261,0.6560975609756098,0.5213178294573644,0.5809935205183585
H_JS,AE32,43,train_f1,0.5230240225791931,0.8885959915904902,0.9743502156464587,0.9072363356428021,0.9386698526483472,0.9226854570366021,0.6275546481717261,0.6410256410256411,0.5329457364341085,0.582010582010582
