feature_set,ae_variant,seed,threshold_rule,threshold,auroc,real_aupr,real_precision,real_recall,real_f1,hall_aupr,hall_precision,hall_recall,hall_f1
H_JS,top32,43,train_f1,0.5230240225791931,0.8885959915904902,0.9743502156464587,0.9072363356428021,0.9386698526483472,0.9226854570366021,0.6275546481717261,0.6410256410256411,0.5329457364341085,0.582010582010582
H_JS,top32,44,fixed_0.5,0.5,0.8825308178896576,0.9728177108515292,0.9283898305084746,0.8725607327757865,0.8996099363580373,0.6177440743253872,0.52023988005997,0.6724806201550387,0.5866441251056635
H_JS,top32,44,train_f1,0.34743037819862366,0.8825308178896576,0.9728177108515292,0.9070932922127988,0.9370768618080446,0.9218413320274241,0.6177440743253872,0.6351039260969977,0.5329457364341085,0.5795574288724974
H_JS,top32,45,fixed_0.5,0.5,0.8840713264735938,0.972554913008026,0.8950524737631185,0.951015531660693,0.9221857501448156,0.6223472790231416,0.6573816155988857,0.4573643410852713,0.5394285714285715
H_JS,top32,45,train_f1,0.5514979362487793,0.8840713264735938,0.972554913008026,0.9035591274397244,0.94026284348865,0.9215456674473068,0.6223472790231416,0.6376811594202898,0.5116279069767442,0.567741935483871
H_JS,full,43,fixed_0.5,0.5,0.8902611455332969,0.9749324199384226,0.915743670886076,0.9219434488251692,0.9188331018059138,0.6246261744248863,0.6072144288577155,0.5872093023255814,0.5970443349753695
H_JS,full,43,train_f1,0.4359631836414337,0.8902611455332969,0.9749324199384226,0.906958861976163,0.9394663480684986,0.922926447574335,0.6246261744248863,0.6431924882629108,0.5310077519379846,0.5817409766454352
H_JS,full,44,fixed_0.5,0.5,0.8906848625736681,0.9746014464629176,0.9278392783927839,0.9012345679012346,0.9143434343434343,0.6350447511569045,0.5782312925170068,0.6589147286821705,0.6159420289855072
H_JS,full,44,train_f1,0.36787858605384827,0.8906848625736681,0.9746014464629176,0.9065492148602068,0.942652329749104,0.9242483404919953,0.6350447511569045,0.6538461538461539,0.5271317829457365,0.5836909871244635
H_JS,full,45,fixed_0.5,0.5,0.8883231610371729,0.9735056747747424,0.9204138479904497,0.921146953405018,0.92078025477707,0.6303123585805744,0.6147859922178989,0.6124031007751938,0.6135922330097088
H_JS,full,45,train_f1,0.4274946451187134,0.8883231610371729,0.9735056747747424,0.9120836560805577,0.937873357228196,0.9247987433732574,0.6303123585805744,0.6494382022471911,0.560077519379845,0.6014568158168574
C_OT,top32,43,fixed_0.5,0.5,0.8582187985267922,0.9647819426061258,0.8694109297374024,0.9757068896853843,0.9194970913867517,0.5820530820334566,0.7081339712918661,0.2868217054263566,0.40827586206896554
