source,layer,metric,count,mean,std
new_jffn_entropy_matched,28,js,29173,0.0032878841392222423,0.0013993320792366024
new_jffn_entropy_matched,28,raw_cosine,29173,0.9861116595779525,0.006568848981626735
new_jffn_entropy_matched,28,top32_overlap,29173,0.5957135022109484,0.1321875325555301
new_jffn_entropy_matched,28,tv,29173,0.06241461577185265,0.013228126691806672
new_jffn_entropy_matched,29,centered_cosine,29173,0.658872880177213,0.1910410540446145
new_jffn_entropy_matched,29,js,29173,0.011006085180976092,0.006097030863185656
new_jffn_entropy_matched,29,raw_cosine,29173,0.9455625008875582,0.03125687660842912
new_jffn_entropy_matched,29,top32_overlap,29173,0.4668411287834642,0.19755300296337894
new_jffn_entropy_matched,29,tv,29173,0.10760480975767005,0.03231505469185332
new_jffn_entropy_matched,30,centered_cosine,29173,0.700964778696206,0.17680666067193862
new_jffn_entropy_matched,30,js,29173,0.005102852244245316,0.002980830343512296
new_jffn_entropy_matched,30,raw_cosine,29173,0.9773015050959489,0.013262435273611681
new_jffn_entropy_matched,30,top32_overlap,29173,0.43826376272580814,0.20235130330968534
new_jffn_entropy_matched,30,tv,29173,0.07481205614739365,0.02406129162897107
new_jffn_entropy_matched,31,centered_cosine,29173,0.7498320408786826,0.12133015540383625
new_jffn_entropy_matched,31,js,29173,0.018623715760299964,0.009297548978976306
new_jffn_entropy_matched,31,raw_cosine,29173,0.9107932273820908,0.051217801696908684
new_jffn_entropy_matched,31,top32_overlap,29173,0.5334395245603811,0.14262809772352208
new_jffn_entropy_matched,31,tv,29173,0.14418909899297655,0.035725400020151885
new_jffn_entropy_matched,32,centered_cosine,29173,0.7266097292459829,0.1698821433030633
new_jffn_entropy_matched,32,js,29173,0.01730456157444273,0.01325061374799064
new_jffn_entropy_matched,32,raw_cosine,29173,0.9240524532927921,0.06351693020464821
new_jffn_entropy_matched,32,top32_overlap,29173,0.4974259160867926,0.17591632210800462
new_jffn_entropy_matched,32,tv,29173,0.1363043244932591,0.04525553660169759
old_hmid_cos,1,centered_cosine,29173,0.6038831511680687,0.346348973601829
old_hmid_cos,1,js,29173,0.01033966958681668,0.009339314154383323
old_hmid_cos,1,raw_cosine,29173,0.952380553557557,0.04414511582560558
old_hmid_cos,1,top32_overlap,29173,0.4181616991738937,0.34362680699052484
old_hmid_cos,1,tv,29173,0.09393067192748354,0.051674254230366375
old_hmid_cos,2,centered_cosine,29173,0.523861111440575,0.29593888332617835
old_hmid_cos,2,js,29173,0.008129709400877459,0.005876583794120813
old_hmid_cos,2,raw_cosine,29173,0.9682311033624774,0.023927367555143547
old_hmid_cos,2,top32_overlap,29173,0.2826768330305419,0.23820584902190683
old_hmid_cos,2,tv,29173,0.09484387506949758,0.037012521027909494
old_hmid_cos,3,centered_cosine,29173,0.432888671197749,0.2826678818121873
old_hmid_cos,3,js,29173,0.00776211690310348,0.004216774226943048
old_hmid_cos,3,raw_cosine,29173,0.9691208571065862,0.017156703023174735
old_hmid_cos,3,top32_overlap,29173,0.24161789154355054,0.19739221410754526
old_hmid_cos,3,tv,29173,0.09574276085810052,0.02860266506214423
old_hmid_cos,4,centered_cosine,29173,0.23945220522577582,0.3329548979983223
old_hmid_cos,4,js,29173,0.00948234109644209,0.005315574280965671
old_hmid_cos,4,raw_cosine,29173,0.9618577469577396,0.02209016479013221
