signal,split,layer,label,n,mean,median,p10,p90
Q_positive,test,26,REAL,1549,10.088677406311035,9.925080299377441,4.390901565551758,15.736406326293945
Q_positive,test,27,REAL,1549,23.322975158691406,22.51036834716797,10.825804710388184,36.25552749633789
Q_positive,test,28,REAL,1549,52.88599395751953,50.889991760253906,27.502912521362305,79.55071258544922
Q_negative,train,1,HALL,733,9.048095307662152e-06,0.0,0.0,0.0
Q_negative,train,2,HALL,733,0.0008721632184460759,6.384954031091183e-05,0.0,0.002575512742623687
Q_negative,train,3,HALL,733,0.0017706261714920402,0.00014114058285485953,0.0,0.004759694449603558
Q_negative,train,4,HALL,733,0.007748910691589117,0.0015332858311012387,4.1502771637169644e-05,0.01950513944029808
Q_negative,train,5,HALL,733,0.0012090214295312762,5.700405017705634e-05,0.0,0.0029549282044172287
Q_negative,train,6,HALL,733,0.023075031116604805,0.0063628870993852615,0.0001796288852347061,0.05967428535223007
Q_negative,train,7,HALL,733,0.0007509816205129027,0.00011107761383755133,0.0,0.0018001454882323742
Q_negative,train,8,HALL,733,0.004231568891555071,0.0007617343217134476,0.0,0.009592623449862003
Q_negative,train,9,HALL,733,0.03606163337826729,0.0016121359076350927,0.0,0.09926256537437439
Q_negative,train,10,HALL,733,0.06632130593061447,0.030538056045770645,0.0037511861883103848,0.17180711030960083
Q_negative,train,11,HALL,733,0.002205432625487447,0.00017494296480435878,0.0,0.005261868238449097
Q_negative,train,12,HALL,733,0.022687330842018127,0.013715230859816074,0.0010946595575660467,0.05554799735546112
Q_negative,train,13,HALL,733,0.02360934019088745,0.011183404363691807,0.0032862641382962465,0.06191562861204147
Q_negative,train,14,HALL,733,0.016366157680749893,0.009448683820664883,0.0014485694700852036,0.035686854273080826
Q_negative,train,15,HALL,733,0.23312804102897644,0.08981708437204361,0.006298587191849947,0.6234474182128906
Q_negative,train,16,HALL,733,0.08268576860427856,0.0255584716796875,0.010873998515307903,0.13970370590686798
Q_negative,train,17,HALL,733,0.0819450244307518,0.0390545092523098,0.007939154282212257,0.21232785284519196
Q_negative,train,18,HALL,733,0.017985811457037926,0.011973983608186245,0.0022326940670609474,0.03783277049660683
Q_negative,train,19,HALL,733,0.04513470083475113,0.02610941231250763,0.004386243410408497,0.10963378101587296
Q_negative,train,20,HALL,733,0.07706345617771149,0.040167711675167084,0.0038234777748584747,0.18379166722297668
Q_negative,train,21,HALL,733,0.01907377503812313,0.009493646211922169,0.0013346956111490726,0.04310618340969086
Q_negative,train,22,HALL,733,0.09145054221153259,0.04662134498357773,0.005805857013911009,0.21476693451404572
Q_negative,train,23,HALL,733,0.033183496445417404,0.012977711856365204,0.0018076231935992837,0.06515880674123764
Q_negative,train,24,HALL,733,0.27284276485443115,0.208546444773674,0.05927874892950058,0.5519191026687622
Q_negative,train,25,HALL,733,0.10930861532688141,0.0599193200469017,0.004629179369658232,0.2660982012748718
Q_negative,train,26,HALL,733,0.04969649761915207,0.031309857964515686,0.002254727529361844,0.11609058082103729
Q_negative,train,27,HALL,733,0.1825832575559616,0.11663590371608734,0.008872682228684425,0.4458075165748596
Q_negative,train,28,HALL,733,0.17148318886756897,0.06787306070327759,0.0013313195668160915,0.45626628398895264
Q_negative,train,1,REAL,6252,2.3655920813325793e-05,0.0,0.0,0.0
Q_negative,train,2,REAL,6252,0.001485323766246438,8.19211927591823e-05,0.0,0.003397553227841854
Q_negative,train,3,REAL,6252,0.0023945639841258526,0.000163640666869469,0.0,0.005983130075037479
Q_negative,train,4,REAL,6252,0.012985480949282646,0.003394500585272908,0.00013653934001922607,0.030679576098918915
Q_negative,train,5,REAL,6252,0.0035079477820545435,4.48018399765715e-05,0.0,0.003046879544854164
Q_negative,train,6,REAL,6252,0.03579966351389885,0.008759548887610435,0.00020135051454417408,0.09803233295679092
