model,split,metric,region,label,n,layer,mean,median,q25,q75
qwen3_vl_8b,train,attention_x_gate,prompt,0,2077,31,0.38660794616017496,0.48919880390167236,0.01702127791941166,0.7474349141120911
qwen3_vl_8b,train,attention_x_gate,prompt,0,2077,32,0.39062697429262394,0.481866717338562,0.023666992783546448,0.7484689354896545
qwen3_vl_8b,train,attention_x_gate,prompt,0,2077,33,0.4102719593576101,0.49366384744644165,0.03330168128013611,0.7806090116500854
qwen3_vl_8b,train,attention_x_gate,prompt,0,2077,34,0.41748957047518354,0.4518914818763733,0.04600495472550392,0.7822803854942322
qwen3_vl_8b,train,attention_x_gate,prompt,0,2077,35,0.3869168389215639,0.4068637788295746,0.06036629155278206,0.7156907916069031
qwen3_vl_8b,train,attention_x_gate,prompt,0,2077,36,0.3548374776584964,0.34882718324661255,0.15693917870521545,0.5658976435661316
qwen3_vl_8b,train,attention_x_gate,prompt,1,9769,1,0.018968196777480153,0.010151454247534275,0.004027722869068384,0.026603471487760544
qwen3_vl_8b,train,attention_x_gate,prompt,1,9769,2,0.0700002626352617,0.0513644702732563,0.03114311397075653,0.09946942329406738
qwen3_vl_8b,train,attention_x_gate,prompt,1,9769,3,0.09087441836837754,0.0747530609369278,0.0436137355864048,0.12582285702228546
qwen3_vl_8b,train,attention_x_gate,prompt,1,9769,4,0.13621233585671472,0.1140906885266304,0.05693339556455612,0.1868119239807129
qwen3_vl_8b,train,attention_x_gate,prompt,1,9769,5,0.14526162521246497,0.12375769019126892,0.06889384239912033,0.19682763516902924
qwen3_vl_8b,train,attention_x_gate,prompt,1,9769,6,0.12043304863429806,0.1043320819735527,0.06192917004227638,0.16256888210773468
qwen3_vl_8b,train,attention_x_gate,prompt,1,9769,7,0.08629675087150904,0.07189323008060455,0.04501233622431755,0.1168474331498146
qwen3_vl_8b,train,attention_x_gate,prompt,1,9769,8,0.4087129782508015,0.6434912085533142,0.0064261117950081825,0.7046738266944885
qwen3_vl_8b,train,attention_x_gate,prompt,1,9769,9,0.35290933337080305,0.5286269187927246,0.009332244284451008,0.6074658632278442
qwen3_vl_8b,train,attention_x_gate,prompt,1,9769,10,0.3705966952279262,0.5676113963127136,0.005610525142401457,0.6421537399291992
qwen3_vl_8b,train,attention_x_gate,prompt,1,9769,11,0.351718859288112,0.5276526808738708,0.011827019974589348,0.6015348434448242
qwen3_vl_8b,train,attention_x_gate,prompt,1,9769,12,0.2986228808314347,0.4242779314517975,0.011866476386785507,0.5063590407371521
qwen3_vl_8b,train,attention_x_gate,prompt,1,9769,13,0.30962897871444894,0.4611729681491852,0.012427646666765213,0.5292336344718933
qwen3_vl_8b,train,attention_x_gate,prompt,1,9769,14,0.2916832182041156,0.4301255941390991,0.008038358762860298,0.5002054572105408
qwen3_vl_8b,train,attention_x_gate,prompt,1,9769,15,0.22824156437578585,0.3224925100803375,0.010114804841578007,0.38769713044166565
qwen3_vl_8b,train,attention_x_gate,prompt,1,9769,16,0.20646190455409855,0.2918628752231598,0.01292537059634924,0.35166335105895996
qwen3_vl_8b,train,attention_x_gate,prompt,1,9769,17,0.2409312611731955,0.33437690138816833,0.018699174746870995,0.4094431698322296
qwen3_vl_8b,train,attention_x_gate,prompt,1,9769,18,0.2069046972679729,0.2748431861400604,0.016416234895586967,0.35077103972435
qwen3_vl_8b,train,attention_x_gate,prompt,1,9769,19,0.13902744508198325,0.16486868262290955,0.013428589329123497,0.23379342257976532
qwen3_vl_8b,train,attention_x_gate,prompt,1,9769,20,0.24089801188668739,0.33333539962768555,0.012545770965516567,0.4135074317455292
qwen3_vl_8b,train,attention_x_gate,prompt,1,9769,21,0.233273759162707,0.31515052914619446,0.006826688069850206,0.4065258800983429
qwen3_vl_8b,train,attention_x_gate,prompt,1,9769,22,0.18337679972618948,0.24879154562950134,0.0065328520722687244,0.31182411313056946
qwen3_vl_8b,train,attention_x_gate,prompt,1,9769,23,0.2739560196279323,0.4066114127635956,0.011226173490285873,0.47194093465805054
qwen3_vl_8b,train,attention_x_gate,prompt,1,9769,24,0.22650993913594242,0.31722304224967957,0.006725652143359184,0.3869454860687256
qwen3_vl_8b,train,attention_x_gate,prompt,1,9769,25,0.2932445266767776,0.4201231002807617,0.014771662652492523,0.4998619854450226
qwen3_vl_8b,train,attention_x_gate,prompt,1,9769,26,0.35441736418299197,0.5364664196968079,0.006351836957037449,0.6107057332992554
qwen3_vl_8b,train,attention_x_gate,prompt,1,9769,27,0.3519757526057973,0.5143586993217468,0.0061175888404250145,0.6041735410690308
qwen3_vl_8b,train,attention_x_gate,prompt,1,9769,28,0.38935384630231445,0.5923652648925781,0.007799332961440086,0.6659623980522156
qwen3_vl_8b,train,attention_x_gate,prompt,1,9769,29,0.32729464373477873,0.4631105363368988,0.008465029299259186,0.5611715316772461
qwen3_vl_8b,train,attention_x_gate,prompt,1,9769,30,0.4314358955465892,0.6360463500022888,0.006015846971422434,0.7450651526451111
qwen3_vl_8b,train,attention_x_gate,prompt,1,9769,31,0.4316818442261557,0.6200669407844543,0.008316307328641415,0.7454416155815125
qwen3_vl_8b,train,attention_x_gate,prompt,1,9769,32,0.4219891857877134,0.5755136609077454,0.009402238763868809,0.7274429202079773
qwen3_vl_8b,train,attention_x_gate,prompt,1,9769,33,0.44688914420706544,0.6025269627571106,0.0124961007386446,0.7700065970420837
qwen3_vl_8b,train,attention_x_gate,prompt,1,9769,34,0.4459877792435022,0.5871453881263733,0.012394202873110771,0.7743450403213501
qwen3_vl_8b,train,attention_x_gate,prompt,1,9769,35,0.41126053648880845,0.5091641545295715,0.027420511469244957,0.7103180885314941
qwen3_vl_8b,train,attention_x_gate,prompt,1,9769,36,0.3510511189719956,0.415505588054657,0.06602924317121506,0.5739210844039917
qwen3_vl_8b,train,attention_x_gate,generated_text,0,2077,1,0.4567306193527145,0.45853191614151,0.41691628098487854,0.5018397569656372
qwen3_vl_8b,train,attention_x_gate,generated_text,0,2077,2,0.4287284436453175,0.4329441785812378,0.39129939675331116,0.474956214427948
qwen3_vl_8b,train,attention_x_gate,generated_text,0,2077,3,0.37729901411840994,0.380666047334671,0.3379053771495819,0.42445626854896545
qwen3_vl_8b,train,attention_x_gate,generated_text,0,2077,4,0.29869383430403473,0.30508649349212646,0.2512829005718231,0.34840989112854004
qwen3_vl_8b,train,attention_x_gate,generated_text,0,2077,5,0.2857099833091578,0.29166579246520996,0.23825083673000336,0.33647242188453674
qwen3_vl_8b,train,attention_x_gate,generated_text,0,2077,6,0.3341009786346238,0.3398309350013733,0.2898193895816803,0.38442927598953247
qwen3_vl_8b,train,attention_x_gate,generated_text,0,2077,7,0.43032283400134735,0.43471434712409973,0.3796910047531128,0.4875585436820984
qwen3_vl_8b,train,attention_x_gate,generated_text,0,2077,8,0.17693153044704812,0.17611883580684662,0.14923585951328278,0.2038615494966507
qwen3_vl_8b,train,attention_x_gate,generated_text,0,2077,9,0.2061485007268968,0.20665311813354492,0.1723494678735733,0.23967765271663666
qwen3_vl_8b,train,attention_x_gate,generated_text,0,2077,10,0.17153182532145073,0.17170143127441406,0.14536844193935394,0.19667088985443115
qwen3_vl_8b,train,attention_x_gate,generated_text,0,2077,11,0.2144303974490586,0.21359676122665405,0.1848427653312683,0.24509848654270172
qwen3_vl_8b,train,attention_x_gate,generated_text,0,2077,12,0.26990995908377546,0.2709658145904541,0.22959327697753906,0.31060791015625
qwen3_vl_8b,train,attention_x_gate,generated_text,0,2077,13,0.2546311605633826,0.25661617517471313,0.22319723665714264,0.2876337766647339
qwen3_vl_8b,train,attention_x_gate,generated_text,0,2077,14,0.21573887738683042,0.2135934829711914,0.1773812472820282,0.24903199076652527
qwen3_vl_8b,train,attention_x_gate,generated_text,0,2077,15,0.33660679694747603,0.33495497703552246,0.28931891918182373,0.3853886127471924
qwen3_vl_8b,train,attention_x_gate,generated_text,0,2077,16,0.319703643877,0.31845229864120483,0.2710537910461426,0.3681333065032959
qwen3_vl_8b,train,attention_x_gate,generated_text,0,2077,17,0.29056455345073745,0.29098013043403625,0.2492510825395584,0.333385705947876
qwen3_vl_8b,train,attention_x_gate,generated_text,0,2077,18,0.2940748758545907,0.2936364412307739,0.25482767820358276,0.33392712473869324
qwen3_vl_8b,train,attention_x_gate,generated_text,0,2077,19,0.31251771643140824,0.3073018193244934,0.2613043189048767,0.3598736822605133
qwen3_vl_8b,train,attention_x_gate,generated_text,0,2077,20,0.27857822539768196,0.27921196818351746,0.24606366455554962,0.3123106360435486
qwen3_vl_8b,train,attention_x_gate,generated_text,0,2077,21,0.2741415319344604,0.2674902379512787,0.2306068390607834,0.3171233832836151
qwen3_vl_8b,train,attention_x_gate,generated_text,0,2077,22,0.31716302476310365,0.31550008058547974,0.27232107520103455,0.3643362522125244
qwen3_vl_8b,train,attention_x_gate,generated_text,0,2077,23,0.29989460790076966,0.3014184832572937,0.26807281374931335,0.3335075080394745
qwen3_vl_8b,train,attention_x_gate,generated_text,0,2077,24,0.3130973809805408,0.3135626018047333,0.26692843437194824,0.35828834772109985
qwen3_vl_8b,train,attention_x_gate,generated_text,0,2077,25,0.20395692664059126,0.20219840109348297,0.16713280975818634,0.2379903495311737
qwen3_vl_8b,train,attention_x_gate,generated_text,0,2077,26,0.244180755602751,0.24597330391407013,0.21619363129138947,0.27451130747795105
qwen3_vl_8b,train,attention_x_gate,generated_text,0,2077,27,0.1831954148421795,0.18244948983192444,0.15340596437454224,0.21255074441432953
qwen3_vl_8b,train,attention_x_gate,generated_text,0,2077,28,0.1840967642449176,0.18453533947467804,0.1621168553829193,0.20584429800510406
qwen3_vl_8b,train,attention_x_gate,generated_text,0,2077,29,0.23460982882246897,0.23410411179065704,0.20535169541835785,0.26301059126853943
qwen3_vl_8b,train,attention_x_gate,generated_text,0,2077,30,0.08653045946003068,0.083921879529953,0.06405423581600189,0.10578138381242752
qwen3_vl_8b,train,attention_x_gate,generated_text,0,2077,31,0.16091721150826807,0.1601533442735672,0.14056935906410217,0.18126757442951202
qwen3_vl_8b,train,attention_x_gate,generated_text,0,2077,32,0.12574796917855913,0.12477254867553711,0.10615513473749161,0.14366984367370605
qwen3_vl_8b,train,attention_x_gate,generated_text,0,2077,33,0.12282791653926922,0.12340579926967621,0.10787370800971985,0.13807961344718933
qwen3_vl_8b,train,attention_x_gate,generated_text,0,2077,34,0.07775474594503311,0.07521698623895645,0.062247198075056076,0.09098859876394272
qwen3_vl_8b,train,attention_x_gate,generated_text,0,2077,35,0.16516468369571935,0.1655569076538086,0.14744523167610168,0.18203411996364594
qwen3_vl_8b,train,attention_x_gate,generated_text,0,2077,36,0.3187536842902234,0.3187994062900543,0.2936602532863617,0.34298256039619446
qwen3_vl_8b,train,attention_x_gate,generated_text,1,9769,1,0.41635848518488827,0.4221826195716858,0.3587287664413452,0.47142791748046875
qwen3_vl_8b,train,attention_x_gate,generated_text,1,9769,2,0.3764760579339178,0.3866426348686218,0.31078290939331055,0.4459169805049896
qwen3_vl_8b,train,attention_x_gate,generated_text,1,9769,3,0.32593640589518197,0.33585432171821594,0.25799137353897095,0.39493075013160706
qwen3_vl_8b,train,attention_x_gate,generated_text,1,9769,4,0.24132775852535054,0.24531784653663635,0.15262915194034576,0.31850603222846985
qwen3_vl_8b,train,attention_x_gate,generated_text,1,9769,5,0.22975501439277965,0.22928567230701447,0.14912231266498566,0.3006865680217743
qwen3_vl_8b,train,attention_x_gate,generated_text,1,9769,6,0.28753072504678334,0.2889469563961029,0.21846716105937958,0.3566472828388214
qwen3_vl_8b,train,attention_x_gate,generated_text,1,9769,7,0.3758233461949632,0.3830161988735199,0.3042184114456177,0.4528280198574066
qwen3_vl_8b,train,attention_x_gate,generated_text,1,9769,8,0.15024018611147663,0.1498967707157135,0.12213470786809921,0.17782123386859894
qwen3_vl_8b,train,attention_x_gate,generated_text,1,9769,9,0.1708570191460694,0.1705140471458435,0.12849192321300507,0.21128368377685547
qwen3_vl_8b,train,attention_x_gate,generated_text,1,9769,10,0.1450735861644315,0.14468573033809662,0.11191042512655258,0.1753421276807785
qwen3_vl_8b,train,attention_x_gate,generated_text,1,9769,11,0.18350019174192186,0.18463297188282013,0.14869524538516998,0.21816492080688477
qwen3_vl_8b,train,attention_x_gate,generated_text,1,9769,12,0.22453842538307214,0.22636593878269196,0.1767588108778,0.2712266445159912
qwen3_vl_8b,train,attention_x_gate,generated_text,1,9769,13,0.21940934019347627,0.22053776681423187,0.1800049990415573,0.25799596309661865
qwen3_vl_8b,train,attention_x_gate,generated_text,1,9769,14,0.18129588953719003,0.1789645403623581,0.1402205228805542,0.2172674536705017
qwen3_vl_8b,train,attention_x_gate,generated_text,1,9769,15,0.29205631898262874,0.29470184445381165,0.24141572415828705,0.3399175703525543
qwen3_vl_8b,train,attention_x_gate,generated_text,1,9769,16,0.2723603587960261,0.27234768867492676,0.21873174607753754,0.32188311219215393
qwen3_vl_8b,train,attention_x_gate,generated_text,1,9769,17,0.24566255917446417,0.2502971887588501,0.19071263074874878,0.29930058121681213
qwen3_vl_8b,train,attention_x_gate,generated_text,1,9769,18,0.24619284010710485,0.24951957166194916,0.1957966834306717,0.29562681913375854
qwen3_vl_8b,train,attention_x_gate,generated_text,1,9769,19,0.2494667153743527,0.24669517576694489,0.19103014469146729,0.3019832372665405
qwen3_vl_8b,train,attention_x_gate,generated_text,1,9769,20,0.23404491859635862,0.23392504453659058,0.18864920735359192,0.27891188859939575
qwen3_vl_8b,train,attention_x_gate,generated_text,1,9769,21,0.22010492786558414,0.21725928783416748,0.16614732146263123,0.2672160565853119
qwen3_vl_8b,train,attention_x_gate,generated_text,1,9769,22,0.25212723867637293,0.249069944024086,0.1915692687034607,0.30746781826019287
qwen3_vl_8b,train,attention_x_gate,generated_text,1,9769,23,0.264711683052234,0.2655240297317505,0.2222786247730255,0.3099100887775421
qwen3_vl_8b,train,attention_x_gate,generated_text,1,9769,24,0.26074726000994103,0.2593401372432709,0.20682533085346222,0.3128849267959595
qwen3_vl_8b,train,attention_x_gate,generated_text,1,9769,25,0.16683171920877604,0.16180966794490814,0.11936125159263611,0.20802132785320282
qwen3_vl_8b,train,attention_x_gate,generated_text,1,9769,26,0.2307210969437882,0.23074330389499664,0.19878824055194855,0.2644929587841034
qwen3_vl_8b,train,attention_x_gate,generated_text,1,9769,27,0.15464532646905504,0.15181182324886322,0.12146483361721039,0.18522286415100098
qwen3_vl_8b,train,attention_x_gate,generated_text,1,9769,28,0.1683659064381848,0.16826850175857544,0.14169208705425262,0.19597530364990234
qwen3_vl_8b,train,attention_x_gate,generated_text,1,9769,29,0.2279135045055016,0.22489631175994873,0.19515176117420197,0.2590257525444031
qwen3_vl_8b,train,attention_x_gate,generated_text,1,9769,30,0.07524933316899783,0.06854730099439621,0.04666052386164665,0.09614918380975723
qwen3_vl_8b,train,attention_x_gate,generated_text,1,9769,31,0.15416287850351748,0.15381518006324768,0.13250607252120972,0.17584440112113953
qwen3_vl_8b,train,attention_x_gate,generated_text,1,9769,32,0.12308764483271345,0.11971800774335861,0.0982271283864975,0.14513109624385834
qwen3_vl_8b,train,attention_x_gate,generated_text,1,9769,33,0.12344631380693752,0.12457405775785446,0.10965043306350708,0.13837185502052307
qwen3_vl_8b,train,attention_x_gate,generated_text,1,9769,34,0.07179849818390832,0.06852973997592926,0.053993821144104004,0.08492699265480042
qwen3_vl_8b,train,attention_x_gate,generated_text,1,9769,35,0.15703443095563915,0.15701201558113098,0.13704842329025269,0.17704524099826813
qwen3_vl_8b,train,attention_x_gate,generated_text,1,9769,36,0.29796582200712307,0.2994382381439209,0.2702353298664093,0.32549262046813965
qwen3_vl_8b,test,raw_attention,BOS,0,516,1,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,0,516,2,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,0,516,3,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,0,516,4,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,0,516,5,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,0,516,6,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,0,516,7,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,0,516,8,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,0,516,9,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,0,516,10,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,0,516,11,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,0,516,12,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,0,516,13,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,0,516,14,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,0,516,15,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,0,516,16,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,0,516,17,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,0,516,18,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,0,516,19,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,0,516,20,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,0,516,21,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,0,516,22,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,0,516,23,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,0,516,24,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,0,516,25,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,0,516,26,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,0,516,27,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,0,516,28,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,0,516,29,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,0,516,30,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,0,516,31,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,0,516,32,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,0,516,33,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,0,516,34,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,0,516,35,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,0,516,36,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,1,2511,1,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,1,2511,2,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,1,2511,3,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,1,2511,4,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,1,2511,5,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,1,2511,6,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,1,2511,7,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,1,2511,8,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,1,2511,9,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,1,2511,10,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,1,2511,11,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,1,2511,12,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,1,2511,13,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,1,2511,14,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,1,2511,15,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,1,2511,16,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,1,2511,17,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,1,2511,18,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,1,2511,19,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,1,2511,20,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,1,2511,21,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,1,2511,22,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,1,2511,23,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,1,2511,24,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,1,2511,25,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,1,2511,26,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,1,2511,27,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,1,2511,28,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,1,2511,29,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,1,2511,30,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,1,2511,31,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,1,2511,32,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,1,2511,33,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,1,2511,34,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,1,2511,35,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,BOS,1,2511,36,0.0,0.0,0.0,0.0
qwen3_vl_8b,test,raw_attention,visual,0,516,1,0.020988937581044642,0.016085945069789886,0.010723094921559095,0.027302431873977184
qwen3_vl_8b,test,raw_attention,visual,0,516,2,0.011701699177998067,0.008618481457233429,0.006132664391770959,0.013916195603087544
qwen3_vl_8b,test,raw_attention,visual,0,516,3,0.034161724922673185,0.029843184165656567,0.021280081942677498,0.04133480787277222
qwen3_vl_8b,test,raw_attention,visual,0,516,4,0.01781116874957125,0.012411541305482388,0.008667252026498318,0.021138647105544806
qwen3_vl_8b,test,raw_attention,visual,0,516,5,0.012064886957591097,0.009108062833547592,0.005563829792663455,0.014880134258419275
qwen3_vl_8b,test,raw_attention,visual,0,516,6,0.021384757270679136,0.01697041094303131,0.010524323675781488,0.02553977444767952
qwen3_vl_8b,test,raw_attention,visual,0,516,7,0.02308967685536301,0.01787453703582287,0.01131148636341095,0.030909082852303982
qwen3_vl_8b,test,raw_attention,visual,0,516,8,0.010510097605459637,0.00869344687089324,0.006028741830959916,0.013210102217271924
qwen3_vl_8b,test,raw_attention,visual,0,516,9,0.05895464077353651,0.05391912907361984,0.04008257109671831,0.07335799932479858
qwen3_vl_8b,test,raw_attention,visual,0,516,10,0.08194944541720861,0.07646957784891129,0.052678502164781094,0.10640448145568371
qwen3_vl_8b,test,raw_attention,visual,0,516,11,0.05651581689693727,0.05420548841357231,0.038429430685937405,0.06991666741669178
qwen3_vl_8b,test,raw_attention,visual,0,516,12,0.07704525655532588,0.07149964198470116,0.05293749552220106,0.0939793810248375
qwen3_vl_8b,test,raw_attention,visual,0,516,13,0.07255075320370438,0.06677814945578575,0.04998736176639795,0.08981940522789955
qwen3_vl_8b,test,raw_attention,visual,0,516,14,0.1716367071674949,0.17210616171360016,0.1287684105336666,0.21419817581772804
qwen3_vl_8b,test,raw_attention,visual,0,516,15,0.1184578571999229,0.11730149388313293,0.08884036913514137,0.1460086889564991
qwen3_vl_8b,test,raw_attention,visual,0,516,16,0.16708692387396165,0.1681780144572258,0.13417569547891617,0.2035055048763752
qwen3_vl_8b,test,raw_attention,visual,0,516,17,0.13223297598901704,0.1275414153933525,0.09265565499663353,0.1620689034461975
qwen3_vl_8b,test,raw_attention,visual,0,516,18,0.19562340083048324,0.1984262466430664,0.15739409253001213,0.23649632558226585
qwen3_vl_8b,test,raw_attention,visual,0,516,19,0.31201311307706575,0.32369908690452576,0.2510294169187546,0.37692243605852127
qwen3_vl_8b,test,raw_attention,visual,0,516,20,0.16018562314692567,0.15863040834665298,0.11442273110151291,0.20252403989434242
qwen3_vl_8b,test,raw_attention,visual,0,516,21,0.211019116347338,0.21977855265140533,0.14974219724535942,0.2729126587510109
qwen3_vl_8b,test,raw_attention,visual,0,516,22,0.24203135042862836,0.25019220262765884,0.17745666578412056,0.3099926859140396
qwen3_vl_8b,test,raw_attention,visual,0,516,23,0.10285248186677522,0.10079280287027359,0.07822007685899734,0.12695129960775375
qwen3_vl_8b,test,raw_attention,visual,0,516,24,0.1925330683516786,0.19945792853832245,0.14359843358397484,0.23961950093507767
qwen3_vl_8b,test,raw_attention,visual,0,516,25,0.2166302211207244,0.2159615382552147,0.1673988588154316,0.26807909458875656
qwen3_vl_8b,test,raw_attention,visual,0,516,26,0.0802127742930496,0.07755449786782265,0.05593607481569052,0.10287634842097759
qwen3_vl_8b,test,raw_attention,visual,0,516,27,0.16254922578674416,0.1628589630126953,0.11980696395039558,0.20607289299368858
qwen3_vl_8b,test,raw_attention,visual,0,516,28,0.09222433122521079,0.09080737084150314,0.06507757864892483,0.11774594709277153
qwen3_vl_8b,test,raw_attention,visual,0,516,29,0.12986728801688022,0.12179212272167206,0.07847203500568867,0.1776062324643135
qwen3_vl_8b,test,raw_attention,visual,0,516,30,0.13071429305493312,0.1259308159351349,0.08382957987487316,0.17534345015883446
qwen3_vl_8b,test,raw_attention,visual,0,516,31,0.06053877881522356,0.054911889135837555,0.037323460914194584,0.08316609635949135
qwen3_vl_8b,test,raw_attention,visual,0,516,32,0.09848724132721391,0.09401948750019073,0.06077684462070465,0.13229507952928543
qwen3_vl_8b,test,raw_attention,visual,0,516,33,0.07329760652889188,0.06700663268566132,0.04102637059986591,0.0994243286550045
qwen3_vl_8b,test,raw_attention,visual,0,516,34,0.11473110948360792,0.10982921347022057,0.06947275064885616,0.15294383838772774
qwen3_vl_8b,test,raw_attention,visual,0,516,35,0.07396067671979553,0.07040214911103249,0.048977792263031006,0.09671099111437798
qwen3_vl_8b,test,raw_attention,visual,0,516,36,0.03170750512788433,0.028922156430780888,0.022505808621644974,0.0370501596480608
qwen3_vl_8b,test,raw_attention,visual,1,2511,1,0.030614631903743167,0.024271445348858833,0.014189899433404207,0.04244785197079182
qwen3_vl_8b,test,raw_attention,visual,1,2511,2,0.018659725659150424,0.013985169120132923,0.007879598066210747,0.026499749161303043
qwen3_vl_8b,test,raw_attention,visual,1,2511,3,0.04782716299832603,0.04108387231826782,0.028189323842525482,0.06110154651105404
qwen3_vl_8b,test,raw_attention,visual,1,2511,4,0.026882904563551642,0.02035403996706009,0.01109373290091753,0.036033619195222855
qwen3_vl_8b,test,raw_attention,visual,1,2511,5,0.019072578960958438,0.015256938524544239,0.008413101080805063,0.02450874075293541
qwen3_vl_8b,test,raw_attention,visual,1,2511,6,0.03674282527731584,0.028620554134249687,0.01677155587822199,0.048475099727511406
qwen3_vl_8b,test,raw_attention,visual,1,2511,7,0.04096724878381292,0.03159482032060623,0.01739341113716364,0.0582945104688406
qwen3_vl_8b,test,raw_attention,visual,1,2511,8,0.01603358318020001,0.013667671009898186,0.008832098916172981,0.021173547953367233
