model,split,label,layer,n,mean,median,q25,q75
qwen3_vl_8b,train,1,3,9769,0.04858855530619621,0.04264073073863983,0.028575178235769272,0.06216984614729881
qwen3_vl_8b,train,1,4,9769,0.027073267847299576,0.020851168781518936,0.011455165222287178,0.03598688915371895
qwen3_vl_8b,train,1,5,9769,0.019359881058335304,0.015348847024142742,0.008790197782218456,0.024883469566702843
qwen3_vl_8b,train,1,6,9769,0.037299249321222305,0.028843777254223824,0.01746692880988121,0.050315167754888535
qwen3_vl_8b,train,1,7,9769,0.04187721386551857,0.03232685849070549,0.017530016601085663,0.0608871690928936
qwen3_vl_8b,train,1,8,9769,0.016070228070020676,0.013788798823952675,0.008771294727921486,0.021605733782052994
qwen3_vl_8b,train,1,9,9769,0.0854896828532219,0.07628827542066574,0.053535256534814835,0.1136963963508606
qwen3_vl_8b,train,1,10,9769,0.109563447535038,0.1083720251917839,0.06961457431316376,0.14503616094589233
qwen3_vl_8b,train,1,11,9769,0.07802829891443253,0.07101939618587494,0.052784714847803116,0.0976884663105011
qwen3_vl_8b,train,1,12,9769,0.10787743330001831,0.09937039017677307,0.07047112286090851,0.13943161070346832
qwen3_vl_8b,train,1,13,9769,0.1105344146490097,0.10159658640623093,0.07341339439153671,0.1408250480890274
qwen3_vl_8b,train,1,14,9769,0.20759648084640503,0.20925059914588928,0.16639578342437744,0.2517909109592438
qwen3_vl_8b,train,1,15,9769,0.15896020829677582,0.15789207816123962,0.12199173122644424,0.1958128660917282
qwen3_vl_8b,train,1,16,9769,0.21207810938358307,0.21238481998443604,0.173502117395401,0.2560942471027374
qwen3_vl_8b,train,1,17,9769,0.1864643394947052,0.1752750724554062,0.1328280121088028,0.23395803570747375
qwen3_vl_8b,train,1,18,9769,0.24133066833019257,0.2447531819343567,0.20026256144046783,0.28859803080558777
qwen3_vl_8b,train,1,19,9769,0.3641568422317505,0.37366020679473877,0.3131781816482544,0.42624080181121826
qwen3_vl_8b,train,1,20,9769,0.20249831676483154,0.20565423369407654,0.16343282163143158,0.24545323848724365
qwen3_vl_8b,train,1,21,9769,0.2613565921783447,0.2702135741710663,0.21824464201927185,0.3137241005897522
qwen3_vl_8b,train,1,22,9769,0.310359925031662,0.32143527269363403,0.2530671954154968,0.37881729006767273
qwen3_vl_8b,train,1,23,9769,0.12421461194753647,0.12469420582056046,0.09747202694416046,0.1514693796634674
qwen3_vl_8b,train,1,24,9769,0.2278939187526703,0.23539459705352783,0.18548281490802765,0.2763349413871765
qwen3_vl_8b,train,1,25,9769,0.25491711497306824,0.26106294989585876,0.20403242111206055,0.3084390163421631
qwen3_vl_8b,train,1,26,9769,0.10392551124095917,0.10068114101886749,0.0724218413233757,0.13339197635650635
qwen3_vl_8b,train,1,27,9769,0.19654105603694916,0.19943994283676147,0.15392592549324036,0.24169854819774628
qwen3_vl_8b,train,1,28,9769,0.12245965003967285,0.11956467479467392,0.08688504248857498,0.15674549341201782
qwen3_vl_8b,train,1,29,9769,0.1715593785047531,0.16870979964733124,0.12089911848306656,0.2228260487318039
qwen3_vl_8b,train,1,30,9769,0.15139184892177582,0.14729751646518707,0.10983812808990479,0.189917653799057
qwen3_vl_8b,train,1,31,9769,0.07094188779592514,0.06702254712581635,0.046293459832668304,0.09139306843280792
qwen3_vl_8b,train,1,32,9769,0.11885985732078552,0.11603310704231262,0.08281591534614563,0.15222737193107605
qwen3_vl_8b,train,1,33,9769,0.07753612101078033,0.07573458552360535,0.052885521203279495,0.09987256675958633
qwen3_vl_8b,train,1,34,9769,0.12480559200048447,0.11958743631839752,0.08709272742271423,0.15733706951141357
qwen3_vl_8b,train,1,35,9769,0.08824489265680313,0.08379556238651276,0.060939572751522064,0.11179570853710175
qwen3_vl_8b,train,1,36,9769,0.04187706485390663,0.037008143961429596,0.026775162667036057,0.05231989547610283
qwen3_vl_8b,test,0,1,516,0.02098861336708069,0.016086993739008904,0.010717557277530432,0.027276369277387857
qwen3_vl_8b,test,0,2,516,0.011699497699737549,0.008610839024186134,0.006136004580184817,0.01396768493577838
qwen3_vl_8b,test,0,3,516,0.03416048735380173,0.02968474105000496,0.021391327492892742,0.04133885074406862
qwen3_vl_8b,test,0,4,516,0.017786521464586258,0.012531532905995846,0.008696828503161669,0.021154319401830435
qwen3_vl_8b,test,0,5,516,0.01206792052835226,0.009056134149432182,0.005569881061092019,0.014834681991487741
qwen3_vl_8b,test,0,6,516,0.021392233669757843,0.017032310366630554,0.010581293608993292,0.025664833839982748
qwen3_vl_8b,test,0,7,516,0.023094940930604935,0.017859192565083504,0.011266268091276288,0.03088609641417861
qwen3_vl_8b,test,0,8,516,0.010518752969801426,0.008747918531298637,0.006025670329108834,0.013092349749058485
qwen3_vl_8b,test,0,9,516,0.059027351438999176,0.05405743047595024,0.04023501556366682,0.07336423173546791
qwen3_vl_8b,test,0,10,516,0.08191517740488052,0.07609333842992783,0.052707064896821976,0.10641693137586117
qwen3_vl_8b,test,0,11,516,0.056487519294023514,0.054697275161743164,0.038064492866396904,0.0699321161955595
qwen3_vl_8b,test,0,12,516,0.07701336592435837,0.07141868770122528,0.05298755969852209,0.09423763304948807
qwen3_vl_8b,test,0,13,516,0.0725206509232521,0.06670156866312027,0.049719023518264294,0.08946147933602333
qwen3_vl_8b,test,0,14,516,0.1714760810136795,0.1713225245475769,0.12790105491876602,0.21400292962789536
qwen3_vl_8b,test,0,15,516,0.11877525597810745,0.11799021065235138,0.08944067545235157,0.14680886641144753
qwen3_vl_8b,test,0,16,516,0.16717830300331116,0.16826415061950684,0.13441936671733856,0.20436269417405128
qwen3_vl_8b,test,0,17,516,0.13228477537631989,0.12757545709609985,0.09271980449557304,0.16210629418492317
qwen3_vl_8b,test,0,18,516,0.19567064940929413,0.1986866593360901,0.15739483013749123,0.2372940555214882
qwen3_vl_8b,test,0,19,516,0.3122069239616394,0.3252243399620056,0.2515605017542839,0.37656208872795105
qwen3_vl_8b,test,0,20,516,0.1600770354270935,0.15820106863975525,0.1137476023286581,0.20297256112098694
qwen3_vl_8b,test,0,21,516,0.21097241342067719,0.21890324354171753,0.14906644821166992,0.27385398745536804
qwen3_vl_8b,test,0,22,516,0.24196554720401764,0.24834078550338745,0.17825596407055855,0.3100462704896927
qwen3_vl_8b,test,0,23,516,0.1027679294347763,0.10057315230369568,0.07816286012530327,0.126446183770895
qwen3_vl_8b,test,0,24,516,0.1926497220993042,0.19862915575504303,0.1440025046467781,0.24059583619236946
qwen3_vl_8b,test,0,25,516,0.2160225659608841,0.21482397615909576,0.16733935847878456,0.2666669711470604
qwen3_vl_8b,test,0,26,516,0.08022075146436691,0.07738548517227173,0.054905558936297894,0.10311093553900719
qwen3_vl_8b,test,0,27,516,0.16267307102680206,0.162408709526062,0.12020569480955601,0.20599989593029022
qwen3_vl_8b,test,0,28,516,0.09214343875646591,0.09040829539299011,0.0638909861445427,0.11734601482748985
qwen3_vl_8b,test,0,29,516,0.13006015121936798,0.122499018907547,0.0789867639541626,0.178860642015934
qwen3_vl_8b,test,0,30,516,0.13074499368667603,0.12627699971199036,0.08403671905398369,0.17456529662013054
qwen3_vl_8b,test,0,31,516,0.060278717428445816,0.05529898777604103,0.03662061598151922,0.08274111710488796
qwen3_vl_8b,test,0,32,516,0.0985323041677475,0.0931982547044754,0.061488774605095387,0.13245197013020515
qwen3_vl_8b,test,0,33,516,0.07323965430259705,0.06657908856868744,0.04065341129899025,0.09956098720431328
qwen3_vl_8b,test,0,34,516,0.11467554420232773,0.11001509428024292,0.0685595478862524,0.1522192656993866
qwen3_vl_8b,test,0,35,516,0.07397588342428207,0.07006992399692535,0.04885015729814768,0.09646321833133698
qwen3_vl_8b,test,0,36,516,0.031619079411029816,0.028827805072069168,0.022442524321377277,0.03701684810221195
qwen3_vl_8b,test,1,1,2511,0.030615488067269325,0.02430815063416958,0.014165203552693129,0.042421648278832436
qwen3_vl_8b,test,1,2,2511,0.018663769587874413,0.013977917842566967,0.007879538461565971,0.0264907693490386
qwen3_vl_8b,test,1,3,2511,0.04784606397151947,0.04112285003066063,0.028167053125798702,0.06121772713959217
qwen3_vl_8b,test,1,4,2511,0.0268632173538208,0.02030739188194275,0.011145669966936111,0.03600761480629444
qwen3_vl_8b,test,1,5,2511,0.019076131284236908,0.015262738801538944,0.008419980760663748,0.024470828473567963
qwen3_vl_8b,test,1,6,2511,0.03674662113189697,0.0285657811909914,0.016822777688503265,0.04839567840099335
qwen3_vl_8b,test,1,7,2511,0.04099739342927933,0.03154715150594711,0.0174866309389472,0.05836237780749798
qwen3_vl_8b,test,1,8,2511,0.016037432476878166,0.013657212257385254,0.008808356709778309,0.021224893629550934
qwen3_vl_8b,test,1,9,2511,0.0846659243106842,0.07537496834993362,0.05311616137623787,0.11120062693953514
qwen3_vl_8b,test,1,10,2511,0.10997986048460007,0.10730334371328354,0.06985893845558167,0.1458798497915268
qwen3_vl_8b,test,1,11,2511,0.07751364260911942,0.06960299611091614,0.05341106839478016,0.09520388767123222
qwen3_vl_8b,test,1,12,2511,0.10778673738241196,0.09799611568450928,0.07025742903351784,0.13858238607645035
qwen3_vl_8b,test,1,13,2511,0.11063819378614426,0.10079116374254227,0.07429633289575577,0.14062678068876266
qwen3_vl_8b,test,1,14,2511,0.206277534365654,0.2080744355916977,0.16567881405353546,0.25145602226257324
qwen3_vl_8b,test,1,15,2511,0.15833979845046997,0.15955482423305511,0.12135054171085358,0.1951926052570343
qwen3_vl_8b,test,1,16,2511,0.20990131795406342,0.21144697070121765,0.17301099002361298,0.2526761144399643
qwen3_vl_8b,test,1,17,2511,0.18464894592761993,0.17488037049770355,0.13218531757593155,0.23127362877130508
qwen3_vl_8b,test,1,18,2511,0.23848234117031097,0.243715301156044,0.19765948504209518,0.28680072724819183
qwen3_vl_8b,test,1,19,2511,0.36099639534950256,0.37372031807899475,0.3085627406835556,0.4243912845849991
qwen3_vl_8b,test,1,20,2511,0.20183464884757996,0.20708495378494263,0.16264309734106064,0.24579784274101257
qwen3_vl_8b,test,1,21,2511,0.25964412093162537,0.27101701498031616,0.21642839163541794,0.31256021559238434
qwen3_vl_8b,test,1,22,2511,0.30849379301071167,0.3212047219276428,0.25432129204273224,0.37548084557056427
qwen3_vl_8b,test,1,23,2511,0.12297875434160233,0.12357034534215927,0.09577664360404015,0.15082669258117676
qwen3_vl_8b,test,1,24,2511,0.22624661028385162,0.23413921892642975,0.18603987246751785,0.27392877638339996
qwen3_vl_8b,test,1,25,2511,0.2538619935512543,0.2612932324409485,0.20636602491140366,0.30931641161441803
qwen3_vl_8b,test,1,26,2511,0.10288207232952118,0.09962955862283707,0.07146957516670227,0.13186603039503098
qwen3_vl_8b,test,1,27,2511,0.1942218542098999,0.19898222386837006,0.1529213786125183,0.23920517414808273
qwen3_vl_8b,test,1,28,2511,0.1212679073214531,0.11872021108865738,0.08515314757823944,0.15611595660448074
qwen3_vl_8b,test,1,29,2511,0.16871708631515503,0.16424889862537384,0.11733121424913406,0.22060947865247726
qwen3_vl_8b,test,1,30,2511,0.1507846862077713,0.14763037860393524,0.108128622174263,0.19142548739910126
qwen3_vl_8b,test,1,31,2511,0.07007928192615509,0.06614155322313309,0.045963408425450325,0.09045819193124771
qwen3_vl_8b,test,1,32,2511,0.11815520375967026,0.11626321077346802,0.08334706723690033,0.15045063197612762
qwen3_vl_8b,test,1,33,2511,0.07676489651203156,0.07507944107055664,0.052443405613303185,0.09946167469024658
qwen3_vl_8b,test,1,34,2511,0.12354347854852676,0.11703421920537949,0.08504609018564224,0.15583091974258423
qwen3_vl_8b,test,1,35,2511,0.08726774156093597,0.08245377242565155,0.06048433296382427,0.11040874570608139
qwen3_vl_8b,test,1,36,2511,0.040973275899887085,0.036282978951931,0.026342928409576416,0.051516229286789894
