model,experiment,group,classifier,auc,auc_std,hall_aupr,hall_aupr_std,status,source
internvl_2_5_8b,old_fusion,gated_raw_visual,fixed_three_hidden,0.8431059052440818,0.000596904879092456,0.5040411925453929,0.006109577529241843,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
internvl_2_5_8b,old_fusion,gated_raw_concat,fixed_three_hidden,0.8728005760692708,0.001723139460059523,0.5862651876069193,0.0063984760163066385,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
internvl_2_5_8b,old_fusion,gated_raw_visual_prompt_sum,fixed_three_hidden,0.8569838162987016,0.0020020914282171637,0.5313183903028911,0.007920888945229064,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
internvl_2_5_8b,old_fusion,gated_log1p_prompt,fixed_three_hidden,0.8667664017744928,0.011985791331819899,0.5564329226995933,0.023621132046394558,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
internvl_2_5_8b,old_fusion,gated_log1p_generation,fixed_three_hidden,0.8474816106441082,0.0015830311818500404,0.510508594811138,0.010057994156587273,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
internvl_2_5_8b,old_fusion,gated_log1p_visual,fixed_three_hidden,0.849944725120964,0.002259518491788974,0.5194190532157864,0.0023252781977050542,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
internvl_2_5_8b,old_fusion,gated_log1p_concat,fixed_three_hidden,0.8681780919218568,0.004521517622201175,0.5646779529605407,0.023396485120751317,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
internvl_2_5_8b,old_fusion,gated_log1p_visual_prompt_sum,fixed_three_hidden,0.853528023740605,0.014194325462979744,0.5285325798138992,0.028238064809937735,see source numerical limits,outputs/ffn_source_composition_v1/attention_strength_fusion/detection.csv
qwen2_5_vl_7b,old_cross_scale,attention_visual,fixed_three_hidden,0.8462437132599797,0.004714289617452631,0.38359796657145045,0.012055040041183797,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen2_5_vl_7b,old_cross_scale,attention_visual,one_hidden,0.8291406054320255,0.004017502975893338,0.3508195308651862,0.005464566669362305,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen2_5_vl_7b,old_cross_scale,attention_visual,xgb,0.8188095968842933,0.0,0.3385352523054383,5.551115123125783e-17,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen2_5_vl_7b,old_cross_scale,attention_visual,rf,0.8000396283635602,0.0017758780026406326,0.32551413337922325,0.0026077940196579724,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen2_5_vl_7b,old_cross_scale,attention_visual_prompt_sum,fixed_three_hidden,0.8407774685119138,0.017562343155069025,0.3879191398009418,0.029391585005631854,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen2_5_vl_7b,old_cross_scale,attention_visual_prompt_sum,one_hidden,0.8224037836267831,0.00037795039781638807,0.3321623473903488,0.002201721466770561,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen2_5_vl_7b,old_cross_scale,attention_visual_prompt_sum,xgb,0.8375190057396451,0.0,0.38227154932751556,0.0,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen2_5_vl_7b,old_cross_scale,attention_visual_prompt_sum,rf,0.8215283142893764,0.001635363909288142,0.37578976723791185,0.005843274020230024,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen2_5_vl_7b,old_cross_scale,attention_generation,fixed_three_hidden,0.8253612119458937,0.006302974459451248,0.3697348058233578,0.016848584775572318,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen2_5_vl_7b,old_cross_scale,attention_generation,one_hidden,0.7869810830420002,0.0009255686480402553,0.2835007322466774,0.0055734140830726465,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen2_5_vl_7b,old_cross_scale,attention_generation,xgb,0.8170615979990616,0.0,0.3316697396838303,0.0,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen2_5_vl_7b,old_cross_scale,attention_generation,rf,0.8133980322224456,0.0014397964548226161,0.33329844676372516,0.006152521956094918,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen2_5_vl_7b,old_cross_scale,attention_vp_generation,fixed_three_hidden,0.8467475931942694,0.0027067181490359068,0.41736964096486845,0.025069877962526858,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen2_5_vl_7b,old_cross_scale,attention_vp_generation,one_hidden,0.822066295782813,0.0010952859068749168,0.3454599648147462,0.00391071842686085,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen2_5_vl_7b,old_cross_scale,attention_vp_generation,xgb,0.8540006420500447,1.1102230246251565e-16,0.410024722970774,5.551115123125783e-17,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen2_5_vl_7b,old_cross_scale,attention_vp_generation,rf,0.8241800044919985,0.0021180269745335227,0.3821359730110532,0.005960357880416586,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen2_5_vl_7b,old_cross_scale,gated_visual,fixed_three_hidden,0.8497320675775311,0.004354023650605566,0.4048896801574186,0.01077572084640904,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen2_5_vl_7b,old_cross_scale,gated_visual,one_hidden,0.8271885851498292,0.006491208987756019,0.3508499806107177,0.01417417215623846,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen2_5_vl_7b,old_cross_scale,gated_visual,xgb,0.8276272017554072,0.0,0.35382339936371093,5.551115123125783e-17,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen2_5_vl_7b,old_cross_scale,gated_visual,rf,0.8043922808181082,0.001695801917170093,0.33007597290502017,0.008045004422123242,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen2_5_vl_7b,old_cross_scale,gated_visual_prompt_sum,fixed_three_hidden,0.8552847421392967,0.01062849094078257,0.4276635624592531,0.019141666260772537,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen2_5_vl_7b,old_cross_scale,gated_visual_prompt_sum,one_hidden,0.8276483682403949,0.004123429309234489,0.3577017194504068,0.0028180599262160964,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen2_5_vl_7b,old_cross_scale,gated_visual_prompt_sum,xgb,0.8484356203720362,0.0,0.40106333103101655,0.0,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen2_5_vl_7b,old_cross_scale,gated_visual_prompt_sum,rf,0.8250184324806767,0.0014898821115756635,0.4057422089964781,0.0051608883377719785,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen2_5_vl_7b,old_cross_scale,gated_generation,fixed_three_hidden,0.8386849262877161,0.005072654550691643,0.40378593616151853,0.010329469991477344,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen2_5_vl_7b,old_cross_scale,gated_generation,one_hidden,0.7925061235816985,0.0022504786452442957,0.29379039990310296,0.005024225227916752,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen2_5_vl_7b,old_cross_scale,gated_generation,xgb,0.8484338564982873,0.0,0.3881727623307126,0.0,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen2_5_vl_7b,old_cross_scale,gated_generation,rf,0.8183210038558281,0.0013958480043903205,0.3499406754897469,0.004954670580630847,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen2_5_vl_7b,old_cross_scale,gated_vp_generation,fixed_three_hidden,0.866347170334936,0.006602484619491636,0.4677978725640446,0.024752360857133327,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen2_5_vl_7b,old_cross_scale,gated_vp_generation,one_hidden,0.8311067367042136,0.0023728507191903636,0.3900652708700152,0.006303708745533851,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen2_5_vl_7b,old_cross_scale,gated_vp_generation,xgb,0.8658362349056504,0.0,0.4578274025032458,0.0,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen2_5_vl_7b,old_cross_scale,gated_vp_generation,rf,0.8341647058270159,0.0016377523168909682,0.4141274937392468,0.0039265007276056176,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
llava_1_5_7b,old_cross_scale,attention_visual,fixed_three_hidden,0.8937884429031433,0.0015115466363507652,0.6862203135030507,0.005817512472178716,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
llava_1_5_7b,old_cross_scale,attention_visual,one_hidden,0.8900856352050998,0.0005449655023305517,0.6733063971169747,0.007950724887539135,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
llava_1_5_7b,old_cross_scale,attention_visual,xgb,0.8842454681673516,1.1102230246251565e-16,0.6491371188535647,0.0,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
llava_1_5_7b,old_cross_scale,attention_visual,rf,0.8831970450847969,0.00023481895913417952,0.6698556656164749,0.0020102049766888524,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
llava_1_5_7b,old_cross_scale,attention_visual_prompt_sum,fixed_three_hidden,0.8971968548657964,0.002863297801986239,0.6964046761894725,0.01048797261856432,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
llava_1_5_7b,old_cross_scale,attention_visual_prompt_sum,one_hidden,0.8781587495242112,0.0027457691438189905,0.6850912650771575,0.005277857801036762,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
llava_1_5_7b,old_cross_scale,attention_visual_prompt_sum,xgb,0.894159620750385,0.0,0.6855077828120649,1.1102230246251565e-16,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
llava_1_5_7b,old_cross_scale,attention_visual_prompt_sum,rf,0.8906826257707389,0.00029129231202959163,0.6902898013741144,0.0008417277649072946,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
llava_1_5_7b,old_cross_scale,attention_generation,fixed_three_hidden,0.8885627256800861,0.0014948735897955313,0.6626464427402049,0.004213870908874715,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
llava_1_5_7b,old_cross_scale,attention_generation,one_hidden,0.875789307570041,0.002943035049879983,0.65512270162968,0.006996181392914175,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
llava_1_5_7b,old_cross_scale,attention_generation,xgb,0.8823520560146726,1.1102230246251565e-16,0.6431591099258989,0.0,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
llava_1_5_7b,old_cross_scale,attention_generation,rf,0.8818756403734235,0.000641775821747528,0.6558257357314917,0.0034185756127617425,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
llava_1_5_7b,old_cross_scale,attention_vp_generation,fixed_three_hidden,0.9002137359339705,0.004380563339588556,0.700667306091431,0.015009294805148904,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
llava_1_5_7b,old_cross_scale,attention_vp_generation,one_hidden,0.8943263999858012,0.0031795949851722628,0.7042647276055461,0.0024646813392895386,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
llava_1_5_7b,old_cross_scale,attention_vp_generation,xgb,0.8959870543044378,1.1102230246251565e-16,0.6818578064483111,0.0,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
llava_1_5_7b,old_cross_scale,attention_vp_generation,rf,0.8918596299526632,0.00015764712065970696,0.6906913530895259,0.0014917150102088143,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
llava_1_5_7b,old_cross_scale,gated_visual,fixed_three_hidden,0.8950098186572429,0.0010240867627421969,0.6882827426598825,0.0019218482131548127,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
llava_1_5_7b,old_cross_scale,gated_visual,one_hidden,0.8882779759386468,0.002288648668039431,0.6631970294345287,0.010578535496678502,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
llava_1_5_7b,old_cross_scale,gated_visual,xgb,0.8888000171312852,1.1102230246251565e-16,0.6657741124627023,0.0,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
llava_1_5_7b,old_cross_scale,gated_visual,rf,0.8845220188139326,0.0004815897700867772,0.6735380839720014,0.0008412504603411864,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
llava_1_5_7b,old_cross_scale,gated_visual_prompt_sum,fixed_three_hidden,0.8969937102331841,0.00043114688276092033,0.7027590857220692,0.0008056319991004215,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
llava_1_5_7b,old_cross_scale,gated_visual_prompt_sum,one_hidden,0.8841463073495336,0.004745360901593632,0.6839726547517809,0.008254002507388378,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
llava_1_5_7b,old_cross_scale,gated_visual_prompt_sum,xgb,0.8927517879332086,1.1102230246251565e-16,0.6761031252994864,0.0,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
llava_1_5_7b,old_cross_scale,gated_visual_prompt_sum,rf,0.8931479489047843,0.0007809226680857501,0.6917624087771147,0.003187956891934845,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
llava_1_5_7b,old_cross_scale,gated_generation,fixed_three_hidden,0.8822759491223978,0.005043537595324441,0.6617141740651403,0.010701043621352161,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
llava_1_5_7b,old_cross_scale,gated_generation,one_hidden,0.8721213219101615,0.0013237438699587492,0.6477693574442932,0.005096641360133218,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
llava_1_5_7b,old_cross_scale,gated_generation,xgb,0.8849926468588111,0.0,0.6458779488423648,0.0,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
llava_1_5_7b,old_cross_scale,gated_generation,rf,0.8814690617283808,0.00039144303929890864,0.6461816361964857,0.003476721419959895,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
llava_1_5_7b,old_cross_scale,gated_vp_generation,fixed_three_hidden,0.9046986408215764,0.003056199364981223,0.7194709595496999,0.006017456501661914,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
llava_1_5_7b,old_cross_scale,gated_vp_generation,one_hidden,0.8960138701676224,0.0041611530590288485,0.7118650161438195,0.00711260708376815,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
llava_1_5_7b,old_cross_scale,gated_vp_generation,xgb,0.9051913581926031,0.0,0.7113365008688185,0.0,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
llava_1_5_7b,old_cross_scale,gated_vp_generation,rf,0.8979195327326194,0.00034904876475410425,0.7044274247361649,0.0021080182432187643,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen3_vl_8b,old_cross_scale,attention_visual,fixed_three_hidden,0.8751641356841269,0.0019516013721587954,0.5957282604495133,0.009774475849526013,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen3_vl_8b,old_cross_scale,attention_visual,one_hidden,0.8688278036587335,0.003963743230867596,0.5788801143457188,0.002375684075832939,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen3_vl_8b,old_cross_scale,attention_visual,xgb,0.868111703851889,0.0,0.5898406166044479,0.0,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen3_vl_8b,old_cross_scale,attention_visual,rf,0.8400171030411924,0.0008725633943460832,0.5396046707706489,0.0010327109423486091,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen3_vl_8b,old_cross_scale,attention_visual_prompt_sum,fixed_three_hidden,0.8772463177522777,0.010912143327166484,0.6152721618289243,0.018427827395407038,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen3_vl_8b,old_cross_scale,attention_visual_prompt_sum,one_hidden,0.8259088949192032,0.002031216651951497,0.5164975828607151,0.003943821340575878,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen3_vl_8b,old_cross_scale,attention_visual_prompt_sum,xgb,0.878653691200578,0.0,0.5993321564576002,0.0,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen3_vl_8b,old_cross_scale,attention_visual_prompt_sum,rf,0.847665620108731,0.0005499452153943605,0.5455814253779543,0.0008262930018000532,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen3_vl_8b,old_cross_scale,attention_generation,fixed_three_hidden,0.8644940298860723,0.007171769528990953,0.5758614540742016,0.018009055897809254,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen3_vl_8b,old_cross_scale,attention_generation,one_hidden,0.8330898310997502,0.003082565224252303,0.5041739718308019,0.007838063191630005,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen3_vl_8b,old_cross_scale,attention_generation,xgb,0.8685496991531835,1.1102230246251565e-16,0.5715655412446087,0.0,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen3_vl_8b,old_cross_scale,attention_generation,rf,0.8531456423776725,0.0009006746506614963,0.5452462633458245,0.0012126586295617072,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen3_vl_8b,old_cross_scale,attention_vp_generation,fixed_three_hidden,0.892890146404914,0.001095833434850837,0.6413482278038746,0.00966377671309038,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen3_vl_8b,old_cross_scale,attention_vp_generation,one_hidden,0.8574512455274311,0.0006550525924762213,0.5604395626696103,0.0003554571710177418,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen3_vl_8b,old_cross_scale,attention_vp_generation,xgb,0.8905609890126853,0.0,0.6295607393914338,0.0,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen3_vl_8b,old_cross_scale,attention_vp_generation,rf,0.8585621199538568,0.0008068441177852217,0.5656852511273333,0.0010296548024305583,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen3_vl_8b,old_cross_scale,gated_visual,fixed_three_hidden,0.8774418398838394,0.0030477411813259326,0.5963792343475965,0.00440792107672201,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen3_vl_8b,old_cross_scale,gated_visual,one_hidden,0.8712598674359947,0.0006259576670884009,0.5832772665525691,0.001683848834310534,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen3_vl_8b,old_cross_scale,gated_visual,xgb,0.8713825833001461,0.0,0.5933573294854575,0.0,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen3_vl_8b,old_cross_scale,gated_visual,rf,0.8440451162173259,0.0009398778256493427,0.5487841142034866,0.00418065821436583,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen3_vl_8b,old_cross_scale,gated_visual_prompt_sum,fixed_three_hidden,0.8834990383398318,0.0022805626138928214,0.6237923605851415,0.00934979662193516,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen3_vl_8b,old_cross_scale,gated_visual_prompt_sum,one_hidden,0.8591632218754276,0.007189282730261308,0.5881114785266711,0.011111970186996167,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen3_vl_8b,old_cross_scale,gated_visual_prompt_sum,xgb,0.8925715225102572,1.1102230246251565e-16,0.645070307106223,0.0,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen3_vl_8b,old_cross_scale,gated_visual_prompt_sum,rf,0.8635875532669176,0.0007827138176235925,0.6132457726561854,0.0008065739188895897,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen3_vl_8b,old_cross_scale,gated_generation,fixed_three_hidden,0.8659778113252594,0.008602731875297639,0.5831309281365956,0.024115581245929437,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen3_vl_8b,old_cross_scale,gated_generation,one_hidden,0.8330186970610965,0.00090590363158016,0.5128926153547192,0.003774892509293411,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen3_vl_8b,old_cross_scale,gated_generation,xgb,0.8701747196058274,0.0,0.5846531607715574,0.0,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen3_vl_8b,old_cross_scale,gated_generation,rf,0.8470983486612393,0.0007182087016519498,0.5440725993726154,0.003586042529349614,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen3_vl_8b,old_cross_scale,gated_vp_generation,fixed_three_hidden,0.8966520179427574,0.0007263270828116417,0.6641066546195121,0.009725052278472472,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen3_vl_8b,old_cross_scale,gated_vp_generation,one_hidden,0.8818915119726434,0.0031366035547410903,0.6300663665021776,0.004538630600677824,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen3_vl_8b,old_cross_scale,gated_vp_generation,xgb,0.9099628302137263,0.0,0.6964582622462491,0.0,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
qwen3_vl_8b,old_cross_scale,gated_vp_generation,rf,0.876074857191664,0.0003777251370200198,0.6367566453033552,0.0011830371215656632,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
internvl_2_5_8b,old_cross_scale,attention_visual,fixed_three_hidden,0.8524418857189651,0.0019862544590492264,0.5234856033852099,0.004916887904941489,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
internvl_2_5_8b,old_cross_scale,attention_visual,one_hidden,0.8453436032456413,0.0033047864242992473,0.5237119618431517,0.0026620300889881603,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
internvl_2_5_8b,old_cross_scale,attention_visual,xgb,0.8343469286393302,1.1102230246251565e-16,0.5011755268596988,0.0,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
internvl_2_5_8b,old_cross_scale,attention_visual,rf,0.8318390869052831,0.00152732331781986,0.4805645967676276,0.0018633953822244256,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
internvl_2_5_8b,old_cross_scale,attention_visual_prompt_sum,fixed_three_hidden,0.8488045138480929,0.006862833186439029,0.5154345176570483,0.013745160365504935,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
internvl_2_5_8b,old_cross_scale,attention_visual_prompt_sum,one_hidden,0.8187856260391856,0.007137145974052399,0.4656222556150002,0.01882510329678296,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
internvl_2_5_8b,old_cross_scale,attention_visual_prompt_sum,xgb,0.8570423400232849,0.0,0.5346122605732094,0.0,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
internvl_2_5_8b,old_cross_scale,attention_visual_prompt_sum,rf,0.8502073030487524,0.0012534921938152986,0.5173826588404157,0.0011776327980937496,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
internvl_2_5_8b,old_cross_scale,attention_generation,fixed_three_hidden,0.8446738070061132,0.00503483618025994,0.49977849997853957,0.011616197334257512,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
internvl_2_5_8b,old_cross_scale,attention_generation,one_hidden,0.8315159825399029,0.002583932103942132,0.48594104929366894,0.00999085144851618,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
internvl_2_5_8b,old_cross_scale,attention_generation,xgb,0.853111681958493,0.0,0.5101883182197703,0.0,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
internvl_2_5_8b,old_cross_scale,attention_generation,rf,0.8387867208556301,0.001067056279255247,0.4924188193791168,0.004053090005336735,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
internvl_2_5_8b,old_cross_scale,attention_vp_generation,fixed_three_hidden,0.8669459783742598,0.002183081185680175,0.5441738258230303,0.004685175898642638,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
internvl_2_5_8b,old_cross_scale,attention_vp_generation,one_hidden,0.8462608458035596,0.0007844989137502462,0.5149471537586023,0.0017283814236329733,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
internvl_2_5_8b,old_cross_scale,attention_vp_generation,xgb,0.8709044518975038,0.0,0.5629395842591758,0.0,see source numerical limits,outputs/ffn_source_composition_v1/raw_attention_log_strength_mlp/trees_detection.csv
