model,group,seed,threshold_rule,threshold,auc,real_aupr,real_precision,real_recall,real_f1,hallucination_aupr,hallucination_precision,hallucination_recall,hallucination_f1
llava_1_5_7b,inner/schedule_on/min_train_loss,43,fixed_0.5,0.5,0.8806444257054935,0.9620728247457405,0.8951545530492899,0.8793598686910136,0.887186917822397,0.6547043520815546,0.6090425531914894,0.6459802538787024,0.6269678302532512
llava_1_5_7b,inner/schedule_on/min_train_loss,43,train_f1,0.4258439540863037,0.8806444257054935,0.9620728247457405,0.8887530562347188,0.8949528108329914,0.8918421590676753,0.6547043520815546,0.630057803468208,0.614950634696756,0.622412562455389
llava_1_5_7b,inner/schedule_on/min_train_loss,44,fixed_0.5,0.5,0.8765641702641401,0.9609745410844076,0.8814102564102564,0.9027492819039803,0.8919521589296574,0.6584854460220357,0.6353846153846154,0.5825105782792666,0.6077998528329654
llava_1_5_7b,inner/schedule_on/min_train_loss,44,train_f1,0.5207794904708862,0.8765641702641401,0.9609745410844076,0.8844140153040677,0.9011079195732458,0.8926829268292683,0.6584854460220357,0.6365007541478129,0.5952045133991537,0.6151603498542274
llava_1_5_7b,inner/schedule_on/min_train_loss,45,fixed_0.5,0.5,0.8776285092367144,0.9608948658270899,0.888080808080808,0.901928600738613,0.8949511400651465,0.6472686830885885,0.6438152011922503,0.609308885754584,0.6260869565217392
llava_1_5_7b,inner/schedule_on/min_train_loss,45,train_f1,0.47089245915412903,0.8776285092367144,0.9608948658270899,0.8852327447833066,0.9052113254000821,0.895110570095354,0.6472686830885885,0.6467889908256881,0.5966149506346967,0.6206896551724138
llava_1_5_7b,inner/schedule_on/min_train_loss,ensemble,fixed_0.5,0.5,0.8918419777837328,0.9658396993961669,0.8957403651115619,0.9060320065654494,0.9008567931456548,0.697297111394134,0.6637298091042585,0.6375176304654443,0.6503597122302158
llava_1_5_7b,inner/schedule_on/min_train_loss,ensemble,train_f1,0.44837066531181335,0.8918419777837328,0.9658396993961669,0.8881814564265818,0.9158801805498564,0.9018181818181819,0.697297111394134,0.6761453396524486,0.6036671368124118,0.6378539493293591
internvl_2_5_8b,inner/schedule_on/min_train_loss,43,fixed_0.5,0.5,0.8272359623169521,0.960210187215929,0.8942495126705653,0.9138446215139442,0.9039408866995073,0.459930384296831,0.47416413373860183,0.41823056300268097,0.4444444444444444
internvl_2_5_8b,inner/schedule_on/min_train_loss,43,train_f1,0.35750991106033325,0.8272359623169521,0.960210187215929,0.8915950334288443,0.9297808764940239,0.9102876645538761,0.459930384296831,0.5087108013937283,0.3914209115281501,0.44242424242424244
internvl_2_5_8b,inner/schedule_on/min_train_loss,44,fixed_0.5,0.5,0.8292874080087159,0.9618313463538388,0.8876190476190476,0.9282868525896414,0.9074975657254138,0.4609993503113455,0.4875444839857651,0.3672922252010724,0.41896024464831805
internvl_2_5_8b,inner/schedule_on/min_train_loss,44,train_f1,0.6281140446662903,0.8292874080087159,0.9618313463538388,0.8920096852300242,0.9173306772908366,0.904493002700712,0.4609993503113455,0.47468354430379744,0.40214477211796246,0.43541364296081275
internvl_2_5_8b,inner/schedule_on/min_train_loss,45,fixed_0.5,0.5,0.83724952735973,0.9619235975409126,0.8968523002421307,0.9223107569721115,0.909403388165971,0.4588439322317589,0.5063291139240507,0.4289544235924933,0.4644412191582003
internvl_2_5_8b,inner/schedule_on/min_train_loss,45,train_f1,0.47442445158958435,0.83724952735973,0.9619235975409126,0.8973988439306358,0.9277888446215139,0.9123408423114594,0.4588439322317589,0.5245901639344263,0.4289544235924933,0.471976401179941
internvl_2_5_8b,inner/schedule_on/min_train_loss,ensemble,fixed_0.5,0.5,0.8432196148382342,0.9655295798743033,0.8956438487314504,0.9317729083665338,0.9133512326092262,0.47574884451980043,0.5308219178082192,0.4155495978552279,0.46616541353383456
internvl_2_5_8b,inner/schedule_on/min_train_loss,ensemble,train_f1,0.4427519738674164,0.8432196148382342,0.9655295798743033,0.8875823142050799,0.9397410358565738,0.9129172714078374,0.47574884451980043,0.5254901960784314,0.35924932975871315,0.4267515923566879
qwen2_5_vl_7b,inner/schedule_on/min_train_loss,43,fixed_0.5,0.5,0.8562178313525031,0.9773576766904594,0.9242706393544382,0.961265332472563,0.9424050632911393,0.439189004018117,0.5041322314049587,0.3333333333333333,0.40131578947368424
qwen2_5_vl_7b,inner/schedule_on/min_train_loss,43,train_f1,0.7457537651062012,0.8562178313525031,0.9773576766904594,0.929968454258675,0.9515816655907037,0.9406509253350351,0.439189004018117,0.4897959183673469,0.39344262295081966,0.43636363636363634
qwen2_5_vl_7b,inner/schedule_on/min_train_loss,44,fixed_0.5,0.5,0.8432216095700734,0.9768573584300185,0.9161011721159777,0.9586830213040671,0.9369085173501577,0.385248221690991,0.42342342342342343,0.2568306010928962,0.3197278911564626
qwen2_5_vl_7b,inner/schedule_on/min_train_loss,44,train_f1,0.8047345876693726,0.8432216095700734,0.9768573584300185,0.926208651399491,0.9399612653324726,0.9330342838833707,0.385248221690991,0.41875,0.366120218579235,0.39067055393586003
qwen2_5_vl_7b,inner/schedule_on/min_train_loss,45,fixed_0.5,0.5,0.8535931872140319,0.9775482965686605,0.9276437847866419,0.9683666881859264,0.9475679090334808,0.43681185576563936,0.5739130434782609,0.36065573770491804,0.4429530201342282
qwen2_5_vl_7b,inner/schedule_on/min_train_loss,45,train_f1,0.6405625939369202,0.8535931872140319,0.9775482965686605,0.9283489096573209,0.9619109102646869,0.9448319594166138,0.43681185576563936,0.5354330708661418,0.37158469945355194,0.43870967741935485
qwen2_5_vl_7b,inner/schedule_on/min_train_loss,ensemble,fixed_0.5,0.5,0.871903960602116,0.9822466846545439,0.9214241866175568,0.9690122659780503,0.9446192573945877,0.4562297320104259,0.5339805825242718,0.3005464480874317,0.38461538461538464
qwen2_5_vl_7b,inner/schedule_on/min_train_loss,ensemble,train_f1,0.8467485308647156,0.871903960602116,0.9822466846545439,0.9437458636664461,0.920593931568754,0.9320261437908497,0.4562297320104259,0.4434389140271493,0.5355191256830601,0.48514851485148514
qwen3_vl_8b,inner/schedule_on/min_train_loss,43,fixed_0.5,0.5,0.87430229470948,0.9689563390322244,0.9011158137745287,0.9326961369972122,0.9166340508806262,0.6110445230986394,0.6051401869158879,0.501937984496124,0.548728813559322
qwen3_vl_8b,inner/schedule_on/min_train_loss,43,train_f1,0.3691187798976898,0.87430229470948,0.9689563390322244,0.8951766046334979,0.9386698526483472,0.916407465007776,0.6110445230986394,0.6091370558375635,0.46511627906976744,0.5274725274725275
qwen3_vl_8b,inner/schedule_on/min_train_loss,44,fixed_0.5,0.5,0.8782419370274667,0.9692318781726211,0.904304381245196,0.9370768618080446,0.9203989829845491,0.6296312486408187,0.6282352941176471,0.5174418604651163,0.5674814027630181
qwen3_vl_8b,inner/schedule_on/min_train_loss,44,train_f1,0.5237951874732971,0.8782419370274667,0.9692318781726211,0.9052023121387284,0.9354838709677419,0.9200940070505288,0.6296312486408187,0.625,0.5232558139534884,0.569620253164557
qwen3_vl_8b,inner/schedule_on/min_train_loss,45,fixed_0.5,0.5,0.8672133311105554,0.9673394303257058,0.9025720966484801,0.9223416965352449,0.912349812881623,0.58767451273491,0.5770065075921909,0.5155038759689923,0.5445240532241555
qwen3_vl_8b,inner/schedule_on/min_train_loss,45,train_f1,0.48244771361351013,0.8672133311105554,0.9673394303257058,0.9022204908453447,0.9223416965352449,0.912170145726664,0.58767451273491,0.5760869565217391,0.5135658914728682,0.5430327868852459
qwen3_vl_8b,inner/schedule_on/min_train_loss,ensemble,fixed_0.5,0.5,0.888178063034277,0.9738230772779656,0.9052711993888465,0.9438470728793309,0.924156755702866,0.6521746187179097,0.6552567237163814,0.5193798449612403,0.5794594594594594
qwen3_vl_8b,inner/schedule_on/min_train_loss,ensemble,train_f1,0.5640432834625244,0.888178063034277,0.9738230772779656,0.9118104118104118,0.9346873755475906,0.9231071779744346,0.6521746187179097,0.6379690949227373,0.560077519379845,0.5964912280701754
llava_1_5_7b,legacy_3200_three,43,fixed_0.5,0.5,0.8964109957385928,0.9668430345149103,0.9112426035502958,0.8846942962659007,0.8977722256922757,0.6995942975840702,0.6397435897435897,0.7038081805359662,0.6702484889187375
llava_1_5_7b,legacy_3200_three,43,train_f1,0.5099802017211914,0.8964109957385928,0.9668430345149103,0.9130063965884861,0.8785391875256463,0.8954412379757424,0.6995942975840702,0.630461922596754,0.7122708039492243,0.6688741721854304
llava_1_5_7b,legacy_3200_three,44,fixed_0.5,0.5,0.901234378553946,0.9685703807667395,0.9048790487904879,0.9056216659827657,0.9052502050861362,0.7140445535468405,0.6746817538896747,0.6727785613540197,0.673728813559322
llava_1_5_7b,legacy_3200_three,44,train_f1,0.4837189316749573,0.901234378553946,0.9685703807667395,0.9006085192697769,0.9109560935576528,0.9057527539779682,0.7140445535468405,0.6813509544787077,0.6544428772919605,0.6676258992805756
llava_1_5_7b,legacy_3200_three,45,fixed_0.5,0.5,0.9028091835264171,0.9687558040222938,0.9268077601410935,0.8625359048009849,0.8935175345377259,0.710820944369018,0.6184510250569476,0.765867418899859,0.6843100189035917
llava_1_5_7b,legacy_3200_three,45,train_f1,0.39934590458869934,0.9028091835264171,0.9687558040222938,0.9,0.9121871153057037,0.9060525779498675,0.710820944369018,0.6834319526627219,0.6516220028208745,0.6671480144404333
llava_1_5_7b,legacy_3200_three,ensemble,fixed_0.5,0.5,0.904959564957956,0.9700327090869221,0.9160337552742616,0.8908494050061551,0.9032660703141252,0.7192761451308152,0.6572164948453608,0.7193229901269393,0.6868686868686869
llava_1_5_7b,legacy_3200_three,ensemble,train_f1,0.46643176674842834,0.904959564957956,0.9700327090869221,0.9070723684210527,0.9052113254000821,0.9061408913534607,0.7192761451308152,0.6764705882352942,0.6812411847672779,0.6788475052705552
internvl_2_5_8b,legacy_3200_three,43,fixed_0.5,0.5,0.8539895378272433,0.968414300170433,0.921996879875195,0.8829681274900398,0.9020605443907402,0.5194382948645027,0.4868995633187773,0.5978552278820375,0.5367027677496992
internvl_2_5_8b,legacy_3200_three,43,train_f1,0.44075047969818115,0.8539895378272433,0.968414300170433,0.9078817733990148,0.9178286852589641,0.9128281327389797,0.5194382948645027,0.5299145299145299,0.49865951742627346,0.5138121546961326
internvl_2_5_8b,legacy_3200_three,44,fixed_0.5,0.5,0.8542198498232271,0.9673418561938574,0.9037328094302554,0.9163346613545816,0.9099901088031652,0.5245200494363071,0.5130434782608696,0.4745308310991957,0.49303621169916434
internvl_2_5_8b,legacy_3200_three,44,train_f1,0.5196002721786499,0.8542198498232271,0.9673418561938574,0.909181636726547,0.9073705179282868,0.9082751744765702,0.5245200494363071,0.506631299734748,0.5120643431635389,0.5093333333333333
internvl_2_5_8b,legacy_3200_three,45,fixed_0.5,0.5,0.8665525565299126,0.9708497599420193,0.8989084005695301,0.9432270916334662,0.9205346294046173,0.5470626850451397,0.583941605839416,0.4289544235924933,0.4945904173106646
internvl_2_5_8b,legacy_3200_three,45,train_f1,0.551875114440918,0.8665525565299126,0.9708497599420193,0.907843137254902,0.9223107569721115,0.9150197628458498,0.5470626850451397,0.5425219941348973,0.4959785522788204,0.5182072829131653
internvl_2_5_8b,legacy_3200_three,ensemble,fixed_0.5,0.5,0.8638121775632057,0.9706390809669777,0.9074975657254138,0.9282868525896414,0.9177744953225012,0.5461541422582843,0.5596330275229358,0.4906166219839142,0.5228571428571429
internvl_2_5_8b,legacy_3200_three,ensemble,train_f1,0.5003346800804138,0.8638121775632057,0.9706390809669777,0.9074525085241111,0.9277888446215139,0.9175080029549372,0.5461541422582843,0.5579268292682927,0.4906166219839142,0.5221112696148359
qwen2_5_vl_7b,legacy_3200_three,43,fixed_0.5,0.5,0.8746414926605213,0.9828449177269817,0.9183922046285018,0.973531310522918,0.9451582575994986,0.44001472872324426,0.5444444444444444,0.2677595628415301,0.358974358974359
qwen2_5_vl_7b,legacy_3200_three,43,train_f1,0.4882247745990753,0.8746414926605213,0.9828449177269817,0.9167173252279636,0.973531310522918,0.9442705072010019,0.44001472872324426,0.5287356321839081,0.25136612021857924,0.34074074074074073
qwen2_5_vl_7b,legacy_3200_three,44,fixed_0.5,0.5,0.8733856145512529,0.9830498008539719,0.9332048811817598,0.9380245319561007,0.9356084996780425,0.4191787498405885,0.4514285714285714,0.43169398907103823,0.441340782122905
qwen2_5_vl_7b,legacy_3200_three,44,train_f1,0.4292242228984833,0.8733856145512529,0.9830498008539719,0.9229334990677439,0.9586830213040671,0.9404686510449651,0.4191787498405885,0.4796747967479675,0.3224043715846995,0.38562091503267976
qwen2_5_vl_7b,legacy_3200_three,45,fixed_0.5,0.5,0.8754387635950569,0.9828063489975319,0.9250614250614251,0.9722401549386701,0.9480642115203022,0.4602703155692483,0.5865384615384616,0.3333333333333333,0.4250871080139373
qwen2_5_vl_7b,legacy_3200_three,45,train_f1,0.5090934038162231,0.8754387635950569,0.9828063489975319,0.9258801729462631,0.9677211103938025,0.9463383838383839,0.4602703155692483,0.5575221238938053,0.3442622950819672,0.42567567567567566
qwen2_5_vl_7b,legacy_3200_three,ensemble,fixed_0.5,0.5,0.8821379560936546,0.9841747461752426,0.9234567901234568,0.9657843770174306,0.9441464184285263,0.4577398864795778,0.5267857142857143,0.3224043715846995,0.4
qwen2_5_vl_7b,legacy_3200_three,ensemble,train_f1,0.5353373289108276,0.8821379560936546,0.9841747461752426,0.928125,0.9586830213040671,0.9431565576373452,0.4577398864795778,0.5151515151515151,0.37158469945355194,0.43174603174603177
qwen3_vl_8b,legacy_3200_three,43,fixed_0.5,0.5,0.8905891596355879,0.9748541909598333,0.9199195171026157,0.910394265232975,0.9151321056845476,0.6266459645854776,0.584870848708487,0.6143410852713178,0.5992438563327032
qwen3_vl_8b,legacy_3200_three,43,train_f1,0.4273279905319214,0.8905891596355879,0.9748541909598333,0.9080415544440169,0.9398645957785743,0.923679060665362,0.6266459645854776,0.647196261682243,0.5368217054263565,0.586864406779661
qwen3_vl_8b,legacy_3200_three,44,fixed_0.5,0.5,0.8858321833544807,0.9723247976596443,0.9210211408057439,0.9195539625647152,0.9202869669190913,0.633226828724251,0.6115384615384616,0.6162790697674418,0.6138996138996139
qwen3_vl_8b,legacy_3200_three,44,train_f1,0.4726244807243347,0.8858321833544807,0.9723247976596443,0.9151943462897526,0.9283154121863799,0.9217081850533808,0.633226828724251,0.625,0.5813953488372093,0.6024096385542169
qwen3_vl_8b,legacy_3200_three,45,fixed_0.5,0.5,0.88322775138229,0.9724206415748361,0.9209677419354839,0.9095977698128236,0.9152474454017231,0.6250871850149625,0.5850091407678245,0.6201550387596899,0.6020696142991533
qwen3_vl_8b,legacy_3200_three,45,train_f1,0.4179501533508301,0.88322775138229,0.9724206415748361,0.9074002324680357,0.9326961369972122,0.9198743126472899,0.6250871850149625,0.6210762331838565,0.5368217054263565,0.5758835758835759
qwen3_vl_8b,legacy_3200_three,ensemble,fixed_0.5,0.5,0.8965096212324686,0.9761182039079594,0.919984076433121,0.9203504579848666,0.9201672307386024,0.6493415488427583,0.6116504854368932,0.6104651162790697,0.6110572259941804
qwen3_vl_8b,legacy_3200_three,ensemble,train_f1,0.47864624857902527,0.8965096212324686,0.9761182039079594,0.9166994106090374,0.9291119076065313,0.9228639240506329,0.6493415488427583,0.6307053941908713,0.5891472868217055,0.6092184368737475
llava_1_5_7b,previous_2560_three,43,fixed_0.5,0.5,0.8942131560168142,0.9672065177172511,0.8947801068639539,0.8933114485022569,0.8940451745379877,0.6853847022895768,0.635343618513324,0.6389280677009873,0.6371308016877637
llava_1_5_7b,previous_2560_three,43,train_f1,0.5240728855133057,0.8942131560168142,0.9672065177172511,0.8987921699291962,0.885514977431268,0.892104175279041,0.6853847022895768,0.625503355704698,0.6572637517630465,0.640990371389271
llava_1_5_7b,previous_2560_three,44,fixed_0.5,0.5,0.8961572096377369,0.96669144023208,0.8847800700661737,0.9327041444398851,0.9081102676787854,0.6973096958402754,0.7157712305025996,0.5825105782792666,0.6423017107309487
llava_1_5_7b,previous_2560_three,44,train_f1,0.5083399415016174,0.8961572096377369,0.96669144023208,0.8866744822196171,0.9310627821091506,0.9083266613290633,0.6973096958402754,0.7137989778534923,0.5909732016925247,0.6466049382716049
llava_1_5_7b,previous_2560_three,45,fixed_0.5,0.5,0.8959575375629475,0.9666725221141833,0.886785009861933,0.9224456298727944,0.9042638777152051,0.6928899785933772,0.690671031096563,0.5952045133991537,0.6393939393939394
llava_1_5_7b,previous_2560_three,45,train_f1,0.5188660621643066,0.8959575375629475,0.9666725221141833,0.8920431827269092,0.9154698399671728,0.9036046982584042,0.6928899785933772,0.6806201550387597,0.6191819464033851,0.6484490398818316
llava_1_5_7b,previous_2560_three,ensemble,fixed_0.5,0.5,0.901579608677459,0.9692033782950239,0.8931419457735247,0.9191629052113254,0.9059656218402427,0.7097164829526741,0.6912225705329154,0.6220028208744711,0.6547884187082406
llava_1_5_7b,previous_2560_three,ensemble,train_f1,0.4744924306869507,0.901579608677459,0.9692033782950239,0.8857254290171607,0.9318834632745179,0.9082183563287343,0.7097164829526741,0.7147766323024055,0.5867418899858956,0.6444616576297444
internvl_2_5_8b,previous_2560_three,43,fixed_0.5,0.5,0.843373823739893,0.9658985103530067,0.8966012446146482,0.9327689243027888,0.9143275567488406,0.4901438621161951,0.5376712328767124,0.42091152815013405,0.47218045112781953
internvl_2_5_8b,previous_2560_three,43,train_f1,0.515714168548584,0.843373823739893,0.9658985103530067,0.8986975397973951,0.9277888446215139,0.9130115167851017,0.4901438621161951,0.5292207792207793,0.43699731903485256,0.4787077826725404
internvl_2_5_8b,previous_2560_three,44,fixed_0.5,0.5,0.848619596680303,0.9660152673139222,0.8948365703458077,0.9407370517928287,0.9172129157562515,0.49914119182753686,0.5592592592592592,0.40482573726541554,0.46967340590979784
internvl_2_5_8b,previous_2560_three,44,train_f1,0.6009505987167358,0.848619596680303,0.9660152673139222,0.9057899901864573,0.9193227091633466,0.9125061789421651,0.49914119182753686,0.5276967930029155,0.48525469168900803,0.505586592178771
internvl_2_5_8b,previous_2560_three,45,fixed_0.5,0.5,0.8472450679854309,0.9658786377841964,0.8957528957528957,0.9243027888446215,0.9098039215686274,0.47219242155080526,0.5080906148867314,0.42091152815013405,0.4604105571847507
internvl_2_5_8b,previous_2560_three,45,train_f1,0.509658694267273,0.8472450679854309,0.9658786377841964,0.8994169096209913,0.921812749003984,0.9104771273979341,0.47219242155080526,0.5139318885448917,0.4450402144772118,0.47701149425287354
internvl_2_5_8b,previous_2560_three,ensemble,fixed_0.5,0.5,0.8568507471454664,0.9690511359124026,0.8958333333333334,0.9422310756972112,0.9184466019417475,0.5066868334568534,0.5687732342007435,0.4101876675603217,0.4766355140186916
internvl_2_5_8b,previous_2560_three,ensemble,train_f1,0.5717751383781433,0.8568507471454664,0.9690511359124026,0.9085545722713865,0.9203187250996016,0.9143988124690747,0.5066868334568534,0.5389048991354467,0.5013404825737265,0.5194444444444445
qwen2_5_vl_7b,previous_2560_three,43,fixed_0.5,0.5,0.8626930118849812,0.9808217145334424,0.9168689320388349,0.9754680438992899,0.945261182358461,0.4296291263906885,0.5476190476190477,0.25136612021857924,0.3445692883895131
qwen2_5_vl_7b,previous_2560_three,43,train_f1,0.5728548765182495,0.8626930118849812,0.9808217145334424,0.922791846819024,0.9644932214331827,0.9431818181818182,0.4296291263906885,0.5132743362831859,0.31693989071038253,0.3918918918918919
qwen2_5_vl_7b,previous_2560_three,44,fixed_0.5,0.5,0.8561807900037748,0.9800027475371962,0.9080597014925373,0.9819238218205294,0.9435483870967742,0.3895584268501608,0.5087719298245614,0.15846994535519127,0.24166666666666667
qwen2_5_vl_7b,previous_2560_three,44,train_f1,0.5645119547843933,0.8561807900037748,0.9800027475371962,0.9172245891661595,0.972885732730794,0.9442355889724311,0.3895584268501608,0.5280898876404494,0.2568306010928962,0.34558823529411764
qwen2_5_vl_7b,previous_2560_three,45,fixed_0.5,0.5,0.8619274906779272,0.9806887923080487,0.9112854556427278,0.9748224661071659,0.941983780411728,0.4127543288357829,0.48,0.19672131147540983,0.27906976744186046
qwen2_5_vl_7b,previous_2560_three,45,train_f1,0.5467666387557983,0.8619274906779272,0.9806887923080487,0.9203431372549019,0.9696578437701743,0.9443571204023892,0.4127543288357829,0.53,0.2896174863387978,0.3745583038869258
qwen2_5_vl_7b,previous_2560_three,ensemble,fixed_0.5,0.5,0.8718157669146672,0.9824137772917934,0.9134615384615384,0.9812782440284055,0.9461562402738873,0.4306993641872997,0.5735294117647058,0.21311475409836064,0.3107569721115538
qwen2_5_vl_7b,previous_2560_three,ensemble,train_f1,0.5498673319816589,0.8718157669146672,0.9824137772917934,0.9190997566909975,0.9754680438992899,0.946445349201378,0.4306993641872997,0.5681818181818182,0.273224043715847,0.36900369003690037
qwen3_vl_8b,previous_2560_three,43,fixed_0.5,0.5,0.8845946054414839,0.9726123695596933,0.9106583072100314,0.9255276782158502,0.9180327868852459,0.6380272952687296,0.6063157894736843,0.5581395348837209,0.5812310797174571
qwen3_vl_8b,previous_2560_three,43,train_f1,0.5162662267684937,0.8845946054414839,0.9726123695596933,0.9128205128205128,0.9215452011150936,0.917162108600872,0.6380272952687296,0.5995934959349594,0.5717054263565892,0.5853174603174603
qwen3_vl_8b,previous_2560_three,44,fixed_0.5,0.5,0.8842503835835502,0.9728464228550047,0.908984375,0.9267224213460773,0.9177676986787616,0.6273447588110751,0.6059957173447538,0.5484496124031008,0.5757884028484231
qwen3_vl_8b,previous_2560_three,44,train_f1,0.4579732418060303,0.8842503835835502,0.9728464228550047,0.9013761467889908,0.9390681003584229,0.919836161497952,0.6273447588110751,0.6277372262773723,0.5,0.5566343042071198
qwen3_vl_8b,previous_2560_three,45,fixed_0.5,0.5,0.8835850938043154,0.9725297124100001,0.8987960872836719,0.9514137793707687,0.9243567421164636,0.631350757982357,0.6693766937669376,0.4786821705426357,0.5581920903954802
qwen3_vl_8b,previous_2560_three,45,train_f1,0.6227610111236572,0.8835850938043154,0.9725297124100001,0.9109616145627226,0.9167662285941856,0.9138547042477173,0.631350757982357,0.582,0.563953488372093,0.5728346456692913
qwen3_vl_8b,previous_2560_three,ensemble,fixed_0.5,0.5,0.8943400973700215,0.9751583843788953,0.9080854309687262,0.9482277976901633,0.927722579388272,0.6603396828602242,0.6790123456790124,0.5329457364341085,0.5971769815418024
qwen3_vl_8b,previous_2560_three,ensemble,train_f1,0.5418166518211365,0.8943400973700215,0.9751583843788953,0.9124172829894901,0.9334926324173636,0.9228346456692913,0.6603396828602242,0.6353711790393013,0.563953488372093,0.5975359342915811
llava_1_5_7b,previous_3200_three,43,fixed_0.5,0.5,0.8964176514744192,0.9682534096075929,0.8863275039745628,0.9150594993844892,0.9004643650312941,0.6904123040656208,0.6714285714285714,0.5966149506346967,0.6318147871545929
llava_1_5_7b,previous_3200_three,43,train_f1,0.532861053943634,0.8964176514744192,0.9682534096075929,0.8955954323001631,0.9011079195732458,0.8983432194722847,0.6904123040656208,0.6527377521613833,0.6389280677009873,0.6457590876692801
llava_1_5_7b,previous_3200_three,44,fixed_0.5,0.5,0.9000331629272041,0.9686186696627379,0.8928860145513339,0.906442347148133,0.8996131134188556,0.7030269905030616,0.6607142857142857,0.6262341325811002,0.6430123099203475
llava_1_5_7b,previous_3200_three,44,train_f1,0.48730042576789856,0.9000331629272041,0.9686186696627379,0.8896911351784998,0.9101354123922856,0.8997971602434077,0.7030269905030616,0.664624808575804,0.61212976022567,0.6372980910425844
llava_1_5_7b,previous_3200_three,45,fixed_0.5,0.5,0.9004863317230312,0.9690040058292575,0.9129332206255283,0.8863356585966352,0.8994378513429107,0.7003764843106068,0.6448717948717949,0.7094499294781382,0.6756212222968435
llava_1_5_7b,previous_3200_three,45,train_f1,0.41249072551727295,0.9004863317230312,0.9690040058292575,0.886408927859705,0.9125974558883874,0.8993125758188435,0.7003764843106068,0.6656200941915228,0.5980253878702397,0.6300148588410104
llava_1_5_7b,previous_3200_three,ensemble,fixed_0.5,0.5,0.904047150390113,0.9704388951444802,0.8984088127294981,0.9035699630693476,0.9009819967266776,0.7120976514853289,0.6618705035971223,0.6488011283497884,0.6552706552706553
llava_1_5_7b,previous_3200_three,ensemble,train_f1,0.48491427302360535,0.904047150390113,0.9704388951444802,0.8945880452342488,0.9089043906442347,0.9016893954813759,0.7120976514853289,0.6686567164179105,0.6318758815232722,0.649746192893401
internvl_2_5_8b,previous_3200_three,43,fixed_0.5,0.5,0.8458411661664335,0.9669058401464588,0.8947368421052632,0.9397410358565738,0.9166869079426767,0.49289254392482706,0.5551470588235294,0.40482573726541554,0.4682170542635659
internvl_2_5_8b,previous_3200_three,43,train_f1,0.5555262565612793,0.8458411661664335,0.9669058401464588,0.9025341130604289,0.9223107569721115,0.9123152709359605,0.49289254392482706,0.5258358662613982,0.46380697050938335,0.4928774928774929
internvl_2_5_8b,previous_3200_three,44,fixed_0.5,0.5,0.8423043749933243,0.9650033764326266,0.8851162790697674,0.9477091633466136,0.9153439153439153,0.4933945982875366,0.5454545454545454,0.3378016085790885,0.41721854304635764
internvl_2_5_8b,previous_3200_three,44,train_f1,0.6090596318244934,0.8423043749933243,0.9650033764326266,0.9087340529931305,0.9223107569721115,0.9154720711814137,0.4933945982875366,0.5451895043731778,0.5013404825737265,0.5223463687150838
internvl_2_5_8b,previous_3200_three,45,fixed_0.5,0.5,0.8518586511861401,0.9674168637453907,0.8963210702341137,0.9342629482071713,0.9148988051694709,0.49603382807486873,0.5416666666666666,0.41823056300268097,0.4720121028744327
internvl_2_5_8b,previous_3200_three,45,train_f1,0.5085581541061401,0.8518586511861401,0.9674168637453907,0.8978906999041227,0.9327689243027888,0.9149975574010747,0.49603382807486873,0.5423728813559322,0.4289544235924933,0.47904191616766467
internvl_2_5_8b,previous_3200_three,ensemble,fixed_0.5,0.5,0.8562532710979139,0.9688459694878035,0.8921568627450981,0.9516932270916335,0.9209638554216868,0.518676864445467,0.5941422594142259,0.3806970509383378,0.46405228758169936
internvl_2_5_8b,previous_3200_three,ensemble,train_f1,0.5378057956695557,0.8562532710979139,0.9688459694878035,0.896437054631829,0.9397410358565738,0.9175784099197666,0.518676864445467,0.5615942028985508,0.4155495978552279,0.4776579352850539
qwen2_5_vl_7b,previous_3200_three,43,fixed_0.5,0.5,0.8663442305453544,0.9814287538191263,0.9166163141993958,0.9793415106520336,0.9469413233458177,0.4364004199570495,0.5844155844155844,0.2459016393442623,0.34615384615384615
qwen2_5_vl_7b,previous_3200_three,43,train_f1,0.46184828877449036,0.8663442305453544,0.9814287538191263,0.9136690647482014,0.9838605551969012,0.9474665837737022,0.4364004199570495,0.609375,0.21311475409836064,0.3157894736842105
qwen2_5_vl_7b,previous_3200_three,44,fixed_0.5,0.5,0.8632045352721833,0.980935878038725,0.9132007233273056,0.9780503550677857,0.9445137157107232,0.40720387364509786,0.5342465753424658,0.21311475409836064,0.3046875
qwen2_5_vl_7b,previous_3200_three,44,train_f1,0.53866046667099,0.8632045352721833,0.980935878038725,0.9162112932604736,0.974176888315042,0.9443053817271589,0.40720387364509786,0.5294117647058824,0.2459016393442623,0.3358208955223881
qwen2_5_vl_7b,previous_3200_three,45,fixed_0.5,0.5,0.8748284632779124,0.9829854174657423,0.9151113786875377,0.9812782440284055,0.9470404984423676,0.4382735881512367,0.5915492957746479,0.22950819672131148,0.33070866141732286
qwen2_5_vl_7b,previous_3200_three,45,train_f1,0.551507294178009,0.8748284632779124,0.9829854174657423,0.9175257731958762,0.9767591994835377,0.9462163852407754,0.4382735881512367,0.5662650602409639,0.2568306010928962,0.3533834586466165
qwen2_5_vl_7b,previous_3200_three,ensemble,fixed_0.5,0.5,0.8765182543294281,0.983167773676507,0.9146121467227901,0.9819238218205294,0.9470734744707348,0.4445261782044652,0.5942028985507246,0.22404371584699453,0.3253968253968254
