layer,metric,count,mean,std,q10,median,q90
30,top1_overlap,14951,0.89826767440305,0.3022959800023583,0.0,1.0,1.0
30,top32_overlap,14951,0.9553729683633202,0.04010979955293777,0.90625,0.96875,1.0
30,top5_overlap,14951,0.9242458741434936,0.11710759913984146,0.800000011920929,1.0,1.0
31,pearson,14951,0.9908712053249515,0.007693057259698614,0.9826657772064209,0.9925773739814758,0.9977649450302124
31,spearman,14951,0.9471587321844541,0.021322521952075953,0.9183595180511475,0.9503602385520935,0.9719750285148621
31,top16_overlap,14951,0.8987233295431744,0.07293628070847917,0.8125,0.9375,1.0
31,top1_overlap,14951,0.9204735469199384,0.2705586744877464,1.0,1.0,1.0
31,top32_overlap,14951,0.8962151361112969,0.06408785541325808,0.8125,0.90625,0.96875
31,top5_overlap,14951,0.9019864949573841,0.12015501125476222,0.800000011920929,1.0,1.0
32,pearson,14951,0.8104437196719575,0.06659093686043338,0.7239956259727478,0.8098725080490112,0.8990541100502014
32,spearman,14951,0.7822693574090489,0.09580085530642797,0.6526741981506348,0.7878574132919312,0.9048989415168762
32,top16_overlap,14951,0.5873854591666109,0.15305616472115088,0.375,0.5625,0.8125
32,top1_overlap,14951,0.6469801351080195,0.4779088196336497,0.0,1.0,1.0
32,top32_overlap,14951,0.6018263828506455,0.15226258983253185,0.40625,0.59375,0.8125
32,top5_overlap,14951,0.5854190495736017,0.1938560962790527,0.4000000059604645,0.6000000238418579,0.800000011920929
