method,label,layer,metric,count,mean,std,q10,median,q90
JFFN_MATCH_WRITE,HALL,13,top1_mass,3487,0.09452084374886753,0.07079684858642935,0.037005435675382614,0.07268566638231277,0.17547278702259064
JFFN_MATCH_WRITE,HALL,13,top32_mass,3487,0.5833723461744196,0.11863275920649828,0.4330229878425598,0.5750274062156677,0.7475104689598083
JFFN_MATCH_WRITE,HALL,14,normalized_entropy,3487,0.810579958774314,0.05223313868760851,0.7403741121292114,0.8194531202316284,0.868159818649292
JFFN_MATCH_WRITE,HALL,14,top1_mass,3487,0.06793193296821276,0.045168652323105685,0.030041903257369995,0.054951589554548264,0.12060864269733429
JFFN_MATCH_WRITE,HALL,14,top32_mass,3487,0.4877877330366369,0.09094762967548113,0.37682983875274656,0.47781670093536377,0.6132781863212585
JFFN_MATCH_WRITE,HALL,15,normalized_entropy,3487,0.7283289106811122,0.07855242279389095,0.6247814059257507,0.7427318096160889,0.8138996958732605
JFFN_MATCH_WRITE,HALL,15,top1_mass,3487,0.10412958018526601,0.07478959032159087,0.041850773990154265,0.08185774832963943,0.1935762017965317
JFFN_MATCH_WRITE,HALL,15,top32_mass,3487,0.6184781128180071,0.10869197779603355,0.47887552380561826,0.6136840581893921,0.7661599159240723
JFFN_MATCH_WRITE,HALL,16,normalized_entropy,3487,0.8007231188223839,0.06887012416856123,0.706149959564209,0.8158101439476013,0.8761084079742432
JFFN_MATCH_WRITE,HALL,16,top1_mass,3487,0.0811253365327943,0.06285331988685217,0.03036758415400982,0.06077805161476135,0.15851146578788758
JFFN_MATCH_WRITE,HALL,16,top32_mass,3487,0.4942648124397399,0.10927510837249242,0.3604010045528412,0.4804520606994629,0.6471502184867859
JFFN_MATCH_WRITE,HALL,17,normalized_entropy,3487,0.8244759849039504,0.04832295054926524,0.7625386834144592,0.8350304961204529,0.8725969433784485
JFFN_MATCH_WRITE,HALL,17,top1_mass,3487,0.05089715585766394,0.03348051512170953,0.025114592909812928,0.04106496647000313,0.08612726330757141
JFFN_MATCH_WRITE,HALL,17,top32_mass,3487,0.45373487507575627,0.08925933547096349,0.35770500898361207,0.43793097138404846,0.5724025249481202
JFFN_MATCH_WRITE,HALL,18,normalized_entropy,3487,0.7416044806285407,0.0685807089540467,0.64873286485672,0.7514880299568176,0.8214355111122131
JFFN_MATCH_WRITE,HALL,18,top1_mass,3487,0.09472779804322007,0.06450416098712579,0.038580453395843504,0.07598891109228134,0.1784239113330841
JFFN_MATCH_WRITE,HALL,18,top32_mass,3487,0.6019002948632581,0.10443358393792004,0.46443692445755,0.5974816083908081,0.7399617552757264
JFFN_MATCH_WRITE,HALL,19,normalized_entropy,3487,0.6930861642051639,0.07987111853985586,0.5864665389060975,0.703627347946167,0.7835541367530823
JFFN_MATCH_WRITE,HALL,19,top1_mass,3487,0.1494503969511972,0.09626685415340486,0.058874525129795074,0.12322603166103363,0.2794791758060456
JFFN_MATCH_WRITE,HALL,19,top32_mass,3487,0.6593938260663708,0.0914040085713226,0.5391405820846558,0.6646892428398132,0.7754946947097778
JFFN_MATCH_WRITE,HALL,20,normalized_entropy,3487,0.7365256256229186,0.06741236021522883,0.6469132900238037,0.7486447691917419,0.811067521572113
JFFN_MATCH_WRITE,HALL,20,top1_mass,3487,0.09939422979117603,0.0647422996507695,0.04114929214119911,0.08060251176357269,0.18082328438758852
JFFN_MATCH_WRITE,HALL,20,top32_mass,3487,0.5990500189118239,0.10102937101315419,0.47373358011245725,0.5923654437065125,0.7347199082374573
JFFN_MATCH_WRITE,HALL,21,normalized_entropy,3487,0.7601872899571975,0.058241513061157234,0.6829972267150879,0.7695419788360596,0.8262709617614746
JFFN_MATCH_WRITE,HALL,21,top1_mass,3487,0.08543365179225354,0.056283263558270694,0.03772723153233528,0.07049495726823807,0.15480114817619325
JFFN_MATCH_WRITE,HALL,21,top32_mass,3487,0.5624402836242924,0.09324276668735645,0.44239269495010375,0.558447539806366,0.6864688277244568
JFFN_MATCH_WRITE,HALL,22,normalized_entropy,3487,0.7161928475552656,0.06250545107726656,0.6360443592071533,0.7257012724876404,0.786185336112976
JFFN_MATCH_WRITE,HALL,22,top1_mass,3487,0.10055298389343997,0.062261249314209656,0.04654139578342438,0.08370879292488098,0.17062668800354006
JFFN_MATCH_WRITE,HALL,22,top32_mass,3487,0.6333339809260329,0.09106559141816402,0.5153311491012573,0.6293691396713257,0.7531365156173706
JFFN_MATCH_WRITE,HALL,23,normalized_entropy,3487,0.6907714743787866,0.06859285980022066,0.6001691699028016,0.6974145174026489,0.7721151351928711
JFFN_MATCH_WRITE,HALL,23,top1_mass,3487,0.11845536427457523,0.07053024336488203,0.05414877906441688,0.09824381023645401,0.20250036418437958
JFFN_MATCH_WRITE,HALL,23,top32_mass,3487,0.6735201306130437,0.09531045192181582,0.545542860031128,0.6779924631118774,0.7954002618789673
JFFN_MATCH_WRITE,HALL,24,normalized_entropy,3487,0.6921326202942165,0.073309906588647,0.597157073020935,0.700486958026886,0.779238474369049
JFFN_MATCH_WRITE,HALL,24,top1_mass,3487,0.12789953460771047,0.07700673730856893,0.055899769812822346,0.10860670357942581,0.22241770923137666
JFFN_MATCH_WRITE,HALL,24,top32_mass,3487,0.6742726435694135,0.09452519707807902,0.5457384824752808,0.677719235420227,0.7958044528961182
JFFN_MATCH_WRITE,HALL,25,normalized_entropy,3487,0.7327645149243265,0.06304112026767904,0.6548398256301879,0.7370206117630005,0.806012761592865
JFFN_MATCH_WRITE,HALL,25,top1_mass,3487,0.09210108857199117,0.05545709573534961,0.04270839914679527,0.07731889933347702,0.15786704123020173
JFFN_MATCH_WRITE,HALL,25,top32_mass,3487,0.6116233411049276,0.09848166363202857,0.4822221279144287,0.6123531460762024,0.7371580004692078
JFFN_MATCH_WRITE,HALL,26,normalized_entropy,3487,0.7399687445074841,0.07500595931222592,0.6468963742256164,0.7504827380180359,0.8230204939842224
JFFN_MATCH_WRITE,HALL,26,top1_mass,3487,0.10435309448736955,0.07041164157968928,0.044780469685792926,0.08412753790616989,0.18780100941658023
JFFN_MATCH_WRITE,HALL,26,top32_mass,3487,0.6054218596737946,0.10474608076469813,0.47021673917770385,0.6011861562728882,0.7387784957885742
JFFN_MATCH_WRITE,HALL,27,normalized_entropy,3487,0.7637076807767367,0.06503582733759782,0.6811015009880066,0.7757763862609863,0.832867968082428
JFFN_MATCH_WRITE,HALL,27,top1_mass,3487,0.09356053495057973,0.06295428807095244,0.041067451983690266,0.07458095252513885,0.1690811574459076
JFFN_MATCH_WRITE,HALL,27,top32_mass,3487,0.5722259961502375,0.09617694722803287,0.4537729024887085,0.564163327217102,0.7026866793632507
JFFN_MATCH_WRITE,HALL,28,normalized_entropy,3487,0.833602565008178,0.06485490397490222,0.7779735445976257,0.8483620285987854,0.88334139585495
JFFN_MATCH_WRITE,HALL,28,top1_mass,3487,0.07869737316590686,0.05216850095480304,0.042709635198116304,0.06677357107400894,0.11906057298183442
JFFN_MATCH_WRITE,HALL,28,top32_mass,3487,0.4646085037486342,0.09146000844693793,0.37308493852615354,0.4462231993675232,0.5739287734031677
JFFN_MATCH_WRITE,HALL,29,normalized_entropy,3487,0.7457620917913187,0.07404779976233893,0.6499582290649414,0.757617175579071,0.8248098731040955
JFFN_MATCH_WRITE,HALL,29,top1_mass,3487,0.10592513448169606,0.07011153635324974,0.04741487428545952,0.08640468120574951,0.18893347382545472
JFFN_MATCH_WRITE,HALL,29,top32_mass,3487,0.6048188330640347,0.10187509034462829,0.47904067039489745,0.5969144105911255,0.74553462266922
JFFN_MATCH_WRITE,HALL,30,normalized_entropy,3487,0.7786804589255683,0.05596279335305785,0.7058491230010986,0.7897176146507263,0.8375314950942994
JFFN_MATCH_WRITE,HALL,30,top1_mass,3487,0.09892120427746622,0.06228881444099949,0.04859844073653221,0.08223019540309906,0.16583415865898135
JFFN_MATCH_WRITE,HALL,30,top32_mass,3487,0.5428132577888733,0.08599195584479997,0.4378857135772705,0.5340272188186646,0.6601128697395325
JFFN_MATCH_WRITE,HALL,31,normalized_entropy,3487,0.8329825234816551,0.048097185329399904,0.7722991466522217,0.8428797721862793,0.8814236640930175
JFFN_MATCH_WRITE,HALL,31,top1_mass,3487,0.10213079498794997,0.05184957498575718,0.05377243682742119,0.09030282497406006,0.1624554038047791
JFFN_MATCH_WRITE,HALL,31,top32_mass,3487,0.4589575007151901,0.07532316860538445,0.3732890248298645,0.4472384750843048,0.5605409741401672
JFFN_MATCH_WRITE,HALL,32,normalized_entropy,3487,0.900144712628216,0.023538582148856384,0.8737560153007508,0.904499351978302,0.9231285929679871
JFFN_MATCH_WRITE,HALL,32,top1_mass,3487,0.042083965429081625,0.020145148964890256,0.024274176731705666,0.03698623180389404,0.0656716898083687
JFFN_MATCH_WRITE,HALL,32,top32_mass,3487,0.335489275951525,0.04669398416325883,0.2856427192687988,0.32852455973625183,0.3909123420715332
JFFN_MATCH_WRITE,REAL,1,normalized_entropy,11976,0.9732695264703206,0.008347290494296007,0.9631077349185944,0.9720067083835602,0.9854241609573364
JFFN_MATCH_WRITE,REAL,1,top1_mass,11976,0.008493812610417028,0.0019465546109346888,0.006294719874858856,0.008170971646904945,0.011049677152186632
JFFN_MATCH_WRITE,REAL,1,top32_mass,11976,0.17014908826422834,0.025446668280773035,0.13221678882837296,0.1748620718717575,0.19928716123104095
JFFN_MATCH_WRITE,REAL,2,normalized_entropy,11976,0.9492220391401786,0.015210520233267492,0.9290958344936371,0.9511645436286926,0.9669533371925354
JFFN_MATCH_WRITE,REAL,2,top1_mass,11976,0.029857088823049376,0.010670778754480232,0.01949829515069723,0.027538325637578964,0.0430876724421978
JFFN_MATCH_WRITE,REAL,2,top32_mass,11976,0.24552558463766086,0.03790467606849644,0.19934304803609848,0.242466539144516,0.2962178587913513
JFFN_MATCH_WRITE,REAL,3,normalized_entropy,11976,0.7243358621606448,0.04910073053603846,0.6584395170211792,0.7254768311977386,0.7873143553733826
JFFN_MATCH_WRITE,REAL,3,top1_mass,11976,0.15699933373736952,0.049772775768091394,0.09914463758468628,0.15118025988340378,0.22314000129699707
JFFN_MATCH_WRITE,REAL,3,top32_mass,11976,0.6019316317417778,0.0631270644983313,0.5189283490180969,0.6045222282409668,0.6823963522911072
JFFN_MATCH_WRITE,REAL,4,normalized_entropy,11976,0.7502461153772487,0.060204556381285135,0.6682176887989044,0.7568985223770142,0.8241271078586578
JFFN_MATCH_WRITE,REAL,4,top1_mass,11976,0.13841860345393697,0.059282608565986515,0.0689140073955059,0.130076602101326,0.21601483970880508
JFFN_MATCH_WRITE,REAL,4,top32_mass,11976,0.5653052119041732,0.07888793508699521,0.46118035912513733,0.5659608542919159,0.6680624186992645
JFFN_MATCH_WRITE,REAL,5,normalized_entropy,11976,0.7725267388180406,0.046396793236545816,0.7099615037441254,0.7773101627826691,0.8291318416595459
JFFN_MATCH_WRITE,REAL,5,top1_mass,11976,0.09916005200602528,0.04394731129030407,0.04930314049124718,0.09130271896719933,0.15865735709667206
JFFN_MATCH_WRITE,REAL,5,top32_mass,11976,0.5480842163603387,0.0736291721618191,0.4507724791765213,0.5481438636779785,0.6445211470127106
JFFN_MATCH_WRITE,REAL,6,normalized_entropy,11976,0.7961768728787292,0.03359571433799838,0.7531944215297699,0.7978255450725555,0.8383806943893433
JFFN_MATCH_WRITE,REAL,6,top1_mass,11976,0.0659701660999925,0.030052344639423776,0.03394832834601402,0.05922580696642399,0.10762568935751915
JFFN_MATCH_WRITE,REAL,6,top32_mass,11976,0.5121371208496626,0.0655667366738799,0.42579275369644165,0.513714075088501,0.5944884121417999
JFFN_MATCH_WRITE,REAL,7,normalized_entropy,11976,0.7799238872377771,0.04742371951353761,0.7189496159553528,0.7880512773990631,0.8310710787773132
JFFN_MATCH_WRITE,REAL,7,top1_mass,11976,0.06731066519084077,0.03320083703704553,0.03572254441678524,0.059653718024492264,0.10738454014062881
JFFN_MATCH_WRITE,REAL,7,top32_mass,11976,0.5469302983833857,0.08245304981220702,0.4483516961336136,0.5391226708889008,0.6545813381671906
JFFN_MATCH_WRITE,REAL,8,normalized_entropy,11976,0.818681301983321,0.04764156819280311,0.760755330324173,0.8280152976512909,0.8672716319561005
JFFN_MATCH_WRITE,REAL,8,top1_mass,11976,0.05261512097142669,0.032113746980105655,0.02595105580985546,0.044179391115903854,0.08677653968334198
JFFN_MATCH_WRITE,REAL,8,top32_mass,11976,0.4656074514728271,0.08789774187660594,0.36687301099300385,0.4522259682416916,0.5823940634727478
JFFN_MATCH_WRITE,REAL,9,normalized_entropy,11976,0.8163597059144365,0.05862355633932072,0.7356044352054596,0.8295725882053375,0.8766436278820038
JFFN_MATCH_WRITE,REAL,9,top1_mass,11976,0.061591133267591344,0.0446912505344542,0.028081237338483334,0.04707063548266888,0.11197679489850998
JFFN_MATCH_WRITE,REAL,9,top32_mass,11976,0.47798797568466833,0.09865821660000804,0.3651186525821686,0.46058350801467896,0.6205401122570038
JFFN_MATCH_WRITE,REAL,10,normalized_entropy,11976,0.8112537051758212,0.05574884540630648,0.737287849187851,0.8219783008098602,0.8704230487346649
JFFN_MATCH_WRITE,REAL,10,top1_mass,11976,0.056165908299291314,0.034664175271812134,0.027126288041472435,0.046617815271019936,0.09598956629633904
JFFN_MATCH_WRITE,REAL,10,top32_mass,11976,0.4886514662678491,0.10035200472618992,0.3719658702611923,0.47362880408763885,0.6275220215320587
JFFN_MATCH_WRITE,REAL,11,normalized_entropy,11976,0.7941278897987339,0.06464256549935511,0.7070575654506683,0.8060837388038635,0.8645106852054596
JFFN_MATCH_WRITE,REAL,11,top1_mass,11976,0.07490272860185218,0.05160352221517349,0.030583391897380352,0.05997546203434467,0.13604802638292313
JFFN_MATCH_WRITE,REAL,11,top32_mass,11976,0.5156065503579521,0.10549591420515311,0.38536594808101654,0.5055596828460693,0.6633943617343903
JFFN_MATCH_WRITE,REAL,12,normalized_entropy,11976,0.7695360957764951,0.07084835429764084,0.6753696203231812,0.7799896895885468,0.8489932417869568
JFFN_MATCH_WRITE,REAL,12,top1_mass,11976,0.09113102784687024,0.06255165049099336,0.03774936869740486,0.0734952874481678,0.16474031656980515
JFFN_MATCH_WRITE,REAL,12,top32_mass,11976,0.5613958282382511,0.10286313846144735,0.42877237498760223,0.5583963394165039,0.6997261941432953
JFFN_MATCH_WRITE,REAL,13,normalized_entropy,11976,0.7357377839824042,0.07417302698995487,0.6380158364772797,0.7464936673641205,0.8207297623157501
JFFN_MATCH_WRITE,REAL,13,top1_mass,11976,0.09494989372695918,0.06178698737609486,0.041206005960702896,0.07817372679710388,0.1668601930141449
JFFN_MATCH_WRITE,REAL,13,top32_mass,11976,0.6173296146040052,0.10703200552773623,0.47666598856449127,0.6156342923641205,0.7616166472434998
JFFN_MATCH_WRITE,REAL,14,normalized_entropy,11976,0.7966659799486936,0.053579331302146295,0.7268270552158356,0.8047100603580475,0.8570147752761841
JFFN_MATCH_WRITE,REAL,14,top1_mass,11976,0.06621457914026727,0.04312775765372617,0.030327667482197285,0.05349299684166908,0.11811645701527596
JFFN_MATCH_WRITE,REAL,14,top32_mass,11976,0.5153450727831067,0.09265825329008838,0.40110743045806885,0.5079671144485474,0.6397006809711456
JFFN_MATCH_WRITE,REAL,15,normalized_entropy,11976,0.724259392345298,0.07710254907252641,0.6213878393173218,0.7396674752235413,0.8062812685966492
JFFN_MATCH_WRITE,REAL,15,top1_mass,11976,0.09347544933523691,0.0652620282211991,0.041337478905916214,0.07477325573563576,0.16397207975387573
JFFN_MATCH_WRITE,REAL,15,top32_mass,11976,0.6306320691733815,0.11069809089847249,0.49185580015182495,0.6220647096633911,0.7858869135379791
JFFN_MATCH_WRITE,REAL,16,normalized_entropy,11976,0.7807234642242064,0.06549820499610698,0.691719651222229,0.792799711227417,0.8516553044319153
JFFN_MATCH_WRITE,REAL,16,top1_mass,11976,0.07831266088124723,0.0565444142570257,0.03280480206012726,0.06120764836668968,0.14436718076467514
JFFN_MATCH_WRITE,REAL,16,top32_mass,11976,0.5363077149292829,0.10307604551895727,0.4093235731124878,0.5274967551231384,0.6773891746997833
JFFN_MATCH_WRITE,REAL,17,normalized_entropy,11976,0.7888036953756908,0.05660853369131686,0.7142927348613739,0.7967313528060913,0.8539933860301971
JFFN_MATCH_WRITE,REAL,17,top1_mass,11976,0.058963644022695,0.0342564955387807,0.028640025295317173,0.050041863694787025,0.09931305050849915
JFFN_MATCH_WRITE,REAL,17,top32_mass,11976,0.5177173118742211,0.10231781126505984,0.39177151024341583,0.5070840418338776,0.6573258340358734
JFFN_MATCH_WRITE,REAL,18,normalized_entropy,11976,0.7460789920298075,0.06826419846258912,0.655611127614975,0.7567955255508423,0.8226716220378876
JFFN_MATCH_WRITE,REAL,18,top1_mass,11976,0.07861655530720107,0.052554068326920604,0.0349943358451128,0.06339724361896515,0.1409972459077835
JFFN_MATCH_WRITE,REAL,18,top32_mass,11976,0.5991008407899795,0.11235501715843008,0.4561094641685486,0.5934059619903564,0.7538862526416779
JFFN_MATCH_WRITE,REAL,19,normalized_entropy,11976,0.6916228881953116,0.07593794779256438,0.5918744802474976,0.7037273347377777,0.776881217956543
JFFN_MATCH_WRITE,REAL,19,top1_mass,11976,0.12307914060791836,0.07854002345934966,0.05359154939651489,0.10137513279914856,0.21628622710704803
JFFN_MATCH_WRITE,REAL,19,top32_mass,11976,0.6766931111753266,0.09515542836091698,0.551439642906189,0.6770097613334656,0.8007957637310028
JFFN_MATCH_WRITE,REAL,20,normalized_entropy,11976,0.7254937143153999,0.0778781161976804,0.6183426976203918,0.7402987480163574,0.8098278641700745
JFFN_MATCH_WRITE,REAL,20,top1_mass,11976,0.0918423413317999,0.06375381728587114,0.03914838097989559,0.0729047954082489,0.16438478976488113
JFFN_MATCH_WRITE,REAL,20,top32_mass,11976,0.6216349262686953,0.11896823990231885,0.4723987877368927,0.6114345788955688,0.7913109660148621
JFFN_MATCH_WRITE,REAL,21,normalized_entropy,11976,0.7775256188714512,0.05590705121600897,0.7015081942081451,0.7866980731487274,0.8399611413478851
JFFN_MATCH_WRITE,REAL,21,top1_mass,11976,0.06749748441800674,0.04230229494958817,0.031012676656246185,0.055763209238648415,0.11829400807619095
JFFN_MATCH_WRITE,REAL,21,top32_mass,11976,0.5337053750384706,0.10038347612977783,0.4107985198497772,0.5247189998626709,0.6729836165904999
JFFN_MATCH_WRITE,REAL,22,normalized_entropy,11976,0.7286439900054442,0.06829431436314923,0.6381683051586151,0.7412243485450745,0.8028257489204407
JFFN_MATCH_WRITE,REAL,22,top1_mass,11976,0.08557327410440119,0.05595319655782509,0.038503846153616905,0.06999961286783218,0.14929256588220596
JFFN_MATCH_WRITE,REAL,22,top32_mass,11976,0.6134173771218411,0.10847973421904418,0.47971898317337036,0.6029958426952362,0.7657369673252106
JFFN_MATCH_WRITE,REAL,23,normalized_entropy,11976,0.7232458453622952,0.06930286110034559,0.6301018297672272,0.7345596551895142,0.8011516034603119
JFFN_MATCH_WRITE,REAL,23,top1_mass,11976,0.0944678690814853,0.06138505663274525,0.04187561012804508,0.07749705761671066,0.16479268670082092
JFFN_MATCH_WRITE,REAL,23,top32_mass,11976,0.6239351608386697,0.10596986875535679,0.48799827694892883,0.6184064447879791,0.768669068813324
JFFN_MATCH_WRITE,REAL,24,normalized_entropy,11976,0.7268517594125045,0.07456211065712078,0.6244952380657196,0.7397310733795166,0.810527116060257
JFFN_MATCH_WRITE,REAL,24,top1_mass,11976,0.09824734565561778,0.06332888223905395,0.042787941172719,0.08014366775751114,0.17602622509002686
JFFN_MATCH_WRITE,REAL,24,top32_mass,11976,0.6253985180933235,0.11096769033035873,0.4829278290271759,0.6186716258525848,0.7772483229637146
JFFN_MATCH_WRITE,REAL,25,normalized_entropy,11976,0.747967966523024,0.06507437724767268,0.6625216007232666,0.7576766610145569,0.822826474905014
JFFN_MATCH_WRITE,REAL,25,top1_mass,11976,0.08041239438652209,0.04918039340099659,0.036321261897683144,0.06744034215807915,0.14001458883285522
JFFN_MATCH_WRITE,REAL,25,top32_mass,11976,0.5875267212614467,0.10830548359977095,0.45031681656837463,0.5806346833705902,0.7332492470741272
JFFN_MATCH_WRITE,REAL,26,normalized_entropy,11976,0.761736533336426,0.07325482979017296,0.664716511964798,0.7745911777019501,0.8415241539478302
JFFN_MATCH_WRITE,REAL,26,top1_mass,11976,0.08382331252809795,0.05585770878374991,0.037195444107055664,0.06829207018017769,0.1476757526397705
JFFN_MATCH_WRITE,REAL,26,top32_mass,11976,0.5763741042153908,0.11213424784637596,0.4381148964166641,0.5658838450908661,0.7311390340328217
JFFN_MATCH_WRITE,REAL,27,normalized_entropy,11976,0.7683059406393994,0.06368260420414047,0.6848318576812744,0.7778466045856476,0.8400673270225525
JFFN_MATCH_WRITE,REAL,27,top1_mass,11976,0.08919516639922713,0.05424611624936812,0.04113900288939476,0.0743270181119442,0.15391065925359726
JFFN_MATCH_WRITE,REAL,27,top32_mass,11976,0.5720329214716124,0.09956229091798524,0.4476987272500992,0.5651923716068268,0.7056611180305481
JFFN_MATCH_WRITE,REAL,28,normalized_entropy,11976,0.8125553017298012,0.07511443311776071,0.7227979302406311,0.8325192630290985,0.87840735912323
JFFN_MATCH_WRITE,REAL,28,top1_mass,11976,0.08558500496765167,0.05574934406163674,0.04412020929157734,0.07144399359822273,0.1381436288356781
JFFN_MATCH_WRITE,REAL,28,top32_mass,11976,0.5007197063045455,0.10944267823268364,0.38404932618141174,0.47733643651008606,0.6516434550285339
JFFN_MATCH_WRITE,REAL,29,normalized_entropy,11976,0.7008193582868727,0.10434531201976767,0.5573005974292755,0.7207107543945312,0.8174121081829071
JFFN_MATCH_WRITE,REAL,29,top1_mass,11976,0.13847967186235338,0.09312650418263636,0.053601788356900215,0.11034303158521652,0.2623715102672577
JFFN_MATCH_WRITE,REAL,29,top32_mass,11976,0.6594063297172905,0.12453344311159302,0.49781306087970734,0.6535251140594482,0.8287789821624756
JFFN_MATCH_WRITE,REAL,30,normalized_entropy,11976,0.7698446788471105,0.05985162709466252,0.6921502947807312,0.7792248427867889,0.8377997875213623
JFFN_MATCH_WRITE,REAL,30,top1_mass,11976,0.10397764238928313,0.05718675643789798,0.05097176507115364,0.08980925753712654,0.17267373204231262
JFFN_MATCH_WRITE,REAL,30,top32_mass,11976,0.5586549965571426,0.09487816368340397,0.4404635727405548,0.5515261292457581,0.687530130147934
JFFN_MATCH_WRITE,REAL,31,normalized_entropy,11976,0.8097662847606079,0.06483830656265226,0.7241750061511993,0.8238869309425354,0.8774765431880951
JFFN_MATCH_WRITE,REAL,31,top1_mass,11976,0.10941651982906024,0.05731776200546504,0.05393815226852894,0.09551237523555756,0.18045465648174286
JFFN_MATCH_WRITE,REAL,31,top32_mass,11976,0.4967787524656646,0.09835153902288886,0.3826601952314377,0.4813460409641266,0.6339612305164337
JFFN_MATCH_WRITE,REAL,32,normalized_entropy,11976,0.8855079101695963,0.03727887675056514,0.8481472730636597,0.8939073085784912,0.9171012938022614
JFFN_MATCH_WRITE,REAL,32,top1_mass,11976,0.04889112431742624,0.023537951813127168,0.026640504598617554,0.04362767934799194,0.07679690420627594
JFFN_MATCH_WRITE,REAL,32,top32_mass,11976,0.36299220161386825,0.07234687018007055,0.2957780808210373,0.34846852719783783,0.44048330187797546
Q_POSITIVE,HALL,1,normalized_entropy,3487,0.9754939900109171,0.01534711480215153,0.9527464628219604,0.9800893068313599,0.990047562122345
Q_POSITIVE,HALL,1,top1_mass,3487,0.006251614927152636,0.002317378806260109,0.004082235600799322,0.005613934714347124,0.009534922614693641
Q_POSITIVE,HALL,1,top32_mass,3487,0.14208239975676756,0.03976252938561688,0.10330118238925934,0.13045722246170044,0.20319356322288512
Q_POSITIVE,HALL,2,normalized_entropy,3487,0.9834198827452258,0.008046146495403058,0.9738060235977173,0.9854965209960938,0.9906549334526062
Q_POSITIVE,HALL,2,top1_mass,3487,0.013045319133476363,0.007697497102377154,0.006126096658408642,0.011011130176484585,0.022210172563791278
Q_POSITIVE,HALL,2,top32_mass,3487,0.1306976584665817,0.02524943410508296,0.10489234179258347,0.1252082884311676,0.16315727233886718
Q_POSITIVE,HALL,3,normalized_entropy,3487,0.5922635616683878,0.14501709133619653,0.3954572260379791,0.5937218070030212,0.7877474546432496
Q_POSITIVE,HALL,3,top1_mass,3487,0.2334734769043939,0.10446102887655948,0.10247943252325059,0.22671814262866974,0.3714863359928131
Q_POSITIVE,HALL,3,top32_mass,3487,0.7220478082219406,0.14403947327884328,0.5182030200958252,0.7367477416992188,0.8999835133552552
Q_POSITIVE,HALL,4,normalized_entropy,3487,0.6697769874286473,0.11849512747296802,0.5051276087760925,0.6854619979858398,0.8137740850448609
Q_POSITIVE,HALL,4,top1_mass,3487,0.1830564933114025,0.09228623407918568,0.07280590534210205,0.17192168533802032,0.302778023481369
Q_POSITIVE,HALL,4,top32_mass,3487,0.6559395256871852,0.12813215790414834,0.4863493263721466,0.6592917442321777,0.8255412340164185
Q_POSITIVE,HALL,5,normalized_entropy,3487,0.7132257497478154,0.08114824651241047,0.5957845091819763,0.7231035232543945,0.8110297441482544
Q_POSITIVE,HALL,5,top1_mass,3487,0.14340203685634179,0.07155911836066134,0.05865926742553711,0.13378053903579712,0.23918268084526062
Q_POSITIVE,HALL,5,top32_mass,3487,0.6165862385817097,0.10091715717599693,0.484449976682663,0.6174508929252625,0.7490264058113099
Q_POSITIVE,HALL,6,normalized_entropy,3487,0.7850397555165555,0.04561160201961942,0.7287337064743042,0.7916085124015808,0.836108672618866
Q_POSITIVE,HALL,6,top1_mass,3487,0.06448998549247467,0.03447784033787117,0.03301839157938957,0.05456255376338959,0.10727664381265642
Q_POSITIVE,HALL,6,top32_mass,3487,0.5299688863624362,0.0778328043924779,0.4352416455745697,0.5252392888069153,0.6298540115356446
Q_POSITIVE,HALL,7,normalized_entropy,3487,0.772747249154741,0.05203559981995351,0.7094181060791016,0.7808592319488525,0.8265586733818054
Q_POSITIVE,HALL,7,top1_mass,3487,0.07291267973464062,0.03830577944437847,0.03860130235552788,0.06368454545736313,0.11606622785329819
Q_POSITIVE,HALL,7,top32_mass,3487,0.5572266086641136,0.08488463812169923,0.45794243812561036,0.5502605438232422,0.6634630680084229
Q_POSITIVE,HALL,8,normalized_entropy,3487,0.828599532563501,0.06180124678236348,0.7614990592002868,0.8429483771324158,0.8811473488807678
Q_POSITIVE,HALL,8,top1_mass,3487,0.0487272179850324,0.03888844208672909,0.022737297043204308,0.03893561288714409,0.0817778766155243
Q_POSITIVE,HALL,8,top32_mass,3487,0.4423873057919585,0.10570670300047501,0.3341935396194458,0.4233449101448059,0.5743991255760194
Q_POSITIVE,HALL,9,normalized_entropy,3487,0.8226497922085197,0.08131781990823514,0.7329314112663269,0.8453017473220825,0.8893032312393189
Q_POSITIVE,HALL,9,top1_mass,3487,0.05711937560196426,0.055027530791168164,0.024060870334506036,0.04174429550766945,0.09893034398555756
Q_POSITIVE,HALL,9,top32_mass,3487,0.4566677683381594,0.1276373932719099,0.3323202788829803,0.4231247007846832,0.6290654540061951
Q_POSITIVE,HALL,10,normalized_entropy,3487,0.7662562157265396,0.09032573789186214,0.6538868546485901,0.7825531959533691,0.8618741154670715
Q_POSITIVE,HALL,10,top1_mass,3487,0.07552932160429748,0.057436027758927956,0.02993297353386879,0.05994395911693573,0.13860567808151247
Q_POSITIVE,HALL,10,top32_mass,3487,0.5517367732270181,0.14163142003284476,0.3806205868721008,0.5367436408996582,0.7456755638122559
Q_POSITIVE,HALL,11,normalized_entropy,3487,0.7248120379757327,0.11827947841817885,0.5581690669059753,0.7481661438941956,0.8541005373001098
Q_POSITIVE,HALL,11,top1_mass,3487,0.10616368783655508,0.08860423771002408,0.032800179719924924,0.07843146473169327,0.21291092932224276
