gross_strength,net_strength,kappa,completeness_relative_error,gross_degenerate,net_degenerate,token_chunk_size,jvp_backend,S,N_end,N_vec,kappa_end,kappa_vec,closure_absolute_error,closure_relative_error,gross_zero,endpoint_zero,vector_zero,endpoint_degenerate,kappa_difference,kappa_difference_upper_bound,closure_relative_lower_bound,kappa_range_pass,kappa_difference_bound_pass,closure_lower_bound_pass,finite,condition,integration_points,path_dtype,accumulation_dtype,elapsed_seconds,peak_allocated_bytes,peak_reserved_bytes,spearman,js,top32_overlap,kappa_vec_absolute,S_relative,N_vec_relative,kappa_difference_relative_upper_bound,model,case_id,layer,label,groups
1.7028659582138062,0.6671857833862305,0.39180171489715576,2.00974154722644e-05,False,False,256,vmap_jvp,1.7028659582138062,0.6671857833862305,0.6671857833862305,0.391801703573935,0.391801703573935,1.340871040156344e-05,2.009741624515582e-05,False,False,False,False,0.0,7.874201922286527e-06,0.0,True,True,True,True,fp32_k64,64,torch.float32,torch.float32,0.8617714820429683,14850250240,16110321664,1.0,0.0,1.0,0.0,0.0,0.0,7.874201922286527e-06,llava_1_5_7b,563951:23:23,23,0,all_layers
0.9407097101211548,0.40269944071769714,0.4280804693698883,0.0466613844037056,False,False,256,vmap_jvp,0.9407097101211548,0.40269944071769714,0.40181830525398254,0.42808045498523994,0.4271437840290094,0.018790513277053833,0.04666138409222792,False,False,False,False,0.0009366709562305675,0.019974826532441967,0.0,True,True,True,True,native_k4,4,torch.float16,torch.float32,0.0302836277987808,14442437120,16110321664,0.9999990580966018,2.3245167284724293e-09,1.0,3.059501891722327e-06,0.0002859682020091548,0.000278803507107746,0.019974826532441967,llava_1_5_7b,563951:23:24,24,0,all_layers
0.9404807090759277,0.40269944071769714,0.4281846880912781,0.04668447747826576,False,False,256,vmap_jvp,0.9404807090759277,0.40269944071769714,0.4017188847064972,0.4281846898416138,0.42714207833269363,0.018799813464283943,0.046684478703964985,False,False,False,False,0.0010426115089201549,0.019989579034274674,0.0,True,True,True,True,native_k64,64,torch.float16,torch.float32,0.45187458698637784,14442437120,16110321664,0.9999991208901616,2.0788796727692453e-09,1.0,4.765198207468124e-06,4.246424985508282e-05,3.130789781784694e-05,0.01998957903427467,llava_1_5_7b,563951:23:24,24,0,all_layers
0.9404407143592834,0.40170469880104065,0.4271451532840729,5.002707985113375e-05,False,False,256,vmap_jvp,0.9404407143592834,0.40170469880104065,0.4017063081264496,0.4271451593572484,0.4271468706032465,2.0096113075851463e-05,5.0027079931680904e-05,False,False,False,False,1.7112459981261097e-06,2.1368825029595642e-05,0.0,True,True,True,True,fp32_k4,4,torch.float32,torch.float32,0.0554358868394047,14829370368,16110321664,1.0,3.286232794367332e-16,1.0,2.7072345420986466e-08,6.3379477395646e-08,0.0,2.1368825029595642e-05,llava_1_5_7b,563951:23:24,24,0,all_layers
0.9404407739639282,0.40170469880104065,0.4271451234817505,5.0026246753986925e-05,False,False,256,vmap_jvp,0.9404407739639282,0.40170469880104065,0.4017063081264496,0.42714513228501144,0.4271468435309011,2.009577838180121e-05,5.002624674737599e-05,False,False,False,False,1.7112458896573202e-06,2.136846778463054e-05,0.0,True,True,True,True,fp32_k64,64,torch.float32,torch.float32,0.8572598530445248,14829370368,16110321664,1.0,0.0,1.0,0.0,0.0,0.0,2.136846778463054e-05,llava_1_5_7b,563951:23:24,24,0,all_layers
3.1163887977600098,2.316046953201294,0.7431829571723938,0.007885916158556938,False,False,256,vmap_jvp,3.1163887977600098,2.316046953201294,2.3172221183776855,0.7431829285440945,0.7435600205093963,0.018264152109622955,0.007885916166068145,False,False,False,False,0.000377091965301779,0.005860678270551742,0.0,True,True,True,True,native_k4,4,torch.float16,torch.float32,0.030476165935397148,14420639744,16110321664,0.9999994976515211,6.670162623888309e-10,1.0,9.341872112100802e-06,0.00031277275303158837,0.00032534055004063926,0.005860678270551742,llava_1_5_7b,563951:23:25,25,0,all_layers
3.1154439449310303,2.316046953201294,0.7434083223342896,0.007854380644857883,False,False,256,vmap_jvp,3.1154439449310303,2.316046953201294,2.316478729248047,0.7434083212986734,0.7435469134397567,0.01819111406803131,0.007854380518014598,False,False,False,False,0.00013859214108324913,0.005839011835738237,0.0,True,True,True,True,native_k64,64,torch.float16,torch.float32,0.45451823715120554,14420639744,16110321664,0.9999999372064401,2.561519915566048e-10,1.0,3.7651975275387883e-06,9.489557469027883e-06,4.425701882868551e-06,0.005839011835738237,llava_1_5_7b,563951:23:25,25,0,all_layers
3.1154143810272217,2.3164684772491455,0.7435506582260132,6.6733391577145085e-06,False,False,256,vmap_jvp,3.1154143810272217,2.3164684772491455,2.3164687156677246,0.7435506786372842,0.7435507551659735,1.5458579582627863e-05,6.67333906524178e-06,False,False,False,False,7.652868927454648e-08,4.961965790737226e-06,0.0,True,True,True,True,fp32_k4,4,torch.float32,torch.float32,0.0554215949960053,14808228352,16110321664,1.0,3.986412622931858e-16,1.0,7.652868927454648e-08,0.0,1.029232996015942e-07,4.961965790737225e-06,llava_1_5_7b,563951:23:25,25,0,all_layers
3.1154143810272217,2.3164684772491455,0.7435506582260132,6.671967184956884e-06,False,False,256,vmap_jvp,3.1154143810272217,2.3164684772491455,2.3164684772491455,0.7435506786372842,0.7435506786372842,1.5455401808139868e-05,6.6719672466657e-06,False,False,False,False,0.0,4.960945774104014e-06,0.0,True,True,True,True,fp32_k64,64,torch.float32,torch.float32,0.8579341911245137,14808228352,16110321664,1.0,0.0,1.0,0.0,0.0,0.0,4.9609457741040136e-06,llava_1_5_7b,563951:23:25,25,0,all_layers
1.6131216287612915,0.7433733940124512,0.46082910895347595,0.02500821091234684,False,False,256,vmap_jvp,1.6131216287612915,0.7433733940124512,0.7424359917640686,0.46082910349623424,0.4602479927903401,0.01859043911099434,0.025008211567339143,False,False,False,False,0.0005811107058941167,0.011524511716621052,0.0,True,True,True,True,native_k4,4,torch.float16,torch.float32,0.030361143872141838,14400415232,16110321664,0.9999996860322007,5.495893064527414e-10,1.0,2.698678132828647e-05,0.00020991935474929605,0.00015127517991027069,0.011524511716621052,llava_1_5_7b,563951:23:26,26,0,all_layers
