model,group,classifier,index,validation_AUROC,validation_HALL_AUPR,seconds,n_iter,convergence_warning,params
llava_1_5_7b,ae_only_visual_prompt_sum,one_hidden,3,0.7663870200751128,0.47626089589970316,5.516957870917395,500,True,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
llava_1_5_7b,ae_only_visual_prompt_sum,one_hidden,4,0.8480145542316249,0.6051584087391803,7.079899702221155,80,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
llava_1_5_7b,ae_only_visual_prompt_sum,one_hidden,5,0.8426341718227913,0.5904228703808211,4.012508382089436,271,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
llava_1_5_7b,ae_only_visual_prompt_sum,one_hidden,6,0.8467563697279187,0.5924077406764822,18.134129599900916,166,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
llava_1_5_7b,ae_only_visual_prompt_sum,one_hidden,7,0.7709293633424297,0.48364153098508295,7.4824839199427515,500,True,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
llava_1_5_7b,ae_only_visual_prompt_sum,one_hidden,8,0.8452883377014041,0.5988019164893637,8.794795326888561,65,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
llava_1_5_7b,ae_only_visual_prompt_sum,one_hidden,9,0.8380769681085805,0.5946695430648208,7.011000234168023,281,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
llava_1_5_7b,ae_only_visual_prompt_sum,one_hidden,10,0.8466937757243342,0.592677649909585,26.20304874703288,131,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
llava_1_5_7b,ae_only_visual_prompt_sum,one_hidden,11,0.7732800158511434,0.49153261207163335,12.907893985975534,500,True,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
llava_1_5_7b,ae_only_visual_prompt_sum,xgb,0,0.8554006466545983,0.6355932590246367,0.40960060711950064,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 100}"
llava_1_5_7b,ae_only_visual_prompt_sum,xgb,1,0.8620955031387065,0.6472166688690115,0.4697533370926976,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 200}"
llava_1_5_7b,ae_only_visual_prompt_sum,xgb,2,0.8632469626147181,0.6485828788474519,1.0647525649983436,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 500}"
llava_1_5_7b,ae_only_visual_prompt_sum,xgb,3,0.8636626048111822,0.6517652854018412,0.4979824910406023,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100}"
llava_1_5_7b,ae_only_visual_prompt_sum,xgb,4,0.8665036520674034,0.6528955051330682,0.8726511700078845,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200}"
llava_1_5_7b,ae_only_visual_prompt_sum,xgb,5,0.8698585105329046,0.6505648441200714,1.9633892381098121,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 500}"
llava_1_5_7b,ae_only_visual_prompt_sum,xgb,6,0.8668260787333495,0.6529303017966555,0.9502067940775305,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 100}"
llava_1_5_7b,ae_only_visual_prompt_sum,xgb,7,0.8700017112029758,0.6575135816726754,1.5618883590213954,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 200}"
llava_1_5_7b,ae_only_visual_prompt_sum,xgb,8,0.868818279250313,0.6594916502478639,3.122228706954047,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 500}"
llava_1_5_7b,ae_only_visual_prompt_sum,xgb,9,0.8472593733394576,0.6219478331873669,0.28140864497981966,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 100}"
llava_1_5_7b,ae_only_visual_prompt_sum,xgb,10,0.8540172741437231,0.6317464428276642,0.48841703799553216,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 200}"
llava_1_5_7b,ae_only_visual_prompt_sum,xgb,11,0.8624724181099312,0.6529079057135205,1.0834000979084522,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 500}"
llava_1_5_7b,ae_only_visual_prompt_sum,xgb,12,0.859714679419632,0.647956975777263,0.5815837699919939,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 100}"
llava_1_5_7b,ae_only_visual_prompt_sum,xgb,13,0.8648581953113038,0.65736778363132,0.9829218729864806,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 200}"
llava_1_5_7b,ae_only_visual_prompt_sum,xgb,14,0.8677014941503877,0.6551341619934683,2.1110185771249235,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 500}"
llava_1_5_7b,ae_only_visual_prompt_sum,xgb,15,0.8668702097574595,0.6573257541181927,1.2313450400251895,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 100}"
llava_1_5_7b,ae_only_visual_prompt_sum,xgb,16,0.8688700656561562,0.6591608643661729,1.833035446004942,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 200}"
llava_1_5_7b,ae_only_visual_prompt_sum,xgb,17,0.872341556113948,0.6581678577020621,3.6707606660202146,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 500}"
llava_1_5_7b,ae_only_generation,one_hidden,0,0.7928971567011609,0.5090738157796333,0.7393273038323969,37,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
llava_1_5_7b,ae_only_generation,one_hidden,1,0.7990156079724046,0.515935853162068,1.66613045707345,151,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
llava_1_5_7b,ae_only_generation,one_hidden,2,0.8026451595471618,0.5227890239140688,7.391381634864956,130,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
llava_1_5_7b,ae_only_generation,one_hidden,3,0.7916736465735412,0.5123582932970033,5.443403615849093,500,True,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
llava_1_5_7b,ae_only_generation,one_hidden,4,0.7933353147262526,0.5120148508174591,2.422594995936379,46,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
llava_1_5_7b,ae_only_generation,one_hidden,5,0.7970585321481001,0.5156739779456221,1.7070675760041922,115,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
llava_1_5_7b,ae_only_generation,one_hidden,6,0.8017310169048841,0.5248243402062969,11.71702311001718,119,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
llava_1_5_7b,ae_only_generation,one_hidden,7,0.7905109291832157,0.5087878912684787,7.661926147062331,500,True,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
llava_1_5_7b,ae_only_generation,one_hidden,8,0.7933335134599623,0.5095620131901767,3.8412269891705364,45,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
llava_1_5_7b,ae_only_generation,one_hidden,9,0.795881404627453,0.512789302889016,2.3556628841906786,94,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
llava_1_5_7b,ae_only_generation,one_hidden,10,0.7994542163140688,0.519299951421761,7.476574483094737,65,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
llava_1_5_7b,ae_only_generation,one_hidden,11,0.7928368142804392,0.5104810099293083,12.37106348387897,500,True,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
llava_1_5_7b,ae_only_generation,xgb,0,0.8169125395152793,0.5474744521646717,0.4675572810228914,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 100}"
llava_1_5_7b,ae_only_generation,xgb,1,0.8205929768627345,0.5424164624856741,0.5536991658154875,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 200}"
llava_1_5_7b,ae_only_generation,xgb,2,0.8199661361937441,0.538537100324632,1.2258006311021745,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 500}"
llava_1_5_7b,ae_only_generation,xgb,3,0.8224262156295876,0.5454529759807519,0.6449563000351191,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100}"
llava_1_5_7b,ae_only_generation,xgb,4,0.8192456296776633,0.5322176583342328,1.1406524418853223,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200}"
llava_1_5_7b,ae_only_generation,xgb,5,0.8159195914728054,0.5258298092855777,2.6796824680641294,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 500}"
llava_1_5_7b,ae_only_generation,xgb,6,0.8180730053227419,0.5429094910281086,1.2470471591223031,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 100}"
llava_1_5_7b,ae_only_generation,xgb,7,0.8201386074410311,0.5565503868712453,2.132700090063736,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 200}"
llava_1_5_7b,ae_only_generation,xgb,8,0.8206654778309151,0.5467693368857611,4.225445728050545,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 500}"
llava_1_5_7b,ae_only_generation,xgb,9,0.8130677366188431,0.5517393885751976,0.3198860848788172,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 100}"
llava_1_5_7b,ae_only_generation,xgb,10,0.818966433402682,0.5510566708884428,0.5607479331083596,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 200}"
llava_1_5_7b,ae_only_generation,xgb,11,0.8212972719822034,0.5467702591304706,1.2404464208520949,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 500}"
llava_1_5_7b,ae_only_generation,xgb,12,0.8164095359037404,0.5461432334922619,0.6820415921974927,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 100}"
llava_1_5_7b,ae_only_generation,xgb,13,0.8195563481127233,0.5450483253063619,1.1963749590795487,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 200}"
llava_1_5_7b,ae_only_generation,xgb,14,0.8184557744094099,0.535037777552429,2.709114408120513,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 500}"
llava_1_5_7b,ae_only_generation,xgb,15,0.816585159367035,0.5354230788443514,1.3607601579278708,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 100}"
llava_1_5_7b,ae_only_generation,xgb,16,0.8203628650941612,0.5300738885455324,2.2754319400992244,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 200}"
llava_1_5_7b,ae_only_generation,xgb,17,0.8195419379824016,0.5326173949912949,4.864921004977077,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 500}"
llava_1_5_7b,ae_only_vp_generation,one_hidden,0,0.8497257572073167,0.6345965606168958,7.814262442989275,92,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
llava_1_5_7b,ae_only_vp_generation,one_hidden,1,0.8570758243044861,0.65038350988197,1.8619704700540751,159,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
llava_1_5_7b,ae_only_vp_generation,one_hidden,2,0.8622004269001108,0.6548392616197749,21.8235334220808,187,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
llava_1_5_7b,ae_only_vp_generation,one_hidden,3,0.8377023047202183,0.602658038996362,5.8355549848638475,500,True,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
llava_1_5_7b,ae_only_vp_generation,one_hidden,4,0.8433952068304018,0.6039115854291919,4.007360263960436,52,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
llava_1_5_7b,ae_only_vp_generation,one_hidden,5,0.8596426287680239,0.6506110782241132,4.876787676010281,271,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
llava_1_5_7b,ae_only_vp_generation,one_hidden,6,0.8614231804958886,0.6548169026246566,20.447140652220696,139,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
llava_1_5_7b,ae_only_vp_generation,one_hidden,7,0.8359681355993263,0.5946722497458592,8.724346191855147,500,True,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
llava_1_5_7b,ae_only_vp_generation,one_hidden,8,0.8617645204578819,0.6474952844894681,34.512028655037284,122,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
llava_1_5_7b,ae_only_vp_generation,one_hidden,9,0.8683580557131663,0.6676309188406663,7.236072242958471,256,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
llava_1_5_7b,ae_only_vp_generation,one_hidden,10,0.8638134608629867,0.6520601196829326,40.59655612683855,136,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
llava_1_5_7b,ae_only_vp_generation,one_hidden,11,0.8361361036808876,0.594556143718241,13.736552728107199,500,True,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
llava_1_5_7b,ae_only_vp_generation,xgb,0,0.8717687534336639,0.6557977849187089,0.604901721002534,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 100}"
llava_1_5_7b,ae_only_vp_generation,xgb,1,0.8775391099943259,0.6721285240715801,1.0384398179594427,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 200}"
llava_1_5_7b,ae_only_vp_generation,xgb,2,0.8824916916592365,0.6783642973546014,2.366860331967473,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 500}"
llava_1_5_7b,ae_only_vp_generation,xgb,3,0.8773337656372431,0.6834099367541502,1.2811134171206504,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100}"
llava_1_5_7b,ae_only_vp_generation,xgb,4,0.8795817459674151,0.6875797365291834,2.2679535939823836,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200}"
llava_1_5_7b,ae_only_vp_generation,xgb,5,0.8809831311411922,0.6829906690587096,4.998989208135754,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 500}"
llava_1_5_7b,ae_only_vp_generation,xgb,6,0.8791134167319625,0.6730787850823364,2.4378054048866034,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 100}"
llava_1_5_7b,ae_only_vp_generation,xgb,7,0.881765781344285,0.6815615330990963,4.393352783983573,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 200}"
llava_1_5_7b,ae_only_vp_generation,xgb,8,0.8831590608197564,0.6880623645470184,7.822446786100045,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 500}"
llava_1_5_7b,ae_only_vp_generation,xgb,9,0.8640674394099053,0.640204169253059,0.6470718239434063,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 100}"
llava_1_5_7b,ae_only_vp_generation,xgb,10,0.8722641016634695,0.6608812603948288,1.114158608019352,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 200}"
llava_1_5_7b,ae_only_vp_generation,xgb,11,0.8804508569524375,0.681792945556103,2.485107142943889,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 500}"
llava_1_5_7b,ae_only_vp_generation,xgb,12,0.8757117253429161,0.6745898644553328,1.4000229809898883,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 100}"
llava_1_5_7b,ae_only_vp_generation,xgb,13,0.8777903866418091,0.6867773774977295,2.418659672141075,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 200}"
llava_1_5_7b,ae_only_vp_generation,xgb,14,0.8794007187052497,0.687361687962294,5.293813786935061,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 500}"
llava_1_5_7b,ae_only_vp_generation,xgb,15,0.8769654066808966,0.671436804901484,2.9178983638994396,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 100}"
llava_1_5_7b,ae_only_vp_generation,xgb,16,0.8793845073086379,0.6811124271719451,4.566233561839908,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 200}"
llava_1_5_7b,ae_only_vp_generation,xgb,17,0.8818657516233912,0.6824771707225191,9.511307121952996,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 500}"
qwen3_vl_8b,visual,one_hidden,0,0.8462338329330749,0.5511195738487121,1.8600459350273013,53,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,visual,one_hidden,1,0.8474490755475825,0.5676332942850574,1.8168223979882896,161,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,visual,one_hidden,2,0.8521677854614547,0.5742320435020456,13.464023351902142,132,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,visual,one_hidden,3,0.8407085780696931,0.532417385064971,2.5289757878053933,229,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,visual,one_hidden,4,0.847420141199618,0.5574917419320389,1.5370439058169723,41,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,visual,one_hidden,5,0.859169897668856,0.5845871579938352,2.8389220680110157,166,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,visual,one_hidden,6,0.8602537301196918,0.5970419226017027,36.3638823509682,218,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,visual,one_hidden,7,0.8360248304929448,0.5270028597627147,2.5262163339648396,155,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,visual,one_hidden,8,0.8453236065700259,0.5521331803532799,7.764450216898695,54,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,visual,one_hidden,9,0.8616486068111455,0.5948443041027299,4.819900258909911,173,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,visual,one_hidden,10,0.8591252905490776,0.5840012876613181,40.524269317043945,126,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,visual,one_hidden,11,0.8404867480686323,0.5332085498817027,5.139641477027908,193,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,visual,xgb,0,0.8606419326215484,0.5809038646636676,0.8300429931841791,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 100}"
qwen3_vl_8b,visual,xgb,1,0.8678477908625328,0.5978200822709796,1.1541210790164769,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 200}"
qwen3_vl_8b,visual,xgb,2,0.8706206658757945,0.5953803216735326,2.6156392600387335,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 500}"
qwen3_vl_8b,visual,xgb,3,0.8583633527193465,0.5720429392100945,1.4131473761517555,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100}"
qwen3_vl_8b,visual,xgb,4,0.8653088018286508,0.5923295012616732,2.472386507084593,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200}"
qwen3_vl_8b,visual,xgb,5,0.8747643056238728,0.6121067651710668,5.375226510921493,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 500}"
qwen3_vl_8b,visual,xgb,6,0.8693656385328355,0.599629789577819,2.8548007030040026,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 100}"
qwen3_vl_8b,visual,xgb,7,0.8750970506254643,0.6089886559970076,4.568756717024371,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 200}"
qwen3_vl_8b,visual,xgb,8,0.8787807548006906,0.6234671801705517,8.19194215000607,,False,"{""learning_rate"": 0.1, ""max_depth"": 8, ""n_estimators"": 500}"
qwen3_vl_8b,visual,xgb,9,0.8418225504663253,0.5565076037435565,0.6948891610372812,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 100}"
qwen3_vl_8b,visual,xgb,10,0.8575929757047925,0.5754837624257364,1.2187460069544613,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 200}"
qwen3_vl_8b,visual,xgb,11,0.8679792010262048,0.5945623151348536,2.6571355629712343,,False,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 500}"
qwen3_vl_8b,visual,xgb,12,0.8515637809476965,0.5738922169043414,1.6050812262110412,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 100}"
qwen3_vl_8b,visual,xgb,13,0.8626932573324461,0.5886056148247677,2.7000673899892718,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 200}"
qwen3_vl_8b,visual,xgb,14,0.8714561451732685,0.6058649632193562,5.988259309902787,,False,"{""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 500}"
qwen3_vl_8b,visual,xgb,15,0.8616039996913669,0.5893281158860704,3.686729875858873,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 100}"
qwen3_vl_8b,visual,xgb,16,0.8718588148491073,0.6093379554256783,5.449113096110523,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 200}"
qwen3_vl_8b,visual,xgb,17,0.8779470838999643,0.6224239852661855,11.113420149078593,,False,"{""learning_rate"": 0.05, ""max_depth"": 8, ""n_estimators"": 500}"
qwen3_vl_8b,visual_prompt_sum,one_hidden,0,0.8565453111889123,0.6241322462382326,8.594859482953325,96,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,visual_prompt_sum,one_hidden,1,0.8479283006857439,0.6037839107829708,0.6555968879256397,59,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,visual_prompt_sum,one_hidden,2,0.8593531485392977,0.6303236257743011,13.93496967293322,129,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,visual_prompt_sum,one_hidden,3,0.843398266832557,0.5908082896516804,2.482357082888484,225,False,"{""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,visual_prompt_sum,one_hidden,4,0.8584067542412931,0.6274047859911049,5.311881308909506,65,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,visual_prompt_sum,one_hidden,5,0.8478577732125807,0.5869703046015925,1.1761927758343518,70,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,visual_prompt_sum,one_hidden,6,0.862521459641407,0.6323843824040535,21.21483039180748,131,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,visual_prompt_sum,one_hidden,7,0.8494672463181042,0.5926266634241856,5.8803911411669105,357,False,"{""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,visual_prompt_sum,one_hidden,8,0.855842447652942,0.6246030938251209,14.74023343087174,76,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,visual_prompt_sum,one_hidden,9,0.8528899385627345,0.5991656493022812,2.0652896638493985,77,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.01, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,visual_prompt_sum,one_hidden,10,0.8559401010773222,0.6256931522601721,12.948619702132419,66,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""adam""}"
qwen3_vl_8b,visual_prompt_sum,one_hidden,11,0.846937902066877,0.5930019906483794,7.004769255872816,264,False,"{""hidden_layer_sizes"": [256], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""solver"": ""sgd""}"
qwen3_vl_8b,visual_prompt_sum,xgb,0,0.8781665027053616,0.6500151071394091,0.856351041002199,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 100}"
qwen3_vl_8b,visual_prompt_sum,xgb,1,0.8869203485624452,0.6671052769071888,1.1354276170022786,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 200}"
qwen3_vl_8b,visual_prompt_sum,xgb,2,0.8914497796167162,0.6733756890487009,2.5419501059222966,,False,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 500}"
qwen3_vl_8b,visual_prompt_sum,xgb,3,0.8910061196145945,0.680033719022828,1.3910697249229997,,False,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 100}"
