feature_set,ae_variant,seed,threshold_rule,threshold,auroc,real_aupr,real_precision,real_recall,real_f1,hall_aupr,hall_precision,hall_recall,hall_f1
C_JS,full,43,fixed_0.5,0.5,0.8018640617779142,0.9693226999684408,0.9060838747784997,0.9903163331181407,0.946329426280074,0.3584719230285014,0.6153846153846154,0.13114754098360656,0.21621621621621623
C_JS,full,43,train_f1,0.591012179851532,0.8018640617779142,0.9693226999684408,0.9132281553398058,0.9715945771465462,0.9415076634344698,0.3584719230285014,0.47619047619047616,0.2185792349726776,0.299625468164794
C_JS,full,44,fixed_0.5,0.5,0.7657293441564627,0.9635041928738934,0.9154754505904288,0.9509360877985797,0.9328689043698544,0.3363602878754147,0.3821138211382114,0.2568306010928962,0.30718954248366015
C_JS,full,44,train_f1,0.38326939940452576,0.7657293441564627,0.9635041928738934,0.9073634204275535,0.986442866365397,0.9452520878441076,0.3363602878754147,0.5625,0.14754098360655737,0.23376623376623376
C_JS,full,45,fixed_0.5,0.5,0.7966218289959678,0.9692551746076472,0.913647342995169,0.9767591994835377,0.9441497659906396,0.36682567784382614,0.5263157894736842,0.2185792349726776,0.3088803088803089
C_JS,full,45,train_f1,0.5330812335014343,0.7966218289959678,0.9692551746076472,0.916310323762981,0.9683666881859264,0.9416195856873822,0.36682567784382614,0.4842105263157895,0.25136612021857924,0.33093525179856115
D_JS,top32,43,fixed_0.5,0.5,0.8139995131708453,0.9730324260787507,0.9055588762701734,0.9780503550677857,0.9404096834264432,0.3517524141394981,0.423728813559322,0.1366120218579235,0.2066115702479339
D_JS,top32,43,train_f1,0.5620452761650085,0.8139995131708453,0.9730324260787507,0.9150246305418719,0.9593285990961911,0.9366530097699338,0.3517524141394981,0.4166666666666667,0.2459016393442623,0.30927835051546393
D_JS,top32,44,fixed_0.5,0.5,0.8125866502979183,0.97259874165924,0.9042553191489362,0.9877340219496449,0.9441530391854366,0.35944007258398436,0.525,0.11475409836065574,0.18834080717488788
D_JS,top32,44,train_f1,0.5732036828994751,0.8125866502979183,0.97259874165924,0.9109630526953362,0.9709489993544222,0.94,0.35944007258398436,0.4444444444444444,0.19672131147540983,0.2727272727272727
D_JS,top32,45,fixed_0.5,0.5,0.8101366296605954,0.9722491288948403,0.9090361445783133,0.974176888315042,0.9404799002804612,0.3558200341718993,0.4444444444444444,0.17486338797814208,0.25098039215686274
D_JS,top32,45,train_f1,0.4856756925582886,0.8101366296605954,0.9722491288948403,0.908273381294964,0.9780503550677857,0.9418713086726764,0.3558200341718993,0.46875,0.16393442622950818,0.242914979757085
D_JS,full,43,fixed_0.5,0.5,0.8147720898728953,0.9737699874599083,0.9087677725118484,0.9903163331181407,0.9477911646586346,0.3561797578380898,0.6590909090909091,0.15846994535519127,0.2555066079295154
