model,scope,label,layer,valid,undefined,mean,q25,median,q75
internvl_2_5_8b,train,HALL,28,1393,0,0.18884564554147404,0.05956494875111375,0.09978203625856515,0.18911702624571167
internvl_2_5_8b,train,HALL,29,1393,0,0.2249669314192297,0.09032401024300304,0.13919682636418762,0.24813995359742896
internvl_2_5_8b,train,HALL,30,1393,0,0.34671759049308787,0.12850833548882964,0.20464748034666058,0.36937705045902586
internvl_2_5_8b,train,HALL,31,1393,0,0.3043659890165788,0.11825240466297947,0.1800511590533441,0.3397681143600494
internvl_2_5_8b,train,HALL,32,1393,0,2.038619161454935,0.7604332346750726,1.1554117354339566,2.135686182188538
internvl_2_5_8b,validation,REAL,1,1020,0,0.2295475339375996,0.05838007879735325,0.13285224649260197,0.34030430513833254
internvl_2_5_8b,validation,REAL,2,1020,0,0.22176544701232767,0.0431198939701246,0.10752128233264205,0.3593910976815673
internvl_2_5_8b,validation,REAL,3,1020,0,0.03529039129641854,0.01034676402040667,0.024811459227219126,0.05078441955485702
internvl_2_5_8b,validation,REAL,4,1020,0,0.11033571496972942,0.026480672422664664,0.061822364701568586,0.17204583870867887
internvl_2_5_8b,validation,REAL,5,1020,0,0.12805217522560877,0.041695089367052324,0.09154762439888159,0.19230502603265148
internvl_2_5_8b,validation,REAL,6,1020,0,0.18119579025877555,0.061283951110554964,0.12844684424169447,0.2647065149115709
internvl_2_5_8b,validation,REAL,7,1020,0,0.23754645894261406,0.06438655922776061,0.14534095776541706,0.38347100580318105
internvl_2_5_8b,validation,REAL,8,1020,0,0.21498301251050347,0.07504473651890953,0.15409894199843555,0.337802065225939
internvl_2_5_8b,validation,REAL,9,1020,0,0.2805206343840742,0.07902870266462952,0.17591645645919798,0.4537390118321547
internvl_2_5_8b,validation,REAL,10,1020,0,0.19730487797947616,0.06635101697308643,0.14413187921875054,0.30268996231915324
internvl_2_5_8b,validation,REAL,11,1020,0,0.3466119824665867,0.10395972043812314,0.2354515362147461,0.5863913101228801
internvl_2_5_8b,validation,REAL,12,1020,0,0.27260593652769105,0.09247352240571251,0.1966600870340406,0.43917409943130153
internvl_2_5_8b,validation,REAL,13,1020,0,0.3139431171279784,0.10164840095189631,0.22530942562519593,0.5218778885900974
internvl_2_5_8b,validation,REAL,14,1020,0,0.46974414085656624,0.1263428530772479,0.2887392160448296,0.7238378517002195
internvl_2_5_8b,validation,REAL,15,1020,0,0.5775352217544242,0.1499626549602711,0.3360181617117872,0.8302569946821998
internvl_2_5_8b,validation,REAL,16,1020,0,0.22474815965718326,0.08428187475827108,0.18456233040057557,0.3355681369654261
internvl_2_5_8b,validation,REAL,17,1020,0,0.42408058418674394,0.13149762806531703,0.2943281943297812,0.6582798899119545
internvl_2_5_8b,validation,REAL,18,1020,0,0.5932853923963451,0.141762731168294,0.35628162442445244,0.9477069303393364
internvl_2_5_8b,validation,REAL,19,1020,0,0.6702363604325767,0.16681016427274403,0.4017118781752095,0.9768067752906623
internvl_2_5_8b,validation,REAL,20,1020,0,0.5055287587911352,0.13375904781271905,0.3159581977910113,0.8217740174382925
internvl_2_5_8b,validation,REAL,21,1020,0,0.40656390505062495,0.1234596563319161,0.2805389524125368,0.6116725294850767
internvl_2_5_8b,validation,REAL,22,1020,0,0.41635091316133827,0.12942739524045355,0.29017776232115333,0.6141070989217432
internvl_2_5_8b,validation,REAL,23,1020,0,0.19518229370505227,0.05298295097429823,0.11379266504488354,0.26521352048820024
internvl_2_5_8b,validation,REAL,24,1020,0,0.3015913266359655,0.07121368160568196,0.18238112305074797,0.47243711113282333
internvl_2_5_8b,validation,REAL,25,1020,0,0.1391252491367633,0.044549684565705676,0.09063767161095379,0.16600136934274573
internvl_2_5_8b,validation,REAL,26,1020,0,0.193348972880735,0.053916722296560124,0.11238930517672123,0.28210901917937475
