model,metric,split,label,layer,n_total,n_valid,n_denominator_zero,n_zero_ratio,mean,median,q25,q75,min,max
shikra_7b,attention_x_gate,train,0,28,3135,3135,0,0,4.92669323943101,3.093256006321047,1.831455214389798,5.9416134693884315,0.08321620489333223,54.66436790395607
shikra_7b,attention_x_gate,train,0,29,3135,3135,0,0,5.468216941272626,3.6156356457835432,2.2633327890011485,6.243252974996819,0.27676924034602307,164.94754049191343
shikra_7b,attention_x_gate,train,0,30,3135,3135,0,0,1.9310469928108398,1.2375260917206006,0.8202589671952738,2.3129691531369567,0.07720677928962584,25.31851197767666
shikra_7b,attention_x_gate,train,0,31,3135,3135,0,0,1.29144321051328,0.6465914918433986,0.4031356213453118,1.4706343360815826,0.0832402324423924,30.945189978198012
shikra_7b,attention_x_gate,train,0,32,3135,3135,0,0,0.824318495265268,0.5848091804095497,0.3995962255185679,0.9791721637648859,0.09854135920138367,7.327542063312718
shikra_7b,attention_x_gate,train,1,1,10226,10226,0,0,0.5628705402725994,0.3669793568087759,0.1616543185082069,0.8078278299334424,0.023280641893451623,6.7540286303872445
shikra_7b,attention_x_gate,train,1,2,10226,10226,0,0,0.47898188624076293,0.38644507742522427,0.22606677595284486,0.6609925920434367,0.042341026234302005,5.6599128558996155
shikra_7b,attention_x_gate,train,1,3,10226,10226,0,0,0.34158518911321367,0.30477467352812326,0.199853275781964,0.4459896811863309,0.034510568710225176,5.188261685408448
shikra_7b,attention_x_gate,train,1,4,10226,10226,0,0,1.701075144263,0.17824512345234755,0.10145807670501353,0.5166574862587933,0.01396239006380206,26.82337952184336
shikra_7b,attention_x_gate,train,1,5,10226,10226,0,0,1.4356015567377436,0.26931726195183414,0.12862660231134126,0.9066488858780773,0.01587463222622007,27.33685068292061
shikra_7b,attention_x_gate,train,1,6,10226,10226,0,0,3.430471556961798,0.5960200895669792,0.2200780674619296,3.0888507767610887,0.022679852983108442,93.90617154577893
shikra_7b,attention_x_gate,train,1,7,10226,10226,0,0,2.3776233662732786,0.703524589346838,0.21051531600808457,2.0336029628287897,0.019975976607478723,43.10325018089397
shikra_7b,attention_x_gate,train,1,8,10226,10226,0,0,2.141951607432998,0.4088501263225938,0.1763437081053874,1.1082528145718114,0.020856574691579564,29.668556229825032
shikra_7b,attention_x_gate,train,1,9,10226,10226,0,0,2.2748943126005248,0.7567573832408198,0.2782074261159662,2.3310388689438706,0.030493319656798523,67.69079003097197
shikra_7b,attention_x_gate,train,1,10,10226,10226,0,0,2.5026223411580033,1.0494167266639924,0.3316195025835236,2.8482571416286526,0.01918404342180568,56.313448400417954
shikra_7b,attention_x_gate,train,1,11,10226,10226,0,0,2.1505545277554203,0.9090379007484894,0.24913482812082632,2.4558227368863093,0.015005164379671218,43.99555148099244
shikra_7b,attention_x_gate,train,1,12,10226,10226,0,0,1.1996511000871917,0.3431264381684094,0.12235531279356388,1.0548272752067476,0.010056024932152855,27.315157099886466
shikra_7b,attention_x_gate,train,1,13,10226,10226,0,0,2.4113715077440765,1.1864054716224968,0.41338445775030574,2.7904111993150056,0.010791530768081887,60.30834899799309
shikra_7b,attention_x_gate,train,1,14,10226,10226,0,0,3.2802440583601173,1.9841166160844308,0.7921897149021666,4.015061721605327,0.021428056247236888,56.72561911291807
shikra_7b,attention_x_gate,train,1,15,10226,10226,0,0,2.164513862955021,1.0452190335771505,0.33849395378488895,2.691747355116288,0.019621445565170238,45.23400003235478
shikra_7b,attention_x_gate,train,1,16,10226,10226,0,0,2.680176817242104,1.7901478929779586,0.7055574112867703,3.4002758104606396,0.026571497908759102,44.488374357764954
shikra_7b,attention_x_gate,train,1,17,10226,10226,0,0,2.1956229459615453,1.2922076721316027,0.5133986912325813,2.969122783265511,0.029476007085000228,45.1195604115293
shikra_7b,attention_x_gate,train,1,18,10226,10226,0,0,2.678333300081229,1.716540799262275,0.7123859781026058,3.462413001457877,0.026045615075168577,88.45016484668305
shikra_7b,attention_x_gate,train,1,19,10226,10226,0,0,5.406669246853897,3.743173103715594,1.827367059045209,6.465182162815873,0.032691315766600726,75.63097535169038
shikra_7b,attention_x_gate,train,1,20,10226,10226,0,0,4.298768181330152,2.9915698257488135,1.502647747156332,5.264355406612545,0.04606622023262046,67.33610036355209
shikra_7b,attention_x_gate,train,1,21,10226,10226,0,0,3.4823816733093094,2.0172887358855105,1.0142194971708849,4.035803965684843,0.044385576156471235,127.2690448462607
shikra_7b,attention_x_gate,train,1,22,10226,10226,0,0,6.893817242225727,4.530279790982675,2.204254437678258,8.884729741547908,0.04999758622919226,204.82411112206927
shikra_7b,attention_x_gate,train,1,23,10226,10226,0,0,7.010571062894303,3.5349532370518286,1.6408423551367446,7.682025574108561,0.06116580153153812,178.03511451002717
shikra_7b,attention_x_gate,train,1,24,10226,10226,0,0,9.659749881086206,5.44469713436368,2.7369540075959486,11.65414929507244,0.08251754886698189,535.746433116962
shikra_7b,attention_x_gate,train,1,25,10226,10226,0,0,15.49705856727274,6.865783888963204,2.8085446604430615,17.21041283535138,0.15065323691748514,657.7648942969697
shikra_7b,attention_x_gate,train,1,26,10226,10226,0,0,6.9607725629282875,3.2453002911072,1.4651354555724048,7.646027248494946,0.10143017234199923,551.2408047327975
shikra_7b,attention_x_gate,train,1,27,10226,10226,0,0,6.434737640044374,3.312130250630293,1.562793431978919,7.572838055862107,0.1272488288176026,281.3035227062423
shikra_7b,attention_x_gate,train,1,28,10226,10226,0,0,9.112840425043466,5.688409484689864,2.81871844061714,11.343951328526188,0.12098681927293714,116.67661408876832
shikra_7b,attention_x_gate,train,1,29,10226,10226,0,0,13.885954818314517,6.841934097543826,3.413432587391231,14.291304878162139,0.18134073779699,435.2388665241294
shikra_7b,attention_x_gate,train,1,30,10226,10226,0,0,3.784262381732383,2.3049681682832945,1.2447431255445705,4.480318472151256,0.1084644046932751,125.849105447918
shikra_7b,attention_x_gate,train,1,31,10226,10226,0,0,2.6967480910444728,1.2938806832406706,0.608632090766225,3.2649120668643103,0.07104384437179054,54.07807181958028
shikra_7b,attention_x_gate,train,1,32,10226,10226,0,0,1.6933538264286299,1.2786779738898535,0.6561841850179557,2.252742028605162,0.07111217201723796,33.6591193334665
shikra_7b,attention_x_gate,test,0,1,751,751,0,0,0.18417712132243025,0.12437120343097519,0.09247234890797398,0.19242358438176746,0.023714752947763162,2.626954420426371
shikra_7b,attention_x_gate,test,0,2,751,751,0,0,0.22656384024320358,0.18685564074697777,0.14456295427377705,0.25272625878711896,0.05329244351380306,1.113977881593772
shikra_7b,attention_x_gate,test,0,3,751,751,0,0,0.19223169451674832,0.16650752554983436,0.1337045531801508,0.22544385258582528,0.046753606038649816,0.7386555776071375
shikra_7b,attention_x_gate,test,0,4,751,751,0,0,1.537136623846344,0.09077957473216694,0.06023588242322774,0.4175249287121242,0.011724349480501597,19.353524588259987
shikra_7b,attention_x_gate,test,0,5,751,751,0,0,1.2565213922240726,0.11518888692838714,0.07278890292243347,0.4312420350740255,0.023168667494519502,10.059158875497651
shikra_7b,attention_x_gate,test,0,6,751,751,0,0,2.0042854927167224,0.18148843692254044,0.11080465868692696,0.9976513668595897,0.02966363980715319,41.68341117987055
shikra_7b,attention_x_gate,test,0,7,751,751,0,0,1.5373198924652922,0.1722725741375967,0.09361675259541996,0.9754939222716178,0.021505728134579453,18.150390225515494
shikra_7b,attention_x_gate,test,0,8,751,751,0,0,1.7804511455731071,0.14466354208278753,0.09674606946661339,0.5272881548667612,0.03143661478058758,13.793881357322634
shikra_7b,attention_x_gate,test,0,9,751,751,0,0,1.40848715698435,0.20046169891314355,0.13016368842072107,1.1739124205294065,0.02866067809681995,26.980525208751537
shikra_7b,attention_x_gate,test,0,10,751,751,0,0,1.2499413444379066,0.2667052235787527,0.15989343100694778,1.6024829304830732,0.023961595040659412,27.26255463796769
shikra_7b,attention_x_gate,test,0,11,751,751,0,0,1.1800032071414601,0.15828102438318478,0.07660408315976354,1.3996633948639308,0.013596581144547358,20.678896964402814
shikra_7b,attention_x_gate,test,0,12,751,751,0,0,0.8024037109817012,0.09718109567490639,0.06142979746174405,0.4892658216490696,0.015024564136722056,10.5770875065137
shikra_7b,attention_x_gate,test,0,13,751,751,0,0,1.184983470060674,0.29682429832510404,0.17255520719181155,1.3492754396469528,0.025806886179677132,35.28669490719321
shikra_7b,attention_x_gate,test,0,14,751,751,0,0,1.8068680109172963,0.5861718260649402,0.3339252931295871,2.3713003528224954,0.04094968630773503,36.30163026278623
shikra_7b,attention_x_gate,test,0,15,751,751,0,0,1.0447501971216675,0.25228456016618256,0.14208820963634414,1.2474785054852622,0.03296807624675462,17.344818933524135
shikra_7b,attention_x_gate,test,0,16,751,751,0,0,1.4172752968973736,0.608955817787773,0.3618709150951691,1.8956423453921167,0.0321839510961554,18.914635322244433
shikra_7b,attention_x_gate,test,0,17,751,751,0,0,1.2384183154284887,0.4364024298130621,0.2633721708289345,1.4994409549436272,0.05640214051344938,15.312175025359984
shikra_7b,attention_x_gate,test,0,18,751,751,0,0,1.3849105354045717,0.5724997432390282,0.3664387427506468,1.803772720426351,0.034843895697102806,15.800353357865635
shikra_7b,attention_x_gate,test,0,19,751,751,0,0,3.807829105701997,2.246176953603002,1.229351014487716,4.738319432000534,0.06206453618147289,64.11083847886202
shikra_7b,attention_x_gate,test,0,20,751,751,0,0,2.710672195077821,1.519992712965788,0.9709231791365345,3.3122484010722655,0.06183075591782045,37.97630269210344
shikra_7b,attention_x_gate,test,0,21,751,751,0,0,2.1546592652880694,1.1375260636505369,0.7829739867054235,2.4276044453365575,0.05104674363379505,30.80164412314044
shikra_7b,attention_x_gate,test,0,22,751,751,0,0,4.01577946866106,2.4551128545983167,1.4899502361309116,5.008841964975463,0.08009448627794505,55.65956611300967
shikra_7b,attention_x_gate,test,0,23,751,751,0,0,4.78384798086839,1.5951018979358236,0.9593619271683784,4.520438063944667,0.11415796393543404,165.39381420013686
shikra_7b,attention_x_gate,test,0,24,751,751,0,0,4.685346031724865,2.743946115583986,1.7894712355841556,4.825584021328033,0.11371433035914881,113.5773058254411
shikra_7b,attention_x_gate,test,0,25,751,751,0,0,5.203264003248272,2.468308343010754,1.601990789123654,5.285568813563029,0.14238563631263162,190.29757417552293
shikra_7b,attention_x_gate,test,0,26,751,751,0,0,3.2988039144229564,1.5977850226899108,0.9879704415867363,3.570309504048884,0.10372918942653936,47.26871909747585
shikra_7b,attention_x_gate,test,0,27,751,751,0,0,2.92322342905225,1.6513389861474181,1.004183107470212,3.276527673483452,0.14542629288227638,52.15604895314999
shikra_7b,attention_x_gate,test,0,28,751,751,0,0,5.1963548586050425,3.0917288508947083,1.940098292239119,6.465945876440912,0.21064656840582055,109.35985296436996
shikra_7b,attention_x_gate,test,0,29,751,751,0,0,5.537148268988744,3.774590332842837,2.333348777534285,6.959178955577289,0.19168924882631544,41.702740590118694
shikra_7b,attention_x_gate,test,0,30,751,751,0,0,2.0602042521599917,1.2609845559459862,0.8373541469422077,2.501903492075689,0.1352464017347683,35.34188278103131
shikra_7b,attention_x_gate,test,0,31,751,751,0,0,1.3916136728195976,0.6618083568166658,0.4055689653135882,1.5576334672909016,0.08710570399002424,23.739966880008424
shikra_7b,attention_x_gate,test,0,32,751,751,0,0,0.868697432867767,0.6067792315902258,0.4130463186391378,1.0002166483472337,0.08026638680054028,9.228897554928418
shikra_7b,attention_x_gate,test,1,1,2592,2592,0,0,0.5557852199350857,0.35056904339219686,0.16280456874790708,0.7668242534218619,0.023901759184702307,5.857577029919073
shikra_7b,attention_x_gate,test,1,2,2592,2592,0,0,0.47302363712154216,0.37744988763843706,0.2232578788502692,0.6448283837876035,0.05800015220158271,4.312548777236931
shikra_7b,attention_x_gate,test,1,3,2592,2592,0,0,0.33681088498899037,0.29964290128986587,0.1972219136708353,0.4411849277582225,0.05240642306169681,3.8220276404630025
shikra_7b,attention_x_gate,test,1,4,2592,2592,0,0,1.6980151525566693,0.1798293264150163,0.10038959113750198,0.5148517165460366,0.016102594659204043,19.353524588259987
shikra_7b,attention_x_gate,test,1,5,2592,2592,0,0,1.4416530770291112,0.2686034920511906,0.12843211898102325,0.9170101173832124,0.023716338120438035,17.064213614460378
shikra_7b,attention_x_gate,test,1,6,2592,2592,0,0,3.318306812108124,0.5996651583858084,0.21727248439118366,3.2275944996908277,0.033217538717701264,73.16734708893604
shikra_7b,attention_x_gate,test,1,7,2592,2592,0,0,2.3660089644175706,0.71658855330239,0.22323156783883458,2.182758544730523,0.02830655979293248,57.6992023302996
shikra_7b,attention_x_gate,test,1,8,2592,2592,0,0,2.146227236196932,0.41347370962245666,0.180151042757267,1.1398219521879858,0.03435733894063184,25.847495174445005
shikra_7b,attention_x_gate,test,1,9,2592,2592,0,0,2.2416454291643513,0.7711114260455982,0.29629933113095813,2.3322733651603333,0.036484669138320366,34.406682395925394
shikra_7b,attention_x_gate,test,1,10,2592,2592,0,0,2.4632031488961323,1.0662483413958603,0.3357663127108002,2.8192949832010434,0.028112016360540722,39.735715596384985
shikra_7b,attention_x_gate,test,1,11,2592,2592,0,0,2.0944006447975805,0.8929122895938435,0.2609502626174301,2.4562198129819803,0.01480942407809176,50.04749750804189
shikra_7b,attention_x_gate,test,1,12,2592,2592,0,0,1.1462195528359713,0.330953600934696,0.12132092616350548,1.096858463503175,0.01702336215668322,15.223261570828596
shikra_7b,attention_x_gate,test,1,13,2592,2592,0,0,2.341006304667191,1.1720828761051765,0.45791794843925543,2.698459640361186,0.018012458492946658,52.99213936463956
shikra_7b,attention_x_gate,test,1,14,2592,2592,0,0,3.231855200707075,2.001563897484541,0.7895180477339597,4.043556855986255,0.023933815549950263,45.38177739790005
shikra_7b,attention_x_gate,test,1,15,2592,2592,0,0,2.095414815666065,1.01540741384536,0.3502782758115578,2.713533603252225,0.02119830535805981,45.91147370188437
shikra_7b,attention_x_gate,test,1,16,2592,2592,0,0,2.5976316758051365,1.7563848880224908,0.7340584292369139,3.3626767772035513,0.027051051875443516,30.89455277713986
shikra_7b,attention_x_gate,test,1,17,2592,2592,0,0,2.143268034334339,1.2732443053602367,0.5286353729385621,2.9720492141738153,0.038352859288972814,36.05814661457244
shikra_7b,attention_x_gate,test,1,18,2592,2592,0,0,2.624139551909013,1.6731499522820452,0.737185260968243,3.4231491901954962,0.024617492776253105,45.768749177061785
shikra_7b,attention_x_gate,test,1,19,2592,2592,0,0,5.271152506563975,3.7709671761000836,1.8647927278011207,6.455865798644677,0.04971631258968366,64.11083847886202
shikra_7b,attention_x_gate,test,1,20,2592,2592,0,0,4.264188407879025,2.9881664000348906,1.5299176828644552,5.215821002072171,0.05123166351876553,79.49442190058062
shikra_7b,attention_x_gate,test,1,21,2592,2592,0,0,3.4204270828399594,1.9925842566620329,1.0415980862815248,4.157388441702778,0.049783044597997095,74.52598359447612
shikra_7b,attention_x_gate,test,1,22,2592,2592,0,0,6.684988434031262,4.639878784508454,2.2366388210417543,8.501377007129001,0.09605152274827439,164.80635966290149
shikra_7b,attention_x_gate,test,1,23,2592,2592,0,0,6.528743785017323,3.4477191838801833,1.5924276455624438,7.885842983511411,0.09390201999575214,165.39381420013686
shikra_7b,attention_x_gate,test,1,24,2592,2592,0,0,9.220069625789645,5.282747533523283,2.6824669707402604,10.98367911753907,0.10146870317047713,153.3872240474509
shikra_7b,attention_x_gate,test,1,25,2592,2592,0,0,15.017731280125615,7.002969099875681,2.933441052162781,17.45014750262041,0.1259011926724328,414.5960400872707
shikra_7b,attention_x_gate,test,1,26,2592,2592,0,0,6.707584121460562,3.309529479339255,1.4678886531248372,7.865450098243775,0.11331236190220519,130.8799175343836
shikra_7b,attention_x_gate,test,1,27,2592,2592,0,0,6.15211232427976,3.252709894168203,1.5653610486412828,7.295861969321941,0.09866906964559269,126.37065443090148
shikra_7b,attention_x_gate,test,1,28,2592,2592,0,0,9.02211599912172,5.666948234762417,2.8897689279517182,10.919733564578644,0.27683755157787765,140.27067731836863
shikra_7b,attention_x_gate,test,1,29,2592,2592,0,0,14.125073323139187,6.632684463646842,3.468144375628813,14.131408687283043,0.1894115810851001,308.8919121775264
shikra_7b,attention_x_gate,test,1,30,2592,2592,0,0,3.7314169969562077,2.254217939254662,1.2432426307063122,4.478581526089988,0.18668821916894565,116.19903681389657
shikra_7b,attention_x_gate,test,1,31,2592,2592,0,0,2.652674477461368,1.263161876499506,0.6011997291204721,3.158338004348846,0.08889510747231927,93.09206431200361
shikra_7b,attention_x_gate,test,1,32,2592,2592,0,0,1.6943093921594785,1.2735076888877517,0.6643706606648254,2.284532283329871,0.05934632349693492,23.49108030008662
qwen2_5_vl_7b,raw_attention,all,0,1,916,916,0,0,0.03966745753932277,0.03083504979055806,0.021983168495997456,0.04641972239402259,0.004253869579011235,0.2696012063488326
qwen2_5_vl_7b,raw_attention,all,0,2,916,916,0,0,0.03842663236764927,0.03052040077341281,0.02305849428573271,0.0460410145392904,0.0065558004213024995,0.2133416889104825
qwen2_5_vl_7b,raw_attention,all,0,3,916,916,0,0,0.039311280316503945,0.03202235595850686,0.023838608292728384,0.044565673228214586,0.010407027558505077,0.3390201311187485
qwen2_5_vl_7b,raw_attention,all,0,4,916,916,0,0,0.042669902129249225,0.03177214565896357,0.02245507872996362,0.04846824450756995,0.007545429875377591,0.36714756446908176
qwen2_5_vl_7b,raw_attention,all,0,5,916,916,0,0,0.08534359211707694,0.05626099009124393,0.0352933935056491,0.10062990921220169,0.008783025965469395,0.7920370396805899
qwen2_5_vl_7b,raw_attention,all,0,6,916,916,0,0,0.1799208800709755,0.12762495582133832,0.07890818848775341,0.21149770542909763,0.01358872209281896,1.6191211296189516
qwen2_5_vl_7b,raw_attention,all,0,7,916,916,0,0,0.05375838869257059,0.04270022253082071,0.02978915862448304,0.06338843133441645,0.009212364884395391,0.2909458978011662
qwen2_5_vl_7b,raw_attention,all,0,8,916,916,0,0,0.1290716444224296,0.10107073163330547,0.06297960429648375,0.16479683034698994,0.01399598320951385,0.7078734362118043
qwen2_5_vl_7b,raw_attention,all,0,9,916,916,0,0,0.3593483778336704,0.2725291544672053,0.1616871225411841,0.4818608124773278,0.025736546943155254,2.4638068178779102
qwen2_5_vl_7b,raw_attention,all,0,10,916,916,0,0,0.33691659932245127,0.2907075915546192,0.21086649616040176,0.40149310500732643,0.03213611161852416,1.494895915945954
qwen2_5_vl_7b,raw_attention,all,0,11,916,916,0,0,0.17301471781376077,0.15711969579584711,0.12114681438693221,0.2022923804119729,0.03794081201264719,0.6182952815098333
qwen2_5_vl_7b,raw_attention,all,0,12,916,916,0,0,0.3117397451841316,0.2740042757465504,0.1942316010500917,0.380119542334152,0.03152306916173419,1.4454602321568801
qwen2_5_vl_7b,raw_attention,all,0,13,916,916,0,0,0.3268381706342269,0.29470526324757773,0.22377196099919805,0.38868361649555844,0.05970870153656943,1.465737025924004
qwen2_5_vl_7b,raw_attention,all,0,14,916,916,0,0,0.34760977988530484,0.2968733607013977,0.20980451980431586,0.41109872669082675,0.03495419802409504,2.015206421695191
qwen2_5_vl_7b,raw_attention,all,0,15,916,916,0,0,1.1730590567326222,1.1095099308014267,0.7228014989175167,1.5014340923155864,0.06156649310046559,3.152531855921787
qwen2_5_vl_7b,raw_attention,all,0,16,916,916,0,0,0.2674365508125541,0.23528817017935247,0.1734470130969537,0.3325487318151021,0.022593338229030722,0.9959571759046131
qwen2_5_vl_7b,raw_attention,all,0,17,916,916,0,0,0.6645812776950281,0.5782666070549991,0.3816895041698536,0.856007187494586,0.04528587838942837,2.9767737556455907
qwen2_5_vl_7b,raw_attention,all,0,18,916,916,0,0,0.3907532924889629,0.3417566787655469,0.23389462718336754,0.4792374549776069,0.025338691837345266,1.7890174324975006
qwen2_5_vl_7b,raw_attention,all,0,19,916,916,0,0,0.25127817119448637,0.23869384564536322,0.16788304048958308,0.3096699948376392,0.017988272108421022,0.9892899710920046
qwen2_5_vl_7b,raw_attention,all,0,20,916,916,0,0,0.5786151316483419,0.5546136094016625,0.3943106408109467,0.7205036341155739,0.0597204240411062,1.7463955749707287
qwen2_5_vl_7b,raw_attention,all,0,21,916,916,0,0,0.4616025083112146,0.4149721500070568,0.2902031755463538,0.5536613562110874,0.058924028273082484,2.1486280363031467
qwen2_5_vl_7b,raw_attention,all,0,22,916,916,0,0,0.6366176554934445,0.6090193221777286,0.45038302421440646,0.7871326043660423,0.06236941208039915,1.8480385996613207
qwen2_5_vl_7b,raw_attention,all,0,23,916,916,0,0,1.3913688190436007,1.1612988978022152,0.7680843438677932,1.6796324132138383,0.08843261715165422,9.403484663546603
qwen2_5_vl_7b,raw_attention,all,0,24,916,916,0,0,0.6509158807313962,0.5671082172863919,0.3515451610936412,0.8786009596585181,0.054903124991629366,2.1184729646114557
qwen2_5_vl_7b,raw_attention,all,0,25,916,916,0,0,0.5404921245294262,0.4818252388255914,0.31086141754471924,0.7122326004040354,0.04469436820363949,1.7816641087981226
qwen2_5_vl_7b,raw_attention,all,0,26,916,916,0,0,0.48423492093463927,0.42967843266523986,0.2746350901368153,0.6571697704774289,0.027032257370674943,1.5046100925368076
qwen2_5_vl_7b,raw_attention,all,0,27,916,916,0,0,1.0964100853186851,1.02248930053454,0.645979130461126,1.4557093245549624,0.06498025192222114,3.209477675645096
qwen2_5_vl_7b,raw_attention,all,0,28,916,916,0,0,0.9541055001341325,0.9068578138241138,0.5339338186434648,1.2848223736249496,0.041391285740839445,2.8603929060658415
qwen2_5_vl_7b,raw_attention,all,1,1,7801,7801,0,0,0.07845949831661221,0.05881079528183347,0.03262249974140018,0.11916855744830775,0.005295868522423897,0.3146159666129503
qwen2_5_vl_7b,raw_attention,all,1,2,7801,7801,0,0,0.06349347273283683,0.05905134874152607,0.032532029291540136,0.08598656736452609,0.00865168500438623,0.2778529414293256
qwen2_5_vl_7b,raw_attention,all,1,3,7801,7801,0,0,0.07848020308541367,0.05221819015353327,0.03276109955066111,0.11369759947122546,0.0079030694945865,0.5440452171568904
qwen2_5_vl_7b,raw_attention,all,1,4,7801,7801,0,0,0.08824231784136487,0.055602745734059544,0.03201504508740977,0.12919323718301678,0.007213781888694278,0.5979967991585409
qwen2_5_vl_7b,raw_attention,all,1,5,7801,7801,0,0,0.18278548903925093,0.11025860113975458,0.05400352648953294,0.240368350536453,0.009869334851987367,1.5463569846410052
qwen2_5_vl_7b,raw_attention,all,1,6,7801,7801,0,0,0.3753409301490487,0.25371290524215206,0.12248917248728795,0.5077275594906396,0.010951818619640234,2.4259221482040463
qwen2_5_vl_7b,raw_attention,all,1,7,7801,7801,0,0,0.1138186011501791,0.08110979727048616,0.04353045271661348,0.16311525930156875,0.00751161732676141,0.4842419489612425
qwen2_5_vl_7b,raw_attention,all,1,8,7801,7801,0,0,0.23586977196674166,0.18107182143990244,0.08816600195316847,0.350720231746741,0.012996050722284934,1.2884969261761516
qwen2_5_vl_7b,raw_attention,all,1,9,7801,7801,0,0,0.6390441336982216,0.5552495177261089,0.26084384587117576,0.9030357895192368,0.03029538471579662,2.936538462075691
qwen2_5_vl_7b,raw_attention,all,1,10,7801,7801,0,0,0.5831783355611829,0.47593695150586024,0.2965452353689854,0.827183856968107,0.03610691857085045,2.0743113175463197
qwen2_5_vl_7b,raw_attention,all,1,11,7801,7801,0,0,0.29996016700986794,0.2579957905993158,0.17004048718392495,0.39632176062754526,0.03609587991072861,0.8105668820268221
qwen2_5_vl_7b,raw_attention,all,1,12,7801,7801,0,0,0.5349360961011174,0.461598008886715,0.2849831509524927,0.7687335196288096,0.015150928545289821,2.27508219263704
qwen2_5_vl_7b,raw_attention,all,1,13,7801,7801,0,0,0.6105725594540354,0.4712938662456296,0.31510704287898916,0.8075425745706178,0.027656536234219032,1.9375050881911198
qwen2_5_vl_7b,raw_attention,all,1,14,7801,7801,0,0,0.6977346965966192,0.5100008356240319,0.316508113711357,0.9862698938350104,0.02984384418564775,4.574413313582715
qwen2_5_vl_7b,raw_attention,all,1,15,7801,7801,0,0,1.768277188632139,1.679317040031216,1.1092580174170739,2.4212529338420876,0.048187083589732234,4.606644029801864
qwen2_5_vl_7b,raw_attention,all,1,16,7801,7801,0,0,0.39381426395341645,0.35294193105338656,0.23020009272813452,0.5436244582726407,0.019771924468200117,1.2702580766435578
qwen2_5_vl_7b,raw_attention,all,1,17,7801,7801,0,0,1.1638678938191918,0.9861856744401875,0.6039434208218767,1.6775184881749643,0.022733791918125856,3.692337372892461
qwen2_5_vl_7b,raw_attention,all,1,18,7801,7801,0,0,0.6952496546569711,0.5891234224327531,0.3532579906787517,1.0054334333304737,0.01335600015877464,2.9783552353508007
qwen2_5_vl_7b,raw_attention,all,1,19,7801,7801,0,0,0.39674280371952403,0.3466290040465693,0.24296488271398656,0.5223640045303223,0.018633054005851492,1.2059571630046586
qwen2_5_vl_7b,raw_attention,all,1,20,7801,7801,0,0,0.8667798755805419,0.8231776668007408,0.5877442437879575,1.1223006562120081,0.04595810379297713,2.1242991889110194
qwen2_5_vl_7b,raw_attention,all,1,21,7801,7801,0,0,0.794192411787811,0.6578645311601719,0.40765911275880723,1.1063147415741141,0.033010544326681275,2.93126877673955
qwen2_5_vl_7b,raw_attention,all,1,22,7801,7801,0,0,0.8447124219292597,0.7971433896098442,0.575120404426549,1.0836733981467739,0.050467608808472855,2.3154831406984457
qwen2_5_vl_7b,raw_attention,all,1,23,7801,7801,0,0,2.532799280132471,1.9841619456525676,1.1489526841796251,3.338016931226365,0.06678706554997708,12.606912689236005
qwen2_5_vl_7b,raw_attention,all,1,24,7801,7801,0,0,0.9288957182506183,0.8736282490698241,0.5248051248404205,1.258914669537864,0.017632988472172394,3.4331845143867783
qwen2_5_vl_7b,raw_attention,all,1,25,7801,7801,0,0,0.7367498062093242,0.6907105380960565,0.42014171072309475,0.9975669622026619,0.04038810315594075,2.5204168240647986
qwen2_5_vl_7b,raw_attention,all,1,26,7801,7801,0,0,0.6547108660703087,0.6463761980325357,0.4035037034500572,0.8624406227952834,0.020801630578497137,2.2819493357184117
qwen2_5_vl_7b,raw_attention,all,1,27,7801,7801,0,0,1.4602045976611444,1.4431312724096774,0.9185221518163087,1.940867822984577,0.04128482118393356,4.260787108255663
qwen2_5_vl_7b,raw_attention,all,1,28,7801,7801,0,0,1.2735395665851272,1.2080503832762859,0.7535002960200063,1.6640786429916212,0.05678145289744742,6.29708408114325
qwen2_5_vl_7b,raw_attention,train,0,1,733,733,0,0,0.03941916963398806,0.030995556905119286,0.02207883465816663,0.04644391694869131,0.004253869579011235,0.2696012063488326
qwen2_5_vl_7b,raw_attention,train,0,2,733,733,0,0,0.03830889442652501,0.030861608382016615,0.023500415625162835,0.046021453750848054,0.0065558004213024995,0.2133416889104825
qwen2_5_vl_7b,raw_attention,train,0,3,733,733,0,0,0.03887010332748692,0.03242145360717473,0.024125196517031905,0.0445856102520365,0.010407027558505077,0.3390201311187485
qwen2_5_vl_7b,raw_attention,train,0,4,733,733,0,0,0.04208590361011238,0.03189351427301085,0.02256956635910588,0.04807920528552271,0.007545429875377591,0.36714756446908176
qwen2_5_vl_7b,raw_attention,train,0,5,733,733,0,0,0.08463757469411022,0.05604368407543414,0.03502009177157118,0.10094616323131321,0.008783025965469395,0.7920370396805899
qwen2_5_vl_7b,raw_attention,train,0,6,733,733,0,0,0.1765430033459006,0.12726599007120729,0.07803044498353179,0.21177735775207102,0.01358872209281896,1.6191211296189516
qwen2_5_vl_7b,raw_attention,train,0,7,733,733,0,0,0.05281885386589183,0.04253385293368387,0.02954813129595974,0.06284779026256786,0.009212364884395391,0.2909458978011662
qwen2_5_vl_7b,raw_attention,train,0,8,733,733,0,0,0.12709988552056514,0.0996357381927593,0.062670056281138,0.16512390595980658,0.01399598320951385,0.7078734362118043
