model,split,label,layer,n,mean,median,q25,q75
shikra_7b,train,0,20,3135,0.35010260343551636,0.35217878222465515,0.3224169462919235,0.3850552439689636
shikra_7b,train,0,21,3135,0.3755491375923157,0.38026097416877747,0.3547987937927246,0.4069238752126694
shikra_7b,train,0,22,3135,0.3327447772026062,0.33335888385772705,0.3046897053718567,0.3655129671096802
shikra_7b,train,0,23,3135,0.3936544954776764,0.411205917596817,0.37084320187568665,0.4430614560842514
shikra_7b,train,0,24,3135,0.3208661675453186,0.3152947723865509,0.286030650138855,0.3484939783811569
shikra_7b,train,0,25,3135,0.3615547716617584,0.35895851254463196,0.32970283925533295,0.3899514228105545
shikra_7b,train,0,26,3135,0.4004906117916107,0.40054693818092346,0.3710257112979889,0.430362343788147
shikra_7b,train,0,27,3135,0.3790581226348877,0.37919241189956665,0.35383616387844086,0.40488481521606445
shikra_7b,train,0,28,3135,0.3806000351905823,0.3813251554965973,0.3571200519800186,0.4061618000268936
shikra_7b,train,0,29,3135,0.34044650197029114,0.33815526962280273,0.31659072637557983,0.36298881471157074
shikra_7b,train,0,30,3135,0.37304484844207764,0.37262120842933655,0.34978632628917694,0.39596401154994965
shikra_7b,train,0,31,3135,0.3939123749732971,0.39909690618515015,0.36530667543411255,0.4299435466527939
shikra_7b,train,0,32,3135,0.27189236879348755,0.2769908308982849,0.2203759402036667,0.32879096269607544
shikra_7b,train,1,1,10226,0.1540064811706543,0.14547023177146912,0.12290317751467228,0.18048707023262978
shikra_7b,train,1,2,10226,0.22267110645771027,0.22206850349903107,0.2039722204208374,0.2405124008655548
shikra_7b,train,1,3,10226,0.24715694785118103,0.24571122229099274,0.22773511707782745,0.26534589380025864
shikra_7b,train,1,4,10226,0.3056623637676239,0.2846357822418213,0.11351259239017963,0.513436570763588
shikra_7b,train,1,5,10226,0.32987597584724426,0.34838342666625977,0.1445271149277687,0.5171094238758087
shikra_7b,train,1,6,10226,0.3693053424358368,0.4575114846229553,0.1910048872232437,0.5278436988592148
shikra_7b,train,1,7,10226,0.3122364282608032,0.37273579835891724,0.0998171791434288,0.49330489337444305
shikra_7b,train,1,8,10226,0.18928790092468262,0.0992347002029419,0.04564414452761412,0.3394638001918793
shikra_7b,train,1,9,10226,0.32611000537872314,0.39675164222717285,0.17170511558651924,0.4662082642316818
shikra_7b,train,1,10,10226,0.2937369644641876,0.3524395525455475,0.15645694732666016,0.41537710279226303
shikra_7b,train,1,11,10226,0.34526318311691284,0.41408073902130127,0.2246452011168003,0.46712180972099304
shikra_7b,train,1,12,10226,0.21075719594955444,0.1621713638305664,0.07410692423582077,0.35833749175071716
shikra_7b,train,1,13,10226,0.3598848283290863,0.4023795425891876,0.3300835117697716,0.43643394857645035
shikra_7b,train,1,14,10226,0.36399319767951965,0.3830573260784149,0.3457959294319153,0.41148021817207336
shikra_7b,train,1,15,10226,0.2874138355255127,0.34161636233329773,0.17327698692679405,0.39475544542074203
shikra_7b,train,1,16,10226,0.33450618386268616,0.3494487702846527,0.3095063716173172,0.38650280982255936
shikra_7b,train,1,17,10226,0.3252919912338257,0.3515629470348358,0.30244915187358856,0.3865901827812195
shikra_7b,train,1,18,10226,0.33683639764785767,0.3556790351867676,0.3205231949687004,0.38564160466194153
shikra_7b,train,1,19,10226,0.3533572554588318,0.35977160930633545,0.32770636677742004,0.3919404596090317
shikra_7b,train,1,20,10226,0.3542638421058655,0.35700345039367676,0.325673446059227,0.3894761651754379
shikra_7b,train,1,21,10226,0.37711286544799805,0.38076043128967285,0.35380133241415024,0.40808723866939545
shikra_7b,train,1,22,10226,0.3399810492992401,0.33965128660202026,0.30929090082645416,0.37148313969373703
shikra_7b,train,1,23,10226,0.3957724869251251,0.41221892833709717,0.3734515532851219,0.4420890733599663
shikra_7b,train,1,24,10226,0.33461228013038635,0.3300964832305908,0.29957854002714157,0.3656645193696022
shikra_7b,train,1,25,10226,0.36369943618774414,0.36182427406311035,0.3346317261457443,0.3906499221920967
shikra_7b,train,1,26,10226,0.3914397060871124,0.3906828761100769,0.36135483533143997,0.42148005217313766
shikra_7b,train,1,27,10226,0.3834421932697296,0.3844490051269531,0.3582208529114723,0.4101228788495064
shikra_7b,train,1,28,10226,0.3744202256202698,0.37444615364074707,0.34888172894716263,0.40073882043361664
shikra_7b,train,1,29,10226,0.3389531970024109,0.33780908584594727,0.3131895735859871,0.3633415624499321
shikra_7b,train,1,30,10226,0.3687219023704529,0.36872559785842896,0.3430235981941223,0.39392364025115967
shikra_7b,train,1,31,10226,0.3948473632335663,0.3990190625190735,0.36315856128931046,0.4320453256368637
shikra_7b,train,1,32,10226,0.29999175667762756,0.3088153600692749,0.25502922385931015,0.3525943383574486
shikra_7b,test,0,1,751,0.1478874236345291,0.13862080872058868,0.12048875913023949,0.17082908749580383
shikra_7b,test,0,2,751,0.22061704099178314,0.21863263845443726,0.20089207589626312,0.2391621619462967
shikra_7b,test,0,3,751,0.24636104702949524,0.24542836844921112,0.22876396030187607,0.262222558259964
shikra_7b,test,0,4,751,0.2121259719133377,0.13214439153671265,0.0627889409661293,0.3356226533651352
shikra_7b,test,0,5,751,0.261959046125412,0.20996057987213135,0.09635421261191368,0.44803397357463837
shikra_7b,test,0,6,751,0.26232001185417175,0.22410933673381805,0.08993107080459595,0.43652990460395813
shikra_7b,test,0,7,751,0.19214287400245667,0.09981931000947952,0.04398080334067345,0.3408655524253845
shikra_7b,test,0,8,751,0.09287040680646896,0.049447186291217804,0.03447417728602886,0.08034898340702057
shikra_7b,test,0,9,751,0.19507496058940887,0.13144433498382568,0.05258035846054554,0.32494355738162994
shikra_7b,test,0,10,751,0.26100295782089233,0.28283992409706116,0.11554764583706856,0.4004936069250107
shikra_7b,test,0,11,751,0.23075711727142334,0.1467854380607605,0.06511756777763367,0.4319591671228409
shikra_7b,test,0,12,751,0.13553285598754883,0.08972038328647614,0.0611966997385025,0.16457240283489227
shikra_7b,test,0,13,751,0.2853308916091919,0.33088088035583496,0.13909991085529327,0.4164075553417206
shikra_7b,test,0,14,751,0.35929030179977417,0.3846173584461212,0.3367508202791214,0.4195089638233185
shikra_7b,test,0,15,751,0.22170789539813995,0.20458190143108368,0.07662519812583923,0.36708614230155945
shikra_7b,test,0,16,751,0.32798925042152405,0.3480760157108307,0.30832526087760925,0.38413916528224945
shikra_7b,test,0,17,751,0.31920403242111206,0.3584319055080414,0.25975607335567474,0.40162117779254913
shikra_7b,test,0,18,751,0.33106639981269836,0.3583725094795227,0.31713758409023285,0.38653264939785004
shikra_7b,test,0,19,751,0.3508293032646179,0.3585301339626312,0.33004462718963623,0.3876761198043823
shikra_7b,test,0,20,751,0.3498758375644684,0.34891483187675476,0.32115092873573303,0.38079582154750824
shikra_7b,test,0,21,751,0.37725934386253357,0.38213223218917847,0.35643066465854645,0.4045441746711731
shikra_7b,test,0,22,751,0.3389298617839813,0.33594802021980286,0.30688613653182983,0.3684932589530945
shikra_7b,test,0,23,751,0.39151617884635925,0.41041886806488037,0.3678550124168396,0.4415065050125122
shikra_7b,test,0,24,751,0.3195851743221283,0.3135586977005005,0.28502270579338074,0.34746481478214264
shikra_7b,test,0,25,751,0.35910457372665405,0.3560696244239807,0.3270995318889618,0.3864082247018814
shikra_7b,test,0,26,751,0.3985902965068817,0.39954090118408203,0.3685590475797653,0.4271913170814514
shikra_7b,test,0,27,751,0.3783780336380005,0.3796820044517517,0.3531693369150162,0.40272384881973267
shikra_7b,test,0,28,751,0.37959855794906616,0.37950649857521057,0.35432466864585876,0.40546301007270813
shikra_7b,test,0,29,751,0.3360936939716339,0.33414188027381897,0.3115454465150833,0.360104039311409
shikra_7b,test,0,30,751,0.3716411292552948,0.372740238904953,0.3479762077331543,0.3957376331090927
shikra_7b,test,0,31,751,0.391103595495224,0.3970949649810791,0.360969215631485,0.42721201479434967
shikra_7b,test,0,32,751,0.2665109932422638,0.27404841780662537,0.20954382419586182,0.3234986811876297
shikra_7b,test,1,1,2592,0.15426038205623627,0.14607371389865875,0.12384415976703167,0.181371808052063
shikra_7b,test,1,2,2592,0.2213456630706787,0.2219536006450653,0.20110628381371498,0.24112562835216522
shikra_7b,test,1,3,2592,0.24651098251342773,0.2455013394355774,0.22769974172115326,0.26431361585855484
shikra_7b,test,1,4,2592,0.3087911605834961,0.28652018308639526,0.11638020351529121,0.5173401832580566
shikra_7b,test,1,5,2592,0.32833147048950195,0.3496434688568115,0.14342227950692177,0.5156915336847305
shikra_7b,test,1,6,2592,0.36737895011901855,0.46165770292282104,0.17740295454859734,0.5282079875469208
shikra_7b,test,1,7,2592,0.31582409143447876,0.37791115045547485,0.10863122344017029,0.4916548356413841
shikra_7b,test,1,8,2592,0.19275875389575958,0.10335901379585266,0.04519313294440508,0.3397018685936928
shikra_7b,test,1,9,2592,0.3276427686214447,0.3984448313713074,0.16998816654086113,0.4637453705072403
shikra_7b,test,1,10,2592,0.2968563139438629,0.3582380414009094,0.16212962567806244,0.4147906079888344
shikra_7b,test,1,11,2592,0.344705194234848,0.41333818435668945,0.21685098111629486,0.46803297102451324
shikra_7b,test,1,12,2592,0.21406905353069305,0.16338053345680237,0.07597598619759083,0.36822882294654846
shikra_7b,test,1,13,2592,0.3654864430427551,0.4047504961490631,0.3437943160533905,0.4365503415465355
shikra_7b,test,1,14,2592,0.36733943223953247,0.3849022388458252,0.34916090965270996,0.41495388746261597
shikra_7b,test,1,15,2592,0.29059645533561707,0.34222283959388733,0.17809850722551346,0.39837804436683655
shikra_7b,test,1,16,2592,0.3374277353286743,0.351862370967865,0.313303180038929,0.3865838050842285
shikra_7b,test,1,17,2592,0.3252551853656769,0.35024625062942505,0.3030465468764305,0.3855167329311371
shikra_7b,test,1,18,2592,0.34002384543418884,0.3581094741821289,0.32183077186346054,0.38700536638498306
shikra_7b,test,1,19,2592,0.3538169264793396,0.35974639654159546,0.32569844275712967,0.3899676948785782
shikra_7b,test,1,20,2592,0.35519883036613464,0.35696661472320557,0.32596705108880997,0.3919483572244644
shikra_7b,test,1,21,2592,0.378034770488739,0.38119804859161377,0.35428091883659363,0.40890172868967056
shikra_7b,test,1,22,2592,0.3409551680088043,0.3408239185810089,0.3103255033493042,0.37244489789009094
shikra_7b,test,1,23,2592,0.3950252830982208,0.411672443151474,0.3761170208454132,0.4411286562681198
shikra_7b,test,1,24,2592,0.33366140723228455,0.3291054964065552,0.3007437512278557,0.36309800297021866
shikra_7b,test,1,25,2592,0.3635711073875427,0.36255526542663574,0.3358696922659874,0.38993433117866516
shikra_7b,test,1,26,2592,0.3906225860118866,0.39069172739982605,0.36136531084775925,0.42010975629091263
shikra_7b,test,1,27,2592,0.38443928956985474,0.38660144805908203,0.3609866723418236,0.41120879352092743
shikra_7b,test,1,28,2592,0.3747866451740265,0.37461912631988525,0.3502909243106842,0.4000731557607651
shikra_7b,test,1,29,2592,0.3392297327518463,0.3376822769641876,0.3139351010322571,0.36288079619407654
shikra_7b,test,1,30,2592,0.3690353333950043,0.3694118857383728,0.3447484076023102,0.3931465893983841
shikra_7b,test,1,31,2592,0.39212557673454285,0.39836108684539795,0.3591940402984619,0.43113047629594803
shikra_7b,test,1,32,2592,0.3016482889652252,0.31094661355018616,0.262537345290184,0.3508395180106163
