model,scope,metric,label,layer,n_total,n_valid,n_undefined,mean,q25,median,q75
qwen2_5_vl_7b,all,scalar_error_full,REAL,25,1006,1006,0,0.9996901939497835,0.9995560807032204,0.9997480959468241,0.9999079318182699
qwen2_5_vl_7b,all,scalar_error_full,REAL,26,1006,1006,0,0.9998663383096413,0.9998564442348659,0.9999528651744596,0.999989365975972
qwen2_5_vl_7b,all,scalar_error_full,REAL,27,1006,1006,0,0.9985608848169645,0.998095295937559,0.9993165648926771,0.9998585820345369
qwen2_5_vl_7b,all,scalar_error_full,REAL,28,1006,1006,0,0.9988538313261435,0.9981977251697517,0.999269288431415,0.9998273854964793
qwen2_5_vl_7b,all,scalar_error_full,HALL,1,122,122,0,0.9791165565016824,0.971553373483972,0.9811324119414373,0.9880530081519712
qwen2_5_vl_7b,all,scalar_error_full,HALL,2,122,122,0,0.992437541412276,0.9910386350475884,0.9920493051087405,0.9934448038250289
qwen2_5_vl_7b,all,scalar_error_full,HALL,3,122,122,0,0.987876613620999,0.9855640059303798,0.9876204875560134,0.990618822016871
qwen2_5_vl_7b,all,scalar_error_full,HALL,4,122,122,0,0.9764325672276007,0.9722511167600312,0.9757428178516749,0.9802505617149103
qwen2_5_vl_7b,all,scalar_error_full,HALL,5,122,122,0,0.9587566269494308,0.9545499492730243,0.9586134873258214,0.9632459572317478
qwen2_5_vl_7b,all,scalar_error_full,HALL,6,122,122,0,0.9444896403959128,0.9392852265014345,0.9426890556351046,0.9493272106026653
qwen2_5_vl_7b,all,scalar_error_full,HALL,7,122,122,0,0.9077608097040646,0.8899317341061248,0.9060677279818194,0.9227154468665393
qwen2_5_vl_7b,all,scalar_error_full,HALL,8,122,122,0,0.8692150581794739,0.8412974068625361,0.8652124288262703,0.8920793652716392
qwen2_5_vl_7b,all,scalar_error_full,HALL,9,122,122,0,0.9059306316962764,0.8922210710230469,0.9019383707785826,0.9155247328347755
qwen2_5_vl_7b,all,scalar_error_full,HALL,10,122,122,0,0.8009633529830775,0.7780851716672361,0.7996464833720818,0.8214889542245317
qwen2_5_vl_7b,all,scalar_error_full,HALL,11,122,122,0,0.8344667030258331,0.817012037618154,0.8318049933697118,0.8446935420076984
qwen2_5_vl_7b,all,scalar_error_full,HALL,12,122,122,0,0.8793488110456907,0.8662917517315276,0.8783753167959123,0.8917399940914652
qwen2_5_vl_7b,all,scalar_error_full,HALL,13,122,122,0,0.8839303457177656,0.8728681241506424,0.8794583068043632,0.8908584974811855
qwen2_5_vl_7b,all,scalar_error_full,HALL,14,122,122,0,0.8457674255048984,0.8299446793515989,0.8393451668337836,0.8600334210157499
qwen2_5_vl_7b,all,scalar_error_full,HALL,15,122,122,0,0.8958904349579274,0.8842978372947159,0.8946363240890591,0.9061296704143801
qwen2_5_vl_7b,all,scalar_error_full,HALL,16,122,122,0,0.9165059930572677,0.9070047254493525,0.9156960473805065,0.9262917933596261
qwen2_5_vl_7b,all,scalar_error_full,HALL,17,122,122,0,0.914772931864381,0.9080284747051773,0.9141895821547346,0.9233848737496231
qwen2_5_vl_7b,all,scalar_error_full,HALL,18,122,122,0,0.9145632622820079,0.9076270171149253,0.9129996409778582,0.9218082379157229
qwen2_5_vl_7b,all,scalar_error_full,HALL,19,122,122,0,0.9291161040859093,0.9214429827906011,0.9295178717721371,0.9357227127886384
qwen2_5_vl_7b,all,scalar_error_full,HALL,20,122,122,0,0.9526047808543214,0.9468906033348758,0.9533188833389536,0.9584553654010032
