model,scope,metric,layer,n_mixed_images,n_valid,mean_hall_minus_real,median_hall_minus_real,fraction_hall_gt_real
qwen2_5_vl_7b,all,sigma_Y_cv,11,95,95,0.005939588876377274,0.00620866744402182,0.6210526315789474
qwen2_5_vl_7b,all,sigma_Y_cv,12,95,95,0.0007840433168008929,0.0008679640327374227,0.5157894736842106
qwen2_5_vl_7b,all,sigma_Y_cv,13,95,95,-0.0011937489166712562,-0.002094900086276774,0.4421052631578947
qwen2_5_vl_7b,all,sigma_Y_cv,14,95,95,0.003050092903151442,0.0056007311221685785,0.5578947368421052
qwen2_5_vl_7b,all,sigma_Y_cv,15,95,95,0.002247871630841337,0.0006582391318563641,0.5052631578947369
qwen2_5_vl_7b,all,sigma_Y_cv,16,95,95,-0.005614614101913646,-0.005848763957095937,0.30526315789473685
qwen2_5_vl_7b,all,sigma_Y_cv,17,95,95,-0.0034507896180831156,-0.004955435197755265,0.3157894736842105
qwen2_5_vl_7b,all,sigma_Y_cv,18,95,95,-0.001274106137302418,-0.002041306592897474,0.45263157894736844
qwen2_5_vl_7b,all,sigma_Y_cv,19,95,95,0.0011208862074567616,0.0016049497368348375,0.5684210526315789
qwen2_5_vl_7b,all,sigma_Y_cv,20,95,95,-0.0023312682593240254,-0.002446130088848142,0.4105263157894737
qwen2_5_vl_7b,all,sigma_Y_cv,21,95,95,0.0008795626445242029,-0.00046533326397357744,0.4842105263157895
qwen2_5_vl_7b,all,sigma_Y_cv,22,95,95,0.018310088846003016,0.01589880396691612,0.7578947368421053
qwen2_5_vl_7b,all,sigma_Y_cv,23,95,95,0.009566209537511082,0.005827274532208715,0.5894736842105263
qwen2_5_vl_7b,all,sigma_Y_cv,24,95,95,0.03350192454717482,0.03091857968839329,0.7578947368421053
qwen2_5_vl_7b,all,sigma_Y_cv,25,95,95,0.008886184392588188,0.00948060995556338,0.5789473684210527
qwen2_5_vl_7b,all,sigma_Y_cv,26,95,95,0.008110320370530178,0.008858845691929629,0.631578947368421
qwen2_5_vl_7b,all,sigma_Y_cv,27,95,95,0.007944677969016408,0.005609155600529603,0.6210526315789474
