model,group,seed,threshold_rule,threshold,AUROC,HALL_AUPR,HALL_precision,HALL_recall,HALL_F1
llava_1_5_7b,B_SC,45,train_f1,0.4284219443798065,0.9015460406185088,0.7092414305927027,0.6656848306332842,0.6375176304654443,0.6512968299711815
llava_1_5_7b,B_JS_TE,43,fixed_0.5,0.5,0.8971387859822102,0.7026410160928768,0.5960912052117264,0.7743300423131171,0.6736196319018405
llava_1_5_7b,B_JS_TE,43,train_f1,0.391009122133255,0.8971387859822102,0.7026410160928768,0.6548797736916548,0.6530324400564175,0.653954802259887
llava_1_5_7b,B_JS_TE,44,fixed_0.5,0.5,0.9038364818822189,0.7109184799020275,0.6417525773195877,0.7023977433004231,0.6707070707070707
llava_1_5_7b,B_JS_TE,44,train_f1,0.48144692182540894,0.9038364818822189,0.7109184799020275,0.6550802139037433,0.691114245416079,0.6726149622512011
llava_1_5_7b,B_JS_TE,45,fixed_0.5,0.5,0.8938618489171117,0.7006062328055747,0.6770981507823614,0.6713681241184767,0.6742209631728046
llava_1_5_7b,B_JS_TE,45,train_f1,0.44219547510147095,0.8938618489171117,0.7006062328055747,0.6967213114754098,0.5994358251057827,0.6444275966641395
llava_1_5_7b,B_JS_TC,43,fixed_0.5,0.5,0.9047381893967763,0.7189083301521979,0.6567164179104478,0.6826516220028209,0.669432918395574
llava_1_5_7b,B_JS_TC,43,train_f1,0.5105838179588318,0.9047381893967763,0.7189083301521979,0.6532797858099063,0.688293370944993,0.6703296703296703
llava_1_5_7b,B_JS_TC,44,fixed_0.5,0.5,0.9002991029804386,0.7095255869856023,0.6994633273703041,0.5514809590973202,0.6167192429022083
llava_1_5_7b,B_JS_TC,44,train_f1,0.5512385964393616,0.9002991029804386,0.7095255869856023,0.6736334405144695,0.5909732016925247,0.6296018031555222
llava_1_5_7b,B_JS_TC,45,fixed_0.5,0.5,0.896858376938049,0.702784030018744,0.6861198738170347,0.613540197461213,0.6478034251675354
llava_1_5_7b,B_JS_TC,45,train_f1,0.49676933884620667,0.896858376938049,0.702784030018744,0.685214626391097,0.607898448519041,0.6442451420029895
llava_1_5_7b,B_OT_TE,43,fixed_0.5,0.5,0.8939749964261593,0.7000989212803518,0.7151639344262295,0.4922425952045134,0.5831244778613199
llava_1_5_7b,B_OT_TE,43,train_f1,0.6299984455108643,0.8939749964261593,0.7000989212803518,0.672360248447205,0.610719322990127,0.6400591278640059
llava_1_5_7b,B_OT_TE,44,fixed_0.5,0.5,0.9000864088138147,0.7100169817823125,0.6091954022988506,0.7475317348377997,0.6713109563014567
llava_1_5_7b,B_OT_TE,44,train_f1,0.4158035218715668,0.9000864088138147,0.7100169817823125,0.6452036793692509,0.692524682651622,0.6680272108843538
llava_1_5_7b,B_OT_TE,45,fixed_0.5,0.5,0.9012526094825136,0.7135160676589395,0.6671408250355618,0.6614950634696756,0.6643059490084986
llava_1_5_7b,B_OT_TE,45,train_f1,0.4897726774215698,0.9012526094825136,0.7135160676589395,0.6749271137026239,0.6530324400564175,0.6637992831541218
llava_1_5_7b,B_OT_TC,43,fixed_0.5,0.5,0.9059058369645677,0.7139047486188441,0.6666666666666666,0.685472496473907,0.6759388038942976
llava_1_5_7b,B_OT_TC,43,train_f1,0.5031554102897644,0.9059058369645677,0.7139047486188441,0.6643929058663028,0.68688293370945,0.6754507628294036
llava_1_5_7b,B_OT_TC,44,fixed_0.5,0.5,0.9022373690049907,0.7112158081816371,0.6239316239316239,0.7207334273624824,0.668848167539267
llava_1_5_7b,B_OT_TC,44,train_f1,0.41792920231819153,0.9022373690049907,0.7112158081816371,0.6629526462395543,0.6713681241184767,0.6671338472319551
llava_1_5_7b,B_OT_TC,45,fixed_0.5,0.5,0.9015405424019566,0.7113252152992627,0.6371681415929203,0.7108603667136812,0.672
