model,split,label,layer,n,mean,median,q25,q75
shikra_7b,test,1,14,2592,0.5696946382522583,0.5785773992538452,0.5288745909929276,0.6171266585588455
shikra_7b,test,1,15,2592,0.5195538401603699,0.5244994163513184,0.47094281017780304,0.5713090300559998
shikra_7b,test,1,16,2592,0.5533527135848999,0.563103199005127,0.5050165057182312,0.6114044338464737
shikra_7b,test,1,17,2592,0.5341944694519043,0.5378028154373169,0.4904489666223526,0.5809549540281296
shikra_7b,test,1,18,2592,0.5487259030342102,0.5528687238693237,0.5049622058868408,0.5991667360067368
shikra_7b,test,1,19,2592,0.6049745082855225,0.6172976493835449,0.5655727535486221,0.6547299474477768
shikra_7b,test,1,20,2592,0.5998446941375732,0.6083232164382935,0.560733288526535,0.6482855826616287
shikra_7b,test,1,21,2592,0.5736321806907654,0.5793678164482117,0.5359608829021454,0.6169341653585434
shikra_7b,test,1,22,2592,0.6196491718292236,0.6284776926040649,0.5810846239328384,0.6671219319105148
shikra_7b,test,1,23,2592,0.5847985744476318,0.5894033312797546,0.5436162501573563,0.6298669725656509
shikra_7b,test,1,24,2592,0.625627875328064,0.6341420412063599,0.5856922417879105,0.6766279637813568
shikra_7b,test,1,25,2592,0.6366320252418518,0.6426060795783997,0.5939482152462006,0.6866802871227264
shikra_7b,test,1,26,2592,0.5876210927963257,0.5896406173706055,0.5450124144554138,0.6335663050413132
shikra_7b,test,1,27,2592,0.5953314304351807,0.5970380306243896,0.5499950498342514,0.644696831703186
shikra_7b,test,1,28,2592,0.6172915101051331,0.6210901737213135,0.5742621570825577,0.6643954068422318
shikra_7b,test,1,29,2592,0.646206796169281,0.6505916118621826,0.6000246852636337,0.6994489282369614
shikra_7b,test,1,30,2592,0.575462818145752,0.574352502822876,0.5307473987340927,0.6239752620458603
shikra_7b,test,1,31,2592,0.5192829370498657,0.5221544504165649,0.4720846191048622,0.5678948909044266
shikra_7b,test,1,32,2592,0.4617113173007965,0.46558475494384766,0.4150707498192787,0.5107875466346741
