model,scope,metric,label,layer,n_total,n_valid,n_undefined,mean,q25,median,q75
qwen3_vl_8b,test,parallel_gain_std,REAL,31,317,317,0,0.01279784238793633,0.009314439124840495,0.011162518603820724,0.01408391607976287
qwen3_vl_8b,test,parallel_gain_std,REAL,32,317,317,0,0.011553658684295311,0.008929829866416175,0.01025227696268268,0.013370794685744187
qwen3_vl_8b,test,parallel_gain_std,REAL,33,317,317,0,0.01077945533348762,0.008291802171001885,0.009729256250139573,0.011674133423408029
qwen3_vl_8b,test,parallel_gain_std,REAL,34,317,317,0,0.01474244252904682,0.012365354527492496,0.013838129667211008,0.016531249266562558
qwen3_vl_8b,test,parallel_gain_std,REAL,35,317,317,0,0.04025852546132348,0.03204134555054081,0.03962182184127962,0.04669103047838738
qwen3_vl_8b,test,parallel_gain_std,REAL,36,317,317,0,0.39044298614422546,0.32558057043228156,0.38373074989021555,0.4452623144914059
qwen3_vl_8b,test,parallel_gain_std,HALL,1,57,57,0,0.11317517033191964,0.08784489771414093,0.10146071117708881,0.12915862318733798
qwen3_vl_8b,test,parallel_gain_std,HALL,2,57,57,0,0.0212345191601149,0.015582458603608839,0.01866507836854815,0.02309403352128029
qwen3_vl_8b,test,parallel_gain_std,HALL,3,57,57,0,0.02746899293463455,0.020002801108659325,0.024754542231860754,0.031096374429368752
qwen3_vl_8b,test,parallel_gain_std,HALL,4,57,57,0,0.020566585843295508,0.01753696322429155,0.020600457658049274,0.022939756306446284
qwen3_vl_8b,test,parallel_gain_std,HALL,5,57,57,0,0.03232563081451557,0.028753229726108834,0.03053537207099722,0.038579750948939624
qwen3_vl_8b,test,parallel_gain_std,HALL,6,57,57,0,0.034143434365561345,0.02736250498280836,0.030877549011829958,0.04181585817826041
qwen3_vl_8b,test,parallel_gain_std,HALL,7,57,57,0,0.049940354462650126,0.04068742355994238,0.0491764262009748,0.05571604613744376
qwen3_vl_8b,test,parallel_gain_std,HALL,8,57,57,0,0.031283789321478815,0.0273288321888979,0.030006247174521675,0.03352368531965079
qwen3_vl_8b,test,parallel_gain_std,HALL,9,57,57,0,0.04030315681546249,0.0328952377848513,0.037279869298467105,0.04426464414239595
qwen3_vl_8b,test,parallel_gain_std,HALL,10,57,57,0,0.09604424168246996,0.08479675150079843,0.09230477961476641,0.10504211877969086
qwen3_vl_8b,test,parallel_gain_std,HALL,11,57,57,0,0.05914201956285922,0.04997072433480271,0.05940041828715477,0.06574562196782614
