model,scope,metric,label,layer,n_total,n_valid,n_undefined,mean,q25,median,q75
qwen2_5_vl_7b,train,visual_group_gain,HALL,17,108,108,0,0.7458105658703879,0.6991357143277535,0.7352283588152823,0.7965339960347203
qwen2_5_vl_7b,train,visual_group_gain,HALL,18,108,108,0,0.618415812475187,0.5776227070054423,0.6131720377714969,0.6543475529284557
qwen2_5_vl_7b,train,visual_group_gain,HALL,19,108,108,0,0.6864078992584401,0.621208187976467,0.6918622250838486,0.7360126500515343
qwen2_5_vl_7b,train,visual_group_gain,HALL,20,108,108,0,0.7297108953399467,0.676052009374182,0.7176335906062791,0.7733631053213395
qwen2_5_vl_7b,train,visual_group_gain,HALL,21,108,108,0,0.636108885894186,0.5932714918778672,0.6299583674706504,0.6671738993779921
qwen2_5_vl_7b,train,visual_group_gain,HALL,22,108,108,0,0.7438869811409224,0.6695183746735524,0.7397591633485009,0.7966244709099217
qwen2_5_vl_7b,train,visual_group_gain,HALL,23,108,108,0,0.638272416612735,0.5653269994117247,0.6149081530303733,0.6799646402349011
qwen2_5_vl_7b,train,visual_group_gain,HALL,24,108,108,0,0.8040807422271918,0.6584129186785412,0.7566972307493471,0.9446414798814247
qwen2_5_vl_7b,train,visual_group_gain,HALL,25,108,108,0,0.4604493784105197,0.4063841386040166,0.4542376545627534,0.4984652221352074
qwen2_5_vl_7b,train,visual_group_gain,HALL,26,108,108,0,0.42854570194357655,0.3931771082419752,0.41845608000197754,0.4663769151836172
qwen2_5_vl_7b,train,visual_group_gain,HALL,27,108,108,0,0.5246163093531571,0.4815383072828028,0.517503040658402,0.5556105704436467
qwen2_5_vl_7b,train,visual_group_gain,HALL,28,108,108,0,1.1970562046444106,1.0359304306489299,1.1572085442627595,1.3112199505933444
qwen2_5_vl_7b,train,visual_group_rotation,REAL,1,798,798,0,-0.13494449731407876,-0.1952685335295715,-0.13302117035622402,-0.07515993909931468
qwen2_5_vl_7b,train,visual_group_rotation,REAL,2,798,798,0,-0.14578697591898993,-0.162676352994591,-0.14221438540612408,-0.12512768013698594
qwen2_5_vl_7b,train,visual_group_rotation,REAL,3,798,798,0,-0.21567540897626988,-0.2950671348366597,-0.2396830859401174,-0.15727803725320882
qwen2_5_vl_7b,train,visual_group_rotation,REAL,4,798,798,0,-0.20190587480125874,-0.2562855745609428,-0.21509505727390382,-0.16381351038436298
qwen2_5_vl_7b,train,visual_group_rotation,REAL,5,798,798,0,-0.3208676715881963,-0.3768601410344355,-0.3388983601283556,-0.27655573078729534
qwen2_5_vl_7b,train,visual_group_rotation,REAL,6,798,798,0,-0.4184148799533813,-0.47909394453222465,-0.4284615242409573,-0.3677721686184807
qwen2_5_vl_7b,train,visual_group_rotation,REAL,7,798,798,0,-0.3905097279653889,-0.4416217198057838,-0.39792602303721003,-0.3488015244116803
