model,scope,metric,layer,n_mixed_images,n_valid,mean_hall_minus_real,median_hall_minus_real,fraction_hall_gt_real
qwen2_5_vl_7b,all,generation_attention_gate_mass,10,95,95,0.03910583166438237,0.034923651069402706,0.7368421052631579
qwen2_5_vl_7b,all,generation_attention_gate_mass,11,95,95,0.042673102179378794,0.03791353106498718,0.7894736842105263
qwen2_5_vl_7b,all,generation_attention_gate_mass,12,95,95,0.05549236682554086,0.05704148858785629,0.7789473684210526
qwen2_5_vl_7b,all,generation_attention_gate_mass,13,95,95,0.04668708150258713,0.04803593456745148,0.7263157894736842
qwen2_5_vl_7b,all,generation_attention_gate_mass,14,95,95,0.06796775540500356,0.0588434562087059,0.7789473684210526
qwen2_5_vl_7b,all,generation_attention_gate_mass,15,95,95,0.037305332405263916,0.02926003932952881,0.7368421052631579
qwen2_5_vl_7b,all,generation_attention_gate_mass,16,95,95,0.05392144903671323,0.05128757407267889,0.8
qwen2_5_vl_7b,all,generation_attention_gate_mass,17,95,95,0.05400179180463678,0.041495002806186676,0.7473684210526316
qwen2_5_vl_7b,all,generation_attention_gate_mass,18,95,95,0.05769305015865125,0.06281293431917825,0.7894736842105263
qwen2_5_vl_7b,all,generation_attention_gate_mass,19,95,95,0.04034700694575645,0.03695462644100189,0.7157894736842105
qwen2_5_vl_7b,all,generation_attention_gate_mass,20,95,95,0.04861492875375246,0.046965017914772034,0.7789473684210526
qwen2_5_vl_7b,all,generation_attention_gate_mass,21,95,95,0.054536696101228396,0.06348828971385956,0.7578947368421053
qwen2_5_vl_7b,all,generation_attention_gate_mass,22,95,95,0.02173049393191672,0.02809195965528488,0.6105263157894737
qwen2_5_vl_7b,all,generation_attention_gate_mass,23,95,95,0.0338326040452771,0.03608972206711769,0.6947368421052632
qwen2_5_vl_7b,all,generation_attention_gate_mass,24,95,95,0.018102677583433032,0.014201054970423371,0.6526315789473685
qwen2_5_vl_7b,all,generation_attention_gate_mass,25,95,95,0.03059506074509077,0.034110496441523225,0.6842105263157895
qwen2_5_vl_7b,all,generation_attention_gate_mass,26,95,95,0.030099558659028587,0.02270879844824475,0.6526315789473685
qwen2_5_vl_7b,all,generation_attention_gate_mass,27,95,95,0.01625321291256369,0.018429063260555267,0.6105263157894737
qwen2_5_vl_7b,all,generation_attention_gate_mass,28,95,95,0.02054434704937433,0.016450703144073486,0.631578947368421
qwen2_5_vl_7b,all,prompt_token_write_mean,1,95,95,-0.08115263391497887,-0.06807592935860156,0.18947368421052632
qwen2_5_vl_7b,all,prompt_token_write_mean,2,95,95,-0.05310663921724549,-0.05298571170618137,0.17894736842105263
qwen2_5_vl_7b,all,prompt_token_write_mean,3,95,95,-0.06210731654532515,-0.05986156225204464,0.16842105263157894
qwen2_5_vl_7b,all,prompt_token_write_mean,4,95,95,-0.05910640473336702,-0.05537560374631238,0.12631578947368421
qwen2_5_vl_7b,all,prompt_token_write_mean,5,95,95,-0.0480197427400539,-0.040778436731779916,0.17894736842105263
qwen2_5_vl_7b,all,prompt_token_write_mean,6,95,95,-0.05925502935070707,-0.05226005375230064,0.15789473684210525
qwen2_5_vl_7b,all,prompt_token_write_mean,7,95,95,-0.05335424325349659,-0.053269695136696105,0.23157894736842105
qwen2_5_vl_7b,all,prompt_token_write_mean,8,95,95,-0.05123735910848992,-0.0476013532311966,0.14736842105263157
qwen2_5_vl_7b,all,prompt_token_write_mean,9,95,95,-0.07824033972626479,-0.0679093750473112,0.18947368421052632
qwen2_5_vl_7b,all,prompt_token_write_mean,10,95,95,-0.09456236497435491,-0.09399557196535169,0.2
qwen2_5_vl_7b,all,prompt_token_write_mean,11,95,95,-0.06422695888542373,-0.0642490334967151,0.17894736842105263
qwen2_5_vl_7b,all,prompt_token_write_mean,12,95,95,-0.07279328144305804,-0.07462712155975168,0.16842105263157894
qwen2_5_vl_7b,all,prompt_token_write_mean,13,95,95,-0.08607881359741575,-0.06927538040947795,0.17894736842105263
qwen2_5_vl_7b,all,prompt_token_write_mean,14,95,95,-0.13062784550410078,-0.11179699084372263,0.15789473684210525
qwen2_5_vl_7b,all,prompt_token_write_mean,15,95,95,-0.07030388150007924,-0.058915450670756375,0.29473684210526313
qwen2_5_vl_7b,all,prompt_token_write_mean,16,95,95,-0.09733945622807534,-0.08770846443832853,0.14736842105263157
qwen2_5_vl_7b,all,prompt_token_write_mean,17,95,95,-0.07005820189363934,-0.06797656385228035,0.18947368421052632
qwen2_5_vl_7b,all,prompt_token_write_mean,18,95,95,-0.054255348477742986,-0.05633021034824198,0.2631578947368421
qwen2_5_vl_7b,all,prompt_token_write_mean,19,95,95,-0.07227245457606603,-0.07551313842181118,0.25263157894736843
qwen2_5_vl_7b,all,prompt_token_write_mean,20,95,95,-0.06903581851112857,-0.053522067955539876,0.22105263157894736
qwen2_5_vl_7b,all,prompt_token_write_mean,21,95,95,-0.1045548428660706,-0.10010681372135877,0.15789473684210525
qwen2_5_vl_7b,all,prompt_token_write_mean,22,95,95,-0.09290469514519105,-0.08766612824518233,0.10526315789473684
qwen2_5_vl_7b,all,prompt_token_write_mean,23,95,95,-0.071874878727014,-0.060419916659593564,0.15789473684210525
qwen2_5_vl_7b,all,prompt_token_write_mean,24,95,95,-0.08430317239996143,-0.07540554091334345,0.24210526315789474
qwen2_5_vl_7b,all,prompt_token_write_mean,25,95,95,-0.1072363724381777,-0.10966603067237879,0.21052631578947367
qwen2_5_vl_7b,all,prompt_token_write_mean,26,95,95,-0.12490390442849073,-0.1294762825593352,0.2
qwen2_5_vl_7b,all,prompt_token_write_mean,27,95,95,-0.2670270977713992,-0.24115945074086365,0.21052631578947367
qwen2_5_vl_7b,all,prompt_token_write_mean,28,95,95,-0.30440926504556226,-0.2818296491603054,0.3157894736842105
qwen2_5_vl_7b,all,prompt_token_effect_mean,1,95,95,-0.3348807476050237,-0.27611227226257323,0.22105263157894736
qwen2_5_vl_7b,all,prompt_token_effect_mean,2,95,95,-0.03392154120636221,-0.033127000760287045,0.2631578947368421
qwen2_5_vl_7b,all,prompt_token_effect_mean,3,95,95,-0.02730713210571884,-0.028547312248498206,0.14736842105263157
