model,signal,pair_type,support,layer,n_images,mean,std,median,q25,q75
qwen3_vl_8b,attention_distribution,HALL-HALL,union_top32,18,592,0.37117618123994434,0.1809896685524472,0.4143364280462265,0.2447623610496521,0.5163550823926926
qwen3_vl_8b,attention_distribution,HALL-HALL,union_top32,19,592,0.3554847120839121,0.17973766540807457,0.3899693191051483,0.2235274761915207,0.4972805604338646
qwen3_vl_8b,attention_distribution,HALL-HALL,union_top32,20,592,0.38429333164193036,0.1871958511020197,0.4312642812728882,0.25795330852270126,0.5302332937717438
qwen3_vl_8b,attention_distribution,HALL-HALL,union_top32,21,592,0.41584290287180525,0.19550545681960257,0.48172955214977264,0.2921885550022125,0.5698902904987335
qwen3_vl_8b,attention_distribution,HALL-HALL,union_top32,22,592,0.4334500861256635,0.1955686881910334,0.5061380863189697,0.3279612511396408,0.5791330486536026
qwen3_vl_8b,attention_distribution,HALL-HALL,union_top32,23,592,0.32151864325931306,0.16390672021925665,0.3620765060186386,0.19678453728556633,0.44919588416814804
qwen3_vl_8b,attention_distribution,HALL-HALL,union_top32,24,592,0.4259653762954356,0.19712097205267726,0.49753546714782715,0.3251902163028717,0.5775926262140274
qwen3_vl_8b,attention_distribution,HALL-HALL,union_top32,25,592,0.373299569653731,0.1813146355469423,0.422589510679245,0.2700485289096832,0.5151805877685547
qwen3_vl_8b,attention_distribution,HALL-HALL,union_top32,26,592,0.2844365952824356,0.15360107302685538,0.30351513624191284,0.17029765620827675,0.40617725998163223
qwen3_vl_8b,attention_distribution,HALL-HALL,union_top32,27,592,0.3751681196895456,0.18560250132368136,0.4277968406677246,0.24830066785216331,0.5277561396360397
qwen3_vl_8b,attention_distribution,HALL-HALL,union_top32,28,592,0.31269270622421597,0.16513242670565687,0.33579377830028534,0.18374322354793549,0.44438423216342926
qwen3_vl_8b,attention_distribution,HALL-HALL,union_top32,29,592,0.40260871137001525,0.18889900620242459,0.46276579797267914,0.2799643948674202,0.550229400396347
qwen3_vl_8b,attention_distribution,HALL-HALL,union_top32,30,592,0.38636123742145245,0.19139468595567172,0.4380330741405487,0.2616262435913086,0.5454363524913788
qwen3_vl_8b,attention_distribution,HALL-HALL,union_top32,31,592,0.3317608409073531,0.16750166953909182,0.3738766014575958,0.19772743806242943,0.4681292325258255
qwen3_vl_8b,attention_distribution,HALL-HALL,union_top32,32,592,0.37569553499437264,0.18094007255502242,0.42141611874103546,0.26192639768123627,0.5122284144163132
qwen3_vl_8b,attention_distribution,HALL-HALL,union_top32,33,592,0.4104314421396388,0.19093113059598144,0.47203001379966736,0.2805510461330414,0.5603271722793579
qwen3_vl_8b,attention_distribution,HALL-HALL,union_top32,34,592,0.39310494279158553,0.18518638533203197,0.447563573718071,0.27612558007240295,0.5371498465538025
qwen3_vl_8b,attention_distribution,HALL-HALL,union_top32,35,592,0.3430876583946441,0.16892164124440429,0.3834383934736252,0.22970093041658401,0.4720704033970833
qwen3_vl_8b,attention_distribution,HALL-HALL,union_top32,36,592,0.093366898823218,0.05833779614754932,0.08791203051805496,0.04978156927973032,0.12624039128422737
qwen3_vl_8b,attention_distribution,HALL-REAL,all_visual_tokens,1,1731,0.05416108349043336,0.02008433171793288,0.05187202990055084,0.040852418169379234,0.06512898206710815
qwen3_vl_8b,attention_distribution,HALL-REAL,all_visual_tokens,2,1731,0.0469420364229864,0.029502170707345846,0.04000299796462059,0.03082155715674162,0.05225769244134426
qwen3_vl_8b,attention_distribution,HALL-REAL,all_visual_tokens,3,1731,0.053715440987516246,0.025972656562612963,0.04817742854356766,0.03612586483359337,0.06587649509310722
qwen3_vl_8b,attention_distribution,HALL-REAL,all_visual_tokens,4,1731,0.08632242047738506,0.05218439188311365,0.0743049681186676,0.05017801932990551,0.10735179483890533
qwen3_vl_8b,attention_distribution,HALL-REAL,all_visual_tokens,5,1731,0.07447867781076643,0.029995598681964095,0.06904149055480957,0.05371482111513615,0.08946272730827332
qwen3_vl_8b,attention_distribution,HALL-REAL,all_visual_tokens,6,1731,0.09836420559085979,0.04345216734090422,0.0915984958410263,0.06895056366920471,0.11988012120127678
qwen3_vl_8b,attention_distribution,HALL-REAL,all_visual_tokens,7,1731,0.12571949155162965,0.0466346017110132,0.11901386827230453,0.09365655109286308,0.15052933245897293
qwen3_vl_8b,attention_distribution,HALL-REAL,all_visual_tokens,8,1731,0.1051013344357566,0.045873418121719606,0.09780605882406235,0.07536503672599792,0.1251845359802246
qwen3_vl_8b,attention_distribution,HALL-REAL,all_visual_tokens,9,1731,0.20067294592071155,0.0712153591119243,0.1997758150100708,0.15236259996891022,0.24814759194850922
qwen3_vl_8b,attention_distribution,HALL-REAL,all_visual_tokens,10,1731,0.2536750017761633,0.08547328228939949,0.25136756896972656,0.19732821732759476,0.3085305243730545
qwen3_vl_8b,attention_distribution,HALL-REAL,all_visual_tokens,11,1731,0.1790201720173117,0.07187661514097017,0.17447546124458313,0.1295544058084488,0.22407867014408112
qwen3_vl_8b,attention_distribution,HALL-REAL,all_visual_tokens,12,1731,0.21215992615354295,0.07720833492749078,0.20898015797138214,0.1600259691476822,0.26227761805057526
qwen3_vl_8b,attention_distribution,HALL-REAL,all_visual_tokens,13,1731,0.1613277431554847,0.06577974618368701,0.15673746168613434,0.11518920212984085,0.19976016879081726
qwen3_vl_8b,attention_distribution,HALL-REAL,all_visual_tokens,14,1731,0.3035135502474526,0.0974805538590416,0.30704623460769653,0.2463536337018013,0.37253332138061523
qwen3_vl_8b,attention_distribution,HALL-REAL,all_visual_tokens,15,1731,0.2944070703276298,0.09833091677859632,0.30173006653785706,0.23314717411994934,0.36234062910079956
qwen3_vl_8b,attention_distribution,HALL-REAL,all_visual_tokens,16,1731,0.3202819945457473,0.09848960491352692,0.3288976550102234,0.260696217417717,0.3902286887168884
qwen3_vl_8b,attention_distribution,HALL-REAL,all_visual_tokens,17,1731,0.2380606608464238,0.08802510733267116,0.2412215918302536,0.1818467378616333,0.3001008480787277
qwen3_vl_8b,attention_distribution,HALL-REAL,all_visual_tokens,18,1731,0.3679640645980146,0.11150368268164326,0.385272353887558,0.3055424988269806,0.4452526122331619
qwen3_vl_8b,attention_distribution,HALL-REAL,all_visual_tokens,19,1731,0.34064930540002164,0.10813716262274926,0.35545283555984497,0.278829887509346,0.41696083545684814
qwen3_vl_8b,attention_distribution,HALL-REAL,all_visual_tokens,20,1731,0.37865425797167507,0.11469355671776434,0.39968764781951904,0.3130793422460556,0.4594476670026779
qwen3_vl_8b,attention_distribution,HALL-REAL,all_visual_tokens,21,1731,0.4239512813572919,0.11819223313350073,0.4476851224899292,0.3644990772008896,0.5066835582256317
qwen3_vl_8b,attention_distribution,HALL-REAL,all_visual_tokens,22,1731,0.44814756505647574,0.11892965367939834,0.4758285582065582,0.39358487725257874,0.5315473973751068
qwen3_vl_8b,attention_distribution,HALL-REAL,all_visual_tokens,23,1731,0.30742484846452045,0.0988977135819168,0.32050496339797974,0.24973980337381363,0.37824302911758423
qwen3_vl_8b,attention_distribution,HALL-REAL,all_visual_tokens,24,1731,0.42794315692990725,0.12330060293101562,0.45684218406677246,0.3676966428756714,0.5164313316345215
qwen3_vl_8b,attention_distribution,HALL-REAL,all_visual_tokens,25,1731,0.3721034496157483,0.11181828779978595,0.3931170105934143,0.310494527220726,0.45225271582603455
qwen3_vl_8b,attention_distribution,HALL-REAL,all_visual_tokens,26,1731,0.28608352449415375,0.09869836793947909,0.2895451784133911,0.22089780122041702,0.35517600178718567
qwen3_vl_8b,attention_distribution,HALL-REAL,all_visual_tokens,27,1731,0.37497576653466685,0.11513079892197901,0.3974231481552124,0.3083127290010452,0.4596715569496155
qwen3_vl_8b,attention_distribution,HALL-REAL,all_visual_tokens,28,1731,0.3169482503008853,0.10268379672493712,0.3296072483062744,0.25018279254436493,0.39054174721241
qwen3_vl_8b,attention_distribution,HALL-REAL,all_visual_tokens,29,1731,0.4208915960086711,0.113604961941594,0.44496893882751465,0.36002199351787567,0.503078281879425
qwen3_vl_8b,attention_distribution,HALL-REAL,all_visual_tokens,30,1731,0.3928262962718133,0.12106652023743747,0.41553375124931335,0.3205052614212036,0.48083625733852386
qwen3_vl_8b,attention_distribution,HALL-REAL,all_visual_tokens,31,1731,0.32904271859296874,0.1074655133652483,0.3450867831707001,0.2593023329973221,0.40864524245262146
qwen3_vl_8b,attention_distribution,HALL-REAL,all_visual_tokens,32,1731,0.3911081328848189,0.11383566752056874,0.4118046164512634,0.3222849518060684,0.4753584563732147
qwen3_vl_8b,attention_distribution,HALL-REAL,all_visual_tokens,33,1731,0.4254760083783868,0.11845395781186821,0.44919413328170776,0.35510067641735077,0.5118100047111511
qwen3_vl_8b,attention_distribution,HALL-REAL,all_visual_tokens,34,1731,0.4023917452079808,0.11101632014567574,0.4201222062110901,0.33692455291748047,0.48459592461586
qwen3_vl_8b,attention_distribution,HALL-REAL,all_visual_tokens,35,1731,0.34903930269874706,0.10115447024575658,0.360763281583786,0.28858737647533417,0.42195433378219604
qwen3_vl_8b,attention_distribution,HALL-REAL,all_visual_tokens,36,1731,0.08670834935814194,0.03254183332221411,0.08343419432640076,0.06416712328791618,0.10425885021686554
qwen3_vl_8b,attention_distribution,HALL-REAL,union_top32,1,1731,0.06430705408643714,0.027083548869715264,0.06100935861468315,0.045521246269345284,0.07891377434134483
qwen3_vl_8b,attention_distribution,HALL-REAL,union_top32,2,1731,0.05212233309617351,0.03840252593752061,0.04237702116370201,0.030247623100876808,0.05953726917505264
qwen3_vl_8b,attention_distribution,HALL-REAL,union_top32,3,1731,0.07063222042775047,0.03796042988438711,0.06323067098855972,0.04444281756877899,0.08775430172681808
qwen3_vl_8b,attention_distribution,HALL-REAL,union_top32,4,1731,0.11108964633606568,0.07161398857042757,0.09542471915483475,0.06006729044020176,0.14175178855657578
qwen3_vl_8b,attention_distribution,HALL-REAL,union_top32,5,1731,0.084955001366661,0.03800269088234965,0.0776989609003067,0.05817731283605099,0.10421966016292572
qwen3_vl_8b,attention_distribution,HALL-REAL,union_top32,6,1731,0.11953303897037784,0.057292991035598186,0.11055085808038712,0.07921237871050835,0.14800233393907547
qwen3_vl_8b,attention_distribution,HALL-REAL,union_top32,7,1731,0.1494085770514635,0.0611600893166871,0.1421753317117691,0.10561565309762955,0.18418587744235992
qwen3_vl_8b,attention_distribution,HALL-REAL,union_top32,8,1731,0.1204161480561992,0.05892828678827622,0.11064881086349487,0.08074354007840157,0.14722732454538345
qwen3_vl_8b,attention_distribution,HALL-REAL,union_top32,9,1731,0.2534840455045251,0.0918221601666562,0.2553142309188843,0.19188988953828812,0.31799139082431793
qwen3_vl_8b,attention_distribution,HALL-REAL,union_top32,10,1731,0.29994912061287204,0.10125780921088137,0.3013927936553955,0.23492223024368286,0.36796019971370697
qwen3_vl_8b,attention_distribution,HALL-REAL,union_top32,11,1731,0.22629441684924373,0.0915100190511325,0.22350776195526123,0.16344907879829407,0.2850407809019089
qwen3_vl_8b,attention_distribution,HALL-REAL,union_top32,12,1731,0.26287197501945797,0.0966429710225341,0.26460495591163635,0.19721156358718872,0.32891352474689484
qwen3_vl_8b,attention_distribution,HALL-REAL,union_top32,13,1731,0.20180746557267415,0.08469773756428169,0.1960090696811676,0.14204774051904678,0.2551889270544052
qwen3_vl_8b,attention_distribution,HALL-REAL,union_top32,14,1731,0.3570858797984943,0.11394289708273193,0.3664344251155853,0.2913769781589508,0.439058780670166
qwen3_vl_8b,attention_distribution,HALL-REAL,union_top32,15,1731,0.34576286131796946,0.11502064773104004,0.35829633474349976,0.2734690010547638,0.4275136739015579
qwen3_vl_8b,attention_distribution,HALL-REAL,union_top32,16,1731,0.37044983900812306,0.11269471651866401,0.38700127601623535,0.3043850362300873,0.4524371922016144
qwen3_vl_8b,attention_distribution,HALL-REAL,union_top32,17,1731,0.2793503396470231,0.10608427989984257,0.28735634684562683,0.2097560241818428,0.35481302440166473
qwen3_vl_8b,attention_distribution,HALL-REAL,union_top32,18,1731,0.40582015584500053,0.12343558560402736,0.4281909167766571,0.3412933945655823,0.49308717250823975
qwen3_vl_8b,attention_distribution,HALL-REAL,union_top32,19,1731,0.38233348504698805,0.12202703373525578,0.40227198600769043,0.3160330653190613,0.4685100167989731
qwen3_vl_8b,attention_distribution,HALL-REAL,union_top32,20,1731,0.42048044326908324,0.12752399067850087,0.44497716426849365,0.3516990691423416,0.5116865932941437
qwen3_vl_8b,attention_distribution,HALL-REAL,union_top32,21,1731,0.45538977693049704,0.12647234261417323,0.4825773239135742,0.3968207687139511,0.5456820428371429
qwen3_vl_8b,attention_distribution,HALL-REAL,union_top32,22,1731,0.47793095130021435,0.1255534028999,0.508351743221283,0.42172330617904663,0.5665866136550903
qwen3_vl_8b,attention_distribution,HALL-REAL,union_top32,23,1731,0.34917786016636315,0.11341897714918377,0.3641588091850281,0.2827759236097336,0.43244723975658417
qwen3_vl_8b,attention_distribution,HALL-REAL,union_top32,24,1731,0.4580923012688601,0.13032062679182396,0.49004411697387695,0.3955816477537155,0.5517773628234863
qwen3_vl_8b,attention_distribution,HALL-REAL,union_top32,25,1731,0.4016039401049613,0.12042751659273301,0.4255862236022949,0.338995561003685,0.4880061745643616
qwen3_vl_8b,attention_distribution,HALL-REAL,union_top32,26,1731,0.31202823540722013,0.10965593192788223,0.3168707489967346,0.23992538452148438,0.3909492939710617
qwen3_vl_8b,attention_distribution,HALL-REAL,union_top32,27,1731,0.40916930696620873,0.12607685582963515,0.43453311920166016,0.3389198035001755,0.501772552728653
qwen3_vl_8b,attention_distribution,HALL-REAL,union_top32,28,1731,0.3506246879234144,0.1151628954452549,0.36564329266548157,0.27741269767284393,0.435421347618103
qwen3_vl_8b,attention_distribution,HALL-REAL,union_top32,29,1731,0.45435491329514177,0.12268501146351533,0.48308905959129333,0.39265699684619904,0.5446178019046783
qwen3_vl_8b,attention_distribution,HALL-REAL,union_top32,30,1731,0.42465236119534294,0.1320537072753371,0.4529648423194885,0.34727105498313904,0.5221363306045532
qwen3_vl_8b,attention_distribution,HALL-REAL,union_top32,31,1731,0.3632811163253501,0.12045455648013728,0.3839932978153229,0.28247256577014923,0.455237478017807
qwen3_vl_8b,attention_distribution,HALL-REAL,union_top32,32,1731,0.4217680298106165,0.12330798847714029,0.4459044635295868,0.3513516038656235,0.5141753852367401
qwen3_vl_8b,attention_distribution,HALL-REAL,union_top32,33,1731,0.4525982882237844,0.12538054115704414,0.48097309470176697,0.37784920632839203,0.5459939539432526
qwen3_vl_8b,attention_distribution,HALL-REAL,union_top32,34,1731,0.43405049062236617,0.12048205501529756,0.45585235953330994,0.36480650305747986,0.5235133469104767
qwen3_vl_8b,attention_distribution,HALL-REAL,union_top32,35,1731,0.38283848031980844,0.11215087325774535,0.3986607491970062,0.31542932987213135,0.4653121829032898
qwen3_vl_8b,attention_distribution,HALL-REAL,union_top32,36,1731,0.11183511758716008,0.04411182237348918,0.1076284870505333,0.08132750540971756,0.13750404119491577
qwen3_vl_8b,attention_distribution,REAL-REAL,all_visual_tokens,1,3157,0.0517591032798269,0.019997693649546507,0.05077245086431503,0.03898513689637184,0.06320586800575256
qwen3_vl_8b,attention_distribution,REAL-REAL,all_visual_tokens,2,3157,0.04812547956358218,0.030363833937444518,0.040116287767887115,0.029483318328857422,0.05618672072887421
qwen3_vl_8b,attention_distribution,REAL-REAL,all_visual_tokens,3,3157,0.054566133105823526,0.026924183451976037,0.04943357780575752,0.03502148017287254,0.07023093849420547
qwen3_vl_8b,attention_distribution,REAL-REAL,all_visual_tokens,4,3157,0.08954044384247599,0.05796696012113201,0.07785315066576004,0.0439198799431324,0.12106761336326599
qwen3_vl_8b,attention_distribution,REAL-REAL,all_visual_tokens,5,3157,0.07174101815814737,0.030694742438732926,0.06702500581741333,0.051570791751146317,0.08624068647623062
qwen3_vl_8b,attention_distribution,REAL-REAL,all_visual_tokens,6,3157,0.10338550949416699,0.050547846988777,0.09617429226636887,0.06795515865087509,0.1305679827928543
qwen3_vl_8b,attention_distribution,REAL-REAL,all_visual_tokens,7,3157,0.12433933027001322,0.050322899863106126,0.11870978027582169,0.08829353004693985,0.15317264199256897
qwen3_vl_8b,attention_distribution,REAL-REAL,all_visual_tokens,8,3157,0.09964642916104821,0.04330302588800468,0.09328807890415192,0.07054347544908524,0.12149615585803986
qwen3_vl_8b,attention_distribution,REAL-REAL,all_visual_tokens,9,3157,0.17808802446836028,0.06783913855145195,0.17897628247737885,0.13153144717216492,0.22216320037841797
qwen3_vl_8b,attention_distribution,REAL-REAL,all_visual_tokens,10,3157,0.2331469325116568,0.08739036889191078,0.23309846222400665,0.17342178523540497,0.29190003871917725
qwen3_vl_8b,attention_distribution,REAL-REAL,all_visual_tokens,11,3157,0.15776602569896708,0.06796959468118441,0.1566186249256134,0.10838048160076141,0.20252735912799835
qwen3_vl_8b,attention_distribution,REAL-REAL,all_visual_tokens,12,3157,0.19072037755187493,0.07708464699195802,0.1898777037858963,0.13585729897022247,0.24561378359794617
qwen3_vl_8b,attention_distribution,REAL-REAL,all_visual_tokens,13,3157,0.1534482645716649,0.06226074426351985,0.15067367255687714,0.11036515980958939,0.19253021478652954
qwen3_vl_8b,attention_distribution,REAL-REAL,all_visual_tokens,14,3157,0.2695596974790285,0.0931050215642699,0.2767733037471771,0.21158011257648468,0.3336610198020935
qwen3_vl_8b,attention_distribution,REAL-REAL,all_visual_tokens,15,3157,0.26266574035559437,0.09240631097963303,0.27288317680358887,0.20357315242290497,0.3272782862186432
qwen3_vl_8b,attention_distribution,REAL-REAL,all_visual_tokens,16,3157,0.28578765807162393,0.09674829920161013,0.2950821816921234,0.2231818437576294,0.3550509214401245
qwen3_vl_8b,attention_distribution,REAL-REAL,all_visual_tokens,17,3157,0.20918438469903766,0.08389098374876644,0.21113164722919464,0.14916659891605377,0.2706453204154968
qwen3_vl_8b,attention_distribution,REAL-REAL,all_visual_tokens,18,3157,0.32864073237406,0.10970859006836893,0.34267061948776245,0.262200266122818,0.40731486678123474
qwen3_vl_8b,attention_distribution,REAL-REAL,all_visual_tokens,19,3157,0.2999377868724276,0.10670432112193003,0.30982330441474915,0.23332425951957703,0.3766571283340454
qwen3_vl_8b,attention_distribution,REAL-REAL,all_visual_tokens,20,3157,0.34604091813143534,0.1160465722114836,0.3644557595252991,0.27742892503738403,0.43007904291152954
qwen3_vl_8b,attention_distribution,REAL-REAL,all_visual_tokens,21,3157,0.37898460565424574,0.11860583750133204,0.39687687158584595,0.31188592314720154,0.4660821855068207
qwen3_vl_8b,attention_distribution,REAL-REAL,all_visual_tokens,22,3157,0.41294562519404954,0.12416686421111009,0.43910157680511475,0.3516145944595337,0.5025041103363037
qwen3_vl_8b,attention_distribution,REAL-REAL,all_visual_tokens,23,3157,0.27914302873504543,0.0983859066712993,0.2921569049358368,0.21889440715312958,0.3498263657093048
qwen3_vl_8b,attention_distribution,REAL-REAL,all_visual_tokens,24,3157,0.3778342732886489,0.12361791880957085,0.40008530020713806,0.31136173009872437,0.47042661905288696
qwen3_vl_8b,attention_distribution,REAL-REAL,all_visual_tokens,25,3157,0.3295462137267541,0.11194357926474838,0.34708163142204285,0.26326557993888855,0.4113108515739441
qwen3_vl_8b,attention_distribution,REAL-REAL,all_visual_tokens,26,3157,0.25241804744996366,0.09256577177864315,0.26034143567085266,0.1918945163488388,0.3174384832382202
qwen3_vl_8b,attention_distribution,REAL-REAL,all_visual_tokens,27,3157,0.34565443236800897,0.11709738570704821,0.3646150231361389,0.2779737710952759,0.43158912658691406
qwen3_vl_8b,attention_distribution,REAL-REAL,all_visual_tokens,28,3157,0.28359755781255863,0.10323246392411747,0.2981741726398468,0.2192167043685913,0.3594099283218384
qwen3_vl_8b,attention_distribution,REAL-REAL,all_visual_tokens,29,3157,0.3875047148092944,0.12246241055981151,0.4113244116306305,0.3214176595211029,0.47744718194007874
qwen3_vl_8b,attention_distribution,REAL-REAL,all_visual_tokens,30,3157,0.3509346553338954,0.12484939923502736,0.37101200222969055,0.2746272385120392,0.44592538475990295
qwen3_vl_8b,attention_distribution,REAL-REAL,all_visual_tokens,31,3157,0.2949352462156205,0.10625670549750227,0.3094121515750885,0.22603817284107208,0.3740333020687103
qwen3_vl_8b,attention_distribution,REAL-REAL,all_visual_tokens,32,3157,0.3480569601627135,0.11731272397179231,0.3663691580295563,0.2816658914089203,0.4350720942020416
qwen3_vl_8b,attention_distribution,REAL-REAL,all_visual_tokens,33,3157,0.37908435014711084,0.12313929853763993,0.39947065711021423,0.3090004026889801,0.469952255487442
qwen3_vl_8b,attention_distribution,REAL-REAL,all_visual_tokens,34,3157,0.35676435869403056,0.11638412002085029,0.37475547194480896,0.2888365089893341,0.4417451024055481
qwen3_vl_8b,attention_distribution,REAL-REAL,all_visual_tokens,35,3157,0.3081835637339307,0.10354592569919391,0.32227495312690735,0.2474559098482132,0.38232505321502686
qwen3_vl_8b,attention_distribution,REAL-REAL,all_visual_tokens,36,3157,0.07633762818321321,0.03047015512138074,0.07295588403940201,0.05595589056611061,0.09380336850881577
qwen3_vl_8b,attention_distribution,REAL-REAL,union_top32,1,3157,0.06130773227559777,0.026893728063697327,0.05939803645014763,0.04334929585456848,0.07637160271406174
qwen3_vl_8b,attention_distribution,REAL-REAL,union_top32,2,3157,0.05431191925617866,0.04028246850167716,0.042878638952970505,0.028952565044164658,0.06514554470777512
qwen3_vl_8b,attention_distribution,REAL-REAL,union_top32,3,3157,0.07162983295465544,0.038927486690414,0.06528370827436447,0.042496174573898315,0.09488016366958618
qwen3_vl_8b,attention_distribution,REAL-REAL,union_top32,4,3157,0.11585469026802038,0.07884724953299747,0.10030027478933334,0.05169687047600746,0.16125743091106415
qwen3_vl_8b,attention_distribution,REAL-REAL,union_top32,5,3157,0.08099067891072653,0.038906644636272365,0.0746137723326683,0.05485506355762482,0.09974344819784164
qwen3_vl_8b,attention_distribution,REAL-REAL,union_top32,6,3157,0.12652803545727462,0.06678166736554608,0.11694981157779694,0.07853061705827713,0.16316939890384674
qwen3_vl_8b,attention_distribution,REAL-REAL,union_top32,7,3157,0.14745106877500086,0.06559767484711061,0.14026132225990295,0.09977906942367554,0.18681061267852783
qwen3_vl_8b,attention_distribution,REAL-REAL,union_top32,8,3157,0.11272980592906531,0.05457703902884528,0.10568172484636307,0.07434887439012527,0.14197002351284027
qwen3_vl_8b,attention_distribution,REAL-REAL,union_top32,9,3157,0.22207422986818967,0.0874509792492067,0.22611883282661438,0.16296526789665222,0.2810688018798828
qwen3_vl_8b,attention_distribution,REAL-REAL,union_top32,10,3157,0.2740170787595092,0.10422445595552905,0.27823612093925476,0.2021263837814331,0.34527164697647095
qwen3_vl_8b,attention_distribution,REAL-REAL,union_top32,11,3157,0.19784825561036545,0.08703450164454068,0.19937647879123688,0.13372822105884552,0.25834664702415466
qwen3_vl_8b,attention_distribution,REAL-REAL,union_top32,12,3157,0.2343970821399093,0.09664290585966308,0.23612253367900848,0.16595891118049622,0.30203306674957275
qwen3_vl_8b,attention_distribution,REAL-REAL,union_top32,13,3157,0.18962043129997125,0.07939685163883008,0.1869300752878189,0.13406948745250702,0.2431498020887375
qwen3_vl_8b,attention_distribution,REAL-REAL,union_top32,14,3157,0.3170840313090534,0.1102659063086154,0.32847142219543457,0.24870802462100983,0.3945085108280182
qwen3_vl_8b,attention_distribution,REAL-REAL,union_top32,15,3157,0.30760323621526164,0.10914490265790101,0.321582168340683,0.2399647980928421,0.3852594494819641
qwen3_vl_8b,attention_distribution,REAL-REAL,union_top32,16,3157,0.33158133874358514,0.11181270548690772,0.3443242907524109,0.2613542377948761,0.4126620590686798
qwen3_vl_8b,attention_distribution,REAL-REAL,union_top32,17,3157,0.243351849749384,0.10071393662584693,0.24704325199127197,0.17157010734081268,0.3157389760017395
qwen3_vl_8b,attention_distribution,REAL-REAL,union_top32,18,3157,0.3624361070341439,0.12186415854719622,0.38057267665863037,0.29179203510284424,0.4492543637752533
qwen3_vl_8b,attention_distribution,REAL-REAL,union_top32,19,3157,0.33747119381495755,0.12129991782908574,0.35156044363975525,0.2629532217979431,0.4237256944179535
qwen3_vl_8b,attention_distribution,REAL-REAL,union_top32,20,3157,0.3837800350489781,0.1290332435997874,0.40731215476989746,0.3099532425403595,0.47720757126808167
qwen3_vl_8b,attention_distribution,REAL-REAL,union_top32,21,3157,0.40774356442219545,0.12740452440021371,0.42916056513786316,0.34024134278297424,0.5009862184524536
qwen3_vl_8b,attention_distribution,REAL-REAL,union_top32,22,3157,0.4402264444627125,0.1316518845203937,0.4693963825702667,0.37799254059791565,0.5353418588638306
qwen3_vl_8b,attention_distribution,REAL-REAL,union_top32,23,3157,0.3149204211377993,0.11165032589839573,0.3293735384941101,0.24678592383861542,0.39534130692481995
qwen3_vl_8b,attention_distribution,REAL-REAL,union_top32,24,3157,0.4060347715769132,0.1312444609537849,0.433145672082901,0.33844050765037537,0.5049867033958435
qwen3_vl_8b,attention_distribution,REAL-REAL,union_top32,25,3157,0.3562606697362819,0.12073229156920516,0.3775315284729004,0.28576716780662537,0.4434898793697357
qwen3_vl_8b,attention_distribution,REAL-REAL,union_top32,26,3157,0.27439054403080004,0.10207442895421953,0.2825157344341278,0.2059752494096756,0.3457018733024597
qwen3_vl_8b,attention_distribution,REAL-REAL,union_top32,27,3157,0.3773504931303871,0.12792851689855333,0.399023175239563,0.3056638240814209,0.4720042645931244
qwen3_vl_8b,attention_distribution,REAL-REAL,union_top32,28,3157,0.31120714633455654,0.11469818429788857,0.3285834789276123,0.24072353541851044,0.39591917395591736
qwen3_vl_8b,attention_distribution,REAL-REAL,union_top32,29,3157,0.4160827764014645,0.13186761915725195,0.44416722655296326,0.3470616340637207,0.5143374800682068
qwen3_vl_8b,attention_distribution,REAL-REAL,union_top32,30,3157,0.3793048054999992,0.13644924086685228,0.40265294909477234,0.29665958881378174,0.4838463366031647
qwen3_vl_8b,attention_distribution,REAL-REAL,union_top32,31,3157,0.3245528042124685,0.1191860229837259,0.3423284590244293,0.2467586249113083,0.41492894291877747
qwen3_vl_8b,attention_distribution,REAL-REAL,union_top32,32,3157,0.37446250429003486,0.12757492068963364,0.3954460024833679,0.3023560345172882,0.4695058763027191
qwen3_vl_8b,attention_distribution,REAL-REAL,union_top32,33,3157,0.4042751311324832,0.13214515899957205,0.42816153168678284,0.33186769485473633,0.503255307674408
qwen3_vl_8b,attention_distribution,REAL-REAL,union_top32,34,3157,0.3851459210630569,0.12711459029973818,0.40602588653564453,0.31217828392982483,0.4792168438434601
qwen3_vl_8b,attention_distribution,REAL-REAL,union_top32,35,3157,0.33731934098520344,0.11514758567126838,0.3537403345108032,0.2695747911930084,0.42068928480148315
qwen3_vl_8b,attention_distribution,REAL-REAL,union_top32,36,3157,0.09782565579745808,0.04076226862047747,0.09364940971136093,0.06989411264657974,0.12215333431959152
qwen3_vl_8b,attention_evidence,HALL-HALL,all_visual_tokens,1,592,0.1130001135548023,0.033106352006708174,0.11139506101608276,0.08910300955176353,0.13277897611260414
qwen3_vl_8b,attention_evidence,HALL-HALL,all_visual_tokens,2,592,0.09859294773431847,0.04144070476649159,0.09059504419565201,0.07305731996893883,0.11580557003617287
qwen3_vl_8b,attention_evidence,HALL-HALL,all_visual_tokens,3,592,0.09458040589831669,0.03860266776923286,0.08740372955799103,0.06818384490907192,0.10958399437367916
qwen3_vl_8b,attention_evidence,HALL-HALL,all_visual_tokens,4,592,0.1285081843065249,0.07202226346503912,0.10902520269155502,0.07885193452239037,0.15864360332489014
qwen3_vl_8b,attention_evidence,HALL-HALL,all_visual_tokens,5,592,0.11204282314566946,0.04129223401416202,0.10606348887085915,0.08363640867173672,0.13250845670700073
qwen3_vl_8b,attention_evidence,HALL-HALL,all_visual_tokens,6,592,0.1323517952491907,0.058747376323085715,0.12074663862586021,0.09050908498466015,0.16493729874491692
