model,signal,label,metric,layer,n_images,mean,std,median,q25,q75
llava_1_5_7b,attention_evidence,REAL,top32_mass,21,3931,0.5895200310560681,0.07758529723044441,0.5882080793380737,0.5379718244075775,0.6397516131401062
llava_1_5_7b,attention_evidence,REAL,top32_mass,22,3931,0.641735197478231,0.07802154909135657,0.6409905552864075,0.5906460285186768,0.6913633346557617
llava_1_5_7b,attention_evidence,REAL,top32_mass,23,3931,0.6553244353841807,0.07921295922504604,0.6570364236831665,0.6051177084445953,0.7064281404018402
llava_1_5_7b,attention_evidence,REAL,top32_mass,24,3931,0.650237336955705,0.07551543538095562,0.6519015431404114,0.602795422077179,0.6996509730815887
llava_1_5_7b,attention_evidence,REAL,top32_mass,25,3931,0.6322048955505296,0.07986829116037204,0.6304518580436707,0.5802356898784637,0.6849081516265869
llava_1_5_7b,attention_evidence,REAL,top32_mass,26,3931,0.5946525660855447,0.0680969613948364,0.5927566289901733,0.551911324262619,0.6369319558143616
llava_1_5_7b,attention_evidence,REAL,top32_mass,27,3931,0.6102590264481947,0.07584815114009452,0.6063412427902222,0.559036374092102,0.6563066244125366
llava_1_5_7b,attention_evidence,REAL,top32_mass,28,3931,0.6105143405635434,0.07650199903907744,0.6044647097587585,0.5594148933887482,0.65751913189888
llava_1_5_7b,attention_evidence,REAL,top32_mass,29,3931,0.6322992604232508,0.07735127427423566,0.6288368701934814,0.5792199075222015,0.680600494146347
llava_1_5_7b,attention_evidence,REAL,top32_mass,30,3931,0.5538974507593132,0.07268771799209385,0.5476952791213989,0.5045635104179382,0.5966241359710693
llava_1_5_7b,attention_evidence,REAL,top32_mass,31,3931,0.5222123577466784,0.06314341112983297,0.519353985786438,0.4786420613527298,0.563256174325943
llava_1_5_7b,attention_evidence,REAL,top32_mass,32,3931,0.40529713419383795,0.0539262650785484,0.40284547209739685,0.3683677911758423,0.4403926283121109
qwen2_5_vl_7b,attention_distribution,HALL,normalized_entropy,1,752,0.7759295421394896,0.050219588437946765,0.7793127000331879,0.7441437840461731,0.8117304742336273
qwen2_5_vl_7b,attention_distribution,HALL,normalized_entropy,2,752,0.8185933995595638,0.04444561795977889,0.8233194649219513,0.7933790683746338,0.8486790060997009
qwen2_5_vl_7b,attention_distribution,HALL,normalized_entropy,3,752,0.8909635002467227,0.030200256890774494,0.8957918584346771,0.8766045868396759,0.9108059257268906
qwen2_5_vl_7b,attention_distribution,HALL,normalized_entropy,4,752,0.8866085139043788,0.04064176156635689,0.8948835134506226,0.8706971704959869,0.9130204916000366
qwen2_5_vl_7b,attention_distribution,HALL,normalized_entropy,5,752,0.898890998412637,0.039250767633296234,0.9069026410579681,0.884385734796524,0.921878919005394
qwen2_5_vl_7b,attention_distribution,HALL,normalized_entropy,6,752,0.9118738935348836,0.0483013892362536,0.9252880215644836,0.9022641032934189,0.941619411110878
qwen2_5_vl_7b,attention_distribution,HALL,normalized_entropy,7,752,0.910933543630737,0.027975220859716547,0.9147220551967621,0.8943159431219101,0.9312262982130051
qwen2_5_vl_7b,attention_distribution,HALL,normalized_entropy,8,752,0.9321722805182985,0.027009135317225423,0.936638206243515,0.920378714799881,0.9489982277154922
qwen2_5_vl_7b,attention_distribution,HALL,normalized_entropy,9,752,0.8790055865302999,0.05665541011045988,0.8906469941139221,0.8533845543861389,0.920052170753479
qwen2_5_vl_7b,attention_distribution,HALL,normalized_entropy,10,752,0.874802033476373,0.044424504049708054,0.8816415667533875,0.850751131772995,0.9052721858024597
qwen2_5_vl_7b,attention_distribution,HALL,normalized_entropy,11,752,0.914090966449139,0.02847290910372172,0.9193618893623352,0.9001552313566208,0.9333654642105103
qwen2_5_vl_7b,attention_distribution,HALL,normalized_entropy,12,752,0.8540384295455953,0.057214703465752886,0.863482266664505,0.8210264444351196,0.8938470035791397
qwen2_5_vl_7b,attention_distribution,HALL,normalized_entropy,13,752,0.8553643335211785,0.052848740571794776,0.8607290387153625,0.8247632086277008,0.8924713283777237
qwen2_5_vl_7b,attention_distribution,HALL,normalized_entropy,14,752,0.8643934450885082,0.04952835026353988,0.8716861009597778,0.8375661373138428,0.900523841381073
qwen2_5_vl_7b,attention_distribution,HALL,normalized_entropy,15,752,0.7694426469425572,0.08048646548917152,0.7788909375667572,0.7226726561784744,0.828440323472023
qwen2_5_vl_7b,attention_distribution,HALL,normalized_entropy,16,752,0.8121992430075052,0.07381361369781056,0.8220612704753876,0.7728193998336792,0.863785982131958
qwen2_5_vl_7b,attention_distribution,HALL,normalized_entropy,17,752,0.7141279568301236,0.07869361942849021,0.719184011220932,0.6663751304149628,0.7757840007543564
qwen2_5_vl_7b,attention_distribution,HALL,normalized_entropy,18,752,0.8037294098671447,0.06222309929120071,0.8127255737781525,0.7682881206274033,0.8478652983903885
qwen2_5_vl_7b,attention_distribution,HALL,normalized_entropy,19,752,0.7777183280187718,0.06931998624751523,0.784982293844223,0.7386320531368256,0.8262337446212769
qwen2_5_vl_7b,attention_distribution,HALL,normalized_entropy,20,752,0.691363018996855,0.07955424071979857,0.6979608833789825,0.6408106833696365,0.7464755773544312
qwen2_5_vl_7b,attention_distribution,HALL,normalized_entropy,21,752,0.732620572076833,0.06751482037994289,0.7395348846912384,0.6871327608823776,0.7804616689682007
qwen2_5_vl_7b,attention_distribution,HALL,normalized_entropy,22,752,0.7253536459137785,0.07245837825231267,0.7314698994159698,0.6812332570552826,0.7756454795598984
qwen2_5_vl_7b,attention_distribution,HALL,normalized_entropy,23,752,0.6992733608931303,0.0840774645499692,0.7084553837776184,0.6481982320547104,0.7610726356506348
qwen2_5_vl_7b,attention_distribution,HALL,normalized_entropy,24,752,0.7437729373812041,0.07171898468703412,0.7518490850925446,0.7030671536922455,0.7937835901975632
qwen2_5_vl_7b,attention_distribution,HALL,normalized_entropy,25,752,0.7315809028817618,0.07400105362379769,0.7392653226852417,0.6890505105257034,0.7850164622068405
qwen2_5_vl_7b,attention_distribution,HALL,normalized_entropy,26,752,0.743324736569156,0.07188279506777444,0.7517521381378174,0.7053239941596985,0.7924626618623734
qwen2_5_vl_7b,attention_distribution,HALL,normalized_entropy,27,752,0.7337485256188727,0.06735851562987549,0.7395991086959839,0.6959125697612762,0.7809507846832275
qwen2_5_vl_7b,attention_distribution,HALL,normalized_entropy,28,752,0.7511545998698219,0.0772255393295725,0.7630049884319305,0.7095936387777328,0.8041658699512482
qwen2_5_vl_7b,attention_distribution,HALL,top32_mass,1,752,0.6220573180137162,0.06873216735078377,0.6219925880432129,0.5787403285503387,0.6654919683933258
qwen2_5_vl_7b,attention_distribution,HALL,top32_mass,2,752,0.5481233431145232,0.07143831500737516,0.5446281731128693,0.4982629418373108,0.5974813848733902
qwen2_5_vl_7b,attention_distribution,HALL,top32_mass,3,752,0.42553147435822386,0.06060215325649404,0.4200281351804733,0.38551945239305496,0.46089887619018555
qwen2_5_vl_7b,attention_distribution,HALL,top32_mass,4,752,0.42978883915125055,0.0705685850675357,0.42127950489521027,0.3808734565973282,0.47227858752012253
qwen2_5_vl_7b,attention_distribution,HALL,top32_mass,5,752,0.40772106639169,0.0786957409862396,0.39506126940250397,0.35008934140205383,0.4556110352277756
qwen2_5_vl_7b,attention_distribution,HALL,top32_mass,6,752,0.37172778973237,0.09867062018412,0.3480984568595886,0.29928021132946014,0.42229294776916504
qwen2_5_vl_7b,attention_distribution,HALL,top32_mass,7,752,0.3869142142976535,0.07318593694317058,0.3780890256166458,0.331985667347908,0.4336002543568611
qwen2_5_vl_7b,attention_distribution,HALL,top32_mass,8,752,0.331884412273289,0.06870455614151999,0.31948891282081604,0.28297553211450577,0.36847808957099915
qwen2_5_vl_7b,attention_distribution,HALL,top32_mass,9,752,0.43847079963443125,0.10944793622010379,0.42657481133937836,0.3510219156742096,0.5109603703022003
qwen2_5_vl_7b,attention_distribution,HALL,top32_mass,10,752,0.4532098386119655,0.09401605858606016,0.44316713511943817,0.382304310798645,0.5096808820962906
qwen2_5_vl_7b,attention_distribution,HALL,top32_mass,11,752,0.3719715212689752,0.07495097672507665,0.3639785945415497,0.3192063644528389,0.41113070398569107
qwen2_5_vl_7b,attention_distribution,HALL,top32_mass,12,752,0.4970403323940774,0.11465360160300712,0.48920416831970215,0.41476065665483475,0.572522833943367
qwen2_5_vl_7b,attention_distribution,HALL,top32_mass,13,752,0.4874478315617493,0.10358636125573066,0.4806043952703476,0.41219552606344223,0.5563886612653732
qwen2_5_vl_7b,attention_distribution,HALL,top32_mass,14,752,0.4691083885214113,0.10758906004387031,0.4579128921031952,0.39227326959371567,0.5354595184326172
qwen2_5_vl_7b,attention_distribution,HALL,top32_mass,15,752,0.6299673755593757,0.12590355177612758,0.6288912892341614,0.5410075485706329,0.7197173684835434
qwen2_5_vl_7b,attention_distribution,HALL,top32_mass,16,752,0.5623232639057839,0.1251796950000294,0.5601072609424591,0.47170959413051605,0.6529049277305603
qwen2_5_vl_7b,attention_distribution,HALL,top32_mass,17,752,0.714561179597327,0.10320701934790648,0.7212752997875214,0.6455629765987396,0.7908085435628891
qwen2_5_vl_7b,attention_distribution,HALL,top32_mass,18,752,0.5796686171930521,0.10763183101055404,0.5774151682853699,0.49946141988039017,0.6529175341129303
qwen2_5_vl_7b,attention_distribution,HALL,top32_mass,19,752,0.6233666219768372,0.10929370222277023,0.6264002323150635,0.5486478060483932,0.6968656629323959
qwen2_5_vl_7b,attention_distribution,HALL,top32_mass,20,752,0.7382059039429147,0.09786799648197593,0.7470870316028595,0.6786512732505798,0.8118202388286591
qwen2_5_vl_7b,attention_distribution,HALL,top32_mass,21,752,0.6856524440598615,0.0931861715283822,0.6944964230060577,0.6250990331172943,0.7514464855194092
qwen2_5_vl_7b,attention_distribution,HALL,top32_mass,22,752,0.7009405709327535,0.10390370297611529,0.7035925388336182,0.6346303224563599,0.7757808417081833
qwen2_5_vl_7b,attention_distribution,HALL,top32_mass,23,752,0.723070658822643,0.09927226355231056,0.7273893058300018,0.6539882123470306,0.799249917268753
qwen2_5_vl_7b,attention_distribution,HALL,top32_mass,24,752,0.6752401195625042,0.10545756735610953,0.6777145266532898,0.6056763976812363,0.7547255307435989
qwen2_5_vl_7b,attention_distribution,HALL,top32_mass,25,752,0.6858707036664511,0.09623689499020291,0.6875519752502441,0.6146966964006424,0.7578426450490952
qwen2_5_vl_7b,attention_distribution,HALL,top32_mass,26,752,0.6747417382578901,0.10092873593194042,0.6765188872814178,0.6037715524435043,0.7451378554105759
qwen2_5_vl_7b,attention_distribution,HALL,top32_mass,27,752,0.6907191240090005,0.0966164703930108,0.6936699151992798,0.6241775751113892,0.7578355818986893
qwen2_5_vl_7b,attention_distribution,HALL,top32_mass,28,752,0.6596141975135246,0.11075147443997159,0.6565159559249878,0.5786608904600143,0.7406133264303207
qwen2_5_vl_7b,attention_distribution,REAL,normalized_entropy,1,3630,0.7973772625292628,0.039811961902228084,0.799041748046875,0.7728873640298843,0.8246921300888062
qwen2_5_vl_7b,attention_distribution,REAL,normalized_entropy,2,3630,0.8307938194471942,0.03862026988820284,0.832708090543747,0.8082134276628494,0.8570890426635742
qwen2_5_vl_7b,attention_distribution,REAL,normalized_entropy,3,3630,0.8894473185716582,0.02636967718073534,0.8936672210693359,0.8769421428442001,0.9071623086929321
qwen2_5_vl_7b,attention_distribution,REAL,normalized_entropy,4,3630,0.8825057033993324,0.03223242830232014,0.8869167864322662,0.8656539171934128,0.9053233116865158
qwen2_5_vl_7b,attention_distribution,REAL,normalized_entropy,5,3630,0.8840604681121417,0.036938367004327434,0.8912304043769836,0.8683014363050461,0.9090416878461838
qwen2_5_vl_7b,attention_distribution,REAL,normalized_entropy,6,3630,0.8987380876521434,0.04505483212839269,0.9105583429336548,0.8812859207391739,0.9294306337833405
qwen2_5_vl_7b,attention_distribution,REAL,normalized_entropy,7,3630,0.8993824518416539,0.025013489979345913,0.9014428555965424,0.8838236182928085,0.9168242663145065
qwen2_5_vl_7b,attention_distribution,REAL,normalized_entropy,8,3630,0.9247264535466502,0.028012242356249963,0.9287928342819214,0.9156908541917801,0.9401339739561081
qwen2_5_vl_7b,attention_distribution,REAL,normalized_entropy,9,3630,0.8681957264905462,0.04133133320891485,0.8744440376758575,0.8440887331962585,0.8976342231035233
qwen2_5_vl_7b,attention_distribution,REAL,normalized_entropy,10,3630,0.8774938728691133,0.03421599634970032,0.8824968636035919,0.8597580641508102,0.9005291610956192
qwen2_5_vl_7b,attention_distribution,REAL,normalized_entropy,11,3630,0.90639814831337,0.021503012984073925,0.9071736931800842,0.893442690372467,0.921331375837326
qwen2_5_vl_7b,attention_distribution,REAL,normalized_entropy,12,3630,0.8592182790444902,0.03743949298642038,0.8600012958049774,0.8359964340925217,0.8834686577320099
qwen2_5_vl_7b,attention_distribution,REAL,normalized_entropy,13,3630,0.8694712231146074,0.034751764815128164,0.8719967603683472,0.849608451128006,0.893650695681572
qwen2_5_vl_7b,attention_distribution,REAL,normalized_entropy,14,3630,0.8773947818548554,0.03299729822319567,0.8821251392364502,0.8585756421089172,0.9003766477108002
qwen2_5_vl_7b,attention_distribution,REAL,normalized_entropy,15,3630,0.8181604968696915,0.05409574844816888,0.822082906961441,0.7842785269021988,0.8569950461387634
qwen2_5_vl_7b,attention_distribution,REAL,normalized_entropy,16,3630,0.836971416979125,0.05141693993928474,0.8424244821071625,0.8064124137163162,0.8719837218523026
qwen2_5_vl_7b,attention_distribution,REAL,normalized_entropy,17,3630,0.7650476667014036,0.056516680513413645,0.7681564390659332,0.7279496043920517,0.8057221472263336
qwen2_5_vl_7b,attention_distribution,REAL,normalized_entropy,18,3630,0.8235447082966155,0.04537698986576003,0.8256759941577911,0.7958056926727295,0.8551771640777588
qwen2_5_vl_7b,attention_distribution,REAL,normalized_entropy,19,3630,0.8212703342772713,0.04686689979562655,0.8237100839614868,0.7911878079175949,0.8544469624757767
qwen2_5_vl_7b,attention_distribution,REAL,normalized_entropy,20,3630,0.7466970377142436,0.059532642086662126,0.7465450167655945,0.7074458450078964,0.7870151847600937
qwen2_5_vl_7b,attention_distribution,REAL,normalized_entropy,21,3630,0.7778582495927154,0.049359292402630255,0.7779611349105835,0.7459856122732162,0.8115483671426773
qwen2_5_vl_7b,attention_distribution,REAL,normalized_entropy,22,3630,0.786175881937844,0.050544276045759014,0.7878365516662598,0.754948303103447,0.8210538476705551
qwen2_5_vl_7b,attention_distribution,REAL,normalized_entropy,23,3630,0.7503415588094512,0.05520169500823287,0.7523898780345917,0.717252105474472,0.7878664284944534
qwen2_5_vl_7b,attention_distribution,REAL,normalized_entropy,24,3630,0.7853334591572606,0.04736710460693465,0.787834882736206,0.7568231076002121,0.8169588297605515
qwen2_5_vl_7b,attention_distribution,REAL,normalized_entropy,25,3630,0.7699283745827425,0.04744467886622861,0.7708373665809631,0.7394417226314545,0.8018315583467484
qwen2_5_vl_7b,attention_distribution,REAL,normalized_entropy,26,3630,0.7751632222951936,0.0432138393095425,0.7775604724884033,0.7487146556377411,0.8042286932468414
qwen2_5_vl_7b,attention_distribution,REAL,normalized_entropy,27,3630,0.7698187760413514,0.04507435429671729,0.771626889705658,0.7397170066833496,0.7997923046350479
qwen2_5_vl_7b,attention_distribution,REAL,normalized_entropy,28,3630,0.7997528220667983,0.04355013297701082,0.802110105752945,0.7735877484083176,0.8294240981340408
qwen2_5_vl_7b,attention_distribution,REAL,top32_mass,1,3630,0.5937421664882954,0.05831706360725085,0.5934625267982483,0.5555314868688583,0.6306841820478439
qwen2_5_vl_7b,attention_distribution,REAL,top32_mass,2,3630,0.5322517074500891,0.06494873658170153,0.5312892198562622,0.49033328145742416,0.5722100883722305
qwen2_5_vl_7b,attention_distribution,REAL,top32_mass,3,3630,0.4311158675218088,0.05878623590797781,0.42451241612434387,0.39184554666280746,0.46544428169727325
qwen2_5_vl_7b,attention_distribution,REAL,top32_mass,4,3630,0.4405167944790903,0.06320908295871715,0.4346386343240738,0.39798034727573395,0.4774399399757385
qwen2_5_vl_7b,attention_distribution,REAL,top32_mass,5,3630,0.4380861958935241,0.07795302525394278,0.42963752150535583,0.38219742476940155,0.4835415855050087
qwen2_5_vl_7b,attention_distribution,REAL,top32_mass,6,3630,0.39992327657694987,0.0922154055425944,0.3819292336702347,0.33211371302604675,0.45053230971097946
qwen2_5_vl_7b,attention_distribution,REAL,top32_mass,7,3630,0.41342814911167153,0.06784247740319693,0.40891629457473755,0.36689331382513046,0.45555485785007477
qwen2_5_vl_7b,attention_distribution,REAL,top32_mass,8,3630,0.3494448040183582,0.06511435265129419,0.341533899307251,0.3065802901983261,0.38122666627168655
qwen2_5_vl_7b,attention_distribution,REAL,top32_mass,9,3630,0.46572137890850546,0.08667417706240282,0.4589381068944931,0.4039217010140419,0.5221802592277527
qwen2_5_vl_7b,attention_distribution,REAL,top32_mass,10,3630,0.4490912481321448,0.08047587801560832,0.4401140362024307,0.39389530569314957,0.49673134833574295
qwen2_5_vl_7b,attention_distribution,REAL,top32_mass,11,3630,0.3902912883760187,0.06408893364895421,0.3857964426279068,0.34769315272569656,0.4275359436869621
qwen2_5_vl_7b,attention_distribution,REAL,top32_mass,12,3630,0.4906092881540622,0.08642855147247772,0.4916878044605255,0.43368303775787354,0.5452457368373871
qwen2_5_vl_7b,attention_distribution,REAL,top32_mass,13,3630,0.4614897316029249,0.07950076877982527,0.4561001658439636,0.4078664854168892,0.5100850313901901
qwen2_5_vl_7b,attention_distribution,REAL,top32_mass,14,3630,0.44165167599177557,0.079817671298718,0.4337576925754547,0.38590680807828903,0.4882519394159317
qwen2_5_vl_7b,attention_distribution,REAL,top32_mass,15,3630,0.5517524386076231,0.10206611372363818,0.5526593327522278,0.481363981962204,0.6194972544908524
qwen2_5_vl_7b,attention_distribution,REAL,top32_mass,16,3630,0.5184918336796038,0.09947352536508214,0.5151263475418091,0.44985633343458176,0.5854534357786179
qwen2_5_vl_7b,attention_distribution,REAL,top32_mass,17,3630,0.6427456536979387,0.09649694624500177,0.645053505897522,0.5746557861566544,0.7099855691194534
qwen2_5_vl_7b,attention_distribution,REAL,top32_mass,18,3630,0.5397564867147072,0.09451270123742798,0.5386428534984589,0.4735281467437744,0.6024297326803207
qwen2_5_vl_7b,attention_distribution,REAL,top32_mass,19,3630,0.5486791015820727,0.09479073750543489,0.5479564368724823,0.4823700413107872,0.6122765392065048
qwen2_5_vl_7b,attention_distribution,REAL,top32_mass,20,3630,0.6664228463632673,0.09964848133371383,0.6753453612327576,0.5998735427856445,0.7377510964870453
qwen2_5_vl_7b,attention_distribution,REAL,top32_mass,21,3630,0.6197544174335547,0.09266553158017123,0.6236638426780701,0.558355376124382,0.6823735535144806
qwen2_5_vl_7b,attention_distribution,REAL,top32_mass,22,3630,0.6047191536377284,0.09523002947486355,0.605752021074295,0.5383188426494598,0.6684219539165497
qwen2_5_vl_7b,attention_distribution,REAL,top32_mass,23,3630,0.6625609087549951,0.0865198912332188,0.6669861674308777,0.60755255818367,0.7201665043830872
qwen2_5_vl_7b,attention_distribution,REAL,top32_mass,24,3630,0.6118449303647375,0.08831204647748296,0.610916942358017,0.5518319457769394,0.6703005880117416
qwen2_5_vl_7b,attention_distribution,REAL,top32_mass,25,3630,0.6401433261465436,0.0864865626148351,0.6424688398838043,0.5828306376934052,0.7013738453388214
qwen2_5_vl_7b,attention_distribution,REAL,top32_mass,26,3630,0.6322329289164424,0.08084280876597258,0.6330885887145996,0.5773847848176956,0.6873295456171036
qwen2_5_vl_7b,attention_distribution,REAL,top32_mass,27,3630,0.6383263421781136,0.08579911591346856,0.6404294967651367,0.5806881934404373,0.6979851424694061
qwen2_5_vl_7b,attention_distribution,REAL,top32_mass,28,3630,0.5875845816756083,0.08409457237324465,0.5868292152881622,0.5296344757080078,0.6427547931671143
qwen2_5_vl_7b,attention_evidence,HALL,normalized_entropy,1,752,0.7017810573761768,0.059315573993362604,0.7029799818992615,0.6636960953474045,0.7402805685997009
qwen2_5_vl_7b,attention_evidence,HALL,normalized_entropy,2,752,0.7479391291420511,0.056415021196158696,0.7511191964149475,0.7142912000417709,0.7856035232543945
qwen2_5_vl_7b,attention_evidence,HALL,normalized_entropy,3,752,0.8389509042843859,0.03717912544384787,0.8435796201229095,0.8178481608629227,0.8655600696802139
qwen2_5_vl_7b,attention_evidence,HALL,normalized_entropy,4,752,0.8400294830269636,0.047600328144444384,0.848368763923645,0.8192005753517151,0.8714854568243027
qwen2_5_vl_7b,attention_evidence,HALL,normalized_entropy,5,752,0.8669710779126655,0.041793414446823836,0.8735189139842987,0.8509127795696259,0.8922996819019318
qwen2_5_vl_7b,attention_evidence,HALL,normalized_entropy,6,752,0.8850026779035305,0.05493791968551697,0.9001639187335968,0.8723303377628326,0.9190317392349243
qwen2_5_vl_7b,attention_evidence,HALL,normalized_entropy,7,752,0.8914445270883277,0.029485036176507752,0.8961570560932159,0.8757834732532501,0.9114572554826736
qwen2_5_vl_7b,attention_evidence,HALL,normalized_entropy,8,752,0.9100755273186146,0.029851896100402973,0.9160595238208771,0.8977419435977936,0.9291825592517853
qwen2_5_vl_7b,attention_evidence,HALL,normalized_entropy,9,752,0.8529405905369748,0.06564119554497798,0.8670804798603058,0.8230451196432114,0.8992576152086258
qwen2_5_vl_7b,attention_evidence,HALL,normalized_entropy,10,752,0.8428797264523963,0.05035426995899247,0.8501048982143402,0.8183978796005249,0.8778049945831299
qwen2_5_vl_7b,attention_evidence,HALL,normalized_entropy,11,752,0.8885287158983819,0.03265039881508107,0.8930428326129913,0.8740036338567734,0.9107594639062881
qwen2_5_vl_7b,attention_evidence,HALL,normalized_entropy,12,752,0.8280163500061695,0.06386199034917268,0.8369937241077423,0.7966102659702301,0.8751754909753799
qwen2_5_vl_7b,attention_evidence,HALL,normalized_entropy,13,752,0.825289824541579,0.05931500905445949,0.8320889472961426,0.7921410351991653,0.8694357573986053
qwen2_5_vl_7b,attention_evidence,HALL,normalized_entropy,14,752,0.8369310655967986,0.05205495778539977,0.8417526185512543,0.8094848245382309,0.8756077140569687
qwen2_5_vl_7b,attention_evidence,HALL,normalized_entropy,15,752,0.7426329483377173,0.08410842396239926,0.7577206790447235,0.6879950314760208,0.8044749051332474
qwen2_5_vl_7b,attention_evidence,HALL,normalized_entropy,16,752,0.7836285630597714,0.0795971288133114,0.794418454170227,0.7382951825857162,0.8405695259571075
qwen2_5_vl_7b,attention_evidence,HALL,normalized_entropy,17,752,0.688695319036537,0.08124299911449145,0.6940927505493164,0.6383849084377289,0.7499974220991135
qwen2_5_vl_7b,attention_evidence,HALL,normalized_entropy,18,752,0.7754803066082457,0.06451277926754913,0.7854405343532562,0.7395190596580505,0.8237696290016174
qwen2_5_vl_7b,attention_evidence,HALL,normalized_entropy,19,752,0.7483326510149748,0.073304463986674,0.7548161149024963,0.7035952359437943,0.8008916527032852
qwen2_5_vl_7b,attention_evidence,HALL,normalized_entropy,20,752,0.6618909349942461,0.0826333761713586,0.666730523109436,0.611261323094368,0.720500037074089
qwen2_5_vl_7b,attention_evidence,HALL,normalized_entropy,21,752,0.7028535794704518,0.0709769385548801,0.7086149454116821,0.6547409445047379,0.7564516514539719
qwen2_5_vl_7b,attention_evidence,HALL,normalized_entropy,22,752,0.6970271420209332,0.0732685629949103,0.7038843631744385,0.6524417996406555,0.7475234717130661
qwen2_5_vl_7b,attention_evidence,HALL,normalized_entropy,23,752,0.6680752661554737,0.08538250195158661,0.6761518120765686,0.6140872836112976,0.7317885905504227
qwen2_5_vl_7b,attention_evidence,HALL,normalized_entropy,24,752,0.7069617704032584,0.07513584413272976,0.7163560390472412,0.6636406481266022,0.7592789083719254
qwen2_5_vl_7b,attention_evidence,HALL,normalized_entropy,25,752,0.6871608793339197,0.07909528155038278,0.6969860196113586,0.6383949220180511,0.7455115020275116
qwen2_5_vl_7b,attention_evidence,HALL,normalized_entropy,26,752,0.6970986668416794,0.07942901093314729,0.7058479189872742,0.6548109352588654,0.7516815215349197
qwen2_5_vl_7b,attention_evidence,HALL,normalized_entropy,27,752,0.6887621286701648,0.07406256015117224,0.6969156265258789,0.6489385068416595,0.7397304475307465
qwen2_5_vl_7b,attention_evidence,HALL,normalized_entropy,28,752,0.7063535311199883,0.08333979482536313,0.7189502418041229,0.6633737832307816,0.7630964070558548
qwen2_5_vl_7b,attention_evidence,HALL,top32_mass,1,752,0.7039089455328723,0.07249382713146364,0.712466835975647,0.6624357104301453,0.7527934312820435
qwen2_5_vl_7b,attention_evidence,HALL,top32_mass,2,752,0.6354698964810752,0.08059412944014414,0.6372938454151154,0.5824798196554184,0.691798597574234
qwen2_5_vl_7b,attention_evidence,HALL,top32_mass,3,752,0.5124236968682802,0.06852312361447034,0.5083089768886566,0.4667825251817703,0.5556662529706955
qwen2_5_vl_7b,attention_evidence,HALL,top32_mass,4,752,0.5097092378171201,0.07566129929255196,0.5065881013870239,0.4566866308450699,0.557113990187645
qwen2_5_vl_7b,attention_evidence,HALL,top32_mass,5,752,0.46906335441831576,0.08088964444472169,0.4576237201690674,0.411310113966465,0.5138518959283829
qwen2_5_vl_7b,attention_evidence,HALL,top32_mass,6,752,0.4245321163313186,0.10323136368260927,0.40223880112171173,0.3480653613805771,0.4773836135864258
qwen2_5_vl_7b,attention_evidence,HALL,top32_mass,7,752,0.4251249579395703,0.07376838853654172,0.4160020500421524,0.3716166913509369,0.471962034702301
qwen2_5_vl_7b,attention_evidence,HALL,top32_mass,8,752,0.37700969048161453,0.07267638391906632,0.3633316904306412,0.3253798112273216,0.41547178477048874
qwen2_5_vl_7b,attention_evidence,HALL,top32_mass,9,752,0.4863205910164942,0.11556795667381044,0.47337308526039124,0.39920488744974136,0.5619752705097198
qwen2_5_vl_7b,attention_evidence,HALL,top32_mass,10,752,0.5134072302186743,0.0964330110707629,0.5071510970592499,0.4412513002753258,0.5728933364152908
qwen2_5_vl_7b,attention_evidence,HALL,top32_mass,11,752,0.4257947502538879,0.07929618829007719,0.41545653343200684,0.36750998347997665,0.4707619771361351
qwen2_5_vl_7b,attention_evidence,HALL,top32_mass,12,752,0.5404620654881,0.11805232016465113,0.5375215113162994,0.4547739252448082,0.6191779673099518
qwen2_5_vl_7b,attention_evidence,HALL,top32_mass,13,752,0.5390702497927432,0.10637019836172133,0.5385136902332306,0.4605342671275139,0.6113539785146713
qwen2_5_vl_7b,attention_evidence,HALL,top32_mass,14,752,0.5214391072934612,0.10602474317299693,0.5144813060760498,0.44763341546058655,0.5871667712926865
qwen2_5_vl_7b,attention_evidence,HALL,top32_mass,15,752,0.6674450222957642,0.1199504486197737,0.664486438035965,0.5836842209100723,0.7570681273937225
qwen2_5_vl_7b,attention_evidence,HALL,top32_mass,16,752,0.6057489251599033,0.12315695577784462,0.6040903031826019,0.5200623422861099,0.6942425072193146
qwen2_5_vl_7b,attention_evidence,HALL,top32_mass,17,752,0.7436988088599545,0.09702262841520043,0.7546539902687073,0.6769474446773529,0.814309149980545
qwen2_5_vl_7b,attention_evidence,HALL,top32_mass,18,752,0.621761458351257,0.10345801837868111,0.6203865110874176,0.5452124178409576,0.6948447972536087
qwen2_5_vl_7b,attention_evidence,HALL,top32_mass,19,752,0.6631865644867115,0.10601933330984585,0.6705435514450073,0.5905707329511642,0.7405053228139877
qwen2_5_vl_7b,attention_evidence,HALL,top32_mass,20,752,0.7705588150135381,0.09111769497019521,0.781267911195755,0.7145382761955261,0.8365868031978607
qwen2_5_vl_7b,attention_evidence,HALL,top32_mass,21,752,0.7207513011278625,0.08979396877040073,0.7275072932243347,0.6578648537397385,0.7856481373310089
qwen2_5_vl_7b,attention_evidence,HALL,top32_mass,22,752,0.7356423264805306,0.09513409332205706,0.7394659221172333,0.6730622351169586,0.8041791319847107
qwen2_5_vl_7b,attention_evidence,HALL,top32_mass,23,752,0.75747780422581,0.09012195087130725,0.7631058394908905,0.6956099718809128,0.8264451026916504
