source,layer,metric,count,mean,std
new_jffn_entropy_matched,17,top32_overlap,16510,0.3283975620835857,0.21570058104019224
new_jffn_entropy_matched,17,tv,16510,0.15811736081258085,0.05160596862200817
new_jffn_entropy_matched,18,centered_cosine,16510,0.33810148661761436,0.2643719026183204
new_jffn_entropy_matched,18,js,16510,0.03809059362717228,0.018110053728312116
new_jffn_entropy_matched,18,raw_cosine,16510,0.813968522136389,0.08430057654728733
new_jffn_entropy_matched,18,top32_overlap,16510,0.3073989248940036,0.20784175912546274
new_jffn_entropy_matched,18,tv,16510,0.20581465825339218,0.055507292189197414
new_jffn_entropy_matched,19,centered_cosine,16510,0.39894825734787853,0.2533101806858489
new_jffn_entropy_matched,19,js,16510,0.049413952337478376,0.024509842035353984
new_jffn_entropy_matched,19,raw_cosine,16510,0.7810783136692429,0.09884107813388994
new_jffn_entropy_matched,19,top32_overlap,16510,0.3416187159297395,0.20104269560668103
new_jffn_entropy_matched,19,tv,16510,0.24107209695835932,0.06871427284929461
new_jffn_entropy_matched,20,centered_cosine,16510,0.43782908547159705,0.26762046171765413
new_jffn_entropy_matched,20,js,16510,0.04303900723852277,0.023119432545832996
new_jffn_entropy_matched,20,raw_cosine,16510,0.8198269441191317,0.09234718422037382
new_jffn_entropy_matched,20,top32_overlap,16510,0.34977665051483947,0.2087046775295173
new_jffn_entropy_matched,20,tv,16510,0.22553626576033525,0.06889539038091076
new_jffn_entropy_matched,21,centered_cosine,16510,0.43507724229446915,0.2564676684788796
new_jffn_entropy_matched,21,js,16510,0.04847567792156732,0.026452205666486685
new_jffn_entropy_matched,21,raw_cosine,16510,0.8021004521705973,0.09951682407876336
new_jffn_entropy_matched,21,top32_overlap,16510,0.33429739551786797,0.20345464593747603
new_jffn_entropy_matched,21,tv,16510,0.24118444003110615,0.07405324765017567
new_jffn_entropy_matched,22,centered_cosine,16510,0.55555481457221,0.21739508464043816
new_jffn_entropy_matched,22,js,16510,0.03461976158764774,0.01892856696967866
new_jffn_entropy_matched,22,raw_cosine,16510,0.8513518540733587,0.07930171457564884
new_jffn_entropy_matched,22,top32_overlap,16510,0.4351075105996366,0.18624263393719018
new_jffn_entropy_matched,22,tv,16510,0.20186151836083233,0.05958620015553562
new_jffn_entropy_matched,23,centered_cosine,16510,0.4232153083094825,0.24356824997147847
new_jffn_entropy_matched,23,js,16510,0.03881577790967515,0.019727036878314775
new_jffn_entropy_matched,23,raw_cosine,16510,0.8137008434783177,0.09068087223080466
new_jffn_entropy_matched,23,top32_overlap,16510,0.3493753785584494,0.19817061999702457
new_jffn_entropy_matched,23,tv,16510,0.20907271617604956,0.060055258899695534
new_jffn_entropy_matched,24,centered_cosine,16510,0.48064556234107375,0.2291194094189654
new_jffn_entropy_matched,24,js,16510,0.037180500982065816,0.019639245648522693
new_jffn_entropy_matched,24,raw_cosine,16510,0.8227612339569395,0.09254886027375862
new_jffn_entropy_matched,24,top32_overlap,16510,0.38909562386432467,0.18626116911641355
new_jffn_entropy_matched,24,tv,16510,0.20389089498585422,0.0588756967483574
new_jffn_entropy_matched,25,centered_cosine,16510,0.44391660097974334,0.25932302028641013
new_jffn_entropy_matched,25,js,16510,0.0425732763238527,0.02255619988936352
new_jffn_entropy_matched,25,raw_cosine,16510,0.8226713865598283,0.09070519505882986
new_jffn_entropy_matched,25,top32_overlap,16510,0.3411190187764991,0.20530133235961084
new_jffn_entropy_matched,25,tv,16510,0.22596629552773315,0.06704446960957938
new_jffn_entropy_matched,26,centered_cosine,16510,0.39104284531898575,0.2534656721692801
new_jffn_entropy_matched,26,js,16510,0.05516662939775567,0.02750494330825728
new_jffn_entropy_matched,26,raw_cosine,16510,0.7638133156703935,0.11151179966237905
new_jffn_entropy_matched,26,top32_overlap,16510,0.3209607813446396,0.2008914952952103
new_jffn_entropy_matched,26,tv,16510,0.25613814510296756,0.07205568709782807
new_jffn_entropy_matched,27,centered_cosine,16510,0.4876939003031587,0.2324200331356371
new_jffn_entropy_matched,27,js,16510,0.030877174499251744,0.015759793119490842
new_jffn_entropy_matched,27,raw_cosine,16510,0.8643350411515609,0.06906100853757555
new_jffn_entropy_matched,27,top32_overlap,16510,0.3572134312537856,0.18978464188608088
new_jffn_entropy_matched,27,tv,16510,0.190553327206001,0.053549352463047685
new_jffn_entropy_matched,28,centered_cosine,16510,0.5265147013142765,0.19912700429915223
new_jffn_entropy_matched,28,js,16510,0.01721742145046857,0.008371630219479455
new_jffn_entropy_matched,28,raw_cosine,16510,0.9148642471311743,0.04335316689373988
new_jffn_entropy_matched,28,top32_overlap,16510,0.389239476075106,0.17659609311079574
new_jffn_entropy_matched,28,tv,16510,0.13681777870042225,0.034787610889098666
