model,split,metric,region,label,n,layer,mean,median,q25,q75
internvl_2_5_8b,train,raw_attention,generated_text,1,7985,8,0.20502471211614204,0.20928362011909485,0.12908749282360077,0.27162280678749084
internvl_2_5_8b,train,raw_attention,generated_text,1,7985,9,0.2563287666861759,0.2684584856033325,0.18404529988765717,0.32751214504241943
internvl_2_5_8b,train,raw_attention,generated_text,1,7985,10,0.19261265539038755,0.1928417980670929,0.11517275869846344,0.2615874707698822
internvl_2_5_8b,train,raw_attention,generated_text,1,7985,11,0.3113837479472011,0.33261826634407043,0.2379515916109085,0.3914784789085388
internvl_2_5_8b,train,raw_attention,generated_text,1,7985,12,0.24882702341509672,0.2589028477668762,0.16047564148902893,0.32843276858329773
internvl_2_5_8b,train,raw_attention,generated_text,1,7985,13,0.24604244612777837,0.25165611505508423,0.16205398738384247,0.32204991579055786
internvl_2_5_8b,train,raw_attention,generated_text,1,7985,14,0.36854924499969893,0.3802271783351898,0.25652840733528137,0.4793403148651123
internvl_2_5_8b,train,raw_attention,generated_text,1,7985,15,0.31504785049667045,0.31684812903404236,0.21244461834430695,0.4091443121433258
internvl_2_5_8b,train,raw_attention,generated_text,1,7985,16,0.21169059200208862,0.20289695262908936,0.1254785805940628,0.28179216384887695
internvl_2_5_8b,train,raw_attention,generated_text,1,7985,17,0.27709056168010854,0.2745911180973053,0.18437020480632782,0.3601793944835663
internvl_2_5_8b,train,raw_attention,generated_text,1,7985,18,0.31767587798344915,0.3267326354980469,0.2521113157272339,0.38272687792778015
internvl_2_5_8b,train,raw_attention,generated_text,1,7985,19,0.3124365099497564,0.31016889214515686,0.22771823406219482,0.3854035437107086
internvl_2_5_8b,train,raw_attention,generated_text,1,7985,20,0.23403435608858456,0.22142475843429565,0.16718478500843048,0.27907106280326843
internvl_2_5_8b,train,raw_attention,generated_text,1,7985,21,0.2344335001668821,0.225803941488266,0.15851406753063202,0.2985680103302002
internvl_2_5_8b,train,raw_attention,generated_text,1,7985,22,0.20727422578993931,0.2067510038614273,0.1433483511209488,0.2617378234863281
internvl_2_5_8b,train,raw_attention,generated_text,1,7985,23,0.10843529565599219,0.10069330036640167,0.07771774381399155,0.1367950141429901
internvl_2_5_8b,train,raw_attention,generated_text,1,7985,24,0.1370580146423936,0.12923674285411835,0.10634248703718185,0.1587943583726883
internvl_2_5_8b,train,raw_attention,generated_text,1,7985,25,0.08645329535632636,0.08016172051429749,0.04951868951320648,0.1145230233669281
internvl_2_5_8b,train,raw_attention,generated_text,1,7985,26,0.09397426147419789,0.08584268391132355,0.059296973049640656,0.12238991260528564
internvl_2_5_8b,train,raw_attention,generated_text,1,7985,27,0.09021852710211396,0.08443447947502136,0.059136174619197845,0.11290423572063446
internvl_2_5_8b,train,raw_attention,generated_text,1,7985,28,0.12639141567004758,0.12315744161605835,0.10365847498178482,0.14521090686321259
internvl_2_5_8b,train,raw_attention,generated_text,1,7985,29,0.17970037167902356,0.17555034160614014,0.12965701520442963,0.2206038534641266
internvl_2_5_8b,train,raw_attention,generated_text,1,7985,30,0.2084813018207559,0.20835164189338684,0.15759779512882233,0.2533687651157379
internvl_2_5_8b,train,raw_attention,generated_text,1,7985,31,0.245161947930837,0.24427253007888794,0.19037847220897675,0.29850468039512634
internvl_2_5_8b,train,raw_attention,generated_text,1,7985,32,0.3920090892069326,0.3947696387767792,0.3341309130191803,0.44715747237205505
internvl_2_5_8b,train,attention_x_gate,BOS,0,1393,1,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,0,1393,2,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,0,1393,3,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,0,1393,4,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,0,1393,5,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,0,1393,6,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,0,1393,7,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,0,1393,8,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,0,1393,9,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,0,1393,10,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,0,1393,11,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,0,1393,12,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,0,1393,13,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,0,1393,14,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,0,1393,15,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,0,1393,16,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,0,1393,17,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,0,1393,18,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,0,1393,19,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,0,1393,20,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,0,1393,21,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,0,1393,22,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,0,1393,23,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,0,1393,24,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,0,1393,25,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,0,1393,26,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,0,1393,27,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,0,1393,28,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,0,1393,29,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,0,1393,30,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,0,1393,31,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,0,1393,32,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,1,7985,1,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,1,7985,2,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,1,7985,3,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,1,7985,4,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,1,7985,5,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,1,7985,6,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,1,7985,7,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,1,7985,8,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,1,7985,9,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,1,7985,10,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,1,7985,11,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,1,7985,12,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,1,7985,13,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,1,7985,14,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,1,7985,15,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,1,7985,16,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,1,7985,17,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,1,7985,18,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,1,7985,19,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,1,7985,20,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,1,7985,21,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,1,7985,22,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,1,7985,23,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,1,7985,24,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,1,7985,25,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,1,7985,26,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,1,7985,27,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,1,7985,28,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,1,7985,29,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,1,7985,30,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,1,7985,31,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,BOS,1,7985,32,0.0,0.0,0.0,0.0
internvl_2_5_8b,train,attention_x_gate,visual,0,1393,1,0.0526479993775027,0.0488068051636219,0.038208749145269394,0.062417108565568924
internvl_2_5_8b,train,attention_x_gate,visual,0,1393,2,0.02245190135475411,0.021447522565722466,0.01617642492055893,0.027793124318122864
internvl_2_5_8b,train,attention_x_gate,visual,0,1393,3,0.00249775251438751,0.0022747330367565155,0.0016594649059697986,0.003132421523332596
internvl_2_5_8b,train,attention_x_gate,visual,0,1393,4,0.003849649737249426,0.0035566487349569798,0.002666845917701721,0.004713376052677631
internvl_2_5_8b,train,attention_x_gate,visual,0,1393,5,0.01117871642816071,0.009786689653992653,0.007191108074039221,0.013473554514348507
internvl_2_5_8b,train,attention_x_gate,visual,0,1393,6,0.017645567086106068,0.014654935337603092,0.010491959750652313,0.02136276848614216
internvl_2_5_8b,train,attention_x_gate,visual,0,1393,7,0.019801386426104673,0.016763152554631233,0.01176680251955986,0.023916786536574364
internvl_2_5_8b,train,attention_x_gate,visual,0,1393,8,0.04283340057299311,0.03869294375181198,0.02581293322145939,0.05446089431643486
internvl_2_5_8b,train,attention_x_gate,visual,0,1393,9,0.02318702885220516,0.02056904323399067,0.016373539343476295,0.027358103543519974
internvl_2_5_8b,train,attention_x_gate,visual,0,1393,10,0.0856655233476795,0.08134506642818451,0.053800299763679504,0.11397939175367355
internvl_2_5_8b,train,attention_x_gate,visual,0,1393,11,0.03873348532930519,0.03545689582824707,0.023880470544099808,0.050350792706012726
internvl_2_5_8b,train,attention_x_gate,visual,0,1393,12,0.06739651052881639,0.06382477283477783,0.04027758538722992,0.0903666689991951
internvl_2_5_8b,train,attention_x_gate,visual,0,1393,13,0.1158151794562607,0.11514899134635925,0.0729387104511261,0.155372753739357
internvl_2_5_8b,train,attention_x_gate,visual,0,1393,14,0.04703066331532978,0.041883353143930435,0.02763001248240471,0.0612591989338398
internvl_2_5_8b,train,attention_x_gate,visual,0,1393,15,0.0732587914925927,0.07091747224330902,0.0456857867538929,0.09667953103780746
internvl_2_5_8b,train,attention_x_gate,visual,0,1393,16,0.16255320046412608,0.16396072506904602,0.10158392786979675,0.21846003830432892
internvl_2_5_8b,train,attention_x_gate,visual,0,1393,17,0.1162480140206513,0.11489534378051758,0.07329132407903671,0.15274420380592346
internvl_2_5_8b,train,attention_x_gate,visual,0,1393,18,0.05824793818305138,0.0533776618540287,0.03178716078400612,0.08119974285364151
internvl_2_5_8b,train,attention_x_gate,visual,0,1393,19,0.10647678576016696,0.10156655311584473,0.06444652378559113,0.1446550339460373
internvl_2_5_8b,train,attention_x_gate,visual,0,1393,20,0.1320593787724258,0.13131383061408997,0.08299049735069275,0.17965397238731384
internvl_2_5_8b,train,attention_x_gate,visual,0,1393,21,0.11244354731879984,0.10764248669147491,0.06740082800388336,0.154913067817688
internvl_2_5_8b,train,attention_x_gate,visual,0,1393,22,0.07022525919287091,0.06459136307239532,0.03610534220933914,0.10098155587911606
internvl_2_5_8b,train,attention_x_gate,visual,0,1393,23,0.04235905841626735,0.03529026359319687,0.018847355619072914,0.06037772446870804
internvl_2_5_8b,train,attention_x_gate,visual,0,1393,24,0.025231971430350882,0.022384976968169212,0.012872149236500263,0.03499748930335045
internvl_2_5_8b,train,attention_x_gate,visual,0,1393,25,0.07729453282789792,0.07103145122528076,0.032458748668432236,0.11607909947633743
internvl_2_5_8b,train,attention_x_gate,visual,0,1393,26,0.05497621302952561,0.04830459877848625,0.02156045287847519,0.08258301019668579
internvl_2_5_8b,train,attention_x_gate,visual,0,1393,27,0.03836000787277424,0.03330621123313904,0.017433153465390205,0.0546196885406971
internvl_2_5_8b,train,attention_x_gate,visual,0,1393,28,0.019043871564777236,0.016650911420583725,0.010056604631245136,0.02632725052535534
internvl_2_5_8b,train,attention_x_gate,visual,0,1393,29,0.06458761228438352,0.055857423692941666,0.03102707490324974,0.09234057366847992
internvl_2_5_8b,train,attention_x_gate,visual,0,1393,30,0.0740464887891315,0.07074647396802902,0.042650867253541946,0.10283400118350983
internvl_2_5_8b,train,attention_x_gate,visual,0,1393,31,0.06470551790919607,0.05979016795754433,0.035011351108551025,0.0915401354432106
internvl_2_5_8b,train,attention_x_gate,visual,0,1393,32,0.044526439007339574,0.04061330482363701,0.02403975836932659,0.05957358330488205
internvl_2_5_8b,train,attention_x_gate,visual,1,7985,1,0.06709952767857898,0.06488235294818878,0.04674942046403885,0.08569705486297607
internvl_2_5_8b,train,attention_x_gate,visual,1,7985,2,0.024380403753275572,0.02350742183625698,0.01812567003071308,0.029471810907125473
internvl_2_5_8b,train,attention_x_gate,visual,1,7985,3,0.003013520138250004,0.00276795681566,0.00202561286278069,0.0037183358799666166
internvl_2_5_8b,train,attention_x_gate,visual,1,7985,4,0.004829460312291611,0.004490460269153118,0.003381277434527874,0.005827214568853378
internvl_2_5_8b,train,attention_x_gate,visual,1,7985,5,0.015655255744218565,0.01397367287427187,0.009744933806359768,0.01998237334191799
internvl_2_5_8b,train,attention_x_gate,visual,1,7985,6,0.033597240365024615,0.027333086356520653,0.017064277082681656,0.049237918108701706
internvl_2_5_8b,train,attention_x_gate,visual,1,7985,7,0.03444375128945384,0.029945511370897293,0.01900290511548519,0.047838035970926285
internvl_2_5_8b,train,attention_x_gate,visual,1,7985,8,0.06585439642554215,0.06441131234169006,0.04333183169364929,0.08535753935575485
internvl_2_5_8b,train,attention_x_gate,visual,1,7985,9,0.037880989841874234,0.03440334275364876,0.023308319970965385,0.05061127617955208
internvl_2_5_8b,train,attention_x_gate,visual,1,7985,10,0.124252273735655,0.1258627027273178,0.09087749570608139,0.1582479178905487
internvl_2_5_8b,train,attention_x_gate,visual,1,7985,11,0.05973282042335609,0.05718999356031418,0.04020850360393524,0.07846766710281372
internvl_2_5_8b,train,attention_x_gate,visual,1,7985,12,0.0995202870326876,0.10027217119932175,0.0732346847653389,0.12725909054279327
internvl_2_5_8b,train,attention_x_gate,visual,1,7985,13,0.1489767084753697,0.1505780816078186,0.12063829600811005,0.17996826767921448
internvl_2_5_8b,train,attention_x_gate,visual,1,7985,14,0.07444819994775244,0.07027540355920792,0.04774805158376694,0.10047007352113724
internvl_2_5_8b,train,attention_x_gate,visual,1,7985,15,0.10080061936622711,0.10246573388576508,0.07524430751800537,0.12765280902385712
internvl_2_5_8b,train,attention_x_gate,visual,1,7985,16,0.20062627023553653,0.20731331408023834,0.1620868742465973,0.24292483925819397
internvl_2_5_8b,train,attention_x_gate,visual,1,7985,17,0.15179642715340314,0.15548104047775269,0.11853930354118347,0.18763460218906403
internvl_2_5_8b,train,attention_x_gate,visual,1,7985,18,0.08017365798834097,0.08391420543193817,0.05696854367852211,0.10341151803731918
internvl_2_5_8b,train,attention_x_gate,visual,1,7985,19,0.14625494490338534,0.15326456725597382,0.10349032282829285,0.1873091459274292
internvl_2_5_8b,train,attention_x_gate,visual,1,7985,20,0.17536071849498214,0.1845376044511795,0.13069182634353638,0.2209261953830719
internvl_2_5_8b,train,attention_x_gate,visual,1,7985,21,0.15469290652774792,0.15958961844444275,0.1095791906118393,0.19643934071063995
internvl_2_5_8b,train,attention_x_gate,visual,1,7985,22,0.0984297757358019,0.1008870005607605,0.06252070516347885,0.13081754744052887
internvl_2_5_8b,train,attention_x_gate,visual,1,7985,23,0.05505949249750606,0.053566135466098785,0.0346369706094265,0.07213691622018814
internvl_2_5_8b,train,attention_x_gate,visual,1,7985,24,0.03201934740722352,0.029954183846712112,0.020994024351239204,0.04133572429418564
internvl_2_5_8b,train,attention_x_gate,visual,1,7985,25,0.10046968371576746,0.10226115584373474,0.06106218695640564,0.13483749330043793
internvl_2_5_8b,train,attention_x_gate,visual,1,7985,26,0.07686591024481987,0.07745202630758286,0.046950459480285645,0.10470502823591232
internvl_2_5_8b,train,attention_x_gate,visual,1,7985,27,0.04591859654843009,0.04477624222636223,0.028661388903856277,0.06025664508342743
internvl_2_5_8b,train,attention_x_gate,visual,1,7985,28,0.023937077433251092,0.0222593005746603,0.015135560184717178,0.03136810287833214
internvl_2_5_8b,train,attention_x_gate,visual,1,7985,29,0.08423637737308348,0.08007930219173431,0.051354046911001205,0.11467038094997406
internvl_2_5_8b,train,attention_x_gate,visual,1,7985,30,0.09609066794099229,0.09541018307209015,0.06885093450546265,0.12310148775577545
internvl_2_5_8b,train,attention_x_gate,visual,1,7985,31,0.08754641228969545,0.08651739358901978,0.06076115742325783,0.11226322501897812
internvl_2_5_8b,train,attention_x_gate,visual,1,7985,32,0.06914287571356158,0.0657150074839592,0.04466133937239647,0.09011106938123703
internvl_2_5_8b,train,attention_x_gate,prompt,0,1393,1,0.08602010058633561,0.07701918482780457,0.061461638659238815,0.10036233812570572
internvl_2_5_8b,train,attention_x_gate,prompt,0,1393,2,0.20782611241974658,0.16972213983535767,0.11498109996318817,0.268435001373291
internvl_2_5_8b,train,attention_x_gate,prompt,0,1393,3,0.9536344111592516,0.9585597515106201,0.9489956498146057,0.9663776755332947
internvl_2_5_8b,train,attention_x_gate,prompt,0,1393,4,0.8921509498836605,0.8951503038406372,0.8813863396644592,0.9080389738082886
internvl_2_5_8b,train,attention_x_gate,prompt,0,1393,5,0.8114950058559572,0.8157405853271484,0.7934131026268005,0.8350289463996887
internvl_2_5_8b,train,attention_x_gate,prompt,0,1393,6,0.7446231149287115,0.7455102205276489,0.7204117774963379,0.7703408598899841
internvl_2_5_8b,train,attention_x_gate,prompt,0,1393,7,0.7256541245983685,0.7279508113861084,0.7018755078315735,0.7537392973899841
internvl_2_5_8b,train,attention_x_gate,prompt,0,1393,8,0.6469888048649652,0.6498085260391235,0.6118160486221313,0.6841407418251038
internvl_2_5_8b,train,attention_x_gate,prompt,0,1393,9,0.6224655731098442,0.6203356981277466,0.5885198712348938,0.6556872129440308
internvl_2_5_8b,train,attention_x_gate,prompt,0,1393,10,0.57277738112971,0.573417067527771,0.5390278697013855,0.6090858578681946
internvl_2_5_8b,train,attention_x_gate,prompt,0,1393,11,0.5170534310754782,0.5171997547149658,0.4879758059978485,0.5485879778862
internvl_2_5_8b,train,attention_x_gate,prompt,0,1393,12,0.541112925330804,0.5428265333175659,0.5022487640380859,0.5824300646781921
internvl_2_5_8b,train,attention_x_gate,prompt,0,1393,13,0.4660180330176872,0.4639391005039215,0.4089212119579315,0.5227598547935486
internvl_2_5_8b,train,attention_x_gate,prompt,0,1393,14,0.4383049457302559,0.4319285750389099,0.38758498430252075,0.4857088327407837
internvl_2_5_8b,train,attention_x_gate,prompt,0,1393,15,0.4657424834877124,0.46380263566970825,0.41248002648353577,0.5190109014511108
internvl_2_5_8b,train,attention_x_gate,prompt,0,1393,16,0.4376473481294198,0.43179571628570557,0.3691934645175934,0.49848127365112305
internvl_2_5_8b,train,attention_x_gate,prompt,0,1393,17,0.44973146824509824,0.44896021485328674,0.3782382905483246,0.5240731835365295
internvl_2_5_8b,train,attention_x_gate,prompt,0,1393,18,0.5267992601265271,0.5263836979866028,0.48433709144592285,0.5670226812362671
internvl_2_5_8b,train,attention_x_gate,prompt,0,1393,19,0.4486690784449511,0.45116114616394043,0.3806564211845398,0.5107775330543518
internvl_2_5_8b,train,attention_x_gate,prompt,0,1393,20,0.5061639588692594,0.4995729923248291,0.4520375728607178,0.5574788451194763
internvl_2_5_8b,train,attention_x_gate,prompt,0,1393,21,0.5242687785852238,0.5200979709625244,0.46497055888175964,0.5758227109909058
internvl_2_5_8b,train,attention_x_gate,prompt,0,1393,22,0.6347692783411167,0.6338980197906494,0.5869181156158447,0.6794316172599792
internvl_2_5_8b,train,attention_x_gate,prompt,0,1393,23,0.7962151550382311,0.7984383702278137,0.7652900815010071,0.8289796113967896
internvl_2_5_8b,train,attention_x_gate,prompt,0,1393,24,0.7958386591438416,0.8030036687850952,0.7714118361473083,0.8269960284233093
internvl_2_5_8b,train,attention_x_gate,prompt,0,1393,25,0.7588604395007026,0.7569989562034607,0.7098924517631531,0.8052772879600525
internvl_2_5_8b,train,attention_x_gate,prompt,0,1393,26,0.7933104351451734,0.7894318103790283,0.7473458647727966,0.8410527110099792
internvl_2_5_8b,train,attention_x_gate,prompt,0,1393,27,0.8141669070258555,0.8176451325416565,0.7862979173660278,0.8455536961555481
internvl_2_5_8b,train,attention_x_gate,prompt,0,1393,28,0.8100079928082865,0.813759982585907,0.7941026091575623,0.8328328728675842
internvl_2_5_8b,train,attention_x_gate,prompt,0,1393,29,0.6722227328343949,0.6729955673217773,0.6345300674438477,0.7136859893798828
internvl_2_5_8b,train,attention_x_gate,prompt,0,1393,30,0.6266168709804236,0.624238133430481,0.5867975950241089,0.6623923182487488
internvl_2_5_8b,train,attention_x_gate,prompt,0,1393,31,0.5915518381444995,0.5929431915283203,0.557019829750061,0.629313588142395
internvl_2_5_8b,train,attention_x_gate,prompt,0,1393,32,0.42887005282663565,0.4322337806224823,0.39560192823410034,0.46504852175712585
internvl_2_5_8b,train,attention_x_gate,prompt,1,7985,1,0.11339722726337784,0.10225655138492584,0.07409507781267166,0.1420869678258896
internvl_2_5_8b,train,attention_x_gate,prompt,1,7985,2,0.2050177510132641,0.17868435382843018,0.12558695673942566,0.25143373012542725
internvl_2_5_8b,train,attention_x_gate,prompt,1,7985,3,0.9577261153271306,0.9643736481666565,0.9525067210197449,0.9712511301040649
internvl_2_5_8b,train,attention_x_gate,prompt,1,7985,4,0.9017763684164329,0.9063486456871033,0.8913357853889465,0.9198799729347229
internvl_2_5_8b,train,attention_x_gate,prompt,1,7985,5,0.8299063718742875,0.8330038785934448,0.8104085326194763,0.8584059476852417
internvl_2_5_8b,train,attention_x_gate,prompt,1,7985,6,0.7581530747836037,0.7595937848091125,0.7344026565551758,0.7875210046768188
internvl_2_5_8b,train,attention_x_gate,prompt,1,7985,7,0.7373609239290921,0.7426573038101196,0.7121687531471252,0.7681211233139038
internvl_2_5_8b,train,attention_x_gate,prompt,1,7985,8,0.6559552798591176,0.6615018248558044,0.6221277117729187,0.6918011903762817
internvl_2_5_8b,train,attention_x_gate,prompt,1,7985,9,0.654057447587151,0.6526663899421692,0.6119623780250549,0.7031573057174683
internvl_2_5_8b,train,attention_x_gate,prompt,1,7985,10,0.5778288292302006,0.5795028805732727,0.5403549671173096,0.6156044006347656
internvl_2_5_8b,train,attention_x_gate,prompt,1,7985,11,0.5495485622266105,0.5445995926856995,0.5062284469604492,0.5925594568252563
internvl_2_5_8b,train,attention_x_gate,prompt,1,7985,12,0.5475560032644495,0.5481629967689514,0.5053995251655579,0.5917040109634399
internvl_2_5_8b,train,attention_x_gate,prompt,1,7985,13,0.47622869078401747,0.47283586859703064,0.4191502630710602,0.5358062386512756
internvl_2_5_8b,train,attention_x_gate,prompt,1,7985,14,0.47259948906624594,0.4686472713947296,0.40422338247299194,0.5385891795158386
internvl_2_5_8b,train,attention_x_gate,prompt,1,7985,15,0.49422756596506295,0.491481751203537,0.42808419466018677,0.5609235763549805
internvl_2_5_8b,train,attention_x_gate,prompt,1,7985,16,0.44595785294743995,0.4382518231868744,0.37377411127090454,0.508632481098175
internvl_2_5_8b,train,attention_x_gate,prompt,1,7985,17,0.4499682219673949,0.4495924115180969,0.37009942531585693,0.5213714241981506
internvl_2_5_8b,train,attention_x_gate,prompt,1,7985,18,0.5401369042232698,0.5390895009040833,0.4940899610519409,0.5882765054702759
internvl_2_5_8b,train,attention_x_gate,prompt,1,7985,19,0.4333216764480715,0.43031883239746094,0.3686443567276001,0.4875790476799011
internvl_2_5_8b,train,attention_x_gate,prompt,1,7985,20,0.47837592127523576,0.471420019865036,0.43272435665130615,0.515407919883728
internvl_2_5_8b,train,attention_x_gate,prompt,1,7985,21,0.5110491859269986,0.5073453187942505,0.45336636900901794,0.5614610910415649
internvl_2_5_8b,train,attention_x_gate,prompt,1,7985,22,0.633963686506787,0.6356310248374939,0.5916604995727539,0.6783929467201233
internvl_2_5_8b,train,attention_x_gate,prompt,1,7985,23,0.7955437151842291,0.7970083355903625,0.7660952806472778,0.827171802520752
internvl_2_5_8b,train,attention_x_gate,prompt,1,7985,24,0.7964409985016792,0.8001874089241028,0.7735685110092163,0.8243698477745056
internvl_2_5_8b,train,attention_x_gate,prompt,1,7985,25,0.7542598103200486,0.7540954351425171,0.7129558324813843,0.794671356678009
internvl_2_5_8b,train,attention_x_gate,prompt,1,7985,26,0.786150905211866,0.7838695645332336,0.7467858195304871,0.8237923383712769
internvl_2_5_8b,train,attention_x_gate,prompt,1,7985,27,0.8244605664469409,0.8296386003494263,0.799384355545044,0.856782853603363
internvl_2_5_8b,train,attention_x_gate,prompt,1,7985,28,0.8136209186868661,0.8187758922576904,0.7970280647277832,0.8376008868217468
internvl_2_5_8b,train,attention_x_gate,prompt,1,7985,29,0.680884501078611,0.6835517883300781,0.6421676278114319,0.7238118648529053
internvl_2_5_8b,train,attention_x_gate,prompt,1,7985,30,0.6347283329602399,0.6337512135505676,0.594054639339447,0.6739915013313293
internvl_2_5_8b,train,attention_x_gate,prompt,1,7985,31,0.5959946940056443,0.5976872444152832,0.557285487651825,0.6372958421707153
internvl_2_5_8b,train,attention_x_gate,prompt,1,7985,32,0.4346556893702067,0.43793466687202454,0.3963622450828552,0.47632211446762085
internvl_2_5_8b,train,attention_x_gate,generated_text,0,1393,1,0.26612072546310506,0.26704904437065125,0.20828530192375183,0.34640973806381226
internvl_2_5_8b,train,attention_x_gate,generated_text,0,1393,2,0.12452062622397303,0.12450017780065536,0.10319841653108597,0.14500543475151062
internvl_2_5_8b,train,attention_x_gate,generated_text,0,1393,3,0.014864927159932529,0.01331234723329544,0.009910061955451965,0.01837325468659401
internvl_2_5_8b,train,attention_x_gate,generated_text,0,1393,4,0.03709920679940458,0.03641630336642265,0.029638152569532394,0.04388526454567909
internvl_2_5_8b,train,attention_x_gate,generated_text,0,1393,5,0.0627484440914511,0.06255698949098587,0.049737345427274704,0.07546590268611908
internvl_2_5_8b,train,attention_x_gate,generated_text,0,1393,6,0.09098981044737238,0.09089918434619904,0.07201898097991943,0.11016321182250977
internvl_2_5_8b,train,attention_x_gate,generated_text,0,1393,7,0.10101139199119716,0.1010015606880188,0.08129128068685532,0.12049063295125961
internvl_2_5_8b,train,attention_x_gate,generated_text,0,1393,8,0.12596534881727436,0.12541981041431427,0.09671265631914139,0.15226328372955322
