feature_set,seed,threshold_rule,auroc,real_aupr,hall_aupr,precision,recall,f1,decision_threshold
E_OT,45,train_f1,0.8821691679693582,0.9626947333555822,0.665530297496636,0.8856794141578519,0.8933114485022569,0.8894790602655771,0.4345676898956299
G_OT,43,fixed_0.5,0.8996037232764972,0.9688492727000264,0.7115369025074707,0.8994687372292604,0.9031596224866639,0.9013104013104013,0.5
G_OT,43,train_f1,0.8996037232764972,0.9688492727000264,0.7115369025074707,0.9008196721311476,0.901928600738613,0.9013737953660037,0.5051900148391724
G_OT,44,fixed_0.5,0.9019830041444978,0.9692764716797653,0.719904720341331,0.9136537643555933,0.8814115716044317,0.8972431077694235,0.5
G_OT,44,train_f1,0.9019830041444978,0.9692764716797653,0.719904720341331,0.9045864045864046,0.906442347148133,0.905513424882148,0.42903566360473633
G_OT,45,fixed_0.5,0.9000267965711963,0.9692272476535606,0.7189620439747813,0.9195352839931153,0.8768978251949118,0.8977105650073514,0.5
G_OT,45,train_f1,0.9000267965711963,0.9692272476535606,0.7189620439747813,0.9016326530612245,0.906442347148133,0.9040311029261305,0.3944927752017975
H_OT,43,fixed_0.5,0.8998884730179364,0.9693580485516337,0.7090868384723553,0.9134860050890585,0.8838736151005334,0.8984358706986444,0.5
H_OT,43,train_f1,0.8998884730179364,0.9693580485516337,0.7090868384723553,0.90351966873706,0.895363151415675,0.8994229183841714,0.44373276829719543
H_OT,44,fixed_0.5,0.9007375134055202,0.9698924885267375,0.69456554714162,0.9181541140618198,0.8654082888797702,0.8910012674271229,0.5
H_OT,44,train_f1,0.9007375134055202,0.9698924885267375,0.69456554714162,0.9033856317093312,0.8978251949117768,0.9005968306235851,0.380338579416275
H_OT,45,fixed_0.5,0.9010627763215542,0.9692506984341154,0.7089812356242323,0.8877913868036349,0.9220352892901108,0.9045893719806763,0.5
H_OT,45,train_f1,0.9010627763215542,0.9692506984341154,0.7089812356242323,0.908485856905158,0.8961838325810423,0.9022929146870481,0.6185582280158997
