model,metric,label,layer,n_mentions,mean,q25,median,q75
llava_1_5_7b,r_amp,REAL,4,11976,0.05243465945687256,0.04239587757473941,0.05190043084686769,0.06168881310832321
llava_1_5_7b,r_amp,REAL,5,11976,0.04717392100131334,0.03711816231631085,0.046631280208583495,0.05549736063040654
llava_1_5_7b,r_amp,REAL,6,11976,0.04530825943572375,0.0379203021748111,0.044051440390759186,0.05097901830289206
llava_1_5_7b,r_amp,REAL,7,11976,0.05179631119859223,0.043086025594162775,0.05091208658308665,0.059421607374492535
llava_1_5_7b,r_amp,REAL,8,11976,0.05140663080278252,0.04263690678826979,0.049601646000913796,0.0582607992369797
llava_1_5_7b,r_amp,REAL,9,11976,0.03834199576547259,0.03079469162188002,0.03624066392434651,0.044110220989631674
llava_1_5_7b,r_amp,REAL,10,11976,0.03961008760973479,0.02995639953882271,0.03759188963943329,0.047224935807170604
llava_1_5_7b,r_amp,REAL,11,11976,0.03321459230704065,0.02629387807009484,0.03151372284228522,0.038256892956323355
llava_1_5_7b,r_amp,REAL,12,11976,0.04028388794527452,0.03238201913315014,0.03859249997108734,0.04648012820093769
llava_1_5_7b,r_amp,REAL,13,11976,0.037091490052096866,0.028088846215838334,0.034281411040165466,0.04280947712090374
llava_1_5_7b,r_amp,REAL,14,11976,0.05032358240439928,0.04045625453299152,0.04793482260848415,0.0575148409388111
llava_1_5_7b,r_amp,REAL,15,11976,0.04738640702741851,0.03704340931561885,0.04472947636892695,0.054333254488047704
llava_1_5_7b,r_amp,REAL,16,11976,0.03649491269543778,0.03034079501898446,0.0353392734149844,0.04092994986505706
llava_1_5_7b,r_amp,REAL,17,11976,0.04307719796090152,0.033818469316588724,0.040384259322788184,0.04939256688450873
llava_1_5_7b,r_amp,REAL,18,11976,0.04940703763521828,0.04006620328888479,0.04751621729919289,0.05621762662484342
llava_1_5_7b,r_amp,REAL,19,11976,0.05063654310465454,0.03689492881464036,0.04630965359405893,0.0590925821998353
llava_1_5_7b,r_amp,REAL,20,11976,0.039192384082072124,0.029075845019690606,0.03520254784945062,0.044547492353029385
llava_1_5_7b,r_amp,REAL,21,11976,0.07542239770009516,0.05812668630173111,0.07138929251510556,0.08759499095561232
llava_1_5_7b,r_amp,REAL,22,11976,0.04238561064030765,0.03026792380642375,0.03723691251462426,0.04790092235586946
llava_1_5_7b,r_amp,REAL,23,11976,0.05366943324798093,0.0337504344914696,0.04264655764082692,0.05827355376977456
llava_1_5_7b,r_amp,REAL,24,11976,0.033539431487560147,0.018441031271196687,0.024598008478512696,0.03679968388864217
llava_1_5_7b,r_amp,REAL,25,11976,0.046165378578082776,0.024522873392423497,0.03421365840196947,0.05283770190991943
llava_1_5_7b,r_amp,REAL,26,11976,0.06255548649142424,0.02770130464596427,0.03979983086592791,0.069847884408374
llava_1_5_7b,r_amp,REAL,27,11976,0.054709746836112405,0.02909906174207902,0.04143703863089482,0.06384957788069906
llava_1_5_7b,r_amp,REAL,28,11976,0.04835318221009585,0.03856513034133974,0.04706262650986888,0.055749457930793556
llava_1_5_7b,r_amp,REAL,29,11976,0.05781871725558432,0.04044747364311894,0.051413195278153724,0.06600756983875086
llava_1_5_7b,r_amp,REAL,30,11976,0.04675518499391786,0.03008001001916546,0.03936048273933475,0.051735606250044974
llava_1_5_7b,r_amp,REAL,31,11976,0.09536352620048046,0.07928758994957326,0.09304023636124928,0.10975808638140158
llava_1_5_7b,r_amp,REAL,32,11976,0.2403449309842656,0.20279036694873484,0.24020527188576937,0.2799772448631258
llava_1_5_7b,r_amp,HALL,1,3487,0.04395844971726614,0.03468256056265537,0.04138051192246375,0.05148433250307248
llava_1_5_7b,r_amp,HALL,2,3487,0.07474294715259759,0.051912966233817165,0.06513296717099037,0.09313691646631429
llava_1_5_7b,r_amp,HALL,3,3487,0.040636463688119066,0.03566960168062923,0.04029292224584236,0.045483820393724964
llava_1_5_7b,r_amp,HALL,4,3487,0.04741883540893668,0.03661902367961301,0.04572706172985359,0.05692233145011592
llava_1_5_7b,r_amp,HALL,5,3487,0.039475994244825306,0.03125651827710544,0.037388630350427964,0.04581776354972868
llava_1_5_7b,r_amp,HALL,6,3487,0.046946158532384215,0.04072782182868202,0.04566689496814648,0.05195630414675158
llava_1_5_7b,r_amp,HALL,7,3487,0.06036171159010022,0.05367729421731143,0.06017234784495423,0.06700288622669255
llava_1_5_7b,r_amp,HALL,8,3487,0.05339705162596687,0.04626536371134835,0.052069972448457215,0.05888322959560722
llava_1_5_7b,r_amp,HALL,9,3487,0.03486040725707231,0.028981205608610873,0.03287704891827942,0.03887950658831746
llava_1_5_7b,r_amp,HALL,10,3487,0.0338475006507506,0.02736227256249151,0.03183671343035466,0.037538571859904446
llava_1_5_7b,r_amp,HALL,11,3487,0.028466890589042042,0.023645839536288488,0.02745591800288128,0.031989556975307865
llava_1_5_7b,r_amp,HALL,12,3487,0.0334428582176219,0.02763006556916535,0.03143950392529259,0.0372200591141926
llava_1_5_7b,r_amp,HALL,13,3487,0.03108876659246145,0.02436175451425126,0.029094367410653337,0.03573246126849853
llava_1_5_7b,r_amp,HALL,14,3487,0.05320253265556073,0.04613963836691208,0.05296378525667441,0.05967440330793479
llava_1_5_7b,r_amp,HALL,15,3487,0.04994195755055381,0.0413044752831119,0.04881685433422993,0.056377708888488656
llava_1_5_7b,r_amp,HALL,16,3487,0.03609189085943697,0.0306611645281753,0.03509732996117593,0.04038797349796386
llava_1_5_7b,r_amp,HALL,17,3487,0.036860398171520065,0.028961586967850825,0.03378413308322919,0.041006433503044705
llava_1_5_7b,r_amp,HALL,18,3487,0.050792618466943405,0.042484175068569704,0.049720620211553365,0.05746127706860855
llava_1_5_7b,r_amp,HALL,19,3487,0.04006381568491669,0.0313358270575677,0.03740243901514666,0.04524716370837315
llava_1_5_7b,r_amp,HALL,20,3487,0.03245736794950009,0.026423413009800993,0.03048111931608669,0.03565945507649023
llava_1_5_7b,r_amp,HALL,21,3487,0.0700212082312836,0.05761144293935448,0.06728208258326067,0.078931945472732
llava_1_5_7b,r_amp,HALL,22,3487,0.03812235889802861,0.029170423571103485,0.034477039203703486,0.04219950493319816
llava_1_5_7b,r_amp,HALL,23,3487,0.04704305203931153,0.02997835919412172,0.03819742169060401,0.05329798104796498
llava_1_5_7b,r_amp,HALL,24,3487,0.028217251164881163,0.016997763633966417,0.021722306357311177,0.029889785608055493
llava_1_5_7b,r_amp,HALL,25,3487,0.04237520925368446,0.02447264463976357,0.03352145325237461,0.048410106080724935
llava_1_5_7b,r_amp,HALL,26,3487,0.05560985165923242,0.026156843648418852,0.03590794179547125,0.06316789476822071
llava_1_5_7b,r_amp,HALL,27,3487,0.04916537811286316,0.02665825104570627,0.03650908314209325,0.056581563953947554
llava_1_5_7b,r_amp,HALL,28,3487,0.04925149699026423,0.04040221082022205,0.047765803537080986,0.05561102074502647
llava_1_5_7b,r_amp,HALL,29,3487,0.04737320151823658,0.03696886445671213,0.044844436610949834,0.05474557260171117
llava_1_5_7b,r_amp,HALL,30,3487,0.04164624724392665,0.027359625814021134,0.03368701048878363,0.045186875629503895
llava_1_5_7b,r_amp,HALL,31,3487,0.09456485955334691,0.08349414339066896,0.09298010996788025,0.10331574953362838
llava_1_5_7b,r_amp,HALL,32,3487,0.24727338416118838,0.21343240975778813,0.24792124809882432,0.28263744931503143
llava_1_5_7b,s_write,REAL,1,11976,0.7872513424535633,0.6481911842492991,0.8273969631118234,0.919688652313198
llava_1_5_7b,s_write,REAL,2,11976,0.8561199225023471,0.7061110679060221,0.8432461956545012,0.9922829347124207
llava_1_5_7b,s_write,REAL,3,11976,0.9887061483477692,0.8430292935267456,0.9625284670041765,1.1065995191168554
llava_1_5_7b,s_write,REAL,4,11976,0.852456842474697,0.6064386834565312,0.7698071399286164,1.0484929412937163
llava_1_5_7b,s_write,REAL,5,11976,0.9883071115269463,0.661715952268537,0.8971667955324847,1.182772592409009
llava_1_5_7b,s_write,REAL,6,11976,1.396273201844303,0.8052493795340752,1.1981607962588896,1.717960208342447
llava_1_5_7b,s_write,REAL,7,11976,2.5590402078388874,1.0669420674043977,2.1551576828801444,3.7188004257856164
llava_1_5_7b,s_write,REAL,8,11976,2.6122175363010753,1.1771404733472082,2.3154559634435827,3.82300158565522
llava_1_5_7b,s_write,REAL,9,11976,3.5325201654278446,1.5848670146519908,2.9888523971858376,4.62390718320421
llava_1_5_7b,s_write,REAL,10,11976,4.043962525853239,2.271878233559619,4.058862931025942,5.54605287627237
llava_1_5_7b,s_write,REAL,11,11976,5.8525833347617455,3.735871233215221,6.092065092343546,7.823152365483111
llava_1_5_7b,s_write,REAL,12,11976,9.640248582310436,7.351658416690952,9.07616450302885,11.444188501729514
llava_1_5_7b,s_write,REAL,13,11976,6.568681708283057,4.472325004220693,6.302617577694036,8.58146952370953
llava_1_5_7b,s_write,REAL,14,11976,7.4138805061717505,5.498921089752912,7.460549869215811,9.242540789324266
llava_1_5_7b,s_write,REAL,15,11976,13.37765737591185,9.829823382438917,13.73329823397944,17.205646379719838
llava_1_5_7b,s_write,REAL,16,11976,10.696233220082336,8.257142088237288,11.111901064914491,13.371059810726365
llava_1_5_7b,s_write,REAL,17,11976,11.093224226076797,6.765576396594042,10.918483653020303,15.473657959009643
llava_1_5_7b,s_write,REAL,18,11976,14.434802176252605,11.341021313278361,14.894815851032035,18.02511963206325
llava_1_5_7b,s_write,REAL,19,11976,13.224661774516873,9.930387026179233,13.4954558319655,16.91377429144677
llava_1_5_7b,s_write,REAL,20,11976,20.4467270002684,15.698631894380924,21.714628566529427,26.11501595388927
llava_1_5_7b,s_write,REAL,21,11976,24.685267067631308,18.741789300665914,26.091757599311677,31.56372181776078
llava_1_5_7b,s_write,REAL,22,11976,20.783932737153926,13.20755866665263,20.797013517684718,27.741877575476906
llava_1_5_7b,s_write,REAL,23,11976,22.447557051295085,16.12405239981217,23.12798226819723,29.245642541820416
llava_1_5_7b,s_write,REAL,24,11976,12.442979846927116,8.359162258368542,12.601439816975471,16.42468051334481
llava_1_5_7b,s_write,REAL,25,11976,26.653063490244477,18.90019980654597,26.732261580058548,34.54284672364702
llava_1_5_7b,s_write,REAL,26,11976,15.18500530091043,10.542653030628571,15.429966218580375,19.614069750590716
llava_1_5_7b,s_write,REAL,27,11976,24.25116415256466,17.055759593378752,25.18209528195439,31.247627934157208
llava_1_5_7b,s_write,REAL,28,11976,3.2823811478236644,2.020369896399643,2.754726329287223,3.9022338331269566
llava_1_5_7b,s_write,REAL,29,11976,13.098354673613521,8.708080749653163,12.650471514192759,16.508294256742374
llava_1_5_7b,s_write,REAL,30,11976,18.27086643774358,13.690632065387035,18.203713483308093,22.80845003599461
llava_1_5_7b,s_write,REAL,31,11976,6.603288376647647,4.404352775312873,6.116854455060093,8.238374965309049
llava_1_5_7b,s_write,REAL,32,11976,15.526320404980547,13.100168407981982,15.314438113608048,17.48061642301036
llava_1_5_7b,s_write,HALL,1,3487,0.6116691583367808,0.5391185938642593,0.585568198323017,0.655514424564899
llava_1_5_7b,s_write,HALL,2,3487,0.7057373723509162,0.6326543350587599,0.6843205080367625,0.7449769439990632
llava_1_5_7b,s_write,HALL,3,3487,0.9303198450645069,0.7982451765351186,0.9096636745721298,1.0365093576688196
llava_1_5_7b,s_write,HALL,4,3487,0.6107783097580243,0.4924276863301884,0.5806456736056589,0.6853698046539876
llava_1_5_7b,s_write,HALL,5,3487,0.6881278252848378,0.5305287549658715,0.6360770117507855,0.7748621430919229
llava_1_5_7b,s_write,HALL,6,3487,0.8637578287757155,0.6241261092590094,0.7461746533467704,0.9403458466074426
llava_1_5_7b,s_write,HALL,7,3487,1.1613785955230267,0.731253470131378,0.916800765572134,1.1915274256789417
llava_1_5_7b,s_write,HALL,8,3487,1.2681317454333263,0.8020628009467146,1.036484951037437,1.4112941943167243
llava_1_5_7b,s_write,HALL,9,3487,1.7047289994213344,1.043366225898808,1.354452310913075,1.8484926476940018
llava_1_5_7b,s_write,HALL,10,3487,2.1859047543019967,1.4090330635281134,1.8717261093988782,2.581410901597337
llava_1_5_7b,s_write,HALL,11,3487,3.2732929208230446,2.091267144860467,2.8719666044034966,4.031629387189696
llava_1_5_7b,s_write,HALL,12,3487,7.861469792532405,6.431654812520719,7.695426672406029,9.092203576135944
llava_1_5_7b,s_write,HALL,13,3487,4.271562405552326,3.0596489204754107,4.040629639413055,5.227563003493742
llava_1_5_7b,s_write,HALL,14,3487,6.8044583993515655,5.315226357094616,6.876949596418854,8.318691514236889
llava_1_5_7b,s_write,HALL,15,3487,10.609031403887979,7.99725339192446,10.737877351713905,13.33918480637658
llava_1_5_7b,s_write,HALL,16,3487,8.290323603367689,6.331644699934259,8.37703382991458,10.254339703315054
llava_1_5_7b,s_write,HALL,17,3487,7.21604077666815,5.31990967803722,6.930677547949017,8.688527505222055
llava_1_5_7b,s_write,HALL,18,3487,12.6231134953141,10.036308892289526,12.788225865228014,15.599133137409808
llava_1_5_7b,s_write,HALL,19,3487,11.358592299661659,9.442944465965411,11.575668489051168,13.64177628678226
llava_1_5_7b,s_write,HALL,20,3487,19.816634186230406,16.347461566831043,21.052555258189386,24.59069177256606
llava_1_5_7b,s_write,HALL,21,3487,25.943838770868624,21.779123858545063,27.865569870758918,32.294201278495166
llava_1_5_7b,s_write,HALL,22,3487,25.479192312070815,19.867819331744613,27.21573549206005,32.978552449882955
llava_1_5_7b,s_write,HALL,23,3487,26.956805854836645,23.539706704945274,29.163605457466474,33.2816067016056
llava_1_5_7b,s_write,HALL,24,3487,14.811915397269006,12.303908542857243,15.526579719991787,18.34611234162321
llava_1_5_7b,s_write,HALL,25,3487,31.087291485877913,25.653895649911647,33.01734368470352,38.84190719244725
llava_1_5_7b,s_write,HALL,26,3487,17.113877316533134,13.819202578655677,18.13100440870039,21.615366471345624
llava_1_5_7b,s_write,HALL,27,3487,26.598068851851536,22.33794408464746,28.38446133225807,32.72328317115171
llava_1_5_7b,s_write,HALL,28,3487,2.5158699481134335,1.8421808510065603,2.2662477960257092,2.867428627439949
llava_1_5_7b,s_write,HALL,29,3487,13.604583852671512,10.557238850276917,13.743087434238987,16.75788021137123
llava_1_5_7b,s_write,HALL,30,3487,18.005448735840467,14.8315086964285,18.302423508561333,21.756326809583697
llava_1_5_7b,s_write,HALL,31,3487,5.298502238305372,4.047257194150006,5.020737291000842,6.238197334649158
llava_1_5_7b,s_write,HALL,32,3487,12.829831348596452,11.150350594194606,12.400178967509419,14.049781892623287
llava_1_5_7b,s_ffn,REAL,1,11976,1.178807220404934,0.7844344228506088,1.0287493467330933,1.6687607765197754
llava_1_5_7b,s_ffn,REAL,2,11976,0.6525702230264007,0.5679989159107208,0.6477203369140625,0.7220776230096817
llava_1_5_7b,s_ffn,REAL,3,11976,0.5697809967971995,0.473785400390625,0.5540414154529572,0.6471429318189621
llava_1_5_7b,s_ffn,REAL,4,11976,0.6196368228788466,0.41938529908657074,0.5421022176742554,0.7561061829328537
llava_1_5_7b,s_ffn,REAL,5,11976,0.7501977852389525,0.47718314826488495,0.6562370955944061,0.9080516397953033
llava_1_5_7b,s_ffn,REAL,6,11976,1.0514269850988864,0.5448238849639893,0.8736556768417358,1.319685935974121
llava_1_5_7b,s_ffn,REAL,7,11976,1.9614343789450293,0.7175400853157043,1.6386762857437134,2.891144096851349
llava_1_5_7b,s_ffn,REAL,8,11976,1.929171717758667,0.8077951818704605,1.6909582018852234,2.8197813034057617
llava_1_5_7b,s_ffn,REAL,9,11976,2.2450943119281437,1.0018714368343353,1.9300581812858582,2.9731286764144897
llava_1_5_7b,s_ffn,REAL,10,11976,2.6433471985927763,1.4441379308700562,2.625686526298523,3.67732310295105
llava_1_5_7b,s_ffn,REAL,11,11976,3.8264847220585456,2.4059433937072754,3.9486942291259766,5.165931820869446
llava_1_5_7b,s_ffn,REAL,12,11976,5.793659388357071,4.298508524894714,5.479568243026733,7.003086566925049
llava_1_5_7b,s_ffn,REAL,13,11976,3.9352185806930167,2.631509006023407,3.773712158203125,5.18930459022522
llava_1_5_7b,s_ffn,REAL,14,11976,3.9882489098092875,2.8224358558654785,3.9411622285842896,5.047054767608643
llava_1_5_7b,s_ffn,REAL,15,11976,6.789653878682651,4.741981029510498,6.86350154876709,8.899964094161987
llava_1_5_7b,s_ffn,REAL,16,11976,4.8919576545113435,3.6537667512893677,5.084383010864258,6.208081245422363
llava_1_5_7b,s_ffn,REAL,17,11976,5.347152840515316,3.0880415439605713,5.287165880203247,7.525554895401001
llava_1_5_7b,s_ffn,REAL,18,11976,6.220403785265499,4.746521234512329,6.342540979385376,7.823467254638672
llava_1_5_7b,s_ffn,REAL,19,11976,5.620128182740353,3.8748347759246826,5.596310377120972,7.389834642410278
llava_1_5_7b,s_ffn,REAL,20,11976,6.714847871562144,4.9894280433654785,7.116742372512817,8.61354947090149
llava_1_5_7b,s_ffn,REAL,21,11976,8.944561716141745,6.740694642066956,9.395242691040039,11.410254001617432
llava_1_5_7b,s_ffn,REAL,22,11976,5.9803340904011515,3.8109241724014282,6.08345890045166,8.038014650344849
llava_1_5_7b,s_ffn,REAL,23,11976,6.172408751547386,4.291528582572937,6.383939266204834,8.032996654510498
llava_1_5_7b,s_ffn,REAL,24,11976,3.090114599829148,2.0094246864318848,3.110672116279602,4.058718681335449
llava_1_5_7b,s_ffn,REAL,25,11976,6.7456472389171065,4.568818211555481,6.692548751831055,8.777898788452148
llava_1_5_7b,s_ffn,REAL,26,11976,3.8763379102837825,2.5442035794258118,3.7818987369537354,4.890543460845947
llava_1_5_7b,s_ffn,REAL,27,11976,5.605324868585618,3.7260947227478027,5.740603685379028,7.2652024030685425
llava_1_5_7b,s_ffn,REAL,28,11976,0.7406105639533691,0.4514076039195061,0.607114851474762,0.8514609634876251
llava_1_5_7b,s_ffn,REAL,29,11976,2.87335384926406,1.7665434777736664,2.6130582094192505,3.5364150404930115
llava_1_5_7b,s_ffn,REAL,30,11976,3.9997030482313276,2.837419629096985,3.88142728805542,5.0258930921554565
llava_1_5_7b,s_ffn,REAL,31,11976,1.9346424121964592,1.3256279528141022,1.787405014038086,2.376275599002838
llava_1_5_7b,s_ffn,REAL,32,11976,20.592587087659258,16.64674186706543,19.126142501831055,22.248873710632324
llava_1_5_7b,s_ffn,HALL,1,3487,0.8661654564723744,0.6341387033462524,0.8026590943336487,0.9867347478866577
llava_1_5_7b,s_ffn,HALL,2,3487,0.5736777444418433,0.5138904452323914,0.5579981207847595,0.6203452348709106
llava_1_5_7b,s_ffn,HALL,3,3487,0.5474403954386403,0.4752603620290756,0.5387925505638123,0.6087624728679657
llava_1_5_7b,s_ffn,HALL,4,3487,0.4304487954665981,0.34522923827171326,0.4028637111186981,0.47622108459472656
llava_1_5_7b,s_ffn,HALL,5,3487,0.49941248066161403,0.3745468556880951,0.4562109708786011,0.5621026754379272
llava_1_5_7b,s_ffn,HALL,6,3487,0.612844614426899,0.4257507622241974,0.510219931602478,0.638772189617157
llava_1_5_7b,s_ffn,HALL,7,3487,0.8335817943663388,0.48483118414878845,0.613276481628418,0.8268786072731018
llava_1_5_7b,s_ffn,HALL,8,3487,0.9104287199032898,0.5556630790233612,0.7225838899612427,1.0104912519454956
llava_1_5_7b,s_ffn,HALL,9,3487,1.0807955521018655,0.6598406732082367,0.8614909052848816,1.1792029738426208
llava_1_5_7b,s_ffn,HALL,10,3487,1.4081242606535251,0.8803002834320068,1.1830949783325195,1.6685462594032288
llava_1_5_7b,s_ffn,HALL,11,3487,2.128578419398366,1.3450020551681519,1.875306487083435,2.6436413526535034
llava_1_5_7b,s_ffn,HALL,12,3487,4.599793245201299,3.6525774002075195,4.482288360595703,5.404473543167114
llava_1_5_7b,s_ffn,HALL,13,3487,2.6057738097470575,1.8270297646522522,2.4738752841949463,3.222112774848938
llava_1_5_7b,s_ffn,HALL,14,3487,3.6456724357598143,2.8088605403900146,3.680122137069702,4.500308275222778
llava_1_5_7b,s_ffn,HALL,15,3487,5.0604736344808146,3.5841211080551147,4.977683067321777,6.379207372665405
llava_1_5_7b,s_ffn,HALL,16,3487,3.8276070722509394,2.894115924835205,3.8105783462524414,4.746508836746216
llava_1_5_7b,s_ffn,HALL,17,3487,3.3308495393037316,2.4303656816482544,3.1463212966918945,3.968003749847412
llava_1_5_7b,s_ffn,HALL,18,3487,5.345543932548935,4.205550670623779,5.367530822753906,6.5858399868011475
llava_1_5_7b,s_ffn,HALL,19,3487,4.4025269481576474,3.5640292167663574,4.415304183959961,5.287822723388672
llava_1_5_7b,s_ffn,HALL,20,3487,6.2520696604648425,5.182399749755859,6.617579460144043,7.714259147644043
llava_1_5_7b,s_ffn,HALL,21,3487,9.021545114278247,7.801907777786255,9.681327819824219,10.985945701599121
llava_1_5_7b,s_ffn,HALL,22,3487,7.065090574505748,5.658484220504761,7.558323860168457,9.032900333404541
llava_1_5_7b,s_ffn,HALL,23,3487,7.035116655747255,6.146103382110596,7.489163875579834,8.549459457397461
llava_1_5_7b,s_ffn,HALL,24,3487,3.525074447042319,2.9381539821624756,3.6685402393341064,4.306257724761963
llava_1_5_7b,s_ffn,HALL,25,3487,7.633439857787275,6.258050441741943,8.085508346557617,9.49374532699585
llava_1_5_7b,s_ffn,HALL,26,3487,4.171920719129977,3.235979437828064,4.269084453582764,5.169571876525879
llava_1_5_7b,s_ffn,HALL,27,3487,6.069202661454455,5.050603866577148,6.39833927154541,7.397980213165283
llava_1_5_7b,s_ffn,HALL,28,3487,0.570717864608163,0.4132400155067444,0.5036677122116089,0.6280626952648163
llava_1_5_7b,s_ffn,HALL,29,3487,2.748808564234163,2.080992579460144,2.7273306846618652,3.394093632698059
llava_1_5_7b,s_ffn,HALL,30,3487,3.9135928965756706,3.092539668083191,3.8928744792938232,4.776260614395142
llava_1_5_7b,s_ffn,HALL,31,3487,1.5943448357657988,1.2533060908317566,1.5268757343292236,1.851363480091095
llava_1_5_7b,s_ffn,HALL,32,3487,16.00739173230039,14.017468452453613,15.440094947814941,17.140284538269043
llava_1_5_7b,gross_gain,REAL,1,11976,1.4705360427521033,1.0512353065468725,1.332151099614189,1.985687615958635
llava_1_5_7b,gross_gain,REAL,2,11976,0.7808506993879426,0.6614916309055101,0.7548158431800903,0.8618361984516476
llava_1_5_7b,gross_gain,REAL,3,11976,0.5761931120946663,0.5338597019453372,0.5686603731191919,0.6078977142133097
llava_1_5_7b,gross_gain,REAL,4,11976,0.7182406006542155,0.6800910471704184,0.7082579125328863,0.7455928691296996
llava_1_5_7b,gross_gain,REAL,5,11976,0.7470747854221552,0.7047166839807084,0.7473397648389721,0.7874951115501791
llava_1_5_7b,gross_gain,REAL,6,11976,0.7299529777631333,0.6760727621924493,0.7338081336212288,0.7825316315860099
llava_1_5_7b,gross_gain,REAL,7,11976,0.7350198437373435,0.6809227272338872,0.7383578118583263,0.7823127333836511
llava_1_5_7b,gross_gain,REAL,8,11976,0.7213043046602178,0.6790145311508553,0.7235928221824646,0.7575199471312556
llava_1_5_7b,gross_gain,REAL,9,11976,0.6386262558823359,0.6127777834667378,0.6415432304225164,0.6648066538125978
llava_1_5_7b,gross_gain,REAL,10,11976,0.6475530570371182,0.61822072726156,0.6497321206753994,0.6761024578214208
llava_1_5_7b,gross_gain,REAL,11,11976,0.6494467795636655,0.6242723969902106,0.648877548972997,0.675178542281055
llava_1_5_7b,gross_gain,REAL,12,11976,0.5971692791359839,0.5671892178160931,0.5970905399572348,0.6248370731103039
llava_1_5_7b,gross_gain,REAL,13,11976,0.5966588094451651,0.5627543221629245,0.5979492379649081,0.6280628503837742
llava_1_5_7b,gross_gain,REAL,14,11976,0.5317187560460541,0.5001907653009063,0.5366693430057199,0.5612780694151793
llava_1_5_7b,gross_gain,REAL,15,11976,0.5016610419219389,0.4755912857399844,0.5029244607214843,0.5260193340713717
llava_1_5_7b,gross_gain,REAL,16,11976,0.45626416927329433,0.43504821235976177,0.4551130025776472,0.4743932083609723
llava_1_5_7b,gross_gain,REAL,17,11976,0.4764261518760999,0.44917584479805905,0.4717467886850108,0.4999029270243973
llava_1_5_7b,gross_gain,REAL,18,11976,0.4290434996990493,0.4030254027410455,0.42279173913540846,0.4473145858851729
llava_1_5_7b,gross_gain,REAL,19,11976,0.41728755569607473,0.385069907347512,0.4137124490852122,0.4442981147013298
llava_1_5_7b,gross_gain,REAL,20,11976,0.3274304095424609,0.3071687107713357,0.3236299401681981,0.3423965295182132
llava_1_5_7b,gross_gain,REAL,21,11976,0.3622065169804189,0.33005514612245385,0.3539461941300218,0.3852280228993049
llava_1_5_7b,gross_gain,REAL,22,11976,0.2881946700314282,0.26654025305983275,0.28381948590244765,0.3058209744016053
llava_1_5_7b,gross_gain,REAL,23,11976,0.27344644532583023,0.24939141367580703,0.26661758073491515,0.2877430463616079
llava_1_5_7b,gross_gain,REAL,24,11976,0.24865861784797855,0.2276591621209481,0.24490162297675394,0.26423341684600066
llava_1_5_7b,gross_gain,REAL,25,11976,0.2512223654036319,0.2290630519068651,0.24516634029589693,0.2651279171946761
llava_1_5_7b,gross_gain,REAL,26,11976,0.2547494611853632,0.22474284024382218,0.24073333367899724,0.26052969347428495
llava_1_5_7b,gross_gain,REAL,27,11976,0.2290870588080036,0.21081709128242468,0.22414751002611946,0.23906614358892075
llava_1_5_7b,gross_gain,REAL,28,11976,0.2233539960834218,0.209052701204356,0.22061869299211734,0.23277437576709817
llava_1_5_7b,gross_gain,REAL,29,11976,0.21567919111797937,0.19266094085701546,0.20376452306769716,0.21937448362127845
llava_1_5_7b,gross_gain,REAL,30,11976,0.2161621952535872,0.20121352310325777,0.2118464023118795,0.22462114641728792
llava_1_5_7b,gross_gain,REAL,31,11976,0.29765525087035677,0.28042139499425156,0.2934688075953251,0.3098412665636329
llava_1_5_7b,gross_gain,REAL,32,11976,1.3334382558080653,1.1536340694277776,1.3121330546818801,1.500074161856456
llava_1_5_7b,gross_gain,HALL,1,3487,1.3985092128967525,1.0424419867029775,1.4282843606352489,1.6244891436317817
llava_1_5_7b,gross_gain,HALL,2,3487,0.8278618397262241,0.7145539694293461,0.7952873978548709,0.9210837855286726
llava_1_5_7b,gross_gain,HALL,3,3487,0.5909111189795422,0.5547980963927941,0.5937653570103102,0.622144842099184
llava_1_5_7b,gross_gain,HALL,4,3487,0.703197022234764,0.6679805218793425,0.6977090448736891,0.7316807690879994
llava_1_5_7b,gross_gain,HALL,5,3487,0.7203339215979248,0.6873645123398672,0.7226668581150905,0.751183475926533
llava_1_5_7b,gross_gain,HALL,6,3487,0.6959721617139125,0.6608089229392557,0.693153363662367,0.7275928272075114
llava_1_5_7b,gross_gain,HALL,7,3487,0.6891320340188085,0.6458771352918778,0.679807444280319,0.7188646431573723
llava_1_5_7b,gross_gain,HALL,8,3487,0.7054041235364531,0.6732729953706268,0.7075927124725256,0.7384669389353083
llava_1_5_7b,gross_gain,HALL,9,3487,0.6360412788768343,0.6142139214722242,0.6383816415128412,0.6574850971723993
llava_1_5_7b,gross_gain,HALL,10,3487,0.637634393866454,0.6119533281894903,0.6378172840451872,0.6621741947590198
llava_1_5_7b,gross_gain,HALL,11,3487,0.6466857490611418,0.624297145713307,0.6473338895517586,0.6712058773218862
llava_1_5_7b,gross_gain,HALL,12,3487,0.5805031863563791,0.5510344825501313,0.5774986097021393,0.6050377951664716
llava_1_5_7b,gross_gain,HALL,13,3487,0.60470887656679,0.5781598491893133,0.6068062616821163,0.6324966431144159
llava_1_5_7b,gross_gain,HALL,14,3487,0.5321201774194856,0.5080987924424096,0.533782369774324,0.5585164413489083
llava_1_5_7b,gross_gain,HALL,15,3487,0.4711509379042699,0.4434588982237919,0.46592086570249003,0.4952363310998617
llava_1_5_7b,gross_gain,HALL,16,3487,0.45996087565449656,0.4429699231024885,0.4590389335857734,0.4760324173946817
