model,signal,label,support,layer_from,layer_to,n_images,mean,std,se
llava_1_5_7b,attention_evidence,REAL,all_visual_tokens,5,6,3931,0.01668038857818603,0.007368256430922755,0.0001175203861809027
llava_1_5_7b,attention_evidence,REAL,all_visual_tokens,6,7,3931,0.03559580258646029,0.018827081707690853,0.0003002835112607706
llava_1_5_7b,attention_evidence,REAL,all_visual_tokens,7,8,3931,0.032697633348776844,0.01224313850149642,0.00019527256933183973
llava_1_5_7b,attention_evidence,REAL,all_visual_tokens,8,9,3931,0.03346389353263927,0.012890726287139597,0.00020560130413746199
llava_1_5_7b,attention_evidence,REAL,all_visual_tokens,9,10,3931,0.039216962362694334,0.017917115546646382,0.0002857699590167552
llava_1_5_7b,attention_evidence,REAL,all_visual_tokens,10,11,3931,0.04373819658618503,0.015248922340145145,0.00024321347377862982
llava_1_5_7b,attention_evidence,REAL,all_visual_tokens,11,12,3931,0.041164438555567236,0.011870597223538396,0.0001893307029942059
llava_1_5_7b,attention_evidence,REAL,all_visual_tokens,12,13,3931,0.04676611296722632,0.012890898148514284,0.00020560404524932639
llava_1_5_7b,attention_evidence,REAL,all_visual_tokens,13,14,3931,0.04753639968218724,0.016695218162548396,0.00026628124363356286
llava_1_5_7b,attention_evidence,REAL,all_visual_tokens,14,15,3931,0.05911997492614441,0.017879769078165884,0.00028517429959047603
llava_1_5_7b,attention_evidence,REAL,all_visual_tokens,15,16,3931,0.040523219728073344,0.011215259817956914,0.00017887836522546165
llava_1_5_7b,attention_evidence,REAL,all_visual_tokens,16,17,3931,0.043814021876047236,0.018844102617871394,0.0003005549871460523
llava_1_5_7b,attention_evidence,REAL,all_visual_tokens,17,18,3931,0.05484905877441767,0.016099189141922064,0.00025677484801124605
llava_1_5_7b,attention_evidence,REAL,all_visual_tokens,18,19,3931,0.05526581651755521,0.014227157534548052,0.00022691678328399845
llava_1_5_7b,attention_evidence,REAL,all_visual_tokens,19,20,3931,0.06677830445003764,0.018027966945498526,0.00028753798912318915
llava_1_5_7b,attention_evidence,REAL,all_visual_tokens,20,21,3931,0.04955823880463225,0.013646882860722947,0.0002176616624289845
llava_1_5_7b,attention_evidence,REAL,all_visual_tokens,21,22,3931,0.04390184988683036,0.01234826425850925,0.00019694927801828813
llava_1_5_7b,attention_evidence,REAL,all_visual_tokens,22,23,3931,0.04836740785666214,0.013787248534903259,0.0002199004319928374
llava_1_5_7b,attention_evidence,REAL,all_visual_tokens,23,24,3931,0.05236084213282764,0.016622037314623115,0.00026511404192311043
llava_1_5_7b,attention_evidence,REAL,all_visual_tokens,24,25,3931,0.057155241584203924,0.01636259827586046,0.0002609761055861185
llava_1_5_7b,attention_evidence,REAL,all_visual_tokens,25,26,3931,0.07651714563532751,0.018812841916033475,0.0003000563929688925
llava_1_5_7b,attention_evidence,REAL,all_visual_tokens,26,27,3931,0.07034868322250286,0.017287481597132063,0.0002757275798469706
llava_1_5_7b,attention_evidence,REAL,all_visual_tokens,27,28,3931,0.16510129275515437,0.04047703159137193,0.0006455905041674704
llava_1_5_7b,attention_evidence,REAL,all_visual_tokens,28,29,3931,0.08916653070482278,0.029002413738725922,0.00046257549458366835
llava_1_5_7b,attention_evidence,REAL,all_visual_tokens,29,30,3931,0.05497736015995096,0.015471851806753808,0.0002467690988104899
llava_1_5_7b,attention_evidence,REAL,all_visual_tokens,30,31,3931,0.059988872333129106,0.015407359876766414,0.0002457404814450759
llava_1_5_7b,attention_evidence,REAL,all_visual_tokens,31,32,3931,0.049818761692235744,0.01540487369422664,0.0002457008279483593
llava_1_5_7b,attention_evidence,REAL,union_top32,1,2,3931,0.052195163378295356,0.012746463427223492,0.0002033003762086034
llava_1_5_7b,attention_evidence,REAL,union_top32,2,3,3931,0.18695610250090255,0.06367183221875268,0.0010155371737322076
llava_1_5_7b,attention_evidence,REAL,union_top32,3,4,3931,0.011126929335941754,0.009128886191793617,0.00014560164140850094
llava_1_5_7b,attention_evidence,REAL,union_top32,4,5,3931,0.011622874290712938,0.008170645998081316,0.00013031813998928805
llava_1_5_7b,attention_evidence,REAL,union_top32,5,6,3931,0.01406351181459799,0.00894221219830314,0.00014262427491608848
llava_1_5_7b,attention_evidence,REAL,union_top32,6,7,3931,0.036230058696536054,0.023255596837628623,0.0003709163418574495
llava_1_5_7b,attention_evidence,REAL,union_top32,7,8,3931,0.0264535750897615,0.015380656156372843,0.0002453145690786239
llava_1_5_7b,attention_evidence,REAL,union_top32,8,9,3931,0.03274191490662834,0.01807928387068883,0.0002883564710697012
llava_1_5_7b,attention_evidence,REAL,union_top32,9,10,3931,0.04116847868513622,0.024329455160384022,0.0003880439005922622
llava_1_5_7b,attention_evidence,REAL,union_top32,10,11,3931,0.046763984246937125,0.02188725999345657,0.00034909198274885657
llava_1_5_7b,attention_evidence,REAL,union_top32,11,12,3931,0.0412343676659013,0.015873868513963964,0.00025318108502804824
llava_1_5_7b,attention_evidence,REAL,union_top32,12,13,3931,0.04570148450601301,0.016599665163490547,0.0002647572161441157
llava_1_5_7b,attention_evidence,REAL,union_top32,13,14,3931,0.04594354740981533,0.020921387583309182,0.0003336867508997548
llava_1_5_7b,attention_evidence,REAL,union_top32,14,15,3931,0.05648570680335501,0.019584753212574413,0.0003123680320272432
llava_1_5_7b,attention_evidence,REAL,union_top32,15,16,3931,0.03661792277763838,0.012924900185225609,0.00020614636248851505
llava_1_5_7b,attention_evidence,REAL,union_top32,16,17,3931,0.04122757424745653,0.021168071182517408,0.000337621243695334
llava_1_5_7b,attention_evidence,REAL,union_top32,17,18,3931,0.05285450333316676,0.019169462748727537,0.00030574433534322063
llava_1_5_7b,attention_evidence,REAL,union_top32,18,19,3931,0.051809556333050115,0.016793296253041417,0.0002678455451991616
llava_1_5_7b,attention_evidence,REAL,union_top32,19,20,3931,0.06628155293517882,0.022038258541545987,0.0003515003418838279
llava_1_5_7b,attention_evidence,REAL,union_top32,20,21,3931,0.0441883269880328,0.01636731332656506,0.00026105130853064986
llava_1_5_7b,attention_evidence,REAL,union_top32,21,22,3931,0.040010446563876714,0.01488726324303703,0.00023744517334603214
llava_1_5_7b,attention_evidence,REAL,union_top32,22,23,3931,0.04673636887773125,0.01652533497781666,0.0002635716830119308
llava_1_5_7b,attention_evidence,REAL,union_top32,23,24,3931,0.051701098755599056,0.020461536977008095,0.00032635233992415064
llava_1_5_7b,attention_evidence,REAL,union_top32,24,25,3931,0.059139851484039274,0.020358418878964637,0.00032470765249803865
llava_1_5_7b,attention_evidence,REAL,union_top32,25,26,3931,0.07912165009829113,0.024407309557822457,0.0003892856433218513
llava_1_5_7b,attention_evidence,REAL,union_top32,26,27,3931,0.0777372597569623,0.023458101291947742,0.00037414619710177295
llava_1_5_7b,attention_evidence,REAL,union_top32,27,28,3931,0.19129997948802965,0.05319004462138966,0.0008483573615396463
llava_1_5_7b,attention_evidence,REAL,union_top32,28,29,3931,0.10513500466940892,0.03706033937325524,0.0005910957953175949
llava_1_5_7b,attention_evidence,REAL,union_top32,29,30,3931,0.06013571953481995,0.020169551283063525,0.0003216952990307778
llava_1_5_7b,attention_evidence,REAL,union_top32,30,31,3931,0.06942783806191559,0.02249329614050796,0.0003587579875505036
llava_1_5_7b,attention_evidence,REAL,union_top32,31,32,3931,0.05075490473184656,0.021046121863412166,0.00033567620673711953
qwen2_5_vl_7b,attention_distribution,HALL,all_visual_tokens,1,2,752,0.04080377740319818,0.021401718778807994,0.0007804403819277896
qwen2_5_vl_7b,attention_distribution,HALL,all_visual_tokens,2,3,752,0.055635676830709774,0.028035609998476305,0.0010223535035165084
qwen2_5_vl_7b,attention_distribution,HALL,all_visual_tokens,3,4,752,0.03494221030021126,0.020120669769889202,0.0007337253312292081
qwen2_5_vl_7b,attention_distribution,HALL,all_visual_tokens,4,5,752,0.07407856760348411,0.028641554475493124,0.001044450025013572
qwen2_5_vl_7b,attention_distribution,HALL,all_visual_tokens,5,6,752,0.07571857516713282,0.032757738145808846,0.0011945517990321658
qwen2_5_vl_7b,attention_distribution,HALL,all_visual_tokens,6,7,752,0.08799115022485877,0.04284431926928457,0.0015623715664868185
qwen2_5_vl_7b,attention_distribution,HALL,all_visual_tokens,7,8,752,0.04441932661884881,0.01799074951893252,0.0006560551314049606
qwen2_5_vl_7b,attention_distribution,HALL,all_visual_tokens,8,9,752,0.0701109195137991,0.0362779117580926,0.0013229193225388865
qwen2_5_vl_7b,attention_distribution,HALL,all_visual_tokens,9,10,752,0.06194527721171208,0.02668966643652005,0.0009732719919611598
qwen2_5_vl_7b,attention_distribution,HALL,all_visual_tokens,10,11,752,0.05880266657109035,0.021929982757526615,0.0007997041871188985
qwen2_5_vl_7b,attention_distribution,HALL,all_visual_tokens,11,12,752,0.08422482117733106,0.03212600203379779,0.0011715147533803145
qwen2_5_vl_7b,attention_distribution,HALL,all_visual_tokens,12,13,752,0.042782562896312076,0.015447977806417018,0.0005633297878481706
qwen2_5_vl_7b,attention_distribution,HALL,all_visual_tokens,13,14,752,0.04836166377100063,0.01880829512833005,0.0006858679522459386
qwen2_5_vl_7b,attention_distribution,HALL,all_visual_tokens,14,15,752,0.08084287456771795,0.037307168839125215,0.0013604524663823792
qwen2_5_vl_7b,attention_distribution,HALL,all_visual_tokens,15,16,752,0.050849610090037765,0.018019955086031148,0.0006571201488540938
qwen2_5_vl_7b,attention_distribution,HALL,all_visual_tokens,16,17,752,0.10135145362545835,0.041554553820574235,0.0015153386599342158
qwen2_5_vl_7b,attention_distribution,HALL,all_visual_tokens,17,18,752,0.0637629925808374,0.021670436473941367,0.0007902395080067804
qwen2_5_vl_7b,attention_distribution,HALL,all_visual_tokens,18,19,752,0.05575212559841098,0.020031580221621215,0.0007304765696790428
qwen2_5_vl_7b,attention_distribution,HALL,all_visual_tokens,19,20,752,0.07874233308842683,0.02894129851851034,0.0010553805655851348
qwen2_5_vl_7b,attention_distribution,HALL,all_visual_tokens,20,21,752,0.03911169164596086,0.014252830650603133,0.0005197472554177892
qwen2_5_vl_7b,attention_distribution,HALL,all_visual_tokens,21,22,752,0.05143603317915125,0.021916981218131737,0.0007992300697605752
qwen2_5_vl_7b,attention_distribution,HALL,all_visual_tokens,22,23,752,0.05739651869566358,0.02124965445409659,0.0007748951665699991
qwen2_5_vl_7b,attention_distribution,HALL,all_visual_tokens,23,24,752,0.05323548267218978,0.01944083037959158,0.000708934139507784
qwen2_5_vl_7b,attention_distribution,HALL,all_visual_tokens,24,25,752,0.05786922793993925,0.019717907156231274,0.0007190380899249872
qwen2_5_vl_7b,attention_distribution,HALL,all_visual_tokens,25,26,752,0.06169244469678466,0.01914907754641757,0.0006982950083751807
qwen2_5_vl_7b,attention_distribution,HALL,all_visual_tokens,26,27,752,0.036226252232618786,0.012695135522146557,0.0004629439587506317
qwen2_5_vl_7b,attention_distribution,HALL,all_visual_tokens,27,28,752,0.03346244535072053,0.01437829950897668,0.0005243226339077663
qwen2_5_vl_7b,attention_distribution,HALL,union_top32,1,2,752,0.0385664429396708,0.022240654974240305,0.0008110332371812921
qwen2_5_vl_7b,attention_distribution,HALL,union_top32,2,3,752,0.07398300625859423,0.039111594337168404,0.0014262530938650426
qwen2_5_vl_7b,attention_distribution,HALL,union_top32,3,4,752,0.041838933607226514,0.03174040941117,0.001157453637225001
qwen2_5_vl_7b,attention_distribution,HALL,union_top32,4,5,752,0.10690627032098302,0.04418416385112721,0.0016112306711215626
qwen2_5_vl_7b,attention_distribution,HALL,union_top32,5,6,752,0.10145368127330662,0.049262076226605916,0.0017964030824906265
qwen2_5_vl_7b,attention_distribution,HALL,union_top32,6,7,752,0.12250390566608056,0.06596160945993033,0.002405372400765045
qwen2_5_vl_7b,attention_distribution,HALL,union_top32,7,8,752,0.05407748866003958,0.026945475522400137,0.0009826003894954055
qwen2_5_vl_7b,attention_distribution,HALL,union_top32,8,9,752,0.08890420235594378,0.05216314022055727,0.001902194001193767
qwen2_5_vl_7b,attention_distribution,HALL,union_top32,9,10,752,0.0732529795124255,0.03790415803589083,0.001382222422410017
qwen2_5_vl_7b,attention_distribution,HALL,union_top32,10,11,752,0.06513772298522452,0.028621678018179646,0.0010437252051943124
qwen2_5_vl_7b,attention_distribution,HALL,union_top32,11,12,752,0.09818683851490471,0.04234224974427143,0.00154406297473747
qwen2_5_vl_7b,attention_distribution,HALL,union_top32,12,13,752,0.04806584212185934,0.021763640087317456,0.0007936382940749494
qwen2_5_vl_7b,attention_distribution,HALL,union_top32,13,14,752,0.05657191631542717,0.02748400928933996,0.001002238695329407
qwen2_5_vl_7b,attention_distribution,HALL,union_top32,14,15,752,0.0767064163352343,0.03810787543592557,0.0013896512316160271
qwen2_5_vl_7b,attention_distribution,HALL,union_top32,15,16,752,0.04613147462728096,0.020790225358738854,0.0007581415112979387
qwen2_5_vl_7b,attention_distribution,HALL,union_top32,16,17,752,0.09013098506058784,0.04763684739516178,0.0017371370850704435
qwen2_5_vl_7b,attention_distribution,HALL,union_top32,17,18,752,0.056074958210414715,0.022896970178407326,0.0008349665901002325
qwen2_5_vl_7b,attention_distribution,HALL,union_top32,18,19,752,0.05775966790029185,0.025631512028662776,0.0009346850710347695
qwen2_5_vl_7b,attention_distribution,HALL,union_top32,19,20,752,0.07056691791822618,0.03342705357779093,0.001218959221481035
qwen2_5_vl_7b,attention_distribution,HALL,union_top32,20,21,752,0.03325060401805379,0.01615018674820766,0.0005889367131791799
qwen2_5_vl_7b,attention_distribution,HALL,union_top32,21,22,752,0.049503074409043855,0.02611244225195799,0.0009522227917677787
qwen2_5_vl_7b,attention_distribution,HALL,union_top32,22,23,752,0.056327171975429705,0.025332164442271436,0.0009237689877487974
qwen2_5_vl_7b,attention_distribution,HALL,union_top32,23,24,752,0.05148415344747457,0.02341845151570224,0.0008539830578079408
qwen2_5_vl_7b,attention_distribution,HALL,union_top32,24,25,752,0.05624870793953379,0.023959561925897113,0.0008737153241535652
qwen2_5_vl_7b,attention_distribution,HALL,union_top32,25,26,752,0.061631132402714894,0.023217307216187012,0.0008466480799232812
qwen2_5_vl_7b,attention_distribution,HALL,union_top32,26,27,752,0.03329208182379049,0.015109395926843362,0.0005509829771018324
qwen2_5_vl_7b,attention_distribution,HALL,union_top32,27,28,752,0.027297343479152372,0.015329225974693925,0.0005589993541170084
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,1,2,3630,0.03581409768917221,0.01563168217766517,0.00025944924061996035
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,2,3,3630,0.05436433479497748,0.0241377102260612,0.00040062934476778306
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,3,4,3630,0.034130264476413735,0.014598562987254825,0.00024230188652362033
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,4,5,3630,0.07073197546402203,0.02201714937579119,0.00036543301106307946
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,5,6,3630,0.07532498173354085,0.024326333679566225,0.00040376005144533543
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,6,7,3630,0.08046386518025611,0.030274475575544576,0.0005024852481625746
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,7,8,3630,0.038589607126826096,0.014455184659892508,0.00023992214276138694
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,8,9,3630,0.06445409112530388,0.02742059781603795,0.0004551175746703296
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,9,10,3630,0.049811198564949276,0.02037843503072958,0.00033823419857527496
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,10,11,3630,0.045090366580803204,0.019738649978711484,0.0003276152681223984
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,11,12,3630,0.0639019222853105,0.019262005872753576,0.0003197040945243672
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,12,13,3630,0.03692981888162942,0.010080376609389612,0.000167310595670004
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,13,14,3630,0.03821392065329739,0.013835838629951887,0.0002296424521098794
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,14,15,3630,0.05723039622652055,0.02548816360265943,0.0004230437016532943
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,15,16,3630,0.044680451648951236,0.01191125472772076,0.0001976988758352338
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,16,17,3630,0.08557360115417435,0.03335644947002914,0.0005536387822126121
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,17,18,3630,0.05324993580733695,0.01583290427011505,0.0002627890551382388
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,18,19,3630,0.05641497804298381,0.017853175549647625,0.00029632081732247563
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,19,20,3630,0.07200979919124076,0.021794076063243947,0.00036173051757036655
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,20,21,3630,0.03629010866239626,0.010899297535947641,0.00018090276125451506
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,21,22,3630,0.05150313245609772,0.015330575271500654,0.00025445157259793315
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,22,23,3630,0.06133059981502285,0.016670771304749466,0.00027669568165518524
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,23,24,3630,0.05337137073001339,0.01541381135982455,0.00025583309633046315
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,24,25,3630,0.054056973209907364,0.014653357902005764,0.00024321135351894338
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,25,26,3630,0.06175061267320857,0.015378832104164157,0.0002552525227737984
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,26,27,3630,0.039864416814540046,0.011308106839433608,0.0001876880363223102
qwen2_5_vl_7b,attention_distribution,REAL,all_visual_tokens,27,28,3630,0.03504761194671727,0.010366694160673868,0.0001720627951078231
qwen2_5_vl_7b,attention_distribution,REAL,union_top32,1,2,3630,0.03519961427353302,0.016929351432271936,0.00028098750495114336
qwen2_5_vl_7b,attention_distribution,REAL,union_top32,2,3,3630,0.07506598961788433,0.03555906474401477,0.0005901970267904107
qwen2_5_vl_7b,attention_distribution,REAL,union_top32,3,4,3630,0.04030562009528977,0.02300346533749308,0.0003818035413979742
qwen2_5_vl_7b,attention_distribution,REAL,union_top32,4,5,3630,0.09796294608043081,0.032944156575742053,0.0005467956877126082
qwen2_5_vl_7b,attention_distribution,REAL,union_top32,5,6,3630,0.09577810090168613,0.037143719592897424,0.0006164985785053492
qwen2_5_vl_7b,attention_distribution,REAL,union_top32,6,7,3630,0.10669390267125503,0.04730776629780587,0.0007851979014088161
qwen2_5_vl_7b,attention_distribution,REAL,union_top32,7,8,3630,0.044066749745081936,0.02057681719890086,0.000341526877015099
qwen2_5_vl_7b,attention_distribution,REAL,union_top32,8,9,3630,0.07717405941193672,0.041194580330886715,0.000683733360429857
qwen2_5_vl_7b,attention_distribution,REAL,union_top32,9,10,3630,0.05778820229227303,0.028587338729972232,0.0004744827358014205
qwen2_5_vl_7b,attention_distribution,REAL,union_top32,10,11,3630,0.04756554284366489,0.024407051121663494,0.00040509977156111704
qwen2_5_vl_7b,attention_distribution,REAL,union_top32,11,12,3630,0.06929308035033793,0.026774280688217203,0.0004443902270882274
qwen2_5_vl_7b,attention_distribution,REAL,union_top32,12,13,3630,0.03968276274044159,0.014530950590575404,0.000241179679407611
qwen2_5_vl_7b,attention_distribution,REAL,union_top32,13,14,3630,0.043813637183779036,0.019752827124002354,0.0003278505754641207
qwen2_5_vl_7b,attention_distribution,REAL,union_top32,14,15,3630,0.055787986284506715,0.027103278660192298,0.0004498508213495672
qwen2_5_vl_7b,attention_distribution,REAL,union_top32,15,16,3630,0.04282182009156906,0.014473741849113127,0.0002402301485535089
qwen2_5_vl_7b,attention_distribution,REAL,union_top32,16,17,3630,0.07248555281232869,0.03758547235065056,0.0006238306376041828
qwen2_5_vl_7b,attention_distribution,REAL,union_top32,17,18,3630,0.049108945271487736,0.016849915591498794,0.00027966905640975433
qwen2_5_vl_7b,attention_distribution,REAL,union_top32,18,19,3630,0.056842918938267,0.023096228778598224,0.00038334319682843145
qwen2_5_vl_7b,attention_distribution,REAL,union_top32,19,20,3630,0.06534538344113212,0.02546594347882199,0.00042267489974249654
qwen2_5_vl_7b,attention_distribution,REAL,union_top32,20,21,3630,0.030396769825913033,0.012044830691878738,0.0001999159233718952
qwen2_5_vl_7b,attention_distribution,REAL,union_top32,21,22,3630,0.050660896038549334,0.019461962965747395,0.0003230229130203027
qwen2_5_vl_7b,attention_distribution,REAL,union_top32,22,23,3630,0.060700974045398315,0.021581558808296996,0.00035820322986147195
qwen2_5_vl_7b,attention_distribution,REAL,union_top32,23,24,3630,0.0515274771358356,0.019009217014901818,0.0003155083927143255
qwen2_5_vl_7b,attention_distribution,REAL,union_top32,24,25,3630,0.05325352358465024,0.018551777081509315,0.0003079159633136366
qwen2_5_vl_7b,attention_distribution,REAL,union_top32,25,26,3630,0.06272443691807345,0.019387937669457254,0.00032179426682017807
qwen2_5_vl_7b,attention_distribution,REAL,union_top32,26,27,3630,0.039057876713337894,0.014017329104579531,0.0002326547680773303
qwen2_5_vl_7b,attention_distribution,REAL,union_top32,27,28,3630,0.028750994126248295,0.011046405932972188,0.0001833444154196293
qwen2_5_vl_7b,attention_evidence,HALL,all_visual_tokens,1,2,752,0.03900854848820637,0.0200058191355825,0.0007295371595300395
qwen2_5_vl_7b,attention_evidence,HALL,all_visual_tokens,2,3,752,0.06200559678774802,0.030832904339880673,0.0011243603323480226
qwen2_5_vl_7b,attention_evidence,HALL,all_visual_tokens,3,4,752,0.03477149291281054,0.020443189961510386,0.000745486432481389
qwen2_5_vl_7b,attention_evidence,HALL,all_visual_tokens,4,5,752,0.08318181168733839,0.030673771855533407,0.0011185573677289344
qwen2_5_vl_7b,attention_evidence,HALL,all_visual_tokens,5,6,752,0.07927422019395422,0.03448454107046169,0.0012575218225129227
qwen2_5_vl_7b,attention_evidence,HALL,all_visual_tokens,6,7,752,0.08506616242130861,0.043461005609199285,0.0015848598034189504
qwen2_5_vl_7b,attention_evidence,HALL,all_visual_tokens,7,8,752,0.050311092755440226,0.01991294500365927,0.0007261503884142003
qwen2_5_vl_7b,attention_evidence,HALL,all_visual_tokens,8,9,752,0.07531029323333914,0.03795040689889396,0.0013839089449122015
qwen2_5_vl_7b,attention_evidence,HALL,all_visual_tokens,9,10,752,0.06454119389440785,0.028429794844682686,0.0010367279458266317
qwen2_5_vl_7b,attention_evidence,HALL,all_visual_tokens,10,11,752,0.07111474772063182,0.02553571312410147,0.0009311916444349339
qwen2_5_vl_7b,attention_evidence,HALL,all_visual_tokens,11,12,752,0.08763452470203505,0.03414837750954785,0.0012452631987742728
qwen2_5_vl_7b,attention_evidence,HALL,all_visual_tokens,12,13,752,0.04466280601720544,0.015338050671635245,0.0005593211577030878
qwen2_5_vl_7b,attention_evidence,HALL,all_visual_tokens,13,14,752,0.05020492064687324,0.019655000663107623,0.0007167441261538264
qwen2_5_vl_7b,attention_evidence,HALL,all_visual_tokens,14,15,752,0.08333458420523304,0.03828376086818389,0.001396065113386268
qwen2_5_vl_7b,attention_evidence,HALL,all_visual_tokens,15,16,752,0.05576777452246306,0.020379258447496933,0.000743155090044384
qwen2_5_vl_7b,attention_evidence,HALL,all_visual_tokens,16,17,752,0.10464390013565092,0.04377300221481893,0.0015962371489754708
qwen2_5_vl_7b,attention_evidence,HALL,all_visual_tokens,17,18,752,0.0626759982935371,0.021585801570053097,0.0007871531906227585
qwen2_5_vl_7b,attention_evidence,HALL,all_visual_tokens,18,19,752,0.06018576670457867,0.023024852303649767,0.0008396299713780378
qwen2_5_vl_7b,attention_evidence,HALL,all_visual_tokens,19,20,752,0.08529777915038644,0.03346857187300729,0.0012204732379257203
qwen2_5_vl_7b,attention_evidence,HALL,all_visual_tokens,20,21,752,0.03969547598612832,0.01515500838652361,0.0005526462923626967
qwen2_5_vl_7b,attention_evidence,HALL,all_visual_tokens,21,22,752,0.05132853591497591,0.02240386427882521,0.0008169848681377057
qwen2_5_vl_7b,attention_evidence,HALL,all_visual_tokens,22,23,752,0.06261705622532741,0.025021424882462708,0.0009124374819364075
qwen2_5_vl_7b,attention_evidence,HALL,all_visual_tokens,23,24,752,0.053228104209646264,0.01991865315642932,0.0007263585433280183
qwen2_5_vl_7b,attention_evidence,HALL,all_visual_tokens,24,25,752,0.05894868458779727,0.02052967959265581,0.0007486403848093097
qwen2_5_vl_7b,attention_evidence,HALL,all_visual_tokens,25,26,752,0.059291324697117856,0.019439982985831335,0.0007089032382368756
qwen2_5_vl_7b,attention_evidence,HALL,all_visual_tokens,26,27,752,0.036542352014023095,0.013808047346236363,0.0005035276771903232
qwen2_5_vl_7b,attention_evidence,HALL,all_visual_tokens,27,28,752,0.032501519154856336,0.014425816433269177,0.0005260553978472491
qwen2_5_vl_7b,attention_evidence,HALL,union_top32,1,2,752,0.03465517935531333,0.019851310088617912,0.0007239027943245801
qwen2_5_vl_7b,attention_evidence,HALL,union_top32,2,3,752,0.07319684267697975,0.03881627780713908,0.0014154840080795638
qwen2_5_vl_7b,attention_evidence,HALL,union_top32,3,4,752,0.038503056473812046,0.0297080003819411,0.0010833393057828216
qwen2_5_vl_7b,attention_evidence,HALL,union_top32,4,5,752,0.11083917316802322,0.04433658251515251,0.0016167888079046055
qwen2_5_vl_7b,attention_evidence,HALL,union_top32,5,6,752,0.09890513679884533,0.04813934889490955,0.0017554614293175403
qwen2_5_vl_7b,attention_evidence,HALL,union_top32,6,7,752,0.11261202400906924,0.06152860868233938,0.0022437174955816787
qwen2_5_vl_7b,attention_evidence,HALL,union_top32,7,8,752,0.060811346718803685,0.028842489837549973,0.0010517773837330842
qwen2_5_vl_7b,attention_evidence,HALL,union_top32,8,9,752,0.08797434663915253,0.04927087518383712,0.0017967239474460564
qwen2_5_vl_7b,attention_evidence,HALL,union_top32,9,10,752,0.07115592225950132,0.03793855916124267,0.001383476902374258
qwen2_5_vl_7b,attention_evidence,HALL,union_top32,10,11,752,0.07364714216004978,0.031290284725741975,0.0011410392788717633
qwen2_5_vl_7b,attention_evidence,HALL,union_top32,11,12,752,0.09819147028920656,0.042717521744946196,0.0015577477365344256
qwen2_5_vl_7b,attention_evidence,HALL,union_top32,12,13,752,0.047432469392314235,0.020945918392564787,0.000763819052061764
qwen2_5_vl_7b,attention_evidence,HALL,union_top32,13,14,752,0.05562927381214785,0.027020522320482458,0.000985337064636461
qwen2_5_vl_7b,attention_evidence,HALL,union_top32,14,15,752,0.0793891945616045,0.04009717722224106,0.0014621936036529409
qwen2_5_vl_7b,attention_evidence,HALL,union_top32,15,16,752,0.05154404069415908,0.02370463730079089,0.0008644191795851344
qwen2_5_vl_7b,attention_evidence,HALL,union_top32,16,17,752,0.09418741060777548,0.049880263863641854,0.001818946066095714
qwen2_5_vl_7b,attention_evidence,HALL,union_top32,17,18,752,0.05547118578799703,0.023174123509486444,0.0008450733321705996
qwen2_5_vl_7b,attention_evidence,HALL,union_top32,18,19,752,0.06065716741091393,0.028252359440784695,0.0010302575424063801
qwen2_5_vl_7b,attention_evidence,HALL,union_top32,19,20,752,0.07628719878700027,0.037923550034800975,0.0013829295758490557
qwen2_5_vl_7b,attention_evidence,HALL,union_top32,20,21,752,0.03355317323300195,0.016761462693742672,0.0006112276533287629
qwen2_5_vl_7b,attention_evidence,HALL,union_top32,21,22,752,0.04818336306476688,0.026032340828226717,0.000949301793394896
qwen2_5_vl_7b,attention_evidence,HALL,union_top32,22,23,752,0.060911413044371504,0.02875485164078624,0.001048581547526626
qwen2_5_vl_7b,attention_evidence,HALL,union_top32,23,24,752,0.05073707563644077,0.023349428114236858,0.0008514660333409649
