model,signal,label,support,layer_left,layer_right,n_images,mean,std,se
qwen3_vl_8b,attention_evidence,HALL,union_top32,33,7,1759,0.39645801593865637,0.0890290021925678,0.002122748713008949
qwen3_vl_8b,attention_evidence,HALL,union_top32,33,8,1759,0.39130741224802645,0.08268066101487247,0.0019713830598755313
qwen3_vl_8b,attention_evidence,HALL,union_top32,33,9,1759,0.28321017958583855,0.09108503407562535,0.002171771378951285
qwen3_vl_8b,attention_evidence,HALL,union_top32,33,10,1759,0.2848415851355819,0.08985883951587009,0.0021425348059299566
qwen3_vl_8b,attention_evidence,HALL,union_top32,33,11,1759,0.2600271422426561,0.0819442136317322,0.001953823694991508
qwen3_vl_8b,attention_evidence,HALL,union_top32,33,12,1759,0.2510910764751684,0.08421757025486899,0.002008028108464951
qwen3_vl_8b,attention_evidence,HALL,union_top32,33,13,1759,0.2476542768465178,0.08162353151291553,0.0019461775624028189
qwen3_vl_8b,attention_evidence,HALL,union_top32,33,14,1759,0.20653170130346363,0.081755912036263,0.0019493339561469103
qwen3_vl_8b,attention_evidence,HALL,union_top32,33,15,1759,0.18634374315187022,0.0802130375194835,0.0019125466754387208
qwen3_vl_8b,attention_evidence,HALL,union_top32,33,16,1759,0.17568404705704715,0.07676687326535218,0.0018303786116042888
qwen3_vl_8b,attention_evidence,HALL,union_top32,33,17,1759,0.17806537195642,0.07033256960861703,0.0016769633259100779
qwen3_vl_8b,attention_evidence,HALL,union_top32,33,18,1759,0.14630324691915256,0.06435117364540716,0.001534346872055666
qwen3_vl_8b,attention_evidence,HALL,union_top32,33,19,1759,0.1364380012860923,0.058805643461888275,0.0014021229139059958
qwen3_vl_8b,attention_evidence,HALL,union_top32,33,20,1759,0.12591770124442203,0.05852806369441542,0.0013955044853080224
qwen3_vl_8b,attention_evidence,HALL,union_top32,33,21,1759,0.11258326849734465,0.05266438055131309,0.0012556946981715804
qwen3_vl_8b,attention_evidence,HALL,union_top32,33,22,1759,0.09662167019739688,0.05233103207541982,0.001247746557332538
qwen3_vl_8b,attention_evidence,HALL,union_top32,33,23,1759,0.10881449357141074,0.048210772318194234,0.0011495058056503482
qwen3_vl_8b,attention_evidence,HALL,union_top32,33,24,1759,0.08440471886889613,0.04669599337867583,0.0011133884173255785
qwen3_vl_8b,attention_evidence,HALL,union_top32,33,25,1759,0.0861386485448644,0.03832014895770463,0.0009136803162898907
qwen3_vl_8b,attention_evidence,HALL,union_top32,33,26,1759,0.14251148290063861,0.06873356412461627,0.0016388376955012917
qwen3_vl_8b,attention_evidence,HALL,union_top32,33,27,1759,0.07522325660247671,0.03833572433808182,0.0009140516853700338
qwen3_vl_8b,attention_evidence,HALL,union_top32,33,28,1759,0.07817328530890552,0.03672646100741571,0.0008756814736420047
qwen3_vl_8b,attention_evidence,HALL,union_top32,33,29,1759,0.048272081412006465,0.02760626839680456,0.0006582256261116287
qwen3_vl_8b,attention_evidence,HALL,union_top32,33,30,1759,0.039102191019182754,0.022791708607089126,0.0005434304431305006
qwen3_vl_8b,attention_evidence,HALL,union_top32,33,31,1759,0.04584904252474724,0.021671695572573618,0.0005167255922502385
qwen3_vl_8b,attention_evidence,HALL,union_top32,33,32,1759,0.023268444088751988,0.012276522126129003,0.00029271328333096524
qwen3_vl_8b,attention_evidence,HALL,union_top32,33,33,1759,0.0,0.0,0.0
qwen3_vl_8b,attention_evidence,HALL,union_top32,33,34,1759,0.01966033529356808,0.010081339928900628,0.0002403728092244758
qwen3_vl_8b,attention_evidence,HALL,union_top32,33,35,1759,0.04448960974575309,0.02259630440306507,0.0005387713543797201
qwen3_vl_8b,attention_evidence,HALL,union_top32,33,36,1759,0.2263057636665715,0.08902804966160252,0.002122726001489884
qwen3_vl_8b,attention_evidence,HALL,union_top32,34,1,1759,0.45077532917820234,0.06361809736983076,0.0015168678856333393
qwen3_vl_8b,attention_evidence,HALL,union_top32,34,2,1759,0.4673792086012191,0.06278879264601647,0.0014970944916626722
qwen3_vl_8b,attention_evidence,HALL,union_top32,34,3,1759,0.40302284696415247,0.07090389252738562,0.0016905855721518737
qwen3_vl_8b,attention_evidence,HALL,union_top32,34,4,1759,0.38656744584568253,0.07443545877638195,0.0017747899047327082
qwen3_vl_8b,attention_evidence,HALL,union_top32,34,5,1759,0.4137394642240287,0.07300107012743622,0.0017405892893880782
qwen3_vl_8b,attention_evidence,HALL,union_top32,34,6,1759,0.37511155321016576,0.08237215829671367,0.0019640273248700455
qwen3_vl_8b,attention_evidence,HALL,union_top32,34,7,1759,0.38249773363148104,0.08541105164612631,0.0020364846903079305
qwen3_vl_8b,attention_evidence,HALL,union_top32,34,8,1759,0.3769185469782847,0.0806183761708611,0.0019222113024631087
qwen3_vl_8b,attention_evidence,HALL,union_top32,34,9,1759,0.26692399488059954,0.08610747033407791,0.0020530896374280506
qwen3_vl_8b,attention_evidence,HALL,union_top32,34,10,1759,0.26707908397645286,0.0852754679257916,0.0020332519216510053
qwen3_vl_8b,attention_evidence,HALL,union_top32,34,11,1759,0.24275301504433325,0.07780685304314015,0.0018551752023835467
qwen3_vl_8b,attention_evidence,HALL,union_top32,34,12,1759,0.23459973806783244,0.07866117488347477,0.001875545087953455
qwen3_vl_8b,attention_evidence,HALL,union_top32,34,13,1759,0.23099866664040286,0.07679063656723238,0.0018309452080755592
qwen3_vl_8b,attention_evidence,HALL,union_top32,34,14,1759,0.18785266375307877,0.07471810319867832,0.001781529091614428
qwen3_vl_8b,attention_evidence,HALL,union_top32,34,15,1759,0.1704603861498521,0.07327847493824226,0.00174720354643487
qwen3_vl_8b,attention_evidence,HALL,union_top32,34,16,1759,0.15632176527572397,0.06996449260479061,0.001668187140993721
qwen3_vl_8b,attention_evidence,HALL,union_top32,34,17,1759,0.16000099198478673,0.06529364204314025,0.0015568184659078832
qwen3_vl_8b,attention_evidence,HALL,union_top32,34,18,1759,0.13249162540703827,0.05820695273225342,0.0013878481276619141
qwen3_vl_8b,attention_evidence,HALL,union_top32,34,19,1759,0.12002280805812701,0.05434351058502179,0.0012957307654108846
qwen3_vl_8b,attention_evidence,HALL,union_top32,34,20,1759,0.10971277688522445,0.05355984898666989,0.001277045655970504
qwen3_vl_8b,attention_evidence,HALL,union_top32,34,21,1759,0.1004808693806545,0.048073192454277706,0.0011462254422645714
qwen3_vl_8b,attention_evidence,HALL,union_top32,34,22,1759,0.08994229965551527,0.04828215860236247,0.001151207893050102
qwen3_vl_8b,attention_evidence,HALL,union_top32,34,23,1759,0.09727082651419827,0.04243901907666022,0.001011887934355208
qwen3_vl_8b,attention_evidence,HALL,union_top32,34,24,1759,0.08150135106690368,0.0432039018371251,0.001030125293590883
qwen3_vl_8b,attention_evidence,HALL,union_top32,34,25,1759,0.08068773288315775,0.03519435234214813,0.0008391508867850163
qwen3_vl_8b,attention_evidence,HALL,union_top32,34,26,1759,0.13863929419557502,0.0656019730948393,0.0015641701078117109
qwen3_vl_8b,attention_evidence,HALL,union_top32,34,27,1759,0.06842600314487714,0.03443697110939714,0.0008210923890204136
qwen3_vl_8b,attention_evidence,HALL,union_top32,34,28,1759,0.07202007344088952,0.03280701116385092,0.0007822287008799975
qwen3_vl_8b,attention_evidence,HALL,union_top32,34,29,1759,0.046051637036064054,0.024698313581626587,0.0005888902725820511
qwen3_vl_8b,attention_evidence,HALL,union_top32,34,30,1759,0.03465218085376307,0.021219828804472984,0.0005059515795485977
qwen3_vl_8b,attention_evidence,HALL,union_top32,34,31,1759,0.03904814468490223,0.020367663278858663,0.00048563310772235276
qwen3_vl_8b,attention_evidence,HALL,union_top32,34,32,1759,0.021485039184421656,0.011830900713882715,0.0002820881807684432
qwen3_vl_8b,attention_evidence,HALL,union_top32,34,33,1759,0.019660334575088985,0.010081339669897747,0.0002403728030489822
qwen3_vl_8b,attention_evidence,HALL,union_top32,34,34,1759,0.0,0.0,0.0
qwen3_vl_8b,attention_evidence,HALL,union_top32,34,35,1759,0.03131666085817822,0.0150903231627146,0.00035980369636464017
qwen3_vl_8b,attention_evidence,HALL,union_top32,34,36,1759,0.20504820186723152,0.08165476090531021,0.0019469221754039897
qwen3_vl_8b,attention_evidence,HALL,union_top32,35,1,1759,0.4401662806138998,0.06030585871508538,0.0014378930553153352
qwen3_vl_8b,attention_evidence,HALL,union_top32,35,2,1759,0.4471542874542809,0.06257124492114209,0.001491907427429421
qwen3_vl_8b,attention_evidence,HALL,union_top32,35,3,1759,0.3886758879699647,0.0694444317655528,0.001655787153910966
qwen3_vl_8b,attention_evidence,HALL,union_top32,35,4,1759,0.37091611008911124,0.07223640871824254,0.0017223572079058825
qwen3_vl_8b,attention_evidence,HALL,union_top32,35,5,1759,0.39664383313071666,0.07035394278994916,0.0016774729339259866
qwen3_vl_8b,attention_evidence,HALL,union_top32,35,6,1759,0.35753200500949395,0.0787856066107377,0.0018785119558549235
qwen3_vl_8b,attention_evidence,HALL,union_top32,35,7,1759,0.3643947460303732,0.08169488683319001,0.0019478789115199458
qwen3_vl_8b,attention_evidence,HALL,union_top32,35,8,1759,0.3656880139559084,0.07817602890670275,0.0018639775877855127
qwen3_vl_8b,attention_evidence,HALL,union_top32,35,9,1759,0.2711259421890876,0.08435910006923719,0.0020114026518598402
qwen3_vl_8b,attention_evidence,HALL,union_top32,35,10,1759,0.27323482128420357,0.082808353948957,0.0019744276858380014
qwen3_vl_8b,attention_evidence,HALL,union_top32,35,11,1759,0.24500381237509036,0.07591280494542989,0.0018100147708076083
qwen3_vl_8b,attention_evidence,HALL,union_top32,35,12,1759,0.23488911127352863,0.07741900047205295,0.0018459275019057657
qwen3_vl_8b,attention_evidence,HALL,union_top32,35,13,1759,0.22436580148320634,0.07316651313258199,0.0017445340031060855
qwen3_vl_8b,attention_evidence,HALL,union_top32,35,14,1759,0.19561542178789548,0.07387339719244446,0.001761388479640305
qwen3_vl_8b,attention_evidence,HALL,union_top32,35,15,1759,0.17065416234945152,0.07120190314227756,0.0016976911403784676
qwen3_vl_8b,attention_evidence,HALL,union_top32,35,16,1759,0.1647334702274825,0.06940893227671734,0.0016549407275512167
qwen3_vl_8b,attention_evidence,HALL,union_top32,35,17,1759,0.15710270171005528,0.0629652420351033,0.0015013016343282176
qwen3_vl_8b,attention_evidence,HALL,union_top32,35,18,1759,0.12529617979182242,0.055104379202597094,0.0013138724140753656
qwen3_vl_8b,attention_evidence,HALL,union_top32,35,19,1759,0.12362271000701572,0.05325797828468036,0.001269848050377246
qwen3_vl_8b,attention_evidence,HALL,union_top32,35,20,1759,0.11521069895668827,0.052689034834420674,0.001256282538610627
qwen3_vl_8b,attention_evidence,HALL,union_top32,35,21,1759,0.10421431019919172,0.04740607148515897,0.0011303190505973365
qwen3_vl_8b,attention_evidence,HALL,union_top32,35,22,1759,0.0932086502361223,0.0460790504294909,0.001098678437216517
qwen3_vl_8b,attention_evidence,HALL,union_top32,35,23,1759,0.08636776040635914,0.03925379654888519,0.0009359415926579627
qwen3_vl_8b,attention_evidence,HALL,union_top32,35,24,1759,0.08859778545064097,0.042605722895280515,0.00101586271007677
qwen3_vl_8b,attention_evidence,HALL,union_top32,35,25,1759,0.07640538209198956,0.03373999806241507,0.0008044742241297975
qwen3_vl_8b,attention_evidence,HALL,union_top32,35,26,1759,0.10865535281890831,0.05294389577968025,0.001262359274620493
qwen3_vl_8b,attention_evidence,HALL,union_top32,35,27,1759,0.06829964999806278,0.031998965573641326,0.0007629621956465696
qwen3_vl_8b,attention_evidence,HALL,union_top32,35,28,1759,0.062475578634956806,0.02807284376230479,0.0006693503408927179
qwen3_vl_8b,attention_evidence,HALL,union_top32,35,29,1759,0.05200695485245138,0.025316075380203137,0.0006036197767950495
qwen3_vl_8b,attention_evidence,HALL,union_top32,35,30,1759,0.04749901898442479,0.024375305830622054,0.0005811886891558581
qwen3_vl_8b,attention_evidence,HALL,union_top32,35,31,1759,0.046020974136672964,0.020323361380531136,0.00048457680252581465
qwen3_vl_8b,attention_evidence,HALL,union_top32,35,32,1759,0.0357781039474658,0.01811007678806549,0.00043180470686628137
qwen3_vl_8b,attention_evidence,HALL,union_top32,35,33,1759,0.04448961067548728,0.02259630380909345,0.0005387713402174532
qwen3_vl_8b,attention_evidence,HALL,union_top32,35,34,1759,0.03131665957688167,0.015090322402862531,0.00035980367824722944
qwen3_vl_8b,attention_evidence,HALL,union_top32,35,35,1759,0.0,0.0,0.0
qwen3_vl_8b,attention_evidence,HALL,union_top32,35,36,1759,0.1502812114618867,0.07171470970093487,0.00170991816118746
qwen3_vl_8b,attention_evidence,HALL,union_top32,36,1,1759,0.3145834746060553,0.05895311464156916,0.0014056391192903536
qwen3_vl_8b,attention_evidence,HALL,union_top32,36,2,1759,0.2963454533599194,0.0675272724825728,0.001610075674501409
qwen3_vl_8b,attention_evidence,HALL,union_top32,36,3,1759,0.26786186532109485,0.059435766713679096,0.0014171471564430826
qwen3_vl_8b,attention_evidence,HALL,union_top32,36,4,1759,0.2501421704922229,0.05951330076814554,0.0014189958272164225
qwen3_vl_8b,attention_evidence,HALL,union_top32,36,5,1759,0.25666947676384566,0.0628719217077188,0.0014990765660923124
qwen3_vl_8b,attention_evidence,HALL,union_top32,36,6,1759,0.23898512856095538,0.05468772992147364,0.001303938103867464
qwen3_vl_8b,attention_evidence,HALL,union_top32,36,7,1759,0.24429480997488673,0.05807542903812493,0.0013847121635876729
qwen3_vl_8b,attention_evidence,HALL,union_top32,36,8,1759,0.2562412706168285,0.061569210496032145,0.0014680155805715622
qwen3_vl_8b,attention_evidence,HALL,union_top32,36,9,1759,0.25079840320867186,0.06107714337060952,0.0014562830571075165
qwen3_vl_8b,attention_evidence,HALL,union_top32,36,10,1759,0.2658205290471647,0.06408868444791037,0.0015280882530389118
qwen3_vl_8b,attention_evidence,HALL,union_top32,36,11,1759,0.22396638710740074,0.06052431790856455,0.0014431018520038553
qwen3_vl_8b,attention_evidence,HALL,union_top32,36,12,1759,0.22192362328697973,0.06250964560449027,0.0014904386940175597
qwen3_vl_8b,attention_evidence,HALL,union_top32,36,13,1759,0.1863891564144405,0.0512044210702527,0.0012208843887988794
qwen3_vl_8b,attention_evidence,HALL,union_top32,36,14,1759,0.2349791878610934,0.06534718532308534,0.0015580951165025721
qwen3_vl_8b,attention_evidence,HALL,union_top32,36,15,1759,0.20546902414578616,0.06228033758505397,0.001484971225089983
qwen3_vl_8b,attention_evidence,HALL,union_top32,36,16,1759,0.22697530265404053,0.07157678343494568,0.0017066295384195063
qwen3_vl_8b,attention_evidence,HALL,union_top32,36,17,1759,0.18732253301967064,0.05908143036156804,0.0014086985945487337
qwen3_vl_8b,attention_evidence,HALL,union_top32,36,18,1759,0.2013716292930232,0.06685282890880388,0.0015939946874864311
qwen3_vl_8b,attention_evidence,HALL,union_top32,36,19,1759,0.21065845129976496,0.06926257299526857,0.0016514510335337517
qwen3_vl_8b,attention_evidence,HALL,union_top32,36,20,1759,0.22372885185625827,0.07825337291093627,0.0018658217271266518
qwen3_vl_8b,attention_evidence,HALL,union_top32,36,21,1759,0.23157304010315333,0.07976725741601133,0.001901917789147445
qwen3_vl_8b,attention_evidence,HALL,union_top32,36,22,1759,0.22884710441434025,0.08151729551051878,0.00194364454134441
qwen3_vl_8b,attention_evidence,HALL,union_top32,36,23,1759,0.17708979531775285,0.06926489710068093,0.0016515064479678291
qwen3_vl_8b,attention_evidence,HALL,union_top32,36,24,1759,0.23269757053234008,0.08706710054238263,0.002075970426153923
qwen3_vl_8b,attention_evidence,HALL,union_top32,36,25,1759,0.1890421058938136,0.07164295882157913,0.0017082073806209182
qwen3_vl_8b,attention_evidence,HALL,union_top32,36,26,1759,0.16291886693022345,0.06738464856695321,0.0016066750440790784
qwen3_vl_8b,attention_evidence,HALL,union_top32,36,27,1759,0.18886900006996224,0.07577945840295079,0.0018068353439415245
qwen3_vl_8b,attention_evidence,HALL,union_top32,36,28,1759,0.15827845214882516,0.0696347709850425,0.0016603254765165923
qwen3_vl_8b,attention_evidence,HALL,union_top32,36,29,1759,0.202088004392172,0.08296242175049764,0.001978101176716054
qwen3_vl_8b,attention_evidence,HALL,union_top32,36,30,1759,0.19570653635273608,0.08099859086791639,0.001931276890518285
qwen3_vl_8b,attention_evidence,HALL,union_top32,36,31,1759,0.1787394309472536,0.0832590705339718,0.0019851742743339897
qwen3_vl_8b,attention_evidence,HALL,union_top32,36,32,1759,0.19600448417707625,0.08421134184184184,0.002007879602299411
qwen3_vl_8b,attention_evidence,HALL,union_top32,36,33,1759,0.22630576388682744,0.08902805085701723,0.0021227260299925624
qwen3_vl_8b,attention_evidence,HALL,union_top32,36,34,1759,0.20504820147754796,0.08165476074899433,0.0019469221716768973
qwen3_vl_8b,attention_evidence,HALL,union_top32,36,35,1759,0.15028121199558375,0.07171470962715823,0.0017099181594283786
qwen3_vl_8b,attention_evidence,HALL,union_top32,36,36,1759,0.0,0.0,0.0
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,1,1,3915,0.0,0.0,0.0
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,1,2,3915,0.12767634627291527,0.03201741479140995,0.0005117058466972129
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,1,3,3915,0.13066990640999257,0.024534204576467884,0.00039210835751837044
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,1,4,3915,0.16325785583349023,0.04080569108088943,0.000652161045501198
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,1,5,3915,0.15070919395634955,0.029373804408913223,0.00046945537463611556
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,1,6,3915,0.18558947570897916,0.03708266341215612,0.000592659207582121
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,1,7,3915,0.206080922509138,0.0422485188680852,0.0006752204779786558
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,1,8,3915,0.17665186312768041,0.03319999410349679,0.0005306059594052619
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,1,9,3915,0.22361739595274358,0.04102212344156667,0.0006556200913078175
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,1,10,3915,0.24683128652254435,0.04873063644655273,0.0007788183944716054
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,1,11,3915,0.21522418006702707,0.04050115691162824,0.0006472939468942287
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,1,12,3915,0.24627938216140596,0.04592134484627133,0.000733919986954736
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,1,13,3915,0.2291191169014379,0.039081708536819415,0.000624608166758432
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,1,14,3915,0.29342004469528055,0.04394117870316291,0.000702272753739258
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,1,15,3915,0.3120264117174222,0.041876378800394506,0.0006692728944629901
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,1,16,3915,0.30763795986333875,0.04647675388861823,0.0007427965953920188
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,1,17,3915,0.2836670416677287,0.041278698881171874,0.00065972070821959
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,1,18,3915,0.3634129462000054,0.043399218483910644,0.0006936110858727102
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,1,19,3915,0.32329912721577886,0.04832167693327676,0.0007722823585246336
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,1,20,3915,0.34645866042961715,0.050454204151831133,0.000806364643215151
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,1,21,3915,0.3893781690609714,0.046683894842546675,0.0007461071449134642
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,1,22,3915,0.4070953445949165,0.04925320067757861,0.0007871700735198
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,1,23,3915,0.35221903293677825,0.043550208545472625,0.0006960242256529765
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,1,24,3915,0.40670620750345643,0.048456849011086024,0.0007744426935478026
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,1,25,3915,0.3849992212740702,0.04655188968771097,0.000743997424001777
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,1,26,3915,0.4123251281935593,0.04112685158866434,0.000657293868080014
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,1,27,3915,0.3805350756888798,0.04594186493706877,0.0007342479413040867
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,1,28,3915,0.3979776106384674,0.03915562049581322,0.000625789435821046
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,1,29,3915,0.42364551735563755,0.04107437648744066,0.0006564552052373978
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,1,30,3915,0.3905463474692056,0.04123507457053628,0.0006590234996861779
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,1,31,3915,0.39062160886110475,0.03991655210048684,0.0006379507284670922
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,1,32,3915,0.4202685543175401,0.038241475771634593,0.0006111794742380417
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,1,33,3915,0.4253759051648136,0.04224455789843898,0.0006751571733258671
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,1,34,3915,0.40073899162378956,0.041013568513293616,0.0006554833655026918
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,1,35,3915,0.39901022486303045,0.03815503765566251,0.0006097980107561033
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,1,36,3915,0.27187063363243946,0.041264877562521986,0.0006594998143838981
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,2,1,3915,0.12767634592655366,0.032017414522091406,0.0005117058423929343
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,2,2,3915,0.0,0.0,0.0
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,2,3,3915,0.11292564629709127,0.026564855792599425,0.0004245624487267617
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,2,4,3915,0.12087032813412324,0.03344493917258552,0.0005345206984555236
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,2,5,3915,0.11360365430304678,0.02766092371693674,0.0004420799269152618
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,2,6,3915,0.1524667217414041,0.031347798520503796,0.0005010039657646464
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,2,7,3915,0.1717570073036703,0.03675306977175379,0.0005873916057495916
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,2,8,3915,0.15781578294656895,0.029772849808923998,0.00047583296213383965
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,2,9,3915,0.21388478049982249,0.04085164595249155,0.0006528955013164543
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,2,10,3915,0.236372024818094,0.04951802395906363,0.0007914025083481667
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,2,11,3915,0.2111445222625635,0.04155476477457161,0.0006641328237088216
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,2,12,3915,0.23558761290016456,0.04290939488417681,0.0006857826711969156
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,2,13,3915,0.22939257550209113,0.03842668560158431,0.0006141395181225496
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,2,14,3915,0.294003102982638,0.048708083845373694,0.0007784579563176593
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,2,15,3915,0.3097312875786656,0.04418954784944311,0.0007062422167680117
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,2,16,3915,0.30956233566291486,0.04999967166916391,0.0007991002550560852
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,2,17,3915,0.28925231096464404,0.044309467760922726,0.0007081587899904067
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,2,18,3915,0.36144401821977484,0.04821011773377358,0.0007704994071211382
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,2,19,3915,0.3321165031666652,0.052060194175046155,0.0008320317525045931
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,2,20,3915,0.3511566136950582,0.05456160411178007,0.0008720095613924195
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,2,21,3915,0.38962253391514334,0.052057648499412024,0.0008319910672364581
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,2,22,3915,0.4076796644872785,0.053929192495985795,0.0008619022893522052
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,2,23,3915,0.3546708025390313,0.047398361736232075,0.0007575258334350779
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,2,24,3915,0.4085346506092588,0.052309586177973065,0.0008360175629408394
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,2,25,3915,0.38328783438275754,0.051398848340128776,0.0008214620505901566
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,2,26,3915,0.40839107303022576,0.04478338580218183,0.0007157330002802593
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,2,27,3915,0.3828310545491076,0.04996595012550329,0.0007985613136342617
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,2,28,3915,0.39588294763826926,0.04268522880877685,0.000682200024310506
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,2,29,3915,0.41862809235565507,0.04398661503847624,0.0007029989222504823
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,2,30,3915,0.3900632173698372,0.04552338712054647,0.0007275597827871475
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,2,31,3915,0.39117557911504425,0.04552266541182122,0.0007275482483588769
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,2,32,3915,0.4189053245659532,0.042601075725132984,0.0006808550804667039
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,2,33,3915,0.4257374630044399,0.04629897270422774,0.0007399552769383572
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,2,34,3915,0.40308428050457745,0.04583505119158036,0.0007325408322688903
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,2,35,3915,0.3939122533623134,0.04311157035421028,0.0006890138618083025
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,2,36,3915,0.2583405582384131,0.04256230105870494,0.0006802353794807177
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,3,1,3915,0.1306699058695162,0.02453420533053543,0.0003921083695699609
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,3,2,3915,0.11292564568429767,0.026564855316345143,0.0004245624411152134
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,3,3,3915,0.0,0.0,0.0
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,3,4,3915,0.08258717709326804,0.030229037236886636,0.0004831237998107427
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,3,5,3915,0.06986095236654787,0.015425794550637265,0.0002465367461094597
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,3,6,3915,0.0805258052197605,0.021299262754266295,0.00034040716131217313
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,3,7,3915,0.10160179336199664,0.02620726056271767,0.0004188473224096107
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,3,8,3915,0.10537050034503523,0.021287941445929826,0.0003402262229164352
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,3,9,3915,0.14241660441132797,0.0342057315293715,0.0005466797656265052
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,3,10,3915,0.1712262032265712,0.045963305104188945,0.0007345906004144814
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,3,11,3915,0.148555147899065,0.03534206757888048,0.0005648408134229865
qwen3_vl_8b,attention_evidence,REAL,all_visual_tokens,3,12,3915,0.17232272117226213,0.03985766446227604,0.0006370095797526513
