model,scope,signal,layer,real_mean,hall_mean,hall_minus_real,real_median,hall_median,real_count,hall_count
llava_1_5_7b,test,kP,24,0.8270002007484436,0.8942651152610779,0.06726491451263428,0.8604472875595093,0.9044057130813599,1228,333
llava_1_5_7b,test,kP,25,0.6495282053947449,0.7034216523170471,0.053893446922302246,0.6545398235321045,0.7077950239181519,1228,333
llava_1_5_7b,test,kP,26,0.8549010157585144,0.8938217163085938,0.038920700550079346,0.874213695526123,0.8974584937095642,1228,333
llava_1_5_7b,test,kP,27,0.7076323628425598,0.8041070103645325,0.09647464752197266,0.7210556268692017,0.8119755983352661,1228,333
llava_1_5_7b,test,kP,28,0.8688525557518005,0.9074228405952454,0.038570284843444824,0.8883671164512634,0.9129667282104492,1228,333
llava_1_5_7b,test,kP,29,0.7529850006103516,0.8209656476974487,0.06798064708709717,0.761086106300354,0.8233364224433899,1228,333
llava_1_5_7b,test,kP,30,0.6770293116569519,0.7554672956466675,0.07843798398971558,0.6812434196472168,0.7625210881233215,1228,333
llava_1_5_7b,test,kP,31,0.7463131546974182,0.81983482837677,0.0735216736793518,0.7645651698112488,0.8288694620132446,1228,333
llava_1_5_7b,test,kP,32,0.4581094980239868,0.5053869485855103,0.04727745056152344,0.4527595639228821,0.500095784664154,1228,333
llava_1_5_7b,test,kVP,1,0.5807763338088989,0.6742677688598633,0.09349143505096436,0.578122615814209,0.6903682351112366,1228,333
llava_1_5_7b,test,kVP,2,0.43589216470718384,0.4380951523780823,0.0022029876708984375,0.4357396066188812,0.45170533657073975,1228,333
llava_1_5_7b,test,kVP,3,0.42542561888694763,0.49504104256629944,0.0696154236793518,0.4171205163002014,0.49796703457832336,1228,333
llava_1_5_7b,test,kVP,4,0.560643196105957,0.6285786628723145,0.06793546676635742,0.5580397844314575,0.62554532289505,1228,333
llava_1_5_7b,test,kVP,5,0.5654475092887878,0.6421715617179871,0.07672405242919922,0.5616016387939453,0.6461603045463562,1228,333
llava_1_5_7b,test,kVP,6,0.5466904640197754,0.6403012275695801,0.09361076354980469,0.5328282713890076,0.6558233499526978,1228,333
llava_1_5_7b,test,kVP,7,0.4468672573566437,0.5481497049331665,0.10128244757652283,0.41306960582733154,0.5435261130332947,1228,333
llava_1_5_7b,test,kVP,8,0.5411674976348877,0.6414716243743896,0.10030412673950195,0.5279070138931274,0.6469578742980957,1228,333
llava_1_5_7b,test,kVP,9,0.49893540143966675,0.5862339735031128,0.08729857206344604,0.4807503819465637,0.5834394097328186,1228,333
llava_1_5_7b,test,kVP,10,0.4598919451236725,0.5394735336303711,0.07958158850669861,0.4338127076625824,0.5458803772926331,1228,333
llava_1_5_7b,test,kVP,11,0.41572287678718567,0.44244980812072754,0.02672693133354187,0.4001466631889343,0.42818209528923035,1228,333
llava_1_5_7b,test,kVP,12,0.41105639934539795,0.4154869318008423,0.004430532455444336,0.40191614627838135,0.4074849784374237,1228,333
llava_1_5_7b,test,kVP,13,0.46749088168144226,0.5072574019432068,0.039766520261764526,0.4582413136959076,0.5063071846961975,1228,333
llava_1_5_7b,test,kVP,14,0.383171945810318,0.41862553358078003,0.035453587770462036,0.3673722743988037,0.4108325242996216,1228,333
llava_1_5_7b,test,kVP,15,0.4352498948574066,0.4203902781009674,-0.014859616756439209,0.4231753349304199,0.4092539846897125,1228,333
llava_1_5_7b,test,kVP,16,0.4009157419204712,0.41695263981819153,0.016036897897720337,0.39128220081329346,0.41312310099601746,1228,333
llava_1_5_7b,test,kVP,17,0.39523380994796753,0.3552951216697693,-0.03993868827819824,0.38298743963241577,0.34526127576828003,1228,333
llava_1_5_7b,test,kVP,18,0.42195314168930054,0.4005855619907379,-0.021367579698562622,0.4078235924243927,0.3852933645248413,1228,333
llava_1_5_7b,test,kVP,19,0.4273357093334198,0.3775186240673065,-0.04981708526611328,0.4187350869178772,0.3640270531177521,1228,333
llava_1_5_7b,test,kVP,20,0.3677067160606384,0.3468559682369232,-0.02085074782371521,0.35434746742248535,0.3320595324039459,1228,333
llava_1_5_7b,test,kVP,21,0.3874163329601288,0.3643152117729187,-0.023101121187210083,0.37705421447753906,0.35525715351104736,1228,333
llava_1_5_7b,test,kVP,22,0.37749871611595154,0.3424650728702545,-0.03503364324569702,0.36185503005981445,0.32533419132232666,1228,333
llava_1_5_7b,test,kVP,23,0.3739359378814697,0.35784947872161865,-0.016086459159851074,0.3572870194911957,0.3440999984741211,1228,333
llava_1_5_7b,test,kVP,24,0.38094696402549744,0.3789497911930084,-0.0019971728324890137,0.36884474754333496,0.3584243059158325,1228,333
llava_1_5_7b,test,kVP,25,0.35781171917915344,0.33905521035194397,-0.018756508827209473,0.34589049220085144,0.32668009400367737,1228,333
llava_1_5_7b,test,kVP,26,0.34727632999420166,0.3421112596988678,-0.005165070295333862,0.32178395986557007,0.3181070387363434,1228,333
llava_1_5_7b,test,kVP,27,0.39570876955986023,0.3671416640281677,-0.028567105531692505,0.38218843936920166,0.3449373245239258,1228,333
llava_1_5_7b,test,kVP,28,0.5734429955482483,0.6149740815162659,0.04153108596801758,0.5754549503326416,0.6227710247039795,1228,333
llava_1_5_7b,test,kVP,29,0.46886610984802246,0.4507860541343689,-0.018080055713653564,0.4515613317489624,0.4327051639556885,1228,333
llava_1_5_7b,test,kVP,30,0.37066248059272766,0.36048832535743713,-0.010174155235290527,0.3609241843223572,0.34989485144615173,1228,333
llava_1_5_7b,test,kVP,31,0.48162373900413513,0.5305150747299194,0.0488913357257843,0.47050899267196655,0.528586745262146,1228,333
llava_1_5_7b,test,kVP,32,0.3994195759296417,0.4353749454021454,0.03595536947250366,0.3990280032157898,0.43953603506088257,1228,333
qwen3_vl_8b,all,kP,1,0.8586845397949219,0.8586227297782898,-6.181001663208008e-05,0.8744860887527466,0.8769091963768005,12280,2593
qwen3_vl_8b,all,kP,2,0.7608292698860168,0.7464817762374878,-0.014347493648529053,0.7526980638504028,0.7309653759002686,12280,2593
qwen3_vl_8b,all,kP,3,0.5110334753990173,0.5239836573600769,0.01295018196105957,0.5139779448509216,0.5223816633224487,12280,2593
qwen3_vl_8b,all,kP,4,0.562700629234314,0.5783205032348633,0.015619874000549316,0.5604862570762634,0.5724778175354004,12280,2593
qwen3_vl_8b,all,kP,5,0.6490278244018555,0.6555888056755066,0.006560981273651123,0.6471143364906311,0.6494782567024231,12280,2593
qwen3_vl_8b,all,kP,6,0.7676687836647034,0.8183504343032837,0.05068165063858032,0.7769249677658081,0.826280415058136,12280,2593
qwen3_vl_8b,all,kP,7,0.8172697424888611,0.8395627737045288,0.022293031215667725,0.820780873298645,0.8480782508850098,12280,2593
qwen3_vl_8b,all,kP,8,0.7734432220458984,0.8338290452957153,0.060385823249816895,0.7985403537750244,0.8495625853538513,12280,2593
qwen3_vl_8b,all,kP,9,0.8092488646507263,0.873935878276825,0.06468701362609863,0.8176620006561279,0.8906164765357971,12280,2593
qwen3_vl_8b,all,kP,10,0.8369728922843933,0.8965420126914978,0.05956912040710449,0.8679032325744629,0.9166868329048157,12280,2593
qwen3_vl_8b,all,kP,11,0.7881667613983154,0.8452892899513245,0.05712252855300903,0.8081541061401367,0.8580038547515869,12280,2593
qwen3_vl_8b,all,kP,12,0.8170957565307617,0.879036009311676,0.06194025278091431,0.8429111242294312,0.8929346799850464,12280,2593
qwen3_vl_8b,all,kP,13,0.8351477980613708,0.8662621378898621,0.03111433982849121,0.8478902578353882,0.869824230670929,12280,2593
qwen3_vl_8b,all,kP,14,0.8692535758018494,0.9280673861503601,0.05881381034851074,0.8953911066055298,0.9432746767997742,12280,2593
qwen3_vl_8b,all,kP,15,0.8453062176704407,0.9077167510986328,0.06241053342819214,0.8680528402328491,0.9221146106719971,12280,2593
qwen3_vl_8b,all,kP,16,0.7977760434150696,0.8729274868965149,0.07515144348144531,0.8267077207565308,0.889581024646759,12280,2593
qwen3_vl_8b,all,kP,17,0.7670478820800781,0.823436975479126,0.05638909339904785,0.7736916542053223,0.8317359685897827,12280,2593
qwen3_vl_8b,all,kP,18,0.7819340825080872,0.8316766619682312,0.04974257946014404,0.7843036651611328,0.8378721475601196,12280,2593
qwen3_vl_8b,all,kP,19,0.8009272813796997,0.8855587840080261,0.08463150262832642,0.8174261450767517,0.9031581878662109,12280,2593
qwen3_vl_8b,all,kP,20,0.8027377128601074,0.8363144993782043,0.033576786518096924,0.8085532188415527,0.8418847918510437,12280,2593
qwen3_vl_8b,all,kP,21,0.8907753825187683,0.95332932472229,0.06255394220352173,0.9132330417633057,0.9685686826705933,12280,2593
qwen3_vl_8b,all,kP,22,0.8836343288421631,0.9532284736633301,0.06959414482116699,0.9185610413551331,0.9683001637458801,12280,2593
qwen3_vl_8b,all,kP,23,0.7140775322914124,0.7734230756759644,0.059345543384552,0.7154848575592041,0.7825443148612976,12280,2593
qwen3_vl_8b,all,kP,24,0.8627609014511108,0.9430586695671082,0.08029776811599731,0.8965727090835571,0.9635955691337585,12280,2593
qwen3_vl_8b,all,kP,25,0.6295859217643738,0.7088269591331482,0.07924103736877441,0.6142279505729675,0.7100862264633179,12280,2593
qwen3_vl_8b,all,kP,26,0.8684141039848328,0.9398460984230042,0.07143199443817139,0.8976659774780273,0.9581407904624939,12280,2593
qwen3_vl_8b,all,kP,27,0.8960939049720764,0.9261475205421448,0.03005361557006836,0.9073752760887146,0.9362383484840393,12280,2593
qwen3_vl_8b,all,kP,28,0.9172160625457764,0.9536331295967102,0.03641706705093384,0.932615339756012,0.9646748900413513,12280,2593
qwen3_vl_8b,all,kP,29,0.8936426639556885,0.9584943056106567,0.06485164165496826,0.9283884763717651,0.9736214876174927,12280,2593
qwen3_vl_8b,all,kP,30,0.9411268830299377,0.9692213535308838,0.028094470500946045,0.9555097818374634,0.978204607963562,12280,2593
qwen3_vl_8b,all,kP,31,0.9036843776702881,0.9500638842582703,0.04637950658798218,0.9229165315628052,0.9612342715263367,12280,2593
qwen3_vl_8b,all,kP,32,0.9225249290466309,0.9595496654510498,0.037024736404418945,0.942460298538208,0.9696077108383179,12280,2593
qwen3_vl_8b,all,kP,33,0.786430299282074,0.8476409912109375,0.061210691928863525,0.7936079502105713,0.8608785271644592,12280,2593
qwen3_vl_8b,all,kP,34,0.9609313607215881,0.9806019067764282,0.019670546054840088,0.9721589088439941,0.9871076941490173,12280,2593
qwen3_vl_8b,all,kP,35,0.9308992028236389,0.9509660601615906,0.02006685733795166,0.9373145699501038,0.9568026065826416,12280,2593
qwen3_vl_8b,all,kP,36,0.9496828317642212,0.9396939873695374,-0.009988844394683838,0.9559396505355835,0.9474125504493713,12280,2593
qwen3_vl_8b,all,kVP,1,0.7406713366508484,0.7497285604476929,0.009057223796844482,0.7489379644393921,0.7574192881584167,12280,2593
qwen3_vl_8b,all,kVP,2,0.7217282056808472,0.7116942405700684,-0.010033965110778809,0.7120040059089661,0.698982298374176,12280,2593
qwen3_vl_8b,all,kVP,3,0.4629254639148712,0.4549490511417389,-0.007976412773132324,0.45762574672698975,0.4511682987213135,12280,2593
qwen3_vl_8b,all,kVP,4,0.5031350255012512,0.5231314301490784,0.01999640464782715,0.5024017691612244,0.5204600095748901,12280,2593
qwen3_vl_8b,all,kVP,5,0.5641983151435852,0.572952926158905,0.008754611015319824,0.5672088861465454,0.5748147368431091,12280,2593
qwen3_vl_8b,all,kVP,6,0.5612768530845642,0.6168562769889832,0.055579423904418945,0.5475614666938782,0.6101123690605164,12280,2593
qwen3_vl_8b,all,kVP,7,0.5114163756370544,0.5548703670501709,0.043453991413116455,0.49856850504875183,0.5461635589599609,12280,2593
qwen3_vl_8b,all,kVP,8,0.5854891538619995,0.6570330858230591,0.07154393196105957,0.5815697908401489,0.6624069213867188,12280,2593
qwen3_vl_8b,all,kVP,9,0.5283402800559998,0.57354336977005,0.04520308971405029,0.5234535932540894,0.5674253702163696,12280,2593
qwen3_vl_8b,all,kVP,10,0.5348576307296753,0.552949845790863,0.018092215061187744,0.5216540694236755,0.5462974309921265,12280,2593
qwen3_vl_8b,all,kVP,11,0.5180839896202087,0.5648476481437683,0.04676365852355957,0.5111132264137268,0.5532264113426208,12280,2593
qwen3_vl_8b,all,kVP,12,0.5009961128234863,0.5425109267234802,0.041514813899993896,0.49730491638183594,0.5389219522476196,12280,2593
qwen3_vl_8b,all,kVP,13,0.5053722262382507,0.5674818158149719,0.06210958957672119,0.4942864179611206,0.5634852051734924,12280,2593
qwen3_vl_8b,all,kVP,14,0.42410144209861755,0.4362001121044159,0.01209867000579834,0.4199250340461731,0.4299902319908142,12280,2593
qwen3_vl_8b,all,kVP,15,0.4373980760574341,0.46728232502937317,0.029884248971939087,0.4323580265045166,0.46001118421554565,12280,2593
qwen3_vl_8b,all,kVP,16,0.3886004686355591,0.4019283056259155,0.013327836990356445,0.38377490639686584,0.39751744270324707,12280,2593
qwen3_vl_8b,all,kVP,17,0.3686228096485138,0.4173069894313812,0.04868417978286743,0.35764893889427185,0.4080811142921448,12280,2593
qwen3_vl_8b,all,kVP,18,0.3965505063533783,0.4175950586795807,0.021044552326202393,0.38935545086860657,0.4061641991138458,12280,2593
qwen3_vl_8b,all,kVP,19,0.3619218170642853,0.3944661319255829,0.03254431486129761,0.35510650277137756,0.3901764452457428,12280,2593
qwen3_vl_8b,all,kVP,20,0.3851071298122406,0.42253378033638,0.037426650524139404,0.37422406673431396,0.4071477949619293,12280,2593
qwen3_vl_8b,all,kVP,21,0.42840850353240967,0.4670867323875427,0.03867822885513306,0.4212647080421448,0.45852017402648926,12280,2593
qwen3_vl_8b,all,kVP,22,0.40376266837120056,0.44154009222984314,0.03777742385864258,0.39731156826019287,0.4331211447715759,12280,2593
qwen3_vl_8b,all,kVP,23,0.39546114206314087,0.4234355390071869,0.02797439694404602,0.38576769828796387,0.41320717334747314,12280,2593
qwen3_vl_8b,all,kVP,24,0.5014287233352661,0.5271478295326233,0.025719106197357178,0.49757325649261475,0.5254538059234619,12280,2593
qwen3_vl_8b,all,kVP,25,0.4010505676269531,0.41428521275520325,0.013234645128250122,0.39621537923812866,0.40944692492485046,12280,2593
qwen3_vl_8b,all,kVP,26,0.45327237248420715,0.4801110625267029,0.026838690042495728,0.44282492995262146,0.4711393713951111,12280,2593
qwen3_vl_8b,all,kVP,27,0.4188579022884369,0.43621471524238586,0.017356812953948975,0.41367799043655396,0.4276553988456726,12280,2593
qwen3_vl_8b,all,kVP,28,0.4514599144458771,0.4916393458843231,0.040179431438446045,0.44451189041137695,0.4842967689037323,12280,2593
qwen3_vl_8b,all,kVP,29,0.4714224338531494,0.4967520833015442,0.025329649448394775,0.46833735704421997,0.4927978813648224,12280,2593
qwen3_vl_8b,all,kVP,30,0.48657551407814026,0.46927428245544434,-0.017301231622695923,0.4757585823535919,0.4567156732082367,12280,2593
qwen3_vl_8b,all,kVP,31,0.49339234828948975,0.5276059508323669,0.0342136025428772,0.4814046025276184,0.5089608430862427,12280,2593
qwen3_vl_8b,all,kVP,32,0.456351637840271,0.5030417442321777,0.04669010639190674,0.4453226327896118,0.4856112003326416,12280,2593
qwen3_vl_8b,all,kVP,33,0.42840853333473206,0.46381011605262756,0.03540158271789551,0.41881895065307617,0.44618892669677734,12280,2593
qwen3_vl_8b,all,kVP,34,0.5080066323280334,0.5419914126396179,0.03398478031158447,0.4932483434677124,0.5198535919189453,12280,2593
qwen3_vl_8b,all,kVP,35,0.6865463256835938,0.7179831862449646,0.03143686056137085,0.6884820461273193,0.7199553847312927,12280,2593
qwen3_vl_8b,all,kVP,36,0.9352206587791443,0.9283309578895569,-0.006889700889587402,0.9421995282173157,0.9368618726730347,12280,2593
qwen3_vl_8b,test,kP,1,0.858666181564331,0.8601458668708801,0.0014796853065490723,0.8742347955703735,0.8805571794509888,1250,242
qwen3_vl_8b,test,kP,2,0.7599339485168457,0.7511839866638184,-0.008749961853027344,0.7501829862594604,0.7348366975784302,1250,242
qwen3_vl_8b,test,kP,3,0.5120680332183838,0.5235927104949951,0.011524677276611328,0.5159486532211304,0.5218530893325806,1250,242
qwen3_vl_8b,test,kP,4,0.5623621344566345,0.5807695984840393,0.018407464027404785,0.561093807220459,0.5766206383705139,1250,242
qwen3_vl_8b,test,kP,5,0.6471046805381775,0.6547307968139648,0.0076261162757873535,0.6463491320610046,0.651186466217041,1250,242
qwen3_vl_8b,test,kP,6,0.7664920687675476,0.8177273273468018,0.05123525857925415,0.7782429456710815,0.8261702060699463,1250,242
qwen3_vl_8b,test,kP,7,0.8189530372619629,0.8384137153625488,0.019460678100585938,0.8236823081970215,0.8491792678833008,1250,242
qwen3_vl_8b,test,kP,8,0.7786627411842346,0.8345140218734741,0.0558512806892395,0.8063406348228455,0.8562459945678711,1250,242
qwen3_vl_8b,test,kP,9,0.8094364404678345,0.8711373805999756,0.06170094013214111,0.8175526261329651,0.889232337474823,1250,242
qwen3_vl_8b,test,kP,10,0.8394367098808289,0.8921392560005188,0.05270254611968994,0.8715312480926514,0.9143033623695374,1250,242
qwen3_vl_8b,test,kP,11,0.7907731533050537,0.8446371555328369,0.0538640022277832,0.8112025260925293,0.8526734113693237,1250,242
qwen3_vl_8b,test,kP,12,0.8188951015472412,0.8784611225128174,0.05956602096557617,0.844028115272522,0.8919994831085205,1250,242
qwen3_vl_8b,test,kP,13,0.8354920148849487,0.865303099155426,0.029811084270477295,0.8475231528282166,0.8679051399230957,1250,242
qwen3_vl_8b,test,kP,14,0.8706529140472412,0.929267942905426,0.058615028858184814,0.8947421312332153,0.9438042640686035,1250,242
qwen3_vl_8b,test,kP,15,0.8466494083404541,0.9095783829689026,0.06292897462844849,0.8679428100585938,0.9283367991447449,1250,242
qwen3_vl_8b,test,kP,16,0.8008826971054077,0.8749379515647888,0.0740552544593811,0.8296709060668945,0.8930598497390747,1250,242
qwen3_vl_8b,test,kP,17,0.7692072987556458,0.8234390616416931,0.05423176288604736,0.777604341506958,0.828650176525116,1250,242
qwen3_vl_8b,test,kP,18,0.7822558879852295,0.8330082893371582,0.05075240135192871,0.783453643321991,0.8350127935409546,1250,242
qwen3_vl_8b,test,kP,19,0.7984857559204102,0.890870213508606,0.0923844575881958,0.8152451515197754,0.905453085899353,1250,242
qwen3_vl_8b,test,kP,20,0.8042863607406616,0.8383772373199463,0.03409087657928467,0.8106778264045715,0.8447220325469971,1250,242
qwen3_vl_8b,test,kP,21,0.8917574286460876,0.9554355144500732,0.0636780858039856,0.9135257005691528,0.968477725982666,1250,242
qwen3_vl_8b,test,kP,22,0.8860785365104675,0.9543431997299194,0.0682646632194519,0.9206544160842896,0.969152569770813,1250,242
qwen3_vl_8b,test,kP,23,0.7176474332809448,0.7772895097732544,0.05964207649230957,0.7185524702072144,0.7860180735588074,1250,242
qwen3_vl_8b,test,kP,24,0.8656625151634216,0.9438262581825256,0.078163743019104,0.9021366834640503,0.9654427766799927,1250,242
qwen3_vl_8b,test,kP,25,0.629734218120575,0.7174196839332581,0.0876854658126831,0.6137818098068237,0.720917820930481,1250,242
qwen3_vl_8b,test,kP,26,0.8708099722862244,0.9412449598312378,0.07043498754501343,0.8989657163619995,0.9609955549240112,1250,242
qwen3_vl_8b,test,kP,27,0.8959359526634216,0.9251097440719604,0.02917379140853882,0.9070059657096863,0.9348635673522949,1250,242
qwen3_vl_8b,test,kP,28,0.9190875887870789,0.9545257091522217,0.03543812036514282,0.9350857138633728,0.9643860459327698,1250,242
qwen3_vl_8b,test,kP,29,0.8962798714637756,0.9587746858596802,0.06249481439590454,0.9311282634735107,0.97309410572052,1250,242
qwen3_vl_8b,test,kP,30,0.9417857527732849,0.9708602428436279,0.029074490070343018,0.9559704065322876,0.9782289266586304,1250,242
qwen3_vl_8b,test,kP,31,0.9057360291481018,0.9506129026412964,0.04487687349319458,0.9247786998748779,0.9606654644012451,1250,242
qwen3_vl_8b,test,kP,32,0.9242360591888428,0.9600001573562622,0.035764098167419434,0.9430373907089233,0.9695132970809937,1250,242
qwen3_vl_8b,test,kP,33,0.7873010635375977,0.8477380871772766,0.060437023639678955,0.7941622734069824,0.8598283529281616,1250,242
qwen3_vl_8b,test,kP,34,0.9622515439987183,0.9814741611480713,0.019222617149353027,0.9732755422592163,0.9879048466682434,1250,242
qwen3_vl_8b,test,kP,35,0.9320553541183472,0.9521323442459106,0.020076990127563477,0.9379070401191711,0.9580652713775635,1250,242
qwen3_vl_8b,test,kP,36,0.9493939280509949,0.9395352005958557,-0.00985872745513916,0.9562556743621826,0.9462116956710815,1250,242
qwen3_vl_8b,test,kVP,1,0.739920437335968,0.7445878982543945,0.004667460918426514,0.7473970055580139,0.7540812492370605,1250,242
qwen3_vl_8b,test,kVP,2,0.7190161347389221,0.7192298173904419,0.0002136826515197754,0.7077590227127075,0.7012954950332642,1250,242
qwen3_vl_8b,test,kVP,3,0.46346011757850647,0.45023295283317566,-0.01322716474533081,0.45605844259262085,0.4463596045970917,1250,242
qwen3_vl_8b,test,kVP,4,0.5033916234970093,0.5220039486885071,0.018612325191497803,0.5041521191596985,0.5203299522399902,1250,242
qwen3_vl_8b,test,kVP,5,0.5634511113166809,0.5735392570495605,0.010088145732879639,0.5664056539535522,0.573296070098877,1250,242
qwen3_vl_8b,test,kVP,6,0.5598425269126892,0.6182578802108765,0.058415353298187256,0.5469591617584229,0.612830638885498,1250,242
qwen3_vl_8b,test,kVP,7,0.5067825317382812,0.5558027625083923,0.049020230770111084,0.49617263674736023,0.5424062013626099,1250,242
qwen3_vl_8b,test,kVP,8,0.5885199904441833,0.6593227982521057,0.07080280780792236,0.5868421792984009,0.6659337282180786,1250,242
qwen3_vl_8b,test,kVP,9,0.525190532207489,0.5715153217315674,0.04632478952407837,0.5189080238342285,0.5694558024406433,1250,242
qwen3_vl_8b,test,kVP,10,0.5334543585777283,0.5426900386810303,0.009235680103302002,0.5225570201873779,0.5367252826690674,1250,242
qwen3_vl_8b,test,kVP,11,0.5188656449317932,0.5589675307273865,0.04010188579559326,0.5097274780273438,0.53910231590271,1250,242
qwen3_vl_8b,test,kVP,12,0.501570463180542,0.538332998752594,0.036762535572052,0.4965994358062744,0.5388177633285522,1250,242
qwen3_vl_8b,test,kVP,13,0.5028089880943298,0.5688759088516235,0.0660669207572937,0.49156180024147034,0.5640241503715515,1250,242
qwen3_vl_8b,test,kVP,14,0.4239653944969177,0.43143171072006226,0.007466316223144531,0.41716814041137695,0.42388373613357544,1250,242
qwen3_vl_8b,test,kVP,15,0.4395274519920349,0.4673544466495514,0.02782699465751648,0.4343218207359314,0.46254563331604004,1250,242
qwen3_vl_8b,test,kVP,16,0.38864433765411377,0.40161681175231934,0.012972474098205566,0.3842127025127411,0.4006132185459137,1250,242
qwen3_vl_8b,test,kVP,17,0.37126830220222473,0.4157615900039673,0.044493287801742554,0.3639339506626129,0.40571287274360657,1250,242
qwen3_vl_8b,test,kVP,18,0.39946332573890686,0.41956108808517456,0.0200977623462677,0.39250659942626953,0.41034162044525146,1250,242
qwen3_vl_8b,test,kVP,19,0.36447909474372864,0.39360180497169495,0.02912271022796631,0.35609835386276245,0.3911314308643341,1250,242
qwen3_vl_8b,test,kVP,20,0.38797837495803833,0.4250642657279968,0.037085890769958496,0.3738369941711426,0.4114958643913269,1250,242
qwen3_vl_8b,test,kVP,21,0.43043485283851624,0.4688703119754791,0.03843545913696289,0.4229774475097656,0.46415039896965027,1250,242
qwen3_vl_8b,test,kVP,22,0.40300700068473816,0.43907108902931213,0.036064088344573975,0.39483290910720825,0.43052518367767334,1250,242
qwen3_vl_8b,test,kVP,23,0.39764830470085144,0.4226595163345337,0.02501121163368225,0.3872377276420593,0.4112691581249237,1250,242
qwen3_vl_8b,test,kVP,24,0.5022175908088684,0.5259793400764465,0.023761749267578125,0.49858516454696655,0.5252740979194641,1250,242
qwen3_vl_8b,test,kVP,25,0.40111973881721497,0.41397202014923096,0.012852281332015991,0.3965867757797241,0.40765470266342163,1250,242
qwen3_vl_8b,test,kVP,26,0.4545626938343048,0.4818671941757202,0.027304500341415405,0.44138413667678833,0.4662809371948242,1250,242
qwen3_vl_8b,test,kVP,27,0.4194399416446686,0.436282753944397,0.016842812299728394,0.41265279054641724,0.42708343267440796,1250,242
qwen3_vl_8b,test,kVP,28,0.45083677768707275,0.49491244554519653,0.04407566785812378,0.44307172298431396,0.48353326320648193,1250,242
qwen3_vl_8b,test,kVP,29,0.4699919819831848,0.49991559982299805,0.029923617839813232,0.46664947271347046,0.49133825302124023,1250,242
qwen3_vl_8b,test,kVP,30,0.4868386685848236,0.4695724546909332,-0.01726621389389038,0.4736652970314026,0.4582749009132385,1250,242
qwen3_vl_8b,test,kVP,31,0.4924934506416321,0.5307848453521729,0.03829139471054077,0.4799480438232422,0.5128545761108398,1250,242
qwen3_vl_8b,test,kVP,32,0.45572665333747864,0.5022534132003784,0.04652675986289978,0.441493421792984,0.48674604296684265,1250,242
qwen3_vl_8b,test,kVP,33,0.4270380437374115,0.4660003185272217,0.03896227478981018,0.41756168007850647,0.45188844203948975,1250,242
qwen3_vl_8b,test,kVP,34,0.5062951445579529,0.5385139584541321,0.0322188138961792,0.4930151402950287,0.520133912563324,1250,242
qwen3_vl_8b,test,kVP,35,0.6878712177276611,0.7250849604606628,0.03721374273300171,0.6909997463226318,0.7298753261566162,1250,242
qwen3_vl_8b,test,kVP,36,0.9354720711708069,0.9292065501213074,-0.006265521049499512,0.9423422813415527,0.9367367625236511,1250,242
internvl_2_5_8b,all,kP,1,0.5958396196365356,0.5746604204177856,-0.02117919921875,0.6050195693969727,0.5815836191177368,9993,1766
internvl_2_5_8b,all,kP,2,0.6706478595733643,0.746521532535553,0.07587367296218872,0.6806771159172058,0.7563369870185852,9993,1766
internvl_2_5_8b,all,kP,3,0.9146494269371033,0.9396840929985046,0.025034666061401367,0.9273163080215454,0.9449557065963745,9993,1766
internvl_2_5_8b,all,kP,4,0.8345891833305359,0.8771421313285828,0.042552947998046875,0.8483176231384277,0.8867504596710205,9993,1766
internvl_2_5_8b,all,kP,5,0.7828667759895325,0.8374201655387878,0.05455338954925537,0.7966610789299011,0.8489624261856079,9993,1766
internvl_2_5_8b,all,kP,6,0.8517753481864929,0.9078236222267151,0.05604827404022217,0.8788967132568359,0.9212340116500854,9993,1766
internvl_2_5_8b,all,kP,7,0.8043734431266785,0.8488861918449402,0.04451274871826172,0.8217131495475769,0.8580173254013062,9993,1766
internvl_2_5_8b,all,kP,8,0.8290737271308899,0.8910402655601501,0.061966538429260254,0.8512623310089111,0.9048815965652466,9993,1766
internvl_2_5_8b,all,kP,9,0.8228779435157776,0.8832848072052002,0.06040686368942261,0.8401716351509094,0.8951361179351807,9993,1766
internvl_2_5_8b,all,kP,10,0.8226116895675659,0.8862913250923157,0.06367963552474976,0.8445932269096375,0.9007969498634338,9993,1766
internvl_2_5_8b,all,kP,11,0.7468385100364685,0.7840358018875122,0.0371972918510437,0.7467582821846008,0.7851817607879639,9993,1766
internvl_2_5_8b,all,kP,12,0.7364523410797119,0.8305101990699768,0.09405785799026489,0.7384653091430664,0.8381466865539551,9993,1766
internvl_2_5_8b,all,kP,13,0.7547309398651123,0.8388803005218506,0.08414936065673828,0.7575597763061523,0.8486884832382202,9993,1766
internvl_2_5_8b,all,kP,14,0.6141505837440491,0.6666945219039917,0.05254393815994263,0.6083534955978394,0.6592310070991516,9993,1766
internvl_2_5_8b,all,kP,15,0.6817175149917603,0.7481300830841064,0.06641256809234619,0.6690626740455627,0.7577517628669739,9993,1766
internvl_2_5_8b,all,kP,16,0.7657666802406311,0.8687341809272766,0.10296750068664551,0.7812533974647522,0.890471339225769,9993,1766
internvl_2_5_8b,all,kP,17,0.726219654083252,0.8340929746627808,0.10787332057952881,0.7217497825622559,0.8507647514343262,9993,1766
internvl_2_5_8b,all,kP,18,0.7716583013534546,0.8863855600357056,0.11472725868225098,0.8041198253631592,0.9089654088020325,9993,1766
