model,scope,metric,label,layer,n_total,n_valid,n_undefined,mean,q25,median,q75
internvl_2_5_8b,all,parallel_gain_mean,HALL,20,220,220,0,-0.09054808350315606,-0.09976587981046384,-0.08937035363170978,-0.0822493980441503
internvl_2_5_8b,all,parallel_gain_mean,HALL,21,220,220,0,-0.06758982718392968,-0.07340942009373855,-0.067888207179253,-0.062378068592678027
internvl_2_5_8b,all,parallel_gain_mean,HALL,22,220,220,0,-0.05830487721876684,-0.06438137608491623,-0.059022297363700835,-0.0542378765400767
internvl_2_5_8b,all,parallel_gain_mean,HALL,23,220,220,0,-0.03072251583103317,-0.0340309928918691,-0.03059979629045291,-0.027214564707853814
internvl_2_5_8b,all,parallel_gain_mean,HALL,24,220,220,0,-0.02256778243746255,-0.02600235112770602,-0.02301649735063199,-0.019707748990985437
internvl_2_5_8b,all,parallel_gain_mean,HALL,25,220,220,0,-0.015474290466319112,-0.017383340420844818,-0.015410153144737546,-0.013727333468516708
internvl_2_5_8b,all,parallel_gain_mean,HALL,26,220,220,0,-0.011257982994687811,-0.013051132652066203,-0.011189235926756422,-0.00950648913284609
internvl_2_5_8b,all,parallel_gain_mean,HALL,27,220,220,0,-0.010474191937028176,-0.013034948880852562,-0.010184743166217536,-0.007586317308269354
internvl_2_5_8b,all,parallel_gain_mean,HALL,28,220,220,0,-0.010322066690766072,-0.012808092423113605,-0.009301062602376363,-0.006498248771312619
internvl_2_5_8b,all,parallel_gain_mean,HALL,29,220,220,0,-0.0073430093926944735,-0.010834380765145663,-0.006433443964283785,-0.0038383797162809237
internvl_2_5_8b,all,parallel_gain_mean,HALL,30,220,220,0,-0.008319320044565152,-0.013129460275374618,-0.007731353600309654,-0.0025854867605553996
internvl_2_5_8b,all,parallel_gain_mean,HALL,31,220,220,0,-0.028109920269259358,-0.03808134606915301,-0.027639931568770922,-0.018597838033762002
internvl_2_5_8b,all,parallel_gain_mean,HALL,32,220,220,0,0.006157577947555823,-0.006980920086355918,0.004662471164074617,0.019944230816852954
internvl_2_5_8b,all,parallel_gain_median,REAL,1,1278,1278,0,-0.35315837553611235,-0.47735669650655266,-0.377008445244886,-0.19653314684255999
internvl_2_5_8b,all,parallel_gain_median,REAL,2,1278,1278,0,-0.15033703139492946,-0.16893658374913478,-0.15289202933259322,-0.1314032182036071
internvl_2_5_8b,all,parallel_gain_median,REAL,3,1278,1278,0,-0.07870011138565242,-0.09707341282283033,-0.08135357970449762,-0.06168476280622441
internvl_2_5_8b,all,parallel_gain_median,REAL,4,1278,1278,0,-0.18415939229162803,-0.20206757898340233,-0.18329033512476045,-0.16426741770002037
internvl_2_5_8b,all,parallel_gain_median,REAL,5,1278,1278,0,-0.2387149517417968,-0.2629487430211679,-0.2381207094474824,-0.21210336217543935
internvl_2_5_8b,all,parallel_gain_median,REAL,6,1278,1278,0,-0.26258386499423175,-0.28500490259076505,-0.26057473272594267,-0.23916826461111038
internvl_2_5_8b,all,parallel_gain_median,REAL,7,1278,1278,0,-0.20578273289919818,-0.23594941965000385,-0.20622830784259474,-0.17765022114613555
internvl_2_5_8b,all,parallel_gain_median,REAL,8,1278,1278,0,-0.3087750831992448,-0.34209199508733124,-0.3143722758346826,-0.2785018517802999
internvl_2_5_8b,all,parallel_gain_median,REAL,9,1278,1278,0,-0.24569500067971903,-0.2749621635916294,-0.24670205282436497,-0.22065578960543406
internvl_2_5_8b,all,parallel_gain_median,REAL,10,1278,1278,0,-0.2004341790498744,-0.22132805555394386,-0.20658818097580514,-0.18048473286303263
internvl_2_5_8b,all,parallel_gain_median,REAL,11,1278,1278,0,-0.20592328748493957,-0.22570993361738823,-0.2091126762620168,-0.1884754952654118
internvl_2_5_8b,all,parallel_gain_median,REAL,12,1278,1278,0,-0.20985979007038796,-0.22821521023821822,-0.21480833647763964,-0.19526355052160274
internvl_2_5_8b,all,parallel_gain_median,REAL,13,1278,1278,0,-0.20542978040105073,-0.2302601528464306,-0.20774490004762652,-0.18269945547983737
internvl_2_5_8b,all,parallel_gain_median,REAL,14,1278,1278,0,-0.20476420976166643,-0.22045153191358,-0.20673997919222584,-0.19188519251848363
internvl_2_5_8b,all,parallel_gain_median,REAL,15,1278,1278,0,-0.20066551182599165,-0.21681931616227093,-0.20161937432611798,-0.1866199189444125
internvl_2_5_8b,all,parallel_gain_median,REAL,16,1278,1278,0,-0.15664143533368025,-0.16761418125061522,-0.1572733285427882,-0.1468887306365973
internvl_2_5_8b,all,parallel_gain_median,REAL,17,1278,1278,0,-0.1437312595681,-0.15403931288023437,-0.14363913745275206,-0.1340953017720351
internvl_2_5_8b,all,parallel_gain_median,REAL,18,1278,1278,0,-0.13718783902772586,-0.14773661390833936,-0.13767258385974823,-0.12680467265208892
internvl_2_5_8b,all,parallel_gain_median,REAL,19,1278,1278,0,-0.10200795269550696,-0.10927752300421885,-0.10104421802427416,-0.09388511745010288
internvl_2_5_8b,all,parallel_gain_median,REAL,20,1278,1278,0,-0.08426821465317828,-0.09127075127372111,-0.08431877235644072,-0.07716216806366404
internvl_2_5_8b,all,parallel_gain_median,REAL,21,1278,1278,0,-0.06851004128352443,-0.07350281948848086,-0.06810141939818268,-0.06354342939376714
internvl_2_5_8b,all,parallel_gain_median,REAL,22,1278,1278,0,-0.056502503984612644,-0.0614306495833294,-0.05678868241117971,-0.05232383407047179
internvl_2_5_8b,all,parallel_gain_median,REAL,23,1278,1278,0,-0.030414010172741403,-0.03348567959496952,-0.030361380417325265,-0.027719697469864787
internvl_2_5_8b,all,parallel_gain_median,REAL,24,1278,1278,0,-0.02357795193400696,-0.025989744169025643,-0.024030107179397,-0.021538516774271453
internvl_2_5_8b,all,parallel_gain_median,REAL,25,1278,1278,0,-0.01587721719351884,-0.017664787751298983,-0.015822564457312793,-0.014099066321988847
internvl_2_5_8b,all,parallel_gain_median,REAL,26,1278,1278,0,-0.011089881342277107,-0.012626771903668295,-0.01105331134629457,-0.009505399453414666
internvl_2_5_8b,all,parallel_gain_median,REAL,27,1278,1278,0,-0.007111543252957922,-0.00946033175747625,-0.006973405193973994,-0.004558249138843311
internvl_2_5_8b,all,parallel_gain_median,REAL,28,1278,1278,0,-0.007761524983811921,-0.010273546936517329,-0.0075188150177702045,-0.005013759266927827
internvl_2_5_8b,all,parallel_gain_median,REAL,29,1278,1278,0,-0.0024473702122698735,-0.00530248208932576,-0.002282881061132333,0.00072301782955142
internvl_2_5_8b,all,parallel_gain_median,REAL,30,1278,1278,0,-0.0015885580524498508,-0.007550914242860431,-0.001481523100813966,0.00412864317387398
internvl_2_5_8b,all,parallel_gain_median,REAL,31,1278,1278,0,-0.011298826673224089,-0.021031786855989543,-0.011951229944714075,-0.0017110846195037264
internvl_2_5_8b,all,parallel_gain_median,REAL,32,1278,1278,0,0.011593539135951044,-0.0044248365131864045,0.012174228701731819,0.028515816208895723
internvl_2_5_8b,all,parallel_gain_median,HALL,1,220,220,0,-0.31191592153314696,-0.41668442845915893,-0.344632084060714,-0.19595685246420458
