model,scope,metric,layer,n_mixed_images,n_valid,mean_hall_minus_real,median_hall_minus_real,fraction_hall_gt_real
qwen2_5_vl_7b,all,closure,15,703,703,1.7191263064711948e-07,5.2144844175927616e-08,0.5448079658605974
qwen2_5_vl_7b,all,closure,16,703,703,3.466753841899373e-07,8.61291482578963e-08,0.5320056899004267
qwen2_5_vl_7b,all,closure,17,703,703,4.765087181368811e-07,1.5162275227946032e-07,0.577524893314367
qwen2_5_vl_7b,all,closure,18,703,703,1.698421595000819e-06,4.917799287795788e-07,0.6301564722617354
qwen2_5_vl_7b,all,closure,19,703,703,7.493124837821938e-07,1.9620324565039482e-07,0.5633001422475107
qwen2_5_vl_7b,all,closure,20,703,703,2.549240130671789e-07,9.1729816631414e-08,0.5817923186344239
qwen2_5_vl_7b,all,closure,21,703,703,8.537824940666986e-07,4.988984869669366e-07,0.647226173541963
qwen2_5_vl_7b,all,closure,22,703,703,-2.840668059054888e-07,-1.0719065812736517e-07,0.4295874822190612
qwen2_5_vl_7b,all,closure,23,703,703,1.3022852355706396e-05,4.509668087848695e-07,0.65149359886202
qwen2_5_vl_7b,all,closure,24,703,703,7.323669074386913e-07,3.694755150718265e-07,0.5917496443812233
qwen2_5_vl_7b,all,closure,25,703,703,1.9780686868402015e-06,9.112814041145612e-07,0.5846372688477952
qwen2_5_vl_7b,all,closure,26,703,703,5.500133624151933e-06,2.2425242605095264e-06,0.6386913229018493
