model,family,scale,group,label,layer,n,mean,median,q25,q75
minigpt4_7b,gated,raw,prompt,0,22,1676,0.48611832536056276,0.642905056476593,0.1750943586230278,0.7399880737066269
minigpt4_7b,gated,raw,prompt,0,23,1676,0.5489774770753543,0.7383855283260345,0.2023111656308174,0.8211878687143326
minigpt4_7b,gated,raw,prompt,0,24,1676,0.4613287424972072,0.5954933166503906,0.17412081360816956,0.6890651136636734
minigpt4_7b,gated,raw,prompt,0,25,1676,0.5241081845579304,0.6813105344772339,0.21680904924869537,0.7861102819442749
minigpt4_7b,gated,raw,prompt,0,26,1676,0.520944544672077,0.657804399728775,0.22438203543424606,0.7915456742048264
minigpt4_7b,gated,raw,prompt,0,27,1676,0.5353831630604406,0.6726629734039307,0.22595644369721413,0.8159522414207458
minigpt4_7b,gated,raw,prompt,0,28,1676,0.5499000333438223,0.6704669892787933,0.24451596289873123,0.8428839892148972
minigpt4_7b,gated,raw,prompt,0,29,1676,0.5039680460242884,0.6047950088977814,0.23072804138064384,0.7609528750181198
minigpt4_7b,gated,raw,prompt,0,30,1676,0.4862490666071386,0.5602465867996216,0.2378663830459118,0.7390096038579941
minigpt4_7b,gated,raw,prompt,0,31,1676,0.4498737440008319,0.499369740486145,0.2288682721555233,0.6812469810247421
minigpt4_7b,gated,raw,prompt,0,32,1676,0.10763808528210318,0.09701560065150261,0.06797456368803978,0.13958677649497986
minigpt4_7b,gated,raw,prompt,1,1,9281,0.2333772715725797,0.24430230259895325,0.18042853474617004,0.29280611872673035
minigpt4_7b,gated,raw,prompt,1,2,9281,0.23341238317701493,0.2295365184545517,0.17890127003192902,0.2878567576408386
minigpt4_7b,gated,raw,prompt,1,3,9281,0.2620015332948743,0.2619979977607727,0.20859846472740173,0.316477507352829
minigpt4_7b,gated,raw,prompt,1,4,9281,0.4552888736293778,0.6898650527000427,0.013005301356315613,0.7205042243003845
minigpt4_7b,gated,raw,prompt,1,5,9281,0.48296282159261084,0.7327383160591125,0.010593065060675144,0.7645446062088013
minigpt4_7b,gated,raw,prompt,1,6,9281,0.4957518202101964,0.7545720338821411,0.013268106617033482,0.7797623872756958
minigpt4_7b,gated,raw,prompt,1,7,9281,0.4590062653252537,0.6889182925224304,0.01455896720290184,0.7230406403541565
minigpt4_7b,gated,raw,prompt,1,8,9281,0.466137165159036,0.6950783133506775,0.02316782809793949,0.730810284614563
minigpt4_7b,gated,raw,prompt,1,9,9281,0.42456037522723716,0.6253394484519958,0.026263603940606117,0.6661579608917236
minigpt4_7b,gated,raw,prompt,1,10,9281,0.39062010913662026,0.56121826171875,0.036229755729436874,0.6030942797660828
minigpt4_7b,gated,raw,prompt,1,11,9281,0.377656513787805,0.5422956943511963,0.03980133309960365,0.5864207744598389
minigpt4_7b,gated,raw,prompt,1,12,9281,0.3629876099344351,0.517067015171051,0.03628091141581535,0.562279462814331
minigpt4_7b,gated,raw,prompt,1,13,9281,0.3412772440250446,0.47076302766799927,0.040697600692510605,0.5254954099655151
minigpt4_7b,gated,raw,prompt,1,14,9281,0.36021457872218127,0.4771635830402374,0.038806840777397156,0.5617738366127014
minigpt4_7b,gated,raw,prompt,1,15,9281,0.38315739232340124,0.5288442969322205,0.03313484787940979,0.6016996502876282
minigpt4_7b,gated,raw,prompt,1,16,9281,0.31732832111178216,0.4270470142364502,0.03437589854001999,0.49075981974601746
minigpt4_7b,gated,raw,prompt,1,17,9281,0.36808533171833935,0.5151165723800659,0.053424544632434845,0.5735031962394714
minigpt4_7b,gated,raw,prompt,1,18,9281,0.3881282246105006,0.5446590185165405,0.0697527825832367,0.6042442321777344
minigpt4_7b,gated,raw,prompt,1,19,9281,0.4140465380540899,0.548470139503479,0.08839601278305054,0.6521236300468445
minigpt4_7b,gated,raw,prompt,1,20,9281,0.36803710929051064,0.49304819107055664,0.09133973717689514,0.570593535900116
minigpt4_7b,gated,raw,prompt,1,21,9281,0.4172869074600801,0.5805313587188721,0.1293867975473404,0.6498317718505859
minigpt4_7b,gated,raw,prompt,1,22,9281,0.4245228894953148,0.5512006282806396,0.14939647912979126,0.6645359992980957
minigpt4_7b,gated,raw,prompt,1,23,9281,0.5193181141235134,0.6974554061889648,0.19009284675121307,0.8115243315696716
minigpt4_7b,gated,raw,prompt,1,24,9281,0.4061169751349633,0.5188522934913635,0.15979669988155365,0.6248197555541992
minigpt4_7b,gated,raw,prompt,1,25,9281,0.4740793175681564,0.6005159020423889,0.205183207988739,0.7426857948303223
minigpt4_7b,gated,raw,prompt,1,26,9281,0.49801765169917533,0.6181510090827942,0.2166106402873993,0.7838486433029175
minigpt4_7b,gated,raw,prompt,1,27,9281,0.5077297162437333,0.608917772769928,0.21947579085826874,0.8067595362663269
minigpt4_7b,gated,raw,prompt,1,28,9281,0.5206411597108218,0.6229122877120972,0.24176909029483795,0.8268768191337585
minigpt4_7b,gated,raw,prompt,1,29,9281,0.4656552269149886,0.5477254986763,0.22919541597366333,0.7203172445297241
minigpt4_7b,gated,raw,prompt,1,30,9281,0.4682384159626388,0.532958447933197,0.23925690352916718,0.728811502456665
minigpt4_7b,gated,raw,prompt,1,31,9281,0.44556333303872797,0.4938906133174896,0.2379147857427597,0.6786993145942688
minigpt4_7b,gated,raw,prompt,1,32,9281,0.12985205544704104,0.1286754161119461,0.09362706542015076,0.1600521057844162
minigpt4_7b,gated,raw,generation,0,1,1676,0.2912734787431068,0.30899082124233246,0.24251976609230042,0.35149966925382614
minigpt4_7b,gated,raw,generation,0,2,1676,0.2670397609027729,0.26874683797359467,0.21665772423148155,0.32072822004556656
minigpt4_7b,gated,raw,generation,0,3,1676,0.24705606455823545,0.24904414266347885,0.20064014196395874,0.292422279715538
minigpt4_7b,gated,raw,generation,0,4,1676,0.05829612358511028,0.05743555538356304,0.049993544816970825,0.06564383953809738
minigpt4_7b,gated,raw,generation,0,5,1676,0.07685952075381446,0.07656122371554375,0.06355745904147625,0.08906403183937073
minigpt4_7b,gated,raw,generation,0,6,1676,0.05738482475647512,0.056874923408031464,0.04824220389127731,0.06649737432599068
minigpt4_7b,gated,raw,generation,0,7,1676,0.08927438000154844,0.08736502379179001,0.07015116699039936,0.10726728662848473
minigpt4_7b,gated,raw,generation,0,8,1676,0.09042376650026099,0.08826763182878494,0.07306307554244995,0.10732206143438816
minigpt4_7b,gated,raw,generation,0,9,1676,0.1290637470586203,0.12870830297470093,0.11010365188121796,0.147927176207304
minigpt4_7b,gated,raw,generation,0,10,1676,0.11609514736012513,0.11517763510346413,0.09791400469839573,0.13412857055664062
minigpt4_7b,gated,raw,generation,0,11,1676,0.13750484342151154,0.1370578408241272,0.11116427555680275,0.1643296740949154
minigpt4_7b,gated,raw,generation,0,12,1676,0.18929795498753008,0.1888192966580391,0.1626039370894432,0.21570048853754997
minigpt4_7b,gated,raw,generation,0,13,1676,0.15357574880087574,0.1567690297961235,0.12311063706874847,0.18745547160506248
minigpt4_7b,gated,raw,generation,0,14,1676,0.11357230526286229,0.11134271696209908,0.0841998104006052,0.13982627540826797
minigpt4_7b,gated,raw,generation,0,15,1676,0.151869898646412,0.154685877263546,0.12234831787645817,0.18073143064975739
minigpt4_7b,gated,raw,generation,0,16,1676,0.15526372871332778,0.15712791681289673,0.12668722122907639,0.1820799969136715
minigpt4_7b,gated,raw,generation,0,17,1676,0.16260158403516528,0.1622927263379097,0.14261872693896294,0.18372974172234535
minigpt4_7b,gated,raw,generation,0,18,1676,0.13690872994631637,0.13848891109228134,0.1115419752895832,0.16050514951348305
minigpt4_7b,gated,raw,generation,0,19,1676,0.09042934317204007,0.08781206235289574,0.07068885676562786,0.1087374109774828
minigpt4_7b,gated,raw,generation,0,20,1676,0.11990510848370828,0.11584785208106041,0.0977462287992239,0.13802054524421692
minigpt4_7b,gated,raw,generation,0,21,1676,0.14162876695696808,0.1405491754412651,0.1208532266318798,0.16035053133964539
minigpt4_7b,gated,raw,generation,0,22,1676,0.08530211002345871,0.0833553671836853,0.0665670819580555,0.10012225992977619
minigpt4_7b,gated,raw,generation,0,23,1676,0.05403759962654626,0.05085889622569084,0.04183030780404806,0.062123117968440056
minigpt4_7b,gated,raw,generation,0,24,1676,0.08058188814416456,0.07649826630949974,0.06079037580639124,0.09676624089479446
minigpt4_7b,gated,raw,generation,0,25,1676,0.05544480836260086,0.05282523110508919,0.03864262904971838,0.0680273249745369
minigpt4_7b,gated,raw,generation,0,26,1676,0.09173070330079422,0.08744129166007042,0.07216415740549564,0.10734845325350761
minigpt4_7b,gated,raw,generation,0,27,1676,0.07031158389643653,0.0675731971859932,0.0569873321801424,0.08051490411162376
minigpt4_7b,gated,raw,generation,0,28,1676,0.04384483557321167,0.040191879495978355,0.03057590313255787,0.05230379197746515
minigpt4_7b,gated,raw,generation,0,29,1676,0.0698283536577495,0.06807109341025352,0.05615780036896467,0.08070138841867447
minigpt4_7b,gated,raw,generation,0,30,1676,0.09866393328064203,0.09830738231539726,0.08088579587638378,0.11559059470891953
minigpt4_7b,gated,raw,generation,0,31,1676,0.13187973190605784,0.12955501675605774,0.11015218682587147,0.15238896757364273
minigpt4_7b,gated,raw,generation,0,32,1676,0.23397018120297383,0.23425322771072388,0.19907068833708763,0.26617851853370667
minigpt4_7b,gated,raw,generation,1,1,9281,0.17370431708944034,0.1514594703912735,0.08565802127122879,0.24207013845443726
minigpt4_7b,gated,raw,generation,1,2,9281,0.1803689311116905,0.15731364488601685,0.11983684450387955,0.2266790270805359
minigpt4_7b,gated,raw,generation,1,3,9281,0.1730060449160869,0.15484453737735748,0.12056346237659454,0.20948313176631927
minigpt4_7b,gated,raw,generation,1,4,9281,0.05096238583299045,0.05056360736489296,0.04096081480383873,0.05904505029320717
minigpt4_7b,gated,raw,generation,1,5,9281,0.06535541501396748,0.06349751353263855,0.04946290701627731,0.07899058610200882
minigpt4_7b,gated,raw,generation,1,6,9281,0.04137771346576912,0.04072903096675873,0.027135957032442093,0.05264166370034218
minigpt4_7b,gated,raw,generation,1,7,9281,0.062387211638629314,0.057733528316020966,0.040057163685560226,0.08019206672906876
minigpt4_7b,gated,raw,generation,1,8,9281,0.06975367559203749,0.0676589086651802,0.05193072184920311,0.08402599394321442
minigpt4_7b,gated,raw,generation,1,9,9281,0.09862346648118284,0.09668897092342377,0.07616918534040451,0.11642200499773026
minigpt4_7b,gated,raw,generation,1,10,9281,0.07975424180792114,0.07734617590904236,0.04455752298235893,0.10803798586130142
minigpt4_7b,gated,raw,generation,1,11,9281,0.0961680698296114,0.09083978086709976,0.05892777442932129,0.1254880428314209
minigpt4_7b,gated,raw,generation,1,12,9281,0.1471795101078381,0.14570553600788116,0.10554488748311996,0.18144731223583221
minigpt4_7b,gated,raw,generation,1,13,9281,0.09625714289701014,0.08636132627725601,0.0489950105547905,0.13362981379032135
minigpt4_7b,gated,raw,generation,1,14,9281,0.08585222482250986,0.0769142359495163,0.059696298092603683,0.10168221592903137
minigpt4_7b,gated,raw,generation,1,15,9281,0.105847958537968,0.0948159247636795,0.0644792765378952,0.14196324348449707
minigpt4_7b,gated,raw,generation,1,16,9281,0.11423080252553128,0.10540729016065598,0.07533889263868332,0.14352372288703918
minigpt4_7b,gated,raw,generation,1,17,9281,0.12756076401410438,0.12765054404735565,0.09395540505647659,0.15884582698345184
minigpt4_7b,gated,raw,generation,1,18,9281,0.09418965654907065,0.08740318566560745,0.05826856940984726,0.12502363324165344
minigpt4_7b,gated,raw,generation,1,19,9281,0.0703161115158145,0.06188333407044411,0.04593200236558914,0.08622084558010101
minigpt4_7b,gated,raw,generation,1,20,9281,0.09518137662340863,0.08953623473644257,0.0742943212389946,0.11078828573226929
minigpt4_7b,gated,raw,generation,1,21,9281,0.12347026342298692,0.12108379602432251,0.09913814067840576,0.14585024118423462
minigpt4_7b,gated,raw,generation,1,22,9281,0.07242868085240395,0.06611589342355728,0.05354953184723854,0.08425161987543106
minigpt4_7b,gated,raw,generation,1,23,9281,0.04339861370564509,0.04036073386669159,0.03109375201165676,0.05195840820670128
minigpt4_7b,gated,raw,generation,1,24,9281,0.06061247098408643,0.05275251716375351,0.04057874158024788,0.07716849446296692
minigpt4_7b,gated,raw,generation,1,25,9281,0.03852062562290712,0.031238572672009468,0.02257782407104969,0.04885324090719223
minigpt4_7b,gated,raw,generation,1,26,9281,0.0739627808082378,0.06999077647924423,0.05445722118020058,0.08827119320631027
minigpt4_7b,gated,raw,generation,1,27,9281,0.05818496692402682,0.05489451438188553,0.04533857852220535,0.06821683794260025
minigpt4_7b,gated,raw,generation,1,28,9281,0.03407990220962651,0.030099516734480858,0.02278894931077957,0.04208310693502426
minigpt4_7b,gated,raw,generation,1,29,9281,0.05873409051067992,0.056178320199251175,0.04584021866321564,0.06948023289442062
minigpt4_7b,gated,raw,generation,1,30,9281,0.07973309270311064,0.07636494189500809,0.06454940885305405,0.09223228693008423
minigpt4_7b,gated,raw,generation,1,31,9281,0.10170289147322117,0.09527226537466049,0.07987061887979507,0.11833564192056656
minigpt4_7b,gated,raw,generation,1,32,9281,0.16814782383122484,0.15497884154319763,0.1268930584192276,0.2016339749097824
minigpt4_7b,gated,raw,visual,0,1,1676,0.06527660492538677,0.06119034066796303,0.04042380955070257,0.08345118910074234
minigpt4_7b,gated,raw,visual,0,2,1676,0.10234202193329667,0.10292838141322136,0.0710908304899931,0.1314736194908619
minigpt4_7b,gated,raw,visual,0,3,1676,0.0846721183020746,0.08338458836078644,0.05544384755194187,0.10931635089218616
minigpt4_7b,gated,raw,visual,0,4,1676,0.07317214318537786,0.06260551884770393,0.04229764733463526,0.1047588624060154
minigpt4_7b,gated,raw,visual,0,5,1676,0.046494055667732063,0.043804410845041275,0.028487008530646563,0.06160943768918514
minigpt4_7b,gated,raw,visual,0,6,1676,0.05553606639645087,0.05342375673353672,0.03813191596418619,0.07057944498956203
minigpt4_7b,gated,raw,visual,0,7,1676,0.05931882032244366,0.05427371524274349,0.03845363762229681,0.07535229437053204
minigpt4_7b,gated,raw,visual,0,8,1676,0.04813057938946282,0.04478960111737251,0.03234022855758667,0.05977634713053703
minigpt4_7b,gated,raw,visual,0,9,1676,0.056153812644912066,0.05083801411092281,0.033322532661259174,0.06982779875397682
