model,scope,label,layer,n_mentions,mean,median,q25,q75,source
qwen3_vl_8b,test,HALL,16,242,0.8246812563050877,0.8465574979782104,0.80188849568367,0.879630520939827,a_m
qwen3_vl_8b,test,HALL,17,242,0.7195284124001984,0.7268787622451782,0.659371018409729,0.7885928153991699,a_m
qwen3_vl_8b,test,HALL,18,242,0.734471649916704,0.7386336326599121,0.6927237957715988,0.785289391875267,a_m
qwen3_vl_8b,test,HALL,19,242,0.842972321574353,0.8630465567111969,0.806559145450592,0.8999918103218079,a_m
qwen3_vl_8b,test,HALL,20,242,0.6916526060951643,0.6984453499317169,0.6511088311672211,0.729559987783432,a_m
qwen3_vl_8b,test,HALL,21,242,0.9254714698830911,0.9458596110343933,0.9020120650529861,0.9686211943626404,a_m
qwen3_vl_8b,test,HALL,22,242,0.9321120135055101,0.9517345726490021,0.9199407696723938,0.9695986062288284,a_m
qwen3_vl_8b,test,HALL,23,242,0.6930084354128719,0.6977516710758209,0.6456509977579117,0.7383462935686111,a_m
qwen3_vl_8b,test,HALL,24,242,0.8949717045569223,0.9260248839855194,0.8791466504335403,0.9559043943881989,a_m
qwen3_vl_8b,test,HALL,25,242,0.6340787184139913,0.6291304528713226,0.5771357119083405,0.6760227680206299,a_m
qwen3_vl_8b,test,HALL,26,242,0.8937852715165162,0.9188046157360077,0.8647801876068115,0.9502583891153336,a_m
qwen3_vl_8b,test,HALL,27,242,0.8341692188554559,0.84666508436203,0.7900725603103638,0.8906764835119247,a_m
qwen3_vl_8b,test,HALL,28,242,0.8834807414653872,0.8963364362716675,0.8560971468687057,0.9323148429393768,a_m
qwen3_vl_8b,test,HALL,29,242,0.9347252582222962,0.9543460309505463,0.9297968149185181,0.973518118262291,a_m
qwen3_vl_8b,test,HALL,30,242,0.9044340272580297,0.9188081622123718,0.8817271888256073,0.9422004371881485,a_m
qwen3_vl_8b,test,HALL,31,242,0.8841318623586134,0.9001522362232208,0.858951672911644,0.9293914139270782,a_m
qwen3_vl_8b,test,HALL,32,242,0.8904093132038747,0.9071756303310394,0.8527664691209793,0.9377620965242386,a_m
qwen3_vl_8b,test,HALL,33,242,0.7884971918153368,0.7932808995246887,0.7320433109998703,0.8397424668073654,a_m
qwen3_vl_8b,test,HALL,34,242,0.9494600355132552,0.9637677073478699,0.9335713684558868,0.9766618460416794,a_m
qwen3_vl_8b,test,HALL,35,242,0.7731423969111166,0.7734460830688477,0.7309177815914154,0.8204428106546402,a_m
qwen3_vl_8b,test,HALL,36,242,0.6849126426641606,0.6816670596599579,0.6716675460338593,0.6993058174848557,a_m
qwen3_vl_8b,test,REAL,1,1250,0.8586662117958069,0.8742347657680511,0.8162294924259186,0.9104289263486862,e_m
qwen3_vl_8b,test,REAL,2,1250,0.7599339352726936,0.7501829862594604,0.6905780732631683,0.825175866484642,e_m
qwen3_vl_8b,test,REAL,3,1250,0.5120680064439773,0.5159486532211304,0.4803285449743271,0.5439213514328003,e_m
qwen3_vl_8b,test,REAL,4,1250,0.5623621351242065,0.561093807220459,0.5216478556394577,0.5977010875940323,e_m
qwen3_vl_8b,test,REAL,5,1250,0.647104717540741,0.6463491320610046,0.6121685206890106,0.6784374266862869,e_m
qwen3_vl_8b,test,REAL,6,1250,0.7664920641899109,0.7782429456710815,0.7098877727985382,0.8282228112220764,e_m
qwen3_vl_8b,test,REAL,7,1250,0.818953070640564,0.8236823379993439,0.7876037210226059,0.8558159172534943,e_m
qwen3_vl_8b,test,REAL,8,1250,0.7786627334117889,0.8063406348228455,0.6918481439352036,0.8630636185407639,e_m
qwen3_vl_8b,test,REAL,9,1250,0.8094364123344422,0.8175526261329651,0.7382214665412903,0.8866040259599686,e_m
qwen3_vl_8b,test,REAL,10,1250,0.8394367656707764,0.8715312480926514,0.7739067375659943,0.9220569729804993,e_m
qwen3_vl_8b,test,REAL,11,1250,0.7907731613397598,0.8112025260925293,0.7230969369411469,0.8676005750894547,e_m
qwen3_vl_8b,test,REAL,12,1250,0.8188950572252274,0.844028115272522,0.7706170082092285,0.8925175219774246,e_m
qwen3_vl_8b,test,REAL,13,1250,0.8354919913768768,0.8475231528282166,0.8073412925004959,0.8766998648643494,e_m
qwen3_vl_8b,test,REAL,14,1250,0.8706530070304871,0.8947421014308929,0.8261996358633041,0.9369490742683411,e_m
qwen3_vl_8b,test,REAL,15,1250,0.8466494598388672,0.8679427802562714,0.7966675013303757,0.9193600714206696,e_m
qwen3_vl_8b,test,REAL,16,1250,0.8008826847076416,0.8296709060668945,0.7296428382396698,0.8843671530485153,e_m
qwen3_vl_8b,test,REAL,17,1250,0.7692073043823242,0.7776043713092804,0.7052335888147354,0.8343147188425064,e_m
qwen3_vl_8b,test,REAL,18,1250,0.782255914402008,0.783453643321991,0.7337925285100937,0.8294492959976196,e_m
qwen3_vl_8b,test,REAL,19,1250,0.79848574924469,0.8152451813220978,0.7219715714454651,0.884076714515686,e_m
qwen3_vl_8b,test,REAL,20,1250,0.8042863661766052,0.8106778264045715,0.7596236169338226,0.8470895141363144,e_m
qwen3_vl_8b,test,REAL,21,1250,0.8917574575424194,0.9135256707668304,0.8333676010370255,0.9580292254686356,e_m
qwen3_vl_8b,test,REAL,22,1250,0.8860784396648407,0.9206544160842896,0.8406850248575211,0.9588029831647873,e_m
qwen3_vl_8b,test,REAL,23,1250,0.7176474883556366,0.7185525000095367,0.6450918316841125,0.7835284024477005,e_m
qwen3_vl_8b,test,REAL,24,1250,0.8656624871730805,0.9021366536617279,0.8012859374284744,0.9506957530975342,e_m
qwen3_vl_8b,test,REAL,25,1250,0.6297342211484909,0.6137818098068237,0.5562320053577423,0.6927999556064606,e_m
qwen3_vl_8b,test,REAL,26,1250,0.8708099262714386,0.8989657163619995,0.8175446689128876,0.9449290633201599,e_m
qwen3_vl_8b,test,REAL,27,1250,0.8959358735561371,0.9070059657096863,0.8654197454452515,0.9392222017049789,e_m
qwen3_vl_8b,test,REAL,28,1250,0.919087632894516,0.9350857138633728,0.8915563970804214,0.9584954530000687,e_m
qwen3_vl_8b,test,REAL,29,1250,0.8962797897338867,0.9311282634735107,0.8429128527641296,0.9655622839927673,e_m
qwen3_vl_8b,test,REAL,30,1250,0.9417856753826142,0.9559704065322876,0.9213871955871582,0.9747308790683746,e_m
qwen3_vl_8b,test,REAL,31,1250,0.905736009836197,0.9247786998748779,0.8695984780788422,0.95634825527668,e_m
qwen3_vl_8b,test,REAL,32,1250,0.9242360609531403,0.9430374205112457,0.9022451192140579,0.9666689038276672,e_m
qwen3_vl_8b,test,REAL,33,1250,0.7873010705947876,0.79416224360466,0.7314831167459488,0.8491588085889816,e_m
qwen3_vl_8b,test,REAL,34,1250,0.9622514756202698,0.9732755124568939,0.9493104964494705,0.9854550361633301,e_m
qwen3_vl_8b,test,REAL,35,1250,0.9320554235458374,0.9379070401191711,0.9126989394426346,0.9556411057710648,e_m
qwen3_vl_8b,test,REAL,36,1250,0.9493939244270325,0.9562556445598602,0.9414639323949814,0.9646907448768616,e_m
qwen3_vl_8b,test,HALL,1,242,0.8601458589892742,0.8805572092533112,0.8367316871881485,0.9004316329956055,e_m
qwen3_vl_8b,test,HALL,2,242,0.7511840489777651,0.7348366975784302,0.6940801292657852,0.8054865449666977,e_m
qwen3_vl_8b,test,HALL,3,242,0.5235927165293497,0.521853119134903,0.49281180649995804,0.5562100559473038,e_m
qwen3_vl_8b,test,HALL,4,242,0.5807696016859417,0.5766206383705139,0.5353520214557648,0.6292819380760193,e_m
qwen3_vl_8b,test,HALL,5,242,0.6547308156559289,0.651186466217041,0.61541748046875,0.6885731518268585,e_m
qwen3_vl_8b,test,HALL,6,242,0.8177273697104336,0.8261701762676239,0.7833576500415802,0.8637328147888184,e_m
qwen3_vl_8b,test,HALL,7,242,0.8384137407314679,0.8491792380809784,0.8152755498886108,0.8726092427968979,e_m
qwen3_vl_8b,test,HALL,8,242,0.8345140568481004,0.8562459945678711,0.8034886419773102,0.8852123618125916,e_m
qwen3_vl_8b,test,HALL,9,242,0.8711373823240769,0.889232337474823,0.8266282379627228,0.9349297881126404,e_m
qwen3_vl_8b,test,HALL,10,242,0.8921393084624583,0.9143033623695374,0.8627023547887802,0.949671596288681,e_m
qwen3_vl_8b,test,HALL,11,242,0.8446372247431889,0.8526734113693237,0.8144921660423279,0.8913540691137314,e_m
qwen3_vl_8b,test,HALL,12,242,0.8784610892622924,0.8919995129108429,0.859616294503212,0.9153262376785278,e_m
qwen3_vl_8b,test,HALL,13,242,0.8653030875793173,0.8679051697254181,0.8485186398029327,0.8899538964033127,e_m
qwen3_vl_8b,test,HALL,14,242,0.9292679865005588,0.9438042342662811,0.9107989966869354,0.9645494818687439,e_m
qwen3_vl_8b,test,HALL,15,242,0.9095783640037883,0.9283367991447449,0.8757717907428741,0.9568981826305389,e_m
qwen3_vl_8b,test,HALL,16,242,0.8749379988544244,0.8930598199367523,0.8567339032888412,0.9157208204269409,e_m
qwen3_vl_8b,test,HALL,17,242,0.8234390500655844,0.828650176525116,0.7776246964931488,0.8738310933113098,e_m
qwen3_vl_8b,test,HALL,18,242,0.8330083139671767,0.8350127935409546,0.8023544698953629,0.8713282346725464,e_m
qwen3_vl_8b,test,HALL,19,242,0.8908702477443317,0.9054530560970306,0.8614847362041473,0.9351568520069122,e_m
qwen3_vl_8b,test,HALL,20,242,0.8383772678611693,0.8447220027446747,0.809328019618988,0.8713580071926117,e_m
qwen3_vl_8b,test,HALL,21,242,0.9554356082904437,0.9684777557849884,0.9420697838068008,0.982344776391983,e_m
qwen3_vl_8b,test,HALL,22,242,0.954343144558678,0.969152569770813,0.9478623569011688,0.980916827917099,e_m
qwen3_vl_8b,test,HALL,23,242,0.7772895403144774,0.7860180735588074,0.7406665235757828,0.8245174586772919,e_m
qwen3_vl_8b,test,HALL,24,242,0.9438263200038721,0.9654427766799927,0.9370613843202591,0.9791171699762344,e_m
qwen3_vl_8b,test,HALL,25,242,0.7174197339321956,0.7209178507328033,0.6525093764066696,0.7788403034210205,e_m
qwen3_vl_8b,test,HALL,26,242,0.9412449916039617,0.9609955251216888,0.9286655336618423,0.976188138127327,e_m
qwen3_vl_8b,test,HALL,27,242,0.9251097512146658,0.9348635375499725,0.9082585424184799,0.9569538235664368,e_m
qwen3_vl_8b,test,HALL,28,242,0.954525742895347,0.9643860459327698,0.9470227062702179,0.9777589738368988,e_m
qwen3_vl_8b,test,HALL,29,242,0.9587746708353689,0.97309410572052,0.958878755569458,0.9847238510847092,e_m
qwen3_vl_8b,test,HALL,30,242,0.9708602196914106,0.9782289564609528,0.9680895209312439,0.9857570230960846,e_m
qwen3_vl_8b,test,HALL,31,242,0.9506128767797769,0.9606654644012451,0.9403483867645264,0.9748263359069824,e_m
qwen3_vl_8b,test,HALL,32,242,0.9600001576025624,0.9695132970809937,0.9492045044898987,0.980264201760292,e_m
qwen3_vl_8b,test,HALL,33,242,0.8477380965366836,0.8598283529281616,0.8068153113126755,0.8977267295122147,e_m
qwen3_vl_8b,test,HALL,34,242,0.9814742269102207,0.9879048466682434,0.9775718599557877,0.9923646748065948,e_m
qwen3_vl_8b,test,HALL,35,242,0.9521323452311113,0.9580652713775635,0.9398849159479141,0.969812199473381,e_m
qwen3_vl_8b,test,HALL,36,242,0.9395352308907785,0.9462117254734039,0.9283090084791183,0.9573157429695129,e_m
internvl_2_5_8b,all,REAL,1,9993,0.6440576306545829,0.6506907939910889,0.6280980706214905,0.6667711734771729,a_m
internvl_2_5_8b,all,REAL,2,9993,0.7011380520780011,0.7150224447250366,0.6175769567489624,0.7893100380897522,a_m
internvl_2_5_8b,all,REAL,3,9993,0.8525778148418359,0.8677491545677185,0.8259280323982239,0.9005706906318665,a_m
internvl_2_5_8b,all,REAL,4,9993,0.7080701674729583,0.7203975915908813,0.635040819644928,0.7814712524414062,a_m
internvl_2_5_8b,all,REAL,5,9993,0.610697756995313,0.6094731688499451,0.5313427448272705,0.6886313557624817,a_m
internvl_2_5_8b,all,REAL,6,9993,0.7528520833142083,0.7866326570510864,0.6830218434333801,0.8501814007759094,a_m
internvl_2_5_8b,all,REAL,7,9993,0.6263618126480259,0.639876127243042,0.5575677156448364,0.6988672018051147,a_m
internvl_2_5_8b,all,REAL,8,9993,0.6859606442467701,0.6966080069541931,0.5909422636032104,0.7846491932868958,a_m
internvl_2_5_8b,all,REAL,9,9993,0.6794327396471126,0.6888712644577026,0.5937057733535767,0.7706829309463501,a_m
internvl_2_5_8b,all,REAL,10,9993,0.6801783667990459,0.6967393755912781,0.5719493627548218,0.7900453209877014,a_m
internvl_2_5_8b,all,REAL,11,9993,0.5882116542150699,0.5876609086990356,0.5497530102729797,0.6228032112121582,a_m
internvl_2_5_8b,all,REAL,12,9993,0.5860742863163652,0.5656970143318176,0.500435471534729,0.6508013606071472,a_m
internvl_2_5_8b,all,REAL,13,9993,0.6013088317726463,0.5898154973983765,0.506439745426178,0.6859234571456909,a_m
internvl_2_5_8b,all,REAL,14,9993,0.5209167291664044,0.5133031606674194,0.4666786193847656,0.5704101324081421,a_m
internvl_2_5_8b,all,REAL,15,9993,0.5247589497341714,0.507408082485199,0.4628397822380066,0.575329601764679,a_m
internvl_2_5_8b,all,REAL,16,9993,0.622621287517477,0.6152670979499817,0.4988705515861511,0.7312068343162537,a_m
internvl_2_5_8b,all,REAL,17,9993,0.5640311196087049,0.5323330760002136,0.4625193178653717,0.6411006450653076,a_m
internvl_2_5_8b,all,REAL,18,9993,0.6805549517928522,0.691329836845398,0.5608200430870056,0.7989881038665771,a_m
internvl_2_5_8b,all,REAL,19,9993,0.5816956593040039,0.5795204043388367,0.5286032557487488,0.6272410154342651,a_m
internvl_2_5_8b,all,REAL,20,9993,0.5882771358551545,0.5801135897636414,0.5069645047187805,0.6631878018379211,a_m
internvl_2_5_8b,all,REAL,21,9993,0.49679626442881947,0.46663886308670044,0.40975961089134216,0.559587836265564,a_m
internvl_2_5_8b,all,REAL,22,9993,0.6227762550786607,0.620385468006134,0.5344034433364868,0.7115702033042908,a_m
internvl_2_5_8b,all,REAL,23,9993,0.5896781417034678,0.5817457437515259,0.5247181057929993,0.6447640657424927,a_m
internvl_2_5_8b,all,REAL,24,9993,0.5257484745623816,0.5100479125976562,0.4631823003292084,0.5754612684249878,a_m
internvl_2_5_8b,all,REAL,25,9993,0.5449164741022337,0.5311492085456848,0.4672033190727234,0.6123375296592712,a_m
internvl_2_5_8b,all,REAL,26,9993,0.6193041019339253,0.6235077977180481,0.5376617908477783,0.7021896243095398,a_m
internvl_2_5_8b,all,REAL,27,9993,0.5371347223091183,0.5394453406333923,0.4920537769794464,0.5784909129142761,a_m
internvl_2_5_8b,all,REAL,28,9993,0.6426247324114934,0.6376791000366211,0.594392716884613,0.6889373064041138,a_m
internvl_2_5_8b,all,REAL,29,9993,0.5413405958189926,0.5483555197715759,0.49240392446517944,0.5887535214424133,a_m
internvl_2_5_8b,all,REAL,30,9993,0.7311586947617893,0.7375222444534302,0.6405928134918213,0.8203096389770508,a_m
internvl_2_5_8b,all,REAL,31,9993,0.686481409873092,0.6988873481750488,0.608627438545227,0.7632661461830139,a_m
internvl_2_5_8b,all,REAL,32,9993,0.7055694004544073,0.7129887938499451,0.6466206312179565,0.7643319964408875,a_m
internvl_2_5_8b,all,HALL,1,1766,0.6354405323585595,0.6430954039096832,0.613618016242981,0.6649842411279678,a_m
internvl_2_5_8b,all,HALL,2,1766,0.7796925231730006,0.7956173121929169,0.7358848005533218,0.8389789909124374,a_m
internvl_2_5_8b,all,HALL,3,1766,0.8920816827738407,0.8995119631290436,0.8741499483585358,0.9191644042730331,a_m
internvl_2_5_8b,all,HALL,4,1766,0.7706656874339955,0.7782520651817322,0.7324795126914978,0.819086566567421,a_m
internvl_2_5_8b,all,HALL,5,1766,0.6820981207041076,0.689670979976654,0.6310914307832718,0.7418337613344193,a_m
internvl_2_5_8b,all,HALL,6,1766,0.8383099441991387,0.8577346503734589,0.8099242299795151,0.8923779875040054,a_m
internvl_2_5_8b,all,HALL,7,1766,0.6892455681264062,0.6984513998031616,0.6555185467004776,0.732011541724205,a_m
internvl_2_5_8b,all,HALL,8,1766,0.7776951122763203,0.794052243232727,0.7341470271348953,0.8388232886791229,a_m
internvl_2_5_8b,all,HALL,9,1766,0.7680815476523385,0.7839507460594177,0.7198749929666519,0.8269665390253067,a_m
internvl_2_5_8b,all,HALL,10,1766,0.7761474541163795,0.7949890196323395,0.7237735986709595,0.8492781221866608,a_m
internvl_2_5_8b,all,HALL,11,1766,0.6263558509361974,0.624504804611206,0.6009624153375626,0.6500103324651718,a_m
internvl_2_5_8b,all,HALL,12,1766,0.691097742957005,0.6890082061290741,0.6114706546068192,0.7748885154724121,a_m
internvl_2_5_8b,all,HALL,13,1766,0.7115694517997491,0.7143235802650452,0.6353656053543091,0.791358470916748,a_m
internvl_2_5_8b,all,HALL,14,1766,0.5768026768621205,0.57679083943367,0.5352572202682495,0.6103577464818954,a_m
internvl_2_5_8b,all,HALL,15,1766,0.5980394182564314,0.5965783298015594,0.5337641537189484,0.658267930150032,a_m
internvl_2_5_8b,all,HALL,16,1766,0.7561746591349825,0.7774673402309418,0.686459019780159,0.8449729233980179,a_m
internvl_2_5_8b,all,HALL,17,1766,0.6853742986276222,0.6839135885238647,0.5869527906179428,0.7810633629560471,a_m
internvl_2_5_8b,all,HALL,18,1766,0.8101778983023536,0.8327270746231079,0.7682574987411499,0.8758227378129959,a_m
internvl_2_5_8b,all,HALL,19,1766,0.6351565341987264,0.6363406777381897,0.5983159095048904,0.6690328419208527,a_m
internvl_2_5_8b,all,HALL,20,1766,0.7069497034206801,0.7138527035713196,0.6426528692245483,0.776318296790123,a_m
internvl_2_5_8b,all,HALL,21,1766,0.6195772753465216,0.6200332939624786,0.5340166389942169,0.7043121308088303,a_m
internvl_2_5_8b,all,HALL,22,1766,0.7266673922775015,0.7404500246047974,0.6662347167730331,0.7963562905788422,a_m
internvl_2_5_8b,all,HALL,23,1766,0.6564900382492578,0.6543404757976532,0.6059544086456299,0.7032336294651031,a_m
internvl_2_5_8b,all,HALL,24,1766,0.5968689451232502,0.5981029868125916,0.5244440734386444,0.6699678748846054,a_m
internvl_2_5_8b,all,HALL,25,1766,0.6359880270430078,0.6375302374362946,0.5669285804033279,0.7034086585044861,a_m
internvl_2_5_8b,all,HALL,26,1766,0.706981643072476,0.719012439250946,0.6648613959550858,0.7591678500175476,a_m
internvl_2_5_8b,all,HALL,27,1766,0.5760386766927024,0.5783064663410187,0.549821600317955,0.6034641414880753,a_m
internvl_2_5_8b,all,HALL,28,1766,0.7003174568964158,0.6972151100635529,0.6578337401151657,0.7418473362922668,a_m
internvl_2_5_8b,all,HALL,29,1766,0.5892149893944558,0.597143292427063,0.5726733654737473,0.6141013950109482,a_m
internvl_2_5_8b,all,HALL,30,1766,0.8274276128137908,0.8470510542392731,0.7904998809099197,0.8822140842676163,a_m
internvl_2_5_8b,all,HALL,31,1766,0.7712826782485231,0.7832380533218384,0.7384748011827469,0.8208025991916656,a_m
internvl_2_5_8b,all,HALL,32,1766,0.7662766443171021,0.772724062204361,0.7377178370952606,0.8028223216533661,a_m
internvl_2_5_8b,all,REAL,1,9993,0.5958395688267522,0.6050195693969727,0.5582901239395142,0.6409879922866821,e_m
internvl_2_5_8b,all,REAL,2,9993,0.6706479077736178,0.6806771159172058,0.5939960479736328,0.7496340870857239,e_m
internvl_2_5_8b,all,REAL,3,9993,0.9146493626024992,0.9273163080215454,0.8979301452636719,0.9470521807670593,e_m
internvl_2_5_8b,all,REAL,4,9993,0.834589193858125,0.8483176231384277,0.7898842096328735,0.8877857327461243,e_m
internvl_2_5_8b,all,REAL,5,9993,0.7828668022279827,0.7966610789299011,0.7241836786270142,0.8490493893623352,e_m
internvl_2_5_8b,all,REAL,6,9993,0.8517753804223883,0.8788967132568359,0.8108672499656677,0.9169548749923706,e_m
internvl_2_5_8b,all,REAL,7,9993,0.8043734844168969,0.8217131495475769,0.7615580558776855,0.8578642010688782,e_m
internvl_2_5_8b,all,REAL,8,9993,0.8290737153358149,0.8512623310089111,0.7731688022613525,0.8999971747398376,e_m
internvl_2_5_8b,all,REAL,9,9993,0.8228779721878008,0.8401716351509094,0.7723080515861511,0.8891098499298096,e_m
internvl_2_5_8b,all,REAL,10,9993,0.822611599901137,0.8445932269096375,0.758811354637146,0.8985886573791504,e_m
internvl_2_5_8b,all,REAL,11,9993,0.7468384883043037,0.7467582821846008,0.7094602584838867,0.7853142619132996,e_m
internvl_2_5_8b,all,REAL,12,9993,0.7364522934222405,0.7384653091430664,0.6629723906517029,0.8129844069480896,e_m
internvl_2_5_8b,all,REAL,13,9993,0.7547309692021928,0.7575597763061523,0.6823089122772217,0.8304588794708252,e_m
internvl_2_5_8b,all,REAL,14,9993,0.6141506034154309,0.6083534955978394,0.559682309627533,0.658616304397583,e_m
internvl_2_5_8b,all,REAL,15,9993,0.6817174866030575,0.6690626740455627,0.616789698600769,0.7439540028572083,e_m
internvl_2_5_8b,all,REAL,16,9993,0.7657666934970428,0.7812533974647522,0.6696241497993469,0.8638067245483398,e_m
internvl_2_5_8b,all,REAL,17,9993,0.7262197108696045,0.7217497825622559,0.627490222454071,0.8209024667739868,e_m
internvl_2_5_8b,all,REAL,18,9993,0.7716583303177451,0.8041198253631592,0.6681293845176697,0.8868791460990906,e_m
internvl_2_5_8b,all,REAL,19,9993,0.641966232100037,0.6363362073898315,0.5669214725494385,0.7076613306999207,e_m
internvl_2_5_8b,all,REAL,20,9993,0.7307886865825418,0.739235520362854,0.655649721622467,0.8171685934066772,e_m
internvl_2_5_8b,all,REAL,21,9993,0.6036761467561557,0.5941544771194458,0.48588451743125916,0.7118499875068665,e_m
internvl_2_5_8b,all,REAL,22,9993,0.7532326216771893,0.7613411545753479,0.684884250164032,0.8298649191856384,e_m
internvl_2_5_8b,all,REAL,23,9993,0.6804080290454627,0.6862820982933044,0.600860595703125,0.7615647315979004,e_m
internvl_2_5_8b,all,REAL,24,9993,0.5577342883788775,0.55044025182724,0.47948598861694336,0.6301140189170837,e_m
internvl_2_5_8b,all,REAL,25,9993,0.5885138804014531,0.5766941905021667,0.4852406680583954,0.6891114115715027,e_m
internvl_2_5_8b,all,REAL,26,9993,0.6970319811507865,0.7121611833572388,0.6163077354431152,0.7845013737678528,e_m
internvl_2_5_8b,all,REAL,27,9993,0.6013111567892112,0.6007717251777649,0.554159939289093,0.6435756683349609,e_m
internvl_2_5_8b,all,REAL,28,9993,0.7261793882051388,0.7285234928131104,0.6723835468292236,0.7836984992027283,e_m
internvl_2_5_8b,all,REAL,29,9993,0.540830928236947,0.5491698384284973,0.4822315275669098,0.5979892015457153,e_m
internvl_2_5_8b,all,REAL,30,9993,0.813806064291949,0.8413467407226562,0.7420761585235596,0.8998310565948486,e_m
internvl_2_5_8b,all,REAL,31,9993,0.7336296134198809,0.7496998310089111,0.6670315861701965,0.8058608174324036,e_m
internvl_2_5_8b,all,REAL,32,9993,0.7755461767439631,0.7771835923194885,0.7327573299407959,0.8255716562271118,e_m
internvl_2_5_8b,all,HALL,1,1766,0.5746604079973388,0.5815836191177368,0.5443619340658188,0.6323293149471283,e_m
internvl_2_5_8b,all,HALL,2,1766,0.7465215289410486,0.7563369870185852,0.6954309940338135,0.8062503337860107,e_m
internvl_2_5_8b,all,HALL,3,1766,0.9396840485144039,0.9449557363986969,0.9293545186519623,0.9573701918125153,e_m
internvl_2_5_8b,all,HALL,4,1766,0.8771420756390789,0.8867504596710205,0.8564860373735428,0.9098625630140305,e_m
internvl_2_5_8b,all,HALL,5,1766,0.8374201524770678,0.8489623963832855,0.8104701042175293,0.8775393813848495,e_m
internvl_2_5_8b,all,HALL,6,1766,0.907823608439344,0.9212340414524078,0.893108993768692,0.9405726790428162,e_m
internvl_2_5_8b,all,HALL,7,1766,0.8488862207528554,0.8580172955989838,0.8326472193002701,0.8773951828479767,e_m
internvl_2_5_8b,all,HALL,8,1766,0.8910402566160783,0.9048815965652466,0.8712406903505325,0.9268969744443893,e_m
internvl_2_5_8b,all,HALL,9,1766,0.8832847930465657,0.895136147737503,0.8598473519086838,0.9206285774707794,e_m
internvl_2_5_8b,all,HALL,10,1766,0.8862913145281855,0.9007969498634338,0.860577180981636,0.9303027540445328,e_m
internvl_2_5_8b,all,HALL,11,1766,0.7840357522563514,0.7851817905902863,0.7561531811952591,0.814712718129158,e_m
internvl_2_5_8b,all,HALL,12,1766,0.8305102056852148,0.8381466567516327,0.77793288230896,0.8928197920322418,e_m
internvl_2_5_8b,all,HALL,13,1766,0.8388802617754564,0.8486885130405426,0.7913841903209686,0.8982461094856262,e_m
internvl_2_5_8b,all,HALL,14,1766,0.6666945906214644,0.6592310070991516,0.6134970635175705,0.7116038054227829,e_m
internvl_2_5_8b,all,HALL,15,1766,0.7481300345836113,0.7577517628669739,0.6928993463516235,0.8079793304204941,e_m
internvl_2_5_8b,all,HALL,16,1766,0.8687341767758773,0.8904713094234467,0.833756759762764,0.9282545149326324,e_m
internvl_2_5_8b,all,HALL,17,1766,0.8340929152268921,0.8507647812366486,0.7752081900835037,0.9067025929689407,e_m
internvl_2_5_8b,all,HALL,18,1766,0.8863856096668664,0.9089654088020325,0.865485668182373,0.9363075941801071,e_m
internvl_2_5_8b,all,HALL,19,1766,0.7269627596689378,0.7231621146202087,0.6688096970319748,0.7899557501077652,e_m
internvl_2_5_8b,all,HALL,20,1766,0.8351100739745565,0.8506547808647156,0.7934788763523102,0.8928771466016769,e_m
internvl_2_5_8b,all,HALL,21,1766,0.7460871919365188,0.7604525983333588,0.6823598146438599,0.826752170920372,e_m
internvl_2_5_8b,all,HALL,22,1766,0.8327650024322529,0.8480905890464783,0.7915916442871094,0.8881658762693405,e_m
internvl_2_5_8b,all,HALL,23,1766,0.7615714018672941,0.7692191898822784,0.7138099819421768,0.8162098675966263,e_m
internvl_2_5_8b,all,HALL,24,1766,0.6469858832328262,0.6511028707027435,0.5792262852191925,0.7209306508302689,e_m
internvl_2_5_8b,all,HALL,25,1766,0.7018590438541442,0.7133592367172241,0.6272870302200317,0.7824327051639557,e_m
internvl_2_5_8b,all,HALL,26,1766,0.78556030079098,0.7971954345703125,0.7519947588443756,0.8335959911346436,e_m
internvl_2_5_8b,all,HALL,27,1766,0.6337322086129561,0.6292958855628967,0.5978983789682388,0.6653576642274857,e_m
internvl_2_5_8b,all,HALL,28,1766,0.7889156265950014,0.7938486337661743,0.752346009016037,0.8323020339012146,e_m
internvl_2_5_8b,all,HALL,29,1766,0.5998955919646731,0.6015702784061432,0.5698087364435196,0.6341150254011154,e_m
internvl_2_5_8b,all,HALL,30,1766,0.8996426839115665,0.9155141115188599,0.8825839757919312,0.9385628253221512,e_m
internvl_2_5_8b,all,HALL,31,1766,0.8101352736742014,0.8229277729988098,0.7850109040737152,0.8500183522701263,e_m
internvl_2_5_8b,all,HALL,32,1766,0.8177661018895401,0.8263683021068573,0.7827312052249908,0.8625033795833588,e_m
internvl_2_5_8b,test,REAL,1,988,0.6443859280844931,0.6507895886898041,0.6286872625350952,0.6662428677082062,a_m
internvl_2_5_8b,test,REAL,2,988,0.7071726594256004,0.7237889766693115,0.6180410385131836,0.7967475056648254,a_m
internvl_2_5_8b,test,REAL,3,988,0.8559099462350853,0.8731054067611694,0.8327222168445587,0.9034153670072556,a_m
internvl_2_5_8b,test,REAL,4,988,0.7129786651928415,0.7291293144226074,0.6357937157154083,0.7883725613355637,a_m
internvl_2_5_8b,test,REAL,5,988,0.6159058364055418,0.6166344881057739,0.5353754311800003,0.6927988827228546,a_m
internvl_2_5_8b,test,REAL,6,988,0.7549450912697595,0.7848089635372162,0.6883689910173416,0.8534612953662872,a_m
