model,scope,metric,label,layer,n_total,n_valid,n_undefined,mean,q25,median,q75
llava_1_5_7b,train,gross_gain,REAL,17,9539,9539,0,0.4763968213231626,0.44934550198949685,0.4718018108607519,0.4995233952279469
llava_1_5_7b,train,gross_gain,REAL,18,9539,9539,0,0.4290156527005762,0.4031862040815777,0.42279583999164894,0.4472380170416499
llava_1_5_7b,train,gross_gain,REAL,19,9539,9539,0,0.41725750410347034,0.3845739175439955,0.41361803145295395,0.44466222681935386
llava_1_5_7b,train,gross_gain,REAL,20,9539,9539,0,0.32721897531450783,0.30703189401118247,0.32349139001267796,0.34197882993635675
llava_1_5_7b,train,gross_gain,REAL,21,9539,9539,0,0.3626681545910243,0.3302542331189265,0.3543138963407937,0.3860069791467765
llava_1_5_7b,train,gross_gain,REAL,22,9539,9539,0,0.2880930369556174,0.26664113109604654,0.2837668840178274,0.3055246996576485
llava_1_5_7b,train,gross_gain,REAL,23,9539,9539,0,0.27351183792252914,0.24959529069576414,0.26660766948273473,0.2875787269491009
llava_1_5_7b,train,gross_gain,REAL,24,9539,9539,0,0.24873556705101402,0.2277860524103716,0.24497496400660337,0.2642063158710649
llava_1_5_7b,train,gross_gain,REAL,25,9539,9539,0,0.25127549731480314,0.2290270830390283,0.2452538412105204,0.26508263676780386
llava_1_5_7b,train,gross_gain,REAL,26,9539,9539,0,0.254445783077207,0.22471682654619218,0.24055518752032912,0.26052093277706584
llava_1_5_7b,train,gross_gain,REAL,27,9539,9539,0,0.22931593692447444,0.21097091720568925,0.22421871496584228,0.23929054710889264
llava_1_5_7b,train,gross_gain,REAL,28,9539,9539,0,0.2234410779849724,0.2092045680180929,0.2206711230826109,0.2329039555704979
llava_1_5_7b,train,gross_gain,REAL,29,9539,9539,0,0.21582490417502737,0.1927382408107169,0.203789517663518,0.21964072114417138
llava_1_5_7b,train,gross_gain,REAL,30,9539,9539,0,0.21609833948996396,0.2013468230649726,0.211935537720675,0.22467410120772627
llava_1_5_7b,train,gross_gain,REAL,31,9539,9539,0,0.29770589004452036,0.280493586474846,0.29361148758175437,0.3100408839014279
llava_1_5_7b,train,gross_gain,REAL,32,9539,9539,0,1.3335440483854186,1.1538964942753804,1.3109582478559163,1.498856127344402
llava_1_5_7b,train,gross_gain,HALL,1,2778,2778,0,1.3983986667351602,1.0404090779122157,1.4274093124229095,1.6305851025129043
llava_1_5_7b,train,gross_gain,HALL,2,2778,2778,0,0.8274649026462126,0.7138296155217655,0.7973082516858769,0.9195842489774712
llava_1_5_7b,train,gross_gain,HALL,3,2778,2778,0,0.5909739140620449,0.5541127908983833,0.5938840479288477,0.6227439360847656
llava_1_5_7b,train,gross_gain,HALL,4,2778,2778,0,0.7031706930360362,0.6687738460860544,0.6975383046948023,0.7314099653081303
llava_1_5_7b,train,gross_gain,HALL,5,2778,2778,0,0.7198895065262338,0.6867001239314809,0.7218237436611765,0.7506873839678758
llava_1_5_7b,train,gross_gain,HALL,6,2778,2778,0,0.6952970086742679,0.6600538434076035,0.6931024742767982,0.7272025685927823
llava_1_5_7b,train,gross_gain,HALL,7,2778,2778,0,0.6887855053899499,0.6463033564929952,0.6794851194572433,0.7180552603280335
llava_1_5_7b,train,gross_gain,HALL,8,2778,2778,0,0.704681151258323,0.6715162337810312,0.707281941840409,0.7380099179282305
llava_1_5_7b,train,gross_gain,HALL,9,2778,2778,0,0.6355466115647501,0.613594864855465,0.6381154663236237,0.6572158135752986
llava_1_5_7b,train,gross_gain,HALL,10,2778,2778,0,0.6370679574433865,0.6116495788192803,0.6368949459784456,0.6615804701903176
