model,run,group,seed,threshold_rule,threshold,train_images,epochs,config,auc,real_aupr,real_precision,real_recall,real_f1,hallucination_aupr,hallucination_precision,hallucination_recall,hallucination_f1
qwen2_5_vl_7b,refit3200,fixed_arch0,44,fixed_0.5,0.5,3200,99,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.0, ""hidden_sizes"": [], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8334620961170083,0.9757607478367712,0.9046483909415971,0.9799870884441575,0.9408118995971491,0.3620481448917192,0.42592592592592593,0.12568306010928962,0.1940928270042194
qwen2_5_vl_7b,refit3200,fixed_arch0,44,train_f1,0.41343623399734497,3200,99,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.0, ""hidden_sizes"": [], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8334620961170083,0.9757607478367712,0.9017647058823529,0.9896707553260168,0.9436749769159741,0.3620481448917192,0.5,0.08743169398907104,0.14883720930232558
qwen2_5_vl_7b,refit3200,fixed_arch0,45,fixed_0.5,0.5,3200,99,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.0, ""hidden_sizes"": [], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8345768643263589,0.9759583247730842,0.9041095890410958,0.9799870884441575,0.9405204460966543,0.3637525400812606,0.41509433962264153,0.12021857923497267,0.1864406779661017
qwen2_5_vl_7b,refit3200,fixed_arch0,45,train_f1,0.4960867166519165,3200,99,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.0, ""hidden_sizes"": [], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8345768643263589,0.9759583247730842,0.9041666666666667,0.9806326662362814,0.9408485599256736,0.3637525400812606,0.4230769230769231,0.12021857923497267,0.18723404255319148
qwen2_5_vl_7b,refit3200,fixed_arch0,ensemble,fixed_0.5,0.5,3200,99,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.0, ""hidden_sizes"": [], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8339524530192226,0.9758552741693001,0.9041095890410958,0.9799870884441575,0.9405204460966543,0.36357663915249844,0.41509433962264153,0.12021857923497267,0.1864406779661017
qwen2_5_vl_7b,refit3200,fixed_arch0,ensemble,train_f1,0.4306519031524658,3200,99,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.0, ""hidden_sizes"": [], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8339524530192226,0.9758552741693001,0.9022379269729093,0.9890251775338929,0.9436402833384663,0.36357663915249844,0.5,0.09289617486338798,0.15668202764976957
qwen2_5_vl_7b,refit3200,fixed_arch1,43,fixed_0.5,0.5,3200,26,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8726941760416557,0.982474864998627,0.9136690647482014,0.9838605551969012,0.9474665837737022,0.4462395991694113,0.609375,0.21311475409836064,0.3157894736842105
qwen2_5_vl_7b,refit3200,fixed_arch1,43,train_f1,0.599808394908905,3200,26,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8726941760416557,0.982474864998627,0.9198776758409786,0.9709489993544222,0.9447236180904522,0.4462395991694113,0.5360824742268041,0.28415300546448086,0.37142857142857144
qwen2_5_vl_7b,refit3200,fixed_arch1,44,fixed_0.5,0.5,3200,26,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8683479911241874,0.9818036767384142,0.913617276544691,0.9832149774047773,0.947139303482587,0.4322252440856185,0.6,0.21311475409836064,0.31451612903225806
qwen2_5_vl_7b,refit3200,fixed_arch1,44,train_f1,0.5770622491836548,3200,26,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8683479911241874,0.9818036767384142,0.9184914841849149,0.9748224661071659,0.9458189790165988,0.4322252440856185,0.5568181818181818,0.2677595628415301,0.36162361623616235
qwen2_5_vl_7b,refit3200,fixed_arch1,45,fixed_0.5,0.5,3200,26,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8599307855940903,0.9805893296052147,0.9132530120481928,0.9786959328599096,0.9448426301028358,0.4195285353084339,0.5416666666666666,0.21311475409836064,0.3058823529411765
qwen2_5_vl_7b,refit3200,fixed_arch1,45,train_f1,0.569683313369751,3200,26,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8599307855940903,0.9805893296052147,0.9205864386072083,0.972885732730794,0.9460138104205901,0.4195285353084339,0.5578947368421052,0.2896174863387978,0.381294964028777
qwen2_5_vl_7b,refit3200,fixed_arch1,ensemble,fixed_0.5,0.5,3200,26,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8705246113304195,0.9821587206233038,0.9138755980861244,0.986442866365397,0.948773672772431,0.4433786154212515,0.65,0.21311475409836064,0.32098765432098764
qwen2_5_vl_7b,refit3200,fixed_arch1,ensemble,train_f1,0.5654168725013733,3200,26,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8705246113304195,0.9821587206233038,0.9177253478523896,0.9793415106520336,0.9475327920049968,0.4433786154212515,0.5949367088607594,0.2568306010928962,0.35877862595419846
qwen2_5_vl_7b,refit3200,fixed_arch2,43,fixed_0.5,0.5,3200,29,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8686125721865332,0.9818624160983777,0.919975565058033,0.9722401549386701,0.9453860640301318,0.4385029144620594,0.5473684210526316,0.28415300546448086,0.37410071942446044
qwen2_5_vl_7b,refit3200,fixed_arch2,43,train_f1,0.5121853351593018,3200,29,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8686125721865332,0.9818624160983777,0.9202942979767014,0.9690122659780503,0.9440251572327044,0.4385029144620594,0.5247524752475248,0.2896174863387978,0.3732394366197183
qwen2_5_vl_7b,refit3200,fixed_arch2,44,fixed_0.5,0.5,3200,29,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8760525916596994,0.9831355056961623,0.9150090415913201,0.9799870884441575,0.9463840399002493,0.4503795740234095,0.5753424657534246,0.22950819672131148,0.328125
qwen2_5_vl_7b,refit3200,fixed_arch2,44,train_f1,0.6123682260513306,3200,29,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8760525916596994,0.9831355056961623,0.9252163164400494,0.9664299548095545,0.94537417113988,0.4503795740234095,0.543859649122807,0.33879781420765026,0.4175084175084175
qwen2_5_vl_7b,refit3200,fixed_arch2,45,fixed_0.5,0.5,3200,29,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.873128088983903,0.9828741276050077,0.9124175164967007,0.9819238218205294,0.9458955223880597,0.43626286759692434,0.5692307692307692,0.20218579234972678,0.29838709677419356
qwen2_5_vl_7b,refit3200,fixed_arch2,45,train_f1,0.6690766215324402,3200,29,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.873128088983903,0.9828741276050077,0.9262038774233896,0.9561007101355713,0.9409148665819568,0.43626286759692434,0.48872180451127817,0.3551912568306011,0.41139240506329117
qwen2_5_vl_7b,refit3200,fixed_arch2,ensemble,fixed_0.5,0.5,3200,29,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8767722521492802,0.983240887474805,0.9146121467227901,0.9819238218205294,0.9470734744707348,0.4571202288643448,0.5942028985507246,0.22404371584699453,0.3253968253968254
qwen2_5_vl_7b,refit3200,fixed_arch2,ensemble,train_f1,0.6184961199760437,3200,29,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8767722521492802,0.983240887474805,0.9275092936802974,0.9664299548095545,0.9465697122984509,0.4571202288643448,0.559322033898305,0.36065573770491804,0.43853820598006643
qwen2_5_vl_7b,refit3200,fixed_arch3,43,fixed_0.5,0.5,3200,17,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8631163415847347,0.9808799468866631,0.9183922046285018,0.973531310522918,0.9451582575994986,0.42903435081955626,0.5444444444444444,0.2677595628415301,0.358974358974359
qwen2_5_vl_7b,refit3200,fixed_arch3,43,train_f1,0.5612727403640747,3200,17,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8631163415847347,0.9808799468866631,0.9209876543209876,0.9632020658489348,0.9416219627642789,0.42903435081955626,0.49107142857142855,0.3005464480874317,0.3728813559322034
qwen2_5_vl_7b,refit3200,fixed_arch3,44,fixed_0.5,0.5,3200,17,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8642699150165629,0.9813091054450946,0.9142335766423357,0.9703034215622982,0.9414343877231444,0.4075622476140862,0.4772727272727273,0.22950819672131148,0.30996309963099633
qwen2_5_vl_7b,refit3200,fixed_arch3,44,train_f1,0.5215717554092407,3200,17,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8642699150165629,0.9813091054450946,0.9146341463414634,0.9683666881859264,0.940733772342427,0.4075622476140862,0.4673913043478261,0.23497267759562843,0.31272727272727274
qwen2_5_vl_7b,refit3200,fixed_arch3,45,fixed_0.5,0.5,3200,17,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8625942349550388,0.9811761217286055,0.9108851674641149,0.9832149774047773,0.945669046879851,0.4248351398652102,0.5666666666666667,0.18579234972677597,0.27983539094650206
qwen2_5_vl_7b,refit3200,fixed_arch3,45,train_f1,0.6690347790718079,3200,17,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8625942349550388,0.9811761217286055,0.9238451935081149,0.9554551323434474,0.9393843224373215,0.4248351398652102,0.46923076923076923,0.3333333333333333,0.38977635782747605
qwen2_5_vl_7b,refit3200,fixed_arch3,ensemble,fixed_0.5,0.5,3200,17,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8705810552903865,0.9823961644097426,0.9156626506024096,0.9812782440284055,0.947335618572764,0.4370428439993258,0.5972222222222222,0.23497267759562843,0.33725490196078434
qwen2_5_vl_7b,refit3200,fixed_arch3,ensemble,train_f1,0.6034421324729919,3200,17,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8705810552903865,0.9823961644097426,0.9226963512677798,0.9632020658489348,0.9425142135186355,0.4370428439993258,0.5043478260869565,0.31693989071038253,0.38926174496644295
qwen2_5_vl_7b,refit3200,fixed_arch4,43,fixed_0.5,0.5,3200,14,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8649084373136908,0.9814986561455893,0.9163614163614163,0.9690122659780503,0.9419516786946972,0.4307948411176712,0.48936170212765956,0.25136612021857924,0.33212996389891697
qwen2_5_vl_7b,refit3200,fixed_arch4,43,train_f1,0.5917908549308777,3200,14,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8649084373136908,0.9814986561455893,0.9257178526841449,0.9573918657198193,0.9412884798476674,0.4307948411176712,0.49230769230769234,0.34972677595628415,0.40894568690095845
qwen2_5_vl_7b,refit3200,fixed_arch4,44,fixed_0.5,0.5,3200,14,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8711437310163087,0.9816885220560052,0.9138755980861244,0.986442866365397,0.948773672772431,0.4568011236136345,0.65,0.21311475409836064,0.32098765432098764
qwen2_5_vl_7b,refit3200,fixed_arch4,44,train_f1,0.6766422986984253,3200,14,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8711437310163087,0.9816885220560052,0.9291044776119403,0.9644932214331827,0.9464681659803611,0.4568011236136345,0.5564516129032258,0.3770491803278688,0.4495114006514658
qwen2_5_vl_7b,refit3200,fixed_arch4,45,fixed_0.5,0.5,3200,14,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8657374579757079,0.9808682892983076,0.9129651860744298,0.9819238218205294,0.946189735614308,0.4382588898026443,0.5757575757575758,0.20765027322404372,0.30522088353413657
qwen2_5_vl_7b,refit3200,fixed_arch4,45,train_f1,0.6971439719200134,3200,14,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8657374579757079,0.9808682892983076,0.9268443893366398,0.9651387992253067,0.9456040480708412,0.4382588898026443,0.5462184873949579,0.3551912568306011,0.4304635761589404
qwen2_5_vl_7b,refit3200,fixed_arch4,ensemble,fixed_0.5,0.5,3200,14,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8751741825327111,0.9826584823718496,0.9131216297183943,0.9838605551969012,0.947172156619018,0.4569696390605096,0.6031746031746031,0.20765027322404372,0.3089430894308943
qwen2_5_vl_7b,refit3200,fixed_arch4,ensemble,train_f1,0.6723089218139648,3200,14,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8751741825327111,0.9826584823718496,0.9267535692116697,0.9638476436410588,0.9449367088607595,0.4569696390605096,0.5371900826446281,0.3551912568306011,0.4276315789473684
qwen2_5_vl_7b,refit3200,fixed_arch5,43,fixed_0.5,0.5,3200,13,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64, 32], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8663442305453544,0.9814287538191263,0.9166163141993958,0.9793415106520336,0.9469413233458177,0.4364004199570495,0.5844155844155844,0.2459016393442623,0.34615384615384615
qwen2_5_vl_7b,refit3200,fixed_arch5,43,train_f1,0.46184828877449036,3200,13,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64, 32], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8663442305453544,0.9814287538191263,0.9136690647482014,0.9838605551969012,0.9474665837737022,0.4364004199570495,0.609375,0.21311475409836064,0.3157894736842105
qwen2_5_vl_7b,refit3200,fixed_arch5,44,fixed_0.5,0.5,3200,13,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64, 32], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8632045352721833,0.980935878038725,0.9132007233273056,0.9780503550677857,0.9445137157107232,0.40720387364509786,0.5342465753424658,0.21311475409836064,0.3046875
qwen2_5_vl_7b,refit3200,fixed_arch5,44,train_f1,0.53866046667099,3200,13,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64, 32], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8632045352721833,0.980935878038725,0.9162112932604736,0.974176888315042,0.9443053817271589,0.40720387364509786,0.5294117647058824,0.2459016393442623,0.3358208955223881
qwen2_5_vl_7b,refit3200,fixed_arch5,45,fixed_0.5,0.5,3200,13,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64, 32], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8748284632779124,0.9829854174657423,0.9151113786875377,0.9812782440284055,0.9470404984423676,0.4382735881512367,0.5915492957746479,0.22950819672131148,0.33070866141732286
qwen2_5_vl_7b,refit3200,fixed_arch5,45,train_f1,0.551507294178009,3200,13,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64, 32], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8748284632779124,0.9829854174657423,0.9175257731958762,0.9767591994835377,0.9462163852407754,0.4382735881512367,0.5662650602409639,0.2568306010928962,0.3533834586466165
qwen2_5_vl_7b,refit3200,fixed_arch5,ensemble,fixed_0.5,0.5,3200,13,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64, 32], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8765182543294281,0.983167773676507,0.9146121467227901,0.9819238218205294,0.9470734744707348,0.4445261782044652,0.5942028985507246,0.22404371584699453,0.3253968253968254
qwen2_5_vl_7b,refit3200,fixed_arch5,ensemble,train_f1,0.54677814245224,3200,13,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64, 32], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8765182543294281,0.983167773676507,0.9165154264972777,0.9780503550677857,0.9462835727670206,0.4445261782044652,0.569620253164557,0.2459016393442623,0.3435114503816794
qwen2_5_vl_7b,refit3200,matched_BN_on,43,fixed_0.5,0.5,3200,26,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 0.0001}",0.8738689159584714,0.9824103465862899,0.9181929181929182,0.9709489993544222,0.9438343269532475,0.4462933630347454,0.5212765957446809,0.2677595628415301,0.35379061371841153
qwen2_5_vl_7b,refit3200,matched_BN_on,43,train_f1,0.5995572209358215,3200,26,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 0.0001}",0.8738689159584714,0.9824103465862899,0.9287054409005628,0.9586830213040671,0.9434561626429478,0.4462933630347454,0.518796992481203,0.3770491803278688,0.43670886075949367
qwen2_5_vl_7b,refit3200,matched_BN_on,44,fixed_0.5,0.5,3200,26,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 0.0001}",0.8742604959307434,0.9822793429836368,0.9190505173463177,0.9748224661071659,0.9461152882205514,0.46580098897530614,0.5617977528089888,0.273224043715847,0.36764705882352944
qwen2_5_vl_7b,refit3200,matched_BN_on,44,train_f1,0.5961246490478516,3200,26,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 0.0001}",0.8742604959307434,0.9822793429836368,0.9275452841973766,0.9586830213040671,0.9428571428571428,0.46580098897530614,0.5114503816793893,0.366120218579235,0.4267515923566879
qwen2_5_vl_7b,refit3200,matched_BN_on,45,fixed_0.5,0.5,3200,26,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 0.0001}",0.8821309005986586,0.9833321672490996,0.923973022685469,0.972885732730794,0.9477987421383648,0.47668922566204436,0.5841584158415841,0.3224043715846995,0.4154929577464789
qwen2_5_vl_7b,refit3200,matched_BN_on,45,train_f1,0.600673496723175,3200,26,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 0.0001}",0.8821309005986586,0.9833321672490996,0.9322884012539185,0.959974176888315,0.9459287531806616,0.47668922566204436,0.5474452554744526,0.4098360655737705,0.46875
qwen2_5_vl_7b,refit3200,matched_BN_on,ensemble,fixed_0.5,0.5,3200,26,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 0.0001}",0.8815840997364772,0.9834550220900145,0.9177253478523896,0.9793415106520336,0.9475327920049968,0.4753597329996121,0.5949367088607594,0.2568306010928962,0.35877862595419846
qwen2_5_vl_7b,refit3200,matched_BN_on,ensemble,train_f1,0.6033200621604919,3200,26,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 0.0001}",0.8815840997364772,0.9834550220900145,0.9316614420062695,0.9593285990961911,0.94529262086514,0.4753597329996121,0.5401459854014599,0.40437158469945356,0.4625
qwen2_5_vl_7b,refit3200,matched_scaler_off,43,fixed_0.5,0.5,3200,131,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": false, ""weight_decay"": 0.0001}",0.8407222004677793,0.9775777780823528,0.9028268551236749,0.9896707553260168,0.944256236526024,0.38050106301093645,0.5294117647058824,0.09836065573770492,0.16589861751152074
qwen2_5_vl_7b,refit3200,matched_scaler_off,43,train_f1,0.6112033128738403,3200,131,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": false, ""weight_decay"": 0.0001}",0.8407222004677793,0.9775777780823528,0.913647342995169,0.9767591994835377,0.9441497659906396,0.38050106301093645,0.5263157894736842,0.2185792349726776,0.3088803088803089
qwen2_5_vl_7b,refit3200,matched_scaler_off,44,fixed_0.5,0.5,3200,131,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": false, ""weight_decay"": 0.0001}",0.8362384333978912,0.9764778643726951,0.9069353882631891,0.9877340219496449,0.9456118665018541,0.3795016499186621,0.5777777777777777,0.14207650273224043,0.22807017543859648
qwen2_5_vl_7b,refit3200,matched_scaler_off,44,train_f1,0.5852987170219421,3200,131,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": false, ""weight_decay"": 0.0001}",0.8362384333978912,0.9764778643726951,0.9122807017543859,0.973531310522918,0.9419113054341037,0.3795016499186621,0.4810126582278481,0.20765027322404372,0.2900763358778626
qwen2_5_vl_7b,refit3200,matched_scaler_off,45,fixed_0.5,0.5,3200,131,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": false, ""weight_decay"": 0.0001}",0.842225020901904,0.9780541907176744,0.9037780401416765,0.9883795997417689,0.9441874807277213,0.36118094209590934,0.5263157894736842,0.1092896174863388,0.18099547511312217
qwen2_5_vl_7b,refit3200,matched_scaler_off,45,train_f1,0.5870760679244995,3200,131,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": false, ""weight_decay"": 0.0001}",0.842225020901904,0.9780541907176744,0.9088729016786571,0.9786959328599096,0.9424930059061237,0.36118094209590934,0.484375,0.16939890710382513,0.25101214574898784
qwen2_5_vl_7b,refit3200,matched_scaler_off,ensemble,fixed_0.5,0.5,3200,131,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": false, ""weight_decay"": 0.0001}",0.8438724789834443,0.9781335293470141,0.904424778761062,0.9896707553260168,0.9451294697903823,0.38009638275788266,0.5675675675675675,0.11475409836065574,0.19090909090909092
qwen2_5_vl_7b,refit3200,matched_scaler_off,ensemble,train_f1,0.57760089635849,3200,131,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": false, ""weight_decay"": 0.0001}",0.8438724789834443,0.9781335293470141,0.910617876424715,0.9799870884441575,0.9440298507462687,0.38009638275788266,0.5230769230769231,0.18579234972677597,0.27419354838709675
qwen2_5_vl_7b,refit3200,tuned_arch1,43,fixed_0.5,0.5,3200,39,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 0.0}",0.8756504284449336,0.983085411305358,0.9147659063625451,0.9838605551969012,0.9480559875583203,0.45283379765006276,0.6212121212121212,0.22404371584699453,0.3293172690763052
qwen2_5_vl_7b,refit3200,tuned_arch1,43,train_f1,0.6030536890029907,3200,39,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 0.0}",0.8756504284449336,0.983085411305358,0.919802590993214,0.9625564880568108,0.9406940063091482,0.45283379765006276,0.4774774774774775,0.2896174863387978,0.36054421768707484
