model,feature,feature_dim,group,seed,threshold_rule,threshold,optimization_images,config,auc,accuracy,real_aupr,real_precision,real_recall,real_f1,hallucination_aupr,hallucination_precision,hallucination_recall,hallucination_f1
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch0,ensemble,train_f1,0.5429906845092773,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.0, ""hidden_sizes"": [], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.845501498831498,0.859596960687149,0.9606190617297801,0.889179104477612,0.9490242931103147,0.9181275284145637,0.5481019623324542,0.6311239193083573,0.42441860465116277,0.507531865585168
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch1,43,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8854474421074405,0.8642220019821606,0.9730828346051685,0.9060324825986079,0.9330943847072879,0.9193643319599765,0.6404223284464887,0.6190476190476191,0.5290697674418605,0.5705329153605015
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch1,43,train_f1,0.5362580418586731,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8854474421074405,0.8635612817971589,0.9730828346051685,0.9110501567398119,0.9259259259259259,0.9184278095990519,0.6404223284464887,0.608421052631579,0.560077519379845,0.5832492431886983
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch1,44,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8839486106094425,0.8701684836471755,0.9721964435021848,0.9095127610208816,0.9366786140979689,0.9228958210712184,0.637241653999371,0.6394557823129252,0.5465116279069767,0.5893416927899686
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch1,44,train_f1,0.5510777235031128,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8839486106094425,0.8688470432771721,0.9721964435021848,0.9171270718232044,0.9255276782158502,0.9213082259663032,0.637241653999371,0.6206896551724138,0.5930232558139535,0.6065411298315163
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch1,45,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8833527826401044,0.8738024446646845,0.9711740640614914,0.908637236084453,0.942652329749104,0.9253322908522283,0.6450308635304098,0.6587677725118484,0.5387596899224806,0.5927505330490405
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch1,45,train_f1,0.5101492404937744,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8833527826401044,0.8734720845721837,0.9711740640614914,0.9092307692307692,0.9414575866188769,0.9250635883388769,0.6450308635304098,0.6557377049180327,0.5426356589147286,0.5938494167550371
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch1,ensemble,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8895132733800734,0.8724810042946812,0.9736500154896505,0.9081828659239339,0.9414575866188769,0.9245209229565897,0.6552433071837565,0.6533018867924528,0.5368217054263565,0.5893617021276596
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch1,ensemble,train_f1,0.5601992011070251,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8895132733800734,0.8724810042946812,0.9736500154896505,0.9178136059771923,0.929510155316607,0.9236248516026909,0.6552433071837565,0.6342975206611571,0.5949612403100775,0.614
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch2,43,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8857013636125082,0.8738024446646845,0.9725479342734952,0.9095806079261254,0.9414575866188769,0.9252446183953034,0.6390669818832848,0.6565420560747663,0.5445736434108527,0.5953389830508474
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch2,43,train_f1,0.5219825506210327,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8857013636125082,0.8734720845721837,0.9725479342734952,0.9127230411171451,0.9370768618080446,0.9247396345057968,0.6390669818832848,0.6481069042316259,0.563953488372093,0.6031088082901555
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch2,44,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8849176028575044,0.8711595639246779,0.972938147483716,0.8982350732256853,0.9526085225009956,0.9246231155778895,0.6403746938687226,0.6730769230769231,0.4748062015503876,0.5568181818181818
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch2,44,train_f1,0.5200442671775818,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8849176028575044,0.869177403369673,0.972938147483716,0.89920724801812,0.948626045400239,0.9232558139534883,0.6403746938687226,0.6587301587301587,0.48255813953488375,0.5570469798657718
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch2,45,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8873773227257431,0.874793524942187,0.9729216484810546,0.9025679758308157,0.9518120270808443,0.9265361504167474,0.6501814728049105,0.6807387862796834,0.5,0.576536312849162
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch2,45,train_f1,0.6418853402137756,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8873773227257431,0.8734720845721837,0.9729216484810546,0.9235668789808917,0.9239346873755476,0.9237507465657974,0.6501814728049105,0.629126213592233,0.627906976744186,0.6285160038797284
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch2,ensemble,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8914504860783097,0.8757846052196895,0.9743231603075146,0.9029822574556436,0.9526085225009956,0.9271317829457364,0.6588150530672445,0.6851851851851852,0.501937984496124,0.5794183445190156
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch2,ensemble,train_f1,0.522404134273529,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8914504860783097,0.8777667657746944,0.9743231603075146,0.9078095238095238,0.9490242931103147,0.9279595015576324,0.6588150530672445,0.681592039800995,0.5310077519379846,0.5969498910675382
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch3,43,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8842361053226269,0.8721506442021804,0.9721696490222249,0.9004524886877828,0.951015531660693,0.9250435793143521,0.6361359309168583,0.672,0.4883720930232558,0.5656565656565656
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch3,43,train_f1,0.5341577529907227,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8842361053226269,0.8681863230921705,0.9721696490222249,0.902745995423341,0.942652329749104,0.9222676797194623,0.6361359309168583,0.6444444444444445,0.5058139534883721,0.5667752442996743
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch3,44,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8831660075512706,0.8738024446646845,0.9719916824355919,0.8955778520995912,0.9597769812823577,0.9265667051134179,0.6357843269759288,0.6994047619047619,0.45542635658914726,0.5516431924882629
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch3,44,train_f1,0.6347513794898987,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8831660075512706,0.8648827221671622,0.9719916824355919,0.911833855799373,0.9267224213460773,0.9192178550266641,0.6357843269759288,0.6126315789473684,0.563953488372093,0.5872855701311807
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch3,45,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8852050975706889,0.8668648827221671,0.9735270754752099,0.8956456456456456,0.9502190362405416,0.9221256038647343,0.6267957947496856,0.6556473829201102,0.46124031007751937,0.5415244596131968
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch3,45,train_f1,0.568833589553833,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8852050975706889,0.8668648827221671,0.9735270754752099,0.9072642967542504,0.9350856232576663,0.9209648950774662,0.6267957947496856,0.6287015945330297,0.5348837209302325,0.5780104712041885
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch3,ensemble,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8921435605815033,0.8764453254046911,0.9747944350498314,0.898842851810377,0.9589804858622063,0.9279383429672448,0.6545768710544194,0.7040229885057471,0.4748062015503876,0.5671296296296297
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch3,ensemble,train_f1,0.6095893383026123,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8921435605815033,0.8711595639246779,0.9747944350498314,0.915719325754606,0.9303066507367582,0.9229553536151719,0.6545768710544194,0.6323529411764706,0.5833333333333334,0.6068548387096774
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch4,43,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8859066618506478,0.8731417244796829,0.9731752485696015,0.9070034443168772,0.9438470728793309,0.9250585480093677,0.642469857495373,0.6594202898550725,0.5290697674418605,0.5870967741935483
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch4,43,train_f1,0.6386949419975281,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8859066618506478,0.8625702015196565,0.9731752485696015,0.9181636726546906,0.9159697331740343,0.9170653907496013,0.642469857495373,0.5957854406130269,0.6027131782945736,0.5992292870905588
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch4,44,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8852606670186065,0.8698381235546746,0.9728455177624757,0.9094777562862669,0.9362803663878932,0.9226844583987441,0.6409846794973703,0.6380090497737556,0.5465116279069767,0.5887265135699373
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch4,44,train_f1,0.5070033073425293,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8852606670186065,0.8698381235546746,0.9728455177624757,0.9107489328676756,0.9346873755475906,0.922562893081761,0.6409846794973703,0.6355555555555555,0.5542635658914729,0.5921325051759835
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch4,45,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8796381194063948,0.8668648827221671,0.9709324832411792,0.8971363978899773,0.9482277976901633,0.9219748305905131,0.6318320203044288,0.6514745308310992,0.47093023255813954,0.5466816647919011
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch4,45,train_f1,0.6392932534217834,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8796381194063948,0.865213082259663,0.9709324832411792,0.9086669257675865,0.9311031461569096,0.919748229740362,0.6318320203044288,0.6189427312775331,0.5445736434108527,0.5793814432989691
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch4,ensemble,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8908122092251458,0.8771060455896927,0.9742042958062042,0.9064994298745724,0.9498207885304659,0.9276546091015169,0.6567036845393979,0.6818181818181818,0.5232558139534884,0.5921052631578947
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch4,ensemble,train_f1,0.5790800452232361,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [256, 128], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8908122092251458,0.872811364387182,0.9742042958062042,0.9155590304925724,0.9326961369972122,0.9240481357269679,0.6567036845393979,0.6396588486140725,0.5813953488372093,0.6091370558375635
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch5,43,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64, 32], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8845946054414839,0.8629005616121572,0.9726123695596933,0.9106583072100314,0.9255276782158502,0.9180327868852459,0.6380272952687296,0.6063157894736843,0.5581395348837209,0.5812310797174571
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch5,43,train_f1,0.5162662267684937,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64, 32], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8845946054414839,0.8619094813346547,0.9726123695596933,0.9128205128205128,0.9215452011150936,0.917162108600872,0.6380272952687296,0.5995934959349594,0.5717054263565892,0.5853174603174603
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch5,44,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64, 32], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8842503835835502,0.8622398414271556,0.9728464228550047,0.908984375,0.9267224213460773,0.9177676986787616,0.6273447588110751,0.6059957173447538,0.5484496124031008,0.5757884028484231
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch5,44,train_f1,0.4579732418060303,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64, 32], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8842503835835502,0.8642220019821606,0.9728464228550047,0.9013761467889908,0.9390681003584229,0.919836161497952,0.6273447588110751,0.6277372262773723,0.5,0.5566343042071198
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch5,45,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64, 32], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8835850938043154,0.8708292038321771,0.9725297124100001,0.8987960872836719,0.9514137793707687,0.9243567421164636,0.631350757982357,0.6693766937669376,0.4786821705426357,0.5581920903954802
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch5,45,train_f1,0.6227610111236572,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64, 32], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8835850938043154,0.8566237198546416,0.9725297124100001,0.9109616145627226,0.9167662285941856,0.9138547042477173,0.631350757982357,0.582,0.563953488372093,0.5728346456692913
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch5,ensemble,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64, 32], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8943400973700215,0.8774364056821936,0.9751583843788953,0.9080854309687262,0.9482277976901633,0.927722579388272,0.6603396828602242,0.6790123456790124,0.5329457364341085,0.5971769815418024
qwen3_vl_8b,AE+log1p(raw_S),72,fixed_arch5,ensemble,train_f1,0.5418166518211365,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.1, ""hidden_sizes"": [128, 64, 32], ""learning_rate"": 0.001, ""standardize"": true, ""weight_decay"": 1e-05}",0.8943400973700215,0.8704988437396762,0.9751583843788953,0.9124172829894901,0.9334926324173636,0.9228346456692913,0.6603396828602242,0.6353711790393013,0.563953488372093,0.5975359342915811
qwen3_vl_8b,AE+log1p(raw_S),72,matched_BN_on,43,fixed_0.5,0.5,2560,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": true, ""weight_decay"": 0.0}",0.8896155366001994,0.876775685497192,0.9736640785953444,0.8991784914115011,0.9589804858622063,0.9281171709385238,0.6533439312836918,0.7048710601719198,0.47674418604651164,0.5687861271676301
qwen3_vl_8b,AE+log1p(raw_S),72,matched_BN_on,43,train_f1,0.5254458785057068,2560,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": true, ""weight_decay"": 0.0}",0.8896155366001994,0.8764453254046911,0.9736640785953444,0.9021452766277757,0.954599761051374,0.9276315789473685,0.6533439312836918,0.6918918918918919,0.49612403100775193,0.5778781038374717
qwen3_vl_8b,AE+log1p(raw_S),72,matched_BN_on,44,fixed_0.5,0.5,2560,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": true, ""weight_decay"": 0.0}",0.8865619182573421,0.8708292038321771,0.9727818434677086,0.9009077155824509,0.948626045400239,0.9241513094083414,0.6437034408514243,0.6631853785900783,0.49224806201550386,0.5650723025583982
qwen3_vl_8b,AE+log1p(raw_S),72,matched_BN_on,44,train_f1,0.5198885202407837,2560,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": true, ""weight_decay"": 0.0}",0.8865619182573421,0.8695077634621737,0.9727818434677086,0.9041252864782277,0.942652329749104,0.9229869370247612,0.6437034408514243,0.6479217603911981,0.5135658914728682,0.572972972972973
qwen3_vl_8b,AE+log1p(raw_S),72,matched_BN_on,45,fixed_0.5,0.5,2560,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": true, ""weight_decay"": 0.0}",0.8896784381280506,0.8704988437396762,0.9737322330501395,0.8978595568907247,0.9522102747909199,0.9242365674526478,0.6536773389963698,0.6703296703296703,0.4728682170542636,0.5545454545454546
qwen3_vl_8b,AE+log1p(raw_S),72,matched_BN_on,45,train_f1,0.5313569903373718,2560,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": true, ""weight_decay"": 0.0}",0.8896784381280506,0.8714899240171787,0.9737322330501395,0.9046529366895499,0.9446435682994823,0.9242158581726087,0.6536773389963698,0.6567901234567901,0.5155038759689923,0.5776330076004343
qwen3_vl_8b,AE+log1p(raw_S),72,matched_BN_on,ensemble,fixed_0.5,0.5,2560,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": true, ""weight_decay"": 0.0}",0.8921721171033499,0.8741328047571854,0.9743235768233909,0.8994748687171793,0.9549980087614496,0.9264052540081128,0.6586574901051488,0.6869806094182825,0.4806201550387597,0.5655644241733181
qwen3_vl_8b,AE+log1p(raw_S),72,matched_BN_on,ensemble,train_f1,0.5638434290885925,2560,"{""batch_norm"": true, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": true, ""weight_decay"": 0.0}",0.8921721171033499,0.8718202841096796,0.9743235768233909,0.9081122645136486,0.9406610911987257,0.9241001564945227,0.6586574901051488,0.6502347417840375,0.5368217054263565,0.5881104033970276
qwen3_vl_8b,AE+log1p(raw_S),72,matched_scaler_off,43,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": false, ""weight_decay"": 0.0}",0.8574882918260429,0.8592666005946482,0.9649574697879587,0.8751349406261245,0.9685384309040223,0.9194706994328923,0.5555992012880473,0.6814516129032258,0.32751937984496127,0.4424083769633508
qwen3_vl_8b,AE+log1p(raw_S),72,matched_scaler_off,43,train_f1,0.5739927887916565,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": false, ""weight_decay"": 0.0}",0.8574882918260429,0.8612487611496531,0.9649574697879587,0.8905491221516623,0.9494225408203902,0.9190439475713185,0.5555992012880473,0.6371428571428571,0.4321705426356589,0.5150115473441108
qwen3_vl_8b,AE+log1p(raw_S),72,matched_scaler_off,44,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": false, ""weight_decay"": 0.0}",0.8563043538662444,0.8506772381896267,0.9650817909948993,0.8583362339018448,0.982078853046595,0.9160475482912332,0.5607445810032903,0.7077922077922078,0.21124031007751937,0.3253731343283582
qwen3_vl_8b,AE+log1p(raw_S),72,matched_scaler_off,44,train_f1,0.6197918057441711,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": false, ""weight_decay"": 0.0}",0.8563043538662444,0.8609184010571523,0.9650817909948993,0.8813868613138686,0.961768219832736,0.91982479527709,0.5607445810032903,0.6655052264808362,0.3701550387596899,0.47571606475716066
qwen3_vl_8b,AE+log1p(raw_S),72,matched_scaler_off,45,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": false, ""weight_decay"": 0.0}",0.8605461550572828,0.8579451602246448,0.9659148000704352,0.8706804417527609,0.9733174034249303,0.9191425347875141,0.572850830158894,0.6954545454545454,0.29651162790697677,0.4157608695652174
qwen3_vl_8b,AE+log1p(raw_S),72,matched_scaler_off,45,train_f1,0.5426175594329834,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": false, ""weight_decay"": 0.0}",0.8605461550572828,0.8635612817971589,0.9659148000704352,0.8809005083514887,0.9661489446435683,0.9215574548907882,0.572850830158894,0.6886446886446886,0.3643410852713178,0.47655259822560203
qwen3_vl_8b,AE+log1p(raw_S),72,matched_scaler_off,ensemble,fixed_0.5,0.5,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": false, ""weight_decay"": 0.0}",0.8599565014710467,0.8569540799471423,0.9658724687779767,0.8671378091872791,0.977299880525687,0.9189290395057106,0.5686569593247137,0.7106598984771574,0.2713178294573643,0.39270687237026647
qwen3_vl_8b,AE+log1p(raw_S),72,matched_scaler_off,ensemble,train_f1,0.583150327205658,2560,"{""batch_norm"": false, ""batch_size"": 128, ""dropout"": 0.3, ""hidden_sizes"": [256], ""learning_rate"": 0.0003, ""standardize"": false, ""weight_decay"": 0.0}",0.8599565014710467,0.8632309217046581,0.9658724687779767,0.8853362734288864,0.959378733572282,0.9208715596330275,0.5686569593247137,0.6666666666666666,0.3953488372093023,0.49635036496350365
qwen3_vl_8b,AE+log1p(raw_S),72,old_three_hidden_direct_reference,43,fixed_0.5,0.5,3200,null,0.8905891596355879,0.8599273207796498,0.9748541909598333,0.9199195171026157,0.910394265232975,0.9151321056845476,0.6266459645854776,0.584870848708487,0.6143410852713178,0.5992438563327032
qwen3_vl_8b,AE+log1p(raw_S),72,old_three_hidden_direct_reference,43,train_f1,0.4273279905319214,3200,null,0.8905891596355879,0.8711595639246779,0.9748541909598333,0.9080415544440169,0.9398645957785743,0.923679060665362,0.6266459645854776,0.647196261682243,0.5368217054263565,0.586864406779661
qwen3_vl_8b,AE+log1p(raw_S),72,old_three_hidden_direct_reference,44,fixed_0.5,0.5,3200,null,0.8858321833544807,0.8678559629996696,0.9723247976596443,0.9210211408057439,0.9195539625647152,0.9202869669190913,0.633226828724251,0.6115384615384616,0.6162790697674418,0.6138996138996139
qwen3_vl_8b,AE+log1p(raw_S),72,old_three_hidden_direct_reference,44,train_f1,0.4726244807243347,3200,null,0.8858321833544807,0.869177403369673,0.9723247976596443,0.9151943462897526,0.9283154121863799,0.9217081850533808,0.633226828724251,0.625,0.5813953488372093,0.6024096385542169
qwen3_vl_8b,AE+log1p(raw_S),72,old_three_hidden_direct_reference,45,fixed_0.5,0.5,3200,null,0.88322775138229,0.8602576808721506,0.9724206415748361,0.9209677419354839,0.9095977698128236,0.9152474454017231,0.6250871850149625,0.5850091407678245,0.6201550387596899,0.6020696142991533
